
[00:00:00.000 --> 00:00:08.000]  大家早晨,很開心可以來到傳音堂分享神的訊息
[00:07:09.000 --> 00:07:14.000]  可以簡單地說,這三位人物都是有權有勢的人
[00:07:14.000 --> 00:07:18.000]  兩個省長和一個尤長
[00:07:18.000 --> 00:07:24.000]  你想像一下在當時,當然利希米不是省尤的燈,不是普通人
[00:07:25.000 --> 00:07:29.000]  但也是神給他,去到某個人生的歷練裏
[00:07:29.000 --> 00:07:32.000]  他都要有少少地去轉跑道
[00:07:32.000 --> 00:07:36.000]  他都是一個大職侍奉的一位神的僕人
[00:07:36.000 --> 00:07:41.000]  去作神的功,神給他有不同的位份,不同的機遇
[00:07:41.000 --> 00:07:48.000]  當他聽到耶路撒冷被火燒,城門被毀,弟兄被賣的時候
[00:07:48.000 --> 00:07:51.000]  國破家亡的時候,他不是好像聽了一個新聞
[00:07:51.000 --> 00:07:54.000]  無動於衷,漠不關心,不是
[00:07:55.000 --> 00:08:00.000]  他裏面是有很大的攪動,很大的滾動,很想去回應神
[00:08:00.000 --> 00:08:04.000]  他已經是很遠很遠的了,他不是活在耶路撒冷
[00:08:04.000 --> 00:08:09.000]  但聽到這個消息,我相信都是神,同一位神,我們都有這位神
[00:08:09.000 --> 00:08:15.000]  去感動他,去願意用他的身份,他的權責,他的位份
[00:08:15.000 --> 00:08:18.000]  他是一個酒精來的,我們知道
[00:08:18.000 --> 00:08:24.000]  酒精在當時波斯帝國都是非常高級的一個位格
[00:08:25.000 --> 00:08:30.000]  如果有些泥板可以找出來看的時候
[00:08:30.000 --> 00:08:35.000]  他是跟波斯帝國在後排,後排站在第三第四個
[00:08:35.000 --> 00:08:41.000]  這個職位是很高的,但當然我相信有很多神的憐憫恩典
[00:08:41.000 --> 00:08:44.000]  除了他本身天生的才智之外
[00:08:44.000 --> 00:08:49.000]  但是他可以繼續享福,人生去到五六十歲
[00:08:50.000 --> 00:08:56.000]  我都已經很多東西上了臥,什麼都有了,有兒有女,有產業有家業,什麼都有
[00:08:56.000 --> 00:09:01.000]  我為什麼要聽到這個消息,我還要回應,擺上所有
[00:09:01.000 --> 00:09:07.000]  這個我相信是有神在他生命的美意,也給我們有不同的安排
[00:09:07.000 --> 00:09:11.000]  這個真的是按著神給我們的經歷,去感動,去回應
[00:09:12.000 --> 00:09:21.000]  另外這裡看到為什麼當尼希米要重建城牆,對他們這三位人物有這麼大的威脅
[00:09:21.000 --> 00:09:29.000]  因為重建城牆是代表了一種防禦措施,在他們眼中是一種政治的活動
[00:09:29.000 --> 00:09:32.000]  但是尼希米未必是這樣想的
[00:09:32.000 --> 00:09:37.000]  因為在秘魯歸回的時候有三批人物回去
[00:09:37.000 --> 00:09:41.000]  第一批是索羅巴伯帶領以色列人回去
[00:09:42.000 --> 00:09:47.000]  最重要是有人,沒有人怎麼重建呢,重建這班回來的人
[00:09:47.000 --> 00:09:54.000]  第二,又隔了幾十年之後,就是由以色列去帶領,帶領那些人又再回去
[00:09:54.000 --> 00:09:59.000]  那一次是重建什麼呢,就是透過神的律法重建他們的生命
[00:09:59.000 --> 00:10:03.000]  你們娶了很多外邦人,叫他們要悔改,要回轉
[00:10:04.000 --> 00:10:16.000]  回想當時索羅門之所以南北各分裂亡國,都是因為索羅門後來心都不堅定
[00:10:16.000 --> 00:10:25.000]  跟了他老婆,索羅門有幾多個妻子呢,其實加起來有千個
[00:10:25.000 --> 00:10:32.000]  你看到他們很難心堅定,這是現實
[00:10:33.000 --> 00:10:40.000]  我們看痛定思痛看到,原來他們最核心的問題之所以各分裂亡,是因為他們拜偶像
[00:10:40.000 --> 00:10:45.000]  所以來到第三次尼西米,他很明白重建城牆的意思
[00:10:45.000 --> 00:10:52.000]  就是他希望有一個猶太信仰群體的建立,有一個界線
[00:10:52.000 --> 00:10:58.000]  分別為性,我們有個城牆,我們信奉耶和華的
[00:10:58.000 --> 00:11:02.000]  跟其他信奉外邦神明的不一樣
[00:11:03.000 --> 00:11:08.000]  我們信耶穌基督,我們信聖經所啟示的三一真神,獨一真神
[00:11:08.000 --> 00:11:12.000]  你都除了主的名,沒有別的名可以教我們得救
[00:11:12.000 --> 00:11:17.000]  我們信了這一樣東西,跟其他是有分別出來
[00:11:17.000 --> 00:11:25.000]  當尼西米他們面對這班官員激烈反對的時候
[00:11:26.000 --> 00:11:33.000]  都有一些原因,正如剛才所說,第一個就是他們的深仇舊恨
[00:11:33.000 --> 00:11:37.000]  因為當所羅巴巴第一次帶以色列人回去的時候
[00:11:37.000 --> 00:11:42.000]  那些撒瑪利亞人很想幫忙,當然他們不是真心幫忙
[00:11:42.000 --> 00:11:49.000]  看看會不會有一些先人進去,有機會去解僱他們
[00:11:49.000 --> 00:11:53.000]  所羅巴巴就很醒目,當然不會讓他們幫忙
[00:11:54.000 --> 00:12:00.000]  因此他們的關係已經鬧僵了,第二是利益掛帥
[00:12:00.000 --> 00:12:05.000]  正如剛才所說,我們想像一下尼西米不是普通人,是高級官員
[00:12:05.000 --> 00:12:09.000]  但那班省長那班酋長都是高級官員,你可以這樣理解
[00:12:09.000 --> 00:12:14.000]  因此大家之間都有很多利益的衝突在當中
[00:12:14.000 --> 00:12:19.000]  特別撒瑪利亞人本身是管的,現在猶太地耶路撒冷
[00:12:20.000 --> 00:12:24.000]  但如果尼西米回來的時候,就變成是尼西米去管
[00:12:24.000 --> 00:12:30.000]  即是少了地,地就是利益,香港人都很明白
[00:12:30.000 --> 00:12:39.000]  少了地就是少了利益,所以這些對他們來說是殺到埋身的一種實際利益
[00:12:39.000 --> 00:12:46.000]  第三就是權力的削弱,更加少了權力去管人之類
[00:12:47.000 --> 00:12:51.000]  感覺受威脅,就會即時有很多反應
[00:12:51.000 --> 00:12:57.000]  一般我們說面對巨派的時候,都會有兩類反應
[00:12:57.000 --> 00:13:05.000]  一類是走人,害怕就走,不要想了
[00:13:05.000 --> 00:13:12.000]  正如我們過去這一兩個星期,碰巧有很多和狗有關的新聞
[00:13:13.000 --> 00:13:20.000]  假設我們見到西班牙狀蠔,我們都會有什麼反應?
[00:13:20.000 --> 00:13:25.000]  有沒有見過那些?不一定是惡犬,不過是很大型的犬
[00:13:25.000 --> 00:13:32.000]  那隻狗有六十公斤,很重,一百三十多磅,幸好我比牠重
[00:13:32.000 --> 00:13:38.000]  但都很大隻的狗,一般人都沒有去做什麼
[00:13:39.000 --> 00:13:43.000]  這個新聞裡面反而是一個國內的人,可能路過香港
[00:13:43.000 --> 00:13:48.000]  他想救那隻小狗,有沒有看過這個新聞?
[00:13:48.000 --> 00:13:54.000]  不過他都說他全身有股臭味,擔心這隻狗會否反咬他一口
[00:13:54.000 --> 00:13:59.000]  所以當一般人我們面對不公義的事件或者威脅的時候
[00:13:59.000 --> 00:14:05.000]  我們有個反應就是立即自保,走人,避一避,看定形勢
[00:14:06.000 --> 00:14:11.000]  因為我們經歷了太多不同的事件底下,戒心越來越重
[00:14:11.000 --> 00:14:15.000]  不是說不想有反應,但不知道怎樣給反應
[00:14:15.000 --> 00:14:22.000]  不是很想這麼快去表達自己心裡的說話,未必去到底牌
[00:14:22.000 --> 00:14:29.000]  另一種反應就是,如果又走不了,就跟牠打過
[00:14:30.000 --> 00:14:36.000]  見到有些威脅就跟牠打過,但你自己去計算,可能又打不過,那就不要打
[00:14:36.000 --> 00:14:40.000]  黎希米也是這樣,黎希米有沒有走人?沒有走人
[00:14:40.000 --> 00:14:44.000]  他有沒有跟牠打過?沒有反應
[00:14:44.000 --> 00:14:51.000]  他又沒有走人,又沒有打過,他只是忠心做好他應該要做的事
[00:14:51.000 --> 00:14:56.000]  他要做的是防衛,整個城牆出來都是防禦
[00:14:57.000 --> 00:15:02.000]  不是要跟牠開戰,不是要去到那種意味,不是要去到流血的地步
[00:15:02.000 --> 00:15:09.000]  不過對方就不敢想收手,所以我們繼續看下去
[00:15:09.000 --> 00:15:18.000]  當黎希米去面對的時候,第一件事就是敵人很想牠手軟
[00:15:18.000 --> 00:15:26.000]  當手軟的時候,手軟的時候會怎樣?腳軟
[00:15:27.000 --> 00:15:30.000]  手軟,腳軟,那你就不敢了,你動不了
[00:15:30.000 --> 00:15:34.000]  很多事你都不做了,放手吧
[00:15:34.000 --> 00:15:41.000]  去到這裡,如果身同感受一點的話,大家可以想一下一些情景
[00:15:41.000 --> 00:15:47.000]  假設如果明天你上班,突然之間多了一支隊伍
[00:15:47.000 --> 00:15:51.000]  而老闆之前也沒有告訴你
[00:15:51.000 --> 00:15:56.000]  空降了某一支隊伍,整支隊伍下來了,看著你
[00:15:57.000 --> 00:15:59.000]  你有什麼感覺?
[00:15:59.000 --> 00:16:03.000]  那你就明白黎希米的感覺了
[00:16:03.000 --> 00:16:07.000]  又或者下個星期,這個未必會發生,在全印堂
[00:16:07.000 --> 00:16:13.000]  無端端空降了一個組長下來,空降了一個不知道什麼的領導下來
[00:16:13.000 --> 00:16:19.000]  你會有什麼感覺?會靠近了,因為人性就會有這一種
[00:16:19.000 --> 00:16:25.000]  突然間,咦,他下來了,那就是他作主還是我作主呢?
[00:16:26.000 --> 00:16:29.000]  究竟是怎樣溝通好呢?怎樣跟他相處好呢?
[00:16:29.000 --> 00:16:34.000]  黎希米的出現,就是對比那三位的仁兄就有這種威脅
[00:16:34.000 --> 00:16:38.000]  所以他們就很想整走黎希米
[00:16:38.000 --> 00:16:41.000]  但黎希米他不是靠自己來做他的功
[00:16:41.000 --> 00:16:46.000]  他是靠神來帶領第三批的人來回歸的時候
[00:16:46.000 --> 00:16:50.000]  去重建那個城牆,重建那個家園
[00:16:51.000 --> 00:16:56.000]  去做神的屬靈群體,再一次有那個屬靈的生活,去敬拜神
[00:16:56.000 --> 00:17:04.000]  在這裡他並且用了很多陰毒的招數,我們看到的時候
[00:17:04.000 --> 00:17:11.000]  可以叫做四加一的恐怖襲擊,或者恐懼襲擊
[00:17:11.000 --> 00:17:16.000]  有時他這些就是一次又一次,一次又一次,一次又一次,四次這樣
[00:17:17.000 --> 00:17:23.000]  來到不斷叫黎希米,你出來跟我們在某條村去見面
[00:17:23.000 --> 00:17:27.000]  你出來我跟你在某個酒店去見面
[00:17:27.000 --> 00:17:31.000]  你出來了,你不方便香港,我跟你相約在日本來
[00:17:31.000 --> 00:17:36.000]  你不方便我跟你去別的地方來,有四次的邀請
[00:17:36.000 --> 00:17:40.000]  但黎希米當然是很醒目的
[00:17:40.000 --> 00:17:43.000]  他也做了那麼多年人,他知道發生什麼事
[00:17:44.000 --> 00:17:49.000]  憑著他的見識和經驗,他就不去
[00:17:49.000 --> 00:17:56.000]  到最後一次,他們就更加講中了他的要害,某程度上
[00:17:56.000 --> 00:18:01.000]  用一個假見證作為政治手段的威嚇
[00:18:01.000 --> 00:18:07.000]  這句說話是比較驚嚇的,他又寫了一封未封口的信
[00:18:07.000 --> 00:18:12.000]  內文就寫了,你和猶太人謀反
[00:18:13.000 --> 00:18:16.000]  你建造城牆,你要作他們的王
[00:18:16.000 --> 00:18:20.000]  並且你差派先知在耶路撒冷
[00:18:20.000 --> 00:18:24.000]  指著你宣講說,在猶太有王
[00:18:24.000 --> 00:18:30.000]  如今這寫話必傳給王,傳給波斯的王
[00:18:30.000 --> 00:18:37.000]  他透過這個,再用一個高層,層級上高
[00:18:38.000 --> 00:18:43.000]  每一個人都需要被督紮,被問責,雖然官階高
[00:18:43.000 --> 00:18:47.000]  但其實有更高的,人就是懂得善用
[00:18:47.000 --> 00:18:53.000]  在政治上善用,他想逼黎希米就範
[00:18:53.000 --> 00:18:58.000]  讓他手軟,你不要再去做這件事了
[00:18:58.000 --> 00:19:03.000]  但我們看到神是掌管萬有的神
[00:19:04.000 --> 00:19:10.000]  他知道天時地利人和,如果不是黎希米,他未必可以頂住
[00:19:10.000 --> 00:19:13.000]  因為他確實有他的閱歷,有他的經驗
[00:19:13.000 --> 00:19:17.000]  但單憑經驗、閱歷、年資都頂不住
[00:19:17.000 --> 00:19:24.000]  他最後有一句說話,在黎希米裏常常看到
[00:19:24.000 --> 00:19:28.000]  他是一個常常禱告神的人
[00:19:29.000 --> 00:19:34.000]  他最後在第九節這樣說:他們都要使我們懼怕
[00:19:34.000 --> 00:19:40.000]  意思說他們的手必軟弱,以致工作不能成就
[00:19:40.000 --> 00:19:46.000]  黎希米就禱告:神啊,求祢堅固我的手
[00:19:46.000 --> 00:19:50.000]  神啊,求祢堅固我的手
[00:19:51.000 --> 00:20:01.000]  在第一點的重點裏告訴他,當我們可能在侍奉神的路上感到手軟的時候
[00:20:01.000 --> 00:20:08.000]  無論是一些驚嚇外圍的,還是內心的,還是一些經驗的
[00:20:08.000 --> 00:20:14.000]  還是收到一些假消息的,當我們受到震驚的時候
[00:20:15.000 --> 00:20:21.000]  就不要這麼快去做出這些回應,不要中別人的圈套
[00:20:21.000 --> 00:20:27.000]  而是更加多去依靠神:神啊,求祢堅固我的手
[00:20:27.000 --> 00:20:35.000]  這個黎希米不只是一天做得到,而是他已經經過很多年的訓練
[00:20:35.000 --> 00:20:42.000]  他都是走得正,站得正的人,他知道他自己是一個怎樣的人
[00:20:43.000 --> 00:20:51.000]  他的品格,他自己的待人之物,他都有一定的歷練
[00:20:51.000 --> 00:20:57.000]  在另一邊,黎希米都有他自己的人格的證明
[00:20:57.000 --> 00:21:05.000]  因為在上一章,第五章的時候,都給我們看到黎希米的為人
[00:21:06.000 --> 00:21:14.000]  是善用權柄的,不是濫權的,是為弱勢去爭取合理的回憶,合理的權益
[00:21:14.000 --> 00:21:20.000]  當他面對不公義的事情,他沒有逃避,沒有退縮
[00:21:20.000 --> 00:21:24.000]  他都是一個省長,他是一個猶大省的省長
[00:21:24.000 --> 00:21:31.000]  他處理很多貪污,斂財的社會問題,民生問題,為弱勢發聲
[00:21:32.000 --> 00:21:36.000]  婦女爭取權益,我現在講幾句,其實已經有很多機構在做了
[00:21:36.000 --> 00:21:42.000]  如果你有聽過很多故事,有很多真的在做,是去到前線
[00:21:42.000 --> 00:21:46.000]  這裡有沒有,我不知道全英堂有沒有在機構服務的同工
[00:21:46.000 --> 00:21:53.000]  有沒有聽過,有,曾經,好,謝謝,退休
[00:21:53.000 --> 00:21:58.000]  你都明白,其實不是容易,因為你要堅持初心
[00:21:59.000 --> 00:22:02.000]  可能都是一腔熱誠,一開始出來做的時候
[00:22:02.000 --> 00:22:06.000]  但因為有時看到不法的事,愛心冷淡了
[00:22:06.000 --> 00:22:15.000]  讓我們都看回,唯有去常常憐於主的心,才能夠保持那份柔軟
[00:22:15.000 --> 00:22:21.000]  剛才講到這一切,等等,他真的去為他們發聲
[00:22:21.000 --> 00:22:27.000]  叫那些欺壓者歸還田地,給財產弟兄,不要摸削他們
[00:22:28.000 --> 00:22:35.000]  用很大的力度去停止結構性的摸削,真的很厲害
[00:22:35.000 --> 00:22:42.000]  如果他的心不是純正,他可以撈一筆大把錢
[00:22:42.000 --> 00:22:48.000]  我們自己都聽到一些不同的見證,可能在1997年之前
[00:22:48.000 --> 00:22:52.000]  香港仍然都是很多人眼中的遍地黃金
[00:22:52.000 --> 00:22:57.000]  很多事你只要肯搏肯捱,你都出頭,你就上岸
[00:22:58.000 --> 00:23:01.000]  現在可能新一代,再新一代,再新一代那些
[00:23:01.000 --> 00:23:07.000]  他們不是不想捱,不想拼搏,而是可能聽到的一些消息
[00:23:07.000 --> 00:23:13.000]  聽到的是甚麼?有沒有擺爛?有沒有內捲?我聽這些
[00:23:13.000 --> 00:23:17.000]  他們不是不想動,但因為不能動
[00:23:17.000 --> 00:23:21.000]  所以在國內或內地都有一些不同的新聞
[00:23:22.000 --> 00:23:28.000]  就變了甚麼?那些叫做「近父母」,我忘記怎樣說
[00:23:28.000 --> 00:23:36.000]  變了宅男或宅女,不出街,不上班,不做正事,只是躲起來
[00:23:36.000 --> 00:23:42.000]  正如我們自己當日去日本,我們都是去年探路去日本
[00:23:42.000 --> 00:23:47.000]  因為我們都邀請了在日本的孫教士來我們的團體做一些分享
[00:23:48.000 --> 00:23:52.000]  其中一點為甚麼觸動我和River都想去呢?
[00:23:52.000 --> 00:23:57.000]  就是因為我們聽到他們真是有些消息,有些呼聲
[00:23:57.000 --> 00:24:01.000]  有時我們都會想,嘩!日本都這麼富庶,是嗎?
[00:24:01.000 --> 00:24:07.000]  很多香港人都喜歡去日本,當它視為第二個或第一個鄉下
[00:24:07.000 --> 00:24:11.000]  今年大家有沒有去過日本?
[00:24:11.000 --> 00:24:16.000]  很多人都對日本有一份特別的感情
[00:24:17.000 --> 00:24:21.000]  但當我們去看新聞或聽到孫教士的目者說的時候
[00:24:21.000 --> 00:24:29.000]  每年在日本都有三萬人孤獨死亡
[00:24:29.000 --> 00:24:35.000]  即是沒有人知道,他們在屋內自己走著
[00:24:35.000 --> 00:24:40.000]  另外當然也有三萬人可能是輕生
[00:24:40.000 --> 00:24:44.000]  所以當我們看到我們的社會,香港也是,香港每日平均都有三個
[00:24:45.000 --> 00:24:50.000]  即是一個很大的張力,壓力,情緒,沒有出口
[00:24:50.000 --> 00:24:55.000]  怎樣去面對,求主去憐憫我們這個城市
[00:24:55.000 --> 00:24:59.000]  無論剛才說守遠的時候,我們靠著神不要守遠
[00:24:59.000 --> 00:25:03.000]  唯有是祂撐著我們可以站立得穩
[00:25:03.000 --> 00:25:10.000]  接著當我們看到這個尼熙米,她有她的人格的證明
[00:25:10.000 --> 00:25:13.000]  當然她不是靠自己
[00:25:14.000 --> 00:25:17.000]  這一篇道也不是說尼熙米很厲害,我們要效法她
[00:25:17.000 --> 00:25:20.000]  不是,不是這個
[00:25:20.000 --> 00:25:24.000]  如果是這個,我們只是靠自己的意志,靠自己的血氣去撐
[00:25:24.000 --> 00:25:26.000]  也不是這樣
[00:25:26.000 --> 00:25:30.000]  而最終是讓我們能夠指向我們的心去忘記基督
[00:25:30.000 --> 00:25:33.000]  待會我會講一講這個點
[00:25:33.000 --> 00:25:35.000]  我們繼續看下去
[00:25:35.000 --> 00:25:39.000]  第二個點,當尼熙米,第一守遠,別人想她
[00:25:39.000 --> 00:25:42.000]  第二就是欺騙她,欺騙她的時候
[00:25:43.000 --> 00:25:45.000]  但是尼熙米她有一個很好的態度
[00:25:45.000 --> 00:25:49.000]  就是「求你記得,求你紀念我」
[00:25:49.000 --> 00:25:55.000]  除了那幫人用政治的手段,也用宗教的手段
[00:25:55.000 --> 00:26:00.000]  政治已經很大壓力,收到一些電話,收到一些恐嚇的時候
[00:26:00.000 --> 00:26:03.000]  接著再用一些宗教的說法
[00:26:03.000 --> 00:26:05.000]  在第十節那裡
[00:26:06.000 --> 00:26:15.000]  「尼熙米,到了米熙大別的先子底萊雅的兒子是瑪雅加女兒
[00:26:15.000 --> 00:26:20.000]  那時她閉門不出,她說:我們可以在神的殿裡
[00:26:20.000 --> 00:26:26.000]  就在殿的中間會面,鎖住殿門,因為他們要來殺你
[00:26:26.000 --> 00:26:28.000]  要在夜間來殺你」
[00:26:28.000 --> 00:26:33.000]  嘩,如果我收到這樣的訊息,我肯定睡不著第一晚
[00:26:33.000 --> 00:26:35.000]  如果我第一次收到這個訊息
[00:26:36.000 --> 00:26:40.000]  竟然有人說要來殺你,殺我,假設殺我
[00:26:40.000 --> 00:26:45.000]  但是尼熙米一樣,她收到,她要很清醒
[00:26:45.000 --> 00:26:49.000]  很清晰去分辨一下,這個是什麼聲音
[00:26:49.000 --> 00:26:55.000]  她是冒牌貨來的,這個事瑪雅的行動裝作像仙姿一樣
[00:26:55.000 --> 00:27:01.000]  她用一個仙姿平衡體的一種表達
[00:27:02.000 --> 00:27:06.000]  這個仙姿體材會有的,我們在解讀漁民來說
[00:27:06.000 --> 00:27:09.000]  會說Meter,3+2,3+2這個結構
[00:27:09.000 --> 00:27:14.000]  用這種結構去騙尼熙米,這個好像是神的仙姿
[00:27:14.000 --> 00:27:17.000]  仙姿的話,你要怎樣?輕
[00:27:17.000 --> 00:27:24.000]  但是尼熙米就是,她也去分辨,她知道這個是假的
[00:27:24.000 --> 00:27:29.000]  這個是假的,因為這個世界也有很多這些冒牌貨
[00:27:30.000 --> 00:27:34.000]  很多的末世,很多的基督,或者冒牌貨的異端會出來
[00:27:34.000 --> 00:27:37.000]  我們靠了神,都是去分辨
[00:27:37.000 --> 00:27:40.000]  同樣她因為希望做到這件事的時候
[00:27:40.000 --> 00:27:47.000]  是除了有政治威嚇,宗教欺騙,和想對尼熙米的人格謀殺
[00:27:47.000 --> 00:27:56.000]  因為尼熙米她不是祭司,不是祭司她就不可以進去聖殿
[00:27:57.000 --> 00:28:01.000]  但是她這個仙姿就呼喚她進去聖殿
[00:28:01.000 --> 00:28:05.000]  很安全的,關上門,沒有人可以殺到你
[00:28:05.000 --> 00:28:13.000]  如果她真的聽了她的話,她就用這一句,這一件事來詆毀她
[00:28:13.000 --> 00:28:16.000]  也是讓她人格破產
[00:28:16.000 --> 00:28:23.000]  當然尼熙米也很靠著神,很清醒,沒有被騙
