
[00:00:00.000 --> 00:00:05.700]  今天我們繼續說剛纔主席提到的
[00:02:46.980 --> 00:02:48.700]  這個很重要的一個真理
[00:02:48.700 --> 00:02:52.820]  就是原來天國的士兵是屬於勝利那邊的
[00:02:52.820 --> 00:02:56.700]  打仗不一定是贏的
[00:02:56.700 --> 00:03:00.660]  打仗可能是未知道勝與敗的
[00:03:00.660 --> 00:03:02.780]  但是打屬靈的仗
[00:03:02.780 --> 00:03:04.900]  我們不是憑自己去打的
[00:03:04.900 --> 00:03:08.740]  是因爲主耶穌基督已經親自來到這個世界
[00:03:08.740 --> 00:03:10.660]  而且勝過了惡者
[00:03:10.660 --> 00:03:12.900]  勝過魔鬼的試探
[00:03:12.900 --> 00:03:14.940]  勝過了魔鬼的權勢
[00:03:14.940 --> 00:03:17.540]  和黑暗罪惡的權勢
[00:03:17.540 --> 00:03:18.900]  他已經得勝了
[00:03:18.900 --> 00:03:21.020]  從舊約到新約我們見到
[00:03:21.020 --> 00:03:23.100]  神是一位戰士
[00:03:23.100 --> 00:03:25.340]  在出埃及記的時候
[00:03:25.340 --> 00:03:27.420]  他們帶領以色列人過紅海
[00:03:27.420 --> 00:03:31.460]  勝過埃及法老的士兵
[00:03:31.460 --> 00:03:34.220]  然後他們歌頌神是戰士
[00:03:34.220 --> 00:03:35.740]  神是得勝者
[00:03:35.740 --> 00:03:37.980]  到他們進入迦南的時候
[00:03:37.980 --> 00:03:45.820]  是用軍隊的元帥的狀態來向他們顯現
[00:03:45.820 --> 00:03:48.140]  祂說我帶領你們來得勝
[00:03:48.140 --> 00:03:50.900]  因爲那個地方我已經賜給你們了
[00:03:50.900 --> 00:03:54.700]  所以從舊約一直到新約有很多詩篇
[00:03:54.700 --> 00:03:57.380]  甚至到新約聖經我們明白到
[00:03:57.380 --> 00:03:59.460]  耶穌基督是最後
[00:03:59.460 --> 00:04:04.060]  末後以來再回來坐白馬的那位得勝者
[00:04:04.060 --> 00:04:05.980]  祂已經勝過一切
[00:04:05.980 --> 00:04:09.540]  祂是萬亡之王、萬主之主
[00:04:09.540 --> 00:04:13.140]  宣告完全的得勝
[00:04:13.140 --> 00:04:14.260]  所以感謝神
[00:04:14.260 --> 00:04:16.340]  我們屬於天國
[00:04:16.340 --> 00:04:19.620]  是基督耶穌的兒女、門徒
[00:04:19.620 --> 00:04:21.540]  是屬於勝利那邊的人
[00:04:21.540 --> 00:04:23.460]  這個不是我們自己的
[00:04:23.460 --> 00:04:26.100]  是因爲神自己已經勝過了
[00:04:26.100 --> 00:04:30.140]  祂在十字架上已經得勝了罪惡和世界
[00:04:30.140 --> 00:04:31.660]  祂勝過了魔鬼
[00:04:31.660 --> 00:04:33.380]  勝過了死亡
[00:04:33.380 --> 00:04:36.300]  祂是那位復活的真神
[00:04:36.300 --> 00:04:37.220]  所以我們感謝神
[00:04:37.220 --> 00:04:38.820]  神是得勝者
[00:04:38.820 --> 00:04:42.380]  所以我們人生雖然有各樣的試探
[00:04:42.380 --> 00:04:43.940]  有不同的試煉
[00:04:43.940 --> 00:04:47.700]  有我們自己不斷地和自己的鬥爭
[00:04:47.700 --> 00:04:50.860]  因爲我們的私慾和敗壞的本性
[00:04:50.860 --> 00:04:56.060]  我們藉助聖靈幫助我們勝過這些私慾
[00:04:56.060 --> 00:05:00.220]  我們知道原來我們是屬於勝利那邊的
[00:05:00.220 --> 00:05:03.260]  所以有了這個確據和應許
[00:05:03.260 --> 00:05:06.860]  我們就能夠歡迎地面對這些一切
[00:05:06.860 --> 00:05:11.620]  還有神所賜給我們的額外的平安和力量
[00:05:11.620 --> 00:05:12.780]  但是我們知道
[00:05:12.780 --> 00:05:14.820]  當主耶穌勝過魔鬼之後
[00:05:14.820 --> 00:05:18.620]  祂未立刻完全地改變這個世界
[00:05:18.620 --> 00:05:21.140]  這個世界仍然在罪惡和黑暗裏面
[00:05:21.140 --> 00:05:24.340]  直到耶穌基督應許祂回來的時候
[00:05:24.340 --> 00:05:26.180]  祂會更生萬有
[00:05:26.180 --> 00:05:27.980]  但在這個過程裏面
[00:05:27.980 --> 00:05:29.500]  我們仍然在世
[00:05:29.500 --> 00:05:30.900]  主在來之前
[00:05:30.900 --> 00:05:34.780]  未將魔鬼完全地消滅和拘禁
[00:05:34.780 --> 00:05:38.540]  魔鬼仍然有很多垂死的掙扎
[00:05:38.540 --> 00:05:40.300]  祂來抵擋上帝
[00:05:40.300 --> 00:05:42.180]  來抵擋屬神的人
[00:05:42.180 --> 00:05:43.380]  抵擋教會
[00:05:43.380 --> 00:05:44.700]  抵擋真理
[00:05:44.700 --> 00:05:47.980]  祂用最後的力量來迷惑世界的人
[00:05:47.980 --> 00:05:50.580]  叫人離開上帝
[00:05:50.580 --> 00:05:51.900]  離開真理
[00:05:51.900 --> 00:05:55.260]  而沉淪
[00:05:55.260 --> 00:05:57.100]  我們知道我們屬於勝利的
[00:05:57.100 --> 00:05:59.420]  但是我們仍然在今世裏面
[00:05:59.420 --> 00:06:01.300]  在主在來之前
[00:06:01.300 --> 00:06:03.340]  我們仍然要奮勇征戰
[00:06:03.340 --> 00:06:06.900]  這是神給我們的教導
[00:06:06.900 --> 00:06:08.380]  和祂幫助我們
[00:06:08.380 --> 00:06:12.380]  來經驗什麼是一個得勝的過程
[00:06:12.380 --> 00:06:13.540]  所以在第二方面
[00:06:13.540 --> 00:06:15.580]  我們知道天國的士兵
[00:06:15.580 --> 00:06:19.380]  我們需要穿起屬靈的武器
[00:06:19.380 --> 00:06:23.580]  神已經將一個得勝的裝備賜給我們
[00:06:23.580 --> 00:06:24.940]  在《伊弗所書》第六章
[00:06:24.940 --> 00:06:28.820]  它說神所賜給我們全副的軍裝
[00:06:28.820 --> 00:06:31.060]  所以這是神幫助我們
[00:06:31.060 --> 00:06:34.900]  能夠在這些征戰當中
[00:06:34.900 --> 00:06:37.820]  我們能夠靠得勝的祕訣
[00:06:37.820 --> 00:06:39.100]  就是要時常
[00:06:39.100 --> 00:06:44.340]  每一天都要穿起全副的軍裝
[00:06:44.340 --> 00:06:46.500]  神將軍裝賜給我們
[00:06:46.500 --> 00:06:48.940]  所以我們知道這個得勝的祕訣
[00:06:48.940 --> 00:06:50.860]  就是要穿起這個軍裝
[00:06:50.860 --> 00:06:52.460]  作爲天國的士兵
[00:06:52.460 --> 00:06:53.620]  我們要知道
[00:06:53.620 --> 00:06:56.140]  我們不是靠我們的肉體徵戰
[00:06:56.140 --> 00:06:59.060]  不是靠我們自己的血氣征戰
[00:06:59.060 --> 00:07:02.700]  我們是憑着屬靈的兵器來征戰
[00:07:02.700 --> 00:07:05.100]  你說神賜了屬靈的兵器給我們
[00:07:05.100 --> 00:07:08.780]  究竟我們何時穿上呢?
[00:07:08.780 --> 00:07:10.540]  所以在第三方面
[00:07:10.540 --> 00:07:11.700]  作爲一個天國的士兵
[00:07:11.700 --> 00:07:13.180]  今天我們在這裏看
[00:07:13.180 --> 00:07:14.900]  我們就看到
[00:07:14.900 --> 00:07:20.860]  這個需要每天的操練
[00:07:20.860 --> 00:07:24.740]  在提摩泰前書第四章
[00:07:24.740 --> 00:07:26.220]  聖經是這麼說的
[00:07:26.220 --> 00:07:27.180]  第七第八節
[00:07:27.180 --> 00:07:29.460]  我們一起讀這兩節經文
[00:07:29.460 --> 00:07:30.300]  請讀
[00:07:30.300 --> 00:07:34.740]  「只是要戲絕那世俗的言語
[00:07:34.740 --> 00:07:38.660]  然後在敬虔上操練自己
[00:07:38.660 --> 00:07:40.380]  操練身體
[00:07:40.380 --> 00:07:42.060]  益處還少
[00:07:42.060 --> 00:07:43.380]  唯獨敬虔
[00:07:43.380 --> 00:07:45.540]  凡事都有益處
[00:07:45.540 --> 00:07:51.300]  因爲有今生和來生的應許」
[00:07:51.300 --> 00:07:52.460]  在這兩節經文裏面
[00:07:52.460 --> 00:07:54.100]  操練這個字
[00:07:54.100 --> 00:07:56.540]  一次又再一次出現
[00:07:56.540 --> 00:08:00.340]  就代表一個經常的訓練
[00:08:00.340 --> 00:08:01.220]  我們都知道
[00:08:01.220 --> 00:08:04.740]  運動或者我們做一些健身操
[00:08:04.740 --> 00:08:06.020]  健身運動
[00:08:06.020 --> 00:08:07.660]  對我們身體很有益處
[00:08:07.660 --> 00:08:10.340]  這個很多人都明白
[00:08:10.340 --> 00:08:12.500]  但是原來操練敬虔也是
[00:08:12.500 --> 00:08:14.500]  每一天我們需要動手動腳
[00:08:14.500 --> 00:08:16.100]  做少許運動
[00:08:16.100 --> 00:08:17.940]  來舒筋活絡
[00:08:17.940 --> 00:08:23.020]  以至我們能夠做正常日常的工作和活動
[00:08:23.020 --> 00:08:25.540]  同樣的操練身體
[00:08:25.540 --> 00:08:26.300]  是這樣
[00:08:26.300 --> 00:08:28.660]  操練敬虔是更加
[00:08:28.660 --> 00:08:30.580]  原來這個告訴我們
[00:08:30.580 --> 00:08:33.660]  不只是賜了軍裝給我們
[00:08:33.660 --> 00:08:34.580]  那就可以了
[00:08:34.580 --> 00:08:37.620]  是要我們自己來盡我們的責任
[00:08:37.620 --> 00:08:39.300]  時常穿起這個軍裝
[00:08:39.300 --> 00:08:40.780]  並且又操練
[00:08:40.780 --> 00:08:42.660]  操練怎麼來穿
[00:08:42.660 --> 00:08:44.220]  操練怎麼用那把
[00:08:44.220 --> 00:08:45.540]  是聖靈的寶劍
[00:08:45.540 --> 00:08:46.940]  就是上帝的話語
[00:08:46.940 --> 00:08:49.060]  操練怎麼來靠着聖靈
[00:08:49.060 --> 00:08:50.860]  時常多方禱告
[00:08:50.860 --> 00:08:53.380]  並且在此警醒不倦
[00:08:53.380 --> 00:08:55.540]  這個是我們需要的責任
[00:08:55.540 --> 00:08:57.140]  靠着聖靈幫助我們
[00:08:57.140 --> 00:08:58.620]  來好好的操練
[00:08:58.620 --> 00:08:59.940]  而且是恆常的
[00:08:59.940 --> 00:09:01.980]  每天的操練
[00:09:01.980 --> 00:09:03.100]  其實訓練士兵
[00:09:03.100 --> 00:09:04.340]  大家都很明白
[00:09:04.340 --> 00:09:06.700]  我們都有一些基本的觀察常識
[00:09:06.700 --> 00:09:09.660]  知道他們不是打仗的時候才操練
[00:09:09.660 --> 00:09:11.700]  他們不打仗的時候就操練
[00:09:11.700 --> 00:09:13.540]  每天都要操練
[00:09:13.540 --> 00:09:15.580]  我不知道在座當中有沒有哪一個
[00:09:15.580 --> 00:09:17.820]  弟兄姐妹你以前是當過兵的
[00:09:17.820 --> 00:09:21.420]  或者是做過一些紀律訓練的
[00:09:21.420 --> 00:09:22.580]  或者是童軍也好
[00:09:22.580 --> 00:09:24.860]  或者是一些紀律的工作
[00:09:24.860 --> 00:09:26.300]  有沒有我們當中有沒有
[00:09:26.300 --> 00:09:27.340]  有沒有哪一個做過
[00:09:27.340 --> 00:09:28.460]  你們有沒有試過步操的
[00:09:28.460 --> 00:09:30.100]  有沒有做過步操的
[00:09:30.100 --> 00:09:31.940]  操兵
[00:09:31.940 --> 00:09:34.620]  有沒有那些操兵
[00:09:34.620 --> 00:09:35.660]  那些操兵
[00:09:35.660 --> 00:09:37.740]  有沒有試過步操
[00:09:37.740 --> 00:09:38.420]  沒有啊
[00:09:38.420 --> 00:09:39.860]  你們沒有人做過童軍那些嗎
[00:09:39.860 --> 00:09:42.380]  有啊有有
[00:09:42.380 --> 00:09:44.460]  童軍那些都是一個星期一次
[00:09:44.460 --> 00:09:46.380]  可能不夠一次
[00:09:46.380 --> 00:09:48.380]  但是如果你是當兵的
[00:09:48.380 --> 00:09:50.180]  真的做士兵的
[00:09:50.180 --> 00:09:54.540]  那麼步操是每天都要操練的
[00:09:54.540 --> 00:09:55.660]  我以前在香港
[00:09:55.660 --> 00:09:57.860]  講起已經是
[00:09:57.860 --> 00:10:00.420]  1981年就是多少年前了
[00:10:00.420 --> 00:10:03.060]  三十
[00:10:03.060 --> 00:10:04.900]  三十七年前
[00:10:04.900 --> 00:10:07.740]  三十七年前在香港的時候是做紀律部隊的
[00:10:07.740 --> 00:10:09.300]  人民入境事務處
[00:10:09.300 --> 00:10:12.940]  那我們那時候就
[00:10:12.940 --> 00:10:14.580]  訓練期
[00:10:14.580 --> 00:10:16.220]  真的畢業之後就沒有操練了
[00:10:16.220 --> 00:10:19.100]  所以我們那些不是真的很紀律部隊
[00:10:19.100 --> 00:10:21.100]  警察那些還在操練
[00:10:21.100 --> 00:10:22.260]  我們那些畢了業之後
[00:10:22.260 --> 00:10:23.180]  每個人慢慢肥
[00:10:23.180 --> 00:10:23.940]  腰又粗
[00:10:23.940 --> 00:10:26.100]  然後又慢慢遲鈍了
[00:10:26.100 --> 00:10:28.060]  假的做文件的多
[00:10:28.060 --> 00:10:30.500]  但是訓練的時候因爲是紀律部隊的
[00:10:30.500 --> 00:10:33.300]  所以仍然都是每天都要步操的
[00:10:33.300 --> 00:10:35.060]  每天都要步操
[00:10:35.060 --> 00:10:36.460]  所以
[00:10:36.460 --> 00:10:39.020]  步操這件事已經是
[00:10:39.020 --> 00:10:40.780]  就是習慣了
[00:10:40.780 --> 00:10:43.540]  他無論什麼時候都要
[00:10:43.540 --> 00:10:44.300]  下雨也好
[00:10:44.300 --> 00:10:45.420]  翻風也好
[00:10:45.420 --> 00:10:47.140]  早上起牀就要
[00:10:47.140 --> 00:10:48.940]  Fall in
[00:10:48.940 --> 00:10:49.780]  就是排隊
[00:10:49.780 --> 00:10:51.620]  然後就Drill
[00:10:51.620 --> 00:10:53.580]  步操
[00:10:53.580 --> 00:10:57.380]  做士兵的呢
[00:10:57.380 --> 00:10:58.940]  他們更加
[00:10:58.940 --> 00:11:00.820]  那些每天的紀律是很重要的
[00:11:00.820 --> 00:11:02.900]  那些起牀做什麼就做什麼
[00:11:02.900 --> 00:11:03.500]  預備自己
[00:11:03.500 --> 00:11:05.620]  不是打仗的時候纔來做的
[00:11:05.620 --> 00:11:07.900]  他是平時的訓練
[00:11:07.900 --> 00:11:08.580]  是做的
[00:11:08.580 --> 00:11:10.060]  那你說平時都沒有打仗
[00:11:10.060 --> 00:11:11.220]  爲什麼要訓練呢
[00:11:11.220 --> 00:11:12.020]  當然了
[00:11:12.020 --> 00:11:15.860]  到打仗的時候纔來訓練就太遲了
[00:11:15.860 --> 00:11:17.140]  所以基督徒也是
[00:11:17.140 --> 00:11:19.220]  平時的恆常的操練
[00:11:19.220 --> 00:11:19.900]  經前的操練
[00:11:19.900 --> 00:11:21.300]  你會覺得很
[00:11:21.300 --> 00:11:22.100]  習以爲常
[00:11:22.100 --> 00:11:23.420]  沒什麼
[00:11:23.420 --> 00:11:25.060]  這個是預備我們的
[00:11:25.060 --> 00:11:28.220]  預備我們來過我們每天的生活
[00:11:28.220 --> 00:11:29.340]  來到警城
[00:11:29.340 --> 00:11:31.020]  預備我們面對
[00:11:31.020 --> 00:11:32.020]  試探來了
[00:11:32.020 --> 00:11:33.780]  或者試練來的時候
[00:11:33.780 --> 00:11:36.140]  我們能夠有夠用的力量
[00:11:36.140 --> 00:11:37.580]  到時纔來呢
[00:11:37.580 --> 00:11:38.540]  那就太遲了
[00:11:38.540 --> 00:11:40.900]  或者是不夠用
[00:11:40.900 --> 00:11:43.380]  所以時常都能夠有一個
[00:11:43.380 --> 00:11:45.620]  很好的養成習慣
[00:11:45.620 --> 00:11:47.180]  每天的靈脩讀經
[00:11:47.180 --> 00:11:48.380]  親近神
[00:11:48.380 --> 00:11:51.140]  預備我們自己過那天的生活
[00:11:51.140 --> 00:11:52.300]  來提醒我們
[00:11:52.300 --> 00:11:53.780]  要打這個屬靈的仗
[00:11:53.780 --> 00:11:55.420]  做一個德性的基督徒
[00:11:55.420 --> 00:11:57.660]  是每天都需要提醒
[00:11:57.660 --> 00:11:58.780]  所以主租民
[00:11:58.780 --> 00:12:01.140]  多久每一次啊
[00:12:01.140 --> 00:12:04.020]  主租民多久每一次啊
[00:12:04.020 --> 00:12:05.420]  一個禮拜每一次是不是啊
[00:12:05.420 --> 00:12:07.380]  回來教會是不是啊
[00:12:07.380 --> 00:12:08.980]  是不是啊
[00:12:08.980 --> 00:12:11.100]  那當然了未必說
[00:12:11.100 --> 00:12:12.300]  天天都要背
[00:12:12.300 --> 00:12:14.380]  但是天天都有這樣的
[00:12:14.380 --> 00:12:16.700]  禱告的意思
[00:12:16.700 --> 00:12:18.540]  因爲在主租民裏邊
[00:12:18.540 --> 00:12:22.380]  他說每個禮拜神賜我們
[00:12:22.380 --> 00:12:23.540]  一個禮拜的飲食
[00:12:23.540 --> 00:12:24.860]  是不是這麼說啊
[00:12:24.860 --> 00:12:25.940]  不是啊
[00:12:25.940 --> 00:12:29.020]  他說賜我們什麼啊
[00:12:29.020 --> 00:12:29.980]  日用的飲食
[00:12:29.980 --> 00:12:32.980]  Daily bread
[00:12:32.980 --> 00:12:35.500]  我們天天都需要主的餵養幫助
[00:12:35.500 --> 00:12:37.180]  不知道前幾天你有沒有
[00:12:37.180 --> 00:12:39.380]  在靈脩裏邊跟我一樣讀到一段經文
[00:12:39.380 --> 00:12:41.620]  就是《路加福音》第六章
[00:12:41.620 --> 00:12:43.340]  那天是那個
[00:12:43.340 --> 00:12:44.740]  是《靈明日亮》
[00:12:44.740 --> 00:12:47.820]  relay的經文
[00:12:47.820 --> 00:12:49.100]  我重申
[00:12:49.100 --> 00:12:50.540]  特別在加拿大的時候
[00:12:50.540 --> 00:12:51.860]  靈脩的時候
[00:12:51.860 --> 00:12:52.820]  重申這段經文
[00:12:52.820 --> 00:12:55.620]  很深刻在我心中
[00:12:55.620 --> 00:12:56.580]  那裏說什麼呢
[00:12:56.580 --> 00:12:57.900]  大家都很熟悉的
[00:12:57.900 --> 00:12:59.340]  就是說到一個人建房子
[00:12:59.340 --> 00:13:01.540]  究竟建在什麼根基那裏
[00:13:01.540 --> 00:13:04.620]  我們兒童中心經常都唱那些歌
[00:13:04.620 --> 00:13:06.900]  兒童歌都有唱的
[00:13:06.900 --> 00:13:10.820]  他說如果你建房子建在盤石上
[00:13:10.820 --> 00:13:12.420]  有沒有讀過這段經文
[00:13:12.420 --> 00:13:13.540]  前幾天
[00:13:13.540 --> 00:13:16.020]  和建房子建在什麼
[00:13:16.020 --> 00:13:18.220]  沙土上
[00:13:18.220 --> 00:13:19.420]  外表一樣
[00:13:19.420 --> 00:13:21.460]  都是做基督徒
[00:13:21.460 --> 00:13:25.260]  但是原來根基是這麼重要
[00:13:25.260 --> 00:13:26.060]  建在盤石上
[00:13:26.060 --> 00:13:28.940]  就是說我們每天都是進行神的話
[00:13:28.940 --> 00:13:30.580]  進行祂的道
[00:13:30.580 --> 00:13:32.780]  建在沙土上就是有外表
[00:13:32.780 --> 00:13:35.220]  沒有真正與神的關係
[00:13:35.220 --> 00:13:39.180]  這個是很危險的
[00:13:39.180 --> 00:13:40.900]  最感動我呢
[00:13:40.900 --> 00:13:43.220]  就是忽然間有兩個字
[00:13:43.220 --> 00:13:45.140]  水衝的時候
[00:13:45.140 --> 00:13:46.940]  那次前幾天靈脩的時候
[00:13:46.940 --> 00:13:48.940]  我就特別深刻
[00:13:48.940 --> 00:13:52.100]  人生真的有很多忽然而來的衝擊
[00:13:52.100 --> 00:13:56.500]  就是你沒預料到的就會衝擊我們
[00:13:56.500 --> 00:13:59.460]  不知道弟兄姐妹你有沒有面對沖擊
[00:13:59.460 --> 00:14:03.540]  有沒有面對一些忽然而來的衝擊
[00:14:03.540 --> 00:14:05.340]  忽然而來的打擊
[00:14:05.340 --> 00:14:06.620]  無論是你的家人也好
[00:14:06.620 --> 00:14:08.820]  你自己也好
[00:14:08.820 --> 00:14:11.780]  忽然間有些衝擊會來
[00:14:11.780 --> 00:14:13.460]  在你想象
[00:14:13.460 --> 00:14:14.620]  預料不到的時候
[00:14:14.620 --> 00:14:16.580]  有時會有衝擊
[00:14:16.580 --> 00:14:24.340]  問題就是你的房子是建基在平時打好的根基上
[00:14:24.340 --> 00:14:29.940]  還是牙奄奄地在沙土上
[00:14:29.940 --> 00:14:32.100]  原來沒有平常的操練
[00:14:32.100 --> 00:14:34.100]  我們只不過有外殼
[00:14:34.100 --> 00:14:35.820]  很容易衝擊一來
[00:14:35.820 --> 00:14:38.460]  它就會倒塌
[00:14:38.460 --> 00:14:41.860]  但是如果有恆常打好的根基
[00:14:41.860 --> 00:14:43.540]  根基很穩固
[00:14:43.540 --> 00:14:45.100]  有衝擊來的時候
[00:14:45.100 --> 00:14:46.980]  它能夠抵禦
[00:14:46.980 --> 00:14:50.740]  因爲這實在是神給我們的力量
[00:14:50.740 --> 00:14:52.780]  不是我們自己而來的
[00:14:52.780 --> 00:14:54.100]  Amen
[00:14:54.100 --> 00:14:59.620]  所以感謝主神提醒我們
[00:14:59.620 --> 00:15:04.100]  祂說要做恆常的操練
[00:15:04.100 --> 00:15:08.420]  這個就是
[00:15:08.420 --> 00:15:21.060]  幾年前在一所德州大學的畢業禮
[00:15:21.060 --> 00:15:23.740]  這位少將
[00:15:23.740 --> 00:15:26.940]  是海軍特種部隊的少將
[00:15:26.940 --> 00:15:35.700]  他被邀請來給他們的畢業禮的致詞
[00:15:35.700 --> 00:15:37.940]  在致詞裏面他說了一個題目
[00:15:37.940 --> 00:15:40.580]  他說"10 Lessons to Change the World"
[00:15:40.580 --> 00:15:45.700]  有改變這個世界的十個課題
[00:15:45.700 --> 00:15:50.020]  所以他這個畢業致詞說了十樣東西
[00:15:50.020 --> 00:15:52.180]  但是頭一樣東西他說得最久
[00:15:52.180 --> 00:15:53.940]  他說"The First Lesson"
[00:15:53.940 --> 00:15:56.260]  第一個Lesson是什麼呢
[00:15:56.260 --> 00:15:58.380]  勸勉這羣年輕人
[00:15:58.380 --> 00:16:00.540]  他說我們在軍隊裏面
[00:16:00.540 --> 00:16:02.740]  你說要改變這個世界
[00:16:02.740 --> 00:16:06.140]  頭一樣東西學習是什麼呢
[00:16:06.140 --> 00:16:08.060]  他說了特別詳細
[00:16:08.060 --> 00:16:10.220]  他說頭一樣東西就是每天
[00:16:10.220 --> 00:16:12.060]  摺好你的牀
[00:16:12.060 --> 00:16:13.260]  所以他說
[00:16:13.260 --> 00:16:14.820]  If you want to change the world
[00:16:14.820 --> 00:16:17.340]  Start off by
[00:16:17.340 --> 00:16:22.780]  Making your bed
[00:16:22.780 --> 00:16:24.820]  第一天你就摺好你的牀
[00:16:24.820 --> 00:16:27.060]  是這樣的,訓練軍隊那些是這樣的
[00:16:27.060 --> 00:16:28.620]  他們住在那裏更加
[00:16:28.620 --> 00:16:30.700]  我們以前訓練那些不是住在那裏
[00:16:30.700 --> 00:16:31.900]  沒有這種東西
[00:16:31.900 --> 00:16:33.020]  但是要拆拎那些鞋
[00:16:33.020 --> 00:16:35.460]  每天都檢查那些鞋,要很拎的
[00:16:35.460 --> 00:16:37.140]  但是他們住在軍營那些
[00:16:37.140 --> 00:16:39.740]  每天起牀第一樣東西就是做什麼
[00:16:39.740 --> 00:16:43.220]  摺好牀
[00:16:43.220 --> 00:16:46.140]  你們其實有沒有摺牀的
[00:16:46.140 --> 00:16:54.580]  有些有,有些沒有
[00:16:54.580 --> 00:16:56.780]  那些經常做的東西,摺牀
[00:16:56.780 --> 00:17:00.900]  就等於我們每天記得穿起神所賜的
[00:17:00.900 --> 00:17:03.060]  屬靈的軍裝
[00:17:03.060 --> 00:17:05.580]  公義的護心鏡
[00:17:05.580 --> 00:17:07.340]  真理的腰帶
[00:17:07.340 --> 00:17:09.140]  信德的藤牌
[00:17:09.140 --> 00:17:11.780]  以平安的福音做我們的鞋
[00:17:11.780 --> 00:17:13.380]  然後救恩的頭盔
[00:17:13.380 --> 00:17:15.660]  聖靈的寶劍
[00:17:15.660 --> 00:17:18.580]  靠着聖靈多方禱告
[00:17:18.580 --> 00:17:20.580]  要依靠聖靈,信服聖靈
[00:17:20.580 --> 00:17:22.180]  並且禱告
[00:17:22.180 --> 00:17:26.140]  這些好像經常做的東西,每天都會穿腳
[00:17:26.140 --> 00:17:30.860]  而他們說,每天都需要來摺好你的牀
[00:17:30.860 --> 00:17:34.260]  原因是什麼呢,好像很荒謬
[00:17:34.260 --> 00:17:38.740]  做打仗,你知道他們這些海軍的特種部隊
[00:17:38.740 --> 00:17:42.540]  應該是練兵練槍,練游泳那些
