
[00:00:00.000 --> 00:00:04.200]  我們希望我們的信仰不只是在頭腦上
[00:03:27.600 --> 00:03:28.800]  保護你
[00:03:28.800 --> 00:03:31.800]  將最大的幸福給你
[00:03:31.800 --> 00:03:33.400]  但是竟然反過來說
[00:03:33.400 --> 00:03:36.000]  她說你一生一世跟著我
[00:03:36.000 --> 00:03:37.800]  我要你受極大的痛苦
[00:03:37.800 --> 00:03:39.200]  我相信
[00:03:39.200 --> 00:03:40.600]  這個是很難
[00:03:40.600 --> 00:03:42.600]  我們都不知道怎麼反應
[00:03:42.600 --> 00:03:44.200]  我們會覺得不可能
[00:03:44.200 --> 00:03:46.800]  是不是聖經寫錯了
[00:03:46.800 --> 00:03:49.200]  或者今天這個問題的答案
[00:03:49.200 --> 00:03:53.200]  留待我們再深深地看聖經的時候
[00:03:53.200 --> 00:03:55.000]  再去回答
[00:03:55.000 --> 00:03:58.400]  剛才我們已經讀過今天的經文
[00:03:58.400 --> 00:04:00.400]  我不再讀
[00:04:00.400 --> 00:04:02.800]  我想告訴大家蒙召受苦
[00:04:02.800 --> 00:04:07.200]  原來也不是單單保羅給的訊息
[00:04:07.200 --> 00:04:11.200]  原來是很多人所敬重的
[00:04:11.200 --> 00:04:13.800]  有一位叫潘霍華牧師
[00:04:13.800 --> 00:04:15.800]  他的名言
[00:04:15.800 --> 00:04:19.800]  這位牧者他在德國納粹時期
[00:04:19.800 --> 00:04:24.000]  在信義會做牧師
[00:04:24.000 --> 00:04:29.200]  他活躍在對抗希特勒的抵抗運動裡面
[00:04:29.200 --> 00:04:30.800]  他在1945年
[00:04:30.800 --> 00:04:35.200]  被納粹德國拿去民調
[00:04:35.200 --> 00:04:38.200]  當時他在監獄裡面寫了一卷
[00:04:38.200 --> 00:04:41.600]  叫做《追隨基督的書》
[00:04:41.600 --> 00:04:45.000]  今天中文書也是用這個名字
[00:04:45.000 --> 00:04:49.600]  其實英文叫做《The Course of Discipleship》
[00:04:49.600 --> 00:04:52.200]  他發出了一個很重要的呼籲
[00:04:52.200 --> 00:04:54.200]  可能有些人都聽過
[00:04:54.200 --> 00:04:59.000]  他說基督徒必定是基督的門徒
[00:04:59.000 --> 00:05:02.000]  要順從基督 要受苦
[00:05:02.000 --> 00:05:05.600]  要寫幾背十字架來跟從主
[00:05:05.600 --> 00:05:09.400]  他說當基督呼召一個人的時候
[00:05:09.400 --> 00:05:13.000]  是呼召他來死
[00:05:13.000 --> 00:05:17.000]  潘霍華 彼得 保羅同樣宣告
[00:05:17.000 --> 00:05:21.200]  信主是為了要受苦
[00:05:21.200 --> 00:05:24.200]  很多人講神學 講到天下無敵
[00:05:24.200 --> 00:05:28.000]  但是是不是真的能夠忠於自己所相信的
[00:05:28.000 --> 00:05:32.000]  神學的理念和那些信念呢
[00:05:32.000 --> 00:05:35.000]  好像當時在納粹的德國裡面
[00:05:35.000 --> 00:05:39.800]  有很多的教會 很多的神學家 很多領袖
[00:05:39.800 --> 00:05:42.200]  他們在那個政治的壓力底下
[00:05:42.200 --> 00:05:47.000]  甘願成為納粹德國的宣傳工具
[00:05:47.000 --> 00:05:51.200]  他們將猶太人逐出他們的教會
[00:05:51.200 --> 00:05:55.400]  但是潘霍華他沒有懼怕這種強權
[00:05:55.400 --> 00:05:58.800]  他知道夢召為要受苦
[00:05:58.800 --> 00:06:01.800]  他願意跟那些真的
[00:06:01.800 --> 00:06:05.000]  堅持自己信仰立場的神學家
[00:06:05.000 --> 00:06:07.200]  好像當時的巴特等等
[00:06:07.200 --> 00:06:11.400]  他們組成了一個叫應信教會的組織
[00:06:11.400 --> 00:06:12.800]  當時他們
[00:06:12.800 --> 00:06:17.600]  其實潘霍華也都在那段時間曾經去過外國
[00:06:17.600 --> 00:06:18.800]  去過美國
[00:06:18.800 --> 00:06:22.600]  他本來在協和神學院是一個有教席
[00:06:22.600 --> 00:06:24.400]  但是
[00:06:24.400 --> 00:06:28.600]  其實他可以過著很豐裕的 很穩定的生活
[00:06:28.600 --> 00:06:32.400]  但是他願意跟他的同胞同受苦難
[00:06:32.400 --> 00:06:33.600]  所以在當時的時間
[00:06:33.600 --> 00:06:38.000]  他回到那個充滿了危機的德國
[00:06:38.000 --> 00:06:43.200]  他說假如這個時候我不是分擔我同胞的苦難
[00:06:43.200 --> 00:06:46.400]  將來我也都沒有權參與戰後德國
[00:06:46.400 --> 00:06:49.400]  基督徒生活的重建
[00:06:49.400 --> 00:06:51.800]  於是他毅然回到去
[00:06:51.800 --> 00:06:56.200]  已經陷入了瘋狂的德國 納粹的德國
[00:06:56.200 --> 00:06:58.400]  他跟那些應信教會的同道
[00:06:58.400 --> 00:07:01.200]  誓死不向納粹低頭
[00:07:01.200 --> 00:07:03.400]  甚至他們在那些迫害之下
[00:07:03.400 --> 00:07:05.200]  轉向地下
[00:07:05.200 --> 00:07:07.600]  去加入了暗殺希特勒的組織
[00:07:07.600 --> 00:07:11.600]  最後被人帶到集中營
[00:07:11.600 --> 00:07:14.000]  在德國投降前一個月
[00:07:14.000 --> 00:07:16.200]  他被送上搞營台
[00:07:16.200 --> 00:07:17.800]  他臨終的時候
[00:07:17.800 --> 00:07:22.800]  他託人給他一位在英國的貝爾主教
[00:07:22.800 --> 00:07:24.400]  他說
[00:07:24.400 --> 00:07:30.600]  這是中國然而對我來說卻是生命的開始
[00:07:30.600 --> 00:07:35.600]  當時目擊執行這個死刑的醫生追述
[00:07:35.600 --> 00:07:38.600]  他見到潘福華的神色
[00:07:38.600 --> 00:07:40.400]  他不禁感到驚歎
[00:07:40.400 --> 00:07:44.200]  他說50年來他身為一個醫生
[00:07:44.200 --> 00:07:49.400]  他幾乎沒見過一個人完全降伏在上帝的旨意裏面
[00:07:49.400 --> 00:07:54.000]  能夠從容就死
[00:07:54.000 --> 00:07:58.600]  潘福華為何會做這麼極端的行動呢
[00:07:58.600 --> 00:08:00.200]  他自己有這樣的說法
[00:08:00.200 --> 00:08:06.800]  他說如果一個瘋子在鬧市開著車橫衝直撞
[00:08:06.800 --> 00:08:09.200]  撞傷了很多人
[00:08:09.200 --> 00:08:11.800]  他的責任不單止是照顧那些
[00:08:11.800 --> 00:08:14.200]  或者安慰那些被瘋子
[00:08:14.200 --> 00:08:17.800]  在繁忙街道上撞傷的受害者
[00:08:17.800 --> 00:08:20.800]  他最重要要盡力去阻止
[00:08:20.800 --> 00:08:26.400]  這個在路上再傷害人橫衝直撞的司機
[00:08:26.400 --> 00:08:31.600]  所以他就加入了一個這麼極端反對的組織
[00:08:31.600 --> 00:08:33.000]  他的門徒的觀念
[00:08:33.000 --> 00:08:39.400]  他認為跟隨耶穌是要付上勇氣和代價
[00:08:39.400 --> 00:08:42.200]  這個包括了要在扭曲的世界
[00:08:42.200 --> 00:08:43.800]  在一個不義的世界當中
[00:08:43.800 --> 00:08:47.000]  他要為那些受苦的人來吶喊
[00:08:47.000 --> 00:08:50.200]  不可以沉默 不可以旁觀
[00:08:50.200 --> 00:08:52.400]  因為他不希望自己的孩子
[00:08:52.400 --> 00:08:57.200]  將來是活在一個這樣不人道的世界裏面
[00:08:57.200 --> 00:08:58.200]  各位弟兄姊妹
[00:08:58.200 --> 00:09:00.200]  身處在現今的都市
[00:09:00.200 --> 00:09:01.400]  我們有沒有時候覺得
[00:09:01.400 --> 00:09:05.600]  我們說這些好像很遠的事物
[00:09:05.600 --> 00:09:09.400]  為信仰受逼迫受害
[00:09:09.400 --> 00:09:10.200]  我記得上一次
[00:09:10.200 --> 00:09:13.000]  我在大家當中分享信息的時候
[00:09:13.000 --> 00:09:14.600]  我都提過
[00:09:14.600 --> 00:09:17.400]  原來上一年正正是全球基督徒
[00:09:17.400 --> 00:09:21.400]  最受迫迫 最激烈的一年
[00:09:21.400 --> 00:09:24.400]  我們香港是不是就可以倖免呢
[00:09:24.400 --> 00:09:26.800]  其實現在很多先進的城市
[00:09:26.800 --> 00:09:28.800]  好像法國 好像英國
[00:09:28.800 --> 00:09:30.600]  也都有很多人
[00:09:30.600 --> 00:09:32.800]  很多學生
[00:09:32.800 --> 00:09:36.200]  或者甚至是在社會裏邊緣的群體
[00:09:36.200 --> 00:09:38.000]  他們走到IS
[00:09:38.000 --> 00:09:40.800]  這些極端的組織上面
[00:09:40.800 --> 00:09:44.000]  前一陣子我看報紙也見到
[00:09:44.000 --> 00:09:48.600]  IS在香港派傳單給一些孕傭
[00:09:48.600 --> 00:09:52.400]  呼籲他們加入這些極端的恐怖組織裏面
[00:09:52.400 --> 00:09:55.000]  本來這些東西好像離我們很遠的
[00:09:55.000 --> 00:09:58.600]  但原來有一天竟然會近在咫尺
[00:09:58.600 --> 00:10:00.800]  今日的周刊
[00:10:00.800 --> 00:10:02.000]  有牧師也提及
[00:10:02.000 --> 00:10:05.600]  在埃及一個六千人的小鎮
[00:10:05.600 --> 00:10:08.800]  竟然有二千五百人
[00:10:08.800 --> 00:10:11.800]  被IS殺害
[00:10:11.800 --> 00:10:15.200]  當中很多是基督徒
[00:10:15.200 --> 00:10:18.000]  原來今日這個世界
[00:10:18.000 --> 00:10:22.000]  仍然是對基督的信仰仇恨敵視
[00:10:22.000 --> 00:10:23.200]  我們今天有沒有想過
[00:10:23.200 --> 00:10:25.200]  如果有一天我要付起
[00:10:25.200 --> 00:10:28.600]  背十字架的代價
[00:10:28.600 --> 00:10:30.400]  我們會不會付得起呢
[00:10:30.400 --> 00:10:32.200]  還是我們仍然覺得
[00:10:32.200 --> 00:10:34.400]  救恩是廉價的
[00:10:34.400 --> 00:10:38.400]  基督教是一個沒有痛苦的宗教
[00:10:38.400 --> 00:10:40.800]  讓我們再一次看看今日的經文
[00:10:40.800 --> 00:10:43.000]  我們一起讀出
[00:10:43.000 --> 00:10:46.000]  今日經文的彼得前書四章
[00:10:46.000 --> 00:10:54.800]  一至到第二節
[00:10:54.800 --> 00:10:56.200]  或者可以揭開你的聖經
[00:10:56.200 --> 00:10:58.000]  我讀給大家聽
[00:10:58.000 --> 00:11:00.800]  既然基督在獄身受苦
[00:11:00.800 --> 00:11:05.200]  你們也該將這樣的心智作為兵器
[00:11:05.200 --> 00:11:07.600]  因為在獄身受過苦的
[00:11:07.600 --> 00:11:09.800]  已經與罪斷絕
[00:11:09.800 --> 00:11:13.400]  使你們從今以後不再隨從人的情慾
[00:11:13.400 --> 00:11:15.600]  只順從神的旨意
[00:11:15.600 --> 00:11:19.200]  在世渡餘下的光陰
[00:11:19.200 --> 00:11:21.200]  彼得說我們受苦
[00:11:21.200 --> 00:11:23.200]  原來可以作為一個兵器
[00:11:23.200 --> 00:11:26.600]  來武裝起自己
[00:11:26.600 --> 00:11:28.400]  為甚麼受苦可以作為一個兵器
[00:11:28.400 --> 00:11:30.600]  來裝備自己呢
[00:11:30.600 --> 00:11:33.200]  是否說我們以受苦
[00:11:33.200 --> 00:11:35.400]  或者拿苦來生
[00:11:35.400 --> 00:11:37.000]  就好像今天有些地方的人
[00:11:37.000 --> 00:11:40.200]  他提倡禁慾的主義
[00:11:40.200 --> 00:11:42.200]  苦待自己的身體
[00:11:42.200 --> 00:11:43.400]  或者可能我們也見過
[00:11:43.400 --> 00:11:45.000]  在電視和傳媒見過
[00:11:45.000 --> 00:11:46.600]  菲律賓有些人
[00:11:46.600 --> 00:11:48.400]  在耶穌受苦的時期
[00:11:48.400 --> 00:11:51.600]  走上街上用鞭來鞭自己
[00:11:51.600 --> 00:11:53.600]  用刀來割傷自己
[00:11:53.600 --> 00:11:56.600]  甚至將自己釘在十字架上
[00:11:56.600 --> 00:11:59.200]  是否這些就叫做
[00:11:59.200 --> 00:12:01.400]  以受苦作為兵器呢
[00:12:01.400 --> 00:12:04.400]  如果我們以為這樣就是受苦作為兵器
[00:12:04.400 --> 00:12:08.000]  我們是完全誤解了彼得的意思
[00:12:08.000 --> 00:12:09.000]  彼得是告訴我們
[00:12:09.000 --> 00:12:12.000]  我們要有預備受苦的心智
[00:12:12.000 --> 00:12:14.600]  不等於拿苦來生
[00:12:14.600 --> 00:12:16.600]  甚至我夠膽去說
[00:12:16.600 --> 00:12:19.400]  今天如果我們以為禁食
[00:12:19.400 --> 00:12:22.600]  或者做一些苦待自己的方法
[00:12:22.600 --> 00:12:27.000]  可以使我們的靈性得到高升
[00:12:27.000 --> 00:12:29.200]  我們或許是會看錯
[00:12:29.200 --> 00:12:32.600]  而塞亞書說到禁食的時候告訴我們
[00:12:32.600 --> 00:12:34.200]  你們禁食的時候
[00:12:34.200 --> 00:12:36.600]  虐待自己垂頭喪氣
[00:12:36.600 --> 00:12:39.000]  好像快要凋謝的花朵
[00:12:39.000 --> 00:12:42.000]  你們在地上鋪麻布 撒灰
[00:12:42.000 --> 00:12:43.600]  然後睡在上面
[00:12:43.600 --> 00:12:45.800]  這就是禁食嗎
[00:12:45.800 --> 00:12:49.400]  你們以為我會喜歡這樣的禁食嗎
[00:12:49.400 --> 00:12:51.000]  這是現代中文譯本
[00:12:51.000 --> 00:12:54.200]  以塞亞書58章5節的經文
[00:12:54.200 --> 00:12:57.200]  禁食其實是一個重要的意思
[00:12:57.200 --> 00:12:58.800]  就是要我們放下一些
[00:12:58.800 --> 00:13:00.200]  我們生活上
[00:13:00.200 --> 00:13:02.600]  生命上一個合理的權利
[00:13:02.600 --> 00:13:03.800]  例如好像飲食
[00:13:03.800 --> 00:13:06.400]  我們去體驗飢餓的感覺
[00:13:06.400 --> 00:13:09.200]  以致我們能夠更加反省
[00:13:09.200 --> 00:13:13.000]  社會上困乏和飢餓的人的感受
[00:13:13.000 --> 00:13:14.400]  反省我們今天
[00:13:14.400 --> 00:13:17.000]  活在一個飽足的世界裏面
[00:13:17.000 --> 00:13:18.600]  不是一個必然的
[00:13:18.600 --> 00:13:21.200]  讓我們有一個更新和反省
[00:13:21.200 --> 00:13:22.600]  我們自己和神
[00:13:22.600 --> 00:13:24.000]  我們和這個世界
[00:13:24.000 --> 00:13:27.800]  與人之間的關係
[00:13:27.800 --> 00:13:28.800]  或者再引申
[00:13:28.800 --> 00:13:30.600]  有些人會在受苦期裏面
[00:13:30.600 --> 00:13:31.600]  那40天
[00:13:31.600 --> 00:13:33.200]  剛剛過去的40天
[00:13:33.200 --> 00:13:35.400]  會禁戒一些事的
[00:13:35.400 --> 00:13:37.000]  有些人會禁咖啡
[00:13:37.000 --> 00:13:38.200]  禁可樂
[00:13:38.200 --> 00:13:39.400]  禁酒
[00:13:39.400 --> 00:13:40.400]  網上遊戲
[00:13:40.400 --> 00:13:41.400]  壞習慣
[00:13:41.400 --> 00:13:43.800]  我們記得都有這樣提倡過
[00:13:43.800 --> 00:13:45.400]  其實
[00:13:45.400 --> 00:13:49.000]  當然這些有很多種不同的做法
[00:13:49.000 --> 00:13:52.000]  其實是想達到一個目的
[00:13:52.000 --> 00:13:55.000]  是我們
[00:13:55.000 --> 00:13:57.400]  我們是讓這些
[00:13:57.400 --> 00:14:00.400]  或者可以用保羅的一句說話
[00:14:00.400 --> 00:14:03.200]  在哥倫多前書六章十二節說
[00:14:03.200 --> 00:14:04.800]  凡事我都可行
[00:14:04.800 --> 00:14:07.400]  但不是凡事都有益處
[00:14:07.400 --> 00:14:08.800]  凡事我都可行
[00:14:08.800 --> 00:14:10.400]  但無論那一件事
[00:14:10.400 --> 00:14:12.200]  我都不受他克制
[00:14:12.200 --> 00:14:14.000]  我們主要是想體驗
[00:14:14.000 --> 00:14:17.000]  不會被一些事物去控制我們的生命
[00:14:17.000 --> 00:14:20.600]  以致我們的生命能夠重拾一種正軌
[00:14:20.600 --> 00:14:22.000]  所以預備
[00:14:22.000 --> 00:14:24.600]  所以受苦的心智究竟是什麼
[00:14:24.600 --> 00:14:27.600]  受苦的心智就是一種預備受苦的心態
[00:14:27.600 --> 00:14:30.600]  即使有一天苦難真的來臨的時候
[00:14:30.600 --> 00:14:32.200]  我們亦都可以
[00:14:32.200 --> 00:14:36.400]  甘心樂意來承受這些苦難
[00:14:36.400 --> 00:14:38.000]  經文告訴我們
[00:14:38.000 --> 00:14:39.800]  當我們肉身受過苦
[00:14:39.800 --> 00:14:42.800]  我們就可以同罪來斷絕
[00:14:42.800 --> 00:14:46.800]  這個並不是說受苦能夠有任何除罪的功效
[00:14:46.800 --> 00:14:48.600]  是告訴我們
[00:14:48.600 --> 00:14:52.400]  甘願我們在肉身有受苦的心智
[00:14:52.400 --> 00:14:57.000]  會幫助我們停止了一些我們同罪的關係
[00:14:57.000 --> 00:15:00.200]  因為很多罪都是習慣性的
[00:15:00.200 --> 00:15:03.200]  有時我們要戒除這些罪的習慣
[00:15:03.200 --> 00:15:09.000]  我們的確會在身體上有一些痛苦的情況
[00:15:09.000 --> 00:15:10.600]  所以這個是幫助我們
[00:15:10.600 --> 00:15:14.600]  不要過一個順服我們肉體的情慾的生活
[00:15:14.600 --> 00:15:15.800]  能夠選擇
[00:15:15.800 --> 00:15:24.800]  更重要是要選擇順服神的心意來生活
[00:15:24.800 --> 00:15:29.400]  彼得其實是提醒我們一件很重要的事
[00:15:29.400 --> 00:15:31.200]  我們要將受苦的心智
[00:15:31.200 --> 00:15:35.200]  和基督受的苦連結起來
[00:15:35.200 --> 00:15:38.000]  並不是單純用自己的意志力
[00:15:38.000 --> 00:15:42.200]  來對抗這些情慾或罪惡
[00:15:42.200 --> 00:15:45.000]  當然我們除去這些罪惡
[00:15:45.000 --> 00:15:46.600]  我們都要有意志力
[00:15:46.600 --> 00:15:49.800]  但最重要的是讓我們能夠更加體驗
[00:15:49.800 --> 00:15:52.000]  基督受苦的十字架
[00:15:52.000 --> 00:15:54.200]  他甘願為我們的罪受苦
[00:15:54.200 --> 00:15:57.000]  以致我們能夠被基督的愛感動
[00:15:57.000 --> 00:16:00.200]  不願意再過一個得罪耶穌
[00:16:00.200 --> 00:16:05.200]  或使耶穌受傷害的生活
[00:16:05.200 --> 00:16:08.400]  所以這種能夠和罪一刀兩斷的心態
[00:16:08.400 --> 00:16:11.200]  是最重要幫助我們今天
[00:16:11.200 --> 00:16:12.600]  為何聖經會這樣說
[00:16:12.600 --> 00:16:18.600]  叫我們要有預備受苦的心智
[00:16:18.600 --> 00:16:20.600]  或者我們讀讀第二段經文
[00:16:20.600 --> 00:16:24.600]  第三節
[00:16:24.600 --> 00:16:31.000]  「因為你們從前隨從愛邦人的心意
[00:16:31.000 --> 00:16:36.600]  生活在淫蕩、情慾、醉酒、謊言、狂飲
[00:16:36.600 --> 00:16:39.600]  和可憎的偶像崇拜中
[00:16:39.600 --> 00:16:43.400]  事後已經夠了在這些事上
[00:16:43.400 --> 00:16:48.000]  他們見你們不與他們同奔放蕩無道的路
[00:16:48.000 --> 00:16:52.000]  就以為怪,誹謗你們」
[00:16:52.000 --> 00:16:53.000]  彼得告訴我們
[00:16:53.000 --> 00:16:57.200]  我們要過一個和世界有分別的生活
[00:16:57.200 --> 00:16:58.600]  這裡讓我們看見
[00:16:58.600 --> 00:16:59.800]  很多人的人生
[00:16:59.800 --> 00:17:03.400]  其實是被很多股力量來控制著
[00:17:03.400 --> 00:17:05.800]  上一節經文說到
[00:17:05.800 --> 00:17:08.200]  我們有情慾的核制
[00:17:08.200 --> 00:17:09.400]  這裡告訴我們
[00:17:09.400 --> 00:17:12.200]  其實在愛邦人這個不信的世界
[00:17:12.200 --> 00:17:14.800]  有一套不同的生活方式
[00:17:14.800 --> 00:17:18.600]  也是在操縱著我們,使我們去跟從
[00:17:18.600 --> 00:17:22.800]  彼得叫我們要回想未信主的日子
[00:17:22.800 --> 00:17:26.600]  其實就是那些曾經影響我們的勢力
[00:17:26.600 --> 00:17:32.600]  那些淫蕩、情慾、醉酒、謊言、狂飲和拜偶像的生活
[00:17:32.600 --> 00:17:36.000]  叫我們今天不可以再隨從這種方式
[00:17:36.000 --> 00:17:39.200]  或者別人見到我們不再隨從這種方式
[00:17:39.200 --> 00:17:41.600]  會以為很怪
[00:17:41.600 --> 00:17:44.800]  或者甚至用說話來誹謗我們
[00:17:44.800 --> 00:17:47.800]  其實今天在我們日常的生活中
[00:17:47.800 --> 00:17:50.600]  我們也會經歷類似的情況
[00:17:50.600 --> 00:17:54.800]  今天基督徒在不信的人群當中
[00:17:54.800 --> 00:18:00.000]  我們有沒有這種和人不同的生活方式呢?
[00:18:00.000 --> 00:18:01.800]  我們敢不敢說
[00:18:01.800 --> 00:18:05.200]  我們今天是與別不同的一群呢?
[00:18:05.200 --> 00:18:08.400]  我發現今天基督徒最大的一個問題是
[00:18:08.400 --> 00:18:11.200]  我們不是和這個世界有很大分別
[00:18:11.200 --> 00:18:15.400]  相反我們是和這個世界的人差不多
[00:18:15.400 --> 00:18:22.400]  不少教會似乎很著力地使我們與世人
[00:18:22.400 --> 00:18:26.000]  過著和世人沒有分別的生活
[00:18:26.000 --> 00:18:29.600]  我們今天好像很容易去
[00:18:29.600 --> 00:18:35.200]  有些人會說這種情況叫做基督教的世俗化
[00:18:35.200 --> 00:18:41.600]  我們設法去認同或者接軌於這個世界的思想體和價值觀
[00:18:41.600 --> 00:18:46.200]  我們刻意去淡化我們自己獨特的身份和使命
[00:18:46.200 --> 00:18:47.800]  但聖經給我們看見
[00:18:47.800 --> 00:18:50.000]  從創世紀開始
[00:18:50.000 --> 00:18:56.000]  主的旨意就是從萬族當中去揀選一個敬虔的群體
[00:18:56.000 --> 00:18:58.600]  去揀選二人阿伯拉罕
[00:18:58.600 --> 00:19:01.400]  離開他的本地本族傅家
[00:19:01.400 --> 00:19:07.400]  離開那個拜偶像的家南的文化
[00:19:07.400 --> 00:19:09.000]  進入一個新的地方
[00:19:09.000 --> 00:19:11.000]  進入家南這個地方
[00:19:11.000 --> 00:19:13.800]  去過一種新的敬拜的生活
[00:19:13.800 --> 00:19:16.000]  從一種多神的生活
[00:19:16.000 --> 00:19:19.200]  轉移信奉獨一的真神
[00:19:19.200 --> 00:19:22.600]  他的世世代代的子孫也都要行割禮
[00:19:22.600 --> 00:19:25.800]  甚至在身體上是和人有分別
[00:19:25.800 --> 00:19:30.400]  他們的飲食也是和這個世界有所不同
[00:19:30.400 --> 00:19:33.200]  這一切一切給我們看見一個重要的結果
[00:19:33.200 --> 00:19:35.800]  就是原來今天
[00:19:35.800 --> 00:19:40.000]  有些人說為什麼猶太人可以在亡國二千多年
[00:19:40.000 --> 00:19:43.400]  仍然找回他們這個族裔的人呢
[00:19:43.400 --> 00:19:48.200]  因為他們過著一種和這個世界很有分別的生活
[00:19:48.200 --> 00:19:53.400]  今天我們基督徒其實也是神呼召出來接觸
[00:19:53.400 --> 00:19:56.800]  上帝選民這個使命的一個群體
[00:19:56.800 --> 00:20:00.600]  我們是一群新的人類 是新的創造
[00:20:00.600 --> 00:20:02.400]  是新的以色列人
[00:20:02.400 --> 00:20:04.200]  彼得告訴我們
[00:20:04.200 --> 00:20:07.800]  你們是被揀選的族類 是君尊的祭司
[00:20:07.800 --> 00:20:11.000]  是神的國度的指紋
[00:20:11.000 --> 00:20:13.400]  是要你宣揚那個照你出黑暗
[00:20:13.400 --> 00:20:16.600]  入奇妙光明者的美德
[00:20:16.600 --> 00:20:19.800]  我們的確是要與世界的人有很大分別
