
[00:00:00.000 --> 00:00:05.060]  人類經常會問一個問題,究竟這個世界有沒有神的存在呢?
[00:04:56.400 --> 00:05:04.400]  我相信,你要代入他們當時巴比倫人的心態的時候,一定是不服的,是不是
[00:05:04.400 --> 00:05:15.400]  那你怎樣?大家如果想像一下,當王發出這樣的命令,如果不慰拜這個像的時候,就要被拋入火爐裏面來燒死
[00:05:15.400 --> 00:05:25.900]  我相信對於一些一直不服氣的巴比倫人來說,這是一個很好的機會,怎樣?剷除這幾個年輕的猶太人,是不是
[00:05:25.900 --> 00:05:32.400]  而事實上,這班猶太人也沒有理會王的命令,也沒有敬拜這個所立的金像
[00:05:32.400 --> 00:05:37.900]  所以很明顯,這些一直不服氣的巴比倫人,就馬上走到王那裏來告狀
[00:05:37.900 --> 00:05:50.900]  王聽到他們的不合作,他們不敬拜這個金像之後,王就在十四節那裏說,你們是不是故意的
[00:05:50.900 --> 00:05:55.400]  你們是不是故意這樣做的,是不是只是一時疏忽
[00:05:55.400 --> 00:06:04.400]  大家想一想,當皇帝這樣說的時候,似乎皇帝也好,留下台階給他們
[00:06:04.400 --> 00:06:10.400]  你現在快點認了他,只不過是一時疏忽,那時候我就前事不計
[00:06:10.400 --> 00:06:22.900]  似乎王對他們也相當的優待,不過也同時提醒他們,如果你不在這個時候認錯,跪拜我所做的像的時候
[00:06:22.900 --> 00:06:31.400]  你就馬上被拋入這個火爐裏面,你信什麼神都是假的,沒有一個神能夠救得了你們
[00:06:31.400 --> 00:06:38.400]  我想大家想一想,如果你們是當時其中一個猶太的年輕人,你怎樣做這個決定
[00:06:38.400 --> 00:06:54.400]  雖然王對他們很好,但是無論王怎樣對他們好,無論他們想到多少有原因,合理的藉口去服從皇帝
[00:06:54.400 --> 00:07:05.400]  他們都知道,跪拜一個偶像是神所不喜悅,因為是十家裏面明明禁止的一個行為
[00:07:05.400 --> 00:07:15.400]  如果你看出埃及記的二十章,十家裏面說得很清楚,除我以外,神說除了我之外,所有的百姓不可有別的神
[00:07:15.400 --> 00:07:21.400]  不可以為自己雕刻偶像,不可以跪拜那些偶像
[00:07:21.400 --> 00:07:25.400]  我想問大家,如果你是那三個年輕人,你會怎樣選擇
[00:07:25.400 --> 00:07:33.400]  選擇這個獨一的真神,還是選擇眼前十層樓那麼高的金像
[00:07:33.400 --> 00:07:44.400]  這三個年輕人知道很清楚,跪拜偶像必然是神所不喜悅,是對神不公不義
[00:07:44.400 --> 00:07:53.400]  雖然王立下了一個命令,要所有人跪拜這個金像
[00:07:53.400 --> 00:08:00.400]  如果違背的時候,就要面對死亡
[00:08:00.400 --> 00:08:11.400]  但是很有趣,他們寧願違背王所定的法律,以致他們寧願能在神的面前持守公義
[00:08:11.400 --> 00:08:14.400]  很有趣,我們最近經常聽到違法達意
[00:08:14.400 --> 00:08:23.400]  我相信在這個例子裏面,這三個年輕人真的違反了王所定下來的法律,而成就神的公義
[00:08:23.400 --> 00:08:25.400]  這就是真真正正的違法達意
[00:08:25.400 --> 00:08:31.400]  我不知道大家喜不喜歡看Ruby,籃球
[00:08:31.400 --> 00:08:35.400]  第一,我不懂,也不喜歡看
[00:08:35.400 --> 00:08:42.400]  不過最近在這個籃球界出現了一段新聞,吸引了我的注意
[00:08:42.400 --> 00:08:46.400]  上兩個星期有一場很重要的賽事
[00:08:46.400 --> 00:08:51.400]  有一隊球隊叫做Many Seagulls
[00:08:51.400 --> 00:08:56.400]  我可以翻譯為海鷹隊,我們已經可以跳到下一張
[00:08:56.400 --> 00:09:03.400]  這個海鷹隊,他們做了一件制服
[00:09:03.400 --> 00:09:11.400]  這個制服就是將他們原本白色的線條,用彩虹來取代
[00:09:11.400 --> 00:09:14.400]  大家知道彩虹是什麼意思吧
[00:09:14.400 --> 00:09:23.400]  彩虹的制服就是代表他們支持同性戀、跨性戀、變性戀等等
[00:09:23.400 --> 00:09:27.400]  是否跳不到下一張呢
[00:09:27.400 --> 00:09:35.400]  這個決定做了之後,引來隊裏面的七個隊員相當不滿
[00:09:35.400 --> 00:09:44.400]  我們拒絕穿這套制服,並且杯葛那一場戰事
[00:09:44.400 --> 00:09:52.400]  這七個杯葛的原因是因為宗教和信仰的原因
[00:09:52.400 --> 00:10:01.400]  七個隊員都承認自己是基督徒
[00:10:01.400 --> 00:10:07.400]  當然,我們可以想像這七個隊員這樣來杯葛這場賽事
[00:10:07.400 --> 00:10:09.400]  這樣來拒絕球會給他們的安排
[00:10:09.400 --> 00:10:19.400]  很明顯他們會得到同性戀群體的排斥、攻擊、責備
[00:10:19.400 --> 00:10:25.400]  粉絲對他們的指責,或者其他球會對他們的威脅
[00:10:25.400 --> 00:10:33.400]  甚至可能從此,他們的運動事業都會完結
[00:10:33.400 --> 00:10:38.400]  我想大家想想,如果你是這七個球隊裏面的人
[00:10:38.400 --> 00:10:44.400]  你會不會為了一件簡單的球衣去所謂「繁衆爭」
[00:10:44.400 --> 00:10:48.400]  兼且影響你們的職業生涯
[00:10:48.400 --> 00:10:50.400]  會嗎?
[00:10:50.400 --> 00:11:01.400]  有人說,勇氣的相反並不是內弱
[00:11:01.400 --> 00:11:07.400]  勇氣的相反並不是內弱,是變成一樣
[00:11:07.400 --> 00:11:10.400]  It's not coward,而是conform
[00:11:10.400 --> 00:11:14.400]  沒錯,你跟著大隊,最容易覺得沒有壓力
[00:11:14.400 --> 00:11:18.400]  你如果要跟其他人有分別
[00:11:18.400 --> 00:11:23.400]  如果你跟社會主流的價值、主流的意見是不同的時候
[00:11:23.400 --> 00:11:28.400]  你一樣的站出來,是需要勇氣的
[00:11:28.400 --> 00:11:36.400]  當這個世界告訴我們,婚前性行為是人權
[00:11:36.400 --> 00:11:40.400]  同性戀的婚姻是普世價值
[00:11:40.400 --> 00:11:47.400]  我想問問大家,我們會不會讓其他人知道我們持守的聖經價值呢?
[00:11:47.400 --> 00:11:52.400]  當其他我們身邊不信的人都在批評
[00:11:52.400 --> 00:11:56.400]  基督徒是很多時候都是編輯的狂熱者
[00:11:56.400 --> 00:12:00.400]  宗教被洗腦的一群人
[00:12:00.400 --> 00:12:03.400]  又或者是落後於時代的守舊者
[00:12:03.400 --> 00:12:05.400]  甚至是虛偽者
[00:12:05.400 --> 00:12:08.400]  我們會不會聽到這些抨擊的時候
[00:12:08.400 --> 00:12:12.400]  我們能夠理直氣壯,或者挺起胸膛地跟其他人說
[00:12:12.400 --> 00:12:16.400]  我們是基督的跟隨者
[00:12:16.400 --> 00:12:22.400]  主席,聖經裡面主耶穌說得很清楚
[00:12:22.400 --> 00:12:28.400]  凡在人面前認我的,我在我天上的父面前也必認他
[00:12:28.400 --> 00:12:39.400]  凡人在人的面前不認我的,我在天上的父面前也必不認他
[00:12:39.400 --> 00:12:47.400]  頂多,雖然今天我們未必像這個故事裡面所說到我們要面對火爐的試驗
[00:12:47.400 --> 00:12:51.400]  但事實上,我們在每一天的生活裡面
[00:12:51.400 --> 00:12:53.400]  如果我們要認真持守信仰的時候
[00:12:53.400 --> 00:12:56.400]  我們都會看到大大小小,我們看不到的試驗
[00:12:56.400 --> 00:13:05.400]  雖然我們不會像這三個年輕人一樣面對火爐的試探
[00:13:05.400 --> 00:13:11.400]  但是聖經其實告訴我們,人去到神面前的時候
[00:13:11.400 --> 00:13:15.400]  每一個人都要接受這個火爐的試驗
[00:13:15.400 --> 00:13:19.400]  在這個哥林多前書提醒我們
[00:13:19.400 --> 00:13:27.400]  我們用不同的物料建造我們人生的工程
[00:13:27.400 --> 00:13:33.400]  將來有一天,我們都會通過火的試驗
[00:13:33.400 --> 00:13:39.400]  看一看我們究竟的人生工程剩下多少
[00:13:39.400 --> 00:13:43.400]  那你說這三個年輕人的答案是什麼?
[00:13:43.400 --> 00:13:47.400]  這三個年輕人的答案在十六節
[00:13:47.400 --> 00:13:53.400]  他們說這件事我不必回答你
[00:13:53.400 --> 00:14:03.400]  意思就是說,不需要為他們的信仰去辯護
[00:14:03.400 --> 00:14:08.400]  為什麼?因為向一個假神跪拜
[00:14:08.400 --> 00:14:12.400]  是很明顯超越了他們信仰的底線
[00:14:12.400 --> 00:14:24.400]  縱然如果皇帝將他們拋入火爐,他們仍然相信神會拯救他們
[00:14:24.400 --> 00:14:30.400]  接著他說,積惑不言,我們都不會跪拜這個金像
[00:14:30.400 --> 00:14:34.400]  我想問問大家,你覺得這三個年輕人
[00:14:34.400 --> 00:14:40.400]  究竟他們所展現的是很有信心還是不夠信心?
[00:14:40.400 --> 00:14:43.400]  你說不是,當然是他們的信心很足夠
[00:14:43.400 --> 00:14:49.400]  如果我們看第十七節,他們說神必救我們脫離你的手
[00:14:49.400 --> 00:14:52.400]  很大的信心表現
[00:14:52.400 --> 00:14:55.400]  不過有人說不是,他們的信心不足夠
[00:14:55.400 --> 00:14:59.400]  因為如果我們看第十八節的話
[00:14:59.400 --> 00:15:03.400]  他們說積惑不言,我們也不敬拜你的金像
[00:15:03.400 --> 00:15:11.400]  好像縮沙一樣,好像不夠信心一樣,是不是一種不夠信心的表現?
[00:15:11.400 --> 00:15:14.400]  是不是我們所說的阿Q精神?
[00:15:14.400 --> 00:15:17.400]  我想問大家,通過這樣的故事
[00:15:17.400 --> 00:15:21.400]  我想大家反省一下,什麼是信心?
[00:15:21.400 --> 00:15:24.400]  什麼是信心?
[00:15:24.400 --> 00:15:27.400]  曾經有一本書叫做《We Let Our Son Die》
[00:15:27.400 --> 00:15:33.400]  直譯就是我們讓我們的兒子死去,是一對基督徒的夫妻所寫的
[00:15:33.400 --> 00:15:38.400]  故事說到當他們的兒子患有很重的糖尿病的時候
[00:15:38.400 --> 00:15:47.400]  他們相信他們需要在神的面前很堅定、很落力地去祈禱
[00:15:47.400 --> 00:15:50.400]  神必定會醫治他們的兒子
[00:15:50.400 --> 00:15:55.400]  以致神在他的兒子被醫治的過程中得著榮耀
[00:15:55.400 --> 00:15:57.400]  他們很深信這一點
[00:15:57.400 --> 00:16:03.400]  所以他們相信如果他們依靠藥物,依靠打針是一個沒有信心的表現
[00:16:03.400 --> 00:16:07.400]  所以他們叫他們的兒子不要打針,不要吃藥,但是祈禱
[00:16:07.400 --> 00:16:13.400]  還要很狠切地每一天把握每一個時段來祈禱
[00:16:13.400 --> 00:16:20.400]  故事發展下去的時候,這個兒子因為沒有藥,沒有針打,陷入昏迷
[00:16:20.400 --> 00:16:27.400]  他們周圍的人就告訴他,你們的祈禱不夠恆心,你們的祈禱不夠落力
[00:16:27.400 --> 00:16:30.400]  所以他們更加狠切地來祈禱
[00:16:30.400 --> 00:16:36.400]  把握每一分每一秒,來在神面前很狠切地祈禱
[00:16:36.400 --> 00:16:40.400]  不過同時,亦都是每一分每一秒
[00:16:40.400 --> 00:16:46.400]  這個兒子的生命慢慢地流走,直到完全停止為止
[00:16:46.400 --> 00:16:54.400]  他的兒子的死去,是不是因為這個父母祈禱不夠恆心呢?
[00:16:54.400 --> 00:16:57.400]  是不是因為他們的祈禱不夠落力呢?
[00:16:57.400 --> 00:17:00.400]  是不是因為他們的信心不足夠呢?
[00:17:00.400 --> 00:17:05.400]  問題在哪裏呢?問題在哪裏呢?
[00:17:05.400 --> 00:17:08.400]  什麼是信心呢?什麼是信心?
[00:17:08.400 --> 00:17:15.400]  或者從我們另一個角度看,讓我們首先看看,究竟什麼不是信心
[00:17:15.400 --> 00:17:21.400]  信心第一,信心不是相信我們的信心
[00:17:21.400 --> 00:17:30.400]  我們跳到下一章,信心不是相信我們的信心
[00:17:30.400 --> 00:17:34.400]  如果我們覺得,我們有足夠的信心
[00:17:34.400 --> 00:17:40.400]  當我們祈禱的時候,神必按我們所祈求的,賜予我們
[00:17:40.400 --> 00:17:49.400]  頂接我們搞錯了,這對父母夫妻,他們相信神是會依住他們的兒子
[00:17:49.400 --> 00:17:56.400]  因為他們相信,只有帶著絕對的信心去祈求,神必應允
[00:17:56.400 --> 00:18:02.400]  如果神沒有應允的時候,很簡單,因為他們祈禱不夠力
[00:18:02.400 --> 00:18:06.400]  他們的信心不足夠,聽起來很有邏輯吧?
[00:18:06.400 --> 00:18:14.400]  不過,這個信心令我想起一部很舊的電影,《Back to the Future》
[00:18:14.400 --> 00:18:17.400]  不知道大家有沒有看過,《回到未來》
[00:18:17.400 --> 00:18:20.400]  大家如果有看過這套戲劇,有印象吧?
[00:18:20.400 --> 00:18:25.400]  大家記不記得,當主角和博士上了車的時候
[00:18:25.400 --> 00:18:29.400]  這個車要怎樣才可以回到未來呢?
[00:18:29.400 --> 00:18:32.400]  是要得到某一個速度的,記不記得?
[00:18:32.400 --> 00:18:39.400]  要去到某一個速度,然後才進入時間的空間
[00:18:39.400 --> 00:18:45.400]  信心是不是這樣?信心是不是好像一個時光戲一樣
[00:18:45.400 --> 00:18:50.400]  要我們祈禱,祈禱,祈禱到某一個度數,夠度數了
[00:18:50.400 --> 00:18:54.400]  然後才啟動到神的應允呢?
[00:18:54.400 --> 00:19:01.400]  這不是信心嗎?對不起,這不是聖經裡所說的信心
[00:19:01.400 --> 00:19:08.400]  第二,信心不是相信我們期望發生的事情
[00:19:08.400 --> 00:19:12.400]  這對夫婦相信神會醫好他們的兒子
[00:19:12.400 --> 00:19:17.400]  因為他們相信醫好他們的兒子,能夠榮耀上帝
[00:19:17.400 --> 00:19:23.400]  他們覺得這個醫治不是為了我們自己的
[00:19:23.400 --> 00:19:27.400]  是為了神的榮耀,是為了神的好處
[00:19:27.400 --> 00:19:31.400]  讓人看得到神的大能,神的愛
[00:19:31.400 --> 00:19:36.400]  但是第一,無論我們有多堂而皇之的理由
[00:19:36.400 --> 00:19:42.400]  大家不要搞錯,信心不是將我們自己的意願變成了神的心意
[00:19:42.400 --> 00:19:46.400]  然後相信神是你的心意,所以你一定會成就
[00:19:46.400 --> 00:19:51.400]  搞錯了,這不是聖經裡所說的信心
[00:19:51.400 --> 00:19:56.400]  我記得很多很多年前,我認識一個主內的姊妹
[00:19:56.400 --> 00:19:59.400]  當時他們移民了,跟她的丈夫移民來澳洲沒多久
[00:19:59.400 --> 00:20:08.400]  那時候他們沒有小孩,但是姊妹被確診有癌病
[00:20:08.400 --> 00:20:13.400]  在治療的期間裡,有反反覆覆的
[00:20:13.400 --> 00:20:16.400]  當她有好轉的時候,她就站出來做了一個見證
[00:20:16.400 --> 00:20:21.400]  在公開的見證裡,她就說,我相信神一定會醫治我
[00:20:21.400 --> 00:20:25.400]  甚至我相信神一定會賜我一個兒子
[00:20:25.400 --> 00:20:29.400]  她為了表達這個信心,為了表達對神的感恩
[00:20:29.400 --> 00:20:38.400]  她報讀了神學院,打算出來全時間投身侍奉的行列
[00:20:38.400 --> 00:20:44.400]  不過事實發展下去的時候,幾個月之後
[00:20:44.400 --> 00:20:47.400]  她就離開人世
[00:20:47.400 --> 00:20:59.400]  什麼叫做信心?相信我們所期望的事情一定會發生
[00:20:59.400 --> 00:21:02.400]  這並不是聖經裡所說的信心
[00:21:02.400 --> 00:21:08.400]  信心也不是阿Q精神來安慰我們自己,讓我們感覺良好一點
[00:21:08.400 --> 00:21:13.400]  那究竟聖經裡所說的信心是什麼信心?
[00:21:13.400 --> 00:21:19.400]  信心就是相信我們的神
[00:21:19.400 --> 00:21:23.400]  我們的信心只能夠投放在一個位置
[00:21:23.400 --> 00:21:28.400]  這個就是只有神,就是我們信心投放的位置
[00:21:28.400 --> 00:21:33.400]  當這三個年輕人覺得,就算黃把我們放進火爐裡
[00:21:33.400 --> 00:21:38.400]  我們所侍奉的神仍然可以將我們從火裡救出來
[00:21:38.400 --> 00:21:43.400]  這是這三個年輕人對神的能力的信心
[00:21:43.400 --> 00:21:50.400]  但當這三個年輕人說,積惑不言,我們也不敬拜這個金像
[00:21:50.400 --> 00:21:55.400]  這反映了他們深信神的心意
[00:21:55.400 --> 00:21:59.400]  遠遠重要過他們的心意
[00:21:59.400 --> 00:22:03.400]  遠遠好過他們自己的想法
[00:22:03.400 --> 00:22:08.400]  信心並不是消極地將我們放在神的主權裡
[00:22:08.400 --> 00:22:14.400]  信心是積極地相信如果神容許任何事情發生在我們心上的時候
[00:22:14.400 --> 00:22:16.400]  總有祂的心意
[00:22:16.400 --> 00:22:18.400]  縱然我們不明白
[00:22:18.400 --> 00:22:22.400]  縱然這件事發生在我們身上的事情可能是不幸的事情
[00:22:22.400 --> 00:22:26.400]  但我們仍然相信,如果這個神是愛我們
[00:22:26.400 --> 00:22:29.400]  如果這個神有能力,這個神有智慧
[00:22:29.400 --> 00:22:37.400]  神在我們身上的旨意遠遠超乎我們能夠理解
[00:22:37.400 --> 00:22:40.400]  遠遠超乎我們可以想像
[00:22:40.400 --> 00:22:46.400]  這是聖經裡所說的信心
[00:22:46.400 --> 00:22:51.400]  不過,這三個年輕人的信心並沒有贏取到這個皇帝的憐憫
[00:22:51.400 --> 00:22:53.400]  相反,這個皇帝很生氣
[00:22:53.400 --> 00:22:59.400]  馬上叫人把這三個人扔進火爐裡
[00:22:59.400 --> 00:23:02.400]  這三個人被拋進火爐裡
[00:23:02.400 --> 00:23:04.400]  奇怪的事情就發生
[00:23:04.400 --> 00:23:09.400]  這個皇帝看到這三個人被四個人在火爐裡走來走去
[00:23:09.400 --> 00:23:10.400]  沒有受傷
[00:23:10.400 --> 00:23:13.400]  而第四個人的樣貌好像神子一樣
[00:23:13.400 --> 00:23:16.400]  這個皇帝就叫這三個人出來
[00:23:16.400 --> 00:23:20.400]  這三個人出來的時候毫無損傷
[00:23:20.400 --> 00:23:26.400]  剛才我們也提過,真正的信心是無論事情的結果如何
[00:23:26.400 --> 00:23:28.400]  我們仍然信靠這個天父上帝
[00:23:28.400 --> 00:23:29.400]  這就是信心,對不對?
[00:23:29.400 --> 00:23:36.400]  但是在這個測試裡,神卻選擇拯救這三個年輕人
[00:23:36.400 --> 00:23:38.400]  為什麼?
[00:23:38.400 --> 00:23:43.400]  有人說這個拯救是讓這三個年輕人更有信心
[00:23:43.400 --> 00:23:46.400]  經歷神的拯救的時候
[00:23:46.400 --> 00:23:49.400]  他們的信心又上一層樓
[00:23:49.400 --> 00:23:51.400]  我覺得未必
[00:23:51.400 --> 00:23:52.400]  為什麼呢?
[00:23:52.400 --> 00:23:54.400]  在這件事情發生的時候
[00:23:54.400 --> 00:23:59.400]  當他們願意為他們的信仰而犧牲的時候
[00:23:59.400 --> 00:24:03.400]  我相信他們已經展現了他們在神面前那個致死忠心的信心
[00:24:03.400 --> 00:24:04.400]  是不是?
[00:24:04.400 --> 00:24:06.400]  也有人說
[00:24:06.400 --> 00:24:11.400]  神的拯救是要讓這個皇帝或者巴比倫的百姓
[00:24:11.400 --> 00:24:15.400]  知道這個真神的真實
[00:24:15.400 --> 00:24:16.400]  或者是
[00:24:16.400 --> 00:24:19.400]  但是如果我們再看下去彈義理書的時候
[00:24:19.400 --> 00:24:20.400]  我們發覺
[00:24:20.400 --> 00:24:22.400]  其實利布加利撒王
[00:24:22.400 --> 00:24:28.400]  沒有因為這樣而全心全意歸向耶和華
[00:24:28.400 --> 00:24:32.400]  而巴比倫仍然是繼續找機會
[00:24:32.400 --> 00:24:35.400]  來剷除那些在國家裡面
[00:24:35.400 --> 00:24:40.400]  畏高權重的猶太人
[00:24:40.400 --> 00:24:46.400]  那你說為什麼神在這個事件裡面來拯救這三個年輕人呢?
[00:24:46.400 --> 00:24:48.400]  我的看法就是
[00:24:48.400 --> 00:24:50.400]  神是要將這一幕
[00:24:50.400 --> 00:24:54.400]  清楚地寄下來在聖經裡面
[00:24:54.400 --> 00:24:57.400]  告訴我們一個很重要的事實
[00:24:57.400 --> 00:24:59.400]  就是當屬神的人
[00:24:59.400 --> 00:25:03.400]  在烈火裡面當被試驗的時候
[00:25:03.400 --> 00:25:04.400]  神在哪裡?
[00:25:04.400 --> 00:25:09.400]  神與他們同在
[00:25:09.400 --> 00:25:12.400]  在這個新令記聖經這樣說
[00:25:12.400 --> 00:25:14.400]  耶和華必在你前面行
[00:25:14.400 --> 00:25:18.400]  他必與你同在
[00:25:18.400 --> 00:25:19.400]  必不撇下你
[00:25:19.400 --> 00:25:20.400]  也不丟棄你
[00:25:20.400 --> 00:25:21.400]  不要懼怕
[00:25:21.400 --> 00:25:22.400]  也不要驚惑
[00:25:22.400 --> 00:25:24.400]  然後在詩篇裡面
[00:25:24.400 --> 00:25:26.400]  神說
[00:25:26.400 --> 00:25:28.400]  你雖然行過死任的幽閣
[00:25:28.400 --> 00:25:32.400]  但是你不需要懼怕遭害
[00:25:32.400 --> 00:25:35.400]  因為神必與我們同在
[00:25:35.400 --> 00:25:39.400]  神的象神的肝都會安慰我們
[00:25:39.400 --> 00:25:42.400]  然後楊芳音也提到
[00:25:42.400 --> 00:25:44.400]  神不撇下我們為孤兒
[00:25:44.400 --> 00:25:48.400]  因為神必到我們這裡來
[00:25:48.400 --> 00:25:50.400]  弟兄姊妹
[00:25:50.400 --> 00:25:52.400]  神從來沒有應許過信徒
[00:25:52.400 --> 00:25:56.400]  在世有一個平順
[00:25:56.400 --> 00:25:58.400]  成功
[00:25:58.400 --> 00:26:00.400]  風平浪靜的人生
[00:26:00.400 --> 00:26:02.400]  神從來沒有這樣應許過
[00:26:02.400 --> 00:26:04.400]  但是神他是應許
[00:26:04.400 --> 00:26:07.400]  當人生面對不同的風風雨雨的時候
[00:26:07.400 --> 00:26:10.400]  神必與我們同在
[00:26:10.400 --> 00:26:15.400]  不單止神應許與我們同在
[00:26:15.400 --> 00:26:17.400]  神更加應許
[00:26:17.400 --> 00:26:20.400]  在眾多的患難風浪裡面
[00:26:20.400 --> 00:26:23.400]  我們必不受傷害
[00:26:23.400 --> 00:26:25.400]  在二創下書這樣說
[00:26:25.400 --> 00:26:27.400]  他說你不要害怕
[00:26:27.400 --> 00:26:30.400]  因為我救贖了你
[00:26:30.400 --> 00:26:32.400]  我曾提你的名照你
[00:26:32.400 --> 00:26:34.400]  你是屬我的
[00:26:34.400 --> 00:26:36.400]  你從水中經過
[00:26:36.400 --> 00:26:39.400]  我必與你同在
[00:26:39.400 --> 00:26:41.400]  你渡過江河
[00:26:41.400 --> 00:26:43.400]  水必不慢過你
[00:26:43.400 --> 00:26:45.400]  你從火中行過
[00:26:45.400 --> 00:26:46.400]  必不地燒
[00:26:46.400 --> 00:26:49.400]  火焰也不會在你身上燒著
[00:26:49.400 --> 00:26:50.400]  當然我們讀經文的時候
[00:26:50.400 --> 00:26:52.400]  我們不是單單按字面解釋
[00:26:52.400 --> 00:26:56.400]  並不是說基督徒水火不侵
[00:26:56.400 --> 00:26:58.400]  意思就是說
[00:26:58.400 --> 00:27:00.400]  我們屬靈的生命
[00:27:00.400 --> 00:27:03.400]  是很穩頗地掌握在神的手裡
[00:27:03.400 --> 00:27:05.400]  這個世界沒有一樣的事物
[00:27:05.400 --> 00:27:08.400]  這個世界沒有一個人
[00:27:08.400 --> 00:27:13.400]  能夠將我們從神的手裡拿走
[00:27:13.400 --> 00:27:16.400]  這就是神的應許
[00:27:16.400 --> 00:27:20.400]  所以我們的盼望
[00:27:20.400 --> 00:27:25.400]  就是當我們在生命的患難當中的時候
[00:27:25.400 --> 00:27:28.400]  神仍然與我們同在
[00:27:28.400 --> 00:27:31.400]  我們真正的平安
[00:27:31.400 --> 00:27:35.400]  是來自這個永不改變的天父上帝
