
[00:00:00.000 --> 00:00:02.080]  我們一起來祈禱告告
[00:02:36.260 --> 00:02:37.500]  讓我們經過光明
[00:02:37.500 --> 00:02:39.100]  讓我們過豐盛的生命
[00:02:39.100 --> 00:02:42.860]  但是我們好像碰到一些艱難
[00:02:42.860 --> 00:02:45.500]  以致我們沒有辦法過豐盛的生命
[00:02:45.500 --> 00:02:48.260]  就好像那一群人倒閉在曠野一樣
[00:02:48.260 --> 00:02:50.460]  所以今天這段經文是來幫助我們說
[00:02:50.460 --> 00:02:52.820]  是的 我們是可以過豐盛的生命
[00:02:52.820 --> 00:02:54.700]  只要我們看見 靠著主
[00:02:54.700 --> 00:02:56.700]  我們可以勝過那些試探
[00:02:56.700 --> 00:02:57.980]  勝過那些隱憂
[00:02:57.980 --> 00:03:00.820]  勝過那些在我們生命當中的艱難
[00:03:00.820 --> 00:03:02.340]  每一次我們生命當中
[00:03:02.340 --> 00:03:04.340]  從一個階段進到一個階段
[00:03:04.340 --> 00:03:07.140]  總會覺得好像變了一個樣子
[00:03:07.140 --> 00:03:09.260]  好像我們需要特別來面對
[00:03:09.260 --> 00:03:11.740]  但這段經文其實在告訴我們一件事
[00:03:11.740 --> 00:03:13.300]  不需要這樣子的
[00:03:13.300 --> 00:03:15.020]  剛才在我孩童的時候
[00:03:15.020 --> 00:03:16.380]  他所面對的試探
[00:03:16.380 --> 00:03:17.820]  其實講明白一點
[00:03:17.820 --> 00:03:18.940]  那個本質呢
[00:03:18.940 --> 00:03:22.260]  跟你在學生時候所面對的試探是一樣的
[00:03:22.260 --> 00:03:25.780]  當你進到那個職場的時候
[00:03:25.780 --> 00:03:26.900]  你所面對的遭遇
[00:03:26.900 --> 00:03:28.980]  其實跟學生時代是一樣的
[00:03:28.980 --> 00:03:30.420]  有的時候學生比較單純嗎
[00:03:30.420 --> 00:03:32.180]  你去問現在學生單純嗎
[00:03:32.180 --> 00:03:34.820]  或是問現在高中 國中老師
[00:03:34.820 --> 00:03:35.900]  現在學生不單純
[00:03:35.900 --> 00:03:39.060]  現在連家長都不單純
[00:03:39.060 --> 00:03:42.580]  最近不是新聞有一個嗎
[00:03:42.580 --> 00:03:45.460]  有一個媽媽告了全班的孩子
[00:03:45.460 --> 00:03:48.660]  在FB上面大家按讚而已
[00:03:48.660 --> 00:03:50.220]  所以一個人說一段
[00:03:50.220 --> 00:03:51.140]  跪他孩子的一句話
[00:03:51.140 --> 00:03:52.820]  所有班上同學按讚
[00:03:52.820 --> 00:03:55.420]  結果他就要告全班
[00:03:55.420 --> 00:03:56.140]  很不單純
[00:03:56.140 --> 00:03:57.820]  我說這種事要告全班嗎
[00:03:57.820 --> 00:04:01.220]  他就是堅持要告全班
[00:04:01.220 --> 00:04:02.780]  但是其實那是人
[00:04:02.780 --> 00:04:04.900]  那是我們所碰到的一群人
[00:04:04.900 --> 00:04:05.980]  我們所碰到的這些人
[00:04:05.980 --> 00:04:08.500]  其實人已經心在變化
[00:04:08.500 --> 00:04:09.460]  在回應
[00:04:09.460 --> 00:04:12.940]  其實古時候也是現在也如此
[00:04:12.940 --> 00:04:16.260]  所以我想我們就靠這個來了解一些事情
[00:04:16.260 --> 00:04:19.180]  這段經文我們想說就跟你分享
[00:04:19.180 --> 00:04:23.260]  幾節到第四節
[00:04:23.260 --> 00:04:26.460]  我們祖宗都是蒙恩的人
[00:04:26.460 --> 00:04:29.980]  其實他在隱含告訴我們說
[00:04:29.980 --> 00:04:32.220]  其實我們也都是蒙恩的人
[00:04:32.220 --> 00:04:34.220]  他說記者們我不願你們不曉得
[00:04:34.220 --> 00:04:36.820]  我們的祖宗從前都在雲下
[00:04:36.820 --> 00:04:38.900]  都在海中經過
[00:04:38.900 --> 00:04:40.980]  他在講什麼
[00:04:40.980 --> 00:04:42.580]  保羅在告訴我們說
[00:04:42.580 --> 00:04:44.100]  其實那些以色列百姓
[00:04:44.100 --> 00:04:45.340]  他們出埃及的時候
[00:04:45.340 --> 00:04:46.900]  他們進到曠野
[00:04:46.900 --> 00:04:48.460]  是很稀奇很精彩的
[00:04:48.460 --> 00:04:49.060]  為什麼
[00:04:49.060 --> 00:04:51.540]  因為白天有雲柱
[00:04:51.540 --> 00:04:53.780]  夜間有火柱引導他們
[00:04:53.780 --> 00:04:55.620]  而且那個雲代表什麼
[00:04:55.620 --> 00:04:59.180]  當聖殿會晤建立起來的時候
[00:04:59.180 --> 00:05:01.660]  更充滿煙雲代表什麼
[00:05:01.660 --> 00:05:02.860]  神的同在
[00:05:02.860 --> 00:05:04.180]  所以在這段經文裡面
[00:05:04.180 --> 00:05:06.260]  在提到一件很重要的事
[00:05:06.260 --> 00:05:08.380]  而他們可以因著神的恩典
[00:05:08.380 --> 00:05:10.100]  他們過過那個紅海
[00:05:10.100 --> 00:05:15.100]  所以那個雲其實隔絕了
[00:05:15.100 --> 00:05:19.940]  埃及的法老的軍隊
[00:05:19.940 --> 00:05:24.460]  藍族的隔絕在以色列百姓中間
[00:05:24.460 --> 00:05:26.300]  但是那個海也是
[00:05:26.300 --> 00:05:28.260]  剛剛我們過過紅海的時候也是
[00:05:28.260 --> 00:05:29.980]  因為那埃及法老軍隊
[00:05:29.980 --> 00:05:31.940]  死在那個紅海的淹沒裡面
[00:05:31.940 --> 00:05:34.020]  但他們卻行過甘地
[00:05:34.020 --> 00:05:36.260]  過到曠野地
[00:05:36.260 --> 00:05:38.660]  所以其實他表達一個很重要的事情是
[00:05:38.660 --> 00:05:41.060]  神一直在有引導
[00:05:41.060 --> 00:05:42.180]  我們是蒙恩的人
[00:05:42.180 --> 00:05:43.340]  是因為我們生命當中
[00:05:43.340 --> 00:05:44.980]  有很多神的引導
[00:05:44.980 --> 00:05:47.140]  蒙神的同在的恩典
[00:05:47.140 --> 00:05:49.100]  其實他聖經裡面還描述
[00:05:49.100 --> 00:05:52.420]  他說所喝的水是出於
[00:05:52.420 --> 00:05:55.900]  隨著他們的靈磐石
[00:05:55.900 --> 00:05:57.620]  磐石會移動嗎
[00:05:57.620 --> 00:05:59.420]  怎麼會隨著他們走呢
[00:05:59.420 --> 00:06:00.820]  其實他一直在表達
[00:06:00.820 --> 00:06:02.020]  他有一個預表
[00:06:02.020 --> 00:06:02.820]  預表什麼呢
[00:06:02.820 --> 00:06:04.340]  原來那只要一件事
[00:06:04.340 --> 00:06:05.100]  就這一群人
[00:06:05.100 --> 00:06:06.660]  其實他們是蒙恩的人
[00:06:06.660 --> 00:06:08.780]  這群以色列百姓是蒙恩的人
[00:06:08.780 --> 00:06:10.300]  我們也是蒙恩的人
[00:06:10.300 --> 00:06:11.580]  我們蒙了神的恩典
[00:06:11.580 --> 00:06:13.700]  脫離法老王的俠制
[00:06:13.700 --> 00:06:15.020]  我們因為有神的引導
[00:06:15.020 --> 00:06:16.220]  有神的同在
[00:06:16.220 --> 00:06:18.180]  這是確定的事實
[00:06:18.180 --> 00:06:20.300]  但是常常我們會忘記
[00:06:20.300 --> 00:06:22.340]  當我們碰到困難的時候
[00:06:22.340 --> 00:06:26.060]  當我們碰到一個難搞的環境的時候
[00:06:26.060 --> 00:06:28.660]  碰到一個很難處理的對象的時候
[00:06:28.660 --> 00:06:31.700]  有時候我們眼睛只在前面這些事情
[00:06:31.700 --> 00:06:34.820]  我們忘記了過去神怎麼恩待我們
[00:06:34.820 --> 00:06:37.420]  有時候更大的艱難
[00:06:37.420 --> 00:06:38.260]  我們都過了
[00:06:38.260 --> 00:06:41.580]  但是我們卻因為現在的這一件事情
[00:06:41.580 --> 00:06:43.140]  我們裡頭糾結
[00:06:43.140 --> 00:06:44.380]  我們裡頭生氣
[00:06:44.380 --> 00:06:45.660]  我們裡頭憤怒
[00:06:45.660 --> 00:06:47.420]  其實更大的過去了
[00:06:47.420 --> 00:06:49.060]  但是為什麼糾結在這裡
[00:06:49.060 --> 00:06:51.820]  因為我們本來就對現在的事情
[00:06:51.820 --> 00:06:54.220]  當下的事情會被抓住的
[00:06:54.220 --> 00:06:59.140]  除非我們常常想到上帝的恩典
[00:06:59.140 --> 00:07:00.740]  我們是蒙恩的人
[00:07:00.740 --> 00:07:04.540]  神要引導我們走每一步路的
[00:07:04.540 --> 00:07:06.660]  你真信我們的上帝是
[00:07:06.660 --> 00:07:08.380]  看見我們所走每一步路
[00:07:08.380 --> 00:07:10.780]  祂就一直盯著我們看
[00:07:10.780 --> 00:07:13.180]  祂很害怕我們走錯路
[00:07:13.180 --> 00:07:14.140]  當我們走錯路的時候
[00:07:14.140 --> 00:07:15.540]  祂裡頭焦急
[00:07:15.540 --> 00:07:17.700]  祂趕快用很多方式來告訴你
[00:07:17.700 --> 00:07:20.620]  但是有時候我們從而不穩
[00:07:20.620 --> 00:07:22.060]  不是祂沒有警戒我們
[00:07:22.060 --> 00:07:23.460]  是我們從而不穩
[00:07:23.460 --> 00:07:26.340]  我們執意要走那個岔路走
[00:07:26.340 --> 00:07:27.900]  有時候祂用了很大的艱難
[00:07:27.900 --> 00:07:31.820]  我們還是走下去
[00:07:31.820 --> 00:07:33.100]  神像我們的父母一樣
[00:07:33.100 --> 00:07:33.980]  祂很愛我們
[00:07:33.980 --> 00:07:35.300]  不可能看我們走錯路
[00:07:35.300 --> 00:07:37.660]  祂說好吧就訓練他一下
[00:07:37.660 --> 00:07:38.780]  沒這回事的
[00:07:38.780 --> 00:07:40.780]  神一直盯著我們看
[00:07:40.780 --> 00:07:45.580]  那盯著是從天上的垂眼看顧世間卑微的人
[00:07:45.580 --> 00:07:49.260]  神願意看我們走在祂的心靈當中
[00:07:49.260 --> 00:07:50.860]  那這段經文還提到
[00:07:50.860 --> 00:07:52.140]  其實我們不只蒙神的引導
[00:07:52.140 --> 00:07:54.220]  還蒙神的供應
[00:07:54.220 --> 00:07:56.620]  祂說還在雲裡海裡收集整個摩西
[00:07:56.620 --> 00:07:58.620]  並且還吃一樣的零食
[00:07:58.620 --> 00:08:00.620]  也有一樣的零食
[00:08:00.620 --> 00:08:03.340]  零食剛才就是我們指的那個麻辣
[00:08:03.340 --> 00:08:04.620]  其實神給的麻辣
[00:08:04.620 --> 00:08:07.060]  那零食就是從磐石出水
[00:08:07.060 --> 00:08:09.700]  就是他們漲到某個地方
[00:08:09.700 --> 00:08:11.700]  神就給他們水來
[00:08:11.700 --> 00:08:13.460]  他們沒有水神就給我們水
[00:08:13.460 --> 00:08:14.940]  這是一個供應
[00:08:14.940 --> 00:08:17.660]  整個以色列那兩三百萬人
[00:08:17.660 --> 00:08:19.340]  在曠野地的時候
[00:08:19.340 --> 00:08:21.860]  沒有一個人餓著
[00:08:21.860 --> 00:08:23.020]  沒有一個人餓著
[00:08:23.020 --> 00:08:25.500]  只有他們發怨言的時候
[00:08:25.500 --> 00:08:26.500]  說沒有肉
[00:08:26.500 --> 00:08:28.260]  神給他們鵪鶉肉吃的時候
[00:08:28.260 --> 00:08:31.060]  脹死了
[00:08:31.060 --> 00:08:32.580]  你會發現這很稀奇
[00:08:32.580 --> 00:08:33.860]  應該是餓死了
[00:08:33.860 --> 00:08:34.460]  不是
[00:08:34.460 --> 00:08:35.940]  是脹著吃太多
[00:08:35.940 --> 00:08:38.940]  在曠野可以吃太多
[00:08:38.940 --> 00:08:41.300]  你會發現一個很稀奇的事情
[00:08:41.300 --> 00:08:42.980]  是他們常在抱怨
[00:08:42.980 --> 00:08:44.540]  他們常在得罪神
[00:08:44.540 --> 00:08:46.820]  所以他們死在曠野
[00:08:46.820 --> 00:08:48.260]  等一下我們會分享
[00:08:48.260 --> 00:08:51.980]  但是在整個供應上沒有缺乏
[00:08:51.980 --> 00:08:53.300]  這是一個基督徒
[00:08:53.300 --> 00:08:54.420]  一個生命
[00:08:54.420 --> 00:08:56.540]  一個豐盛生命的寫照
[00:08:56.540 --> 00:09:00.940]  神用兩三百萬人的遷移
[00:09:00.940 --> 00:09:02.580]  來表明每一個基督徒
[00:09:02.580 --> 00:09:04.500]  是有那個豐盛的生命
[00:09:04.500 --> 00:09:09.500]  我們可以脫離埃及的那個困所
[00:09:09.500 --> 00:09:11.780]  但是我們應該過豐盛的生命
[00:09:11.780 --> 00:09:13.660]  我們要進到迦南美利
[00:09:13.660 --> 00:09:15.380]  是要過去的
[00:09:15.380 --> 00:09:20.060]  但是這些事情就來警戒我們
[00:09:20.060 --> 00:09:22.820]  看見他們沒有
[00:09:22.820 --> 00:09:25.180]  有一些人卻倒在曠野
[00:09:25.180 --> 00:09:28.260]  那這一貫經文當然也更要特別提到一件事
[00:09:28.260 --> 00:09:30.540]  他把耶穌基督引出來
[00:09:30.540 --> 00:09:35.100]  所以所有這些事都跟耶穌基督有關係
[00:09:35.100 --> 00:09:36.140]  所以他說
[00:09:36.140 --> 00:09:36.900]  他們臨盤石
[00:09:36.900 --> 00:09:39.100]  那盤石就是基督
[00:09:39.100 --> 00:09:41.500]  所以保福在用玉表來表達
[00:09:41.500 --> 00:09:43.260]  其實所經歷的每一件事
[00:09:43.260 --> 00:09:45.740]  都是耶穌基督願意跟我們同在
[00:09:45.740 --> 00:09:48.420]  耶穌為我們死在死架上的時候
[00:09:48.420 --> 00:09:50.140]  所有一切都可以完成
[00:09:50.140 --> 00:09:53.260]  我們生命的命定跟豐富
[00:09:53.260 --> 00:09:55.740]  神是要給我們的
[00:09:55.740 --> 00:09:58.020]  這是依照世界所說的
[00:09:58.020 --> 00:10:01.060]  我們可以確認我們是蒙恩的人
[00:10:01.060 --> 00:10:02.100]  很重要
[00:10:02.100 --> 00:10:09.460]  但是在九節到十一節
[00:10:09.460 --> 00:10:11.540]  他就發瘋一轉
[00:10:11.540 --> 00:10:14.140]  他說這一群蒙恩的人
[00:10:14.140 --> 00:10:15.100]  九節他說
[00:10:15.100 --> 00:10:22.340]  但他們中間多半是神不喜歡的人
[00:10:22.340 --> 00:10:23.460]  很特別
[00:10:23.460 --> 00:10:29.220]  他們蒙恩卻成為神所不喜歡的人
[00:10:29.220 --> 00:10:31.420]  我想不是神變性
[00:10:31.420 --> 00:10:34.540]  是人有狀況
[00:10:34.540 --> 00:10:35.980]  在神的恩典底下
[00:10:35.980 --> 00:10:38.620]  但是卻可以成為神不喜歡的人
[00:10:38.620 --> 00:10:42.340]  所以他說這段經文就要成為我們的見解
[00:10:42.340 --> 00:10:43.260]  特別成為
[00:10:43.260 --> 00:10:44.100]  所以成為什麼
[00:10:44.100 --> 00:10:45.820]  成為我們末世的人見解
[00:10:45.820 --> 00:10:46.220]  在哪裡
[00:10:46.220 --> 00:10:47.140]  在十一節
[00:10:47.140 --> 00:10:48.300]  看我們遭遇這些事
[00:10:48.300 --> 00:10:49.540]  各位要作為見解
[00:10:49.540 --> 00:10:50.660]  並且寫在經上
[00:10:50.660 --> 00:10:53.260]  正是警戒我們這末世的人
[00:10:53.260 --> 00:10:54.580]  所以他不僅指著
[00:10:54.580 --> 00:10:56.460]  哥倫多教會跟那些弟兄姊妹
[00:10:56.460 --> 00:10:58.100]  其實他指著我們這群人
[00:10:58.100 --> 00:11:00.780]  我們應該看見這些事
[00:11:00.780 --> 00:11:02.700]  所以我們就把他挑出來
[00:11:02.700 --> 00:11:03.700]  羅列出來
[00:11:03.700 --> 00:11:06.940]  看他到底誰是神所不喜歡的人
[00:11:06.940 --> 00:11:08.780]  他說這一群不喜歡的人
[00:11:08.780 --> 00:11:11.020]  就在曠野倒閉
[00:11:11.020 --> 00:11:13.980]  所以這裡頭就看見一個事實
[00:11:13.980 --> 00:11:16.860]  就是原來我們不能過豐盛的生命
[00:11:16.860 --> 00:11:19.900]  其實就好像是在倒閉在曠野的人一樣
[00:11:19.900 --> 00:11:21.780]  我們不能夠進到江南美濟
[00:11:21.780 --> 00:11:23.740]  是代表神量給我們豐盛
[00:11:23.740 --> 00:11:25.460]  我們只過一半
[00:11:25.460 --> 00:11:28.220]  那救贖神很願意完全的救贖我們
[00:11:28.220 --> 00:11:31.420]  但是我們人就好像只要一半
[00:11:31.420 --> 00:11:34.220]  我說前面得救的事情
[00:11:34.220 --> 00:11:35.780]  上帝你幫我做了謝謝你
[00:11:35.780 --> 00:11:39.260]  但是後面的生活我要自己來處理
[00:11:39.260 --> 00:11:42.060]  我才不要讓你管
[00:11:42.060 --> 00:11:44.340]  但是其實那就是倒閉在曠野
[00:11:44.340 --> 00:11:46.060]  其實我們從聖裡面看見
[00:11:46.060 --> 00:11:48.020]  各位出來即即了解
[00:11:48.020 --> 00:11:49.460]  出來即即歷史了解
[00:11:49.460 --> 00:11:52.780]  其實發現他們那個神所不喜歡的人
[00:11:52.780 --> 00:11:55.180]  其實在表達就只有一件事
[00:11:55.180 --> 00:11:57.140]  就是他們用了很多方式
[00:11:57.140 --> 00:11:57.860]  我們等一下會解
[00:11:57.860 --> 00:12:00.140]  但是他們其實核心只有一件事
[00:12:00.140 --> 00:12:03.260]  就是不順服
[00:12:03.260 --> 00:12:05.020]  自我中心
[00:12:05.020 --> 00:12:05.940]  自我感覺
[00:12:05.940 --> 00:12:06.580]  自我中心
[00:12:06.580 --> 00:12:08.100]  自我決定
[00:12:08.100 --> 00:12:09.100]  不順服
[00:12:09.100 --> 00:12:11.780]  只有這個原因
[00:12:11.780 --> 00:12:13.300]  就是不順服
[00:12:13.300 --> 00:12:15.940]  以致沒有辦法進到江南地
[00:12:15.940 --> 00:12:18.740]  就那一代人就倒閉在曠野
[00:12:18.740 --> 00:12:22.620]  只有兩個人進去
[00:12:22.620 --> 00:12:23.300]  一個是加樂
[00:12:23.300 --> 00:12:25.700]  一個是約書亞
[00:12:25.700 --> 00:12:28.860]  連摩西工業開一個插座
[00:12:28.860 --> 00:12:31.340]  他們沒辦法進到江南地
[00:12:31.340 --> 00:12:33.460]  所以我們要求主來幫助我們
[00:12:33.460 --> 00:12:36.060]  躲逃避或是躲避
[00:12:36.060 --> 00:12:38.460]  或是拒絕生命當中
[00:12:38.460 --> 00:12:41.500]  那個沒有辦法進入豐盛的光景
[00:12:41.500 --> 00:12:43.860]  所以到底誰是神不喜歡的人呢
[00:12:43.860 --> 00:12:45.340]  他這裡提了幾件事
[00:12:45.340 --> 00:12:47.020]  他說這些事都是我們的見解
[00:12:47.020 --> 00:12:49.420]  叫我們不要貪戀惡事
[00:12:49.420 --> 00:12:50.940]  像他們那樣貪戀
[00:12:50.940 --> 00:12:52.580]  所以第一個就是
[00:12:52.580 --> 00:12:55.500]  貪戀惡事的人是神所不喜歡的人
[00:12:55.500 --> 00:12:57.220]  那什麼是貪戀惡事呢
[00:12:57.220 --> 00:13:00.780]  這貪戀我們大概可以稍微有一點瞭解
[00:13:00.780 --> 00:13:01.700]  這個字眼
[00:13:01.700 --> 00:13:03.020]  那其實這字眼
[00:13:03.020 --> 00:13:03.980]  如果在原文裡面
[00:13:03.980 --> 00:13:08.940]  他還可以叫做可慕
[00:13:08.940 --> 00:13:11.180]  可慕那個壞的事情
[00:13:11.180 --> 00:13:13.020]  那個不好的事情
[00:13:13.020 --> 00:13:15.060]  可慕那些得罪
[00:13:15.060 --> 00:13:16.980]  那其實那個字眼可慕
[00:13:16.980 --> 00:13:17.900]  其實要表達就是
[00:13:17.900 --> 00:13:20.620]  那個字眼的慾望出來了
[00:13:20.620 --> 00:13:23.060]  我們有些慾望
[00:13:23.060 --> 00:13:25.460]  那個慾望一出來的結果呢
[00:13:25.460 --> 00:13:28.940]  其實我們就會把那些不好的事情呢
[00:13:28.940 --> 00:13:32.940]  會抓在手上
[00:13:32.940 --> 00:13:33.620]  這個是什麼
[00:13:33.620 --> 00:13:35.180]  這是在人性裡面
[00:13:35.180 --> 00:13:37.980]  所要面對的一件事
[00:13:37.980 --> 00:13:42.900]  沒有人知道我們內心裡面在想什麼
[00:13:42.900 --> 00:13:45.300]  但是我們自己知道
[00:13:45.300 --> 00:13:48.660]  沒有人知道我們裡頭在厭惡什麼東西
[00:13:48.660 --> 00:13:51.940]  但是我們自己知道
[00:13:51.940 --> 00:13:54.420]  當我們生命沒有辦法豐盛的時候
[00:13:54.420 --> 00:13:56.300]  其實因為有一個厭惡
[00:13:56.300 --> 00:13:59.420]  那個惡事的心在我們裡頭
[00:13:59.420 --> 00:14:02.660]  神說這些人他不喜歡
[00:14:02.660 --> 00:14:03.900]  他雖然蒙了恩
[00:14:03.900 --> 00:14:06.180]  但是神說不喜歡這群人
[00:14:06.180 --> 00:14:07.740]  第二個是什麼呢
[00:14:07.740 --> 00:14:10.100]  就是拜偶像
[00:14:10.100 --> 00:14:11.940]  在這段經裡面很特別
[00:14:11.940 --> 00:14:13.940]  他說也不要拜偶像
[00:14:13.940 --> 00:14:15.940]  像他們有人拜的
[00:14:15.940 --> 00:14:17.780]  他說如今上所記
[00:14:17.780 --> 00:14:19.900]  百姓坐下吃喝起來玩耍
[00:14:19.900 --> 00:14:20.660]  我想在我們當中
[00:14:20.660 --> 00:14:22.860]  各位兄妹你應該沒有
[00:14:22.860 --> 00:14:24.980]  現在應該沒有人真的跑去
[00:14:24.980 --> 00:14:26.700]  拿個香拜那個偶像
[00:14:26.700 --> 00:14:27.540]  跑到廟裡拜
[00:14:27.540 --> 00:14:29.500]  應該是沒有的
[00:14:29.500 --> 00:14:31.500]  但是這裡所提到的是什麼呢
[00:14:31.500 --> 00:14:34.100]  他好像他把一個東西連結在一起
[00:14:34.100 --> 00:14:36.060]  他說他用的經文是什麼呢
[00:14:36.060 --> 00:14:38.300]  他說百姓坐下吃喝起來玩耍
[00:14:38.300 --> 00:14:39.500]  你想坐下吃喝起來玩耍
[00:14:39.500 --> 00:14:41.100]  為什麼會跟拜偶像有關係
[00:14:41.100 --> 00:14:43.380]  原來在當時的背景裡面
[00:14:43.380 --> 00:14:47.540]  所有的異教的祭祀儀式裡面
[00:14:47.540 --> 00:14:51.820]  就是他們在偶像面前大吃大喝
[00:14:51.820 --> 00:14:54.060]  然後跳舞
[00:14:54.060 --> 00:14:56.900]  做很多不好的事情
[00:14:56.900 --> 00:14:58.180]  他們認為這是
[00:14:58.180 --> 00:15:02.580]  他們神明所要的一個儀式
[00:15:02.580 --> 00:15:03.980]  所以其實你會發現
[00:15:03.980 --> 00:15:05.020]  常常拜偶像
[00:15:05.020 --> 00:15:07.580]  跟這樣一個舉動連結在一起
[00:15:07.580 --> 00:15:09.500]  所以他在表達什麼事情呢
[00:15:09.500 --> 00:15:11.500]  神不喜歡我們現在來回應
[00:15:11.500 --> 00:15:13.940]  就是在我們的生活當中
[00:15:13.940 --> 00:15:15.020]  你會發現
[00:15:15.020 --> 00:15:18.220]  當我們重情於我們
[00:15:18.220 --> 00:15:21.420]  想要過個那個玩樂的生活的時候
[00:15:21.420 --> 00:15:26.100]  其實常會跟偶像有連結的
[00:15:26.100 --> 00:15:28.020]  就是放縱我們的情慾
[00:15:28.020 --> 00:15:32.020]  去回應某一些事情
[00:15:32.020 --> 00:15:34.460]  跟拜偶像是有關係的
[00:15:34.460 --> 00:15:36.580]  所以這是在這裡所要提的
[00:15:36.580 --> 00:15:38.460]  所以我們要拒絕
[00:15:38.460 --> 00:15:39.660]  所有的那些
[00:15:39.660 --> 00:15:42.220]  不管是有型的或無型的偶像
[00:15:42.220 --> 00:15:44.420]  那個偶像其實就是來控制我們
[00:15:44.420 --> 00:15:46.900]  挾制我們的那些生活
[00:15:46.900 --> 00:15:48.780]  我們要拒絕他
[00:15:48.780 --> 00:15:49.500]  第三個呢
[00:15:49.500 --> 00:15:51.420]  他提到情節影
[00:15:51.420 --> 00:15:52.300]  那情節影呢
[00:15:52.300 --> 00:15:53.460]  其實這裡的情節影
[00:15:53.460 --> 00:15:55.660]  其實所更表達的是
[00:15:55.660 --> 00:15:57.660]  因為神已經歸定了
[00:15:57.660 --> 00:16:00.100]  歸定了他們不要娶外邦人的
