
[00:00:00.000 --> 00:00:06.180]  蜀靈的分辨跟彼此相愛,結合在一起。
[00:10:45.300 --> 00:11:12.300]  在這個聖經告訴我們,他說第二節就是分辨正確的,更錯誤的,就是說凡是靈認耶穌基督是從那肉身來的,就是出於神,就是用這一節聖經就可以來分辨,不是說他錯在什麼地方,先不要說他錯在什麼地方。
[00:11:12.300 --> 00:11:34.300]  看他所說的是能夠講到耶穌基督沒有,講到耶穌基督是怎麼來的,講到耶穌基督是從那肉身來的,那麼就是出於神,如果他不是講耶穌基督是從肉身來的,那就不出於神。
[00:11:34.300 --> 00:12:01.300]  那這個意思怎麼樣呢?就是說到耶穌是神,你信耶穌,信耶穌,你不是信耶穌是一個超人,不是信耶穌給我們物質上的好處,是個革命家,或是一個哲學家,他能教導你做人的道理,自父自道,並不是,他說耶穌基督是從那肉身來的。
[00:12:01.300 --> 00:12:24.300]  他是有神性,是神,但是他又是人,神人二性。所以這個第二點是我們常常要記住的,就是要記住這一節聖經,凡靈認耶穌基督是從那肉身來的,就是出於神。
[00:12:24.300 --> 00:12:38.300]  所以不符合這句話的,那就不是出於神,是很簡單,也很重要,值得我們這一生中間都要持守的。
[00:12:38.300 --> 00:13:04.300]  這個地方的認,凡靈認耶穌基督,這個認是一個承認,承認的意思,這個認不是一個認失,而是一個承認,指到耶穌基督是神,指到耶穌基督是神,指到耶穌基督是從那肉身來的。
[00:13:04.300 --> 00:13:31.300]  為什麼說從肉身來呢?他本來在天上沒有肉身,但是來到地上他取了人的樣子,這個肉身是取了人的形狀,取了人的生命,這樣的話他是成了肉身了,所以他在誕生以前他是神。
[00:13:31.300 --> 00:13:41.300]  那麼他來到地上呢,他取了人的樣子,取了人性,他也是一個真正的人,他也是真正的神。
[00:13:41.300 --> 00:13:57.300]  並不是因為耶穌是神,來到地上就不是神了,他仍然是神,但是人看見他呢,是在肉身裡頭看見他,不是看見他的神裡頭的這一方的外形。
[00:13:57.300 --> 00:14:14.300]  所以這樣的話呢,他說他是降生,就是神來到地上做人,降生。為什麼要來?為什麼耶穌要到地上來?因為他要做人的救助。
[00:14:14.300 --> 00:14:43.300]  馬太夫人在地上就告訴我們,他要把他的百姓從罪惡裡頭救出來。人的最大的問題就是有罪了,自從亞當夏娃犯罪以後,這個罪性呢一直遺傳,一直傳下來,一直到世界上,幾千年或者幾百年,幾萬年以後,人都是從亞當來的,都是人的話,他就是一個罪性在他身上。
[00:14:43.300 --> 00:15:01.300]  一生下來就帶著罪性來。那麼這個呢,耶穌呢,他要把人從罪裡頭救出來,所以他要成為人,要取得肉身,才能夠替人,擔當人的罪。
[00:15:01.300 --> 00:15:18.300]  如果他是神,只是來到地上說我赦免你們的罪,我擔當你們的罪,他怎麼神可以擔當人的罪呢?不可以,他必須是成為人以後,他才能夠擔當人的罪。
[00:15:18.300 --> 00:15:38.300]  他要去人死,神不能去人死,神只有成為肉身,在耶穌基督裡成為肉身,他才能夠去人死。所以耶穌基督來到地上,是來做人類的救主。
[00:15:38.300 --> 00:15:53.300]  所以這樣,他一方面他是神,他是百分之一百的神,另一方面,他來到地上做人,他是百分之一百的人,這樣的話,才可以做我們的救主。
[00:15:53.300 --> 00:16:11.300]  所以這個靈承認耶穌基督是這樣成為肉身,來到地上,他是為了做人類的救主,那麼這樣的,你認識耶穌基督是這樣的一位救主的話,那這個對於他說呢,就是非常重要了。
[00:16:11.300 --> 00:16:28.300]  如果你否認耶穌不是神,而且否認他不是來到地上做人,那這樣的話,救恩就跟他沒有什麼關係了。
[00:16:28.300 --> 00:16:41.300]  所以這個是一個很重要的一句,就是凡靈認耶穌基督是成為肉身來的,就是出於神。
[00:16:41.300 --> 00:17:00.300]  所以這個福音的中心就是說在一個人身上,這一個人不是普通的人,事實上沒有一個人能夠像這裡所說的耶穌基督這樣的人。
[00:17:00.300 --> 00:17:17.300]  所以耶穌呢,就是三而一神裡頭的子神,他降世為人,他有神性又有人性,所以才能成為我們的救主。
[00:17:17.300 --> 00:17:33.300]  因為他來做救主呢,他必須是神,又是人,單單是神他還做不了我們的救主,單單是人更不可能做人類的救主,所以他必須是神又是人。
[00:17:33.300 --> 00:17:52.300]  因為他是神,所以他才有能力能夠拯救人,因為他是人,所以他才能夠代替人死在十字架,才能夠擔當人的罪,神不能擔當人的罪,他必須成為人以後,他才能夠擔當人的罪。
[00:17:52.300 --> 00:18:06.300]  所以這個就是給我們看見,這個複英的中心呢,不是一些教義,不是一些理論,乃至中心就是這一個人,這一個人就是耶穌基督。
[00:18:06.300 --> 00:18:14.300]  隨此都行傳,歷史上就說,在天下人間沒有赤下別的名,我們可以靠著得救。
[00:18:14.300 --> 00:18:20.300]  這個名字是誰呢?就是耶穌基督,他是既是神又是人。
[00:18:20.300 --> 00:18:44.300]  凡靈不認耶穌,不承認耶穌,不承認耶穌是人類的救主,不承認耶穌是來到地上神成為肉身來的,這就是底幾度的靈。
[00:18:51.300 --> 00:19:08.300]  那麼有一個預章說,耶穌是神,祂不是人,祂受洗的時候呢,有那個基督降在祂的身上,所以祂就在地上呢,就是傳道,講救人的道理。
[00:19:08.300 --> 00:19:23.300]  等到祂定十字架的時候呢,那個基督離開了,那麼祂就是這樣的話,就說祂是這樣來的地上的,這是完全是錯誤的。
[00:19:25.300 --> 00:19:43.300]  他不否認耶穌,在歷史中有為耶穌,但這位耶穌呢,他不承認耶穌是救主,不承認耶穌既是神又是人,不承認祂是人,祂就不能擔當我們的罪。
[00:19:43.300 --> 00:19:52.300]  神怎麼能擔當我們的罪呢?神不能擔當我們的罪,那只有神成為人才能夠擔當我們的罪。
[00:19:52.300 --> 00:20:11.300]  所以這個是福音的一個很基本的道理,但是有些錯誤的東西呢,異端呢,確實把這個和理混在一塊,就用人普通的這種理論來傳祂的道理,所以有些人就受了祂的迷惑。
[00:20:13.300 --> 00:20:36.300]  那麼下面看到這個凡靈認耶穌基督是從哪裡來的,這句話呢我們要常常記住,這個認呢就是承認,接受神的話,承認耶穌是神來到地上做人,來救人從罪裡頭出來。
[00:20:36.300 --> 00:20:52.300]  這個呢,你所信的這位神,那就是你信對了,如果你單單是信一個異端的所說的耶穌基督,那你就跟永生就沒有關係了。
[00:20:52.300 --> 00:21:03.300]  所以接下來第四節到第六節呢,約翰呢,就是鼓勵這個信徒呢,在爭戰中間要得勝。
[00:21:04.300 --> 00:21:33.300]  他說,小子們呢,你們是屬神的,這些小子們呢,就是這些當世的基督徒,他們都是屬神的,神已經把生命賜給他們,神也把我們所需要的能力跟智慧都賜給他們,也把我們應該負的責任也告訴他們,所以信徒呢是屬神的。
[00:21:34.300 --> 00:21:54.300]  他說,你已經是屬神了,並且勝了他們,因為他們是接受耶穌基督做救主,接受主為他們的罪而死,他們因為承認自己的罪,接受了耶穌基督做救主,他們就得了神賜給他們新的生命。
[00:21:54.300 --> 00:22:04.300]  這個就是,他已經是勝了,他們已經勝了這些錯誤的東西。
[00:22:04.300 --> 00:22:22.300]  那麼,他說,我們呢,必定能夠得勝,雖然異端有很多的說法,有很多的手法,能夠引誘人錯誤,但是約翰說呢,他說,你們是屬神的,並且勝了他們。
[00:22:22.300 --> 00:22:38.300]  而且在你們裡面的呢,比那在世界上的更大,因為你們裡面有耶穌基督的靈,有聖靈在你們裡面,你們就能勝過這些錯誤的靈。
[00:22:38.300 --> 00:23:00.300]  而且呢,不但你自己認識,他說,第六節說,認識神的,就親從你們。他們不認識神的人,就親從異端的,但是認識神的人呢,他們就會親從你們。
[00:23:00.300 --> 00:23:21.300]  所以就是,親從你們的可能是人多或者人少,不在乎人多人少,只要有一個人在這個區域中間,他認識了神,認識了福音,認識耶穌基督是他的救主,那這就是一個很大的一個收穫了。
[00:23:21.300 --> 00:23:38.300]  比有一百人聽了以後,一百人介紹都是錯誤的東西,還好得多。就是說,就是福音,就是說,認識神的人呢,就會聽我們的,就聽我們所傳的。
[00:23:38.300 --> 00:23:52.300]  那麼這樣的話呢,你就知道,人傳的到底是真理呢,到底傳的是錯謬呢,這就能夠很容易地分辨出來了。
[00:23:52.300 --> 00:24:18.300]  約翰在第一段,他說了就是要有屬靈的分辨,下面呢,到第四節到第六節呢,他就鼓勵這個信徒在爭戰中間要得勝,而且在下面呢,到第七節開始呢,就說到我們要彼此相愛。
[00:24:18.300 --> 00:24:40.300]  他講完屬靈的分辨以後呢,接著就講這個要彼此相愛,因為這個分辨,這些錯誤的屬靈的分辨呢,是關於這個對外的,對這些錯誤的是什麼樣的態度,什麼樣一種認識。
[00:24:40.300 --> 00:25:03.300]  但是呢,另外一方面呢,還要信耶穌基督的名,那這樣的話呢,要彼此相愛,那麼這樣的話呢,一個是對外的,對外的就是有屬靈的分辨,對內的呢,對自己,對教會內部呢,就是要彼此相愛。
[00:25:03.300 --> 00:25:15.300]  那這樣的話,能夠照主的命令,這樣的彼此相愛的話呢,那麼這樣的話呢,我們就是兩方面都能夠顧著到。
[00:25:15.300 --> 00:25:27.300]  不是說我們只是去分辨哪個是錯的,哪個是對的,重要的在後面,要接受這些正確的,那就是我們要彼此的相愛。
[00:25:27.300 --> 00:25:46.300]  第七節跟第八節呢,約翰就說到了,親愛的弟兄啊,我們應當彼此相愛,因為愛是從神來的,凡有愛心的,都是由神而生,並且認識神。
[00:25:46.300 --> 00:25:59.300]  他說為什麼我們能夠彼此相愛呢?因為我們都是從神而來的,我們都有神的生命,所以我們才能夠彼此相愛。
[00:25:59.300 --> 00:26:18.300]  我們彼此相愛,並不是我們是同鄉,也不是我們的脾氣都一樣,我們的出身都一樣,我們的愛好都一樣,所以我們才能彼此相愛。他說不是的,他說我們彼此相愛呢,因為是愛是從神來的。
[00:26:18.300 --> 00:26:33.300]  你姓卒,你是從神來的,他姓卒,也是從神來的,那這樣的話呢,都是從神所生的,那麼就很容易呢,我們就很容易就能夠彼此相愛了。
[00:26:33.300 --> 00:26:48.300]  那今天呢,這個愛呢,是很被人所濫用,到處你都提到這個愛字,但這個愛呢,跟神經裡頭所說的神的愛就不一樣了。
[00:26:48.300 --> 00:27:04.300]  但是呢,我們不能去封建每一個說法,但是我們要持守,要基本的認識有一點的話,就是說,愛是從神來的。
[00:27:04.300 --> 00:27:31.300]  因為聖經所說的愛,跟世界上的人所說的愛,是完全不一樣的。聖經裡頭所說的都是愛,是一種主耶穌基督那樣的愛,他是由自我犧牲,說到這個聖經的愛呢,是一種自我犧牲,他能夠關懷別人那種這樣的愛。
[00:27:31.300 --> 00:27:41.300]  不是說為了自己的好處,為了自己的享受,那只是為自己的愛呢,就不是聖經所說的愛。
[00:27:41.300 --> 00:27:56.300]  主要就是,他既然是自我犧牲,他不是為了自己的益處,而是為了別人的益處嘛,但是這樣的愛呢,就是為了對方最大的好處。
[00:27:56.300 --> 00:28:18.300]  這就是神對我們這樣的,他是為了我們最大的好處。當我們這些人在罪惡當中沒有方向,沒有出路的時候,神藉著耶穌基督來救了我們,改變了我們這一生,那這個是神給我們做的。
[00:28:18.300 --> 00:28:47.300]  這個愛呢,聖經告訴我們,聖經的愛呢,是一種犧牲。因為以耶穌基督作為一個代表,他犧牲自己在天上的地位跟榮耀,他拿到地上,作為一個普通的人,受盡了各樣的誤會欺壓對待。
[00:28:47.300 --> 00:29:01.300]  但是他為了救我們,他一直走,走到十字架,是在十字架上面。所以這個愛呢,他是甘心樂意地為我們這些人所捨的。
[00:29:01.300 --> 00:29:17.300]  所以基督徒呢,對人的愛呢,也要有耶穌基督對我們的愛有這樣的意思,不只是一個態度,而是我們一個有行動。
[00:29:17.300 --> 00:29:31.300]  第二時候,當主要你為別人犧牲的時候,你能夠為了愛主的緣故,愛人的緣故,你把自己擺上的話,這是神所喜歡看到的。
[00:29:31.300 --> 00:29:56.300]  那麼在這兩句聖經裡頭提到有幾點,第七節是提到,愛是從神來的,是來自神的本性,墮落的人類本身是沒有愛的。若不是耶穌基督拯救了我們,把他的愛給我們的話,把他愛的生命賜給我們的話,我們也不可能有愛。
[00:29:56.300 --> 00:30:05.300]  但是愛是從神來的,所以你可以看到,神的愛就是一個犧牲的愛。
[00:30:05.300 --> 00:30:24.300]  所以你可以看到,神的愛,母愛,就是比較像神的愛,神愛是能捨去他的獨生子,那母親為了孩子的話,有時候她也願意捨去自己。
[00:30:24.300 --> 00:30:31.300]  所以母愛的話,它的根本是從神的愛而出來的。
[00:30:31.300 --> 00:30:40.300]  第二點,因為他說,凡有愛心的,都是由神生的。
[00:30:40.300 --> 00:30:50.300]  因為他說,這樣的聖愛,都是從神來的,認識神,才能夠做到這樣。
[00:30:50.300 --> 00:30:58.300]  所以神的兒女,就是把神的愛能夠顯現出來。
[00:30:58.300 --> 00:31:07.300]  所以神救我們的目的,不但叫我們得到永生,將來我們在永世裡頭,與神永遠的齊。
[00:31:07.300 --> 00:31:11.300]  神還有一個目的,就是叫我們能夠做他愛的兒女。
[00:31:11.300 --> 00:31:29.300]  叫人在信徒,基督徒的身上能夠看到神的愛,叫人也能夠因著信徒所表現出來的神的愛,來認識這位神是愛我們的神,這位耶穌基督是愛我們的主。
[00:31:29.300 --> 00:31:36.300]  那這樣的話,神的本性能夠從信徒的身上顯明出來。
[00:31:36.300 --> 00:31:45.300]  所以神為了愛我們,顯出祂的愛的話,拯救我們從罪惡出來。
[00:31:45.300 --> 00:31:57.300]  所以在第九節開始就說到,神差於祂的獨生子到世上來,使我們見到祂的神,叫我們得到祂的神明。
[00:31:57.300 --> 00:32:03.300]  祂的神的愛,在此就向我們顯明了,愛我們的心。
[00:32:03.300 --> 00:32:10.300]  所以我說,神祢怎麼愛?神怎麼愛?神怎麼愛我?
[00:32:10.300 --> 00:32:18.300]  祂說,你就要看一看十字架上的耶穌基督,祂是為了誰死的?祂是為了我的罪惡而死。
[00:32:18.300 --> 00:32:24.300]  那麼這是神愛我的一個最明顯的表現。
[00:32:24.300 --> 00:32:29.300]  所以,不是等到我們悔改以後,神才愛我們。
[00:32:29.300 --> 00:32:39.300]  在我們還做罪人的時候,在我們還軟弱的時候,被罪壓制的時候,使耶穌基督已經為我們的罪而死了。
[00:32:39.300 --> 00:32:43.300]  所以這個是神的大愛。
[00:32:43.300 --> 00:32:48.300]  不是等到我們悔改以後,我們愛主了,主才愛我們。
[00:32:48.300 --> 00:32:53.300]  在我們還不愛主,在我們還不認識主的時候,祂就為我們死。
[00:32:53.300 --> 00:33:00.300]  所以,愛的就向我們顯明了。
[00:33:00.300 --> 00:33:08.300]  第九節這句話裡頭,祂說,神差祂獨生子。
[00:33:08.300 --> 00:33:12.300]  差祂的獨生子,這句話也很重要。
[00:33:12.300 --> 00:33:18.300]  這獨生子怎麼呢?就表明耶穌基督跟父神的關係。
[00:33:18.300 --> 00:33:23.300]  獨生子就是獨特的。
[00:33:23.300 --> 00:33:30.300]  只有祂能夠來到世上來表明神對祂的愛。
[00:33:30.300 --> 00:33:34.300]  只有祂能夠叫我們接受祂的生。
[00:33:34.300 --> 00:33:37.300]  祂說我們可以接受祂的生。
[00:33:37.300 --> 00:33:44.300]  在第九節,神差祂的獨生子到世間來,使我們接受祂的生。
[00:33:44.300 --> 00:33:50.300]  接受祂的生,就是叫我們能夠得到祂豐盛的生命。
[00:33:50.300 --> 00:33:57.300]  不死沾沾,不會死亡,而且要得到豐富的生命,永遠的生命。
[00:33:57.300 --> 00:34:06.300]  所以,這個主耶穌來到地上,祂是神的獨生子的話,就是祂跟神獨特的關係。
[00:34:06.300 --> 00:34:13.300]  要把神的心,接著祂來到世上,向世上的人都能顯明出來。
[00:34:13.300 --> 00:34:16.300]  所以,這個主耶穌來了以後,祂做什麼呢?
[00:34:16.300 --> 00:34:22.300]  祂做我們的挽回祭,為我們的罪做挽回祭。
[00:34:22.300 --> 00:34:30.300]  做挽回祭的意思就是,本來的我們犯罪人,神的怒氣在我們身上。
[00:34:30.300 --> 00:34:49.300]  那麼就是因為主耶穌基督的死,祂代替我們,神就看在基督所代替的這樣的一個行為上面,祂就不再對我們發怒了,就挽回神的放怒,這就是挽回祭。
[00:34:49.300 --> 00:34:57.300]  那這個是神不再發怒了,這是神的公義的要求就受到滿足了。
[00:34:57.300 --> 00:35:04.300]  所以這一切都是神祈求的,並不是我們為愛神,神才赦免我們的罪。
[00:35:04.300 --> 00:35:07.300]  所以這個是一個很大的代替。
[00:35:07.300 --> 00:35:15.300]  所以講到這裡的話,約翰就問了,他說,十一節說:
[00:35:15.300 --> 00:35:21.300]  親愛的弟兄啊,神即使這樣的愛我們,我們也當彼此相愛。
[00:35:21.300 --> 00:35:29.300]  如果我們真正認識到神這麼的愛的話,我們還有什麼理由說我們不能夠彼此相愛呢?
[00:35:29.300 --> 00:35:38.300]  所以這句話的話,就是叫我們能夠看到神這樣愛我們,我們也在彼此相愛。
[00:35:38.300 --> 00:35:46.300]  我們對神的愛,我們沒有辦法報答,我們唯一能做的什麼呢?就是彼此相愛。
[00:35:46.300 --> 00:35:54.300]  讓神的愛在我們身上能夠有一條出路,能夠得到我們的心,
[00:35:54.300 --> 00:36:00.300]  也叫我們能夠把天父的愛能夠顯明在世人的當中。
[00:36:00.300 --> 00:36:14.300]  所以這個是約翰在這裡多次的提到有親愛的弟兄,多次提到神,提到耶穌基督,
[00:36:14.300 --> 00:36:24.300]  都是叫我們認識到神對我們的心,也叫我們能夠因著相信了神,相信耶穌基督,
[00:36:24.300 --> 00:36:30.300]  我們也能夠滿足神的心,也能夠來彼此相愛。
[00:36:30.300 --> 00:36:46.300]  在古代的時候,有一個見證,寫在上面的話,就是在第一世紀末了的時候,
[00:36:46.300 --> 00:37:01.300]  使徒約翰年紀很大,差不多快變一百歲了,他的身體很軟弱,所以就需要人抬他到教會去。
[00:37:01.300 --> 00:37:10.300]  所以每次聚會結束以後,他都要說了,小子們啊,你們要彼此相愛。
[00:37:10.300 --> 00:37:22.300]  他等到年老的時候,他不是到教會去講道,他就去參加聚會,但是在教會聚會結束的時候,弟兄們會請他講話。
[00:37:22.300 --> 00:37:29.300]  他講了一句話,就說弟兄啊,小子們啊,你們要彼此相愛。
[00:37:29.300 --> 00:37:34.300]  每一次去,每一次結束的時候,都是說同樣一句話。
[00:37:34.300 --> 00:37:42.300]  這樣說,時間長了以後,人就覺得很不耐煩了,這一樣話為什麼再三要說呢?
[00:37:42.300 --> 00:37:49.300]  那麼這個約翰就說了,他說這是主的命令,弟兄們啊,你們要彼此相愛。
[00:37:49.300 --> 00:37:55.300]  這是主的命令,他說只要有這一條做到了,就夠了。
[00:37:55.300 --> 00:38:03.300]  所以說明彼此相愛,不是一個很普通的命令,而是一個很重要的命令。
[00:38:03.300 --> 00:38:11.300]  所以這裡面,這個經文裡頭告訴我們,這個要屬於分辨。
[00:38:11.300 --> 00:38:25.300]  我們要有一個分辨的靈,知道哪一些是神的,你按照這個是出於神的,你好好去學習,好好追求,生命就慢慢長大。
[00:38:25.300 --> 00:38:34.300]  但是同時呢,我們也能夠分辨什麼是錯誤的,我們不能夠跟隨錯誤的靈。
[00:38:34.300 --> 00:38:41.300]  有些信徒,當你認識他的時候,看見他很活潑啊,心很追求啊,
[00:38:41.300 --> 00:38:56.300]  但過了一段時間以後呢,就慢慢看見他就在偏在另一個方面的,你就會看見他對這些真理的東西呢,就不太有興趣。
[00:38:56.300 --> 00:39:08.300]  他所喜歡的就是一些比較偏的東西,一個自己能夠得到滿足的東西,能夠對身體有好處的東西,這個就是一個很危險。
[00:39:08.300 --> 00:39:13.300]  所以這個是我們需要認識的。
[00:39:13.300 --> 00:39:28.300]  所以記得今天這些話,很簡單的話,但是又是很重要的話呢,我們要來認識到屬靈的分辨,也要來學習彼此相愛。
[00:39:28.300 --> 00:39:40.300]  這是神對我們的命令,我記得我年輕的時候信了主以後,在教會裡頭所得到的好處。
[00:39:40.300 --> 00:39:55.300]  我們那個時候還在學校讀書,所以每個禮拜六的話,下午就沒有課了,我們這些青年弟兄姊妹呢,我們就來到教會裡頭。
[00:39:55.300 --> 00:40:05.300]  我們是做什麼呢?做這個清潔,就是把這個聚會的地方一個禮拜能夠打掃一下。
[00:40:05.300 --> 00:40:11.300]  那麼弟兄就做清潔,姊妹做什麼呢?做飯。
[00:40:11.300 --> 00:40:22.300]  因為每個禮拜六都有一次,下午都有一次嘛,所以就是有這個姊妹們呢,就負責做飯。
[00:40:22.300 --> 00:40:37.300]  這個買菜呢,就請這個師母,他們去買菜的時候呢,那個禮拜六呢,跟我們多買點菜,我們這個姊妹們來的以後就可以做飯。
[00:40:37.300 --> 00:40:45.300]  所以我在教會這幾年的話,在這個方面得到很多的屬靈上的好處。
[00:40:45.300 --> 00:40:59.300]  就是我們每個禮拜六,大概有六七十個青年弟兄姊妹,他們都是學生,大部分都是學生,在大學的、在高中的,在一起聚集。
[00:40:59.300 --> 00:41:11.300]  下午呢,就一塊做點清潔,姊妹呢,他們就做飯,做完飯以後,大家一起吃,然後到晚上呢,就聚會。
[00:41:11.300 --> 00:41:26.300]  弟兄姊妹非常近,大家都比較認識,有相親相敬,這個是一個很難得的一個屬靈的光景。
[00:41:26.300 --> 00:41:36.300]  年長的弟兄姊妹都羨慕我們這些年輕人在一起的光景,真是有這樣的情形。
[00:41:36.300 --> 00:41:50.300]  這個就是神給我們的一個恩典,神給我們,不但我們聚會能夠聽到神的話,神也叫我們來彼此相愛。
[00:41:50.300 --> 00:42:07.300]  怎麼彼此相愛呢?我們在晚上聚會的時候,就會分成幾個組,如果人太多,大概就分成七個組、八個組,每個組都有一個組長,那麼就在裡面彼此有分享。
