
[00:00:00.000 --> 00:00:02.000]  好 我們同心討共
[00:05:09.600 --> 00:05:12.000]  喀西瑪利其實是一個橄欖園
[00:05:12.000 --> 00:05:16.200]  其實這個字本身的意思就是炸油機
[00:05:16.200 --> 00:05:18.600]  即是炸橄欖油
[00:05:18.600 --> 00:05:21.400]  根據約翰福音第18章第2節
[00:05:21.400 --> 00:05:22.600]  其實這個地方
[00:05:22.600 --> 00:05:25.400]  耶穌和他的門徒經常去
[00:05:25.400 --> 00:05:27.800]  經常去這個地方
[00:05:27.800 --> 00:05:30.400]  所以你不要以爲耶穌
[00:05:30.400 --> 00:05:32.400]  晚晚去爆格
[00:05:32.400 --> 00:05:34.200]  進入到喀西瑪利園
[00:05:34.200 --> 00:05:37.400]  這個園主應該是認識耶穌的
[00:05:37.400 --> 00:05:39.800]  他可以自由去進出
[00:05:39.800 --> 00:05:44.200]  但是當時耶穌的心情是怎樣呢?
[00:05:44.200 --> 00:05:45.800]  聖經馬可去形容
[00:05:45.800 --> 00:05:47.200]  他是驚恐
[00:05:47.200 --> 00:05:49.000]  極其難過
[00:05:49.000 --> 00:05:52.000]  憂傷到幾乎要死
[00:05:52.000 --> 00:05:55.400]  路加還說他的汗豬
[00:05:55.400 --> 00:05:59.200]  好像血點那樣滴在地上
[00:05:59.200 --> 00:06:01.400]  究竟耶穌害怕什麼呢?
[00:06:01.400 --> 00:06:03.400]  耶穌是不是害怕死呢?
[00:06:03.400 --> 00:06:06.800]  耶穌是不是害怕被人出賣呢?
[00:06:06.800 --> 00:06:11.000]  有一個很出名的哲學家叫做蘇格拉底
[00:06:11.000 --> 00:06:12.200]  蘇格拉底說
[00:06:12.200 --> 00:06:14.600]  死亡其實是朋友
[00:06:14.600 --> 00:06:18.600]  是釋放我們去得到一個更好的生命
[00:06:18.600 --> 00:06:21.600]  所以死亡不用太害怕
[00:06:21.600 --> 00:06:25.000]  我們中國有一位名將叫做岳飛
[00:06:25.000 --> 00:06:26.600]  他被同胞出賣
[00:06:26.600 --> 00:06:27.800]  面對冤屈
[00:06:27.800 --> 00:06:29.400]  他慷慨負義
[00:06:29.400 --> 00:06:31.600]  並無懼惜
[00:06:31.600 --> 00:06:37.600]  難道耶穌連蘇格拉底和岳飛都不如嗎?
[00:06:37.600 --> 00:06:39.400]  按我們的理解沒有理由
[00:06:39.400 --> 00:06:42.000]  耶穌是完全的人
[00:06:42.000 --> 00:06:47.200]  爲什麼耶穌會驚恐難過憂傷呢?
[00:06:47.200 --> 00:06:49.000]  我相信耶穌不是害怕死
[00:06:49.000 --> 00:06:51.200]  耶穌不是害怕被出賣
[00:06:51.200 --> 00:06:53.600]  耶穌他驚恐難過憂傷
[00:06:53.600 --> 00:06:56.600]  是因爲他即將要面臨一件事
[00:06:56.600 --> 00:06:59.800]  他從來沒有經歷過
[00:06:59.800 --> 00:07:04.000]  就是和他的天父分離
[00:07:04.000 --> 00:07:05.600]  當耶穌在十字架上
[00:07:05.600 --> 00:07:09.200]  揹負我們世人的罪的時候
[00:07:09.200 --> 00:07:10.200]  他就會和這一位
[00:07:10.200 --> 00:07:14.200]  他至親至愛聖潔無罪的天父
[00:07:14.200 --> 00:07:16.800]  要暫時分離
[00:07:16.800 --> 00:07:19.200]  這是從未經歷過
[00:07:19.200 --> 00:07:21.400]  從未經歷過的事情
[00:07:21.400 --> 00:07:23.000]  通常都會害怕
[00:07:23.000 --> 00:07:24.600]  通常都會恐懼
[00:07:24.600 --> 00:07:26.200]  所以在十字架上
[00:07:26.200 --> 00:07:30.400]  耶穌大聲喊叫:我的神!我的神!
[00:07:30.400 --> 00:07:33.400]  你爲什麼離棄我?
[00:07:33.400 --> 00:07:35.000]  耶穌在永恆裏面
[00:07:35.000 --> 00:07:38.800]  從來沒有和天父分開過
[00:07:38.800 --> 00:07:40.400]  但在這個時候
[00:07:40.400 --> 00:07:44.000]  耶穌和天父要分開
[00:07:44.000 --> 00:07:46.000]  耶穌面對極大的苦難
[00:07:46.000 --> 00:07:49.600]  他心裏很驚恐憂傷難過
[00:07:49.600 --> 00:07:51.400]  他最需要的是什麼呢?
[00:07:51.400 --> 00:07:52.600]  他最需要的就是
[00:07:52.600 --> 00:07:55.800]  他身邊的門徒去支持他
[00:07:55.800 --> 00:07:57.200]  不過耶穌知道
[00:07:57.200 --> 00:07:59.400]  他這十一個門徒
[00:07:59.400 --> 00:08:03.600]  不是每個人都明白他的處境和心情
[00:08:03.600 --> 00:08:06.800]  所以耶穌就叫他們坐下等一等
[00:08:06.800 --> 00:08:10.200]  他只是帶了他三個很近身的門徒
[00:08:10.200 --> 00:08:14.200]  彼得、雅各、約翰三個一起去
[00:08:14.200 --> 00:08:17.000]  耶穌是期望這三個人
[00:08:17.000 --> 00:08:19.200]  是明白他多一點
[00:08:19.200 --> 00:08:20.600]  但就在這個時候
[00:08:20.600 --> 00:08:26.200]  耶穌的心情就開始極其憂傷和驚恐
[00:08:26.200 --> 00:08:27.200]  在三十三節
[00:08:27.200 --> 00:08:32.200]  其實在原文解釋就是他開始驚恐
[00:08:32.200 --> 00:08:35.200]  在這個時候耶穌纔開始驚恐
[00:08:35.200 --> 00:08:36.400]  爲什麼呢?
[00:08:36.400 --> 00:08:40.800]  耶穌知道原來這三位近身的門徒
[00:08:40.800 --> 00:08:46.000]  都不是明白能夠體諒他此時此刻的心境
[00:08:46.000 --> 00:08:50.400]  於是他獨自前往禱告
[00:08:50.400 --> 00:08:53.400]  耶穌只能夠獨自去面對這個苦難
[00:08:53.400 --> 00:08:55.400]  如果你留心看這一段經文
[00:08:55.400 --> 00:08:57.200]  在《喀西瑪利園》
[00:08:57.200 --> 00:09:01.000]  你會發覺全部都是耶穌的自言自語
[00:09:01.000 --> 00:09:02.400]  沒有人回應他
[00:09:02.400 --> 00:09:03.600]  沒有門徒的說話
[00:09:03.600 --> 00:09:05.200]  沒有其他人的說話
[00:09:05.200 --> 00:09:07.400]  是耶穌的獨白
[00:09:07.400 --> 00:09:09.800]  他的孤獨是沒有人理解的
[00:09:09.800 --> 00:09:11.800]  門徒不明白他的處境
[00:09:11.800 --> 00:09:15.600]  也不能夠分擔他的痛苦
[00:09:15.600 --> 00:09:18.000]  這三節經文告訴我們
[00:09:18.000 --> 00:09:20.000]  我們看到的耶穌
[00:09:20.000 --> 00:09:22.200]  是一個極其堅忍的人
[00:09:22.200 --> 00:09:24.600]  面對這麼大的苦難
[00:09:24.600 --> 00:09:26.200]  沒有人明白
[00:09:26.200 --> 00:09:27.800]  沒有人分擔
[00:09:27.800 --> 00:09:32.600]  耶穌以無比的堅忍去面對
[00:09:32.600 --> 00:09:35.800]  當我們看回我們的苦難
[00:09:35.800 --> 00:09:37.800]  我們怎麼面對呢?
[00:09:37.800 --> 00:09:39.600]  我覺得在這一段經文這三節
[00:09:39.600 --> 00:09:44.200]  我自己有兩個功課是學得到
[00:09:44.200 --> 00:09:45.800]  第一
[00:09:45.800 --> 00:09:49.000]  我要想想我現在面對一個什麼樣的苦難
[00:09:49.000 --> 00:09:50.600]  在工作上
[00:09:50.600 --> 00:09:52.000]  在家庭上
[00:09:52.000 --> 00:09:53.600]  在教會上
[00:09:53.600 --> 00:09:55.200]  一定有難處的
[00:09:55.200 --> 00:10:00.400]  一定有不如意不順利的地方
[00:10:00.400 --> 00:10:03.600]  耶穌怎麼面對苦難
[00:10:03.600 --> 00:10:09.200]  我相信他信得天父給他的最好
[00:10:09.200 --> 00:10:12.600]  當他信得天父給他的最好的時候
[00:10:12.600 --> 00:10:16.000]  這個就是他堅忍的祕訣
[00:10:16.000 --> 00:10:17.600]  所以第一個功課我會學習
[00:10:17.600 --> 00:10:20.400]  當我面對難處的時候
[00:10:20.400 --> 00:10:24.000]  如果我相信這個是天父帶我走
[00:10:24.000 --> 00:10:27.800]  我就能夠去很堅定地去面對
[00:10:27.800 --> 00:10:30.600]  當然如果你不相信這個苦難
[00:10:30.600 --> 00:10:32.200]  是天父帶你走
[00:10:32.200 --> 00:10:36.200]  是你自己自己走過去
[00:10:36.200 --> 00:10:38.200]  那就有些困難
[00:10:38.200 --> 00:10:41.000]  但如果我相信是天父帶我們走
[00:10:41.000 --> 00:10:42.600]  迎向的苦難
[00:10:42.600 --> 00:10:45.800]  我們會有這個堅忍的心態
[00:10:45.800 --> 00:10:48.000]  第二個功課我學到的是什麼呢
[00:10:48.000 --> 00:10:52.000]  我覺得我肯定和耶穌差很遠
[00:10:52.000 --> 00:10:55.200]  當我沒有耶穌那麼厲害的時候
[00:10:55.200 --> 00:10:56.400]  我們要做什麼呢
[00:10:56.400 --> 00:11:01.200]  我們要建立一個支援的系統在我身邊
[00:11:01.200 --> 00:11:03.400]  當我們面對苦難的時候
[00:11:03.400 --> 00:11:06.200]  有人和我分享
[00:11:06.200 --> 00:11:08.000]  我開心有人和我笑
[00:11:08.000 --> 00:11:10.000]  我不開心有人和我哭
[00:11:10.000 --> 00:11:12.400]  我想傾訴有人聽我講
[00:11:12.400 --> 00:11:14.800]  所以你必須有個支援的系統
[00:11:14.800 --> 00:11:19.600]  當然最理想最近身的是你的家庭
[00:11:19.600 --> 00:11:22.000]  但家庭有時不足夠
[00:11:22.000 --> 00:11:23.600]  我們需要有弟兄姊妹
[00:11:23.600 --> 00:11:25.600]  這是上帝的設計
[00:11:25.600 --> 00:11:27.400]  所以如果你問我的教會
[00:11:27.400 --> 00:11:28.600]  我是獨來獨往的
[00:11:28.600 --> 00:11:29.400]  我是獨行俠
[00:11:29.400 --> 00:11:31.600]  我很自由自在的
[00:11:31.600 --> 00:11:35.400]  你要小心這種自由是否能幫到你
[00:11:35.400 --> 00:11:37.000]  我鼓勵如果你沒有團契的
[00:11:37.000 --> 00:11:38.600]  你想一想
[00:11:38.600 --> 00:11:41.600]  不是單單回團契其實沒什麼用
[00:11:41.600 --> 00:11:44.800]  是要投入團契纔有用
[00:11:44.800 --> 00:11:48.600]  你有個團契的會籍不能幫到你
[00:11:48.600 --> 00:11:51.400]  等於你有個窩福的會籍不能幫到你
[00:11:51.400 --> 00:11:55.800]  最多幫到你一個墳地
[00:11:55.800 --> 00:11:58.200]  你是投入團契才能幫到你
[00:11:58.200 --> 00:12:02.400]  這就是我們要學信得過天父
[00:12:02.400 --> 00:12:04.400]  耶穌信得過天父
[00:12:04.400 --> 00:12:06.000]  他也信服天父
[00:12:06.000 --> 00:12:13.200]  我想大家幫我讀第35-36節
[00:12:13.200 --> 00:12:15.400]  「俯伏在地,討告說
[00:12:15.400 --> 00:12:19.200]  如果可能就叫那時候離開他
[00:12:19.200 --> 00:12:23.200]  他說:阿爸!父啊!在你凡事都能
[00:12:23.200 --> 00:12:25.400]  求你將這杯切去
[00:12:25.400 --> 00:12:28.000]  然而不是照我所願的
[00:12:28.000 --> 00:12:31.000]  而是照你所願的」
[00:12:31.000 --> 00:12:33.200]  耶穌俯伏在地討告
[00:12:33.200 --> 00:12:38.400]  俯伏這個動作是表示領累極度的傷痛
[00:12:38.400 --> 00:12:40.200]  但從人性的角度去看
[00:12:40.200 --> 00:12:43.000]  耶穌是很憂傷、很恐懼的
[00:12:43.000 --> 00:12:46.800]  祂祈禱那個時候和那個杯離開祂
[00:12:46.800 --> 00:12:50.600]  那個時候就是祂在十字架受死的時刻
[00:12:50.600 --> 00:12:54.400]  那個杯就是十字架的斧欄
[00:12:54.400 --> 00:12:57.000]  耶穌祈求的對象是誰呢?
[00:12:57.000 --> 00:12:59.800]  祂祈求的是阿爸、父
[00:12:59.800 --> 00:13:01.200]  阿爸是阿蘭文
[00:13:01.200 --> 00:13:02.400]  父是希臘文
[00:13:02.400 --> 00:13:05.600]  這兩個字的意思就是父親
[00:13:05.600 --> 00:13:09.600]  是表示耶穌對天父有一種很親密
[00:13:09.600 --> 00:13:13.600]  很信靠、有感情的關係
[00:13:13.600 --> 00:13:17.600]  耶穌向天父討告帶出了兩個
[00:13:17.600 --> 00:13:21.200]  在信仰上很重要的心態
[00:13:21.200 --> 00:13:25.600]  第一個:在神凡事都能
[00:13:25.600 --> 00:13:28.400]  一切在神的掌握之中
[00:13:28.400 --> 00:13:30.800]  所以耶穌向誰討告呢?
[00:13:30.800 --> 00:13:34.600]  向天父祈求切去這個斧杯
[00:13:34.600 --> 00:13:37.800]  祂不是求猶太人不要出賣我
[00:13:37.800 --> 00:13:41.800]  祂不是向猶太的領袖不要釘死我
[00:13:41.800 --> 00:13:45.800]  祂不是求彼拉多不要判我有罪
[00:13:45.800 --> 00:13:47.600]  這些人掌管不了
[00:13:47.600 --> 00:13:50.200]  唯獨天父能夠掌管
[00:13:50.200 --> 00:13:53.400]  所以耶穌向天父討告
[00:13:53.400 --> 00:13:55.400]  如果我們這樣看
[00:13:55.400 --> 00:13:58.600]  耶穌的上十字架
[00:13:58.600 --> 00:14:03.400]  祂不是遭受命運玩弄的犧牲品
[00:14:03.400 --> 00:14:04.800]  我沒得選擇
[00:14:04.800 --> 00:14:07.600]  命該如此都定了
[00:14:07.600 --> 00:14:08.600]  不是的
[00:14:08.600 --> 00:14:11.000]  耶穌是甘願受死的
[00:14:11.000 --> 00:14:15.600]  因爲整個救贖計劃都在神的掌管之內
[00:14:15.600 --> 00:14:19.400]  相信神凡事都能的人
[00:14:19.400 --> 00:14:22.000]  這個人的人生是蒙福的
[00:14:22.000 --> 00:14:23.000]  爲什麼?
[00:14:23.000 --> 00:14:26.200]  這個神是創造我們、救贖我們
[00:14:26.200 --> 00:14:29.400]  這個神愛我們多過我們愛自己
[00:14:29.400 --> 00:14:32.600]  這個神明白我們多過我們明白自己
[00:14:32.600 --> 00:14:37.400]  爲什麼你不去相信祂凡事都能
[00:14:37.400 --> 00:14:39.600]  交祂給祂掌管
[00:14:39.600 --> 00:14:41.200]  我想起我爸爸
[00:14:41.200 --> 00:14:43.400]  我爸爸到了八十多歲
[00:14:43.400 --> 00:14:46.600]  他都很依靠一樣東西就是健康
[00:14:46.600 --> 00:14:49.800]  他八十多歲都是每天出街兩三次
[00:14:49.800 --> 00:14:52.000]  上上落落他很自誇
[00:14:52.000 --> 00:14:56.400]  哪有老人家像我這麼精神呢
[00:14:56.400 --> 00:14:58.400]  幾年前我就請了
[00:14:58.400 --> 00:15:00.200]  當時我在讀神學
[00:15:00.200 --> 00:15:02.600]  我就請了教會一個傳道童工
[00:15:02.600 --> 00:15:04.400]  和一個執事
[00:15:04.400 --> 00:15:06.200]  是一個醫生來的
[00:15:06.200 --> 00:15:08.000]  因爲我爸爸很注重健康
[00:15:08.000 --> 00:15:10.000]  我打算用健康去入手
[00:15:10.000 --> 00:15:11.600]  去給他傳福音
[00:15:11.600 --> 00:15:13.600]  但我爸爸很硬很心硬
[00:15:13.600 --> 00:15:15.000]  這些我不需要的
[00:15:15.000 --> 00:15:16.600]  我搞得定的
[00:15:16.600 --> 00:15:18.200]  有一天我就問我爸爸
[00:15:18.200 --> 00:15:19.800]  你想不想上天堂
[00:15:19.800 --> 00:15:21.200]  他說我想
[00:15:21.200 --> 00:15:22.800]  那你會不會上天堂
[00:15:22.800 --> 00:15:23.800]  他說我會
[00:15:23.800 --> 00:15:26.000]  我很奇怪你爲什麼會上天堂呢
[00:15:26.000 --> 00:15:28.000]  我說我可以 我自己可以
[00:15:28.000 --> 00:15:32.200]  我真的不知道用什麼神學和他談
[00:15:32.200 --> 00:15:34.600]  真的沒得談
[00:15:34.600 --> 00:15:36.200]  沒得說
[00:15:36.200 --> 00:15:40.400]  但我一直祈禱相信神凡事都能
[00:15:40.400 --> 00:15:42.000]  不要放棄
[00:15:42.000 --> 00:15:44.600]  到我爸爸開始中風
[00:15:44.600 --> 00:15:46.600]  他兩次中風是嚴重中風
[00:15:46.600 --> 00:15:47.600]  癱了
[00:15:47.600 --> 00:15:50.400]  腦退化不認得人
[00:15:50.400 --> 00:15:51.800]  接着肺炎
[00:15:51.800 --> 00:15:54.000]  接着不能喫東西
[00:15:54.000 --> 00:15:55.200]  不能說話
[00:15:55.200 --> 00:15:57.200]  要長期用胃口
[00:15:57.200 --> 00:16:00.400]  到這個時候我爸爸開始看到
[00:16:00.400 --> 00:16:03.200]  我的健康我管不了
[00:16:03.200 --> 00:16:04.800]  我搞不了
[00:16:04.800 --> 00:16:07.600]  所以他開始轉變
[00:16:07.600 --> 00:16:10.200]  他沒得再誇口自己的健康
[00:16:10.200 --> 00:16:13.200]  他對信耶穌開始慢慢變
[00:16:13.200 --> 00:16:15.000]  他從不想聽福音
[00:16:15.000 --> 00:16:17.400]  他到經常看《恩與之聲》
[00:16:17.400 --> 00:16:18.600]  他從不肯祈禱
[00:16:18.600 --> 00:16:20.400]  到可以一起禱告
[00:16:20.400 --> 00:16:22.000]  他從不肯開口
[00:16:22.000 --> 00:16:24.000]  到開口說阿門
[00:16:24.000 --> 00:16:25.200]  他從相信自己
[00:16:25.200 --> 00:16:27.200]  到承認耶穌是救主
[00:16:27.200 --> 00:16:29.200]  但到了有一關他怎樣都不認
[00:16:29.200 --> 00:16:30.800]  他不認我是罪人
[00:16:30.800 --> 00:16:32.600]  但到了最後一刻
[00:16:32.600 --> 00:16:34.400]  他從不認錯
[00:16:34.400 --> 00:16:36.800]  他有一天他承認我是罪人
[00:16:36.800 --> 00:16:37.800]  所以那一天
[00:16:37.800 --> 00:16:40.600]  我和他做了一個決志的禱告
[00:16:40.600 --> 00:16:42.800]  後來教會再和他施洗
[00:16:42.800 --> 00:16:46.000]  我從來沒想過原來我爸爸是我的會友
[00:16:46.000 --> 00:16:48.800]  這個是我爸爸也是我的弟兄
[00:16:48.800 --> 00:16:52.600]  在神凡事都能
[00:16:52.600 --> 00:16:54.800]  如果你相信在神凡事都能
[00:16:54.800 --> 00:16:57.800]  你的人生就平安和穩妥
[00:16:57.800 --> 00:16:59.000]  你反過來
[00:16:59.000 --> 00:17:01.200]  如果你不相信神的大能
[00:17:01.200 --> 00:17:03.600]  你不相信在神凡事都能
[00:17:03.600 --> 00:17:05.800]  你會怎樣面對呢?
[00:17:05.800 --> 00:17:08.000]  你往往用我自己的努力
[00:17:08.000 --> 00:17:09.400]  用我的方法
[00:17:09.400 --> 00:17:10.400]  用我的籌算
[00:17:10.400 --> 00:17:13.200]  用我的經驗去面對一切
[00:17:13.200 --> 00:17:15.400]  如果你往往用自己的方法
[00:17:15.400 --> 00:17:18.000]  用自己的能力去面對一切
[00:17:18.000 --> 00:17:19.400]  根據摩西說
[00:17:19.400 --> 00:17:22.200]  我們的人生就是勞苦受煩
[00:17:22.200 --> 00:17:24.400]  轉眼成空
[00:17:24.400 --> 00:17:27.600]  所以我們相信在神凡事都能
[00:17:27.600 --> 00:17:30.000]  我們會靠上帝
[00:17:30.000 --> 00:17:32.400]  不是靠自己
[00:17:32.400 --> 00:17:35.200]  不過我們有第二個心態去平衡
[00:17:35.200 --> 00:17:37.400]  在神凡事都能
[00:17:37.400 --> 00:17:40.200]  我們當然信神凡事都能
[00:17:40.200 --> 00:17:41.800]  但耶穌怎樣說呢?
[00:17:41.800 --> 00:17:43.800]  不是從我的意思
[00:17:43.800 --> 00:17:45.600]  是從神的意思
[00:17:45.600 --> 00:17:47.400]  在原文第36節
[00:17:47.400 --> 00:17:51.000]  有兩個很強調性的但是
[00:17:51.000 --> 00:17:53.400]  求禰將這個杯切去
[00:17:53.400 --> 00:17:54.400]  但是
[00:17:54.400 --> 00:17:56.400]  不是照我所願的
[00:17:56.400 --> 00:17:58.800]  但是是照禰所願
[00:17:58.800 --> 00:18:00.400]  耶穌不斷但是但是
[00:18:00.400 --> 00:18:02.800]  去到最終那個就是最重要
[00:18:02.800 --> 00:18:03.800]  是禰什麼都行
[00:18:03.800 --> 00:18:05.800]  天父禰什麼都行
[00:18:05.800 --> 00:18:08.400]  但是是禰的心意成就
[00:18:08.400 --> 00:18:12.400]  不是我的心意成就
[00:18:12.400 --> 00:18:16.000]  耶穌是一個對天父絕對信服的人
