
[00:00:00.000 --> 00:00:01.600]  上星期沒有母親節
[00:01:30.800 --> 00:01:32.800]  第五章記載的事蹟關乎
[00:01:32.800 --> 00:01:35.800]  祂如何幫助好幾個人物
[00:01:35.800 --> 00:01:38.400]  代表著他們內心的需要
[00:01:38.400 --> 00:01:40.800]  解決他們的罪的問題
[00:01:40.800 --> 00:01:43.800]  以致他們能夠找到自己真正的身份
[00:01:43.800 --> 00:01:46.800]  明白到上帝的憐愛
[00:01:46.800 --> 00:01:51.400]  更加的是神要使用他們
[00:01:51.400 --> 00:01:53.800]  到了第六章,上次我們說到
[00:01:53.800 --> 00:01:57.000]  這是一個新的角度的開始
[00:01:57.000 --> 00:01:59.600]  神將這些舊的更新過來
[00:01:59.600 --> 00:02:00.800]  好像舊的皮袋
[00:02:00.800 --> 00:02:02.800]  不可以再伸走一樣
[00:02:02.800 --> 00:02:06.200]  所以這開始了一個新的領域
[00:02:06.200 --> 00:02:08.000]  就是基督親自來到這裡
[00:02:08.000 --> 00:02:09.800]  成就上帝的旨意
[00:02:09.800 --> 00:02:12.400]  將神的國帶進人間
[00:02:12.400 --> 00:02:16.600]  讓神的心意行在地上
[00:02:16.600 --> 00:02:18.200]  所以我們看到
[00:02:18.200 --> 00:02:23.600]  上一次我們來分享第六章
[00:02:23.600 --> 00:02:24.800]  第一至十一節
[00:02:24.800 --> 00:02:28.000]  祂先更新了安息日的觀念
[00:02:28.000 --> 00:02:29.000]  將舊的
[00:02:29.000 --> 00:02:30.800]  本來已經從創世紀
[00:02:30.800 --> 00:02:34.000]  摩西五經所頒布的誡命
[00:02:34.000 --> 00:02:35.800]  後來人變了質
[00:02:35.800 --> 00:02:40.000]  不能夠履行到安息日真正的意義
[00:02:40.000 --> 00:02:41.000]  所以耶穌來到的時候
[00:02:41.000 --> 00:02:42.000]  將祂更新
[00:02:42.000 --> 00:02:44.800]  承接了舊約的意義
[00:02:44.800 --> 00:02:47.600]  更新了帶來一個新的意思
[00:02:47.600 --> 00:02:48.800]  這個新的意思就是說
[00:02:48.800 --> 00:02:50.000]  唯有在基督裡面
[00:02:50.000 --> 00:02:52.600]  我們才能夠真正享受安息
[00:02:52.600 --> 00:02:54.800]  所以祂來到呼召人來的面前
[00:02:54.800 --> 00:02:56.800]  凡勞苦擔重擔的人
[00:02:56.800 --> 00:03:01.200]  都可以得到安息
[00:03:01.200 --> 00:03:02.600]  唯有在基督裡面
[00:03:02.600 --> 00:03:03.800]  救恩的裡面
[00:03:03.800 --> 00:03:07.600]  我們才能夠真正進到神安息的真正意思
[00:03:07.600 --> 00:03:11.000]  明白上帝是那位創造萬有的主
[00:03:11.000 --> 00:03:13.200]  明白我們人生的目的
[00:03:13.200 --> 00:03:16.200]  就是要親近敬拜侍奉祂
[00:03:16.200 --> 00:03:20.000]  在祂裡面有安息而得力
[00:03:20.000 --> 00:03:22.200]  以致我們能夠行走人生的道路
[00:03:22.200 --> 00:03:23.600]  侍奉祂
[00:03:23.600 --> 00:03:24.600]  所以在當時
[00:03:24.600 --> 00:03:27.800]  剛剛跟法律賽人有一個很大的對比
[00:03:27.800 --> 00:03:32.800]  他們將安息日的意思扭曲了
[00:03:32.800 --> 00:03:34.000]  所以耶穌在這裡
[00:03:34.000 --> 00:03:36.000]  第一個吩咐我們
[00:03:36.000 --> 00:03:37.200]  正面的就是
[00:03:37.200 --> 00:03:39.200]  在基督裡面才能夠享安息
[00:03:39.200 --> 00:03:45.200]  因為耶穌基督就是安息日的主
[00:03:45.200 --> 00:03:47.600]  接著有兩個反面的教導
[00:03:47.600 --> 00:03:50.000]  第一個就是針對這些法律賽人
[00:03:50.000 --> 00:03:51.200]  他們不能得到安息
[00:03:51.200 --> 00:03:53.600]  因為他們假冒為善
[00:03:53.600 --> 00:03:58.200]  所以耶穌教導我們不要假冒為善
[00:03:58.200 --> 00:03:59.800]  不要用一些外表
[00:03:59.800 --> 00:04:01.600]  好像宗教的理由
[00:04:01.600 --> 00:04:06.400]  但其實實際是一些遮掩自己的罪行
[00:04:06.400 --> 00:04:11.000]  這些是不合神心意的
[00:04:11.000 --> 00:04:14.400]  一些內心和外表的表現
[00:04:14.400 --> 00:04:16.000]  所以法律賽人的問題就是
[00:04:16.000 --> 00:04:18.400]  他們用一些宗教的理由
[00:04:18.400 --> 00:04:20.600]  像宗教的一些術語
[00:04:20.600 --> 00:04:23.200]  但是他們不是真心地
[00:04:23.200 --> 00:04:25.800]  去敬畏上帝遵循祂的道路
[00:04:25.800 --> 00:04:26.800]  所以耶穌說
[00:04:26.800 --> 00:04:28.400]  不要假冒為善
[00:04:28.400 --> 00:04:30.400]  才能夠有真正的安息
[00:04:30.400 --> 00:04:33.800]  然後不要本末倒置
[00:04:33.800 --> 00:04:37.800]  因為把一些枝節的問題放得很大
[00:04:37.800 --> 00:04:39.800]  很多時候我們都有這個問題
[00:04:39.800 --> 00:04:41.800]  小枝節放得很大
[00:04:41.800 --> 00:04:43.800]  忘記了一些大的原則
[00:04:43.800 --> 00:04:46.200]  就是上帝的愛、寬容
[00:04:46.200 --> 00:04:48.600]  所以沒有這種真正的愛
[00:04:48.600 --> 00:04:52.400]  就把那些條紋和吹毛瑕疵
[00:04:52.400 --> 00:04:56.800]  把它弄得成為一些大的問題
[00:04:56.800 --> 00:04:59.400]  這是一些錯誤的執著
[00:04:59.400 --> 00:05:00.600]  錯誤的執著
[00:05:00.600 --> 00:05:04.600]  應該我們要執著那些大的重要的真理
[00:05:04.600 --> 00:05:07.000]  不要執著那些枝節
[00:05:07.000 --> 00:05:11.600]  來成為我們反而的難阻
[00:05:11.600 --> 00:05:12.600]  所以這兩個是反面的
[00:05:12.600 --> 00:05:14.000]  再回來正面
[00:05:14.000 --> 00:05:15.800]  所以最重要的是
[00:05:15.800 --> 00:05:20.800]  我們追求裡面勝於外表
[00:05:20.800 --> 00:05:22.800]  裡面過於外表
[00:05:22.800 --> 00:05:24.800]  這就是耶穌教導我們
[00:05:24.800 --> 00:05:27.800]  真正的安息不是在守安息日的規條
[00:05:27.800 --> 00:05:30.800]  真正的安息是在你心靈裡面
[00:05:30.800 --> 00:05:32.600]  與神和好
[00:05:32.600 --> 00:05:36.200]  與神有好的關係
[00:05:36.200 --> 00:05:37.600]  遵行祂的話
[00:05:37.600 --> 00:05:39.200]  在祂的旨意裡面生活
[00:05:39.200 --> 00:05:41.200]  這是真正的安息
[00:05:41.200 --> 00:05:45.200]  所以這就是裡面勝於外表
[00:05:45.200 --> 00:05:46.600]  所以新的安息日
[00:05:46.600 --> 00:05:48.800]  耶穌再一次更新這個意思
[00:05:48.800 --> 00:05:49.600]  告訴我們
[00:05:49.600 --> 00:05:54.000]  我們要努力、竭力進入這個安息
[00:05:54.000 --> 00:05:55.600]  不是因為我們自己的能力
[00:05:55.600 --> 00:05:57.400]  而是因為在基督裡面
[00:05:57.400 --> 00:05:59.600]  我們能夠享受的安息
[00:05:59.600 --> 00:06:02.600]  這是追求正確的方向
[00:06:02.600 --> 00:06:04.800]  所以這兩個正面和兩個反面
[00:06:04.800 --> 00:06:08.400]  帶出新的安息日的意義
[00:06:08.400 --> 00:06:12.200]  接著祂提到新的角度核心
[00:06:12.200 --> 00:06:14.000]  新的角度指出
[00:06:14.000 --> 00:06:19.000]  呼召門徒開始新的角度裡的指紋
[00:06:19.000 --> 00:06:21.600]  一路從十二門徒一路開始
[00:06:21.600 --> 00:06:23.000]  福音一路傳遍
[00:06:23.000 --> 00:06:24.200]  呼召新的門徒
[00:06:24.200 --> 00:06:25.600]  有人信主一路
[00:06:25.600 --> 00:06:28.200]  這就像是教會的縮影一樣
[00:06:28.200 --> 00:06:32.200]  教會就是新的角度的核心
[00:06:32.200 --> 00:06:34.800]  所以耶穌在這裡給我們看見
[00:06:34.800 --> 00:06:38.800]  祂經禱告選了這些仕途
[00:06:38.800 --> 00:06:41.000]  有多少個?
[00:06:41.000 --> 00:06:42.400]  十二個仕途
[00:06:42.400 --> 00:06:46.400]  就是承接了舊約的十二支派
[00:06:46.400 --> 00:06:48.800]  開始了一個新的角度的開始
[00:06:48.800 --> 00:06:52.000]  所以十二個仕途就是這個柱石和根基
[00:06:52.000 --> 00:06:55.000]  然後我們看到耶穌很慎重
[00:06:55.000 --> 00:06:57.800]  經過整夜的禱告
[00:06:57.800 --> 00:07:02.200]  來尋求神的心意
[00:07:02.200 --> 00:07:05.200]  如何選擇這些領袖
[00:07:05.200 --> 00:07:09.000]  所以我們看到這是一個很重要的開始
[00:07:09.000 --> 00:07:11.000]  然後在這些群體當中
[00:07:11.000 --> 00:07:12.000]  他們看到
[00:07:12.000 --> 00:07:13.400]  就像教會的縮影一樣
[00:07:13.400 --> 00:07:15.000]  我們不是依靠勢力
[00:07:15.000 --> 00:07:16.800]  不是依靠才能
[00:07:16.800 --> 00:07:19.000]  因為當時的這些仕途們
[00:07:19.000 --> 00:07:20.600]  其實他們不是很多的勢力
[00:07:20.600 --> 00:07:21.800]  也沒有什麼才能
[00:07:21.800 --> 00:07:23.800]  但是上帝卻使用他們
[00:07:23.800 --> 00:07:26.000]  然後教會從他們開始
[00:07:26.000 --> 00:07:29.000]  證明原來不是因為人的力量
[00:07:29.000 --> 00:07:31.200]  把神的角度帶進來
[00:07:31.200 --> 00:07:33.400]  而是因為上帝的救恩
[00:07:33.400 --> 00:07:35.800]  以及祂的能力
[00:07:35.800 --> 00:07:37.200]  祂聖靈的幫助
[00:07:37.200 --> 00:07:38.200]  後來我們知道
[00:07:38.200 --> 00:07:42.400]  就是開始教會的使命
[00:07:42.400 --> 00:07:44.400]  在當中也看到
[00:07:44.400 --> 00:07:46.200]  是很多元化
[00:07:46.200 --> 00:07:48.000]  有不同的人
[00:07:48.000 --> 00:07:48.600]  不同的性格
[00:07:48.600 --> 00:07:49.800]  不同的背景
[00:07:49.800 --> 00:07:51.400]  不同的職業
[00:07:51.400 --> 00:07:55.000]  但是他們卻能夠在基督裡面合而為一
[00:07:55.000 --> 00:07:57.600]  這正是教會的縮影一樣
[00:07:57.600 --> 00:07:59.600]  我們也有不同的語言
[00:07:59.600 --> 00:08:00.200]  不同的文化
[00:08:00.200 --> 00:08:01.000]  不同的背景
[00:08:01.000 --> 00:08:01.800]  不同的地域
[00:08:01.800 --> 00:08:03.000]  不同的年紀
[00:08:03.000 --> 00:08:05.000]  但是可以因為基督
[00:08:05.000 --> 00:08:07.000]  都是信奉基督
[00:08:07.000 --> 00:08:08.200]  都是尊崇基督
[00:08:08.200 --> 00:08:09.800]  因為憐於基督
[00:08:09.800 --> 00:08:11.400]  因為大家都愛基督
[00:08:11.400 --> 00:08:14.200]  所以能夠合而為一
[00:08:14.200 --> 00:08:17.600]  這也是一種很重要的反映
[00:08:17.600 --> 00:08:19.000]  然後當然
[00:08:19.000 --> 00:08:21.400]  凡是人有的地方就有問題
[00:08:21.400 --> 00:08:23.400]  耶穌特別提到
[00:08:23.400 --> 00:08:27.000]  其中有一位是害群之馬
[00:08:27.000 --> 00:08:29.000]  所以在這個當中裡面
[00:08:29.000 --> 00:08:30.400]  神給他機會
[00:08:30.400 --> 00:08:35.000]  神給他真的多次多次的機會
[00:08:35.000 --> 00:08:36.800]  但是他沒有悔改
[00:08:36.800 --> 00:08:37.400]  很可惜
[00:08:37.400 --> 00:08:39.200]  這不是他天生出來的
[00:08:39.200 --> 00:08:41.200]  而是做一個叛徒
[00:08:41.200 --> 00:08:43.800]  他是選擇錯誤的道路
[00:08:43.800 --> 00:08:45.800]  所以這也提醒我們
[00:08:45.800 --> 00:08:47.000]  真的要慎防
[00:08:47.000 --> 00:08:47.800]  慎防
[00:08:47.800 --> 00:08:49.600]  不要做害群之馬
[00:08:49.600 --> 00:08:53.000]  不要破壞了上帝國度的工作
[00:08:53.000 --> 00:08:54.200]  這是需要警醒
[00:08:54.200 --> 00:08:55.800]  需要謹慎
[00:08:55.800 --> 00:08:57.000]  言語謹慎
[00:08:57.000 --> 00:08:58.200]  我們行為謹慎
[00:08:58.200 --> 00:08:59.400]  心態謹慎
[00:08:59.400 --> 00:09:00.800]  追求的道路謹慎
[00:09:00.800 --> 00:09:02.800]  我們的生活需要謹慎
[00:09:02.800 --> 00:09:04.400]  特別在人群當中
[00:09:04.400 --> 00:09:05.400]  不要傳話
[00:09:05.400 --> 00:09:07.400]  不要破壞的工作
[00:09:07.400 --> 00:09:11.600]  這些是保守教會的純正和合一
[00:09:11.600 --> 00:09:14.400]  所以這些是提醒我們自己
[00:09:14.400 --> 00:09:17.000]  也去防備這個世代
[00:09:17.000 --> 00:09:19.800]  所有的這些破壞的工作
[00:09:19.800 --> 00:09:21.800]  魔鬼是我們最大的敵人
[00:09:21.800 --> 00:09:24.600]  所以提防守護的敵人
[00:09:24.600 --> 00:09:26.800]  那惡者魔鬼
[00:09:26.800 --> 00:09:29.400]  所以最後我們看到
[00:09:29.400 --> 00:09:31.000]  這個新的角度
[00:09:31.000 --> 00:09:33.600]  最重要的就是完成神的使命
[00:09:33.600 --> 00:09:36.600]  承擔了使命
[00:09:36.600 --> 00:09:38.600]  一起作主的功
[00:09:38.600 --> 00:09:41.800]  所以耶穌接著就是做這些
[00:09:41.800 --> 00:09:44.400]  醫治趕鬼
[00:09:44.400 --> 00:09:45.400]  傳天國福音
[00:09:45.400 --> 00:09:46.800]  帶領人認識上帝
[00:09:46.800 --> 00:09:48.400]  進入神的國度
[00:09:48.400 --> 00:09:49.600]  門徒就跟著他做
[00:09:49.600 --> 00:09:50.800]  後來耶穌就
[00:09:50.800 --> 00:09:52.800]  我們遲些在老家坊邊說
[00:09:52.800 --> 00:09:54.600]  他就差遣十二個門徒出去
[00:09:54.600 --> 00:09:57.000]  後來差遣了七十個門徒
[00:09:57.000 --> 00:09:58.200]  首先是使徒
[00:09:58.200 --> 00:09:59.200]  接著是門徒
[00:09:59.200 --> 00:10:04.200]  老家福音就形容這種使命
[00:10:04.200 --> 00:10:05.800]  不斷地去擴展
[00:10:05.800 --> 00:10:07.400]  作神的功
[00:10:07.400 --> 00:10:11.600]  所以這個就是神的國度核心的開始
[00:10:11.600 --> 00:10:12.800]  教會今天一樣
[00:10:12.800 --> 00:10:15.200]  我們都是來追求這些
[00:10:15.200 --> 00:10:19.400]  我們要嚴謹地選一些領袖
[00:10:19.400 --> 00:10:22.000]  我們不是靠勢力和才能
[00:10:22.000 --> 00:10:24.800]  我們要在基督裡面保守我們的合一
[00:10:24.800 --> 00:10:29.800]  我們要保守教會的順正和免受破壞
[00:10:29.800 --> 00:10:33.400]  更加地去一起承擔使命
[00:10:33.400 --> 00:10:34.600]  作主的功
[00:10:34.600 --> 00:10:37.600]  Amen
[00:10:37.600 --> 00:10:39.200]  耶穌將這個新的國度
[00:10:39.200 --> 00:10:40.400]  新的著重帶來了
[00:10:40.400 --> 00:10:41.800]  什麼叫新的著重呢
[00:10:41.800 --> 00:10:44.400]  在這裡第三方面特別說
[00:10:44.400 --> 00:10:46.600]  是新的屬靈的祝福
[00:10:46.600 --> 00:10:49.600]  接著我們就由二十節開始
[00:10:49.600 --> 00:10:51.600]  剛才由一到十一節
[00:10:51.600 --> 00:10:53.000]  接著由十二到十九節
[00:10:53.000 --> 00:10:57.600]  現在由二十節一直到四十九節的尾聲
[00:10:57.600 --> 00:11:00.000]  在這裡可以說是新的屬靈祝福
[00:11:00.000 --> 00:11:00.800]  為什麼呢
[00:11:00.800 --> 00:11:05.000]  因為這是耶穌說什麼叫「福與禍」開始的
[00:11:05.000 --> 00:11:08.600]  就好像是《馬達福音》第五章至第七章
[00:11:08.600 --> 00:11:09.400]  記得嗎
[00:11:09.400 --> 00:11:11.400]  《馬達福音》第五章至第七章
[00:11:11.400 --> 00:11:12.600]  叫做什麼
[00:11:12.600 --> 00:11:13.400]  知道嗎
[00:11:13.400 --> 00:11:14.600]  登山補訓
[00:11:14.600 --> 00:11:17.600]  因為登山補訓以什麼開始
[00:11:17.600 --> 00:11:18.600]  八福開始
[00:11:18.600 --> 00:11:19.200]  還記得嗎
[00:11:19.200 --> 00:11:22.200]  去年我們用了八堂講這個八福
[00:11:22.200 --> 00:11:26.600]  所以我們看見耶穌帶來了一個新的屬靈的祝福
[00:11:26.600 --> 00:11:29.000]  這裡是《路加》所記載的
[00:11:29.000 --> 00:11:30.800]  這個新的屬靈的祝福主要是什麼呢
[00:11:30.800 --> 00:11:36.600]  就是關乎我們這些新的國度子民的倫理生活
[00:11:36.600 --> 00:11:38.400]  所以原來耶穌很著重的
[00:11:38.400 --> 00:11:40.800]  不單止開始新的國度
[00:11:40.800 --> 00:11:44.000]  新的一個神的侍宮
[00:11:44.000 --> 00:11:45.400]  但是神的旨意最重要是什麼呢
[00:11:45.400 --> 00:11:47.800]  就是建立一班新的子民
[00:11:47.800 --> 00:11:52.400]  這班新的子民就是帶著屬靈祝福的子民
[00:11:52.400 --> 00:11:57.200]  這班新的子民就是有實踐到上帝的國
[00:11:57.200 --> 00:12:01.200]  和神的生命的倫理生活的一班子民
[00:12:01.200 --> 00:12:03.000]  所以我們看到在這裡
[00:12:03.000 --> 00:12:04.600]  有以下幾方面
[00:12:04.600 --> 00:12:05.600]  今天我們一起看的
[00:12:05.600 --> 00:12:06.600]  有四方面
[00:12:06.600 --> 00:12:08.400]  我希望時間夠
[00:12:08.400 --> 00:12:10.400]  我們將整個登山補訓
[00:12:10.400 --> 00:12:12.000]  今天都講完
[00:12:12.000 --> 00:12:14.600]  我們第一對人
[00:12:14.600 --> 00:12:20.200]  我們看到對人生有一個追求新的態度
[00:12:20.200 --> 00:12:22.200]  所以這班新的子民對於他們的人生
[00:12:22.200 --> 00:12:23.600]  有一個新的態度
[00:12:23.600 --> 00:12:25.200]  來活出他們的人生
[00:12:25.200 --> 00:12:28.000]  被神改變了我們人生的方向
[00:12:28.000 --> 00:12:30.800]  然後我們看到
[00:12:30.800 --> 00:12:34.600]  這班新的國度子民是用神的愛去待人
[00:12:34.600 --> 00:12:37.800]  所以用愛的原則做我們的倫理守則
[00:12:37.800 --> 00:12:40.200]  來有一個新的態度
[00:12:40.200 --> 00:12:41.600]  然後我們看到
[00:12:41.600 --> 00:12:44.600]  他們很著重的是一種真實的生命
[00:12:44.600 --> 00:12:48.800]  所以這是很好的去審查自己
[00:12:48.800 --> 00:12:51.400]  求真誠的態度
[00:12:51.400 --> 00:12:52.600]  所以我們看到
[00:12:52.600 --> 00:12:56.200]  第一種可以說是信心的生活
[00:12:56.200 --> 00:12:58.600]  第二種是愛心的操練
[00:12:58.600 --> 00:13:01.800]  第三種是求真的態度
[00:13:01.800 --> 00:13:04.800]  一種真心的追求
[00:13:04.800 --> 00:13:06.600]  然後最後我們看到
[00:13:06.600 --> 00:13:12.200]  是聽命要實行的新的態度
[00:13:12.200 --> 00:13:13.300]  好像就是知道了
[00:13:13.300 --> 00:13:14.200]  然後實行
[00:13:14.200 --> 00:13:18.800]  這才是將神的旨意實踐在地上
[00:13:18.800 --> 00:13:22.400]  所以這可以說是一種決心
[00:13:22.400 --> 00:13:25.000]  所以我們首先來看看
[00:13:25.000 --> 00:13:27.800]  這個新的屬靈祝福
[00:13:27.800 --> 00:13:29.400]  原來剛才我講過
[00:13:29.400 --> 00:13:32.200]  很類似馬丁坊第五章至第七章
[00:13:32.200 --> 00:13:34.000]  叫做什麼?
[00:13:34.000 --> 00:13:35.200]  登山補訓
[00:13:35.200 --> 00:13:37.600]  因為登山補訓在《路加》裏面
[00:13:37.600 --> 00:13:42.200]  一半章裏面就講完了
[00:13:42.200 --> 00:13:44.600]  所以是一個濃縮版
[00:13:44.600 --> 00:13:47.600]  有聖經學者有些不同意的
[00:13:47.600 --> 00:13:49.200]  主要是因為
[00:13:49.200 --> 00:13:50.400]  如果大家回去看
[00:13:50.400 --> 00:13:55.000]  經文就說他們在耶穌落到地上
[00:13:55.000 --> 00:13:58.000]  我們知道登山補訓在哪裏講的?
[00:13:58.000 --> 00:14:01.000]  登山補訓在山上講的
[00:14:01.000 --> 00:14:03.600]  所以為什麼這裏會講到地呢?
[00:14:03.600 --> 00:14:07.000]  所以他們認為可能這兩個記載是不同的
[00:14:07.000 --> 00:14:09.400]  另外有學者認為
[00:14:09.400 --> 00:14:10.600]  特別是D.A. Carson
[00:14:10.600 --> 00:14:15.200]  是一位很資深和我們很敬佩的生育學者
[00:14:15.200 --> 00:14:20.000]  他研究希臘文平地的意思
[00:14:20.000 --> 00:14:22.200]  其實他說在這個用詞裏面
[00:14:22.200 --> 00:14:26.600]  可以指出多山地區的一個平原
[00:14:26.600 --> 00:14:28.200]  大家明白平原的意思嗎?
[00:14:28.200 --> 00:14:29.900]  平原也就是在山上
[00:14:29.900 --> 00:14:31.300]  不過它是平原
[00:14:31.300 --> 00:14:32.800]  所以他的意思就是說
[00:14:32.800 --> 00:14:39.400]  耶穌也是在這個所謂平原講解的時候
[00:14:39.400 --> 00:14:41.600]  後來就落到地上
[00:14:41.600 --> 00:14:43.200]  所以其實他說
[00:14:43.200 --> 00:14:49.300]  這不一定是指出跟登山補訓馬達芳所記的
[00:14:49.300 --> 00:14:50.800]  是不同的地方
[00:14:50.800 --> 00:14:52.800]  他說可以是同一個地方
[00:14:52.800 --> 00:14:55.100]  耶穌經過一夜的祈禱
[00:14:55.100 --> 00:14:59.000]  就在山上下來平坦的地方
[00:14:59.000 --> 00:15:01.200]  來服侍當時的病人
[00:15:01.200 --> 00:15:03.600]  但是他的這個技術
[00:15:03.600 --> 00:15:06.600]  可以是在山谷的平原
[00:15:06.600 --> 00:15:10.200]  在多山地區的平原裏面來做訓誨
[00:15:10.200 --> 00:15:11.200]  無論如何
[00:15:11.200 --> 00:15:16.300]  我們都相信這是一個登山補訓的縮影
[00:15:16.300 --> 00:15:19.400]  他多一點的不只是講到福
[00:15:19.400 --> 00:15:20.700]  他也講到禍
[00:15:20.700 --> 00:15:22.600]  所以我們今天來看看
[00:15:22.600 --> 00:15:25.800]  一起來用神的話語
[00:15:25.800 --> 00:15:31.000]  幫助我們同心地去遵行他的話
[00:15:31.000 --> 00:15:32.500]  猶太人認為祝福
[00:15:32.500 --> 00:15:35.200]  可能就像我們中國人都這樣想的
[00:15:35.200 --> 00:15:37.000]  什麼是福?
[00:15:37.000 --> 00:15:38.100]  什麼是福?
[00:15:38.100 --> 00:15:40.500]  可能想到長壽是福
[00:15:40.500 --> 00:15:44.000]  想到健康是福
[00:15:44.000 --> 00:15:46.400]  想到很豐富的食物
[00:15:46.400 --> 00:15:47.700]  就是很有錢
[00:15:47.700 --> 00:15:49.200]  或者是一個福氣
[00:15:49.200 --> 00:15:52.000]  所以當時的他們在生命記裏面
[00:15:52.000 --> 00:15:53.100]  神祝福他們
[00:15:53.100 --> 00:15:56.600]  他們的穀倉滿滿
[00:15:56.600 --> 00:15:58.400]  勝過仇敵是祝福
[00:15:58.400 --> 00:16:02.000]  沒有困難、有平安
[00:16:02.000 --> 00:16:05.000]  所以其實這些長壽、財富、家人的健康
[00:16:05.000 --> 00:16:06.900]  人丁興旺
[00:16:06.900 --> 00:16:08.900]  都是神在舊約裏面
[00:16:08.900 --> 00:16:11.000]  帶給以色列人在不同的時代
[00:16:11.000 --> 00:16:12.700]  不同的情況裏面一些祝福
[00:16:12.700 --> 00:16:14.700]  也有聖經記載
[00:16:14.700 --> 00:16:15.900]  所以猶太人的觀念
[00:16:15.900 --> 00:16:19.400]  對於祝福可能都是停在這個程度
[00:16:19.400 --> 00:16:21.500]  當然有一些追求神的人
[00:16:21.500 --> 00:16:23.800]  會有一些不同的追求
[00:16:23.800 --> 00:16:25.600]  但是的確在聖經裏面
[00:16:25.600 --> 00:16:27.800]  舊約裏面講到這些福氣
[00:16:27.800 --> 00:16:30.200]  所以為什麼會有一種叫做
[00:16:30.200 --> 00:16:32.100]  Prosperity Gospel
[00:16:32.100 --> 00:16:34.100]  就是根據很多舊約經文講到
[00:16:34.100 --> 00:16:35.400]  神祝福我們
[00:16:35.400 --> 00:16:36.700]  就給我們很富有
[00:16:36.700 --> 00:16:39.000]  很多錢、沒有困難
[00:16:39.000 --> 00:16:41.500]  所以這個只是片面而已
[00:16:41.500 --> 00:16:43.800]  不是全面的
[00:16:43.800 --> 00:16:45.200]  耶穌來到的時候
[00:16:45.200 --> 00:16:47.800]  祂就將一種全面的
[00:16:47.800 --> 00:16:50.300]  更加深入的祝福帶給我們
[00:16:50.300 --> 00:16:52.200]  就好像舊約是一個
[00:16:52.200 --> 00:16:54.100]  是十元錢的時期
[00:16:54.100 --> 00:16:56.900]  然後現在進入成熟的階段
[00:16:56.900 --> 00:16:59.700]  小時候就是要很多東西玩
[00:16:59.700 --> 00:17:03.600]  很多東西吃
[00:17:03.600 --> 00:17:04.400]  很開心
[00:17:04.400 --> 00:17:06.600]  就是祂覺得這種就是很幸福
[00:17:06.600 --> 00:17:08.300]  當祂慢慢長大了的時候
[00:17:08.300 --> 00:17:09.200]  祂發覺原來
[00:17:09.200 --> 00:17:11.500]  不只是這些就是福的
[00:17:11.500 --> 00:17:13.400]  祂要尋求到人生的意義
[00:17:13.400 --> 00:17:16.500]  要尋求到永生的價值
[00:17:16.500 --> 00:17:20.000]  祂開始想到有什麼是有永恆的價值
[00:17:20.000 --> 00:17:21.300]  祂想到人際的關係
[00:17:21.300 --> 00:17:22.400]  想到愛
[00:17:22.400 --> 00:17:24.300]  這些是祂小時候
[00:17:24.300 --> 00:17:25.800]  祂不能夠去形容的
