
[00:00:00.000 --> 00:00:02.720]  當一個宣教士去到一個新的工場
[00:03:31.640 --> 00:03:33.040]  我們不需要怕
[00:03:33.040 --> 00:03:34.720]  我們繼續去傳福音
[00:03:34.720 --> 00:03:37.280]  這個就是我們今天所看的
[00:03:37.280 --> 00:03:41.120]  或者我們看看第一方面就是說
[00:03:41.120 --> 00:03:43.960]  當我們成為一個門徒的時候
[00:03:43.960 --> 00:03:48.520]  我們很自然都會跟耶穌基督一同跟祂的生命相連
[00:03:48.520 --> 00:03:53.800]  以致我們都會經歷一些迫害
[00:03:53.800 --> 00:03:55.600]  這裡我們一起看看
[00:03:55.600 --> 00:03:57.880]  二十四節到二十五節
[00:03:57.880 --> 00:04:01.160]  請大家跟我一起讀出來
[00:04:01.160 --> 00:04:03.640]  學生不高過老師
[00:04:03.640 --> 00:04:05.800]  僕人不高過主人
[00:04:05.800 --> 00:04:08.760]  學生所遭遇的與老師一樣
[00:04:08.760 --> 00:04:11.840]  僕人所遭遇的與主人一樣
[00:04:11.840 --> 00:04:13.240]  也就夠了
[00:04:13.240 --> 00:04:17.080]  既然有人罵一家的主人是別西卜
[00:04:17.080 --> 00:04:20.000]  更何況他的家人呢?
[00:04:20.000 --> 00:04:22.280]  我們讀到這裡
[00:04:22.280 --> 00:04:27.480]  這裡就講到我們跟耶穌基督所遭遇的
[00:04:27.480 --> 00:04:30.480]  不會比祂少
[00:04:30.480 --> 00:04:34.080]  這裡特別講到學生或者是僕人
[00:04:34.080 --> 00:04:38.440]  這裡不會比老師或者是主人高
[00:04:38.440 --> 00:04:39.000]  很自然的
[00:04:39.000 --> 00:04:42.080]  因為老師是教學生的
[00:04:42.080 --> 00:04:44.080]  他身份是高一點
[00:04:44.080 --> 00:04:46.640]  主人更加身份高一點
[00:04:46.640 --> 00:04:48.880]  所以不會比祂高
[00:04:48.880 --> 00:04:51.480]  極其量只是一樣
[00:04:51.480 --> 00:04:53.080]  所以聖經這裡說
[00:04:53.080 --> 00:04:56.080]  學生所遭遇的與老師一樣
[00:04:56.080 --> 00:04:59.480]  僕人所遭遇的與主人一樣
[00:04:59.480 --> 00:05:00.280]  也就夠了
[00:05:00.280 --> 00:05:02.520]  就是說最高都是一樣
[00:05:02.520 --> 00:05:04.280]  不會比祂高
[00:05:04.280 --> 00:05:09.120]  所以我們會知道有一個不同
[00:05:09.120 --> 00:05:13.600]  我記得我的大女兒很喜歡畫畫
[00:05:13.600 --> 00:05:16.800]  有一次他們學校舉辦一個畫展
[00:05:16.800 --> 00:05:17.920]  我去看
[00:05:17.920 --> 00:05:21.160]  其中有一個女同學畫得很漂亮
[00:05:21.160 --> 00:05:22.040]  是油畫
[00:05:22.040 --> 00:05:25.240]  有手有腳畫得很漂亮
[00:05:25.240 --> 00:05:30.520]  後來這位同學得到冠軍
[00:05:30.520 --> 00:05:31.680]  我們又見到老師
[00:05:31.680 --> 00:05:34.520]  這個老師我們還欣賞他
[00:05:34.520 --> 00:05:36.800]  因為他培育很多學生
[00:05:36.800 --> 00:05:40.720]  雖然這個女同學得了冠軍
[00:05:40.720 --> 00:05:45.320]  但我們不會尊重她比老師多
[00:05:45.320 --> 00:05:46.640]  同樣的
[00:05:46.640 --> 00:05:51.160]  耶穌基督是我們的主
[00:05:51.160 --> 00:05:52.960]  我們一定在祂之下
[00:05:52.960 --> 00:05:56.240]  如果別人對祂有些迫害
[00:05:56.240 --> 00:05:58.840]  我們最多都是一樣
[00:05:58.840 --> 00:06:00.760]  可能還會更加嚴重
[00:06:00.760 --> 00:06:02.040]  為什麼呢
[00:06:02.040 --> 00:06:04.720]  因為老師更加尊重
[00:06:04.720 --> 00:06:10.360]  那些學生更加會覺得沒那麼重要
[00:06:10.360 --> 00:06:11.840]  更加小覷
[00:06:11.840 --> 00:06:13.600]  更加欺凌
[00:06:13.600 --> 00:06:16.040]  所以我們會有這樣的光景
[00:06:16.040 --> 00:06:18.360]  特別提到這裡
[00:06:18.360 --> 00:06:20.160]  耶穌進一步提到
[00:06:20.160 --> 00:06:24.560]  既然人馬一家的主人是別西卜
[00:06:24.560 --> 00:06:27.800]  更何況他的家人呢
[00:06:27.800 --> 00:06:32.320]  這裡開頭說師生的關係
[00:06:32.320 --> 00:06:33.200]  或者主報的關係
[00:06:33.200 --> 00:06:35.240]  現在提到另一種關係
[00:06:35.240 --> 00:06:37.560]  其實每一個關係都表現到
[00:06:37.560 --> 00:06:39.400]  我們和主耶穌基督的關係
[00:06:39.400 --> 00:06:40.680]  特別是這裡提到
[00:06:40.680 --> 00:06:42.760]  祂是一家的主人
[00:06:42.760 --> 00:06:47.080]  我們是家庭裡的一個很親密的關係
[00:06:47.080 --> 00:06:50.080]  我們和主的生命彼此相連
[00:06:50.080 --> 00:06:52.400]  是一個非常緊密的關係
[00:06:52.400 --> 00:06:57.080]  如果有人罵主耶穌
[00:06:57.080 --> 00:06:59.240]  他攻擊祂為別西卜
[00:06:59.240 --> 00:07:02.160]  更何況祂的家人
[00:07:02.160 --> 00:07:04.200]  會更加嚴重
[00:07:04.200 --> 00:07:05.680]  說祂是別西卜
[00:07:05.680 --> 00:07:08.640]  說主耶穌是別西卜是什麼意思呢
[00:07:08.640 --> 00:07:11.640]  我們回看《馬達福音》第九章
[00:07:11.640 --> 00:07:15.160]  如果我們看32至34節
[00:07:15.160 --> 00:07:16.360]  提到耶穌基督
[00:07:16.360 --> 00:07:21.000]  就是有一個被鬼附的阿爸
[00:07:21.000 --> 00:07:22.600]  帶到主耶穌基督那裡
[00:07:22.600 --> 00:07:26.520]  然後耶穌基督將這個鬼驅趕了
[00:07:26.520 --> 00:07:31.480]  然後那些群眾覺得很驚奇
[00:07:31.480 --> 00:07:34.640]  但是這班法利賽人的宗教領袖
[00:07:34.640 --> 00:07:39.000]  竟然說祂是靠著鬼王去驅趕鬼
[00:07:39.000 --> 00:07:40.240]  這個鬼王
[00:07:40.240 --> 00:07:42.080]  別西卜即是鬼王
[00:07:42.080 --> 00:07:44.000]  在第十二章
[00:07:44.000 --> 00:07:46.400]  《馬達福音》更加提到另外一次驅趕鬼
[00:07:46.400 --> 00:07:52.160]  他們說明祂是靠著鬼王別西卜去驅趕鬼
[00:07:52.160 --> 00:07:57.000]  別西卜這個字本來是希伯來文的譯音
[00:07:57.000 --> 00:08:01.120]  說到以色列人在迦南地住的地方
[00:08:01.120 --> 00:08:06.760]  他們會拜祭一些在一些丘壇很高的地方
[00:08:06.760 --> 00:08:08.520]  或者去一些山的地方
[00:08:08.520 --> 00:08:11.560]  好像很接近這個天一樣
[00:08:11.560 --> 00:08:12.920]  我們叫丘壇
[00:08:12.920 --> 00:08:14.400]  聖經裡面提到丘壇
[00:08:14.400 --> 00:08:17.720]  這個別西卜就是丘壇的主的意思
[00:08:17.720 --> 00:08:18.880]  換言之就是說
[00:08:18.880 --> 00:08:20.560]  這些所有邪靈
[00:08:20.560 --> 00:08:23.880]  所有這些外邦鬼神的主
[00:08:23.880 --> 00:08:25.200]  也就是撒旦
[00:08:25.200 --> 00:08:26.280]  就是這個意思
[00:08:26.280 --> 00:08:28.000]  所以鬼王也就是撒旦
[00:08:28.000 --> 00:08:32.080]  如果將這個字套用在耶穌基督身上
[00:08:32.080 --> 00:08:33.720]  這個就是很大的侮辱
[00:08:33.720 --> 00:08:35.360]  因為耶穌基督是神的兒子
[00:08:35.360 --> 00:08:36.480]  滿有大能
[00:08:36.480 --> 00:08:43.560]  祂正是要去將魔鬼的勢力去清除的時候
[00:08:43.560 --> 00:08:46.760]  竟然說祂是別西卜
[00:08:46.760 --> 00:08:48.480]  神和魔鬼是對立的
[00:08:48.480 --> 00:08:52.840]  祂竟然將神的仇敵魔鬼
[00:08:52.840 --> 00:08:54.680]  說成是耶穌基督
[00:08:54.680 --> 00:08:56.040]  所以是一個很大的侮辱
[00:08:56.040 --> 00:08:59.400]  更何況那些叛徒呢
[00:08:59.400 --> 00:09:01.440]  所以如果當一個信徒
[00:09:01.440 --> 00:09:02.680]  他要立志
[00:09:02.680 --> 00:09:04.480]  好像有這個關係
[00:09:04.480 --> 00:09:07.760]  又跟從主學習他的教導
[00:09:07.760 --> 00:09:09.240]  又願意跟從他
[00:09:09.240 --> 00:09:11.000]  好像他的主人
[00:09:11.000 --> 00:09:13.160]  又或者看到那個親密的關係
[00:09:13.160 --> 00:09:15.840]  生命的緊緊相連
[00:09:15.840 --> 00:09:17.720]  我們很自然
[00:09:17.720 --> 00:09:20.480]  如果遇到一些反對耶穌基督的人
[00:09:20.480 --> 00:09:22.360]  我們自然會受到迫害
[00:09:22.360 --> 00:09:24.400]  這個很自然
[00:09:24.400 --> 00:09:28.520]  耶穌基督在《約翰福音》也有這樣說
[00:09:28.520 --> 00:09:31.240]  這裡是《約翰福音》十五章二十節
[00:09:31.240 --> 00:09:32.560]  主耶穌基督這樣說
[00:09:32.560 --> 00:09:35.520]  祂說你們要記得我對你們說過的話
[00:09:35.520 --> 00:09:37.960]  僕人不大於主人
[00:09:37.960 --> 00:09:40.040]  他們若迫害了我
[00:09:40.040 --> 00:09:41.720]  也會迫害你們
[00:09:41.720 --> 00:09:43.760]  他們若遵守了我的話
[00:09:43.760 --> 00:09:45.960]  也會遵守你們的話
[00:09:45.960 --> 00:09:49.720]  即是說有些情況會迫迫信徒
[00:09:49.720 --> 00:09:54.840]  所以當我們願意去有神的樣式
[00:09:54.840 --> 00:09:58.840]  完成實踐神的使命去傳福音
[00:09:58.840 --> 00:10:04.160]  就非常有可能我們會面對這個迫害
[00:10:04.160 --> 00:10:07.320]  剛才我們提到有一本書叫做
[00:10:07.320 --> 00:10:09.880]  《種一火宣教樹》
[00:10:09.880 --> 00:10:17.160]  其中提到作者是一位姊妹彭太
[00:10:17.160 --> 00:10:20.040]  彭太說有一次她的兒子
[00:10:20.040 --> 00:10:23.120]  即是他投身在福音的工作
[00:10:23.120 --> 00:10:27.680]  坐著一艘船叫做中瀑輪
[00:10:27.680 --> 00:10:30.440]  去到世界不同的地方傳福音
[00:10:30.440 --> 00:10:33.880]  有一次他就泊在中東地方一些海岸
[00:10:33.880 --> 00:10:36.440]  結果當在這個地方
[00:10:36.440 --> 00:10:39.920]  在城裏預備開一個活動的時候
[00:10:39.920 --> 00:10:41.360]  都不用開的時候
[00:10:41.360 --> 00:10:43.280]  已經被人有些滋擾
[00:10:43.280 --> 00:10:44.520]  搞亂檔
[00:10:44.520 --> 00:10:45.600]  也有些威嚇
[00:10:45.600 --> 00:10:47.480]  叫他們不要再裝了
[00:10:47.480 --> 00:10:51.200]  結果這位彭太就很擔心
[00:10:51.200 --> 00:10:52.360]  就為他們禱告
[00:10:52.360 --> 00:10:56.880]  希望神保守她的兒子和那班同工
[00:10:56.880 --> 00:10:58.280]  結果就沒事了
[00:10:58.280 --> 00:10:59.560]  但後來看回報章
[00:10:59.560 --> 00:11:03.320]  這個城市跟著就有些爆炸的案件發生
[00:11:03.320 --> 00:11:06.440]  就是和宗教信仰又有關
[00:11:06.440 --> 00:11:08.880]  很多的迫害都是這樣
[00:11:08.880 --> 00:11:12.840]  當然那次這位彭太的兒子是平安
[00:11:12.840 --> 00:11:16.720]  但這些迫害是非常之真實
[00:11:16.720 --> 00:11:19.720]  如果我們要去傳福音的時候
[00:11:19.720 --> 00:11:22.080]  如果耶穌基督都會受到這些迫害
[00:11:22.080 --> 00:11:24.080]  我們豈不會受到這些迫害呢
[00:11:24.080 --> 00:11:25.920]  所以我們要看看
[00:11:25.920 --> 00:11:26.960]  當我們傳福音的時候
[00:11:26.960 --> 00:11:29.480]  的確會受到這個代價
[00:11:29.480 --> 00:11:31.520]  但我們接著再看
[00:11:31.520 --> 00:11:33.640]  就算在這些迫害當中
[00:11:33.640 --> 00:11:34.720]  我們不需要怕
[00:11:34.720 --> 00:11:35.960]  繼續去傳
[00:11:35.960 --> 00:11:37.560]  我們一起看看
[00:11:37.560 --> 00:11:39.280]  主耶穌講到三方面的
[00:11:39.280 --> 00:11:40.240]  我們不用怕
[00:11:40.240 --> 00:11:41.840]  我們一起讀
[00:11:41.840 --> 00:11:45.080]  26節到31節
[00:11:45.080 --> 00:11:46.560]  我們一起讀
[00:11:46.560 --> 00:11:48.600]  所以不要怕他們
[00:11:48.600 --> 00:11:52.320]  因為掩蓋的事沒有不顯露出來的
[00:11:52.320 --> 00:11:55.520]  隱藏的事也沒有不被知道的
[00:11:55.520 --> 00:11:57.760]  我在暗中告訴你們的
[00:11:57.760 --> 00:12:00.320]  你們要在明處說出來
[00:12:00.320 --> 00:12:02.120]  你們耳中所聽的
[00:12:02.120 --> 00:12:04.840]  要在屋頂上宣揚出來
[00:12:04.840 --> 00:12:08.480]  那殺人身體但不能滅人靈魂的
[00:12:08.480 --> 00:12:10.120]  不要怕他們
[00:12:10.120 --> 00:12:12.080]  唯有那能在地獄裡
[00:12:12.080 --> 00:12:14.440]  毀滅人身體的我靈魂的
[00:12:14.440 --> 00:12:16.240]  才要怕他
[00:12:16.240 --> 00:12:19.600]  兩隻麻雀不是賣一銅錢嗎
[00:12:19.600 --> 00:12:21.760]  你們的父若不許
[00:12:21.760 --> 00:12:24.320]  一隻也不會掉在地上
[00:12:24.320 --> 00:12:27.640]  就是你們的頭髮也都數過了
[00:12:27.640 --> 00:12:29.560]  所以不要懼怕
[00:12:29.560 --> 00:12:33.680]  你們比許多麻雀還貴重
[00:12:33.680 --> 00:12:35.280]  幾方面的不用怕
[00:12:35.280 --> 00:12:38.320]  這裡重複講了幾次
[00:12:38.320 --> 00:12:40.240]  第一方面的不用怕
[00:12:40.240 --> 00:12:43.840]  原來真理很自然神會將它顯明
[00:12:43.840 --> 00:12:46.600]  這裡講到
[00:12:46.600 --> 00:12:49.920]  掩蓋的事沒有不顯露出來的
[00:12:49.920 --> 00:12:55.120]  隱藏的事也沒有不被知道的
[00:12:55.120 --> 00:12:56.960]  那什麼是掩藏的事
[00:12:56.960 --> 00:12:59.560]  什麼是隱藏的事呢
[00:12:59.560 --> 00:13:02.000]  耶穌基督在說的是神的真理
[00:13:02.000 --> 00:13:05.960]  特別是神為人預備的救恩
[00:13:05.960 --> 00:13:10.160]  當主耶穌基督在地上傳講福音的時候
[00:13:10.160 --> 00:13:12.520]  有些人相信耶穌基督
[00:13:12.520 --> 00:13:14.320]  認定祂是神的兒子
[00:13:14.320 --> 00:13:16.880]  是神為人預備的救世主
[00:13:16.880 --> 00:13:19.880]  但也有些人拒絕祂
[00:13:19.880 --> 00:13:21.240]  不接受祂
[00:13:21.240 --> 00:13:22.880]  所以這個時候
[00:13:22.880 --> 00:13:27.640]  就好像耶穌基督為人的救主這個真理
[00:13:27.640 --> 00:13:30.760]  好像暫時被隱藏著
[00:13:30.760 --> 00:13:35.440]  我們知道耶穌基督來到這個世界
[00:13:35.440 --> 00:13:38.240]  是為了成為一個人
[00:13:38.240 --> 00:13:40.200]  然後為了我們的罪
[00:13:40.200 --> 00:13:41.960]  死在十字架上
[00:13:41.960 --> 00:13:44.320]  叫我們信祂的人得永生
[00:13:44.320 --> 00:13:46.400]  因為祂代贖的工作
[00:13:46.400 --> 00:13:48.880]  當耶穌基督為我們死而復活
[00:13:48.880 --> 00:13:50.440]  成就這個救恩的時候
[00:13:50.440 --> 00:13:52.960]  就證明了祂是神的兒子
[00:13:52.960 --> 00:13:55.160]  因為復活彰顯神的大能
[00:13:55.160 --> 00:13:58.200]  很多信徒的生命都由此而改變
[00:13:58.200 --> 00:14:01.640]  所以這個真理就已經被顯明了
[00:14:01.640 --> 00:14:04.720]  所有願意歸向耶穌基督的人
[00:14:04.720 --> 00:14:06.960]  就真是得蒙這個救恩
[00:14:06.960 --> 00:14:07.920]  所以換言之
[00:14:07.920 --> 00:14:10.960]  耶穌基督所說的完全是真實的
[00:14:10.960 --> 00:14:14.560]  信徒所傳的也不是一些假的東西
[00:14:14.560 --> 00:14:15.200]  是很真實的
[00:14:15.200 --> 00:14:20.280]  能夠真的帶給人永遠的福樂的一個重要的信息
[00:14:20.280 --> 00:14:21.480]  也因為這樣的時候
[00:14:21.480 --> 00:14:25.360]  也否定了那些說耶穌基督是別西卜的
[00:14:25.360 --> 00:14:27.040]  證明他們是錯誤的
[00:14:27.040 --> 00:14:28.360]  所以隱藏的事
[00:14:28.360 --> 00:14:30.440]  必會被顯明出來
[00:14:30.440 --> 00:14:33.120]  其實當我們傳福音的時候
[00:14:33.120 --> 00:14:37.000]  你要知道可能有些人信
[00:14:37.000 --> 00:14:38.120]  可能有些人不信
[00:14:38.120 --> 00:14:41.400]  好像一些隱藏一樣
[00:14:41.400 --> 00:14:44.760]  但是隱藏的事將會被顯露出來
[00:14:44.760 --> 00:14:46.480]  耶穌基督再回來的時候
[00:14:46.480 --> 00:14:49.440]  就證明一切我們所傳的
[00:14:49.440 --> 00:14:50.920]  的而且確是真實的
[00:14:50.920 --> 00:14:53.480]  所以我們拿著這個真理
[00:14:53.480 --> 00:14:55.520]  我們很有膽量的去跟別人宣講
[00:14:55.520 --> 00:14:58.560]  因為真的能夠帶給人永遠的福樂
[00:14:58.560 --> 00:15:00.320]  這個是很重要的
[00:15:00.320 --> 00:15:05.240]  我們會不會這樣去將這個福音跟別人宣講呢?
[00:15:05.240 --> 00:15:06.920]  接著耶穌基督就說
[00:15:06.920 --> 00:15:08.640]  「我在暗中告訴你們的
[00:15:08.640 --> 00:15:13.760]  你們要在明處說出來
[00:15:13.760 --> 00:15:19.640]  你們耳中所聽的要在屋頂上宣揚出來」
[00:15:19.640 --> 00:15:21.720]  意思就是說不用怕
[00:15:21.720 --> 00:15:23.480]  這些事情既然出來的時候
[00:15:23.480 --> 00:15:25.040]  你就放膽講
[00:15:25.040 --> 00:15:25.920]  真是與人有益
[00:15:25.920 --> 00:15:28.440]  你不要停留在這裡
[00:15:28.440 --> 00:15:31.720]  當耶穌基督跟門徒自己相處的時候
[00:15:31.720 --> 00:15:34.080]  就會從很多真理跟他們說
[00:15:34.080 --> 00:15:35.240]  但是這些主耶穌說
[00:15:35.240 --> 00:15:38.280]  你將來都要完全說出來
[00:15:38.280 --> 00:15:39.080]  同樣我們今天
[00:15:39.080 --> 00:15:40.720]  我們一樣要這樣說
[00:15:40.720 --> 00:15:42.240]  那麼耶穌基督就怎麼說呢?
[00:15:42.240 --> 00:15:45.600]  用了一個這樣的形象化去說
[00:15:45.600 --> 00:15:47.840]  祂說「你們耳中所聽到的
[00:15:47.840 --> 00:15:50.320]  要在屋頂上宣揚出來」
[00:15:50.320 --> 00:15:51.440]  換言之來說
[00:15:51.440 --> 00:15:52.880]  當時的社會
[00:15:52.880 --> 00:15:58.080]  就是耶穌基督跟他們在一個比較私人的地方
[00:15:58.080 --> 00:15:58.960]  當然要說
[00:15:58.960 --> 00:16:01.880]  在耳底好像很秘密那樣
[00:16:01.880 --> 00:16:06.360]  但是他們要將所有這些真理都要說出來
[00:16:06.360 --> 00:16:07.760]  那麼耶穌基督那個時代
[00:16:07.760 --> 00:16:09.480]  那些屋是平的
[00:16:09.480 --> 00:16:10.480]  屋頂也是平的
[00:16:10.480 --> 00:16:12.520]  好像我們今天的天棒那樣
[00:16:12.520 --> 00:16:14.160]  是可以上去走的
[00:16:14.160 --> 00:16:14.680]  那麼你想一下
[00:16:14.680 --> 00:16:17.320]  如果我們要上到屋頂那裡說
[00:16:17.320 --> 00:16:19.080]  途人就一定會聽到
[00:16:19.080 --> 00:16:20.960]  意思就是說將這個福音
[00:16:20.960 --> 00:16:22.400]  很大聲的說
[00:16:22.400 --> 00:16:23.720]  公開的說
[00:16:23.720 --> 00:16:26.440]  盡量多人知道這個消息
[00:16:26.440 --> 00:16:29.440]  我不知道大家會不會好像擴音機那樣
[00:16:29.440 --> 00:16:31.360]  將這個福音
[00:16:31.360 --> 00:16:33.160]  可能我們沒有拿著擴音機
[00:16:33.160 --> 00:16:35.680]  不過你傳一個又傳另一個
[00:16:35.680 --> 00:16:38.120]  這樣都是很重要的
[00:16:38.120 --> 00:16:39.880]  我們既然這個是真的
[00:16:39.880 --> 00:16:40.640]  這個是真理
[00:16:40.640 --> 00:16:42.800]  對人這麼大的永恆的福分
[00:16:42.800 --> 00:16:45.440]  我們為什麼不去宣講呢?
[00:16:45.440 --> 00:16:49.520]  我們不需要怕我們所說的不是真的
[00:16:49.520 --> 00:16:53.720]  並且是對人有這個福分
[00:16:53.720 --> 00:16:57.360]  我有一次去探訪一位伯伯
[00:16:57.360 --> 00:17:00.280]  這位伯伯就是在一間醫院裡面
[00:17:00.280 --> 00:17:02.760]  就是療養醫治
[00:17:02.760 --> 00:17:05.520]  他耳朵聽得不是很靈
[00:17:05.520 --> 00:17:07.640]  我就和他去傳福音
[00:17:07.640 --> 00:17:09.520]  傳福音的時候說一下
[00:17:09.520 --> 00:17:10.560]  似乎他聽不到
[00:17:10.560 --> 00:17:12.000]  我要大聲一點
[00:17:12.000 --> 00:17:13.840]  當我大聲一點的時候
[00:17:13.840 --> 00:17:16.280]  我就覺得好像很尷尬
[00:17:16.280 --> 00:17:19.440]  這樣將福音其他還有人
[00:17:19.440 --> 00:17:21.160]  後來我想一下
[00:17:21.160 --> 00:17:22.600]  這個不是很好的機會
[00:17:22.600 --> 00:17:25.600]  我大聲講讓其他人都聽得到
[00:17:25.600 --> 00:17:28.840]  有意無意都好
[00:17:28.840 --> 00:17:33.120]  「阿伯 信耶穌好不好」
[00:17:33.120 --> 00:17:35.440]  全國都聽得到
[00:17:35.440 --> 00:17:37.520]  我就信了一輩子
[00:17:37.520 --> 00:17:40.600]  我發覺我們的福音
[00:17:40.600 --> 00:17:42.080]  不要吝嗇
[00:17:42.080 --> 00:17:44.720]  聽到人他要聽就聽
[00:17:44.720 --> 00:17:47.440]  有一次我去探訪另一位伯伯
[00:17:47.440 --> 00:17:50.120]  信了主的一位弟兄
[00:17:50.120 --> 00:17:51.840]  我就和他祈禱
[00:17:51.840 --> 00:17:54.160]  用聖經去安慰
[00:17:54.160 --> 00:17:57.240]  然後隔壁有一位女士
[00:17:57.240 --> 00:17:58.320]  在斜對面
[00:17:58.320 --> 00:18:00.040]  看到我們這樣去祈禱
[00:18:00.040 --> 00:18:01.280]  知道我們是基督徒
[00:18:01.280 --> 00:18:02.080]  她也是信徒來的
[00:18:02.080 --> 00:18:03.240]  就叫我
[00:18:03.240 --> 00:18:05.040]  「你是牧師嗎」
[00:18:05.040 --> 00:18:06.440]  我說「是的」
[00:18:06.440 --> 00:18:09.720]  「你和我先生去傳福音吧」
[00:18:09.720 --> 00:18:12.840]  她先生原來患了末期的癌病
[00:18:12.840 --> 00:18:15.080]  其實當時是很危殆的
[00:18:15.080 --> 00:18:17.040]  我就和她先生講
[00:18:17.040 --> 00:18:19.560]  結果她先生真的信了主
[00:18:19.560 --> 00:18:24.440]  後來我和他一起做了一個決志的禱告
[00:18:24.440 --> 00:18:26.560]  後來另一間當地的教會
