
[00:00:00.000 --> 00:00:06.000]  上天保佑我們善一同低頭祈禱
[00:02:05.000 --> 00:02:11.000]  每個人最好都是能夠自己說服自己
[00:02:13.000 --> 00:02:16.000]  首先我想大家記住一點
[00:02:16.000 --> 00:02:20.000]  所有聖經的經卷
[00:02:20.000 --> 00:02:23.000]  聖經裏面有66卷書
[00:02:23.000 --> 00:02:25.000]  所有這些經卷
[00:02:25.000 --> 00:02:28.000]  最初寫出來的時候
[00:02:28.000 --> 00:02:34.000]  都是針對作者那個時代的讀者
[00:02:34.000 --> 00:02:37.000]  以啟示錄來說
[00:02:37.000 --> 00:02:43.000]  鍾牧師也提到這本書是寫在90年代
[00:02:43.000 --> 00:02:47.000]  即是第一世紀的那個時代
[00:02:47.000 --> 00:02:51.000]  針對那個時代的讀者
[00:02:51.000 --> 00:02:54.000]  作者司徒約翰
[00:02:54.000 --> 00:03:00.000]  是寫信給當時的信徒和當時的教會
[00:03:00.000 --> 00:03:09.000]  而在那個時候教會和信徒是正在面對來自政府的迫害
[00:03:09.000 --> 00:03:14.000]  甚至作者司徒約翰本人
[00:03:14.000 --> 00:03:18.000]  他自己當時也是在拔摩海島
[00:03:18.000 --> 00:03:21.000]  被人流放到那裏
[00:03:21.000 --> 00:03:23.000]  被政府流放到那裏
[00:03:23.000 --> 00:03:25.000]  等於坐牢一樣
[00:03:25.000 --> 00:03:30.000]  並且約翰有很多師兄弟
[00:03:30.000 --> 00:03:32.000]  包括他自己的哥哥雅各
[00:03:32.000 --> 00:03:37.000]  和一位很親密的夥伴
[00:03:37.000 --> 00:03:39.000]  可以說是司徒彼得
[00:03:39.000 --> 00:03:42.000]  那個時候都已經被殺
[00:03:42.000 --> 00:03:44.000]  是殉道了
[00:03:44.000 --> 00:03:47.000]  而在第一世紀
[00:03:47.000 --> 00:03:49.000]  70年的時候
[00:03:49.000 --> 00:03:54.000]  是發生了一件對猶太人打擊很大的事
[00:03:54.000 --> 00:04:02.000]  就是耶路撒冷被羅馬的一位將軍提多攻陷了
[00:04:02.000 --> 00:04:05.000]  城牆破爛
[00:04:05.000 --> 00:04:08.000]  聖殿被燒毀
[00:04:08.000 --> 00:04:12.000]  現在去耶路撒冷旅遊的人
[00:04:12.000 --> 00:04:15.000]  可以去那裏的舊城參觀
[00:04:15.000 --> 00:04:18.000]  那裏只剩下一幅牆
[00:04:18.000 --> 00:04:20.000]  叫做哭牆
[00:04:20.000 --> 00:04:24.000]  這幅是聖殿西面
[00:04:24.000 --> 00:04:27.000]  支撐聖殿的牆
[00:04:27.000 --> 00:04:31.000]  所以作者的目的
[00:04:31.000 --> 00:04:34.000]  是要按照上帝的吩咐
[00:04:34.000 --> 00:04:39.000]  寫一封信給那些腐爛中的信徒
[00:04:39.000 --> 00:04:45.000]  鼓勵他們要站穩信仰的立場
[00:04:45.000 --> 00:04:49.000]  要明白腐爛的源頭
[00:04:49.000 --> 00:04:53.000]  以及腐爛的必然性
[00:04:53.000 --> 00:04:56.000]  不要以為信了主
[00:04:56.000 --> 00:04:59.000]  或者有些人不信主
[00:04:59.000 --> 00:05:02.000]  就可以不必受苦
[00:05:02.000 --> 00:05:07.000]  我們要知道耶穌是一位得勝的主
[00:05:07.000 --> 00:05:14.000]  要記住信主不會使我們不受苦難
[00:05:14.000 --> 00:05:20.000]  但一定會使我們的靈魂永遠得救
[00:05:20.000 --> 00:05:24.000]  活在世上的信徒不必怕苦難
[00:05:24.000 --> 00:05:26.000]  不必怕被殺
[00:05:26.000 --> 00:05:28.000]  正如主耶穌所說
[00:05:28.000 --> 00:05:30.000]  那只能殺害肉體
[00:05:30.000 --> 00:05:33.000]  卻不能殺滅靈魂的不用害怕
[00:05:33.000 --> 00:05:36.000]  要懼怕的是上帝
[00:05:36.000 --> 00:05:41.000]  只有祂能夠將人的肉體和靈魂
[00:05:41.000 --> 00:05:45.000]  都投進地獄
[00:05:45.000 --> 00:05:48.000]  說了一些有關啟示錄的歷史背景
[00:05:48.000 --> 00:05:50.000]  和作者的目的之後
[00:05:50.000 --> 00:05:55.000]  我們要了解啟示錄的文學題材
[00:05:55.000 --> 00:05:58.000]  很多華人教會的牧師都很尊重聖經
[00:05:58.000 --> 00:06:02.000]  盡量按著字面解釋聖經
[00:06:02.000 --> 00:06:08.000]  但似乎有些少忽略了啟示錄的題材
[00:06:08.000 --> 00:06:11.000]  如果我們讀過啟示錄
[00:06:11.000 --> 00:06:16.000]  一定會發現啟示錄是用了很多圖像
[00:06:16.000 --> 00:06:20.000]  有些像現代的公仔書
[00:06:20.000 --> 00:06:24.000]  或者卡通連環圖
[00:06:24.000 --> 00:06:28.000]  其實那是一種在第一世紀
[00:06:28.000 --> 00:06:33.000]  猶太人當中流行的文學題材
[00:06:33.000 --> 00:06:37.000]  我們姑且叫它啟示文學
[00:06:37.000 --> 00:06:41.000]  有一些像中國的武俠小說
[00:06:41.000 --> 00:06:44.000]  中國武俠小說是中國文化中
[00:06:44.000 --> 00:06:47.000]  一種特別的文學題材
[00:06:47.000 --> 00:06:50.000]  是西方文化沒有的
[00:06:50.000 --> 00:06:52.000]  你有沒有看過西方的武俠小說?
[00:06:52.000 --> 00:06:55.000]  沒有的
[00:06:55.000 --> 00:07:01.000]  據說如果要能夠寫出一本好的武俠小說
[00:07:01.000 --> 00:07:05.000]  一定要熟讀中國的歷史
[00:07:05.000 --> 00:07:09.000]  和中國的地理才行
[00:07:09.000 --> 00:07:14.000]  而要寫得出啟示錄這種啟示文學
[00:07:14.000 --> 00:07:18.000]  我覺得一定要熟讀舊約
[00:07:18.000 --> 00:07:23.000]  因為啟示錄裏面有很多圖像
[00:07:23.000 --> 00:07:26.000]  其實都是來自舊約的
[00:07:26.000 --> 00:07:30.000]  就好像上星期說過的七印宗
[00:07:30.000 --> 00:07:32.000]  頭四印一打開的時候
[00:07:32.000 --> 00:07:34.000]  都有一匹馬走出來
[00:07:34.000 --> 00:07:36.000]  一共有四匹馬
[00:07:36.000 --> 00:07:38.000]  四匹馬的異象
[00:07:38.000 --> 00:07:45.000]  其實在《撒加利亞先知書》已經出現過
[00:07:45.000 --> 00:07:49.000]  上星期有人問我
[00:07:49.000 --> 00:07:51.000]  上星期的題目叫七印
[00:07:51.000 --> 00:07:54.000]  主任牧師好像說了六印就停了
[00:07:54.000 --> 00:07:56.000]  沒有說第七印
[00:07:56.000 --> 00:07:59.000]  我相信主任牧師是留給我說的
[00:07:59.000 --> 00:08:03.000]  因為第七印打開之後是靜默了
[00:08:03.000 --> 00:08:07.000]  然後才開始七號的異象
[00:08:07.000 --> 00:08:09.000]  不知道大家記不記得
[00:08:09.000 --> 00:08:12.000]  頭四個印所象徵的事
[00:08:12.000 --> 00:08:15.000]  或者我很快地重覆一下
[00:08:15.000 --> 00:08:16.000]  頭四個印
[00:08:16.000 --> 00:08:19.000]  第一個印是象徵征服
[00:08:19.000 --> 00:08:21.000]  第二個印是象徵暴力
[00:08:21.000 --> 00:08:24.000]  第三個印是象徵不公平
[00:08:24.000 --> 00:08:28.000]  第四個印是象徵痛苦和死亡
[00:08:28.000 --> 00:08:30.000]  這個是主任牧師說的
[00:08:30.000 --> 00:08:33.000]  我不是不同意他的講解
[00:08:33.000 --> 00:08:38.000]  不過我也想稍微補充一點
[00:08:38.000 --> 00:08:40.000]  在頭四個印
[00:08:40.000 --> 00:08:43.000]  每一個印被打開之後
[00:08:43.000 --> 00:08:48.000]  先有一個在上帝面前的天使喊叫
[00:08:48.000 --> 00:08:49.000]  內霸
[00:08:49.000 --> 00:08:52.000]  然後有一匹馬走出來
[00:08:52.000 --> 00:08:54.000]  那匹馬上面有騎士
[00:08:54.000 --> 00:08:57.000]  其實這一個小小的過程
[00:08:57.000 --> 00:09:00.000]  就象徵了一件事
[00:09:00.000 --> 00:09:03.000]  將會發生的事情
[00:09:03.000 --> 00:09:07.000]  是上帝所許可的
[00:09:07.000 --> 00:09:11.000]  甚至是上帝授權給那些騎士的
[00:09:11.000 --> 00:09:15.000]  主任牧師說到四個印所象徵的事
[00:09:15.000 --> 00:09:21.000]  我可以說他是從後果的角度去看的
[00:09:21.000 --> 00:09:26.000]  但如果我從一個過程的角度去看的話
[00:09:26.000 --> 00:09:29.000]  四個印象徵的事情是這樣的
[00:09:29.000 --> 00:09:31.000]  首先第一個印的騎士
[00:09:31.000 --> 00:09:37.000]  是代表那些被授權的皇后將領
[00:09:37.000 --> 00:09:39.000]  然後他們就會
[00:09:39.000 --> 00:09:43.000]  第二個印就是他們會發動戰爭
[00:09:43.000 --> 00:09:50.000]  第三個印就是因為有戰爭
[00:09:50.000 --> 00:09:52.000]  沒有人去耕田
[00:09:52.000 --> 00:09:55.000]  所以就會引致糧食的短缺
[00:09:55.000 --> 00:10:00.000]  最後戰爭當然會帶來死亡和痛苦
[00:10:00.000 --> 00:10:04.000]  其實這四個印或四匹馬的意象
[00:10:04.000 --> 00:10:09.000]  象徵的事是很有邏輯關係的
[00:10:09.000 --> 00:10:12.000]  世界上必然有很多的野心家
[00:10:12.000 --> 00:10:14.000]  他們爭著做皇帝
[00:10:14.000 --> 00:10:17.000]  他們要去征服其他國家
[00:10:17.000 --> 00:10:20.000]  於是他們就發動戰爭
[00:10:20.000 --> 00:10:23.000]  或者是武力的威脅
[00:10:23.000 --> 00:10:27.000]  戰爭必然會造成糧食短缺
[00:10:27.000 --> 00:10:31.000]  在古代的社會多數以農業為主
[00:10:31.000 --> 00:10:33.000]  男人去了打仗
[00:10:33.000 --> 00:10:34.000]  沒有人耕田
[00:10:34.000 --> 00:10:37.000]  糧食自然會短缺
[00:10:37.000 --> 00:10:41.000]  戰爭一定會帶來死亡
[00:10:41.000 --> 00:10:43.000]  人類社會的現象
[00:10:43.000 --> 00:10:47.000]  在第一世紀之前發生過
[00:10:47.000 --> 00:10:51.000]  在古代有幾個大的帝國的更替
[00:10:51.000 --> 00:10:53.000]  就是因為有野心家
[00:10:53.000 --> 00:10:56.000]  像是亞述國的西拿基納
[00:10:56.000 --> 00:10:59.000]  巴比倫的尼布甲尼山
[00:10:59.000 --> 00:11:02.000]  希臘的亞歷山大大帝
[00:11:02.000 --> 00:11:05.000]  然後到羅馬的皇帝奧古斯都
[00:11:05.000 --> 00:11:11.000]  這幾個皇帝的名字在聖經裡都有提到過
[00:11:11.000 --> 00:11:13.000]  在我們現代的社會
[00:11:13.000 --> 00:11:15.000]  我們看到美國的野心家
[00:11:15.000 --> 00:11:16.000]  想做世界的盟主
[00:11:16.000 --> 00:11:20.000]  俄國、中國甚至朝鮮的領袖都不甘示弱
[00:11:20.000 --> 00:11:24.000]  各自發展威力強大的武器
[00:11:24.000 --> 00:11:27.000]  朝鮮更加準備好
[00:11:27.000 --> 00:11:30.000]  跟美國甚至全世界同歸於盡
[00:11:30.000 --> 00:11:34.000]  我們不能活你們也跟我一起死
[00:11:34.000 --> 00:11:42.000]  這就是這四個印的意象給我們的解釋
[00:11:42.000 --> 00:11:45.000]  現在我們開始看第七個印
[00:11:45.000 --> 00:11:48.000]  在基斯路今天的經文八章一節裡說
[00:11:48.000 --> 00:11:51.000]  高揚揭開第七個印的時候
[00:11:51.000 --> 00:11:55.000]  天上寂靜無聲約半小時
[00:11:55.000 --> 00:11:58.000]  第七印被打開之後是寂靜無聲
[00:11:58.000 --> 00:12:01.000]  沒有異象也沒有聲音
[00:12:01.000 --> 00:12:04.000]  有點像安息日
[00:12:04.000 --> 00:12:07.000]  象徵最後的結束
[00:12:07.000 --> 00:12:11.000]  我們記得當上主創造這個物質世界之後
[00:12:11.000 --> 00:12:14.000]  第七日是安息的
[00:12:14.000 --> 00:12:17.000]  表明上帝創造世界的目的
[00:12:17.000 --> 00:12:20.000]  就是和他所有創造物包括人
[00:12:20.000 --> 00:12:24.000]  一起來享受安息
[00:12:24.000 --> 00:12:27.000]  過了一段時間之後
[00:12:27.000 --> 00:12:31.000]  安息日過了就有七個天使預備吹號
[00:12:31.000 --> 00:12:33.000]  不過在吹號之前
[00:12:33.000 --> 00:12:35.000]  又有天使拿著香爐
[00:12:35.000 --> 00:12:41.000]  裡面的香是象徵信徒們的禱告
[00:12:41.000 --> 00:12:45.000]  弟兄姊妹當我們在苦難中祈禱的時候
[00:12:45.000 --> 00:12:48.000]  我們不能馬上脫苦海
[00:12:48.000 --> 00:12:51.000]  仍然是被苦難煎熬中
[00:12:51.000 --> 00:12:55.000]  我們要記得這段經文
[00:12:55.000 --> 00:12:58.000]  我們的祈禱已經升到天上
[00:12:58.000 --> 00:13:00.000]  是要配合上主的計劃
[00:13:00.000 --> 00:13:05.000]  一起影響這個世界
[00:13:05.000 --> 00:13:08.000]  我們現在來看頭四號
[00:13:08.000 --> 00:13:10.000]  頭四號是很快的
[00:13:10.000 --> 00:13:11.000]  一號接一號
[00:13:11.000 --> 00:13:16.000]  使我們呼吸都來不及
[00:13:16.000 --> 00:13:20.000]  這四號和前面的四個印有點不同
[00:13:20.000 --> 00:13:25.000]  四個印的異象是發生在天上
[00:13:25.000 --> 00:13:28.000]  四位騎士都是在天上
[00:13:28.000 --> 00:13:31.000]  領受了上帝所賜的權力
[00:13:31.000 --> 00:13:33.000]  當四號吹響的時候
[00:13:33.000 --> 00:13:38.000]  讓人看到異象是發生在世界上
[00:13:38.000 --> 00:13:42.000]  包括地、海、水、太陽、月亮和星辰
[00:13:42.000 --> 00:13:47.000]  我們一般稱為大自然的災害
[00:13:47.000 --> 00:13:49.000]  而發生災害的次序
[00:13:49.000 --> 00:13:52.000]  我相信和創造有關
[00:13:52.000 --> 00:13:55.000]  因為根據創世紀的創造
[00:13:55.000 --> 00:14:00.000]  天空大地植物都是在頭三天裡面造成的
[00:14:00.000 --> 00:14:04.000]  第四天就是做太陽月亮
[00:14:04.000 --> 00:14:10.000]  而四號的災害都是先燒毀大地、海和江河
[00:14:10.000 --> 00:14:12.000]  甚至樹木、青草
[00:14:12.000 --> 00:14:18.000]  第四號就影響太陽、月亮和星辰
[00:14:18.000 --> 00:14:21.000]  這些災害也令我們想起
[00:14:21.000 --> 00:14:25.000]  上帝當年怎樣懲罰埃及王
[00:14:25.000 --> 00:14:30.000]  他也用了大自然去傷害埃及人
[00:14:30.000 --> 00:14:33.000]  這些傷害的目的
[00:14:33.000 --> 00:14:38.000]  是要讓人明白人的有限
[00:14:38.000 --> 00:14:46.000]  還有哪一個才是真正有權力去掌管大自然
[00:14:46.000 --> 00:14:48.000]  羅馬人和埃及人一樣
[00:14:48.000 --> 00:14:52.000]  他們都是拜很多神明的國家
[00:14:52.000 --> 00:14:56.000]  以為是很多不同的神明偶像
[00:14:56.000 --> 00:14:59.000]  在掌管大自然
[00:14:59.000 --> 00:15:04.000]  而上帝卻是用大自然去傷害他們
[00:15:04.000 --> 00:15:10.000]  使他們明白神明和偶像的無能
[00:15:10.000 --> 00:15:15.000]  對於漢時代正在受苦的信徒來說
[00:15:15.000 --> 00:15:20.000]  這些異象會給他們得到安慰
[00:15:20.000 --> 00:15:24.000]  因為上帝會聽信徒們的祈禱
[00:15:24.000 --> 00:15:30.000]  然後用大自然的災害去懲罰羅馬帝國
[00:15:30.000 --> 00:15:35.000]  羅馬帝國之所以能夠興盛依靠的是兵馬
[00:15:35.000 --> 00:15:38.000]  是訓練有素的軍隊
[00:15:38.000 --> 00:15:42.000]  他們堅持的道路和其他管理系統
[00:15:42.000 --> 00:15:45.000]  但是這些異象發生的時候
[00:15:45.000 --> 00:15:53.000]  他們就會覺得自己對大自然是完全無能為力
[00:15:53.000 --> 00:15:58.000]  他們能夠傷害信徒是有上帝的旨意
[00:15:58.000 --> 00:16:00.000]  暫時容讓他們作惡
[00:16:00.000 --> 00:16:06.000]  只不過是為了他們得到報應而做好準備
[00:16:06.000 --> 00:16:09.000]  在這些懲罰當中
[00:16:09.000 --> 00:16:15.000]  我們仍然可以看到上帝的恩典
[00:16:15.000 --> 00:16:21.000]  自然界所受的傷只是三分之一
[00:16:21.000 --> 00:16:26.000]  還有三分之二是沒有受傷
[00:16:26.000 --> 00:16:29.000]  因此這些嚴重的災害
[00:16:29.000 --> 00:16:33.000]  也可以說是對世人的警告
[00:16:33.000 --> 00:16:38.000]  不要藐視上帝
[00:16:38.000 --> 00:16:41.000]  如果有人看到這些災害而悔改的話
[00:16:41.000 --> 00:16:45.000]  他們仍然會有得救的機會
[00:16:45.000 --> 00:16:49.000]  今天的世界也有很多大自然的災害
[00:16:49.000 --> 00:16:52.000]  最近在中美洲接二連三
[00:16:52.000 --> 00:16:55.000]  都受到特大颶風的影響
[00:16:55.000 --> 00:16:58.000]  在那些加勒比海的島國就很慘
[00:16:58.000 --> 00:17:02.000]  不過美國的德州也都受到很大的影響
[00:17:02.000 --> 00:17:06.000]  然後美國西岸又發生山林大火
[00:17:06.000 --> 00:17:10.000]  我相信這些自然的災害都是要提醒美國人
[00:17:10.000 --> 00:17:14.000]  不要再以為自己擁有世上最強大的海軍
[00:17:14.000 --> 00:17:18.000]  最先進的導彈、反導彈、核子武器
[00:17:18.000 --> 00:17:23.000]  和隱形戰鬥機到處去惹事生非
[00:17:23.000 --> 00:17:26.000]  自然災害除了懲罰之外
[00:17:26.000 --> 00:17:30.000]  也有警告世人的作用
[00:17:30.000 --> 00:17:34.000]  我們繼續看第五至第七號的啟示
[00:17:34.000 --> 00:17:38.000]  在吹響五至七號之前
[00:17:38.000 --> 00:17:43.000]  在八章十三節約翰尼先看到一隻鷹
[00:17:43.000 --> 00:17:46.000]  這個異象中的鷹會說話
[00:17:46.000 --> 00:17:51.000]  大聲喊「慘啦慘啦」或「禍災」
[00:17:51.000 --> 00:17:55.000]  並且指出地上的人有禍了
[00:17:55.000 --> 00:17:58.000]  給我們一個期待
[00:17:58.000 --> 00:18:00.000]  接下來的三號所產生的災害
[00:18:00.000 --> 00:18:03.000]  是會直接針對人
[00:18:03.000 --> 00:18:10.000]  而不是像頭頭的四號針對環境
[00:18:10.000 --> 00:18:14.000]  這個異象的另一個功能就是將七號分成兩組
[00:18:14.000 --> 00:18:16.000]  是四和三
[00:18:16.000 --> 00:18:20.000]  其實七日也有兩種,四和三
[00:18:20.000 --> 00:18:22.000]  第五號吹響之後
[00:18:22.000 --> 00:18:29.000]  約翰所見的異象比前四個號詳細很多
[00:18:29.000 --> 00:18:31.000]  他不只是看到後果
[00:18:31.000 --> 00:18:36.000]  而是看到一個過程的發生
[00:18:36.000 --> 00:18:41.000]  第五號一吹響,他首先看到一顆星墜下
[00:18:41.000 --> 00:18:43.000]  從天上墜下
[00:18:43.000 --> 00:18:46.000]  在啟示錄第一章我們已經知道
[00:18:46.000 --> 00:18:49.000]  星代表天使
[00:18:49.000 --> 00:18:54.000]  不過這顆星應該是象徵壞的天使
[00:18:54.000 --> 00:18:55.000]  甚至是撒旦
[00:18:55.000 --> 00:18:59.000]  因為它是從天上掉下去的
[00:18:59.000 --> 00:19:03.000]  九章二節又提到無底的深淵
[00:19:03.000 --> 00:19:08.000]  這裡應該是指死亡或陰間出來的東西
[00:19:08.000 --> 00:19:13.000]  我相信這些都代表屬靈界的邪惡勢力
[00:19:13.000 --> 00:19:15.000]  九章三節提到蝗蟲
[00:19:15.000 --> 00:19:19.000]  他們接受能力去傷害人
[00:19:19.000 --> 00:19:22.000]  他們沒有自主去傷害任何人
[00:19:22.000 --> 00:19:24.000]  也不可以殺人
[00:19:24.000 --> 00:19:31.000]  究竟那些蝗蟲對約翰時代的人有什麼意義呢?
[00:19:31.000 --> 00:19:38.000]  在今日經文所描寫的蝗蟲是很特別的
[00:19:38.000 --> 00:19:42.000]  他們的形象可以給我們一些線索
[00:19:42.000 --> 00:19:47.000]  他們的形象可以說是不男不女
[00:19:47.000 --> 00:19:49.000]  好像戰馬
[00:19:49.000 --> 00:19:52.000]  卻又有女人的頭髮
[00:19:52.000 --> 00:19:54.000]  又會使人受痛苦
[00:19:54.000 --> 00:20:00.000]  九章十節還提到他們有能力使人受苦五個月
[00:20:00.000 --> 00:20:07.000]  我相信如果這些形容對約翰時代的人有意義的話
[00:20:07.000 --> 00:20:12.000]  他們應該曾經歷過 經驗過
[00:20:12.000 --> 00:20:14.000]  從歷史當中我們發現
[00:20:14.000 --> 00:20:20.000]  有一位猶太歷史學家叫約瑟弗Josephus
[00:20:20.000 --> 00:20:22.000]  他記載了一件事情
[00:20:22.000 --> 00:20:25.000]  在公元66至70年間
[00:20:25.000 --> 00:20:30.000]  猶太人有一個黨派叫粉瑞黨
[00:20:30.000 --> 00:20:33.000]  如果我們熟悉福音書
[00:20:33.000 --> 00:20:38.000]  就知道耶穌基督的其中一個門徒屬於粉瑞黨人
[00:20:38.000 --> 00:20:41.000]  但在66至70年間
[00:20:41.000 --> 00:20:46.000]  粉瑞黨人企圖以武力來推翻羅馬政權
[00:20:46.000 --> 00:20:49.000]  重建猶太國
[00:20:49.000 --> 00:20:52.000]  當時他們真的好像被邪靈支配一樣
[00:20:52.000 --> 00:20:56.000]  他們喜歡男扮女裝扮成女人的樣子
[00:20:56.000 --> 00:20:59.000]  但性情非常兇殘
[00:20:59.000 --> 00:21:02.000]  他們在猶太人社區裡橫行霸道
[00:21:02.000 --> 00:21:05.000]  劫富卻不去制貧
[00:21:05.000 --> 00:21:07.000]  他們只是放縱情慾
[00:21:07.000 --> 00:21:09.000]  隨便強姦婦女
[00:21:09.000 --> 00:21:14.000]  導致一般的良民求死不得
[00:21:14.000 --> 00:21:17.000]  非常痛苦
[00:21:17.000 --> 00:21:19.000]  除了粉瑞黨人之外
[00:21:19.000 --> 00:21:21.000]  當時還有其他黨派
[00:21:21.000 --> 00:21:24.000]  他們都好像著了魔
[00:21:24.000 --> 00:21:26.000]  邪靈附身一樣
[00:21:26.000 --> 00:21:28.000]  所做的事不可理喻
[00:21:28.000 --> 00:21:30.000]  彼此殘殺
[00:21:30.000 --> 00:21:32.000]  父親可以屠宰家人
[00:21:32.000 --> 00:21:35.000]  母親可以吃了自己親生的兒子
[00:21:35.000 --> 00:21:39.000]  到處都出現假先知
[00:21:39.000 --> 00:21:41.000]  至於五個月
[00:21:41.000 --> 00:21:46.000]  可以象徵一個時間的短暫
[00:21:46.000 --> 00:21:51.000]  也有可能指出當時羅馬有位將軍
[00:21:51.000 --> 00:21:57.000]  他為了刺激猶太人
[00:21:57.000 --> 00:22:00.000]  用武力去反抗羅馬
[00:22:00.000 --> 00:22:04.000]  使羅馬的軍隊可以出師有名
[00:22:04.000 --> 00:22:05.000]  去攻打耶路撒冷
[00:22:05.000 --> 00:22:09.000]  背後的黑手就是邪靈
[00:22:09.000 --> 00:22:12.000]  不要以為我們可以去拜撒旦魔鬼
[00:22:12.000 --> 00:22:15.000]  我們可以逃避苦難
[00:22:15.000 --> 00:22:17.000]  魔鬼的門徒
[00:22:17.000 --> 00:22:21.000]  都會被魔鬼虐待
[00:22:21.000 --> 00:22:24.000]  福音書裏有記載過一件事
[00:22:24.000 --> 00:22:27.000]  有人被魔鬼附身
[00:22:27.000 --> 00:22:30.000]  他們有沒有好日子過?
[00:22:30.000 --> 00:22:31.000]  沒有
[00:22:31.000 --> 00:22:33.000]  他們會發瘋
[00:22:33.000 --> 00:22:39.000]  脫光衣服去墳墓住
[00:22:39.000 --> 00:22:42.000]  不過人就是這麼奇怪
[00:22:42.000 --> 00:22:44.000]  在人類的世界中
[00:22:44.000 --> 00:22:46.000]  即使受苦
[00:22:46.000 --> 00:22:50.000]  都不肯悔改歸向上帝
[00:22:50.000 --> 00:22:53.000]  在九章二十至二十一節說
[00:22:53.000 --> 00:22:57.000]  其餘沒有在這些災害中被殺的人
[00:22:57.000 --> 00:23:00.000]  仍然不悔改
[00:23:00.000 --> 00:23:04.000]  不拋棄他們親手所做的偶像
[00:23:04.000 --> 00:23:08.000]  他們照常拜魔鬼
[00:23:08.000 --> 00:23:14.000]  和金銀和石木所做的那些不能看
[00:23:14.000 --> 00:23:16.000]  不能聽
[00:23:16.000 --> 00:23:19.000]  不能走的東西
[00:23:19.000 --> 00:23:22.000]  他們犯了兇殺
[00:23:22.000 --> 00:23:23.000]  邪術
[00:23:23.000 --> 00:23:24.000]  淫亂
[00:23:24.000 --> 00:23:27.000]  偷竊等罪行
[00:23:27.000 --> 00:23:31.000]  也沒有悔改
[00:23:31.000 --> 00:23:35.000]  在第十章我們看到上帝的恩典
[00:23:35.000 --> 00:23:38.000]  就是在這個充滿苦難的世界中
[00:23:38.000 --> 00:23:43.000]  上帝仍然使用他的僕人去傳福音
[00:23:43.000 --> 00:23:47.000]  我們跳過一些經文來看第七號啟示
[00:23:47.000 --> 00:23:52.000]  第七號所宣告的意義和第七印一樣
[00:23:52.000 --> 00:23:57.000]  就是在世界最後的結束之前
[00:23:57.000 --> 00:24:00.000]  是充滿災難的
[00:24:00.000 --> 00:24:06.000]  七日啟示給我們看到一封罪人自相征戰帶來的惡果
[00:24:06.000 --> 00:24:10.000]  要等到主再來的時候才會收拾殘局
[00:24:10.000 --> 00:24:12.000]  能夠安息
[00:24:12.000 --> 00:24:17.000]  七號就是讓我們了解上帝運用自然界的災禍
[00:24:17.000 --> 00:24:24.000]  和容許邪靈法力去使世人受苦
[00:24:24.000 --> 00:24:31.000]  讓眾生的信徒繼續宣講福音
[00:24:31.000 --> 00:24:35.000]  去幫助罪人回轉悔改
[00:24:35.000 --> 00:24:39.000]  而所有敬畏上帝的人
[00:24:39.000 --> 00:24:41.000]  無論尊卑
[00:24:41.000 --> 00:24:44.000]  在最後的審判當中
[00:24:44.000 --> 00:24:50.000]  都會得到上帝的獎賞
