
[00:00:00.000 --> 00:00:03.320]  「菩薩姐妹」讓我們聽到以先同心的禱告
[00:04:30.900 --> 00:04:33.380]  而是用更多的時間去明白上帝的道理
[00:04:33.380 --> 00:04:36.140]  讓更多的時間去明白神的道理
[00:04:36.140 --> 00:04:37.460]  知道怎樣跟神行
[00:04:37.460 --> 00:04:38.900]  知道如何與神同行
[00:04:38.900 --> 00:04:41.340]  這個也是浸信會的特色
[00:04:41.340 --> 00:04:42.940]  這也是基督會的特色
[00:04:42.940 --> 00:04:44.980]  強調教導聖經的重要
[00:04:44.980 --> 00:04:46.700]  強調教導聖經的作用
[00:04:46.700 --> 00:04:50.580]  我們回去這段聖經看看這段經文怎樣跟我們分享
[00:04:50.580 --> 00:04:52.140]  怎樣跟神行
[00:04:52.140 --> 00:04:53.220]  讓我們回到聖經
[00:04:53.220 --> 00:04:55.420]  看怎樣讓我們與神同行
[00:04:55.420 --> 00:04:59.580]  講一點點上一堂十六章第一至第五節的經文
[00:04:59.580 --> 00:05:02.660]  上一堂我們講到十六章一到五節的經文
[00:05:02.660 --> 00:05:09.260]  在裏面我們已經看到保羅有不同的童宮都能組合在一起
[00:05:09.260 --> 00:05:12.540]  保羅跟不同的童宮都能一起來
[00:05:12.540 --> 00:05:15.380]  有一位新的童宮叫提摩泰
[00:05:15.380 --> 00:05:17.220]  有一個新的童宮叫提摩泰
[00:05:17.220 --> 00:05:23.020]  他直著保羅縱使昔日在他的家鄉裏面受盡逼迫
[00:05:23.020 --> 00:05:24.740]  但他仍然相信主
[00:05:24.740 --> 00:05:27.500]  他藉著保羅昔日在他的家鄉被迫
[00:05:27.500 --> 00:05:29.540]  那他仍然是能相信主
[00:05:29.540 --> 00:05:31.660]  保羅為何可以找到這位童宮呢?
[00:05:31.660 --> 00:05:33.580]  保羅是如何找到這童宮的呢?
[00:05:33.580 --> 00:05:36.300]  就是因為他對上帝的委託
[00:05:36.300 --> 00:05:39.140]  仍然不屈不撓地去希望完成
[00:05:39.140 --> 00:05:43.740]  因為他對上帝的主託是不屈不饒地去執行
[00:05:43.740 --> 00:05:46.940]  終於走出一條很特別的道路
[00:05:46.940 --> 00:05:48.740]  終於走出一條很特別的道路
[00:05:48.740 --> 00:05:53.060]  雖然原本看來好像山重水復已無路了
[00:05:53.060 --> 00:05:55.380]  雖然是山重水復已無路
[00:05:55.380 --> 00:05:57.620]  但是柳暗花明又一村
[00:05:57.620 --> 00:05:59.740]  但是柳暗花明又一村
[00:05:59.740 --> 00:06:01.740]  現在提摩泰
[00:06:01.740 --> 00:06:02.740]  現在提摩泰
[00:06:02.740 --> 00:06:03.580]  細拉
[00:06:03.580 --> 00:06:04.140]  細拉
[00:06:04.140 --> 00:06:05.540]  和保羅一起侍奉
[00:06:05.540 --> 00:06:07.260]  和保羅一同侍奉
[00:06:07.260 --> 00:06:09.060]  在加拿大地區裏面
[00:06:09.060 --> 00:06:09.980]  在加拿大地區裏面
[00:06:09.980 --> 00:06:13.020]  也充滿了很多新建立的教會
[00:06:13.020 --> 00:06:14.700]  也充滿了新建立的教會
[00:06:14.700 --> 00:06:19.020]  已經有很多信徒在那裏開始不斷傳道信主了
[00:06:19.020 --> 00:06:19.020]  已經有很多信徒在那裏開始不斷傳道信主了
[00:06:19.020 --> 00:06:19.060]  已經有很多信徒在那裏開始不斷傳道信主了
[00:06:19.060 --> 00:06:23.180]  有很多信徒在那裏開始不斷傳道信主了
[00:06:23.180 --> 00:06:25.180]  我們應該這樣想的了
[00:06:25.180 --> 00:06:25.180]  我們應該這樣想的了
[00:06:25.180 --> 00:06:25.180]  我們應該這樣想的了
[00:06:25.180 --> 00:06:26.300]  我們應該這樣想的了
[00:06:26.300 --> 00:06:29.980]  順理成章應該去加強教會在那裏
[00:06:29.980 --> 00:06:29.980]  順理成章應該去加強教會在那裏
[00:06:29.980 --> 00:06:29.980]  順理成章應該去加強教會在那裏
[00:06:29.980 --> 00:06:29.980]  順理成章應該去加強教會在那裏
[00:06:29.980 --> 00:06:29.980]  順理成章應該去加強教會在那裏
[00:06:29.980 --> 00:06:46.020]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:06:46.020 --> 00:06:46.060]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:06:46.060 --> 00:06:46.100]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:06:46.100 --> 00:06:46.140]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:06:46.140 --> 00:06:46.180]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:06:46.180 --> 00:06:46.260]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:06:46.260 --> 00:06:46.340]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:06:46.340 --> 00:06:46.400]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:06:46.400 --> 00:06:46.460]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:06:46.460 --> 00:07:06.080]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:06.080 --> 00:07:06.140]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:06.140 --> 00:07:06.200]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:06.200 --> 00:07:06.280]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:06.280 --> 00:07:06.340]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:06.340 --> 00:07:06.400]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:06.400 --> 00:07:06.460]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:06.460 --> 00:07:06.520]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:06.520 --> 00:07:06.580]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:06.580 --> 00:07:22.640]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:22.640 --> 00:07:22.700]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:22.700 --> 00:07:22.760]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:22.760 --> 00:07:22.820]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:22.820 --> 00:07:22.880]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:22.880 --> 00:07:22.940]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:22.940 --> 00:07:23.000]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:23.000 --> 00:07:23.060]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:23.060 --> 00:07:23.120]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:23.120 --> 00:07:38.260]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:38.260 --> 00:07:38.320]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:38.320 --> 00:07:38.380]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:38.380 --> 00:07:38.440]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:38.440 --> 00:07:38.500]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:38.500 --> 00:07:38.560]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:38.560 --> 00:07:38.620]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:38.620 --> 00:07:38.680]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:38.680 --> 00:07:38.740]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:38.740 --> 00:07:53.220]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:07:53.220 --> 00:08:20.740]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:20.740 --> 00:08:20.800]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:20.800 --> 00:08:20.860]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:20.860 --> 00:08:36.200]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:36.200 --> 00:08:56.120]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:56.120 --> 00:08:56.180]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:56.180 --> 00:08:56.240]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:56.240 --> 00:08:56.300]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:56.300 --> 00:08:56.360]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:56.360 --> 00:08:56.420]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:56.420 --> 00:08:56.480]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:56.480 --> 00:08:56.540]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:56.540 --> 00:08:56.600]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:08:56.600 --> 00:09:14.540]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:09:14.540 --> 00:09:43.540]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:09:43.540 --> 00:09:43.600]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:09:43.600 --> 00:09:43.640]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:09:43.640 --> 00:09:43.700]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:09:43.700 --> 00:09:43.760]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:09:43.760 --> 00:09:43.840]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:09:43.840 --> 00:09:43.900]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:09:43.900 --> 00:09:43.960]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:09:43.960 --> 00:09:44.040]  保羅和巴拿巴說為什麼要回到史瓦西亞的教會呢?
[00:09:44.040 --> 00:09:46.040]  我經常只聽見一句話
[00:09:46.040 --> 00:09:48.040]  經常聽到一句話
[00:09:48.040 --> 00:09:50.040]  Shirley 你聽清楚了
[00:09:50.040 --> 00:09:54.040]  她說我由信主那天開始
[00:09:54.040 --> 00:09:56.040]  她說我由信主開始
[00:09:56.040 --> 00:09:58.040]  我就頭頭碰著黑
[00:09:58.040 --> 00:10:00.040]  我就頭頭碰黑
[00:10:00.040 --> 00:10:02.040]  每樣事神都好像壓著我的
[00:10:02.040 --> 00:10:04.040]  每樣事好像神都捉著我
[00:10:04.040 --> 00:10:06.040]  那時候我們在讀中學
[00:10:06.040 --> 00:10:08.040]  最希望做什麼呢
[00:10:08.040 --> 00:10:10.040]  就是二十幾三十年前
[00:10:10.040 --> 00:10:12.040]  在二三十年前的時候
[00:10:12.040 --> 00:10:14.040]  在讀中學的時候
[00:10:14.040 --> 00:10:16.040]  我們當然是想進大學
[00:10:16.040 --> 00:10:18.040]  那時候想幹什麼呢
[00:10:18.040 --> 00:10:20.040]  當然是想進大學
[00:10:20.040 --> 00:10:22.040]  我很快就讀完中學
[00:10:22.040 --> 00:10:24.040]  四個月讀完中學
[00:10:24.040 --> 00:10:26.040]  有大學都糾纏了一輪
[00:10:26.040 --> 00:10:28.040]  終於有大學都說
[00:10:28.040 --> 00:10:30.040]  可能會收我了
[00:10:30.040 --> 00:10:32.040]  讀了中學畢業之後
[00:10:32.040 --> 00:10:34.040]  終於有大學了
[00:10:34.040 --> 00:10:36.040]  都未定的
[00:10:36.040 --> 00:10:38.040]  這個信徒她就在教會
[00:10:38.040 --> 00:10:40.040]  每次都跟我說
[00:10:40.040 --> 00:10:42.040]  下個星期我不去教會了
[00:10:42.040 --> 00:10:44.040]  為什麼呢
[00:10:44.040 --> 00:10:46.040]  我信了耶穌就頭頭碰著黑
[00:10:46.040 --> 00:10:48.040]  所以我信了耶穌之後
[00:10:48.040 --> 00:10:50.040]  每件事都不好
[00:10:50.040 --> 00:10:52.040]  你怎麼頭頭碰著黑
[00:10:52.040 --> 00:10:54.040]  我考科普
[00:10:54.040 --> 00:10:56.040]  永遠考不到
[00:10:56.040 --> 00:10:58.040]  學福士
[00:10:58.040 --> 00:11:00.040]  英文托福
[00:11:00.040 --> 00:11:02.040]  以前進大學要考科普
[00:11:02.040 --> 00:11:04.040]  你有沒有考過
[00:11:04.040 --> 00:11:06.040]  我以前考到
[00:11:06.040 --> 00:11:08.040]  五百七十三分
[00:11:08.040 --> 00:11:10.040]  我很會扣分
[00:11:10.040 --> 00:11:12.040]  進大學
[00:11:12.040 --> 00:11:14.040]  她說我永遠都不夠
[00:11:14.040 --> 00:11:16.040]  五百五十分都不到
[00:11:16.040 --> 00:11:18.040]  她說我的托福成績
[00:11:18.040 --> 00:11:20.040]  五百五十分都不夠
[00:11:20.040 --> 00:11:22.040]  那我考多幾次讀多幾次
[00:11:22.040 --> 00:11:24.040]  那你考多幾次
[00:11:24.040 --> 00:11:26.040]  她說不是這麼簡單
[00:11:26.040 --> 00:11:28.040]  不是這麼簡單
[00:11:28.040 --> 00:11:30.040]  我走在街上扭到腳
[00:11:30.040 --> 00:11:32.040]  我走在街上腳也扭了
[00:11:32.040 --> 00:11:34.040]  我心想走在街上扭到腳
[00:11:34.040 --> 00:11:36.040]  是鞋問題還是腳問題
[00:11:36.040 --> 00:11:38.040]  還是鞋的問題
[00:11:38.040 --> 00:11:40.040]  不是腳這麼簡單
[00:11:40.040 --> 00:11:42.040]  不是腳這麼簡單
[00:11:42.040 --> 00:11:44.040]  她說我認識了一個男朋友
[00:11:44.040 --> 00:11:46.040]  那個男朋友就甩了我
[00:11:46.040 --> 00:11:48.040]  說我信了主
[00:11:48.040 --> 00:11:50.040]  男朋友也跟我分手了
[00:11:50.040 --> 00:11:52.040]  說我信了主
[00:11:52.040 --> 00:11:54.040]  我覺得你應該感謝主
[00:11:54.040 --> 00:11:56.040]  因為你那個男朋友不信主
[00:11:56.040 --> 00:11:58.040]  我說你應該感謝主
[00:11:58.040 --> 00:12:00.040]  因為你男朋友不信主
[00:12:00.040 --> 00:12:02.040]  誰都不肯信主
[00:12:02.040 --> 00:12:04.040]  我跟他講過很多次
[00:12:04.040 --> 00:12:06.040]  是不是信了主一定不好呢?
[00:12:06.040 --> 00:12:08.040]  是不是信了主一定不好呢?
[00:12:08.040 --> 00:12:10.040]  是不是信了主一定不好呢?
[00:12:10.040 --> 00:12:12.040]  是不是信了主一定不好呢?
[00:12:12.040 --> 00:12:14.040]  是不是信了主一定不好呢?
[00:12:14.040 --> 00:12:16.040]  是不是信了主一定不好呢?
[00:12:16.040 --> 00:12:18.040]  是不是信了主一定不好呢?
[00:12:18.040 --> 00:12:20.040]  是不是信了主一定不好呢?
[00:12:20.040 --> 00:12:22.040]  是不是信了主一定不好呢?
[00:12:22.040 --> 00:12:24.040]  是不是信了主一定不好呢?
[00:12:24.040 --> 00:12:26.040]  是不是信了主一定不好呢?
[00:12:26.040 --> 00:12:28.040]  是不是信了主一定不好呢?
[00:12:28.040 --> 00:12:30.040]  是不是信了主一定不好呢?
[00:12:30.040 --> 00:12:32.040]  是不是信了主一定不好呢?
[00:12:32.040 --> 00:12:34.040]  是不是信了主一定不好呢?
[00:12:34.040 --> 00:12:36.040]  是不是信了主一定不好呢?
[00:12:36.040 --> 00:12:38.040]  是不是信了主一定不好呢?
[00:12:38.040 --> 00:12:40.040]  是不是信了主一定不好呢?
[00:12:40.040 --> 00:12:42.040]  是不是信了主一定不好呢?
[00:12:42.040 --> 00:12:44.040]  是不是信了主一定不好呢?
[00:12:44.040 --> 00:12:46.040]  是不是信了主一定不好呢?
[00:12:46.040 --> 00:12:48.040]  是不是信了主一定不好呢?
[00:12:48.040 --> 00:12:50.040]  是不是信了主一定不好呢?
[00:12:50.040 --> 00:12:52.040]  是不是信了主一定不好呢?
[00:12:52.040 --> 00:12:54.040]  是不是信了主一定不好呢?
[00:12:54.040 --> 00:12:56.040]  是不是信了主一定不好呢?
[00:12:56.040 --> 00:12:58.040]  是不是信了主一定不好呢?
[00:12:58.040 --> 00:13:00.040]  是不是信了主一定不好呢?
[00:13:00.040 --> 00:13:02.040]  是不是信了主一定不好呢?
[00:13:02.040 --> 00:13:04.040]  是不是信了主一定不好呢?
[00:13:04.040 --> 00:13:06.040]  是不是信了主一定不好呢?
[00:13:06.040 --> 00:13:08.040]  是不是信了主一定不好呢?
[00:13:08.040 --> 00:13:10.040]  是不是信了主一定不好呢?
[00:13:10.040 --> 00:13:12.040]  是不是信了主一定不好呢?
[00:13:12.040 --> 00:13:14.040]  是不是信了主一定不好呢?
[00:13:14.040 --> 00:13:16.040]  是不是信了主一定不好呢?
[00:13:16.040 --> 00:13:18.040]  是不是信了主一定不好呢?
[00:13:18.040 --> 00:13:20.040]  是不是信了主一定不好呢?
[00:13:20.040 --> 00:13:22.040]  是不是信了主一定不好呢?
[00:13:22.040 --> 00:13:24.040]  是不是信了主一定不好呢?
[00:13:24.040 --> 00:13:26.040]  是不是信了主一定不好呢?
[00:13:26.040 --> 00:13:28.040]  是不是信了主一定不好呢?
[00:13:28.040 --> 00:13:30.040]  是不是信了主一定不好呢?
[00:13:30.040 --> 00:13:32.040]  是不是信了主一定不好呢?
[00:13:32.040 --> 00:13:34.040]  是不是信了主一定不好呢?
[00:13:34.040 --> 00:13:36.040]  是不是信了主一定不好呢?
[00:13:36.040 --> 00:13:38.040]  是不是信了主一定不好呢?
[00:13:38.040 --> 00:13:40.040]  是不是信了主一定不好呢?
[00:13:40.040 --> 00:13:42.040]  是不是信了主一定不好呢?
[00:13:42.040 --> 00:13:44.040]  是不是信了主一定不好呢?
[00:13:44.040 --> 00:13:46.040]  是不是信了主一定不好呢?
[00:13:46.040 --> 00:13:48.040]  是不是信了主一定不好呢?
[00:13:48.040 --> 00:13:50.040]  是不是信了主一定不好呢?
[00:13:50.040 --> 00:13:52.040]  是不是信了主一定不好呢?
[00:13:52.040 --> 00:13:54.040]  是不是信了主一定不好呢?
[00:13:54.040 --> 00:13:56.040]  是不是信了主一定不好呢?
[00:13:56.040 --> 00:13:58.040]  是不是信了主一定不好呢?
[00:13:58.040 --> 00:14:00.040]  是不是信了主一定不好呢?
[00:14:00.040 --> 00:14:02.040]  是不是信了主一定不好呢?
[00:14:02.040 --> 00:14:04.040]  是不是信了主一定不好呢?
[00:14:04.040 --> 00:14:06.040]  是不是信了主一定不好呢?
[00:14:06.040 --> 00:14:08.040]  是不是信了主一定不好呢?
[00:14:08.040 --> 00:14:10.040]  是不是信了主一定不好呢?
[00:14:10.040 --> 00:14:12.040]  是不是信了主一定不好呢?
[00:14:12.040 --> 00:14:14.040]  是不是信了主一定不好呢?
[00:14:14.040 --> 00:14:16.040]  是不是信了主一定不好呢?
[00:14:16.040 --> 00:14:18.040]  是不是信了主一定不好呢?
[00:14:18.040 --> 00:14:20.040]  是不是信了主一定不好呢?
[00:14:20.040 --> 00:14:22.040]  是不是信了主一定不好呢?
[00:14:22.040 --> 00:14:24.040]  是不是信了主一定不好呢?
[00:14:24.040 --> 00:14:26.040]  是不是信了主一定不好呢?
[00:14:26.040 --> 00:14:28.040]  是不是信了主一定不好呢?
[00:14:28.040 --> 00:14:30.040]  是不是信了主一定不好呢?
