
[00:00:00.000 --> 00:00:03.120]  我們《羅馬書》這個系列裏面講到
[00:07:29.800 --> 00:07:36.500]  我們似乎在任何經文裏面都找不到任何理據
[00:07:36.500 --> 00:07:38.700]  阿伯拉罕爲什麼會有這樣的信念呢
[00:07:38.700 --> 00:07:41.200]  甚至在《創世紀》裏面都沒有這樣論述到
[00:07:41.200 --> 00:07:44.300]  是後來猶太的傳統裏面
[00:07:44.300 --> 00:07:47.000]  一直對阿伯拉罕獻以殺的一種理解
[00:07:47.000 --> 00:07:49.200]  所以包括希伯來書的作者
[00:07:49.200 --> 00:07:52.400]  保羅的詮釋都是這樣理解
[00:07:52.400 --> 00:07:56.000]  似乎保羅這裏提供了一個線索給你和我
[00:07:56.000 --> 00:07:59.700]  他說阿伯拉罕相信那位叫死人復活
[00:07:59.700 --> 00:08:02.800]  使無變有的上帝
[00:08:02.800 --> 00:08:08.700]  似乎保羅在暗示阿伯拉罕這種叫死人復活的觀念
[00:08:08.700 --> 00:08:09.900]  是因爲他相信
[00:08:09.900 --> 00:08:12.100]  因爲猶太傳統裏面相信
[00:08:12.100 --> 00:08:16.000]  整個宇宙萬物上帝創造而創造的過程裏面
[00:08:16.000 --> 00:08:18.500]  是由無變有的
[00:08:18.500 --> 00:08:19.900]  想想,弟兄姐妹
[00:08:19.900 --> 00:08:25.000]  一個能夠從無變有的上帝的能力
[00:08:25.000 --> 00:08:27.800]  叫死人能夠復活
[00:08:27.800 --> 00:08:32.400]  又有多難呢?
[00:08:32.400 --> 00:08:33.200]  聽清楚了
[00:08:33.200 --> 00:08:36.100]  在一個天平裏面稱一稱的話
[00:08:36.100 --> 00:08:40.600]  究竟從無變有創造偉大的宇宙的能力大呢?
[00:08:40.600 --> 00:08:45.600]  還是能夠叫一個已死的人從死裏復活的能力大呢?
[00:08:45.600 --> 00:08:49.900]  兩者根本是不能比擬的
[00:08:49.900 --> 00:08:53.100]  一定是從無變有那種創造的能力偉大
[00:08:53.100 --> 00:08:57.400]  所以保羅暗示了
[00:08:57.400 --> 00:08:59.700]  阿伯拉罕爲什麼會相信
[00:08:59.700 --> 00:09:02.100]  這位上帝能夠叫死人復活
[00:09:02.100 --> 00:09:03.200]  因爲他相信
[00:09:03.200 --> 00:09:06.400]  這位上帝就是那位創造宇宙的上帝
[00:09:06.400 --> 00:09:09.200]  就是那位能夠叫無變有的上帝
[00:09:09.200 --> 00:09:11.200]  如果他的能力大到這樣的話
[00:09:11.200 --> 00:09:15.500]  有什麼能力是做不到叫死人復活呢?
[00:09:15.500 --> 00:09:18.100]  這個觀念就是這樣產生的
[00:09:18.100 --> 00:09:20.100]  但是阿伯拉罕這封信
[00:09:20.100 --> 00:09:24.500]  導致他有行爲證明這封信是真的預備憲制的
[00:09:24.500 --> 00:09:28.400]  所以保羅暗示阿伯拉罕這封信
[00:09:28.400 --> 00:09:32.200]  導致日後的人成爲了阿伯拉罕的後裔
[00:09:32.200 --> 00:09:34.300]  中文翻譯爲"後耳"
[00:09:34.300 --> 00:09:36.400]  就是說他後裔的話
[00:09:36.400 --> 00:09:38.400]  什麼人是阿伯拉罕的後裔呢?
[00:09:38.400 --> 00:09:42.300]  不是肉身上的血統的關係
[00:09:42.300 --> 00:09:43.400]  血緣的關係
[00:09:43.400 --> 00:09:46.200]  而是既然阿伯拉罕可以因信稱義
[00:09:46.200 --> 00:09:50.300]  因信稱義是一條路的話
[00:09:50.300 --> 00:09:53.400]  任何人直着這條路
[00:09:53.400 --> 00:09:56.000]  都可以跟阿伯拉罕的經歷一樣
[00:09:56.000 --> 00:09:57.700]  就是因信稱義
[00:09:57.700 --> 00:10:00.800]  所以無論是猶太人和非猶太人
[00:10:00.800 --> 00:10:05.800]  只要是因着信就可以被稱爲義了
[00:10:05.800 --> 00:10:09.600]  在這裏我們見到在羅馬書四章十六到十七節
[00:10:09.600 --> 00:10:14.400]  所以人作後耳是屬於信因子就屬乎因
[00:10:14.400 --> 00:10:18.200]  以至應許保證歸給所有的後裔
[00:10:18.200 --> 00:10:21.000]  不但歸給那屬於律法的
[00:10:21.000 --> 00:10:24.100]  也歸給那效法阿伯拉罕之信的人
[00:10:24.100 --> 00:10:28.400]  這是本來想了很久想得通想得透的問題
[00:10:28.400 --> 00:10:30.900]  上帝不是猶太人的上帝
[00:10:30.900 --> 00:10:36.900]  上帝不是猶太人可以霸爲己有
[00:10:36.900 --> 00:10:39.600]  一個民族的上帝一個個人的上帝
[00:10:39.600 --> 00:10:45.000]  上帝是全族全民全族萬國萬邦的上帝
[00:10:45.000 --> 00:10:47.300]  正正因爲這樣任何的人
[00:10:47.300 --> 00:10:50.400]  只要因信就可以被稱爲義
[00:10:50.400 --> 00:10:52.400]  好像阿伯拉罕一樣
[00:10:52.400 --> 00:10:56.600]  但是因信稱義這個觀念容不容易去理解呢
[00:10:56.600 --> 00:10:57.900]  是很容易理解的
[00:10:57.900 --> 00:11:00.000]  但是能不能夠去接受呢
[00:11:00.000 --> 00:11:00.700]  弟兄姊妹
[00:11:00.700 --> 00:11:02.200]  甚至今天我們信了耶穌之後
[00:11:02.200 --> 00:11:04.200]  我們經歷了因信稱義之後
[00:11:04.200 --> 00:11:08.200]  對你和我仍然都不能夠根深蒂固的
[00:11:08.200 --> 00:11:09.700]  植根在我們心靈的裏面
[00:11:09.700 --> 00:11:12.200]  爲什麼這麼說呢
[00:11:12.200 --> 00:11:13.500]  你看看你旁邊的弟兄姊妹
[00:11:13.500 --> 00:11:15.500]  你現在看看她
[00:11:15.500 --> 00:11:16.700]  你看她的時候
[00:11:16.700 --> 00:11:17.900]  你看到一些基督徒
[00:11:17.900 --> 00:11:19.500]  你會在心裏面想
[00:11:19.500 --> 00:11:27.700]  這個人都可以上天堂
[00:11:27.700 --> 00:11:30.500]  是不是很奇怪這種觀念
[00:11:30.500 --> 00:11:32.000]  你會見到一些基督徒的時候
[00:11:32.000 --> 00:11:36.300]  這個都會得救
[00:11:36.300 --> 00:11:38.500]  這個已經是反映了
[00:11:38.500 --> 00:11:41.700]  我們對因信稱義的觀念
[00:11:41.700 --> 00:11:45.700]  是否真實、確切地接受
[00:11:45.700 --> 00:11:48.100]  我們有這樣的反應
[00:11:48.100 --> 00:11:49.700]  再看看
[00:11:49.700 --> 00:11:51.100]  我們遲點manpower(力量)
[00:11:51.100 --> 00:11:52.800]  弟兄
[00:11:52.800 --> 00:11:54.300]  想象一下弟兄
[00:11:54.300 --> 00:11:58.200]  當你這兩個星期要邀請朋友來的時候
[00:11:58.200 --> 00:12:01.000]  你環顧你四周的朋友
[00:12:01.000 --> 00:12:03.600]  你有一種觀念會出現
[00:12:03.600 --> 00:12:05.900]  這個呢
[00:12:05.900 --> 00:12:07.000]  先不要信了
[00:12:07.000 --> 00:12:08.700]  信了很麻煩
[00:12:08.700 --> 00:12:10.000]  這個呢
[00:12:10.000 --> 00:12:13.700]  這個不會信的了
[00:12:13.700 --> 00:12:14.500]  所以不要跟他說
[00:12:14.500 --> 00:12:15.600]  不要邀請他們來
[00:12:15.600 --> 00:12:16.500]  這個近榜一點
[00:12:16.500 --> 00:12:17.700]  所以請他們來
[00:12:17.700 --> 00:12:22.900]  我們將我們植根的所有朋友自然分類
[00:12:22.900 --> 00:12:24.000]  這種自然分類
[00:12:24.000 --> 00:12:25.100]  第一
[00:12:25.100 --> 00:12:26.600]  我們看見一些基督徒
[00:12:26.600 --> 00:12:28.100]  我們想一下
[00:12:28.100 --> 00:12:29.500]  他這樣都得救
[00:12:29.500 --> 00:12:32.200]  這種心理狀態
[00:12:32.200 --> 00:12:34.000]  和我們再面對未信主的人
[00:12:34.000 --> 00:12:35.000]  我們將他分類
[00:12:35.000 --> 00:12:36.000]  誰應該得救
[00:12:36.000 --> 00:12:37.100]  誰應該先聽福音
[00:12:37.100 --> 00:12:38.400]  誰應該遲點聽
[00:12:38.400 --> 00:12:39.300]  誰有可能信
[00:12:39.300 --> 00:12:41.100]  誰沒可能信的時候
[00:12:41.100 --> 00:12:43.700]  這兩種心態都正正告訴你和我
[00:12:43.700 --> 00:12:49.700]  我們不是很信因信稱義
[00:12:49.700 --> 00:12:50.900]  講這件事你聽我說
[00:12:50.900 --> 00:12:55.000]  你不是很信因信稱義的
[00:12:55.000 --> 00:12:57.000]  因信稱義的觀念是多難
[00:12:57.000 --> 00:12:59.600]  多難多難的事情
[00:12:59.600 --> 00:13:01.600]  因爲我們真的不是很信
[00:13:01.600 --> 00:13:03.000]  我們就算自己經歷了
[00:13:03.000 --> 00:13:04.200]  我們都不信
[00:13:04.200 --> 00:13:04.800]  你明白嗎
[00:13:04.800 --> 00:13:05.900]  是那麼輕易嗎
[00:13:05.900 --> 00:13:07.000]  是我們自己可以
[00:13:07.000 --> 00:13:07.900]  因爲我們都挺好的
[00:13:07.900 --> 00:13:09.300]  因爲我們覺得自己挺好的
[00:13:09.300 --> 00:13:11.000]  所以我因信稱義是對的
[00:13:11.000 --> 00:13:14.000]  但是這個人都因信稱義
[00:13:14.000 --> 00:13:15.800]  我就不太接受
[00:13:15.800 --> 00:13:18.900]  那個我邀請了因信稱義
[00:13:18.900 --> 00:13:19.700]  不要請
[00:13:19.700 --> 00:13:20.300]  請不到
[00:13:20.300 --> 00:13:22.000]  請不下手
[00:13:22.000 --> 00:13:23.900]  因爲我們不相信因信稱義
[00:13:23.900 --> 00:13:25.800]  我們相信總會或多或少
[00:13:25.800 --> 00:13:27.200]  是因爲那個人好不好
[00:13:27.200 --> 00:13:28.700]  因爲那個人的表現好不好
[00:13:28.700 --> 00:13:29.500]  他的行爲好不好
[00:13:29.500 --> 00:13:30.500]  品格好不好
[00:13:30.500 --> 00:13:36.800]  所以他纔有機會相信耶穌
[00:13:36.800 --> 00:13:37.900]  你纔開始明白
[00:13:37.900 --> 00:13:39.200]  因信稱義的觀念
[00:13:39.200 --> 00:13:42.200]  本來爲什麼要花那麼多的章節去講解
[00:13:42.200 --> 00:13:44.000]  不要說猶太人自己
[00:13:44.000 --> 00:13:45.600]  因爲律法很難接受
[00:13:45.600 --> 00:13:48.800]  連基督徒自己本身在觀念上面
[00:13:48.800 --> 00:13:50.000]  都難以接受這個
[00:13:50.000 --> 00:13:54.900]  因信稱義的核心的一個信仰
[00:13:54.900 --> 00:13:57.000]  二千年的教會歷史裏面
[00:13:57.000 --> 00:13:59.200]  無論是羅馬教
[00:13:59.200 --> 00:14:00.700]  羅馬東正教
[00:14:00.700 --> 00:14:01.800]  天主教
[00:14:01.800 --> 00:14:04.500]  改革中之後
[00:14:04.500 --> 00:14:07.400]  靈恩的運動等等等等等等
[00:14:07.400 --> 00:14:11.400]  我們都想在因信稱義這幾個字上面
[00:14:11.400 --> 00:14:14.400]  添加一些我們的行爲
[00:14:14.400 --> 00:14:18.500]  導致我們舒服點
[00:14:18.500 --> 00:14:20.100]  例如
[00:14:20.100 --> 00:14:23.500]  天主教信了耶穌之後
[00:14:23.500 --> 00:14:26.800]  會傾向要行很多的善行
[00:14:26.800 --> 00:14:30.100]  纔可以心安理得
[00:14:30.100 --> 00:14:32.700]  起碼我不是說天主教說
[00:14:32.700 --> 00:14:35.200]  因信稱義之後要行很多善行纔行
[00:14:35.200 --> 00:14:35.900]  我不是這個意思
[00:14:35.900 --> 00:14:37.000]  我說的是
[00:14:37.000 --> 00:14:39.600]  天主教給你有一個觀念就是
[00:14:39.600 --> 00:14:41.200]  我們因信稱義之後
[00:14:41.200 --> 00:14:43.500]  我們總要行很多很多很多
[00:14:43.500 --> 00:14:44.500]  七級的
[00:14:44.500 --> 00:14:46.000]  有七個步驟的
[00:14:46.000 --> 00:14:48.000]  七個不同的聖禮
[00:14:48.000 --> 00:14:49.600]  我們完成之後
[00:14:49.600 --> 00:14:52.700]  我們比較心安理得
[00:14:52.700 --> 00:14:53.600]  爲什麼這樣?
[00:14:53.600 --> 00:14:56.700]  因爲我們想在救恩裏面
[00:14:56.700 --> 00:14:58.000]  添加一些
[00:14:58.000 --> 00:15:00.300]  這些叫添加劑
[00:15:00.300 --> 00:15:02.500]  這些添加劑導致我們舒服點
[00:15:02.500 --> 00:15:04.100]  舒服點是什麼意思?
[00:15:04.100 --> 00:15:05.400]  因爲我們心底
[00:15:05.400 --> 00:15:06.500]  和你間諜怎麼說?
[00:15:06.500 --> 00:15:13.800]  你根本就不相信因信稱義
[00:15:13.800 --> 00:15:14.800]  你就開始明白
[00:15:14.800 --> 00:15:17.500]  牧師,爲什麼今天你要講因信稱義?
[00:15:17.500 --> 00:15:21.100]  因信稱義是我由信主那天到現在
[00:15:21.100 --> 00:15:22.700]  你不需要講我都知道的東西
[00:15:22.700 --> 00:15:23.300]  爲什麼還要講?
[00:15:23.300 --> 00:15:24.400]  我就想告訴你
[00:15:24.400 --> 00:15:26.700]  因爲我們不信
[00:15:26.700 --> 00:15:29.400]  我們心底根本不信
[00:15:29.400 --> 00:15:30.900]  因爲我們心底不信
[00:15:30.900 --> 00:15:32.900]  所以我們將信徒會分類
[00:15:32.900 --> 00:15:35.400]  我們將非信徒都會分類
[00:15:35.400 --> 00:15:37.700]  我們自己希望做些事
[00:15:37.700 --> 00:15:39.400]  令到我們好過點
[00:15:39.400 --> 00:15:40.700]  因爲我們覺得
[00:15:40.700 --> 00:15:42.900]  因信稱義實在太簡單了
[00:15:42.900 --> 00:15:44.000]  實在太恐怖了
[00:15:44.000 --> 00:15:45.600]  我沒什麼可以做
[00:15:45.600 --> 00:15:46.900]  當我沒什麼可以做的時候
[00:15:46.900 --> 00:15:47.700]  我還有價值的
[00:15:47.700 --> 00:15:48.300]  我不是廢的
[00:15:48.300 --> 00:15:50.300]  我沒有價值
[00:15:50.300 --> 00:15:51.600]  和你間諜怎麼說?
[00:15:51.600 --> 00:15:53.400]  在舊俗的因典裏面
[00:15:53.400 --> 00:15:58.600]  你是沒有價值的
[00:15:58.600 --> 00:16:01.100]  You can do nothing
[00:16:01.100 --> 00:16:03.900]  你能夠做就是沒有事可以做
[00:16:03.900 --> 00:16:07.900]  我們不可以因爲做多一點點事
[00:16:07.900 --> 00:16:10.100]  導致我得救快點
[00:16:10.100 --> 00:16:10.900]  我得救多一點
[00:16:10.900 --> 00:16:13.100]  沒有這回事在舊因裏面
[00:16:13.100 --> 00:16:14.800]  是因着信
[00:16:14.800 --> 00:16:16.100]  就是這麼簡單
[00:16:16.100 --> 00:16:17.800]  這個信就是接受
[00:16:17.800 --> 00:16:19.600]  我要接受這份禮物
[00:16:19.600 --> 00:16:21.300]  接受這份因典
[00:16:21.300 --> 00:16:23.400]  今天人爲什麼不信耶穌
[00:16:23.400 --> 00:16:24.500]  就是不肯接受
[00:16:24.500 --> 00:16:25.800]  不肯接受的原因是什麼?
[00:16:25.800 --> 00:16:28.700]  就是驕傲
[00:16:28.700 --> 00:16:29.300]  我告訴你
[00:16:29.300 --> 00:16:32.800]  所有所有表面的原因都是假的
[00:16:32.800 --> 00:16:36.500]  背後最主要的原因就是驕傲
[00:16:36.500 --> 00:16:38.300]  我沒得接受
[00:16:38.300 --> 00:16:39.300]  等於有些人
[00:16:39.300 --> 00:16:41.400]  他可以送禮物給別人
[00:16:41.400 --> 00:16:43.700]  他可以將自己的東西和別人分享
[00:16:43.700 --> 00:16:48.100]  但他永遠接受不到別人送東西給他
[00:16:48.100 --> 00:16:49.900]  不要以爲他不貪心
[00:16:49.900 --> 00:16:51.800]  是因爲他驕傲
[00:16:51.800 --> 00:16:53.700]  他接受不到別人幫他
[00:16:53.700 --> 00:16:55.900]  他接受不到別人給他東西
[00:16:55.900 --> 00:16:57.500]  他可以接受自己給他
[00:16:57.500 --> 00:16:59.200]  因爲我給你東西
[00:16:59.200 --> 00:17:02.000]  是我高你一等
[00:17:02.000 --> 00:17:03.200]  我私恩惠給你
[00:17:03.200 --> 00:17:04.800]  我高你一等
[00:17:04.800 --> 00:17:05.900]  正正因爲這樣的觀念
[00:17:05.900 --> 00:17:07.400]  我就接受不到你給我東西
