
[00:00:00.000 --> 00:00:02.000]  (主席)各位弟兄姊妹平安
[00:05:33.000 --> 00:05:41.000]  揀選了七個人去管理照顧寡婦飯食問題的人
[00:05:41.000 --> 00:05:44.000]  有七個人他們去做這件事
[00:05:44.000 --> 00:05:48.000]  去管理照顧寡婦的飯食
[00:05:48.000 --> 00:05:53.000]  因為這也是教會當時非常重要的工作
[00:05:53.000 --> 00:05:58.000]  試圖認為他們放下了祈禱傳道的事是不應該
[00:05:58.000 --> 00:06:02.000]  所以特別找了七個他們覺得可靠
[00:06:02.000 --> 00:06:06.000]  是大家都信賴的人去處理這個重要的問題
[00:06:06.000 --> 00:06:11.000]  而這也是教會選立執事的聖經基礎
[00:06:11.000 --> 00:06:16.000]  當時肥利是七位當中其中的一位
[00:06:16.000 --> 00:06:18.000]  不過很特別
[00:06:18.000 --> 00:06:20.000]  在聖經當中其實沒有著墨
[00:06:20.000 --> 00:06:23.000]  究竟他們怎樣來管理飯食
[00:06:23.000 --> 00:06:26.000]  肥利雖然被揀選了
[00:06:26.000 --> 00:06:28.000]  但在聖經中讓我們看到
[00:06:28.000 --> 00:06:30.000]  他最強的並不是管理飯食
[00:06:30.000 --> 00:06:34.000]  而是有一個很強的宣教熱忱
[00:06:34.000 --> 00:06:38.000]  在肥利開始傳道工作之前
[00:06:38.000 --> 00:06:46.000]  其實有一位同樣被選派去管理照顧寡婦飯食問題的人
[00:06:46.000 --> 00:06:48.000]  是七位當中的另外一位
[00:06:48.000 --> 00:06:50.000]  叫做司提反
[00:06:50.000 --> 00:06:54.000]  他因為在會堂中傳講耶穌基督的事
[00:06:54.000 --> 00:06:56.000]  結果被捉拿
[00:06:56.000 --> 00:07:01.000]  在大祭司和公會的面前為主作見證
[00:07:01.000 --> 00:07:04.000]  最後並且殉道而死
[00:07:04.000 --> 00:07:12.000]  成為第一位為著見證基督的緣故而失去生命的人
[00:07:12.000 --> 00:07:16.000]  在《紹行傳》第八章第一節記載
[00:07:16.000 --> 00:07:21.000]  由那天起,即司提反殉道之後
[00:07:21.000 --> 00:07:24.000]  教會遭受到很大的逼迫
[00:07:24.000 --> 00:07:28.000]  除了仕途仍然在耶路撒冷之外
[00:07:28.000 --> 00:07:34.000]  其他的門徒都分散在猶太和塞馬利亞各個地方
[00:07:34.000 --> 00:07:40.000]  這些分散的人就去到不同的地方來對他做傳道的工作
[00:07:40.000 --> 00:07:45.000]  福音就由耶路撒冷開始往外傳開
[00:07:45.000 --> 00:07:50.000]  在初期教會要向猶太人以外的族群
[00:07:50.000 --> 00:07:54.000]  傳講上帝是接納和拯救他們
[00:07:54.000 --> 00:07:57.000]  是一件匪夷所思的事
[00:07:57.000 --> 00:07:59.000]  如何匪夷所思呢?
[00:07:59.000 --> 00:08:03.000]  就好像我們說殺人是不需要填命
[00:08:03.000 --> 00:08:07.000]  甚至會得到政府的嘉許
[00:08:07.000 --> 00:08:09.000]  完全是匪夷所思
[00:08:09.000 --> 00:08:15.000]  這就是當時他們讓猶太人以外的群族
[00:08:15.000 --> 00:08:18.000]  可以聽到一個這麼重要的消息
[00:08:18.000 --> 00:08:21.000]  上帝是接納他們,是拯救他們
[00:08:21.000 --> 00:08:24.000]  他們是有份在這個救恩當中
[00:08:24.000 --> 00:08:28.000]  對於猶太人來說是匪夷所思
[00:08:28.000 --> 00:08:32.000]  肥利和那些被選立的執事
[00:08:32.000 --> 00:08:36.000]  他們的生命有一個很重要的特質
[00:08:36.000 --> 00:08:40.000]  就是滿有聖靈和智慧
[00:08:40.000 --> 00:08:42.000]  在《承行傳》第六章第三節
[00:08:42.000 --> 00:08:44.000]  是很強調,很清楚地說出
[00:08:44.000 --> 00:08:46.000]  這是他們的共通點
[00:08:46.000 --> 00:08:48.000]  是他們生命的特質
[00:08:48.000 --> 00:08:52.000]  他們不是按照自己的喜好來辦事
[00:08:52.000 --> 00:08:55.000]  而是按照聖靈的帶領去行事
[00:08:55.000 --> 00:08:59.000]  因此肥利就在撒瑪利亞人當中
[00:08:59.000 --> 00:09:03.000]  甚至乎是外邦人當中來傳福音
[00:09:03.000 --> 00:09:05.000]  因為撒瑪利亞人
[00:09:05.000 --> 00:09:08.000]  都有一些是猶太人的血統
[00:09:08.000 --> 00:09:10.000]  但是他們的血統不純正
[00:09:10.000 --> 00:09:12.000]  所以被猶太人來仇視
[00:09:12.000 --> 00:09:15.000]  在《承行傳》第八章第二十六節
[00:09:15.000 --> 00:09:17.000]  就告訴我們
[00:09:17.000 --> 00:09:22.000]  肥利得到上主的使者
[00:09:22.000 --> 00:09:23.000]  就是天使
[00:09:23.000 --> 00:09:26.000]  指示他要去曠野的地方
[00:09:26.000 --> 00:09:27.000]  很明顯
[00:09:27.000 --> 00:09:31.000]  那個地方不是一個人煙囚物的地方
[00:09:31.000 --> 00:09:33.000]  因為是曠野
[00:09:33.000 --> 00:09:35.000]  如果我們用廣東話來說
[00:09:35.000 --> 00:09:36.000]  應該是更加傳神
[00:09:36.000 --> 00:09:38.000]  是去一個什麼地方呢?
[00:09:38.000 --> 00:09:42.000]  是一個叫做鬼影都不多隻的地方
[00:09:42.000 --> 00:09:45.000]  去那裡要去傳禱
[00:09:45.000 --> 00:09:46.000]  有點奇怪
[00:09:46.000 --> 00:09:49.000]  這個情況就好像我告訴弟兄姊妹
[00:09:49.000 --> 00:09:51.000]  弟兄姊妹起來
[00:09:51.000 --> 00:09:54.000]  我們去北極傳福音吧
[00:09:54.000 --> 00:09:57.000]  大家聽到之後會有什麼反應呢?
[00:09:57.000 --> 00:10:00.000]  可能大家的心就會想
[00:10:00.000 --> 00:10:03.000]  牧師你叫我們去北極傳福音
[00:10:03.000 --> 00:10:05.000]  難道我們向北極雄傳福音?
[00:10:05.000 --> 00:10:08.000]  在那個地方有多少人呢?
[00:10:08.000 --> 00:10:11.000]  事實在北極圈這個範圍裡
[00:10:11.000 --> 00:10:13.000]  也有幾百萬人口
[00:10:13.000 --> 00:10:14.000]  也有很多人
[00:10:14.000 --> 00:10:17.000]  所以不只是單單有北極雄
[00:10:17.000 --> 00:10:25.000]  不過如果按照人口稠密的量度去計算的話
[00:10:25.000 --> 00:10:28.000]  這個地方當然是不多人
[00:10:28.000 --> 00:10:30.000]  與其去北極
[00:10:30.000 --> 00:10:32.000]  不如去北潭涌比較好
[00:10:32.000 --> 00:10:35.000]  今時今日去到週末的時候
[00:10:35.000 --> 00:10:38.000]  類似北潭涌這些地方是人頭湧湧的
[00:10:38.000 --> 00:10:41.000]  以往在香港很偏僻的地方
[00:10:41.000 --> 00:10:43.000]  在今時今日的週末
[00:10:43.000 --> 00:10:45.000]  都會有很多人的
[00:10:45.000 --> 00:10:49.000]  傳福音當然是要去多人的地方
[00:10:49.000 --> 00:10:53.000]  但是肥理被指示去到一個曠野
[00:10:53.000 --> 00:10:56.000]  似乎可能不遇上人的地方
[00:10:56.000 --> 00:11:01.000]  不過他仍然按照指示去
[00:11:01.000 --> 00:11:03.000]  肥理的信從
[00:11:03.000 --> 00:11:07.000]  讓我們自己都向自己問一個問題
[00:11:07.000 --> 00:11:11.000]  就是我們和肥理有什麼相似
[00:11:11.000 --> 00:11:14.000]  或者不相似的地方呢?
[00:11:14.000 --> 00:11:16.000]  我們知道要去傳福音
[00:11:16.000 --> 00:11:18.000]  也有這樣的心志
[00:11:18.000 --> 00:11:20.000]  好像肥理一樣
[00:11:20.000 --> 00:11:24.000]  我相信這個也是很多信徒的共通點
[00:11:24.000 --> 00:11:26.000]  不過有些時候
[00:11:26.000 --> 00:11:29.000]  我們有太多自己固有的想法
[00:11:29.000 --> 00:11:32.000]  甚至乎是蓋過了聖靈的指示
[00:11:32.000 --> 00:11:36.000]  這個就和肥理不一樣
[00:11:36.000 --> 00:11:40.000]  我猜有些頂姐妹都會有這樣的經驗
[00:11:40.000 --> 00:11:44.000]  就是我選擇向哪些人去分享我的信仰
[00:11:44.000 --> 00:11:46.000]  怎樣來做傳福音的時候
[00:11:46.000 --> 00:11:48.000]  我們就會想
[00:11:48.000 --> 00:11:50.000]  當然是向一些我們的後輩
[00:11:50.000 --> 00:11:52.000]  年輕一點的那些
[00:11:52.000 --> 00:11:55.000]  因為覺得比較容易說服他們
[00:11:55.000 --> 00:11:58.000]  就算我用這個信仰
[00:11:58.000 --> 00:11:59.000]  說不贏他
[00:11:59.000 --> 00:12:00.000]  我都告訴他
[00:12:00.000 --> 00:12:02.000]  我食鹽多過你食米
[00:12:02.000 --> 00:12:04.000]  所以你一定要聽我說
[00:12:04.000 --> 00:12:05.000]  我沒有騙你的
[00:12:05.000 --> 00:12:08.000]  所以我們就會有這樣的選擇
[00:12:08.000 --> 00:12:11.000]  也因此大部分的教會
[00:12:11.000 --> 00:12:15.000]  非常著力去做學生福音的工作
[00:12:15.000 --> 00:12:19.000]  因為覺得學生比較容易信主
[00:12:19.000 --> 00:12:23.000]  的而且確這個可能都是一個事實
[00:12:23.000 --> 00:12:24.000]  但相反
[00:12:24.000 --> 00:12:26.000]  在我們的印象當中
[00:12:26.000 --> 00:12:28.000]  成年人或者比我們年長的
[00:12:28.000 --> 00:12:31.000]  就會比較困難來信主
[00:12:31.000 --> 00:12:32.000]  為什麼呢?
[00:12:32.000 --> 00:12:35.000]  因為他們會固執己見
[00:12:35.000 --> 00:12:37.000]  他們會好辯駁
[00:12:37.000 --> 00:12:38.000]  很難說服他們
[00:12:38.000 --> 00:12:43.000]  甚至他們人生的閱歷比我們更加豐富
[00:12:43.000 --> 00:12:48.000]  有什麼辦法可以真的令他們改變接受呢?
[00:12:48.000 --> 00:12:51.000]  故此都是無需花太多的氣力
[00:12:51.000 --> 00:12:54.000]  不如做一些是有成效
[00:12:54.000 --> 00:12:57.000]  成功機會更加大的群體
[00:12:57.000 --> 00:13:00.000]  所以這個可能就是我們的選擇
[00:13:00.000 --> 00:13:03.000]  在現實當中
[00:13:03.000 --> 00:13:06.000]  在學生時代去信主的人
[00:13:06.000 --> 00:13:08.000]  可能在座當中
[00:13:08.000 --> 00:13:10.000]  都有不少弟兄姊妹是這樣的
[00:13:10.000 --> 00:13:13.000]  在信那一刻比較容易
[00:13:13.000 --> 00:13:16.000]  但如果沒有很好的栽培和建立
[00:13:16.000 --> 00:13:18.000]  當他們長大之後
[00:13:18.000 --> 00:13:19.000]  畢業之後
[00:13:19.000 --> 00:13:21.000]  同樣都會失落
[00:13:21.000 --> 00:13:23.000]  會離開了這個信仰
[00:13:23.000 --> 00:13:24.000]  相反來說
[00:13:24.000 --> 00:13:26.000]  在成年之後信主
[00:13:26.000 --> 00:13:28.000]  要突破的事
[00:13:28.000 --> 00:13:30.000]  可能真的相當多
[00:13:30.000 --> 00:13:31.000]  或者也有些
[00:13:31.000 --> 00:13:34.000]  我們在當中的弟兄姊妹是這樣的經歷
[00:13:34.000 --> 00:13:36.000]  不過當你真心去回應的時候
[00:13:36.000 --> 00:13:38.000]  一般來說
[00:13:38.000 --> 00:13:40.000]  都是會比較堅定
[00:13:40.000 --> 00:13:44.000]  你的信仰可能是更加的真誠
[00:13:44.000 --> 00:13:47.000]  這個就是從肥利的身上
[00:13:47.000 --> 00:13:50.000]  引發起我們一些的思想
[00:13:50.000 --> 00:13:54.000]  這段經文裡面的第二個主角
[00:13:54.000 --> 00:13:58.000]  就是那位埃塞俄比亞的太監
[00:13:58.000 --> 00:14:02.000]  我們可以稱他是一個尋道者
[00:14:02.000 --> 00:14:05.000]  埃塞俄比亞的太監
[00:14:05.000 --> 00:14:07.000]  他是一個什麼樣的人呢?
[00:14:07.000 --> 00:14:10.000]  他是一個有大權的官
[00:14:10.000 --> 00:14:12.000]  總管銀庫
[00:14:12.000 --> 00:14:16.000]  大概相當於現在的財政司司長
[00:14:16.000 --> 00:14:20.000]  又或者在某些國家是財務的大臣
[00:14:20.000 --> 00:14:24.000]  管理財政的實權
[00:14:24.000 --> 00:14:28.000]  我們可以想像這位太監的心田
[00:14:28.000 --> 00:14:30.000]  是一片的遠土
[00:14:30.000 --> 00:14:34.000]  很容易就來到去接受福音的種子
[00:14:34.000 --> 00:14:37.000]  我們怎樣來得知呢?
[00:14:37.000 --> 00:14:39.000]  首先我們要看看
[00:14:39.000 --> 00:14:43.000]  這位太監其實是來自哪個地方
[00:14:43.000 --> 00:14:45.000]  當然我們一看
[00:14:45.000 --> 00:14:46.000]  埃塞俄比亞
[00:14:46.000 --> 00:14:49.000]  我們大概知道是什麼位置
[00:14:49.000 --> 00:14:52.000]  但我們要想想究竟是否實際呢?
[00:14:52.000 --> 00:14:56.000]  如果是來自今天埃塞俄比亞的地方
[00:14:56.000 --> 00:14:58.000]  究竟他要花多少時間
[00:14:58.000 --> 00:15:02.000]  才可以去耶路撒冷做一次的禮拜呢?
[00:15:02.000 --> 00:15:04.000]  很簡單
[00:15:04.000 --> 00:15:06.000]  今時今日我們有Google Map
[00:15:06.000 --> 00:15:11.000]  將兩個地方打上網頁
[00:15:11.000 --> 00:15:13.000]  然後就可以看到距離
[00:15:13.000 --> 00:15:15.000]  要用多少時間
[00:15:15.000 --> 00:15:17.000]  當我們找一找的時候就發現了
[00:15:17.000 --> 00:15:21.000]  今日的埃塞俄比亞和耶路撒冷的距離
[00:15:21.000 --> 00:15:26.000]  是有4114公里那麼遠
[00:15:26.000 --> 00:15:29.000]  如果用現代的汽車行駛
[00:15:29.000 --> 00:15:31.000]  都要用84小時
[00:15:31.000 --> 00:15:34.000]  即是大概3至4天
[00:15:34.000 --> 00:15:37.000]  如果按照聖經的記載
[00:15:37.000 --> 00:15:40.000]  這位太監肯定不是開跑車
[00:15:40.000 --> 00:15:43.000]  他最多都是一個馬車
[00:15:43.000 --> 00:15:45.000]  能夠行多久呢?
[00:15:45.000 --> 00:15:47.000]  1小時10公里
[00:15:47.000 --> 00:15:49.000]  不知道行不行
[00:15:49.000 --> 00:15:51.000]  如果這樣計算的話
[00:15:51.000 --> 00:15:53.000]  至少他去一程
[00:15:53.000 --> 00:15:57.000]  都要花上10天至2個星期的時間
[00:15:57.000 --> 00:15:59.000]  才可以到達
[00:15:59.000 --> 00:16:01.000]  那來回呢?
[00:16:01.000 --> 00:16:03.000]  即是差不多整個月
[00:16:03.000 --> 00:16:05.000]  就好像大家今天想
[00:16:05.000 --> 00:16:07.000]  如果我離開香港
[00:16:07.000 --> 00:16:09.000]  一出去隔離14天
[00:16:09.000 --> 00:16:10.000]  回來又14天
[00:16:10.000 --> 00:16:12.000]  萬一不幸又21天
[00:16:12.000 --> 00:16:14.000]  你來回就沒了一個月
[00:16:14.000 --> 00:16:16.000]  所以大家選擇當然不可以走
[00:16:16.000 --> 00:16:19.000]  除非迫不得已
[00:16:19.000 --> 00:16:21.000]  所以對於這個太監來說
[00:16:21.000 --> 00:16:23.000]  他是不是真的會走那麼遠呢?
[00:16:23.000 --> 00:16:26.000]  原來聖經學者有另一個觀點
[00:16:26.000 --> 00:16:27.000]  在原文當中
[00:16:27.000 --> 00:16:28.000]  埃塞俄比亞這個字
[00:16:28.000 --> 00:16:30.000]  原本的意思是一個
[00:16:30.000 --> 00:16:32.000]  深色皮膚的地方
[00:16:32.000 --> 00:16:34.000]  place of the burnt places
[00:16:34.000 --> 00:16:36.000]  即是深色一點的
[00:16:36.000 --> 00:16:37.000]  即是來自一個
[00:16:37.000 --> 00:16:40.000]  當然未去到黑人那樣的地方
[00:16:40.000 --> 00:16:42.000]  深色皮膚的地方
[00:16:42.000 --> 00:16:44.000]  這個地方其中一個可能
[00:16:44.000 --> 00:16:47.000]  就是今天蘇丹共和國的地方
[00:16:47.000 --> 00:16:49.000]  這個地方就是介乎在
[00:16:49.000 --> 00:16:51.000]  耶路撒冷和今天的
[00:16:51.000 --> 00:16:53.000]  埃塞俄比亞中間一點的位置
[00:16:53.000 --> 00:16:57.000]  距離耶路撒冷是2457公里
[00:16:57.000 --> 00:17:01.000]  如果用古代的馬車來走
[00:17:01.000 --> 00:17:03.000]  大概幾天
[00:17:03.000 --> 00:17:05.000]  應該就到達
[00:17:05.000 --> 00:17:08.000]  似乎看來這個可能性
[00:17:08.000 --> 00:17:10.000]  就會比較大
[00:17:10.000 --> 00:17:13.000]  按照著士道行傳
[00:17:13.000 --> 00:17:15.000]  時代那個地域的概念
[00:17:15.000 --> 00:17:17.000]  這個地方大概就是
[00:17:17.000 --> 00:17:21.000]  他們所理解的地極之處
[00:17:21.000 --> 00:17:22.000]  換言之
[00:17:22.000 --> 00:17:25.000]  福音由耶路撒冷開始傳開
[00:17:25.000 --> 00:17:26.000]  去到斯提反
[00:17:26.000 --> 00:17:28.000]  殉道
[00:17:28.000 --> 00:17:31.000]  接著福音傳到去撒瑪利亞
[00:17:31.000 --> 00:17:33.000]  然後再去到
[00:17:33.000 --> 00:17:35.000]  埃塞俄比亞的太監信主
[00:17:35.000 --> 00:17:39.000]  就表示福音已經傳到去地極
[00:17:39.000 --> 00:17:41.000]  這位太監
[00:17:41.000 --> 00:17:44.000]  縱然到達了耶路撒冷
[00:17:44.000 --> 00:17:46.000]  去那裡想做禮拜
[00:17:46.000 --> 00:17:48.000]  但其實他不能夠進入
[00:17:48.000 --> 00:17:51.000]  聖殿當中去敬拜上帝
[00:17:51.000 --> 00:17:53.000]  原因是什麼呢?
[00:17:53.000 --> 00:17:55.000]  原因是因為他是一位太監
[00:17:55.000 --> 00:17:57.000]  按照著在
[00:17:57.000 --> 00:17:59.000]  《生命記》第23章第一節
[00:17:59.000 --> 00:18:01.000]  有清楚的記載
[00:18:01.000 --> 00:18:04.000]  作為一個被閹割的人
[00:18:04.000 --> 00:18:06.000]  他是不能夠進入
[00:18:06.000 --> 00:18:08.000]  上帝的殿當中
[00:18:08.000 --> 00:18:10.000]  雖然他沒有機會
[00:18:10.000 --> 00:18:12.000]  進入這個聖殿
[00:18:12.000 --> 00:18:15.000]  但這位太監對於信仰的追求
[00:18:15.000 --> 00:18:19.000]  沒有因為離開了耶路撒冷而結束
[00:18:19.000 --> 00:18:22.000]  他沒有因為已經敬拜完畢
[00:18:22.000 --> 00:18:24.000]  然後就收拾心情
[00:18:24.000 --> 00:18:27.000]  或者做其他的事
[00:18:27.000 --> 00:18:29.000]  當他在馬車上
[00:18:29.000 --> 00:18:31.000]  在歸家的途中
[00:18:31.000 --> 00:18:33.000]  搖搖晃晃的情況下
[00:18:33.000 --> 00:18:37.000]  他就讀起先知的書
[00:18:37.000 --> 00:18:39.000]  當然我們知道他讀的是
[00:18:39.000 --> 00:18:41.000]  《爾賽亞書》
[00:18:41.000 --> 00:18:43.000]  從這裡我們看見
[00:18:43.000 --> 00:18:47.000]  他的心非常渴慕認識上帝
[00:18:47.000 --> 00:18:49.000]  所以我們說他的心
[00:18:49.000 --> 00:18:51.000]  是一片遠土
[00:18:51.000 --> 00:18:56.000]  很容易就來到去接受福音的種子
[00:18:56.000 --> 00:19:01.000]  估計他自己都沒有想過
[00:19:01.000 --> 00:19:03.000]  雖然去到耶路撒冷
[00:19:03.000 --> 00:19:06.000]  不能夠進入這個聖殿
[00:19:06.000 --> 00:19:08.000]  與上帝相遇
[00:19:08.000 --> 00:19:11.000]  但他在回家的路途當中
[00:19:11.000 --> 00:19:14.000]  在一個曠野上被安排
[00:19:14.000 --> 00:19:18.000]  遇見了上帝所差遣的使者
[00:19:18.000 --> 00:19:21.000]  這個就好像先知所說
[00:19:21.000 --> 00:19:24.000]  上帝就是那位在曠野開道路
[00:19:24.000 --> 00:19:28.000]  在沙漠開江河的上帝
[00:19:28.000 --> 00:19:30.000]  在《爾賽亞書》43章19節
[00:19:30.000 --> 00:19:32.000]  就是這樣記載
[00:19:32.000 --> 00:19:35.000]  上帝為這位太監開了一條
[00:19:35.000 --> 00:19:37.000]  又真又活的道路
[00:19:37.000 --> 00:19:41.000]  為他乾渴到像沙漠一樣的心
[00:19:41.000 --> 00:19:43.000]  開出了活水江河
[00:19:43.000 --> 00:19:46.000]  最終讓他可以歡歡喜喜
[00:19:46.000 --> 00:19:48.000]  來到回家
[00:19:48.000 --> 00:19:52.000]  如果按照今天的環境來說
[00:19:52.000 --> 00:19:55.000]  帶領人去認識上帝
[00:19:55.000 --> 00:19:57.000]  原來不一定在教會裏面
[00:19:57.000 --> 00:20:00.000]  或者很多時候其實都不在教會裏面
[00:20:00.000 --> 00:20:03.000]  可能是在路上
[00:20:03.000 --> 00:20:05.000]  在你工作的地方
[00:20:05.000 --> 00:20:06.000]  在你的家裏
[00:20:06.000 --> 00:20:10.000]  甚至乎你在旅行的路途當中
[00:20:10.000 --> 00:20:12.000]  任何的地方
[00:20:12.000 --> 00:20:15.000]  只要我們做好準備的時候
[00:20:15.000 --> 00:20:18.000]  上帝都可以使用我們的見證
[00:20:18.000 --> 00:20:21.000]  讓人去認識他
[00:20:21.000 --> 00:20:26.000]  不論這位太監是來自今天的埃塞俄比亞
[00:20:26.000 --> 00:20:28.000]  而今天的埃塞俄比亞的人
[00:20:28.000 --> 00:20:30.000]  仍然都會相信
[00:20:30.000 --> 00:20:33.000]  追溯到《紹行傳》的記載
