
[00:00:00.000 --> 00:00:02.300]  你們相不相信有鬼呀?
[00:02:54.700 --> 00:03:03.700]  他滿心以為可以向耶穌或他的門徒求助
[00:03:03.700 --> 00:03:09.700]  誰知道結果令他大失所望
[00:03:09.700 --> 00:03:19.700]  因為耶穌的門徒不能把他兒子身上的鬼趕出來
[00:03:19.700 --> 00:03:32.700]  有沒有試過請別人幫忙而被別人拒絕的感覺
[00:03:32.700 --> 00:03:44.700]  有沒有試過請別人幫忙卻得不到別人積極的回應
[00:03:44.700 --> 00:03:49.700]  當時你會有什麼感受
[00:03:49.700 --> 00:03:53.700]  被人拒絕真是不好受
[00:03:53.700 --> 00:03:56.700]  有一個電視廣告
[00:03:56.700 --> 00:04:00.700]  有一個財務顧問的男士
[00:04:00.700 --> 00:04:10.700]  他不停向一位女士推銷基金服務
[00:04:10.700 --> 00:04:14.700]  這是一個很出名的演員
[00:04:14.700 --> 00:04:18.700]  像Raymond一樣
[00:04:18.700 --> 00:04:25.700]  臉有點寬寬的
[00:04:25.700 --> 00:04:32.700]  但那個女士不聽他講
[00:04:32.700 --> 00:04:35.700]  不為所動
[00:04:35.700 --> 00:04:41.700]  覺得這個男士很不專業
[00:04:41.700 --> 00:04:44.700]  只為錢
[00:04:44.700 --> 00:04:48.700]  最後這個男士滿臉汗
[00:04:48.700 --> 00:04:51.700]  最後這個男士汗流滿面
[00:04:51.700 --> 00:04:58.700]  低聲下氣求這個女士幫幫忙
[00:04:58.700 --> 00:05:00.700]  可不可以幫一下我
[00:05:00.700 --> 00:05:02.700]  我很慘
[00:05:02.700 --> 00:05:09.700]  慘是因為他有些額沒辦法達到
[00:05:09.700 --> 00:05:17.700]  結果這個女士很不滿意離他而去
[00:05:17.700 --> 00:05:21.700]  那個男士很沒趣被女士拒絕
[00:05:21.700 --> 00:05:24.700]  那個男士覺得很不高興
[00:05:24.700 --> 00:05:26.700]  因為被這位女士拒絕了
[00:05:26.700 --> 00:05:33.700]  當這位父親向主耶穌申訴的時候
[00:05:33.700 --> 00:05:39.700]  他好像在埋怨他的門徒的時候
[00:05:39.700 --> 00:05:44.700]  身為老師的主耶穌怎麼辦呢
[00:05:44.700 --> 00:05:47.700]  主耶穌就這麼說
[00:05:47.700 --> 00:05:51.700]  愛不信的世代
[00:05:51.700 --> 00:05:57.700]  我在你們這裡要到幾時呢
[00:05:57.700 --> 00:06:02.700]  我忍耐你們要到幾時呢
[00:06:02.700 --> 00:06:06.700]  把他帶到我這裡來吧
[00:06:06.700 --> 00:06:10.700]  耶穌在這裡講了一個既是習慣
[00:06:10.700 --> 00:06:13.700]  也有一些很尖酸味道的說話
[00:06:13.700 --> 00:06:15.700]  耶穌在這裡講了既是責怪
[00:06:15.700 --> 00:06:19.700]  又有一些很尖酸的言語出來
[00:06:19.700 --> 00:06:22.700]  是講出了他對這個世代的人
[00:06:22.700 --> 00:06:27.700]  是何等的失望
[00:06:27.700 --> 00:06:32.700]  《路加福音》也有類似的記載
[00:06:32.700 --> 00:06:34.700]  同時更加凸顯了世人
[00:06:34.700 --> 00:06:38.700]  是怎樣不相信他和天上的父神
[00:06:38.700 --> 00:06:40.700]  同時凸顯了世上的人
[00:06:40.700 --> 00:06:43.700]  是怎樣不相信他和天上的父神
[00:06:43.700 --> 00:06:48.700]  不單止這是一個不信的世代
[00:06:48.700 --> 00:06:53.700]  卻是又是很悖逆的世代
[00:06:53.700 --> 00:06:57.700]  主耶穌好像忍耐不住了
[00:06:57.700 --> 00:07:04.700]  他就叫人把這個孩子帶到他那裡去
[00:07:04.700 --> 00:07:10.700]  誰知道當這個父在孩子身上的污鬼
[00:07:10.700 --> 00:07:12.700]  來到耶穌面前的時候
[00:07:12.700 --> 00:07:14.700]  怎麼知道當這個父在孩子身上的污鬼
[00:07:14.700 --> 00:07:17.700]  來到主耶穌的面前的時候
[00:07:17.700 --> 00:07:20.700]  他見到耶穌
[00:07:20.700 --> 00:07:27.700]  就令到那個兒子大大的受罪
[00:07:27.700 --> 00:07:30.700]  這是鬼的能力
[00:07:30.700 --> 00:07:33.700]  他們就帶了他來
[00:07:33.700 --> 00:07:42.700]  一見耶穌鬼便叫他重重的抽風
[00:07:42.700 --> 00:07:44.700]  倒在地上
[00:07:44.700 --> 00:07:46.700]  翻來覆去
[00:07:46.700 --> 00:07:49.700]  口中流沫
[00:07:49.700 --> 00:07:55.700]  有人說這分明是一個病
[00:07:55.700 --> 00:08:00.700]  是一個癲癇症
[00:08:00.700 --> 00:08:03.700]  發羊癲
[00:08:03.700 --> 00:08:05.700]  我們馬上知道
[00:08:05.700 --> 00:08:06.700]  當他發作的時候
[00:08:06.700 --> 00:08:08.700]  塞一隻匙羹進他的口就行了
[00:08:08.700 --> 00:08:11.700]  我們知道一般是發這個病的時候
[00:08:11.700 --> 00:08:14.700]  就把一個湯羹放在他嘴裡就可以了
[00:08:14.700 --> 00:08:17.700]  但是不是真的那麼簡單呢?
[00:08:17.700 --> 00:08:20.700]  不要忘記路加福音的作者
[00:08:20.700 --> 00:08:22.700]  路加是個醫生
[00:08:22.700 --> 00:08:23.700]  不要忘記路加福音的作者
[00:08:23.700 --> 00:08:25.700]  路加是一位醫生
[00:08:25.700 --> 00:08:28.700]  他不會覺得這件事單是一個醫學的問題
[00:08:28.700 --> 00:08:29.700]  他不會覺得這件事
[00:08:29.700 --> 00:08:31.700]  單是一個醫學的問題
[00:08:31.700 --> 00:08:34.700]  這是跟鬼有關的
[00:08:34.700 --> 00:08:36.700]  現在讓我們看看主耶穌
[00:08:36.700 --> 00:08:40.700]  如何跟父親對話
[00:08:40.700 --> 00:08:42.700]  現在讓我們看一下主耶穌
[00:08:42.700 --> 00:08:44.700]  如何跟父親對話
[00:08:44.700 --> 00:08:48.700]  耶穌問他父親說
[00:08:48.700 --> 00:08:54.700]  他得了這病有多少日子呢?
[00:08:54.700 --> 00:08:58.700]  回答說從小的時候
[00:08:58.700 --> 00:09:03.700]  鬼屢次把他扔在火裡
[00:09:03.700 --> 00:09:04.700]  水裡
[00:09:04.700 --> 00:09:06.700]  要滅他
[00:09:06.700 --> 00:09:09.700]  你若能做什麼
[00:09:09.700 --> 00:09:13.700]  求你憐憫我們
[00:09:13.700 --> 00:09:15.700]  幫助我們
[00:09:15.700 --> 00:09:19.700]  耶穌仔細地向這個孩子的父親查問
[00:09:19.700 --> 00:09:25.700]  這個孩子過去是被污鬼折磨的經過
[00:09:25.700 --> 00:09:28.700]  主耶穌仔細地向這個孩子的父親查問
[00:09:28.700 --> 00:09:31.700]  這個孩子過去是被污鬼折磨的經過
[00:09:31.700 --> 00:09:35.700]  原來他已經被折磨了相當長的日子
[00:09:35.700 --> 00:09:39.700]  原來他已經被折磨了相當長的日子
[00:09:39.700 --> 00:09:45.700]  兒子多次被污鬼扔到火裡和水裡
[00:09:45.700 --> 00:09:49.700]  兒子多次被污鬼扔到火裡和水裡
[00:09:49.700 --> 00:09:52.700]  目的是要毀滅他
[00:09:52.700 --> 00:09:55.700]  目的是要毀滅他
[00:09:55.700 --> 00:10:01.700]  這就讓我們明白為什麼這個父親不惜一切放下尊嚴
[00:10:01.700 --> 00:10:05.700]  這就讓我們明白這個父親不惜一切放下尊嚴
[00:10:05.700 --> 00:10:08.700]  向耶穌求助
[00:10:08.700 --> 00:10:13.700]  因為他的兒子實在是太痛苦了
[00:10:13.700 --> 00:10:17.700]  他愛子深切
[00:10:17.700 --> 00:10:22.700]  但是我們可以從他對耶穌所說的話
[00:10:22.700 --> 00:10:26.700]  但是我們可以看見他對耶穌說的話
[00:10:26.700 --> 00:10:29.700]  明白到他當時信心的程度
[00:10:29.700 --> 00:10:33.700]  明白到他當時信心的程度在哪裡
[00:10:33.700 --> 00:10:36.700]  他說你若能做什麼
[00:10:36.700 --> 00:10:39.700]  他說你若能做什麼
[00:10:39.700 --> 00:10:41.700]  求你憐憫我們幫助我們
[00:10:41.700 --> 00:10:44.700]  求你憐憫我們幫助我們
[00:10:44.700 --> 00:10:47.700]  當一個人向耶穌求助
[00:10:47.700 --> 00:10:51.700]  他得不到想像中的幫助的時候
[00:10:51.700 --> 00:10:55.700]  當一個人向主耶穌求助卻得不到想像的幫助的時候
[00:10:55.700 --> 00:10:57.700]  他的信心就會大打折扣
[00:10:57.700 --> 00:11:00.700]  他的信心就會大打折扣
[00:11:00.700 --> 00:11:02.700]  半信半疑
[00:11:02.700 --> 00:11:07.700]  所以當他向主耶穌說主若能做什麼
[00:11:07.700 --> 00:11:12.700]  所以當他對主耶穌說主你若能做什麼
[00:11:12.700 --> 00:11:19.700]  明顯就是因為耶穌的門徒不能趕走他的兒子身上的污穢
[00:11:19.700 --> 00:11:23.700]  明顯就是主耶穌的門徒無法把他兒子身上的污穢趕走
[00:11:23.700 --> 00:11:28.700]  雖然他對耶穌的信靠程度不至於崩潰
[00:11:28.700 --> 00:11:32.700]  雖然他對主耶穌信靠的程度不至於崩潰
[00:11:32.700 --> 00:11:37.700]  但是他卻沒有一個完全信靠的信心
[00:11:37.700 --> 00:11:40.700]  但是卻沒有一個完全信靠的信心
[00:11:40.700 --> 00:11:43.700]  主耶穌怎樣回答他的請求呢?
[00:11:43.700 --> 00:11:45.700]  主耶穌怎樣回答他的請求呢?
[00:11:45.700 --> 00:11:48.700]  他說了一句很發人深省的話
[00:11:48.700 --> 00:11:51.700]  他說了一句很令人深省的話語
[00:11:51.700 --> 00:11:54.700]  他說你若能信
[00:11:54.700 --> 00:11:56.700]  他說你若能信
[00:11:56.700 --> 00:11:59.700]  再信的人凡事都能
[00:11:59.700 --> 00:12:02.700]  再信的人凡事都能
[00:12:02.700 --> 00:12:06.700]  他是用這個父親說的話
[00:12:06.700 --> 00:12:09.700]  他是用回這個父親講過的話語
[00:12:09.700 --> 00:12:11.700]  你若能作
[00:12:11.700 --> 00:12:13.700]  他說你若能作
[00:12:13.700 --> 00:12:14.700]  接著他就說
[00:12:14.700 --> 00:12:16.700]  這個是你說的
[00:12:16.700 --> 00:12:18.700]  主耶穌說這是你說的
[00:12:18.700 --> 00:12:21.700]  你如果能
[00:12:21.700 --> 00:12:23.700]  你如果可以
[00:12:23.700 --> 00:12:25.700]  你能夠信的話
[00:12:25.700 --> 00:12:27.700]  如果你能夠信的話
[00:12:27.700 --> 00:12:29.700]  凡事都能
[00:12:29.700 --> 00:12:31.700]  凡事都能
[00:12:31.700 --> 00:12:37.700]  這個父親不大相信耶穌可以將他兒子身上的啞巴鬼驅趕出來
[00:12:37.700 --> 00:12:43.700]  這個父親不太相信主耶穌可以將他兒子身上的啞巴鬼驅趕出來
[00:12:43.700 --> 00:12:48.700]  他大概認為如果作為老師的耶穌可以驅趕鬼的話
[00:12:48.700 --> 00:12:52.700]  他大概認為作為老師的耶穌可以驅趕鬼的話
[00:12:52.700 --> 00:12:55.700]  為什麼他的門徒卻做不到呢?
[00:12:55.700 --> 00:12:58.700]  為什麼他的門徒卻沒法做到?
[00:12:58.700 --> 00:13:02.700]  但他實在太愛惜和憐憫他的兒子
[00:13:02.700 --> 00:13:06.700]  但他實在太愛和憐憫他的兒子
[00:13:06.700 --> 00:13:09.700]  所以在無可奈何當中
[00:13:09.700 --> 00:13:12.700]  他仍然向主尋求幫助
[00:13:12.700 --> 00:13:16.700]  所以在無可奈何當中他仍然向主耶穌尋求幫助
[00:13:16.700 --> 00:13:18.700]  他怎麼說呢?
[00:13:18.700 --> 00:13:20.700]  他說我信
[00:13:20.700 --> 00:13:21.700]  他說我信
[00:13:21.700 --> 00:13:23.700]  但我信不足
[00:13:23.700 --> 00:13:25.700]  但我信不足
[00:13:25.700 --> 00:13:26.700]  求主幫助
[00:13:26.700 --> 00:13:28.700]  求主幫助
[00:13:28.700 --> 00:13:32.700]  這個其實是反映我們很多人現時的信心
[00:13:32.700 --> 00:13:37.700]  這個其實是反映我們很多人現時的信心
[00:13:37.700 --> 00:13:38.700]  你信不信耶穌?
[00:13:38.700 --> 00:13:39.700]  你信不信耶穌?
[00:13:39.700 --> 00:13:40.700]  我信
[00:13:40.700 --> 00:13:41.700]  我信
[00:13:41.700 --> 00:13:43.700]  但很多時候我的信心不足夠
[00:13:43.700 --> 00:13:46.700]  但很多時候我的信心不足夠
[00:13:46.700 --> 00:13:52.700]  究竟父親找錯了私人對象嗎?
[00:13:52.700 --> 00:13:56.700]  究竟父親找錯了私人對象嗎?
[00:13:56.700 --> 00:13:59.700]  答案是他找對了
[00:13:59.700 --> 00:14:02.700]  答案是他找對了
[00:14:02.700 --> 00:14:09.700]  有迫切需要的父親來到耶穌面前得不到解決
[00:14:09.700 --> 00:14:13.700]  有迫切需要的父親來到主耶穌面前得不到解決
[00:14:13.700 --> 00:14:16.700]  在耶穌的門徒面前得不到解決
[00:14:16.700 --> 00:14:20.700]  這個父親來到主耶穌的門徒面前得不到解決
[00:14:20.700 --> 00:14:23.700]  但是當主耶穌親手動弓的時候
[00:14:23.700 --> 00:14:26.700]  但是當主耶穌親手動弓的時候
[00:14:26.700 --> 00:14:31.700]  問題就完全圓滿地得到解決了
[00:14:31.700 --> 00:14:35.700]  問題就完全完美地得到解決了
[00:14:35.700 --> 00:14:40.700]  我們來看看主耶穌如何趕走兒子身上的污鬼
[00:14:40.700 --> 00:14:44.700]  讓我們看一下主耶穌如何趕走兒子身上的污鬼
[00:14:44.700 --> 00:14:48.700]  耶穌看見眾人都跑上來就斥責那污鬼
[00:14:48.700 --> 00:14:53.700]  耶穌看見眾人都跑上來就斥責那污鬼說
[00:14:53.700 --> 00:14:57.700]  說你這聾啞的鬼
[00:14:57.700 --> 00:15:02.700]  我吩咐你從他裡頭出來
[00:15:02.700 --> 00:15:05.700]  再不要進去
[00:15:05.700 --> 00:15:09.700]  那鬼喊叫
[00:15:09.700 --> 00:15:14.700]  使孩子大大地抽了一陣風
[00:15:14.700 --> 00:15:16.700]  就出來了
[00:15:16.700 --> 00:15:21.700]  孩子好像死了一般
[00:15:21.700 --> 00:15:24.700]  於是眾人多半說他是死了
[00:15:24.700 --> 00:15:27.700]  於是眾人多半說他是死了
[00:15:27.700 --> 00:15:30.700]  但耶穌拉著他的手
[00:15:30.700 --> 00:15:33.700]  扶他起來
[00:15:33.700 --> 00:15:36.700]  他就站起來了
[00:15:36.700 --> 00:15:42.700]  我們可以發現當主耶穌一斥責那污鬼
[00:15:42.700 --> 00:15:46.700]  我們發現當主耶穌一斥責那污鬼的時候
[00:15:46.700 --> 00:15:51.700]  聾啞的鬼就不能不從兒子的身上走出來
[00:15:51.700 --> 00:15:55.700]  聾啞的鬼就不能不從兒子的身上走出來
[00:15:55.700 --> 00:16:00.700]  再不能重新進入兒子的身上
[00:16:00.700 --> 00:16:03.700]  再不能重新進入兒子的身上
[00:16:03.700 --> 00:16:05.700]  這很重要的
[00:16:05.700 --> 00:16:10.700]  因為有時候一個人被污鬼負責
[00:16:10.700 --> 00:16:13.700]  有時候一個人被污鬼負責
[00:16:13.700 --> 00:16:18.700]  當這個鬼離開了一個人的時候
[00:16:18.700 --> 00:16:25.700]  有機會那個鬼會再一次回到他身上
[00:16:25.700 --> 00:16:31.700]  但耶穌說你不能再進去
[00:16:31.700 --> 00:16:38.700]  這是一個即時的同時是徹底的解救
[00:16:38.700 --> 00:16:43.700]  污鬼再不會有任何的作為
[00:16:43.700 --> 00:16:46.700]  污鬼不可能再有任何的作為
[00:16:46.700 --> 00:16:49.700]  但他令到兒子好像死了一樣
[00:16:49.700 --> 00:16:52.700]  但他令到兒子好像死了一樣
[00:16:52.700 --> 00:16:56.700]  當時主耶穌拉著兒子的手
[00:16:56.700 --> 00:16:59.700]  這時候看見耶穌拉著兒子的手
[00:16:59.700 --> 00:17:01.700]  把他扶起來
[00:17:01.700 --> 00:17:03.700]  最後他站起來
[00:17:03.700 --> 00:17:05.700]  表示他可以正常生活
[00:17:05.700 --> 00:17:09.700]  最後他站起來表示他可以正常生活
[00:17:09.700 --> 00:17:15.700]  主耶穌就是父親為他兒子尋求幫助的正確對象
[00:17:15.700 --> 00:17:20.700]  主耶穌就是這位父親為他兒子尋找正確幫助的正確對象
[00:17:20.700 --> 00:17:23.700]  父親找對了
[00:17:23.700 --> 00:17:30.700]  因為天父已經使耶穌可以得到榮耀
[00:17:30.700 --> 00:17:33.700]  因為天父可以令主耶穌得到榮耀
[00:17:33.700 --> 00:17:39.700]  就算是那些看似兇猛兇殘暴的污鬼
[00:17:39.700 --> 00:17:43.700]  就算是那些看似兇猛兇殘暴的污鬼
[00:17:43.700 --> 00:17:47.700]  也都要在祂面前臣服下來
[00:17:47.700 --> 00:17:49.700]  也都要在祂面前臣服下來
[00:17:49.700 --> 00:17:52.700]  主耶穌就是人類的救主
[00:17:52.700 --> 00:17:54.700]  主耶穌就是人類的救主
[00:17:54.700 --> 00:17:58.700]  但我們始終不明白
[00:17:58.700 --> 00:18:06.700]  為什麼耶穌的門徒卻不能成功趕走兒子身上的污鬼呢?
[00:18:06.700 --> 00:18:11.700]  為什麼主耶穌的門徒不能成功趕走兒子身上的污鬼呢?
[00:18:11.700 --> 00:18:14.700]  當我們回看馬科福音第六章的起頭的時候
[00:18:14.700 --> 00:18:17.700]  當我們回看馬科福音第六章的時候
[00:18:17.700 --> 00:18:22.700]  主耶穌差派那十二個門徒出去傳道和趕鬼的時候
[00:18:22.700 --> 00:18:26.700]  主耶穌差派十二個門徒出去趕鬼的時候
[00:18:26.700 --> 00:18:30.700]  他們曾經成功地將鬼從人的身上趕出來
[00:18:30.700 --> 00:18:35.700]  他們曾經成功地將鬼從人的身上趕出來
[00:18:35.700 --> 00:18:38.700]  為什麼現在不能成功地趕走鬼呢?
[00:18:38.700 --> 00:18:41.700]  為什麼這次不能成功地趕走鬼呢?
[00:18:41.700 --> 00:18:44.700]  原因就是和主耶穌有關
[00:18:44.700 --> 00:18:46.700]  原因就是和主耶穌有關
[00:18:46.700 --> 00:18:48.700]  第六章第七節這樣說
[00:18:48.700 --> 00:18:51.700]  第六章第七節這樣說
[00:18:51.700 --> 00:19:02.700]  主耶穌賜給他們權柄制服污鬼
[00:19:02.700 --> 00:19:07.700]  主耶穌賜給他們權柄制服污鬼
[00:19:07.700 --> 00:19:14.700]  在施行神蹟趕鬼的時候
[00:19:14.700 --> 00:19:21.700]  主耶穌私下告訴門徒
[00:19:21.700 --> 00:19:26.700]  當他在世上的時候
[00:19:26.700 --> 00:19:31.700]  門徒還可以在耶穌的身上得到即時的指導和幫助
[00:19:31.700 --> 00:19:35.700]  門徒可以在主耶穌身上得到即時的幫助
[00:19:35.700 --> 00:19:40.700]  但是當耶穌離開這個世界的時候
[00:19:40.700 --> 00:19:43.700]  門徒再沒有耶穌在身邊的時候
[00:19:43.700 --> 00:19:46.700]  門徒再沒有耶穌在他身邊的時候
[00:19:46.700 --> 00:19:51.700]  他們就未必能夠成功地趕走這一類的鬼
[00:19:51.700 --> 00:19:54.700]  他們就未必能夠成功地趕走這一類的污鬼
[00:19:54.700 --> 00:19:56.700]  除非他們做一件事
[00:19:56.700 --> 00:19:58.700]  除非他們做一件事
[00:19:58.700 --> 00:20:02.700]  第九節這樣說
[00:20:02.700 --> 00:20:07.700]  耶穌說非用禱告
[00:20:07.700 --> 00:20:12.700]  這一類的鬼總不能出來
[00:20:12.700 --> 00:20:16.700]  主耶穌好像對門徒這樣說
[00:20:16.700 --> 00:20:20.700]  當我離開了你們的時候
[00:20:20.700 --> 00:20:24.700]  你們要有心理準備
[00:20:24.700 --> 00:20:30.700]  你們不一定能夠成功趕鬼
[00:20:30.700 --> 00:20:34.700]  你們要向神祈禱
[00:20:34.700 --> 00:20:36.700]  尋求幫助
[00:20:36.700 --> 00:20:40.700]  也都要承認自己的不足
[00:20:40.700 --> 00:20:45.700]  在我們現今的生活環境當中
[00:20:45.700 --> 00:20:51.700]  我們有沒有發現有鬼的勢力存在呢?
[00:20:51.700 --> 00:20:54.700]  這個勢力在哪裡呢?
[00:20:54.700 --> 00:21:01.700]  它有沒有把某些人的身心去狹制著呢?
[00:21:01.700 --> 00:21:08.700]  我們有什麼方法可以幫助這些被鬼狹制著身心的人呢?
[00:21:08.700 --> 00:21:14.700]  我們有什麼方法可以幫助這些被鬼狹制著身心的人呢?
[00:21:14.700 --> 00:21:22.700]  把他們心裡面的鬼趕出去呢?
[00:21:22.700 --> 00:21:24.700]  關鍵在於我們的信心
[00:21:24.700 --> 00:21:28.700]  是不是勝過這個父親的信心
[00:21:28.700 --> 00:21:32.700]  關鍵是我們的信心有沒有勝過這個父親的信心
[00:21:32.700 --> 00:21:38.700]  這個父親的信心只是起初建立的信心
[00:21:38.700 --> 00:21:42.700]  這個父親的信心只是起初建立的信心
[00:21:42.700 --> 00:21:45.700]  但是在逆境當中
[00:21:45.700 --> 00:21:50.700]  當受到一些災難或者難以解決的事物的困擾的時候
[00:21:50.700 --> 00:21:54.700]  當受到一些災難或者是難以解決的事情的時候
[00:21:54.700 --> 00:21:59.700]  就會對神或者對主耶穌的能力感到懷疑
[00:21:59.700 --> 00:22:02.700]  就會對神或者對主耶穌的能力感到懷疑
[00:22:02.700 --> 00:22:04.700]  但是感謝主
[00:22:04.700 --> 00:22:05.700]  但是感謝主
[00:22:05.700 --> 00:22:08.700]  那個父親對耶穌這麼說
[00:22:08.700 --> 00:22:14.700]  你若能做什麼
[00:22:14.700 --> 00:22:20.700]  求你憐憫我們幫助我們
[00:22:20.700 --> 00:22:25.700]  被人拒絕的經歷是不好受的
[00:22:25.700 --> 00:22:30.700]  但是如果錯失了給別人得到好東西的機會
[00:22:30.700 --> 00:22:32.700]  就更加不好受
[00:22:32.700 --> 00:22:37.700]  但如果錯失了在被別人得到好東西的時候
[00:22:37.700 --> 00:22:39.700]  卻更不好受
[00:22:39.700 --> 00:22:41.700]  我相信眾使徒們
[00:22:41.700 --> 00:22:43.700]  這些十二使徒
[00:22:43.700 --> 00:22:47.700]  他們都有這種挫敗的感受
[00:22:47.700 --> 00:22:51.700]  我相信這十二位使徒都有這個挫敗的感覺
[00:22:51.700 --> 00:22:56.700]  因為他們好像對自己欠缺了救人的能力而感到失望
[00:22:56.700 --> 00:23:01.700]  因為他們好像覺得自己欠缺了救人的能力感到很失望
[00:23:01.700 --> 00:23:03.700]  感到很灰心
[00:23:03.700 --> 00:23:06.700]  好像什麼出路都沒有
[00:23:06.700 --> 00:23:11.700]  這就令我想起一個故事
[00:23:11.700 --> 00:23:14.700]  我曾經說過這個故事
[00:23:14.700 --> 00:23:18.700]  不過我希望有些人可以再聽
[00:23:18.700 --> 00:23:21.700]  大約在一百年前
[00:23:21.700 --> 00:23:24.700]  在中國北方的一個平原上的村落裡
[00:23:24.700 --> 00:23:27.700]  在中國北方平原上的一個村落裡
[00:23:27.700 --> 00:23:32.700]  由於麥田已經被冬天的霜雪掩蓋著
[00:23:32.700 --> 00:23:36.700]  因為麥田已經被冬天的霜雪掩蓋著
[00:23:36.700 --> 00:23:40.700]  所以沒有什麼農耕可以做了
[00:23:40.700 --> 00:23:45.700]  所以農民打算到附近的基督教的佈道所
[00:23:45.700 --> 00:23:49.700]  所以農民打算到附近的基督教的佈道所
[00:23:49.700 --> 00:23:55.700]  邀請一位外國的傳教士到他們的村莊講什麼是福音
[00:23:55.700 --> 00:24:00.700]  邀請一位外國的傳教士到他們的村莊講什麼是福音
[00:24:00.700 --> 00:24:06.700]  因為當時福音對他們來說是很神奇的事情
[00:24:06.700 --> 00:24:10.700]  因為當時福音對他們來說是很神奇的事情
[00:24:10.700 --> 00:24:15.700]  所以他們就派人騎著一輛木頭車
[00:24:15.700 --> 00:24:19.700]  所以他們就派人騎著一輛木頭車
[00:24:19.700 --> 00:24:22.700]  趕了兩天的路程去到那個佈道所
[00:24:22.700 --> 00:24:25.700]  趕了兩天的路程去到那個佈道所
[00:24:25.700 --> 00:24:27.700]  希望他們能夠派人到他們的村莊
[00:24:27.700 --> 00:24:30.700]  希望他們能夠派人到他們的村莊
