
[00:00:00.000 --> 00:00:04.000]  主通文是我們很熟悉的一個祈禱
[00:04:24.000 --> 00:04:26.000]  就是在說施捨
[00:04:26.000 --> 00:04:28.000]  在說禱告
[00:04:28.000 --> 00:04:30.000]  在說禁食
[00:04:30.000 --> 00:04:32.000]  這些叫善事
[00:04:32.000 --> 00:04:34.000]  所以耶穌在門徒說
[00:04:34.000 --> 00:04:36.000]  你們的義要勝過法利賽人的義
[00:04:36.000 --> 00:04:38.000]  背後就是這個含義
[00:04:38.000 --> 00:04:40.000]  大家做這些事情
[00:04:40.000 --> 00:04:42.000]  禁食大家都會施捨
[00:04:42.000 --> 00:04:44.000]  但你們做的事情你們要勝過法利賽人
[00:04:44.000 --> 00:04:46.000]  背後就帶著這個
[00:04:46.000 --> 00:04:48.000]  剛才這一堆的教導和訊息
[00:04:48.000 --> 00:04:50.000]  我想大家有一個比較闊的圖畫
[00:04:50.000 --> 00:04:52.000]  去看禱告
[00:04:52.000 --> 00:04:54.000]  這個教導
[00:04:54.000 --> 00:04:56.000]  然後就去到禱告
[00:04:56.000 --> 00:04:58.000]  剛才我們看的段落
[00:04:58.000 --> 00:05:00.000]  我想和大家分享三樣東西
[00:05:00.000 --> 00:05:02.000]  關於耶穌教這個祈禱
[00:05:02.000 --> 00:05:04.000]  耶穌一開始
[00:05:04.000 --> 00:05:06.000]  去到第五節和第六節
[00:05:06.000 --> 00:05:08.000]  祂就說你們祈禱的時候
[00:05:08.000 --> 00:05:10.000]  不要像那些
[00:05:10.000 --> 00:05:12.000]  假冒為善的人那些偽君子
[00:05:12.000 --> 00:05:14.000]  是怎樣的
[00:05:14.000 --> 00:05:16.000]  他們很喜歡在會堂
[00:05:16.000 --> 00:05:18.000]  公眾的地方
[00:05:18.000 --> 00:05:20.000]  聚集敬拜
[00:05:20.000 --> 00:05:22.000]  的地方
[00:05:22.000 --> 00:05:24.000]  不要在十字路口上禱告
[00:05:24.000 --> 00:05:26.000]  故意讓人看到
[00:05:26.000 --> 00:05:28.000]  然後就說你們要躲起來回家
[00:05:28.000 --> 00:05:30.000]  在房門裡躲起來祈禱
[00:05:30.000 --> 00:05:32.000]  這個就是神忠義
[00:05:32.000 --> 00:05:34.000]  其實耶穌在說什麼呢
[00:05:34.000 --> 00:05:36.000]  他在說禱告的時候
[00:05:36.000 --> 00:05:38.000]  是不是告訴我們
[00:05:38.000 --> 00:05:40.000]  公禱 公開的祈禱
[00:05:40.000 --> 00:05:42.000]  沒有那麼好 私禱好一點
[00:05:42.000 --> 00:05:44.000]  神忠義私禱
[00:05:44.000 --> 00:05:46.000]  不忠義公禱 是不是這個意思
[00:05:46.000 --> 00:05:48.000]  應該不是
[00:05:48.000 --> 00:05:50.000]  因為很多其他的地方
[00:05:50.000 --> 00:05:52.000]  他都教我們怎樣公開祈禱
[00:05:52.000 --> 00:05:54.000]  上個星期惠誠牧師在中間說
[00:05:54.000 --> 00:05:56.000]  我們說要為萬人禱告
[00:05:56.000 --> 00:05:58.000]  為在上的君王禱告
[00:05:58.000 --> 00:06:00.000]  其實那個是一個在聚會中間
[00:06:00.000 --> 00:06:02.000]  的公開祈禱
[00:06:02.000 --> 00:06:04.000]  這段經文
[00:06:04.000 --> 00:06:06.000]  這兩節主要要說的
[00:06:06.000 --> 00:06:08.000]  不是說地方
[00:06:08.000 --> 00:06:10.000]  在哪裡祈禱
[00:06:10.000 --> 00:06:12.000]  才是土神喜悅
[00:06:12.000 --> 00:06:14.000]  大家留意它一個很重要的字眼
[00:06:14.000 --> 00:06:16.000]  出現了三次
[00:06:16.000 --> 00:06:18.000]  在這三段經文裡面
[00:06:18.000 --> 00:06:20.000]  就是故意那個字
[00:06:20.000 --> 00:06:22.000]  有沒有留意 你不要專門
[00:06:22.000 --> 00:06:24.000]  專門在十字路口
[00:06:24.000 --> 00:06:26.000]  專門在會堂裡祈禱
[00:06:26.000 --> 00:06:28.000]  那些佛來西亞人就喜歡這樣
[00:06:28.000 --> 00:06:30.000]  還有他們的習慣是這樣的
[00:06:30.000 --> 00:06:32.000]  在那些公眾的地方
[00:06:32.000 --> 00:06:34.000]  別人看到的地方
[00:06:34.000 --> 00:06:36.000]  他們就祈禱
[00:06:36.000 --> 00:06:38.000]  因為
[00:06:38.000 --> 00:06:40.000]  如果這樣做
[00:06:40.000 --> 00:06:42.000]  目的是想人看見
[00:06:42.000 --> 00:06:44.000]  故意讓人看見
[00:06:44.000 --> 00:06:46.000]  為什麼
[00:06:46.000 --> 00:06:48.000]  因為當人看到的時候
[00:06:48.000 --> 00:06:50.000]  他們就會得到人的肯定
[00:06:50.000 --> 00:06:52.000]  得到人
[00:06:52.000 --> 00:06:54.000]  嘩 真的好厲害
[00:06:54.000 --> 00:06:56.000]  好虔誠
[00:06:56.000 --> 00:06:58.000]  我實在告訴你們
[00:06:58.000 --> 00:07:00.000]  他們已經得了
[00:07:00.000 --> 00:07:02.000]  他們的賞賜
[00:07:02.000 --> 00:07:04.000]  意思就是說
[00:07:04.000 --> 00:07:06.000]  如果人看到他們這樣祈禱
[00:07:06.000 --> 00:07:08.000]  就說這班法尼塞人真是好虔誠
[00:07:08.000 --> 00:07:10.000]  ok that's all
[00:07:10.000 --> 00:07:12.000]  人對他這個行動
[00:07:12.000 --> 00:07:14.000]  有一個肯定
[00:07:14.000 --> 00:07:16.000]  讚賞回報
[00:07:16.000 --> 00:07:18.000]  耶穌就說
[00:07:18.000 --> 00:07:20.000]  人賞賜他 人讚他
[00:07:20.000 --> 00:07:22.000]  去到天父面前就沒有了
[00:07:22.000 --> 00:07:24.000]  耶穌是這樣說的
[00:07:24.000 --> 00:07:26.000]  所以這裡要說的是
[00:07:26.000 --> 00:07:28.000]  什麼呢 耶穌在這裡說的
[00:07:28.000 --> 00:07:30.000]  禱告
[00:07:30.000 --> 00:07:32.000]  不要將他看成
[00:07:32.000 --> 00:07:34.000]  一個讓人注目
[00:07:34.000 --> 00:07:36.000]  的一種行動
[00:07:36.000 --> 00:07:38.000]  這個信仰這個行動
[00:07:38.000 --> 00:07:40.000]  目的是一個焦點一個對象
[00:07:40.000 --> 00:07:42.000]  不是人
[00:07:42.000 --> 00:07:44.000]  是神
[00:07:44.000 --> 00:07:46.000]  我們要向神祈禱
[00:07:46.000 --> 00:07:48.000]  我們的對象是神
[00:07:48.000 --> 00:07:50.000]  所以耶穌要強調這一點
[00:07:50.000 --> 00:07:52.000]  所以他專門說你回到家裡
[00:07:52.000 --> 00:07:54.000]  關上房門沒有人看到你
[00:07:54.000 --> 00:07:56.000]  這樣就祈禱 只有神知道
[00:07:56.000 --> 00:07:58.000]  他想強調一樣東西
[00:07:58.000 --> 00:08:00.000]  就是禱告
[00:08:00.000 --> 00:08:02.000]  一個很重要的精神
[00:08:02.000 --> 00:08:04.000]  或者很重要的焦點
[00:08:04.000 --> 00:08:06.000]  就是對象是神
[00:08:06.000 --> 00:08:08.000]  不是為了人
[00:08:08.000 --> 00:08:10.000]  很多時候
[00:08:10.000 --> 00:08:12.000]  我聽到弟兄姊妹
[00:08:12.000 --> 00:08:14.000]  很怕開聲祈禱
[00:08:14.000 --> 00:08:16.000]  為什麼呢 覺得我開聲祈禱
[00:08:16.000 --> 00:08:18.000]  三個人祈禱 五個人祈禱 小組祈禱
[00:08:18.000 --> 00:08:20.000]  開聲祈禱 其實我講的東西
[00:08:20.000 --> 00:08:22.000]  又不太好 講的詞語
[00:08:22.000 --> 00:08:24.000]  又沒有那麼好
[00:08:24.000 --> 00:08:26.000]  當你這樣想的時候
[00:08:26.000 --> 00:08:28.000]  你是在想人
[00:08:28.000 --> 00:08:30.000]  在想其他人怎麼聽
[00:08:30.000 --> 00:08:32.000]  你不是在想神怎麼聽
[00:08:32.000 --> 00:08:34.000]  唯有當我們真的自己一個
[00:08:34.000 --> 00:08:36.000]  躲在房裡祈禱這種狀況
[00:08:36.000 --> 00:08:38.000]  我們祈禱就不會介意
[00:08:38.000 --> 00:08:40.000]  人怎麼看
[00:08:40.000 --> 00:08:42.000]  我們就會集中
[00:08:42.000 --> 00:08:44.000]  知道我們的對象
[00:08:44.000 --> 00:08:46.000]  就是向神祈禱
[00:08:46.000 --> 00:08:48.000]  我想講的就是
[00:08:48.000 --> 00:08:50.000]  禱告
[00:08:50.000 --> 00:08:52.000]  以致很多
[00:08:52.000 --> 00:08:54.000]  信仰上的活動
[00:08:54.000 --> 00:08:56.000]  活動 無論是敬拜
[00:08:56.000 --> 00:08:58.000]  甚至服事的人
[00:08:58.000 --> 00:09:00.000]  出來講道 或者我們做什麼服事
[00:09:00.000 --> 00:09:02.000]  有時候我們的焦點
[00:09:02.000 --> 00:09:04.000]  會擺明了
[00:09:04.000 --> 00:09:06.000]  我們都不覺的
[00:09:06.000 --> 00:09:08.000]  因為人有種傾向
[00:09:08.000 --> 00:09:10.000]  都是很想的
[00:09:10.000 --> 00:09:12.000]  你和我都是人
[00:09:12.000 --> 00:09:14.000]  我都是很想被別人肯定
[00:09:14.000 --> 00:09:16.000]  被別人注意
[00:09:16.000 --> 00:09:18.000]  被別人欣賞
[00:09:18.000 --> 00:09:20.000]  我是不喜歡的 這是人的本質
[00:09:20.000 --> 00:09:22.000]  我都想的
[00:09:22.000 --> 00:09:24.000]  問題是你有多想
[00:09:24.000 --> 00:09:26.000]  還有你想的時候
[00:09:26.000 --> 00:09:28.000]  你是別人怎麼表達
[00:09:28.000 --> 00:09:30.000]  你才覺得我好
[00:09:30.000 --> 00:09:32.000]  我裡面覺得OK了 喜歡了
[00:09:32.000 --> 00:09:36.000]  我是一個很內斂的人
[00:09:36.000 --> 00:09:42.000]  我拿咪高峰講話
[00:09:42.000 --> 00:09:44.000]  都是被迫的
[00:09:44.000 --> 00:09:46.000]  某個程度 被我選擇
[00:09:46.000 --> 00:09:48.000]  我不喜歡這樣
[00:09:48.000 --> 00:09:50.000]  有點害羞
[00:09:50.000 --> 00:09:54.000]  我是不是不想別人留意
[00:09:54.000 --> 00:09:56.000]  不想別人注意
[00:09:56.000 --> 00:09:58.000]  不想別人肯定
[00:09:58.000 --> 00:10:00.000]  當然不是 人人都要
[00:10:00.000 --> 00:10:02.000]  我預備的時候想起
[00:10:02.000 --> 00:10:04.000]  以前小時候長大的
[00:10:04.000 --> 00:10:06.000]  有幾幕很深刻
[00:10:06.000 --> 00:10:08.000]  我預備的時候想起的幾幕
[00:10:08.000 --> 00:10:10.000]  我讀中學的時候
[00:10:10.000 --> 00:10:12.000]  有一段時間我不喜歡背書包
[00:10:12.000 --> 00:10:14.000]  不只我
[00:10:14.000 --> 00:10:16.000]  流行不喜歡背書包
[00:10:16.000 --> 00:10:18.000]  不喜歡背枱
[00:10:18.000 --> 00:10:20.000]  那怎麼辦呢 因為要帶書
[00:10:20.000 --> 00:10:22.000]  拿一個硬皮檔案
[00:10:22.000 --> 00:10:24.000]  上面有幾本書
[00:10:24.000 --> 00:10:26.000]  夾著
[00:10:26.000 --> 00:10:28.000]  中間是這樣的
[00:10:28.000 --> 00:10:30.000]  上學的時候是這樣的
[00:10:30.000 --> 00:10:32.000]  書上面有筆記
[00:10:32.000 --> 00:10:34.000]  很型的
[00:10:34.000 --> 00:10:38.000]  其實我想深一點
[00:10:38.000 --> 00:10:40.000]  為什麼不喜歡背書包
[00:10:40.000 --> 00:10:42.000]  是因為我知道
[00:10:42.000 --> 00:10:44.000]  那天我上課
[00:10:44.000 --> 00:10:46.000]  就是physics
[00:10:46.000 --> 00:10:48.000]  那本physics
[00:10:48.000 --> 00:10:50.000]  那時候在讀御科的時候
[00:10:50.000 --> 00:10:52.000]  那本書那麼厚
[00:10:52.000 --> 00:10:54.000]  有些人跟我的年代差不多
[00:10:54.000 --> 00:10:56.000]  A level physics那本
[00:10:56.000 --> 00:10:58.000]  那麼厚的
[00:10:58.000 --> 00:11:00.000]  拿出來上學
[00:11:00.000 --> 00:11:02.000]  其實有一個用意
[00:11:02.000 --> 00:11:04.000]  很想別人看到
[00:11:04.000 --> 00:11:06.000]  我是在讀御科的
[00:11:06.000 --> 00:11:08.000]  我不是在讀中四中五的
[00:11:08.000 --> 00:11:10.000]  明白嗎
[00:11:10.000 --> 00:11:12.000]  A level physics不是O level physics
[00:11:12.000 --> 00:11:14.000]  其實不是這樣想的
[00:11:14.000 --> 00:11:16.000]  有這種
[00:11:16.000 --> 00:11:18.000]  想看的
[00:11:18.000 --> 00:11:20.000]  別人看的時候
[00:11:20.000 --> 00:11:22.000]  我不需要別人說
[00:11:22.000 --> 00:11:24.000]  你看就知道
[00:11:24.000 --> 00:11:26.000]  這個是我
[00:11:26.000 --> 00:11:28.000]  可能你不是這樣
[00:11:28.000 --> 00:11:30.000]  但我想說的就是
[00:11:30.000 --> 00:11:32.000]  這種很想得到
[00:11:32.000 --> 00:11:34.000]  肯定
[00:11:34.000 --> 00:11:36.000]  讀大學的時候
[00:11:36.000 --> 00:11:38.000]  學生會有很多東西賣
[00:11:38.000 --> 00:11:40.000]  外套 毛衣 外套
[00:11:40.000 --> 00:11:42.000]  其實我很喜歡買
[00:11:42.000 --> 00:11:46.000]  有很多款式
[00:11:46.000 --> 00:11:48.000]  那時候毛衣
[00:11:48.000 --> 00:11:50.000]  我記得有外套 有毛衣
[00:11:50.000 --> 00:11:52.000]  有風衣
[00:11:52.000 --> 00:11:54.000]  通常都有一些logo
[00:11:54.000 --> 00:11:58.000]  有些logo
[00:11:58.000 --> 00:12:00.000]  那時候流行毛衣
[00:12:00.000 --> 00:12:02.000]  現在就不流行
[00:12:02.000 --> 00:12:04.000]  那些開胸的
[00:12:04.000 --> 00:12:06.000]  即是扣鈕的
[00:12:06.000 --> 00:12:08.000]  有一款
[00:12:08.000 --> 00:12:10.000]  在毛衣背面
[00:12:10.000 --> 00:12:12.000]  寫著大體字
[00:12:12.000 --> 00:12:14.000]  Hong Kong U
[00:12:14.000 --> 00:12:16.000]  有一個毛衣
[00:12:16.000 --> 00:12:18.000]  就是
[00:12:18.000 --> 00:12:20.000]  這裡有一個小袋子
[00:12:20.000 --> 00:12:22.000]  寫著Hong Kong U
[00:12:22.000 --> 00:12:24.000]  有些沒有
[00:12:24.000 --> 00:12:26.000]  不過很少這一款
[00:12:26.000 --> 00:12:28.000]  或者只是一個
[00:12:28.000 --> 00:12:30.000]  別人都不太認識的logo
[00:12:30.000 --> 00:12:32.000]  有些這樣的
[00:12:32.000 --> 00:12:34.000]  那我呢
[00:12:34.000 --> 00:12:36.000]  選了那一款
[00:12:36.000 --> 00:12:38.000]  就是這一款
[00:12:38.000 --> 00:12:40.000]  小的這一款
[00:12:40.000 --> 00:12:42.000]  你明白嗎
[00:12:42.000 --> 00:12:44.000]  這麼顯眼
[00:12:44.000 --> 00:12:46.000]  不喜歡
[00:12:46.000 --> 00:12:48.000]  但是不是不喜歡別人留意
[00:12:48.000 --> 00:12:50.000]  我喜歡別人看到
[00:12:50.000 --> 00:12:52.000]  我不會選擇沒有那款
[00:12:52.000 --> 00:12:54.000]  有些其實是反映那種性情
[00:12:54.000 --> 00:12:56.000]  沒錯你是想的
[00:12:56.000 --> 00:12:58.000]  不過你不是覺得
[00:12:58.000 --> 00:13:00.000]  太陽不好
[00:13:00.000 --> 00:13:02.000]  那種心情
[00:13:02.000 --> 00:13:04.000]  都是想的
[00:13:04.000 --> 00:13:06.000]  我想回到這幾幕
[00:13:06.000 --> 00:13:08.000]  我就會覺得
[00:13:08.000 --> 00:13:10.000]  其實這是耶穌提到的一個危機
[00:13:10.000 --> 00:13:14.000]  禱告
[00:13:14.000 --> 00:13:16.000]  是神
[00:13:16.000 --> 00:13:18.000]  你為了神而做
[00:13:18.000 --> 00:13:20.000]  你不是為了人而做
[00:13:20.000 --> 00:13:22.000]  人的評價甚至人的肯定不肯定
[00:13:22.000 --> 00:13:24.000]  人的對與不對
[00:13:24.000 --> 00:13:26.000]  不是我們要尋求的焦點
[00:13:26.000 --> 00:13:30.000]  耶穌告訴我們
[00:13:30.000 --> 00:13:32.000]  祈禱的真義
[00:13:32.000 --> 00:13:34.000]  是什麼呢
[00:13:34.000 --> 00:13:36.000]  就是對準我們的神
[00:13:36.000 --> 00:13:38.000]  祂才是我們祈禱的裏面
[00:13:38.000 --> 00:13:40.000]  要清楚交代的對象
[00:13:40.000 --> 00:13:42.000]  重點不是地方
[00:13:42.000 --> 00:13:44.000]  不是公開還是私下
[00:13:44.000 --> 00:13:46.000]  重點就是對象
[00:13:46.000 --> 00:13:50.000]  焦點是對神
[00:13:50.000 --> 00:13:52.000]  不是對人
[00:13:52.000 --> 00:13:54.000]  耶穌這麼不喜歡發脾氣
[00:13:54.000 --> 00:13:56.000]  就是因為祂要得到人的榮耀
[00:13:56.000 --> 00:13:58.000]  當然這個可以引申出來的
[00:13:58.000 --> 00:14:00.000]  不只是說禱告
[00:14:00.000 --> 00:14:02.000]  也有復仕
[00:14:02.000 --> 00:14:04.000]  也有危機在背後
[00:14:04.000 --> 00:14:06.000]  耶穌提到這一點
[00:14:06.000 --> 00:14:08.000]  第二點我想說的是
[00:14:08.000 --> 00:14:10.000]  你們禱告不可障礙
[00:14:10.000 --> 00:14:12.000]  幫人第五和第六節
[00:14:12.000 --> 00:14:14.000]  用許多的重覆話
[00:14:14.000 --> 00:14:16.000]  他們以為
[00:14:16.000 --> 00:14:18.000]  話多了必蒙誰聽
[00:14:18.000 --> 00:14:20.000]  你們不可效法他們
[00:14:20.000 --> 00:14:22.000]  因為你們沒有祈求
[00:14:22.000 --> 00:14:24.000]  以先你們所需用的
[00:14:24.000 --> 00:14:26.000]  你們的父早已知道了
[00:14:26.000 --> 00:14:28.000]  這是說什麼呢
[00:14:28.000 --> 00:14:30.000]  他們說
[00:14:30.000 --> 00:14:32.000]  有些外邦人
[00:14:32.000 --> 00:14:34.000]  當時的異教人
[00:14:34.000 --> 00:14:36.000]  不是猶太人
[00:14:36.000 --> 00:14:38.000]  他們也會祈禱
[00:14:38.000 --> 00:14:40.000]  也相信神明
[00:14:40.000 --> 00:14:42.000]  有禱告
[00:14:42.000 --> 00:14:44.000]  他們當時的禱告
[00:14:44.000 --> 00:14:46.000]  就像唸咒語
[00:14:46.000 --> 00:14:48.000]  有些禱文
[00:14:48.000 --> 00:14:50.000]  有些說話
[00:14:50.000 --> 00:14:52.000]  他們會重覆說
[00:14:52.000 --> 00:14:54.000]  向各方神明祈禱
[00:14:54.000 --> 00:14:56.000]  特別是希臘的世界
[00:14:56.000 --> 00:14:58.000]  向他們祈禱
[00:14:58.000 --> 00:15:00.000]  希望藉著這些禱文
[00:15:00.000 --> 00:15:02.000]  這些重覆呼喚神明的名字
[00:15:02.000 --> 00:15:04.000]  和用這些字眼
[00:15:04.000 --> 00:15:06.000]  引起他們的注意
[00:15:06.000 --> 00:15:08.000]  以致他們可以得償所願
[00:15:08.000 --> 00:15:12.000]  這就是重覆話背後的含義
[00:15:12.000 --> 00:15:16.000]  耶穌是否關心禱告的長還是短
[00:15:16.000 --> 00:15:18.000]  短好一點
[00:15:18.000 --> 00:15:20.000]  長沒那麼好
[00:15:20.000 --> 00:15:22.000]  我相信不是在說這一點
[00:15:22.000 --> 00:15:24.000]  不是在說長和短的問題
[00:15:24.000 --> 00:15:26.000]  重覆
[00:15:26.000 --> 00:15:28.000]  是不是重覆不好呢
[00:15:28.000 --> 00:15:30.000]  也不是
[00:15:30.000 --> 00:15:32.000]  我們現在
[00:15:32.000 --> 00:15:34.000]  說說宣傳
[00:15:34.000 --> 00:15:36.000]  大家也會說
[00:15:36.000 --> 00:15:38.000]  十月開始
[00:15:38.000 --> 00:15:40.000]  因為我們要討論親密關係
[00:15:40.000 --> 00:15:42.000]  我們有一個禱讀的
[00:15:42.000 --> 00:15:44.000]  粗練的資訊
[00:15:44.000 --> 00:15:46.000]  在弟妹的網頁會開始
[00:15:46.000 --> 00:15:48.000]  每星期有五天
[00:15:48.000 --> 00:15:50.000]  有些詩歌
