
[00:00:00.000 --> 00:00:02.320]  我繼續思想《羅馬書》第七十一講
[00:05:51.320 --> 00:05:52.320]  我看了一個網站
[00:05:52.320 --> 00:05:53.720]  特別他用一個圖畫
[00:05:53.720 --> 00:05:54.920]  說的是牛
[00:05:54.920 --> 00:05:57.720]  牛前部分是潔淨的
[00:05:57.720 --> 00:05:59.720]  牛後部分也不潔淨
[00:05:59.720 --> 00:06:01.320]  我們吃牛肉也不懂分什麼部分
[00:06:01.320 --> 00:06:02.920]  原來吃了舊的牛肉
[00:06:02.920 --> 00:06:04.120]  不潔淨也有
[00:06:04.120 --> 00:06:06.120]  說到雞蛋的題目
[00:06:06.120 --> 00:06:08.320]  有些猶太人很怕吃血
[00:06:08.320 --> 00:06:09.920]  如果他用雞蛋的時候
[00:06:09.920 --> 00:06:13.720]  不會將雞蛋直接打到湯和菜上
[00:06:13.720 --> 00:06:16.320]  他將雞蛋先打到碗裡
[00:06:16.320 --> 00:06:17.720]  如果雞蛋裡面有血絲
[00:06:17.720 --> 00:06:18.520]  這個蛋就不用了
[00:06:18.520 --> 00:06:19.520]  扔掉
[00:06:19.520 --> 00:06:21.720]  如果我們請猶太人吃飯的時候
[00:06:21.720 --> 00:06:22.720]  不經意亂弄
[00:06:22.720 --> 00:06:24.120]  他就問我
[00:06:24.120 --> 00:06:25.520]  不敢吃我的東西
[00:06:25.520 --> 00:06:28.320]  很多這些衝突會出現也不奇怪
[00:06:28.320 --> 00:06:30.320]  所以當代為了這些小事
[00:06:30.320 --> 00:06:32.520]  原來可以產生大的衝突
[00:06:32.520 --> 00:06:36.520]  就看到我們要謹慎和尊重和接納對方
[00:06:36.520 --> 00:06:41.720]  以及我們可能把我們的喜好放低一點
[00:06:41.720 --> 00:06:43.920]  讓對方能夠同心
[00:06:43.920 --> 00:06:45.120]  能夠相處
[00:06:45.120 --> 00:06:46.520]  放更高一點
[00:06:46.520 --> 00:06:48.320]  所以人生其中一個學習就是
[00:06:48.320 --> 00:06:50.920]  要處理我們優先的次序
[00:06:50.920 --> 00:06:51.920]  所以形成一個教導就是
[00:06:51.920 --> 00:06:54.720]  我們要先求神的覺
[00:06:54.720 --> 00:06:55.720]  什麼是神覺
[00:06:55.720 --> 00:06:57.920]  神喜悅關心的事情呢
[00:06:57.920 --> 00:06:59.120]  一個出名的經文
[00:06:59.120 --> 00:07:00.920]  《馬太方第六章》三十三節
[00:07:00.920 --> 00:07:05.520]  一起讀 你們要先求祂的覺和祂的義
[00:07:05.520 --> 00:07:08.520]  這些東西都要加給你們
[00:07:08.520 --> 00:07:09.720]  耶穌說了這句話
[00:07:09.720 --> 00:07:12.120]  保羅今天的教導用類似的表達
[00:07:12.120 --> 00:07:14.120]  在《羅莫斯十四章》第十七節說
[00:07:14.120 --> 00:07:16.120]  我們不要爭拗那些小原則
[00:07:16.120 --> 00:07:17.320]  要記住就是
[00:07:17.320 --> 00:07:19.720]  因為神的覺不在乎吃喝
[00:07:19.720 --> 00:07:21.920]  只在乎公義和平
[00:07:21.920 --> 00:07:24.520]  和並聖靈中的喜樂
[00:07:24.520 --> 00:07:26.120]  神講到神的公義
[00:07:26.120 --> 00:07:27.320]  神的救恩
[00:07:27.320 --> 00:07:29.520]  讓我們有主裡面的和平
[00:07:29.520 --> 00:07:30.520]  與神和好
[00:07:30.520 --> 00:07:31.920]  與人可以相處
[00:07:31.920 --> 00:07:35.320]  當人能夠彼此相愛相處裡面
[00:07:35.320 --> 00:07:36.520]  神的恩典臨到的時候
[00:07:36.520 --> 00:07:37.720]  有很大的喜樂
[00:07:37.720 --> 00:07:39.920]  神重視這一切
[00:07:39.920 --> 00:07:40.720]  但很多時候
[00:07:40.720 --> 00:07:42.720]  當我們閱識聖經的時候
[00:07:42.720 --> 00:07:45.520]  有時候我們越執著那些細節
[00:07:45.520 --> 00:07:48.120]  有時候當一個基督越成熟的時候
[00:07:48.120 --> 00:07:49.320]  有時候有危機
[00:07:49.320 --> 00:07:51.720]  太過分高舉一些細節
[00:07:51.720 --> 00:07:52.920]  在耶穌的時代
[00:07:52.920 --> 00:07:55.520]  有些很熟悉聖經的文士
[00:07:55.520 --> 00:07:57.920]  常常過分高舉細節的時候
[00:07:57.920 --> 00:08:00.120]  忘記更重要的事情
[00:08:00.120 --> 00:08:02.520]  耶穌嚴厲的斥責他們
[00:08:02.520 --> 00:08:03.520]  耶穌這樣說
[00:08:03.520 --> 00:08:07.520]  「你們這些假冒為善的民事和快餐人有禍了
[00:08:07.520 --> 00:08:12.120]  因為你們將薄荷、茴香、芹菜獻上十分之一」
[00:08:12.120 --> 00:08:14.520]  這些要奉獻的東西
[00:08:14.520 --> 00:08:16.120]  記得很清楚
[00:08:16.120 --> 00:08:19.320]  但是那些律法上更重的事
[00:08:19.320 --> 00:08:21.720]  更重要的、更有份量的事
[00:08:21.720 --> 00:08:25.320]  就是公義、憐憫、信實
[00:08:25.320 --> 00:08:26.920]  你卻不去做
[00:08:26.920 --> 00:08:32.520]  祂說「更重要的事是你當行的也是不可不行的」
[00:08:32.520 --> 00:08:34.320]  在神家聚會的時候
[00:08:34.320 --> 00:08:36.920]  有時候我們很多時候有食物
[00:08:36.920 --> 00:08:38.720]  有些宴會的食物
[00:08:38.720 --> 00:08:41.120]  慶祝的地方的食物
[00:08:41.120 --> 00:08:42.720]  婚禮也有食物
[00:08:42.720 --> 00:08:44.520]  很多這些食物的環境
[00:08:44.520 --> 00:08:45.520]  但是我們有時候要記得
[00:08:45.520 --> 00:08:47.120]  我們相聚的目的不是為了食物
[00:08:47.120 --> 00:08:49.320]  有一次有人準備的食物少了
[00:08:49.320 --> 00:08:51.120]  準備得遲了
[00:08:51.120 --> 00:08:52.520]  份量不合適
[00:08:52.520 --> 00:08:55.120]  就為了這些情況爭吵
[00:08:55.120 --> 00:08:56.320]  何等可惜呢?
[00:08:56.320 --> 00:08:58.120]  我們要記得來到相聚的目的
[00:08:58.120 --> 00:09:00.520]  就是讓我們每個人能夠蒙恩得救
[00:09:00.520 --> 00:09:02.320]  讓我們生命的成長
[00:09:02.320 --> 00:09:04.720]  應該追求更重的事情
[00:09:04.720 --> 00:09:08.120]  所以同樣是應用在其他事情上
[00:09:08.120 --> 00:09:09.520]  如果我們人際相處裡面
[00:09:09.520 --> 00:09:12.120]  因小事就傷害對方
[00:09:12.120 --> 00:09:14.520]  用一些很重的話去論斷
[00:09:14.520 --> 00:09:16.320]  去藐視對方的時候
[00:09:16.320 --> 00:09:17.720]  何等的錯誤?
[00:09:17.720 --> 00:09:19.120]  我們應該問一個問題
[00:09:19.120 --> 00:09:20.720]  在很多衝突裡面
[00:09:20.720 --> 00:09:22.920]  我們有沒有珍惜對方?
[00:09:22.920 --> 00:09:25.920]  我們有沒有珍惜更重要的事情呢?
[00:09:25.920 --> 00:09:27.120]  耶穌其中的教導
[00:09:27.120 --> 00:09:28.120]  我看完那一幕
[00:09:28.120 --> 00:09:30.320]  他在《馬太福音》第七章第三節說
[00:09:30.320 --> 00:09:34.320]  為什麼看見你弟兄眼中的有刺
[00:09:34.320 --> 00:09:37.320]  卻不想自己眼中有良目呢?
[00:09:37.320 --> 00:09:39.120]  在人際的衝突裡面
[00:09:39.120 --> 00:09:40.120]  我看到一個小節
[00:09:40.120 --> 00:09:41.920]  這個人做錯了這件事
[00:09:41.920 --> 00:09:43.320]  沒有看到自己的脾氣
[00:09:43.320 --> 00:09:46.120]  或者自己做更多更大的錯
[00:09:46.120 --> 00:09:47.520]  只是看到一個小節
[00:09:47.520 --> 00:09:48.920]  看不到這個大錯
[00:09:48.920 --> 00:09:50.320]  何等的問題呢?
[00:09:50.320 --> 00:09:52.720]  特別當我們過分追溯問題的時候
[00:09:52.720 --> 00:09:54.120]  有時候我們口的論斷
[00:09:54.120 --> 00:09:56.120]  很重的話淋到身上
[00:09:56.120 --> 00:09:58.320]  所以《雅各書》第三章第六節
[00:09:58.320 --> 00:09:59.520]  一起讀
[00:09:59.520 --> 00:10:01.520]  舌頭就是火
[00:10:01.520 --> 00:10:03.120]  在我們八體中
[00:10:03.120 --> 00:10:05.720]  舌頭是個罪惡的世界
[00:10:05.720 --> 00:10:07.720]  能污穢全身
[00:10:07.720 --> 00:10:09.520]  很多人當他罵人的時候
[00:10:09.520 --> 00:10:10.920]  越罵越離譜的時候
[00:10:10.920 --> 00:10:14.720]  忘記對方可能犯的只是一個小題目
[00:10:14.720 --> 00:10:16.320]  但是他的表達
[00:10:16.320 --> 00:10:18.120]  可能是一個更大的題目
[00:10:18.120 --> 00:10:19.920]  更大的傷害
[00:10:19.920 --> 00:10:22.120]  中國人其中講到這些失敗
[00:10:22.120 --> 00:10:23.920]  用一個中文的表達就是
[00:10:23.920 --> 00:10:26.320]  目剛如斗
[00:10:26.320 --> 00:10:28.520]  其中大陸有一個教授
[00:10:28.520 --> 00:10:31.120]  針對中國最近讀書的問題
[00:10:31.120 --> 00:10:33.120]  寫了一篇文章
[00:10:33.120 --> 00:10:36.520]  他說很多家長都是目剛如斗的家長
[00:10:36.520 --> 00:10:37.720]  只是顧著
[00:10:37.720 --> 00:10:39.720]  如何把小孩送到名校
[00:10:39.720 --> 00:10:40.920]  送到大學
[00:10:40.920 --> 00:10:42.520]  用很多關係很多錢
[00:10:42.520 --> 00:10:45.520]  就要逼小孩去到名校大學
[00:10:45.520 --> 00:10:47.120]  但更重要的事情
[00:10:47.120 --> 00:10:50.120]  就是小孩的身心的化育
[00:10:50.120 --> 00:10:51.920]  心理的狀態
[00:10:51.920 --> 00:10:53.720]  能不能夠與人相處
[00:10:53.720 --> 00:10:55.120]  有沒有愛心
[00:10:55.120 --> 00:10:58.320]  甚至家庭起居等等都不理
[00:10:58.320 --> 00:11:00.920]  讓小孩讀書不成功
[00:11:00.920 --> 00:11:02.320]  就有很多問題
[00:11:02.320 --> 00:11:03.520]  很多自閉
[00:11:03.520 --> 00:11:04.720]  或者很多自殺
[00:11:04.720 --> 00:11:06.520]  有些大學不懂得與人處理
[00:11:06.520 --> 00:11:10.520]  一個感情問題就去到輕生等等的故事
[00:11:10.520 --> 00:11:14.520]  很多大陸讀書的問題產生
[00:11:14.520 --> 00:11:18.520]  我最近看到一個新加坡的題目
[00:11:18.520 --> 00:11:20.720]  新加坡可能華人都有類似的情況
[00:11:20.720 --> 00:11:25.120]  新加坡有一個新加坡的英文叫福建話
[00:11:25.120 --> 00:11:26.920]  我自己翻譯也不知道讀得好不好
[00:11:26.920 --> 00:11:29.720]  叫Keshu
[00:11:29.720 --> 00:11:31.720]  怕輸的意思
[00:11:31.720 --> 00:11:34.720]  大概是這樣的拼音
[00:11:34.720 --> 00:11:36.520]  成為新加坡的英文
[00:11:36.520 --> 00:11:37.720]  還出了書
[00:11:37.720 --> 00:11:40.920]  形容新加坡的家長叫Keshu parents
[00:11:40.920 --> 00:11:42.320]  怕輸的家長
[00:11:42.320 --> 00:11:44.320]  中國人有一句話
[00:11:44.320 --> 00:11:46.520]  執輸行頭
[00:11:46.520 --> 00:11:47.320]  慘過敗家
[00:11:47.320 --> 00:11:48.920]  類似這樣的表達
[00:11:48.920 --> 00:11:51.920]  即是家長緊張的程度
[00:11:51.920 --> 00:11:54.520]  18個月的小孩就要進入天才班
[00:11:54.520 --> 00:11:55.320]  不是18歲
[00:11:55.320 --> 00:11:56.920]  18個月的小孩就要進入天才班
[00:11:56.920 --> 00:11:59.120]  不進天才班就失敗了
[00:11:59.120 --> 00:12:04.120]  有些人寫了一個Keshu的哲學
[00:12:04.120 --> 00:12:05.520]  一定要贏
[00:12:05.520 --> 00:12:06.920]  有借就不要還
[00:12:06.920 --> 00:12:08.520]  要自己賺
[00:12:08.520 --> 00:12:09.320]  這樣也行
[00:12:09.320 --> 00:12:12.120]  什麼都要爲
[00:12:12.120 --> 00:12:13.320]  我先
[00:12:13.320 --> 00:12:14.120]  我要
[00:12:14.120 --> 00:12:15.320]  我就一切
[00:12:15.320 --> 00:12:18.320]  後來有些人推出了Keshu的雜誌
[00:12:18.320 --> 00:12:23.720]  有一系列的怕輸的Keshu的東西
[00:12:23.720 --> 00:12:26.320]  新加坡到了一個極點
[00:12:26.320 --> 00:12:29.520]  新加坡人的競爭還太激烈
[00:12:29.520 --> 00:12:30.720]  所以有些中學生
[00:12:30.720 --> 00:12:33.520]  甚至有些中學生平時八科都A
[00:12:33.520 --> 00:12:36.320]  有一次八科裏面少了一科
[00:12:36.320 --> 00:12:38.120]  七科A一科B
[00:12:38.120 --> 00:12:39.720]  可以自殺
[00:12:39.720 --> 00:12:40.920]  因為去到這個精神裏面
[00:12:40.920 --> 00:12:41.920]  很多的壓力
[00:12:41.920 --> 00:12:43.520]  很多的後遺症
[00:12:43.520 --> 00:12:46.520]  所以有些新加坡人覺得這個問題去到太盡
[00:12:46.520 --> 00:12:48.520]  有些人引用了一個
[00:12:48.520 --> 00:12:51.120]  愛因斯坦的一個名句
[00:12:51.120 --> 00:12:52.320]  愛因斯坦說
[00:12:52.320 --> 00:12:54.320]  其實每個人都有不同的天份
[00:12:54.320 --> 00:12:56.520]  可以說每個人都有天才
[00:12:56.520 --> 00:12:58.720]  但是如果論斷一條魚的話
[00:12:58.720 --> 00:12:59.920]  你對著一條魚說
[00:12:59.920 --> 00:13:00.520]  魚啊
[00:13:00.520 --> 00:13:01.720]  你不懂爬樹
[00:13:01.720 --> 00:13:03.520]  所以你很蠢
[00:13:03.520 --> 00:13:04.920]  如果你懂爬樹就聰明
[00:13:04.920 --> 00:13:06.920]  不懂爬樹就蠢
[00:13:06.920 --> 00:13:08.720]  請問如果一條魚
[00:13:08.720 --> 00:13:09.920]  一輩子努力爬樹
[00:13:09.920 --> 00:13:11.520]  你爬不爬得到樹?
[00:13:11.520 --> 00:13:12.520]  都爬不到樹
[00:13:12.520 --> 00:13:13.520]  最蠢是什麼?
[00:13:13.520 --> 00:13:15.920]  最蠢是那個魚信了這句話
[00:13:15.920 --> 00:13:17.120]  哎呀 我不懂爬樹
[00:13:17.120 --> 00:13:18.120]  我真蠢
[00:13:18.120 --> 00:13:19.320]  真是死蠢
[00:13:19.320 --> 00:13:20.720]  我真是死蠢
[00:13:20.720 --> 00:13:22.520]  但是如果一條魚是聰明的魚
[00:13:22.520 --> 00:13:25.120]  不如猴子和蛇比游水來
[00:13:25.120 --> 00:13:26.520]  潛到水裏面來
[00:13:26.520 --> 00:13:28.520]  閉氣泳法來
[00:13:28.520 --> 00:13:31.520]  到時候猴子說自己死蠢
[00:13:31.520 --> 00:13:34.520]  其實不是說兩個什麼死蠢
[00:13:34.520 --> 00:13:36.520]  猴子有猴子的優點
[00:13:36.520 --> 00:13:37.520]  魚什麼?
[00:13:37.520 --> 00:13:39.320]  魚有魚的優點
[00:13:39.320 --> 00:13:40.520]  神造萬物
[00:13:40.520 --> 00:13:41.920]  各有長處
[00:13:41.920 --> 00:13:43.520]  各有其崗位
[00:13:43.520 --> 00:13:46.120]  所以有些人慢慢就這樣說
[00:13:46.120 --> 00:13:48.120]  有個人懶公平
[00:13:48.120 --> 00:13:50.120]  不如我們公平競賽
[00:13:50.120 --> 00:13:52.920]  大象、猴子、魚
[00:13:52.920 --> 00:13:54.120]  我們公平競賽
[00:13:54.120 --> 00:13:55.920]  其中一個比賽就是爬樹
[00:13:55.920 --> 00:13:58.120]  請問這個比賽公平還是不公平?
[00:13:58.120 --> 00:14:01.120]  你要大象、猴子和魚
[00:14:01.120 --> 00:14:03.120]  一起公平爬樹鬥快
[00:14:03.120 --> 00:14:05.520]  請問這個比賽公平還是不公平?
[00:14:05.520 --> 00:14:07.920]  請問大樹爬不爬得到樹?
[00:14:07.920 --> 00:14:09.120]  爬不到
[00:14:09.120 --> 00:14:10.720]  你用他的弱點
[00:14:10.720 --> 00:14:12.520]  去公平競賽
[00:14:12.520 --> 00:14:15.720]  其實這個真的不是公平的競賽
[00:14:15.720 --> 00:14:17.320]  所以後來西方發展
[00:14:17.320 --> 00:14:19.520]  發現人其實有不同的特色
[00:14:19.520 --> 00:14:22.120]  就強調一個多元的智能
[00:14:22.120 --> 00:14:24.720]  所以很多時候在人的成長裏面
[00:14:24.720 --> 00:14:26.520]  我們被社會、被旁邊人
[00:14:26.520 --> 00:14:31.120]  以一個小的立場去論斷我的人生
[00:14:31.120 --> 00:14:33.520]  如果我們接納了這個立場的時候
[00:14:33.520 --> 00:14:35.720]  反而我們變成一個傻瓜
[00:14:35.720 --> 00:14:37.720]  未必是一定按這個小原則
[00:14:37.720 --> 00:14:39.920]  小動見去看我們人生
[00:14:39.920 --> 00:14:41.520]  所以在新加坡幾年前
[00:14:41.520 --> 00:14:45.120]  拍了一個很出名的電影叫《小孩不笨》
[00:14:45.120 --> 00:14:48.120]  其實原來人有不同的優點
[00:14:48.120 --> 00:14:50.920]  死因角度和人的態度很不同
[00:14:50.920 --> 00:14:53.320]  他不會有個以偏概全的看法
[00:14:53.320 --> 00:14:54.520]  死因有一個很大的原則
[00:14:54.520 --> 00:14:56.720]  有一個大動見就是
