
[00:00:00.000 --> 00:00:04.000]  然後和祂擁抱神的話語一同禱告
[00:05:20.000 --> 00:05:23.000]  我就自怨自艾自憐
[00:05:23.000 --> 00:05:24.000]  覺得自己很慘
[00:05:24.000 --> 00:05:26.000]  受了很多不同的欺壓
[00:05:26.000 --> 00:05:27.000]  這個神應該幫我
[00:05:27.000 --> 00:05:28.000]  但又沒有幫到
[00:05:28.000 --> 00:05:30.000]  身邊的人又幫不了我
[00:05:30.000 --> 00:05:33.000]  只是很希望尋求幫助
[00:05:33.000 --> 00:05:35.000]  將焦點放在自己身上
[00:05:35.000 --> 00:05:37.000]  而忘記了我們所信奉的神
[00:05:37.000 --> 00:05:38.000]  因為這個神觀受到衝擊
[00:05:38.000 --> 00:05:40.000]  這個神彷彿靠不住
[00:05:40.000 --> 00:05:45.000]  我看看我可以做些甚麼
[00:05:45.000 --> 00:05:47.000]  這些都是很真實
[00:05:47.000 --> 00:05:49.000]  很常見
[00:05:49.000 --> 00:05:52.000]  我們很能夠理解的反應
[00:05:52.000 --> 00:05:53.000]  但我們都知道
[00:05:53.000 --> 00:05:55.000]  這些不是最正確的反應
[00:05:55.000 --> 00:05:57.000]  但我們可以怎樣呢
[00:05:57.000 --> 00:05:59.000]  我們實在是面對著
[00:05:59.000 --> 00:06:01.000]  這個世界充斥著很多
[00:06:01.000 --> 00:06:04.000]  不公平的事情發生
[00:06:04.000 --> 00:06:05.000]  而我們彷彿
[00:06:05.000 --> 00:06:08.000]  又沒有甚麼能力去改變
[00:06:08.000 --> 00:06:10.000]  我們要問的
[00:06:10.000 --> 00:06:13.000]  是否就是怎樣跟這些不公平共存呢
[00:06:13.000 --> 00:06:16.000]  我們應該怎樣去面對呢
[00:06:16.000 --> 00:06:17.000]  用我們今天
[00:06:17.000 --> 00:06:19.000]  在傳道書的一段經文中
[00:06:19.000 --> 00:06:21.000]  我們去探索這個問題
[00:06:21.000 --> 00:06:23.000]  從傳道者一層的去問
[00:06:23.000 --> 00:06:25.000]  去思想
[00:06:25.000 --> 00:06:26.000]  究竟人生
[00:06:26.000 --> 00:06:29.000]  應該怎樣去對待這些不公義的事情
[00:06:29.000 --> 00:06:34.000]  我們應該怎樣去尋求一個解決的方案
[00:06:34.000 --> 00:06:36.000]  或者當中
[00:06:36.000 --> 00:06:39.000]  是否有解決的方案呢
[00:06:39.000 --> 00:06:41.000]  我們看到傳道書的第七章
[00:06:41.000 --> 00:06:42.000]  上個禮拜
[00:06:42.000 --> 00:06:44.000]  我們去看了傳道書第七章
[00:06:44.000 --> 00:06:45.000]  一至十四節的時候
[00:06:45.000 --> 00:06:47.000]  他在討論一個
[00:06:47.000 --> 00:06:49.000]  苦與禍的問題
[00:06:49.000 --> 00:06:51.000]  人生有禍有福
[00:06:51.000 --> 00:06:53.000]  有苦有樂
[00:06:53.000 --> 00:06:55.000]  在福樂當中我們見到
[00:06:55.000 --> 00:06:58.000]  這些都不是我們可以控制的事情
[00:06:58.000 --> 00:07:01.000]  從中只能夠幫我們去依靠神
[00:07:01.000 --> 00:07:03.000]  在苦困當中的時候
[00:07:03.000 --> 00:07:04.000]  我們解決不了
[00:07:04.000 --> 00:07:05.000]  我們不明白的內憂
[00:07:05.000 --> 00:07:08.000]  我們就問神怎樣去幫我們
[00:07:08.000 --> 00:07:10.000]  在享樂當中有福份的時候
[00:07:10.000 --> 00:07:11.000]  我們見到這是從神而來的
[00:07:11.000 --> 00:07:12.000]  我們都是感謝神
[00:07:12.000 --> 00:07:15.000]  但這兩樣東西都不是我們很能夠掌握的
[00:07:15.000 --> 00:07:16.000]  在這樣的前提下
[00:07:16.000 --> 00:07:19.000]  我們知道第七章在探討這件事情
[00:07:19.000 --> 00:07:22.000]  人生有很多事情不是我們可以掌握到
[00:07:22.000 --> 00:07:24.000]  從福與禍裡面
[00:07:24.000 --> 00:07:26.000]  將這個話題轉移到
[00:07:26.000 --> 00:07:28.000]  去看不公平的事情發生
[00:07:28.000 --> 00:07:32.000]  從而我們怎樣去面對這些不公平的事情
[00:07:32.000 --> 00:07:34.000]  讓我們看看第十四節
[00:07:34.000 --> 00:07:38.000]  在虛度的日子裡我見過各樣的事情
[00:07:38.000 --> 00:07:41.000]  異人在他的異中滅亡
[00:07:41.000 --> 00:07:45.000]  惡人在他的惡中倒享長壽
[00:07:45.000 --> 00:07:49.000]  在虛度的日子裡
[00:07:49.000 --> 00:07:51.000]  虛度這個字原文裡面
[00:07:51.000 --> 00:07:55.000]  就是之前不斷去譯虛空的虛空那個字
[00:07:55.000 --> 00:07:56.000]  不過這裡是第一次
[00:07:56.000 --> 00:07:58.000]  不是在說人生的很多虛空
[00:07:58.000 --> 00:08:01.000]  是在用虛空來形容日子
[00:08:01.000 --> 00:08:03.000]  這個虛度的日子
[00:08:03.000 --> 00:08:08.000]  不是指人生裡面我很荒廢去過
[00:08:08.000 --> 00:08:09.000]  這樣去虛度
[00:08:09.000 --> 00:08:13.000]  不是當我在荒廢光陰的時候
[00:08:13.000 --> 00:08:15.000]  我在思想,我見到
[00:08:15.000 --> 00:08:19.000]  而是在說我人生裡面有很多虛空
[00:08:19.000 --> 00:08:21.000]  在人生充滿著這麼多虛空
[00:08:21.000 --> 00:08:23.000]  這個虛空的日子當中
[00:08:23.000 --> 00:08:25.000]  這個虛度的日子裡
[00:08:25.000 --> 00:08:28.000]  我去尋索,我去見得到這些事
[00:08:28.000 --> 00:08:29.000]  換句話說
[00:08:29.000 --> 00:08:31.000]  這是回到第一章裡的探討
[00:08:31.000 --> 00:08:33.000]  人生充滿虛空
[00:08:33.000 --> 00:08:36.000]  但不代表人生就是虛空
[00:08:36.000 --> 00:08:38.000]  在虛度的日子中
[00:08:38.000 --> 00:08:39.000]  我見過各樣的事物
[00:08:39.000 --> 00:08:40.000]  我已經見過很多
[00:08:40.000 --> 00:08:41.000]  看到很多不同的事物
[00:08:41.000 --> 00:08:42.000]  但見到其中一樣東西
[00:08:42.000 --> 00:08:43.000]  拿到注意力
[00:08:43.000 --> 00:08:45.000]  就是異人在他的異中滅亡
[00:08:45.000 --> 00:08:49.000]  惡人在他的惡中倒享長壽
[00:08:49.000 --> 00:08:54.000]  這是一件我們很不盼望見到的事
[00:08:54.000 --> 00:08:55.000]  為什麼?
[00:08:55.000 --> 00:08:57.000]  第一方面就是我剛才說到
[00:08:57.000 --> 00:08:59.000]  我們心裡面會有一股憤怒
[00:08:59.000 --> 00:09:03.000]  覺得應該是善有善報,惡有惡報
[00:09:03.000 --> 00:09:04.000]  這個事情這樣發生
[00:09:04.000 --> 00:09:06.000]  我們不喜歡見到
[00:09:06.000 --> 00:09:08.000]  但第二件事就是
[00:09:08.000 --> 00:09:11.000]  因為神似乎不是這樣說的
[00:09:11.000 --> 00:09:14.000]  在不同的經文裡
[00:09:14.000 --> 00:09:16.000]  在舊約當中都有提及過
[00:09:16.000 --> 00:09:18.000]  你如果聽從神的話
[00:09:18.000 --> 00:09:20.000]  你就是能夠在地上長壽的
[00:09:20.000 --> 00:09:23.000]  為什麼會是這樣的事情發生呢?
[00:09:23.000 --> 00:09:24.000]  究竟神去哪裡呢?
[00:09:24.000 --> 00:09:25.000]  換句話說
[00:09:25.000 --> 00:09:27.000]  除了是從我個人感受之外
[00:09:27.000 --> 00:09:28.000]  也是在挑戰我的神觀
[00:09:28.000 --> 00:09:29.000]  我的神學理念
[00:09:29.000 --> 00:09:30.000]  我對神的認識
[00:09:30.000 --> 00:09:34.000]  接著我看到在這樣的情況之下
[00:09:34.000 --> 00:09:41.000]  作者給了一個很難想像的形容出來
[00:09:41.000 --> 00:09:43.000]  第十六節
[00:09:43.000 --> 00:09:45.000]  不要行義過分
[00:09:45.000 --> 00:09:48.000]  也不要過於自請自為
[00:09:48.000 --> 00:09:50.000]  何必自取滅亡呢?
[00:09:50.000 --> 00:09:52.000]  不要行惡過分
[00:09:52.000 --> 00:09:54.000]  也不要為人愚昧
[00:09:54.000 --> 00:09:57.000]  何必未到期而死呢?
[00:09:57.000 --> 00:09:59.000]  在這兩節經文裡
[00:09:59.000 --> 00:10:01.000]  一正一反
[00:10:01.000 --> 00:10:02.000]  不要做這件事
[00:10:02.000 --> 00:10:04.000]  不要做這件事
[00:10:04.000 --> 00:10:05.000]  似乎有一個答案
[00:10:05.000 --> 00:10:06.000]  怎樣去回應
[00:10:06.000 --> 00:10:08.000]  見得到惡人當道
[00:10:08.000 --> 00:10:11.000]  而人在他的意中滅亡
[00:10:11.000 --> 00:10:13.000]  惡人倒海中長壽的情況
[00:10:13.000 --> 00:10:17.000]  不過對於當時的讀者來說
[00:10:17.000 --> 00:10:19.000]  這是一個很震撼的說話
[00:10:19.000 --> 00:10:20.000]  為什麼呢?
[00:10:20.000 --> 00:10:21.000]  第一他就說
[00:10:21.000 --> 00:10:23.000]  不要行義過分
[00:10:23.000 --> 00:10:26.000]  什麼叫做不要太好呢?
[00:10:26.000 --> 00:10:27.000]  即是說
[00:10:27.000 --> 00:10:28.000]  你不要做一個太好的人
[00:10:28.000 --> 00:10:30.000]  你OK就夠了
[00:10:30.000 --> 00:10:32.000]  這個很難想像
[00:10:32.000 --> 00:10:34.000]  不要過於自請自為
[00:10:34.000 --> 00:10:36.000]  那麼智慧是不是不好呢?
[00:10:36.000 --> 00:10:39.000]  竟然是智慧不好?
[00:10:39.000 --> 00:10:40.000]  你不要這麼多智慧
[00:10:40.000 --> 00:10:42.000]  你夠智慧就夠了
[00:10:42.000 --> 00:10:43.000]  有沒有人會說
[00:10:43.000 --> 00:10:45.000]  我考試其實我拿到一百分
[00:10:45.000 --> 00:10:46.000]  不過我不需要
[00:10:46.000 --> 00:10:48.000]  拿到八十分就可以了
[00:10:48.000 --> 00:10:49.000]  你試一下
[00:10:49.000 --> 00:10:50.000]  你這樣跟父母說
[00:10:50.000 --> 00:10:52.000]  看看父母有什麼反應
[00:10:52.000 --> 00:10:55.000]  這個是很意外的
[00:10:55.000 --> 00:10:57.000]  竟然傳導者會這樣說
[00:10:57.000 --> 00:10:58.000]  接著下面再說的說話
[00:10:58.000 --> 00:11:00.000]  都不是容易理解
[00:11:00.000 --> 00:11:02.000]  不要行惡過分
[00:11:02.000 --> 00:11:04.000]  也不要為人愚昧
[00:11:04.000 --> 00:11:06.000]  這裡說了四樣東西
[00:11:06.000 --> 00:11:11.000]  行義、得智慧、行惡和愚昧
[00:11:11.000 --> 00:11:13.000]  三樣東西都是說
[00:11:13.000 --> 00:11:15.000]  不要過分地去做
[00:11:15.000 --> 00:11:16.000]  唯有愚昧
[00:11:16.000 --> 00:11:18.000]  就沒有說不要過分愚昧
[00:11:18.000 --> 00:11:22.000]  是不是說不要過分行惡就OK
[00:11:22.000 --> 00:11:24.000]  不過愚昧就不要了
[00:11:24.000 --> 00:11:27.000]  即是說你少少惡都可以
[00:11:27.000 --> 00:11:29.000]  不過不要太惡
[00:11:29.000 --> 00:11:31.000]  這個對於當時來說
[00:11:31.000 --> 00:11:33.000]  又是很難想像
[00:11:33.000 --> 00:11:35.000]  即是不用做一個很好的人
[00:11:35.000 --> 00:11:37.000]  也不要做一個很壞的壞人
[00:11:37.000 --> 00:11:39.000]  你做一些OK好的東西
[00:11:39.000 --> 00:11:41.000]  和做一些OK壞的東西
[00:11:41.000 --> 00:11:43.000]  這樣都可以
[00:11:43.000 --> 00:11:46.000]  這樣來回應嗎?
[00:11:46.000 --> 00:11:49.000]  是不是因為我作為義人
[00:11:49.000 --> 00:11:51.000]  我受迫害
[00:11:51.000 --> 00:11:53.000]  我被惡人所害
[00:11:53.000 --> 00:11:55.000]  那我就不要做到最好
[00:11:55.000 --> 00:11:57.000]  我也不要做到最壞
[00:11:57.000 --> 00:11:59.000]  這樣就可以了
[00:11:59.000 --> 00:12:01.000]  很難想像
[00:12:01.000 --> 00:12:04.000]  究竟作者說了些什麼呢?
[00:12:04.000 --> 00:12:06.000]  我先說下半段
[00:12:06.000 --> 00:12:08.000]  不要行惡過分
[00:12:08.000 --> 00:12:10.000]  也不要為人愚昧
[00:12:10.000 --> 00:12:14.000]  似乎是說愚昧比行惡更壞
[00:12:14.000 --> 00:12:16.000]  所以你不要過分愚昧
[00:12:16.000 --> 00:12:18.000]  總之愚昧就不行
[00:12:18.000 --> 00:12:22.000]  不過你行惡不要過分行惡
[00:12:22.000 --> 00:12:26.000]  那是不是真的有這個分別呢?
[00:12:26.000 --> 00:12:29.000]  很明顯這裡是說愚昧是比較壞的
[00:12:29.000 --> 00:12:31.000]  起碼在這裡來說
[00:12:31.000 --> 00:12:32.000]  那愚昧是好不好
[00:12:32.000 --> 00:12:33.000]  但為什麼不好呢?
[00:12:33.000 --> 00:12:36.000]  結果是因為這兩樣東西都是滅亡
[00:12:36.000 --> 00:12:38.000]  行惡過分的話
[00:12:38.000 --> 00:12:39.000]  或者愚昧
[00:12:39.000 --> 00:12:41.000]  你何必未到期而死呢?
[00:12:41.000 --> 00:12:43.000]  所以這裡說的是一個早死的問題
[00:12:43.000 --> 00:12:45.000]  而之前呢
[00:12:45.000 --> 00:12:47.000]  不要行惡行義過分
[00:12:47.000 --> 00:12:48.000]  也不要自傾自慰
[00:12:48.000 --> 00:12:51.000]  這個都是自取滅亡的
[00:12:51.000 --> 00:12:52.000]  換句話說
[00:12:52.000 --> 00:12:57.000]  這個不是說有智慧行義是不好
[00:12:57.000 --> 00:13:00.000]  不過你過分去做會死
[00:13:00.000 --> 00:13:03.000]  行惡過分行惡
[00:13:03.000 --> 00:13:06.000]  和有愚厥都會死
[00:13:06.000 --> 00:13:10.000]  這個我認為這裡是說
[00:13:10.000 --> 00:13:15.000]  你不要過分地依賴行義
[00:13:15.000 --> 00:13:19.000]  不要過分地依賴智慧
[00:13:19.000 --> 00:13:20.000]  如果不是的話
[00:13:20.000 --> 00:13:21.000]  自取滅亡
[00:13:21.000 --> 00:13:23.000]  你死定了
[00:13:23.000 --> 00:13:24.000]  為什麼呢?
[00:13:24.000 --> 00:13:27.000]  因為你以為你行義就行嗎?
[00:13:27.000 --> 00:13:28.000]  對不起
[00:13:28.000 --> 00:13:31.000]  義人都是會被惡人所害的
[00:13:31.000 --> 00:13:33.000]  所以行義呢
[00:13:33.000 --> 00:13:34.000]  你只是行義
[00:13:34.000 --> 00:13:35.000]  不會令你長壽
[00:13:35.000 --> 00:13:38.000]  不會解決所有問題的
[00:13:38.000 --> 00:13:40.000]  而你有智慧嗎?
[00:13:40.000 --> 00:13:41.000]  之後再說的是
[00:13:41.000 --> 00:13:42.000]  你有多少智慧
[00:13:42.000 --> 00:13:43.000]  你依靠你的智慧
[00:13:43.000 --> 00:13:44.000]  你都沒有辦法的
[00:13:44.000 --> 00:13:45.000]  你都解決不了的
[00:13:45.000 --> 00:13:47.000]  所以如果你以為
[00:13:47.000 --> 00:13:49.000]  可以靠我的行義
[00:13:49.000 --> 00:13:52.000]  或者靠我的智慧就行嗎?
[00:13:52.000 --> 00:13:53.000]  對不起
[00:13:53.000 --> 00:13:56.000]  這樣是自取滅亡的
[00:13:56.000 --> 00:13:59.000]  過分行惡和愚厥
[00:13:59.000 --> 00:14:01.000]  你愚厥就死定了
[00:14:01.000 --> 00:14:02.000]  所以你不要愚厥
[00:14:02.000 --> 00:14:03.000]  你不是過分愚厥
[00:14:03.000 --> 00:14:05.000]  也是死定了
[00:14:05.000 --> 00:14:07.000]  但是這個過分行惡呢
[00:14:07.000 --> 00:14:09.000]  都會讓你早死
[00:14:09.000 --> 00:14:11.000]  似乎這是在說
[00:14:11.000 --> 00:14:12.000]  沒錯
[00:14:12.000 --> 00:14:14.000]  有些義人被惡人所害
[00:14:14.000 --> 00:14:15.000]  惡人當獨
[00:14:15.000 --> 00:14:18.000]  不過最惡的那些都會早死
[00:14:18.000 --> 00:14:19.000]  就是說
[00:14:19.000 --> 00:14:23.000]  最惡、最邪惡、最狡猾的那些
[00:14:23.000 --> 00:14:26.000]  都不能夠可以長壽
[00:14:26.000 --> 00:14:28.000]  不過可能有些
[00:14:28.000 --> 00:14:29.000]  不是過分的話
[00:14:29.000 --> 00:14:31.000]  可以得
[00:14:31.000 --> 00:14:32.000]  這個也很難解釋
[00:14:32.000 --> 00:14:33.000]  但是我們從中
[00:14:33.000 --> 00:14:35.000]  起碼在這兩段經文裡
[00:14:35.000 --> 00:14:38.000]  我們見到傳道者提出一個問題
[00:14:38.000 --> 00:14:42.000]  就是我見到義人被惡人害死
[00:14:42.000 --> 00:14:43.000]  義人早死
[00:14:43.000 --> 00:14:44.000]  在他的義中滅亡
[00:14:44.000 --> 00:14:47.000]  惡人在他的惡中倒長壽
[00:14:47.000 --> 00:14:50.000]  但是你不要依靠你自己的義
[00:14:50.000 --> 00:14:52.000]  你不要過分依靠你的智慧
[00:14:52.000 --> 00:14:56.000]  因為這件事幫不到你解救
[00:14:56.000 --> 00:14:59.000]  壞的那些都是會壞的
[00:14:59.000 --> 00:15:00.000]  都是會死的
[00:15:00.000 --> 00:15:02.000]  似乎就是說義人和惡人
[00:15:02.000 --> 00:15:04.000]  其實最終都是同樣的命運
[00:15:04.000 --> 00:15:07.000]  都不是你可以控制得到的
[00:15:07.000 --> 00:15:08.000]  你控制不到的時候
[00:15:08.000 --> 00:15:10.000]  那可以做什麼呢
[00:15:10.000 --> 00:15:12.000]  算了
[00:15:12.000 --> 00:15:14.000]  第十八節
[00:15:14.000 --> 00:15:15.000]  你持守這一個
[00:15:15.000 --> 00:15:17.000]  那一個也不要鬆手
[00:15:17.000 --> 00:15:18.000]  敬畏神的人
[00:15:18.000 --> 00:15:21.000]  這一切都能見得
[00:15:21.000 --> 00:15:22.000]  這一切更加貼切的
[00:15:22.000 --> 00:15:24.000]  就可以說這兩樣都能見得
[00:15:24.000 --> 00:15:25.000]  就是第十六節說的
[00:15:25.000 --> 00:15:27.000]  和第十七節說的這兩樣東西
[00:15:27.000 --> 00:15:31.000]  你不要想著可以靠你自己的好
[00:15:31.000 --> 00:15:32.000]  可以搞定
[00:15:32.000 --> 00:15:34.000]  但是你也不要做壞事
[00:15:34.000 --> 00:15:36.000]  你要做一個敬畏神的人
[00:15:36.000 --> 00:15:39.000]  敬畏神就是拿到這個忠勇之道
[00:15:39.000 --> 00:15:41.000]  你不會依靠自己去勝過
[00:15:41.000 --> 00:15:45.000]  但是你也不會行差踏錯
[00:15:45.000 --> 00:15:48.000]  這個就兩者都能夠見得
[00:15:48.000 --> 00:15:52.000]  這兩樣東西都是我們要抓緊住的
[00:15:52.000 --> 00:15:55.000]  為什麼呢
[00:15:55.000 --> 00:15:57.000]  十九節
[00:15:57.000 --> 00:15:59.000]  智慧使擁有智慧的人
[00:15:59.000 --> 00:16:03.000]  比城中十個官長更有能力
[00:16:03.000 --> 00:16:05.000]  作者接著就說到
[00:16:05.000 --> 00:16:07.000]  智慧是一件很重要的事
[00:16:07.000 --> 00:16:09.000]  是一件很好的事
[00:16:09.000 --> 00:16:14.000]  是比城中十個官長更加有能力
[00:16:14.000 --> 00:16:15.000]  一般來說
[00:16:15.000 --> 00:16:16.000]  去到一個地方
