
[00:00:00.000 --> 00:00:01.780]  各位親愛的大家好
[00:04:13.800 --> 00:04:15.920]  我們向神呼求的時候
[00:04:15.920 --> 00:04:17.880]  引用這些說話
[00:04:17.880 --> 00:04:20.040]  對我們來說是一個祝福
[00:04:20.040 --> 00:04:24.000]  事實上詩篇也是一篇好好教導我們祈禱的詩篇
[00:04:24.000 --> 00:04:24.700]  為什麼呢?
[00:04:24.700 --> 00:04:28.200]  因為有時候我們都不懂得讚美、歌頌我們的神
[00:04:28.200 --> 00:04:29.520]  我們很多時候的禱告就是
[00:04:29.520 --> 00:04:32.100]  「主啊!哇!就這樣就算了」
[00:04:32.100 --> 00:04:34.280]  但如果我們言讀詩篇的時候
[00:04:34.280 --> 00:04:36.800]  有很多讚美的說話
[00:04:36.800 --> 00:04:38.320]  「你是我的盆石」
[00:04:38.320 --> 00:04:40.040]  「你是我的救贖主」
[00:04:40.040 --> 00:04:42.400]  有很多這些說話
[00:04:42.400 --> 00:04:44.940]  我們藉著這些教導
[00:04:44.940 --> 00:04:47.140]  或者引用這些經文
[00:04:47.140 --> 00:04:49.640]  是豐富了我們的禱告
[00:04:49.640 --> 00:04:50.500]  但請你記住
[00:04:50.500 --> 00:04:53.560]  這不是唯一一個的禱告
[00:04:53.560 --> 00:04:56.720]  如果我們能夠將神的話藏在內心裏面
[00:04:56.720 --> 00:04:58.060]  是最重要的
[00:04:58.060 --> 00:04:59.380]  請你記住
[00:04:59.380 --> 00:05:02.020]  真正的禱告是情詞迫詞
[00:05:02.020 --> 00:05:04.200]  是你真誠的呼吸
[00:05:04.200 --> 00:05:07.420]  甚至有時候不是很冗長的祈禱
[00:05:07.420 --> 00:05:08.940]  同樣你記不記得
[00:05:08.940 --> 00:05:11.940]  彼得當他來到行海的時候
[00:05:11.940 --> 00:05:13.200]  風浪大作
[00:05:13.200 --> 00:05:14.700]  他們見到耶穌的時候
[00:05:14.700 --> 00:05:16.540]  「啊!鬼啊!」
[00:05:16.540 --> 00:05:18.820]  為什麼耶穌說「是我啊」?
[00:05:18.820 --> 00:05:21.700]  所以當然你不可以怪門徒
[00:05:21.700 --> 00:05:23.780]  因為在一個漆黑的晚上
[00:05:23.780 --> 00:05:26.260]  在狂風巨浪底下
[00:05:26.260 --> 00:05:28.020]  有一個人在海上
[00:05:28.020 --> 00:05:29.100]  他從來沒有見過
[00:05:29.100 --> 00:05:29.660]  當然害怕了
[00:05:29.660 --> 00:05:30.900]  當然說是鬼了
[00:05:30.900 --> 00:05:33.140]  但當耶穌說「是我」的時候
[00:05:33.140 --> 00:05:36.100]  他就認出耶穌的聲音了
[00:05:36.100 --> 00:05:37.900]  當他認出耶穌的聲音的時候
[00:05:37.900 --> 00:05:41.700]  他們的心就馬上安樂了下來
[00:05:41.700 --> 00:05:43.340]  這也是跟我們有關的
[00:05:43.340 --> 00:05:45.860]  當我們在困難、困惑當中
[00:05:45.860 --> 00:05:47.220]  有時候我們都在問神
[00:05:47.220 --> 00:05:49.860]  為什麼你好像沒有處理我們的事
[00:05:49.860 --> 00:05:52.100]  你好像沒有理會我們的事
[00:05:52.100 --> 00:05:57.700]  但是有時候當神直接證明我們說話的時候
[00:05:57.700 --> 00:05:59.260]  因為我們過去有神的說話
[00:05:59.260 --> 00:06:00.220]  從我們心裡面
[00:06:00.220 --> 00:06:02.060]  我們就很快會有回應
[00:06:02.060 --> 00:06:04.980]  正如這群人可以聽慣了耶穌的聲音
[00:06:04.980 --> 00:06:06.220]  所以雖然在漆黑裡面
[00:06:06.220 --> 00:06:09.100]  可以曾經以為神是鬼怪
[00:06:09.100 --> 00:06:12.300]  但當聽到主的聲音之後
[00:06:12.300 --> 00:06:14.140]  他就馬上認出主了
[00:06:14.140 --> 00:06:20.020]  而彼得有一個完全不合理的呼求
[00:06:20.020 --> 00:06:21.260]  「主啊
[00:06:21.260 --> 00:06:23.380]  如果是祢的時候
[00:06:23.380 --> 00:06:26.380]  求祢叫我下來啊」
[00:06:26.380 --> 00:06:30.500]  你沒有留意到這個絕對不合理的呼求
[00:06:30.500 --> 00:06:32.500]  耶穌怎麼說呢?
[00:06:32.500 --> 00:06:33.820]  「你現在是什麼?
[00:06:33.820 --> 00:06:35.100]  你是什麼人?
[00:06:35.100 --> 00:06:36.780]  我走你又走?
[00:06:36.780 --> 00:06:40.780]  傻的,但耶穌竟然說:好啊,你下來吧」
[00:06:40.780 --> 00:06:42.180]  很奇怪
[00:06:42.180 --> 00:06:46.620]  耶穌竟然會答應彼得這個禱告
[00:06:46.620 --> 00:06:49.580]  於是彼得就憑著信心
[00:06:49.580 --> 00:06:54.380]  在這個狂徒之下去下水
[00:06:54.380 --> 00:06:56.700]  當他定睛看著耶穌的時候
[00:06:56.700 --> 00:06:59.260]  他能夠走
[00:06:59.260 --> 00:07:00.740]  大家記得聖經怎麼說的嗎?
[00:07:00.740 --> 00:07:05.340]  後來他將他的注意力集中了
[00:07:05.340 --> 00:07:07.100]  不在耶穌身上
[00:07:07.100 --> 00:07:08.300]  轉而在浪上
[00:07:08.300 --> 00:07:10.300]  他就害怕,就掉下水了
[00:07:10.300 --> 00:07:12.540]  當他掉下水的時候
[00:07:12.540 --> 00:07:14.780]  他是不是背了一些經文呢?
[00:07:14.780 --> 00:07:16.940]  好像若拿那樣
[00:07:16.940 --> 00:07:19.580]  可以引用救若的說話
[00:07:19.580 --> 00:07:20.660]  不是的
[00:07:20.660 --> 00:07:23.420]  他只是很簡單地說:主啊,救我
[00:07:23.420 --> 00:07:25.100]  就是這麼簡單而已
[00:07:25.100 --> 00:07:28.260]  耶穌馬上就去救他上來
[00:07:28.260 --> 00:07:31.060]  然後才去教導他,甚至責備他
[00:07:31.060 --> 00:07:34.820]  所以彼得的呼求是很簡單
[00:07:34.820 --> 00:07:36.020]  很短
[00:07:36.020 --> 00:07:38.020]  但是情詞迫詞
[00:07:38.020 --> 00:07:40.020]  神就答應了
[00:07:40.020 --> 00:07:41.620]  所以請大家記住
[00:07:41.620 --> 00:07:44.620]  原來我們禱告可以有很多種不同的方式
[00:07:44.620 --> 00:07:46.620]  我們可以引用聖經的說話
[00:07:46.620 --> 00:07:52.620]  我們可以好好的修飾得很美麗
[00:07:52.620 --> 00:07:55.540]  但也很可能我們只是很簡單
[00:07:55.540 --> 00:07:57.540]  一句、兩句
[00:07:57.540 --> 00:07:59.740]  甚至說不出來的嘆息
[00:07:59.740 --> 00:08:01.340]  或者我們的眼淚
[00:08:01.340 --> 00:08:04.260]  就已經是一個最好的禱告
[00:08:04.260 --> 00:08:07.300]  好,我們現在看若拿的祈禱
[00:08:07.300 --> 00:08:09.300]  在若拿的禱告裡面
[00:08:09.300 --> 00:08:10.620]  你留意到
[00:08:10.620 --> 00:08:13.020]  他很多次都是引用救若的經文
[00:08:13.020 --> 00:08:16.860]  希望大家可以去看那一個部分
[00:08:16.860 --> 00:08:19.700]  第二章的第二節
[00:08:19.700 --> 00:08:21.540]  你留意到若拿的禱告
[00:08:21.540 --> 00:08:24.580]  在部分裡面是用紅色來引出來的
[00:08:24.580 --> 00:08:29.420]  「我遭遇患難求告耶華,祢就應允我」
[00:08:29.420 --> 00:08:33.820]  這是引用自詩篇120篇的第一節
[00:08:33.820 --> 00:08:37.620]  「我遭遇患難求告耶華,祢就應允我」
[00:08:37.620 --> 00:08:38.420]  是不是?
[00:08:38.420 --> 00:08:40.420]  是很相似的
[00:08:40.420 --> 00:08:44.340]  接著第二章的第三節
[00:08:44.340 --> 00:08:50.540]  「祢將我頭下深淵,就是海的深處,大水環繞我」
[00:08:50.540 --> 00:08:52.900]  接著下面那一句是紅色的
[00:08:52.900 --> 00:08:57.140]  「祢的波浪、雄圖都慢過我身」
[00:08:57.140 --> 00:08:59.140]  那些浪蓋過你
[00:08:59.140 --> 00:09:02.980]  接著第42篇的第七節詩篇
[00:09:03.380 --> 00:09:07.380]  「祢的瀑布發聲,深淵就與深淵響應」
[00:09:07.380 --> 00:09:08.580]  留意這一句
[00:09:08.580 --> 00:09:12.740]  「祢的波浪、雄圖慢過我身」
[00:09:12.740 --> 00:09:15.740]  是完全一模一樣的
[00:09:15.740 --> 00:09:19.180]  若拿書的第二章第四節
[00:09:19.180 --> 00:09:24.940]  「我從祢眼前被驅逐,我仍然要仰望祢的聖殿」
[00:09:24.940 --> 00:09:28.380]  若拿感覺到自己好像被趕走了一樣
[00:09:28.740 --> 00:09:34.060]  但是不要忘記詩篇三十一篇二十二節
[00:09:34.060 --> 00:09:36.220]  「至於我,我曾急促地說
[00:09:36.220 --> 00:09:38.620]  我從祢眼前被隔絕
[00:09:38.620 --> 00:09:41.220]  然而,我呼求祢的時候
[00:09:41.220 --> 00:09:44.420]  祢仍聽我懇求的聲音」
[00:09:44.420 --> 00:09:45.220]  是嗎?
[00:09:45.220 --> 00:09:49.380]  若拿書第二章的第五節
[00:09:49.380 --> 00:09:53.020]  「珠水環繞我,幾乎掩沒我
[00:09:53.020 --> 00:09:57.820]  深淵圍住我,海草纏繞我的頭」
[00:09:58.460 --> 00:10:02.260]  這是在說若拿自己在困境當中
[00:10:02.260 --> 00:10:04.820]  在漁福裡面不僅有水
[00:10:04.820 --> 00:10:07.460]  甚至海草纏繞著他
[00:10:07.460 --> 00:10:10.060]  但是詩篇六十九篇的第一節
[00:10:10.060 --> 00:10:10.940]  是怎麼說的呢?
[00:10:10.940 --> 00:10:12.980]  「撒冷,求祢救我
[00:10:12.980 --> 00:10:16.460]  因為縱水要掩沒我」
[00:10:16.460 --> 00:10:19.780]  「珠水環繞我,幾乎掩沒我」
[00:10:19.780 --> 00:10:23.060]  跟「縱水要掩沒我」很相似
[00:10:23.060 --> 00:10:25.660]  第二章的第七節
[00:10:26.660 --> 00:10:29.460]  「我心在我裡面,發昏的時候
[00:10:29.460 --> 00:10:31.660]  我就想念耶和華
[00:10:31.660 --> 00:10:34.260]  我禱告進入祢的殿
[00:10:34.260 --> 00:10:36.260]  達到祢的面前」
[00:10:36.260 --> 00:10:40.060]  這是引用詩篇兩段的經文
[00:10:40.060 --> 00:10:42.460]  詩篇一百四十二篇的第三節
[00:10:42.460 --> 00:10:45.660]  「我的靈在我裡面發昏的時候
[00:10:45.660 --> 00:10:47.460]  祢知道我的道路」
[00:10:47.460 --> 00:10:51.260]  第一句是完全相同的
[00:10:51.260 --> 00:10:53.860]  詩篇十八篇的第六節
[00:10:53.860 --> 00:10:56.660]  「我在吉欖中求告耶和華
[00:10:56.660 --> 00:10:58.660]  向我的神呼求」
[00:10:58.660 --> 00:11:00.660]  接著那句
[00:11:00.660 --> 00:11:03.660]  「祂從殿中聽了我的聲音
[00:11:03.660 --> 00:11:07.660]  我在祂面前呼求進入祂的耳中」
[00:11:07.660 --> 00:11:08.660]  是不是?
[00:11:08.660 --> 00:11:12.860]  你留意到那個內容是差不多
[00:11:12.860 --> 00:11:15.260]  完全相同的
[00:11:15.260 --> 00:11:17.660]  最後兩節
[00:11:17.660 --> 00:11:19.660]  第二章的第八節
[00:11:19.660 --> 00:11:22.660]  「那信奉虛無之神的人
[00:11:22.660 --> 00:11:25.660]  離棄憐愛他們的主」
[00:11:25.660 --> 00:11:28.460]  第三十一篇詩篇第六節
[00:11:28.460 --> 00:11:31.460]  「我恨惡那信奉虛無之神的人
[00:11:31.460 --> 00:11:33.660]  我卻倚靠耶和華」
[00:11:33.660 --> 00:11:37.660]  雖然下面那兩句是絕對的不同
[00:11:37.660 --> 00:11:39.460]  但是前面那句
[00:11:39.460 --> 00:11:41.660]  那信奉虛無之神的人
[00:11:41.660 --> 00:11:43.660]  是如出一轍的
[00:11:43.660 --> 00:11:46.660]  最後第九節
[00:11:46.660 --> 00:11:50.660]  「但我必用感謝的聲音獻祭於祢
[00:11:50.660 --> 00:11:52.660]  我所許的願我必償還
[00:11:52.660 --> 00:11:55.660]  救恩出於耶和華」
[00:11:55.660 --> 00:11:57.660]  大家很熟悉這一句經文
[00:11:57.660 --> 00:12:01.660]  但原來是引用自詩篇一百七十六篇
[00:12:01.660 --> 00:12:03.660]  十七、十八兩節
[00:12:03.660 --> 00:12:06.660]  「我要以感謝為祭獻給祢
[00:12:06.660 --> 00:12:08.660]  又要求告耶華的名
[00:12:08.660 --> 00:12:10.660]  我要在祂眾民面前
[00:12:10.660 --> 00:12:12.660]  在耶華殿的院內
[00:12:12.660 --> 00:12:16.660]  在耶路撒冷當中向耶華還我的願」
[00:12:16.660 --> 00:12:19.660]  這裡說我要以感謝為祭獻給神
[00:12:19.660 --> 00:12:21.660]  向神還願
[00:12:21.660 --> 00:12:23.660]  詩篇第三篇第八節
[00:12:23.660 --> 00:12:26.660]  「救恩贖父耶和華
[00:12:26.660 --> 00:12:30.660]  願祢賜福給祢的百姓」
[00:12:30.660 --> 00:12:32.660]  這裡跟「救恩出於耶和華」
[00:12:32.660 --> 00:12:35.660]  和「救恩贖父耶和華」都是一樣的
[00:12:35.660 --> 00:12:41.660]  我們很簡單地看到這九節的經文
[00:12:41.660 --> 00:12:43.660]  其實第二到第九節
[00:12:43.660 --> 00:12:45.660]  若拿的禱告
[00:12:45.660 --> 00:12:48.660]  每一句都是引用自詩篇的
[00:12:48.660 --> 00:12:52.660]  現在我們逐一來看第二節
[00:12:52.660 --> 00:12:54.660]  第二節是一個引言
[00:12:54.660 --> 00:12:59.660]  「我曾遭遇患難求告耶和華
[00:12:59.660 --> 00:13:00.660]  祢就應問我
[00:13:00.660 --> 00:13:03.660]  從陰間的深處呼求
[00:13:03.660 --> 00:13:06.660]  祢就撫聽我的聲音」
[00:13:06.660 --> 00:13:10.660]  這一節跟詩篇六十九篇比較
[00:13:10.660 --> 00:13:13.660]  我們會特別探討什麼叫陰間
[00:13:13.660 --> 00:13:19.660]  中國人會把陰間和地獄放在一起
[00:13:19.660 --> 00:13:21.660]  陰曹地府
[00:13:21.660 --> 00:13:23.660]  所以我們做一些事
[00:13:23.660 --> 00:13:24.660]  做得好的時候
[00:13:24.660 --> 00:13:25.660]  在世上做的事
[00:13:25.660 --> 00:13:29.660]  就積了所謂的陰德或者陰功
[00:13:29.660 --> 00:13:30.660]  聽我的婆婆說
[00:13:30.660 --> 00:13:31.660]  哎呀,沒有陰功了
[00:13:31.660 --> 00:13:32.660]  搞成這樣
[00:13:32.660 --> 00:13:33.660]  什麼叫陰功呢?
[00:13:33.660 --> 00:13:34.660]  什麼叫陰德呢?
[00:13:34.660 --> 00:13:36.660]  原來就是你做了一些好事
[00:13:36.660 --> 00:13:39.660]  將來落到地獄、地府裏面
[00:13:39.660 --> 00:13:40.660]  這就叫陰間
[00:13:40.660 --> 00:13:44.660]  就會跟你計算,你做了十件好事
[00:13:44.660 --> 00:13:46.660]  你做了三件壞事
[00:13:46.660 --> 00:13:48.660]  即是十減十,還有七件好事
[00:13:48.660 --> 00:13:52.660]  你就應該不用受罰了
[00:13:52.660 --> 00:13:55.660]  所以為什麼做好事就叫積陰德
[00:13:55.660 --> 00:13:56.660]  就是這個意思
[00:13:56.660 --> 00:13:57.660]  所以你有沒有留意到
[00:13:57.660 --> 00:13:58.660]  曾經為非作歹的人
[00:13:58.660 --> 00:14:00.660]  一些作奸犯科
[00:14:00.660 --> 00:14:02.660]  甚至是販毒的人
[00:14:02.660 --> 00:14:04.660]  他都會在未被揭發之前
[00:14:04.660 --> 00:14:06.660]  可能都是太平紳士
[00:14:06.660 --> 00:14:08.660]  可能會捐很多錢
[00:14:08.660 --> 00:14:10.660]  做很多善事
[00:14:10.660 --> 00:14:12.660]  為什麼一邊做壞事
[00:14:12.660 --> 00:14:14.660]  一邊做好事呢?
[00:14:14.660 --> 00:14:16.660]  這就是他們的思維
[00:14:16.660 --> 00:14:18.660]  就是落到陰間的時候
[00:14:18.660 --> 00:14:20.660]  就可以扣數
[00:14:20.660 --> 00:14:22.660]  但是我們的信仰絕對沒有這一點
[00:14:22.660 --> 00:14:24.660]  這是中人的思想
[00:14:24.660 --> 00:14:26.660]  陰間和地獄是一樣的
[00:14:26.660 --> 00:14:28.660]  但是原來
[00:14:28.660 --> 00:14:30.660]  在猶太人的思想裏面
[00:14:30.660 --> 00:14:31.660]  不是很相同
[00:14:31.660 --> 00:14:35.660]  陰間某個程度是一個過渡的地方
[00:14:35.660 --> 00:14:39.660]  不一定要面對審判
[00:14:39.660 --> 00:14:43.660]  將來審判才會去到另一個受刑的地方
[00:14:43.660 --> 00:14:46.660]  陰間是一個過渡的地方
[00:14:46.660 --> 00:14:48.660]  但是陰間是什麼呢?
[00:14:48.660 --> 00:14:52.660]  陰間你們認為是死人的居所
[00:14:52.660 --> 00:14:54.660]  是一個離開世界的人居住的地方
[00:14:54.660 --> 00:14:58.660]  是每一個人最後都會經過的地方
[00:14:58.660 --> 00:15:01.660]  死亡就不會有生命
[00:15:01.660 --> 00:15:03.660]  但是仍然是存在
[00:15:03.660 --> 00:15:09.660]  這個陰間就好像在一些迷糊的境況下
[00:15:09.660 --> 00:15:12.660]  好像幽靈一樣存在
[00:15:12.660 --> 00:15:16.660]  詩篇第八十六篇的第十三節
[00:15:16.660 --> 00:15:18.660]  就很清楚地講到
[00:15:18.660 --> 00:15:21.660]  陰間是怎麼樣呢?
[00:15:21.660 --> 00:15:22.660]  大家聽我讀出
[00:15:22.660 --> 00:15:24.660]  詩篇第八十六篇的第十三節
[00:15:24.660 --> 00:15:28.660]  因為你向我發的慈愛是大的
[00:15:28.660 --> 00:15:34.660]  你救了我的靈魂免入陰間極深的陰間
[00:15:34.660 --> 00:15:37.660]  詩篇第四十九篇的第十五節
[00:15:37.660 --> 00:15:43.660]  只是神必救贖我的靈魂脫離陰間的權柄
[00:15:43.660 --> 00:15:45.660]  因他必收納我
[00:15:45.660 --> 00:15:50.660]  在《箏言》裡面也有講到
[00:15:50.660 --> 00:15:52.660]  《箏言》第十五章第十一節
[00:15:52.660 --> 00:15:56.660]  陰間和滅亡尚在耶華面前
[00:15:56.660 --> 00:15:58.660]  共世人的心
[00:15:58.660 --> 00:16:00.660]  摩斯書九章二字
[00:16:00.660 --> 00:16:02.660]  他們雖然滑透陰間
[00:16:02.660 --> 00:16:05.660]  我的手必取出他們來
[00:16:05.660 --> 00:16:07.660]  雖然爬上天上
[00:16:07.660 --> 00:16:09.660]  但也必將他們拿下來
[00:16:09.660 --> 00:16:15.660]  神是不會與陰間的人同住的
[00:16:15.660 --> 00:16:19.660]  但神仍然可以將人從陰間裡有救拔出來
[00:16:19.660 --> 00:16:20.660]  所以你記住
[00:16:20.660 --> 00:16:22.660]  在猶太人的心目中
[00:16:22.660 --> 00:16:26.660]  陰間是一個死的人必定會到的地方
[00:16:26.660 --> 00:16:31.660]  但卻不一定是要面對審判
[00:16:31.660 --> 00:16:34.660]  所以若拿現在在餘福裡面
[00:16:34.660 --> 00:16:37.660]  他自己也在困惑當中
[00:16:37.660 --> 00:16:39.660]  也不知道自己會不會死
[00:16:39.660 --> 00:16:42.660]  所以他說現在我在困難當中
[00:16:42.660 --> 00:16:44.660]  在陰間裡面
[00:16:44.660 --> 00:16:45.660]  第三節
[00:16:45.660 --> 00:16:48.660]  你將我頭下深淵就是海的深處
[00:16:48.660 --> 00:16:50.660]  大水環繞我
[00:16:50.660 --> 00:16:53.660]  你的幫浪鴻圖都慢過我身
[00:16:53.660 --> 00:16:57.660]  他實際上現在真的在水裡面
[00:16:57.660 --> 00:17:00.660]  這條魚已經在水中
[00:17:00.660 --> 00:17:02.660]  在水中之水
[00:17:02.660 --> 00:17:05.660]  他帶水來帶去
[00:17:05.660 --> 00:17:08.660]  在我旁邊來帶去
[00:17:08.660 --> 00:17:10.660]  一直在淹著
[00:17:10.660 --> 00:17:12.660]  大家可以想像到
[00:17:12.660 --> 00:17:15.660]  其實在一個餘福之中
[00:17:15.660 --> 00:17:17.660]  絕對不會舒服的
[00:17:17.660 --> 00:17:19.660]  不會像現在我和大家在錄影的時候
[00:17:19.660 --> 00:17:22.660]  我也可以坐在一張寫字椅裡面
[00:17:22.660 --> 00:17:24.660]  和大家一起來分享
[00:17:24.660 --> 00:17:26.660]  當我一來到英國的時候
[00:17:26.660 --> 00:17:27.660]  我的東西還沒到
[00:17:27.660 --> 00:17:28.660]  還沒寄到來
[00:17:28.660 --> 00:17:30.660]  所以你看到我的書櫃是空的
[00:17:30.660 --> 00:17:33.660]  書櫃也是二手買回來的
[00:17:33.660 --> 00:17:35.660]  但是我坐的椅子
[00:17:35.660 --> 00:17:37.660]  真的買一張新的
[00:17:37.660 --> 00:17:39.660]  因為知道我長期要坐的話
[00:17:39.660 --> 00:17:41.660]  我寧願坐一張好一點的椅子
[00:17:41.660 --> 00:17:43.660]  工作的時候舒服一點
[00:17:43.660 --> 00:17:45.660]  但若拿現在在餘福裡面
[00:17:45.660 --> 00:17:47.660]  絕對不會有一張椅子給他坐
[00:17:47.660 --> 00:17:49.660]  可能會搖晃
[00:17:49.660 --> 00:17:51.660]  魚要喝水
[00:17:51.660 --> 00:17:53.660]  所以帶水來帶去
[00:17:53.660 --> 00:17:54.660]  環繞著他
[00:17:54.660 --> 00:17:55.660]  但還有一個意思
[00:17:55.660 --> 00:17:58.660]  猶太人帶水是包含了
[00:17:58.660 --> 00:18:01.660]  混亂和不安的陷阱
[00:18:01.660 --> 00:18:05.660]  海在希伯來人的觀念當中
[00:18:05.660 --> 00:18:08.660]  是十分可怕的
[00:18:08.660 --> 00:18:10.660]  有些神秘莫測的現象
[00:18:10.660 --> 00:18:13.660]  因為陸地他仍然可以站在那裡
[00:18:13.660 --> 00:18:15.660]  好像他可以體會到
[00:18:15.660 --> 00:18:20.660]  但海是可以突然之間巨浪滔天
[00:18:20.660 --> 00:18:22.660]  絕對不是可以控制到
[00:18:22.660 --> 00:18:24.660]  所以代表了不安
