
[00:00:00.000 --> 00:00:02.000]  各位親愛的弟兄姐妹大家早安
[00:03:41.000 --> 00:03:46.000]  而也在家裡面帶來一些需要調整
[00:03:46.000 --> 00:03:51.000]  那感謝神剛才鐵砂路人家前書3章12節這邊說
[00:03:51.000 --> 00:03:58.000]  願主教你們彼此相愛的心並愛眾人的心都能增長充足
[00:03:58.000 --> 00:04:02.000]  其實我們彼此相愛的心是可以成長的
[00:04:02.000 --> 00:04:06.000]  我們愛眾人的心是可以充充足足的
[00:04:06.000 --> 00:04:08.000]  所以我相信不論環境怎麼樣改變
[00:04:08.000 --> 00:04:10.000]  怎麼樣有新的挑戰
[00:04:10.000 --> 00:04:12.000]  神的恩典是夠我們用的
[00:04:12.000 --> 00:04:17.000]  我們仍然能夠讓我們在主的恩典中愛心成長
[00:04:17.000 --> 00:04:22.000]  一起來經營神賜給我們寶貴的關係
[00:04:22.000 --> 00:04:27.000]  所以今天我們能夠從神與我們的關係
[00:04:27.000 --> 00:04:30.000]  我們來思考人際關係
[00:04:30.000 --> 00:04:34.000]  特別是我們最重視的我們的家庭
[00:04:34.000 --> 00:04:37.000]  我們最親密的一些關係
[00:04:37.000 --> 00:04:39.000]  首先我們第一來看
[00:04:39.000 --> 00:04:42.000]  神渴望我們與祂同在
[00:04:42.000 --> 00:04:46.000]  所以我們也應當常常的彼此同在
[00:04:46.000 --> 00:04:48.000]  神渴望我們與祂同在
[00:04:48.000 --> 00:04:51.000]  通常我們講說那我們也要與神同在嘛
[00:04:51.000 --> 00:04:53.000]  但是其實我們也因此被提醒
[00:04:53.000 --> 00:04:57.000]  我們也應當常常的彼此同在
[00:04:57.000 --> 00:05:01.000]  你知道神有多麼的在乎我們與祂同在嗎
[00:05:01.000 --> 00:05:03.000]  耶穌的一個名字就是以馬內利
[00:05:03.000 --> 00:05:06.000]  就是神與我們同在
[00:05:06.000 --> 00:05:09.000]  並且耶穌來到世界上的目的
[00:05:09.000 --> 00:05:11.000]  就是要處理罪的問題
[00:05:11.000 --> 00:05:13.000]  罪使人與神隔絕
[00:05:13.000 --> 00:05:15.000]  當罪的問題被處理好
[00:05:15.000 --> 00:05:18.000]  所以人能夠與神同在
[00:05:18.000 --> 00:05:21.000]  直到永永遠遠
[00:05:21.000 --> 00:05:22.000]  剛才約翰福音十章28節
[00:05:22.000 --> 00:05:26.000]  多麼的有魄力的一句話
[00:05:26.000 --> 00:05:29.000]  這邊說我又賜給他們永生
[00:05:29.000 --> 00:05:30.000]  他們永不滅亡
[00:05:30.000 --> 00:05:33.000]  就是我要跟你們永遠在一起啦
[00:05:33.000 --> 00:05:36.000]  這個多有感情
[00:05:36.000 --> 00:05:38.000]  下一句更厲害
[00:05:38.000 --> 00:05:41.000]  誰也不能從我手裡把他們奪去
[00:05:41.000 --> 00:05:44.000]  你們哪一個人試試看
[00:05:44.000 --> 00:05:46.000]  要破壞我們的關係
[00:05:46.000 --> 00:05:48.000]  我饒不了你
[00:05:48.000 --> 00:05:52.000]  耶穌是非常重視我們的關係
[00:05:52.000 --> 00:05:57.000]  也許祂是極力的捍衛我們與神的關係
[00:05:57.000 --> 00:06:01.000]  所以神非常重視我們與祂同在
[00:06:01.000 --> 00:06:06.000]  今天神其實也非常的盼望祂的百姓
[00:06:06.000 --> 00:06:08.000]  特別是在我們生命當中
[00:06:08.000 --> 00:06:10.000]  非常重要的關係裡面
[00:06:10.000 --> 00:06:12.000]  要常常彼此同在
[00:06:12.000 --> 00:06:15.000]  在初代教會使徒行傳2章46 47節
[00:06:15.000 --> 00:06:17.000]  這邊就講到
[00:06:17.000 --> 00:06:19.000]  這些弟兄姊妹們天天同心合意
[00:06:19.000 --> 00:06:22.000]  橫切的在店裡且在家中剝餅
[00:06:22.000 --> 00:06:25.000]  存著歡喜誠實的心用飯
[00:06:25.000 --> 00:06:27.000]  在美神得著名的喜愛
[00:06:27.000 --> 00:06:30.000]  主將得救的人天天加給他們
[00:06:30.000 --> 00:06:33.000]  我們看到當百姓們天天花時間
[00:06:33.000 --> 00:06:36.000]  並且用心的聚在一起
[00:06:36.000 --> 00:06:38.000]  這個時候是多美的一幅畫
[00:06:38.000 --> 00:06:41.000]  甚至周圍的社群都看見
[00:06:41.000 --> 00:06:42.000]  並且羨慕
[00:06:42.000 --> 00:06:45.000]  這是個有神的愛
[00:06:45.000 --> 00:06:46.000]  有神的力量
[00:06:46.000 --> 00:06:48.000]  有神的同在的地方
[00:06:48.000 --> 00:06:49.000]  說實在話
[00:06:49.000 --> 00:06:53.000]  今天我們終於疫情漸漸的告一段落了
[00:06:53.000 --> 00:06:55.000]  我真的盼望
[00:06:55.000 --> 00:06:58.000]  在灣區的會友弟兄姊妹們
[00:06:58.000 --> 00:07:00.000]  回來聚會吧
[00:07:00.000 --> 00:07:03.000]  我們需要常常聚在一起
[00:07:03.000 --> 00:07:06.000]  我們需要常常聚在一起
[00:07:06.000 --> 00:07:08.000]  是的在網路聚會是好的無比
[00:07:08.000 --> 00:07:09.000]  是很好
[00:07:09.000 --> 00:07:12.000]  我們當中也有網路慕虛的弟兄姊妹
[00:07:12.000 --> 00:07:13.000]  但是如果可以
[00:07:13.000 --> 00:07:17.000]  我們真是應該要常常的聚在一起
[00:07:17.000 --> 00:07:22.000]  因為神也樂意我們彼此同在
[00:07:22.000 --> 00:07:24.000]  現在感謝神的慕虛
[00:07:24.000 --> 00:07:26.000]  有些慕虛也開始
[00:07:26.000 --> 00:07:30.000]  預備一些聚餐一些活動
[00:07:30.000 --> 00:07:31.000]  太棒了
[00:07:31.000 --> 00:07:34.000]  常常的彼此同在好不好
[00:07:34.000 --> 00:07:35.000]  我們跟旁邊說
[00:07:35.000 --> 00:07:40.000]  我們要常常彼此同在
[00:07:40.000 --> 00:07:42.000]  有時候我不太知道該不該這樣講
[00:07:42.000 --> 00:07:44.000]  因為還是好像有一些疫情
[00:07:44.000 --> 00:07:49.000]  或是大家的一些preference
[00:07:49.000 --> 00:07:52.000]  但是我覺得今天我需要大喊一下
[00:07:52.000 --> 00:07:54.000]  我們需要在一起了
[00:07:54.000 --> 00:07:56.000]  我們真的需要在一起
[00:07:56.000 --> 00:07:59.000]  真的需要在一起
[00:07:59.000 --> 00:08:01.000]  小組就約出來吃飯吧
[00:08:01.000 --> 00:08:03.000]  吃飯吃飯很安全
[00:08:03.000 --> 00:08:07.000]  真的很安全
[00:08:07.000 --> 00:08:08.000]  真的很安全
[00:08:08.000 --> 00:08:09.000]  慕虛聚在一起好不好
[00:08:09.000 --> 00:08:12.000]  一起party一下都可以
[00:08:12.000 --> 00:08:15.000]  真慕虛一定會第一個答應
[00:08:15.000 --> 00:08:21.000]  然後你要叫他幹嘛他都可以
[00:08:21.000 --> 00:08:23.000]  我們需要在一起了
[00:08:23.000 --> 00:08:25.000]  真的需要在一起
[00:08:25.000 --> 00:08:27.000]  我今天夠三八了
[00:08:27.000 --> 00:08:28.000]  這是真的
[00:08:28.000 --> 00:08:31.000]  我們需要在一起
[00:08:31.000 --> 00:08:33.000]  聖靈充滿
[00:08:33.000 --> 00:08:37.000]  所以神樂意我們常常在一起
[00:08:37.000 --> 00:08:39.000]  但是同樣的在人際
[00:08:39.000 --> 00:08:42.000]  你最核心最親密的關係當中
[00:08:42.000 --> 00:08:45.000]  更需要在一起
[00:08:45.000 --> 00:08:48.000]  我不知道你們在國中的時候
[00:08:48.000 --> 00:08:49.000]  或是高中的時候
[00:08:49.000 --> 00:08:50.000]  會不會常喜歡
[00:08:50.000 --> 00:08:52.000]  我們現在叫什麼吵CP
[00:08:52.000 --> 00:08:53.000]  你知道什麼叫吵CP
[00:08:53.000 --> 00:08:55.000]  就是把大家拱坐堆
[00:08:55.000 --> 00:08:58.000]  在一起在一起在一起
[00:08:58.000 --> 00:09:00.000]  三八很無聊對不對
[00:09:00.000 --> 00:09:02.000]  國中程度
[00:09:02.000 --> 00:09:04.000]  但你知道嗎
[00:09:04.000 --> 00:09:05.000]  我們最後不管什麼
[00:09:05.000 --> 00:09:06.000]  就真的在一起了
[00:09:06.000 --> 00:09:09.000]  現在你就結婚有小孩
[00:09:09.000 --> 00:09:10.000]  或者是有好朋友
[00:09:10.000 --> 00:09:11.000]  真的就在一起對不對
[00:09:11.000 --> 00:09:13.000]  可是你既然已經選擇在一起
[00:09:13.000 --> 00:09:16.000]  你就常常在一起吧
[00:09:16.000 --> 00:09:18.000]  我們感謝神就是
[00:09:18.000 --> 00:09:20.000]  真慕虛常常提醒
[00:09:20.000 --> 00:09:23.000]  我們這些年輕的傳道人
[00:09:23.000 --> 00:09:27.000]  我們需要常常花時間陪伴家人
[00:09:27.000 --> 00:09:29.000]  他沒有說年輕的傳道人聽好
[00:09:29.000 --> 00:09:31.000]  你要為主殉道
[00:09:31.000 --> 00:09:33.000]  他沒有這樣說
[00:09:33.000 --> 00:09:38.000]  年輕傳道人我抽一陣冷風
[00:09:38.000 --> 00:09:41.000]  要常常和家人在一起
[00:09:41.000 --> 00:09:43.000]  這個非常寶貴的提醒
[00:09:43.000 --> 00:09:46.000]  因為的確是有家人
[00:09:46.000 --> 00:09:48.000]  家庭的關係對了
[00:09:48.000 --> 00:09:52.000]  這一切的服飾才有意義和價值
[00:09:52.000 --> 00:09:55.000]  所以事實上我聽從了曾慕虛的建議
[00:09:55.000 --> 00:09:58.000]  每個禮拜至少要三個晚上
[00:09:58.000 --> 00:10:01.000]  要在家裡吃晚餐
[00:10:01.000 --> 00:10:03.000]  我聽你怎麼反應 才三個晚上
[00:10:03.000 --> 00:10:06.000]  那代表你是很重視家庭關係
[00:10:06.000 --> 00:10:08.000]  哇 三個晚上這也太多了吧
[00:10:08.000 --> 00:10:12.000]  那我們就需要私下約談一下
[00:10:12.000 --> 00:10:15.000]  有時候其實並不方便
[00:10:15.000 --> 00:10:17.000]  因為我們在教會辦公室
[00:10:17.000 --> 00:10:20.000]  有時候五點半結束
[00:10:20.000 --> 00:10:23.000]  然後回到家塞車半個鐘頭
[00:10:23.000 --> 00:10:25.000]  然後吃個半個鐘頭飯
[00:10:25.000 --> 00:10:26.000]  我要再往回開
[00:10:26.000 --> 00:10:27.000]  因為預備禱告會
[00:10:27.000 --> 00:10:28.000]  或是敬拜讚美練習
[00:10:28.000 --> 00:10:30.000]  你說這划算嗎
[00:10:30.000 --> 00:10:31.000]  開車來回一個鐘頭
[00:10:31.000 --> 00:10:33.000]  吃飯才半個鐘頭
[00:10:33.000 --> 00:10:34.000]  坦白講我有時候覺得
[00:10:34.000 --> 00:10:37.000]  這個不是很有效率
[00:10:37.000 --> 00:10:38.000]  但是請問效率
[00:10:38.000 --> 00:10:39.000]  到底什麼叫效率
[00:10:39.000 --> 00:10:41.000]  效率其實意思是
[00:10:41.000 --> 00:10:44.000]  你到底你的價值觀在哪裡
[00:10:44.000 --> 00:10:45.000]  你重視些什麼
[00:10:45.000 --> 00:10:48.000]  如果你覺得家庭的關係很重要
[00:10:48.000 --> 00:10:49.000]  那我告訴你
[00:10:49.000 --> 00:10:51.000]  這是非常有效率的事情
[00:10:51.000 --> 00:10:52.000]  畢竟我幫你算一下
[00:10:52.000 --> 00:10:54.000]  一個禮拜有三天晚上
[00:10:54.000 --> 00:10:56.000]  半個小時吃飯
[00:10:56.000 --> 00:10:58.000]  乘以52週
[00:10:58.000 --> 00:11:00.000]  你這一年有至少
[00:11:00.000 --> 00:11:02.000]  將近一百個鐘頭
[00:11:02.000 --> 00:11:04.000]  和家人在吃飯
[00:11:04.000 --> 00:11:05.000]  如果你的孩子
[00:11:05.000 --> 00:11:06.000]  從零到十八歲之後
[00:11:06.000 --> 00:11:07.000]  就去大學畢業了
[00:11:07.000 --> 00:11:10.000]  你有一千八百個鐘頭
[00:11:10.000 --> 00:11:11.000]  可以跟他一起吃飯
[00:11:11.000 --> 00:11:13.000]  你說划不划算
[00:11:13.000 --> 00:11:15.000]  你說重不重要
[00:11:15.000 --> 00:11:16.000]  非常重要
[00:11:16.000 --> 00:11:20.000]  真的是要花努力
[00:11:20.000 --> 00:11:23.000]  能夠跟你所關心
[00:11:23.000 --> 00:11:24.000]  所重視
[00:11:24.000 --> 00:11:27.000]  重要的人在一起
[00:11:27.000 --> 00:11:29.000]  其實就這麼簡單
[00:11:29.000 --> 00:11:31.000]  沒有說什麼大道理
[00:11:31.000 --> 00:11:34.000]  第一個就是要花時間在一起
[00:11:34.000 --> 00:11:35.000]  而第二呢
[00:11:35.000 --> 00:11:40.000]  因為神渴望我們彼此聆聽
[00:11:40.000 --> 00:11:45.000]  所以我們也當彼此來聆聽
[00:11:45.000 --> 00:11:47.000]  約翰福音十章二十七節
[00:11:47.000 --> 00:11:48.000]  這邊耶穌說
[00:11:48.000 --> 00:11:50.000]  我的羊聽我的聲音
[00:11:50.000 --> 00:11:52.000]  我也認識他們
[00:11:52.000 --> 00:11:55.000]  他們也跟著我
[00:11:55.000 --> 00:11:56.000]  你知道嗎 弟兄姐妹
[00:11:56.000 --> 00:12:00.000]  神非常的渴望聽到我們的聲音
[00:12:00.000 --> 00:12:01.000]  這就是為什麼
[00:12:01.000 --> 00:12:02.000]  在出埃及記
[00:12:02.000 --> 00:12:04.000]  我們看到八章一節這邊說
[00:12:04.000 --> 00:12:07.000]  容我的百姓去好侍奉我
[00:12:07.000 --> 00:12:08.000]  耶和華這樣說
[00:12:08.000 --> 00:12:09.000]  容我的百姓去好侍奉我
[00:12:09.000 --> 00:12:12.000]  在NIV的翻譯字
[00:12:12.000 --> 00:12:15.000]  容我的百姓去好來敬拜我
[00:12:15.000 --> 00:12:16.000]  So they can worship me
[00:12:16.000 --> 00:12:17.000]  你知道嗎
[00:12:17.000 --> 00:12:18.000]  上帝為了要聽到
[00:12:18.000 --> 00:12:20.000]  他百姓的聲音
[00:12:20.000 --> 00:12:22.000]  花了多少的代價
[00:12:22.000 --> 00:12:26.000]  又過紅海 有多少的神蹟
[00:12:26.000 --> 00:12:30.000]  為了要讓渴望聽到
[00:12:30.000 --> 00:12:32.000]  他百姓的敬拜讚美
[00:12:32.000 --> 00:12:33.000]  拜託我在這邊要告訴你
[00:12:33.000 --> 00:12:34.000]  弟兄姐妹
[00:12:34.000 --> 00:12:36.000]  有一種聲音
[00:12:36.000 --> 00:12:39.000]  是只有你可以發得出來的
[00:12:39.000 --> 00:12:40.000]  有一種聲音
[00:12:40.000 --> 00:12:42.000]  是沒有人能夠取代你
[00:12:42.000 --> 00:12:44.000]  能夠來讓上帝
[00:12:44.000 --> 00:12:46.000]  能夠喜樂的
[00:12:46.000 --> 00:12:48.000]  約書亞敬拜團不行
[00:12:48.000 --> 00:12:50.000]  讚美之群敬拜團不行
[00:12:50.000 --> 00:12:53.000]  神滅河敬拜團也不行
[00:12:53.000 --> 00:12:55.000]  只有你可以發出這個聲音
[00:12:55.000 --> 00:12:56.000]  所以在弟兄姐妹
[00:12:56.000 --> 00:12:57.000]  在敬拜讚美的時候
[00:12:57.000 --> 00:12:59.000]  大聲來唱吧
[00:12:59.000 --> 00:13:01.000]  因為神非常渴望
[00:13:01.000 --> 00:13:03.000]  聆聽到你的聲音
[00:13:03.000 --> 00:13:05.000]  你若渴望禱告
[00:13:05.000 --> 00:13:07.000]  就大聲來禱告吧
[00:13:07.000 --> 00:13:10.000]  沒有人能夠取代你的聲音
[00:13:10.000 --> 00:13:13.000]  這就是神對你聲音的渴望
[00:13:13.000 --> 00:13:14.000]  而同樣的
[00:13:14.000 --> 00:13:17.000]  神也渴望知道他的羊
[00:13:17.000 --> 00:13:20.000]  他的兒女來聆聽神的聲音
[00:13:20.000 --> 00:13:21.000]  弟兄姐妹你知道嗎
[00:13:21.000 --> 00:13:23.000]  當神的一句話
[00:13:23.000 --> 00:13:25.000]  我們聽到的時候
[00:13:25.000 --> 00:13:29.000]  真的是勝過多少的力量
[00:13:29.000 --> 00:13:32.000]  勝過多少的資源和幫助
[00:13:32.000 --> 00:13:33.000]  神的一句話
[00:13:33.000 --> 00:13:35.000]  充滿power
[00:13:35.000 --> 00:13:36.000]  弟兄姐妹
[00:13:36.000 --> 00:13:40.000]  你渴望聽到神對你說話嗎
[00:13:40.000 --> 00:13:43.000]  是值得去學習
[00:13:43.000 --> 00:13:46.000]  是值得去追求的
[00:13:46.000 --> 00:13:50.000]  而神他樂意對你說話
[00:13:50.000 --> 00:13:52.000]  而從這樣的一個觀念當中
[00:13:52.000 --> 00:13:55.000]  我們也應當來學習
[00:13:55.000 --> 00:13:58.000]  應該要來彼此聆聽
[00:13:58.000 --> 00:14:00.000]  彼此溝通
[00:14:00.000 --> 00:14:04.000]  其實溝通是非常重要的
[00:14:04.000 --> 00:14:05.000]  就像這個
[00:14:05.000 --> 00:14:10.000]  房地產的秘訣是location
[00:14:10.000 --> 00:14:14.000]  而關係的秘訣就是在溝通
[00:14:14.000 --> 00:14:15.000]  但是你知道嗎
[00:14:15.000 --> 00:14:17.000]  溝通不只是要講
[00:14:17.000 --> 00:14:20.000]  溝通其實是要有對的時機
[00:14:20.000 --> 00:14:23.000]  而且要聆聽的技巧
[00:14:23.000 --> 00:14:25.000]  什麼叫做對的時機呢
[00:14:25.000 --> 00:14:27.000]  前一陣子我們有一起來看
[00:14:27.000 --> 00:14:29.000]  以斯帖記
[00:14:29.000 --> 00:14:31.000]  以斯帖記我們就知道說
[00:14:31.000 --> 00:14:33.000]  當以斯帖要去找
[00:14:33.000 --> 00:14:34.000]  亞哈隨魯王的時候
[00:14:34.000 --> 00:14:37.000]  他需要等到一個什麼時機
[00:14:37.000 --> 00:14:39.000]  一個金帳時刻
[00:14:39.000 --> 00:14:41.000]  當這個王把金帳伸出來的時候
[00:14:41.000 --> 00:14:47.000]  以斯帖才有機會來跟這個王有溝通
[00:14:47.000 --> 00:14:48.000]  為了這個金帳的時刻
[00:14:48.000 --> 00:14:52.000]  他花了非常多的時間
[00:14:52.000 --> 00:14:55.000]  非常多的力氣來營造
[00:14:55.000 --> 00:14:56.000]  來預備這個時刻
[00:14:56.000 --> 00:14:57.000]  電郵姐妹你知道嗎
[00:14:57.000 --> 00:15:00.000]  其實我們在工作上面
[00:15:00.000 --> 00:15:02.000]  我們都知道
[00:15:02.000 --> 00:15:05.000]  要把一個很重要的資訊
[00:15:05.000 --> 00:15:06.000]  或者是一個會議要開好
[00:15:06.000 --> 00:15:09.000]  你要花很多的力氣不是嗎
[00:15:09.000 --> 00:15:11.000]  不只是在開會的時候
[00:15:11.000 --> 00:15:13.000]  有些話要在開會的時候來談
[00:15:13.000 --> 00:15:15.000]  有些話是要跟主管
[00:15:15.000 --> 00:15:17.000]  在吃午餐的時候談
[00:15:17.000 --> 00:15:18.000]  有些話是要跟同事
[00:15:18.000 --> 00:15:20.000]  在散步的時候談是不是
[00:15:20.000 --> 00:15:22.000]  那有些重要的會議
[00:15:22.000 --> 00:15:24.000]  是要等到吃了兩個午餐
[00:15:24.000 --> 00:15:26.000]  散了三次步
[00:15:26.000 --> 00:15:28.000]  然後又開了幾個會前會之後
[00:15:28.000 --> 00:15:30.000]  才來開這個會嘛
[00:15:30.000 --> 00:15:31.000]  這叫做什麼
[00:15:31.000 --> 00:15:33.000]  金帳時刻
[00:15:33.000 --> 00:15:35.000]  我們都知道嘛
[00:15:35.000 --> 00:15:37.000]  但是你知道嗎
[00:15:37.000 --> 00:15:39.000]  拜託我三月底
[00:15:39.000 --> 00:15:41.000]  我準備要去非洲
[00:15:41.000 --> 00:15:42.000]  再次去多哥
[00:15:42.000 --> 00:15:43.000]  這次真的行
[00:15:43.000 --> 00:15:45.000]  大家為我們祝福禱告
[00:15:45.000 --> 00:15:46.000]  因為我們要再次跟
[00:15:46.000 --> 00:15:48.000]  當地的市長和市議員
[00:15:48.000 --> 00:15:50.000]  還有當地的大酋長
[00:15:50.000 --> 00:15:51.000]  有個會議
[00:15:51.000 --> 00:15:52.000]  求神祝福
[00:15:52.000 --> 00:15:53.000]  我們是能夠
[00:15:53.000 --> 00:15:55.000]  真的是有個金帳時刻
[00:15:55.000 --> 00:15:58.000]  能夠和他們一起來
[00:15:58.000 --> 00:15:59.000]  來建造家園
[00:15:59.000 --> 00:16:00.000]  然後神的祝福
[00:16:00.000 --> 00:16:03.000]  要來轉化那塊地
[00:16:03.000 --> 00:16:04.000]  我們在工作上面
[00:16:04.000 --> 00:16:07.000]  很重視這個金帳時刻
[00:16:07.000 --> 00:16:08.000]  但是我就發現
[00:16:08.000 --> 00:16:09.000]  很多時候
[00:16:09.000 --> 00:16:11.000]  我們在我們最重要的家人
[00:16:11.000 --> 00:16:15.000]  和我們的親友溝通的時候
[00:16:15.000 --> 00:16:17.000]  我們一點都沒有想到
[00:16:17.000 --> 00:16:22.000]  要選對的時間
[00:16:22.000 --> 00:16:25.000]  I wonder why
[00:16:25.000 --> 00:16:27.000]  因為在工作上
[00:16:27.000 --> 00:16:29.000]  你的溝通
[00:16:29.000 --> 00:16:33.000]  會影響到你的薪水
[00:16:33.000 --> 00:16:35.000]  會影響到你的升遷
[00:16:35.000 --> 00:16:36.000]  其實是很實際的
[00:16:36.000 --> 00:16:38.000]  我們需要
[00:16:38.000 --> 00:16:40.000]  跟家人溝通
[00:16:40.000 --> 00:16:44.000]  不會影響到你的薪水
[00:16:44.000 --> 00:16:46.000]  也許少溝通一點
[00:16:46.000 --> 00:16:50.000]  還多一點時間可以上班
[00:16:50.000 --> 00:16:53.000]  可是難道我們努力工作
[00:16:53.000 --> 00:16:55.000]  賺錢升遷
[00:16:55.000 --> 00:16:57.000]  不就是為了
[00:16:57.000 --> 00:16:58.000]  我們更重要的
[00:16:58.000 --> 00:17:01.000]  這些家人的關係嗎
[00:17:01.000 --> 00:17:04.000]  所以當我們這樣重新來思想一下的時候
[00:17:04.000 --> 00:17:07.000]  也許可以幫助我們
[00:17:07.000 --> 00:17:10.000]  重新來好好來經營我們的
[00:17:10.000 --> 00:17:12.000]  最重要的關係
[00:17:12.000 --> 00:17:14.000]  而既然這個關係是
[00:17:14.000 --> 00:17:16.000]  更加的重要
[00:17:16.000 --> 00:17:18.000]  我們也應當來思想
[00:17:18.000 --> 00:17:22.000]  什麼是那黃金的金帳時刻
[00:17:22.000 --> 00:17:23.000]  你知道你的家人
[00:17:23.000 --> 00:17:25.000]  金帳時刻是什麼時候嗎
[00:17:25.000 --> 00:17:27.000]  我想了一下
[00:17:27.000 --> 00:17:29.000]  我跟我兒子的金帳時刻
[00:17:29.000 --> 00:17:33.000]  其實是在網路上跟他聊天的時候
[00:17:33.000 --> 00:17:36.000]  我跟我大女兒的金帳時刻
[00:17:36.000 --> 00:17:39.000]  是在跟他打羽毛球的時候
[00:17:39.000 --> 00:17:41.000]  打羽毛球的時候就會聊天
[00:17:41.000 --> 00:17:44.000]  我跟我小女兒的金帳時刻
[00:17:44.000 --> 00:17:48.000]  是他睡前已經躺在床上的時候
[00:17:48.000 --> 00:17:51.000]  我跟他聊幾句
[00:17:51.000 --> 00:17:53.000]  我跟我太太的金帳時刻
[00:17:53.000 --> 00:17:55.000]  是什麼時候呢
[00:17:55.000 --> 00:18:00.000]  是每天早上要煎五個荷包蛋
[00:18:00.000 --> 00:18:01.000]  煎一個禮拜
