
[00:00:00.000 --> 00:00:02.000]  (主席)各位早晨
[00:07:08.000 --> 00:07:11.000]  證明給周圍的人看
[00:07:11.000 --> 00:07:14.000]  祂就是這個世界的救主
[00:07:14.000 --> 00:07:18.000]  祂就是神所預備的尼塞亞
[00:07:18.000 --> 00:07:25.000]  我們看到耶穌這個身份而且有證明的時候
[00:07:25.000 --> 00:07:28.000]  特別是在今天這段經文裡面
[00:07:28.000 --> 00:07:30.000]  再次給我們看到
[00:07:30.000 --> 00:07:35.000]  就算耶穌行神蹟的最終目的
[00:07:35.000 --> 00:07:39.000]  不是只是為了醫治人這麼簡單
[00:07:39.000 --> 00:07:43.000]  但是耶穌又真的很了解
[00:07:43.000 --> 00:07:48.000]  和祂真的能夠連續幫助
[00:07:48.000 --> 00:07:54.000]  面對掙扎和處身困局的人
[00:07:54.000 --> 00:08:00.000]  經文就說到耶穌去到耶路撒冷的時候
[00:08:00.000 --> 00:08:03.000]  去參加一個節旗
[00:08:03.000 --> 00:08:07.000]  去到耶路撒冷的時候
[00:08:07.000 --> 00:08:11.000]  去靠近陽門
[00:08:11.000 --> 00:08:17.000]  靠近陽門的時候有一個地方叫做畢氏大
[00:08:17.000 --> 00:08:19.000]  有時候我們拿來開玩笑
[00:08:19.000 --> 00:08:21.000]  畢氏大就是小
[00:08:21.000 --> 00:08:25.000]  這個是中文字的意思
[00:08:25.000 --> 00:08:30.000]  其實真正的在聖經裡面
[00:08:30.000 --> 00:08:32.000]  這個畢氏大這個字
[00:08:32.000 --> 00:08:37.000]  其實的意思就是一個憐憫的地方
[00:08:37.000 --> 00:08:40.000]  是一個憐憫的地方的意思
[00:08:40.000 --> 00:08:42.000]  是畢氏大
[00:08:42.000 --> 00:08:51.000]  耶穌真是在這個能夠顯露祂對人連續的地方
[00:08:51.000 --> 00:08:56.000]  真是顯示祂是了解和能夠連續
[00:08:56.000 --> 00:08:59.000]  面對掙扎面對困局的人
[00:08:59.000 --> 00:09:01.000]  這些都是真實的
[00:09:01.000 --> 00:09:06.000]  耶穌不是好像很自私很有自意
[00:09:06.000 --> 00:09:09.000]  我們做這些事我們行這些神蹟
[00:09:09.000 --> 00:09:12.000]  就是為了證明給你們看
[00:09:12.000 --> 00:09:16.000]  我真是神的兒子真是救主
[00:09:16.000 --> 00:09:19.000]  這個我們知道真是最終的目的
[00:09:19.000 --> 00:09:25.000]  但是耶穌也真是去醫好那些有病的人
[00:09:25.000 --> 00:09:29.000]  這個同時一樣是這麼真實
[00:09:29.000 --> 00:09:33.000]  所以耶穌憑著祂的神性
[00:09:33.000 --> 00:09:35.000]  因為祂本身就是神
[00:09:35.000 --> 00:09:40.000]  所以祂來到這個畢氏大祠的時候
[00:09:40.000 --> 00:09:43.000]  聖經有沒有告訴我們為什麼祂來
[00:09:43.000 --> 00:09:48.000]  聖經沒有說祂來觀光來參觀下
[00:09:48.000 --> 00:09:51.000]  這五個的處郎
[00:09:51.000 --> 00:09:55.000]  可能這個是一個很出名的地方
[00:09:55.000 --> 00:09:57.000]  可能是一個名勝來的
[00:09:57.000 --> 00:10:01.000]  耶穌來到這裡祂不是為了觀光
[00:10:01.000 --> 00:10:05.000]  而是祂心裡面知道憑著祂的神性
[00:10:05.000 --> 00:10:10.000]  祂知道這裡有這個失明的人
[00:10:10.000 --> 00:10:14.000]  所以祂來到這個地方
[00:10:14.000 --> 00:10:19.000]  祂來到這個地方的時候見到這個人
[00:10:19.000 --> 00:10:25.000]  聖經這裡記載一直沒有說這個人是誰
[00:10:25.000 --> 00:10:33.000]  留意到剛才讀經的時候經常說這個人 這個病人
[00:10:33.000 --> 00:10:35.000]  我們不知道這個人是誰
[00:10:35.000 --> 00:10:39.000]  耶穌沒有特別問他的名字
[00:10:39.000 --> 00:10:42.000]  然後這個人見到耶穌的時候
[00:10:42.000 --> 00:10:45.000]  他甚至都不知道耶穌就是耶穌
[00:10:45.000 --> 00:10:50.000]  他甚至都不知道耶穌以前行過神蹟
[00:10:50.000 --> 00:10:53.000]  醫好過很多的人
[00:10:53.000 --> 00:10:57.000]  因為他三十八年來都是病
[00:10:57.000 --> 00:11:00.000]  病的時候不可以到處去
[00:11:00.000 --> 00:11:03.000]  他可能根本就沒有見過
[00:11:03.000 --> 00:11:07.000]  甚至沒有聽過原來這個就是耶穌
[00:11:07.000 --> 00:11:10.000]  就算他知道有一個叫做耶穌的人
[00:11:10.000 --> 00:11:13.000]  曾經醫好病人
[00:11:13.000 --> 00:11:16.000]  但是他沒有見過耶穌
[00:11:16.000 --> 00:11:20.000]  所以經文記載他見到耶穌的時候
[00:11:20.000 --> 00:11:24.000]  只是說先生
[00:11:24.000 --> 00:11:27.000]  最多是有一個跟他說話的人
[00:11:27.000 --> 00:11:29.000]  關心他的人
[00:11:29.000 --> 00:11:32.000]  他就叫他做先生
[00:11:32.000 --> 00:11:35.000]  但是耶穌一見到這個人的時候
[00:11:35.000 --> 00:11:39.000]  耶穌就已經知道他是誰
[00:11:39.000 --> 00:11:41.000]  他沒有說他的名字
[00:11:41.000 --> 00:11:48.000]  但是耶穌心裡已經知道這個人病了三十八年
[00:11:48.000 --> 00:11:50.000]  耶穌見到他躺在那裡
[00:11:50.000 --> 00:11:53.000]  知道他是病了很久
[00:11:53.000 --> 00:11:57.000]  就問他你要痊癒嗎?
[00:11:57.000 --> 00:12:02.000]  耶穌已經知道他的背景他的情況
[00:12:02.000 --> 00:12:05.000]  就很單刀直入地說
[00:12:05.000 --> 00:12:09.000]  你要不要被醫好?
[00:12:09.000 --> 00:12:11.000]  這個不是大詞
[00:12:11.000 --> 00:12:13.000]  這個真的不是講故事
[00:12:13.000 --> 00:12:15.000]  有時候我們在聖經裡面
[00:12:15.000 --> 00:12:20.000]  有些事跡尤其是西人
[00:12:20.000 --> 00:12:22.000]  他們講英文講這些的時候
[00:12:22.000 --> 00:12:26.000]  很多時候真的會叫做這個故事
[00:12:26.000 --> 00:12:30.000]  我們雖然用廣東話來講這些
[00:12:30.000 --> 00:12:33.000]  很少會形容這些是故事
[00:12:33.000 --> 00:12:38.000]  因為一講故事就好像講給小孩子聽的故事
[00:12:38.000 --> 00:12:42.000]  但是這個事跡真的記載在這裡的時候
[00:12:42.000 --> 00:12:46.000]  都可以叫做這個故事
[00:12:46.000 --> 00:12:49.000]  這個故事裡面就講到
[00:12:49.000 --> 00:12:53.000]  耶穌問他你要不要痊癒
[00:12:53.000 --> 00:12:56.000]  這個病人再次看到
[00:12:56.000 --> 00:13:02.000]  這個病人沒有特別給個名字他是誰
[00:13:02.000 --> 00:13:05.000]  這個病人就回答耶穌
[00:13:05.000 --> 00:13:07.000]  先生
[00:13:07.000 --> 00:13:09.000]  他不認識耶穌
[00:13:09.000 --> 00:13:15.000]  是因為知道耶穌曾經行過這些神蹟
[00:13:15.000 --> 00:13:18.000]  所以就去求耶穌
[00:13:18.000 --> 00:13:21.000]  你可不可以醫好我
[00:13:21.000 --> 00:13:24.000]  所以他說耶穌水凍的時候
[00:13:24.000 --> 00:13:28.000]  沒有人將我放進那個池子裡面
[00:13:28.000 --> 00:13:30.000]  我想下去的時候
[00:13:30.000 --> 00:13:34.000]  當然是有人比我快
[00:13:34.000 --> 00:13:36.000]  大家記得那個背景
[00:13:36.000 --> 00:13:39.000]  就是說那些水會動的
[00:13:39.000 --> 00:13:41.000]  為什麼那些水會動呢
[00:13:41.000 --> 00:13:43.000]  那些天使來令水動
[00:13:43.000 --> 00:13:44.000]  那些水一動的時候
[00:13:44.000 --> 00:13:46.000]  第一個跳下水的那個
[00:13:46.000 --> 00:13:48.000]  就可以拿到冠軍
[00:13:48.000 --> 00:13:50.000]  可以拿到獎
[00:13:50.000 --> 00:13:52.000]  馬上就可以醫好了
[00:13:52.000 --> 00:13:55.000]  這件事是真還是假呢
[00:13:55.000 --> 00:13:59.000]  其實當時的人都未必很清楚
[00:13:59.000 --> 00:14:01.000]  可能是一個傳說
[00:14:01.000 --> 00:14:05.000]  或者是大家都認為那些水動的話
[00:14:05.000 --> 00:14:08.000]  可能是因為天使
[00:14:08.000 --> 00:14:13.000]  但是在經文裡面沒有詳細的解釋
[00:14:13.000 --> 00:14:16.000]  可能這是一個傳說也說不定
[00:14:16.000 --> 00:14:19.000]  可能是那裡時時有一點地震
[00:14:19.000 --> 00:14:22.000]  地震的時候那些水就會動
[00:14:22.000 --> 00:14:26.000]  有人認為當那些水動的時候
[00:14:26.000 --> 00:14:30.000]  就是天使去搞動那些水
[00:14:30.000 --> 00:14:36.000]  這個我們不需要去詳細去深究究竟為什麼那些水會動
[00:14:36.000 --> 00:14:39.000]  還有是不是真的那些水動的時候
[00:14:39.000 --> 00:14:43.000]  第一個跳下去就一定能醫好
[00:14:43.000 --> 00:14:46.000]  那樣都不是最重要
[00:14:46.000 --> 00:14:52.000]  最重要的地方在這個事跡裡面
[00:14:52.000 --> 00:14:57.000]  就是耶穌知道這個人病了38年
[00:14:57.000 --> 00:15:04.000]  他真的會自然地甚至是主動地去醫好他
[00:15:04.000 --> 00:15:08.000]  大家記得耶穌很多時候行神蹟去醫好那些人
[00:15:08.000 --> 00:15:11.000]  都是會有人來找耶穌說
[00:15:11.000 --> 00:15:14.000]  我認識有誰誰
[00:15:14.000 --> 00:15:17.000]  或者我家人是有病
[00:15:17.000 --> 00:15:21.000]  請耶穌你來醫好他
[00:15:21.000 --> 00:15:24.000]  很多時候都是有這種情況
[00:15:24.000 --> 00:15:27.000]  但是這裡很特別的是
[00:15:27.000 --> 00:15:30.000]  耶穌選擇了這個人
[00:15:30.000 --> 00:15:33.000]  甚至我們可以這樣想
[00:15:33.000 --> 00:15:38.000]  耶穌為什麼要去不時大詞
[00:15:38.000 --> 00:15:42.000]  他為什麼無端端去呢
[00:15:42.000 --> 00:15:45.000]  可能就是因為耶穌知道有這個人
[00:15:45.000 --> 00:15:48.000]  他就要去醫好這個人
[00:15:48.000 --> 00:15:50.000]  所以特別要去那裡
[00:15:50.000 --> 00:15:54.000]  就好像有時候我們都會記得另外一個
[00:15:54.000 --> 00:15:59.000]  耶穌去那個薩瑪利亞婦人那裡
[00:15:59.000 --> 00:16:01.000]  這個婦人在那裡打水
[00:16:01.000 --> 00:16:05.000]  耶穌為什麼要去這個井旁
[00:16:05.000 --> 00:16:09.000]  見到這個薩瑪利亞人呢
[00:16:09.000 --> 00:16:13.000]  也都是有很多的學者都推斷
[00:16:13.000 --> 00:16:19.000]  就是耶穌是特意繞路去這個薩瑪利亞的地方
[00:16:19.000 --> 00:16:23.000]  要去見這個薩瑪利亞的婦人
[00:16:23.000 --> 00:16:25.000]  要去幫助她
[00:16:25.000 --> 00:16:28.000]  要她明白自己的身份
[00:16:28.000 --> 00:16:32.000]  又要她明白誰是尼塞亞
[00:16:32.000 --> 00:16:34.000]  所以很奇妙的
[00:16:34.000 --> 00:16:37.000]  耶穌就去到這個不時大詞
[00:16:37.000 --> 00:16:40.000]  去找這個病人
[00:16:40.000 --> 00:16:43.000]  一個病了三十八年的人
[00:16:43.000 --> 00:16:47.000]  但是我們心裡面就會有一點奇怪
[00:16:47.000 --> 00:16:52.000]  就是耶穌為什麼一見到他的時候
[00:16:52.000 --> 00:16:57.000]  就只是問他你要不要好起來
[00:16:57.000 --> 00:17:01.000]  很多時候耶穌行那些神蹟
[00:17:01.000 --> 00:17:05.000]  他都是等這些人來找他
[00:17:05.000 --> 00:17:07.000]  來請求他
[00:17:07.000 --> 00:17:11.000]  叫耶穌醫好他們的病
[00:17:11.000 --> 00:17:16.000]  但是這個很特別的病了三十八年的人
[00:17:16.000 --> 00:17:18.000]  他不是來找耶穌
[00:17:18.000 --> 00:17:21.000]  是耶穌來找他
[00:17:21.000 --> 00:17:25.000]  也有很多神蹟裡面的記載
[00:17:25.000 --> 00:17:33.000]  是耶穌見到這些想要醫好他們的病的人
[00:17:33.000 --> 00:17:37.000]  耶穌會等他們去講出
[00:17:37.000 --> 00:17:41.000]  他們對耶穌有信心
[00:17:41.000 --> 00:17:45.000]  會相信耶穌是可以醫好他們的
[00:17:45.000 --> 00:17:49.000]  耶穌聽見他們說有信心
[00:17:49.000 --> 00:17:52.000]  於是就醫好他們
[00:17:52.000 --> 00:17:55.000]  但是在這裡的神蹟
[00:17:55.000 --> 00:18:02.000]  耶穌沒有去所謂考問這個病人的信心
[00:18:02.000 --> 00:18:07.000]  耶穌就已經問他你要不要好起來
[00:18:07.000 --> 00:18:09.000]  然後他沒有等這個人說
[00:18:09.000 --> 00:18:15.000]  我相信你會可以醫好我的
[00:18:15.000 --> 00:18:17.000]  連這句話都沒有說
[00:18:17.000 --> 00:18:21.000]  耶穌就直接去醫好他
[00:18:21.000 --> 00:18:29.000]  這個是神蹟裡面一個很特別的地方
[00:18:29.000 --> 00:18:35.000]  耶穌直接告訴他你要起來
[00:18:35.000 --> 00:18:45.000]  特別記在馬太福音第九章有很大的對比
[00:18:45.000 --> 00:18:54.000]  馬太福音第九章連續記載了幾個耶穌行的神蹟
[00:18:54.000 --> 00:19:05.000]  醫好病人甚至令大家都認為他已經死了的人可以起來
[00:19:05.000 --> 00:19:12.000]  九章十八節第一個神蹟就講到那個管會堂的人
[00:19:12.000 --> 00:19:16.000]  他找人去找耶穌
[00:19:16.000 --> 00:19:18.000]  我的女兒死了
[00:19:18.000 --> 00:19:21.000]  你可不可以來救她
[00:19:21.000 --> 00:19:28.000]  耶穌就見到這個管會堂的人的信心
[00:19:28.000 --> 00:19:30.000]  因為這個人說
[00:19:30.000 --> 00:19:34.000]  耶穌你不用去我家見到我的女兒
[00:19:34.000 --> 00:19:37.000]  我知道你都可以醫好她
[00:19:37.000 --> 00:19:40.000]  那種是很超然的信心
[00:19:40.000 --> 00:19:42.000]  耶穌見到他這種信心
[00:19:42.000 --> 00:19:47.000]  於是就真的去他家醫好他的女兒
[00:19:47.000 --> 00:19:51.000]  然後接著連接下去
[00:19:51.000 --> 00:19:56.000]  其實就講到耶穌正在去這個人家的途中
[00:19:56.000 --> 00:20:00.000]  就有一個患血流病的婦人
[00:20:00.000 --> 00:20:03.000]  就想拔下耶穌的衣服
[00:20:03.000 --> 00:20:06.000]  她知道她碰到耶穌的衣服
[00:20:06.000 --> 00:20:12.000]  已經可以領受到耶穌醫治的能力
[00:20:12.000 --> 00:20:17.000]  耶穌就跟她說你的信救了她
[00:20:17.000 --> 00:20:19.000]  是因為你的信
[00:20:19.000 --> 00:20:22.000]  所以你得醫治
[00:20:22.000 --> 00:20:26.000]  然後接著又再講另外一個神蹟
[00:20:26.000 --> 00:20:30.000]  有兩個黑眼的盲人
[00:20:30.000 --> 00:20:35.000]  大聲呼喊求耶穌醫好他們
[00:20:35.000 --> 00:20:39.000]  耶穌又是這樣問他們
[00:20:39.000 --> 00:20:44.000]  你們是否相信我可以做到這件事
[00:20:44.000 --> 00:20:47.000]  這件事就是醫好他們眼睛的事
[00:20:47.000 --> 00:20:52.000]  他們兩個人同聲說主我們相信
[00:20:52.000 --> 00:20:57.000]  是很明顯直接說耶穌我相信你的
[00:20:57.000 --> 00:21:02.000]  然後29節就記載說耶穌摸他們的眼睛
[00:21:02.000 --> 00:21:07.000]  然後就說照你們的信心給你們成全了
[00:21:07.000 --> 00:21:11.000]  這些都是耶穌看到這些人的信心
[00:21:11.000 --> 00:21:14.000]  這也是我們一向的想法
[00:21:14.000 --> 00:21:16.000]  我們要有信心
[00:21:16.000 --> 00:21:22.000]  我們有信心的時候就得到神應運我們的祈禱
[00:21:22.000 --> 00:21:24.000]  祂會聽我們的祈禱
[00:21:24.000 --> 00:21:27.000]  所以當我的信心大一點的時候
[00:21:27.000 --> 00:21:31.000]  耶穌就一定會聽 一定會應運
[00:21:31.000 --> 00:21:34.000]  但是如果我的信心不夠的時候
[00:21:34.000 --> 00:21:38.000]  如果我的信心太小 太小的時候
[00:21:38.000 --> 00:21:42.000]  耶穌就未必會聽我的祈禱
[00:21:42.000 --> 00:21:45.000]  在人的想法裡面
[00:21:45.000 --> 00:21:48.000]  這件事是很合邏輯的
[00:21:48.000 --> 00:21:53.000]  信心大一點可以做到更多的事
[00:21:53.000 --> 00:21:58.000]  又相信耶穌可以真的做你求祂做的事
[00:21:58.000 --> 00:22:01.000]  我們有時候都會這樣跟自己說
[00:22:01.000 --> 00:22:04.000]  有時候又會這樣跟其他的弟兄姊妹說
[00:22:04.000 --> 00:22:06.000]  你要有信心
[00:22:06.000 --> 00:22:09.000]  你有信心的話 耶穌就會聽你的祈禱
[00:22:09.000 --> 00:22:13.000]  你有信心的話 耶穌就會應運你
[00:22:13.000 --> 00:22:16.000]  做你想祂做的事
[00:22:16.000 --> 00:22:21.000]  你祈禱了這麼久都沒有什麼成果
[00:22:21.000 --> 00:22:24.000]  那當然是你的信心不夠
[00:22:24.000 --> 00:22:27.000]  你要認罪
[00:22:27.000 --> 00:22:30.000]  向耶穌認罪 因為你的信心不夠
[00:22:30.000 --> 00:22:33.000]  這樣很正路
[00:22:33.000 --> 00:22:36.000]  我們很多時候都會這樣想 會這樣說
[00:22:36.000 --> 00:22:42.000]  但是耶穌在這裡行的神蹟所記載的
[00:22:42.000 --> 00:22:47.000]  祂甚至沒有問你信不信我可以醫好你
[00:22:47.000 --> 00:22:52.000]  祂又沒有等這個病人說出那一句話
[00:22:52.000 --> 00:22:55.000]  耶穌我信你 我真的信你
[00:22:55.000 --> 00:22:58.000]  你是可以醫好我的
[00:22:58.000 --> 00:23:01.000]  完全沒有這一句話
[00:23:01.000 --> 00:23:03.000]  所以我們讀聖經很多時候都會提醒大家
[00:23:03.000 --> 00:23:07.000]  除了我們要讀到那些字句記載的
[00:23:07.000 --> 00:23:09.000]  講什麼之外
[00:23:09.000 --> 00:23:14.000]  我們還要去想為什麼沒有了那一句
[00:23:14.000 --> 00:23:16.000]  萬太福音記載的那些
[00:23:16.000 --> 00:23:21.000]  全部都有講到這些人對耶穌有信心
[00:23:21.000 --> 00:23:23.000]  是絕對的信心
[00:23:23.000 --> 00:23:28.000]  那兩個黑眼的人 主要是我們相信
[00:23:28.000 --> 00:23:33.000]  但是這個神蹟就沒有了這一句話
[00:23:33.000 --> 00:23:36.000]  沒有了講你要有信心
[00:23:36.000 --> 00:23:42.000]  因為你的信心 所以我會應運你的
[00:23:42.000 --> 00:23:45.000]  請求你的祈禱
[00:23:45.000 --> 00:23:50.000]  在這裡給我們一個很大的提醒
[00:23:50.000 --> 00:23:53.000]  雖然我們經常說 你要有信心 我要有信心
[00:23:53.000 --> 00:23:56.000]  我有信心 信心大的時候就行了
[00:23:56.000 --> 00:24:00.000]  為什麼不行呢 因為你的信心少
[00:24:00.000 --> 00:24:04.000]  你錯了 你要認罪
[00:24:04.000 --> 00:24:06.000]  但是原來我們的神
[00:24:06.000 --> 00:24:09.000]  祂了解我們的困局
[00:24:09.000 --> 00:24:12.000]  祂知道我們在那種掙扎裡面
[00:24:12.000 --> 00:24:15.000]  連信心都不夠的時候
[00:24:15.000 --> 00:24:20.000]  祂都出手幫助我們
[00:24:20.000 --> 00:24:23.000]  這樣不就挺好 我以後都不用信心了
[00:24:23.000 --> 00:24:25.000]  還用講那麼多信心嗎
[00:24:25.000 --> 00:24:28.000]  沒有信心 耶穌都會做事的
[00:24:28.000 --> 00:24:31.000]  耶穌都會憐憫人的
[00:24:31.000 --> 00:24:33.000]  我們又不要去到那麼極端
[00:24:33.000 --> 00:24:36.000]  因為我都說 在這種張力裡面
[00:24:36.000 --> 00:24:44.000]  我們不可以去到隨便一邊的極端
