
[00:00:00.000 --> 00:00:03.240]  早晨 早晨各位弟兄姊妹
[00:08:11.740 --> 00:08:14.740]  沒有翻譯出來
[00:08:14.740 --> 00:08:16.740]  大家可以看一些新的譯本
[00:08:16.740 --> 00:08:20.740]  就會將那個照樣放出來
[00:08:20.740 --> 00:08:23.740]  一個照樣顯示表示什麼呢
[00:08:23.740 --> 00:08:25.740]  表示根據上面
[00:08:25.740 --> 00:08:28.740]  要順服一個制度
[00:08:28.740 --> 00:08:30.740]  所以無論在家庭裡面
[00:08:30.740 --> 00:08:32.740]  做妻子的,做丈夫的
[00:08:32.740 --> 00:08:37.740]  都是要順服一個制度
[00:08:37.740 --> 00:08:39.740]  在這裡
[00:08:39.740 --> 00:08:44.740]  彼得對於那些已經信主的妻子
[00:08:44.740 --> 00:08:50.740]  特別是仍然有未信的丈夫
[00:08:50.740 --> 00:08:51.740]  彼得說什麼呢
[00:08:51.740 --> 00:08:55.740]  彼得沒有叫他們離棄丈夫
[00:08:55.740 --> 00:08:57.740]  彼得也沒有說
[00:08:57.740 --> 00:08:59.740]  你面對這麼大的困難
[00:08:59.740 --> 00:09:01.740]  你不要來跟隨主了
[00:09:01.740 --> 00:09:03.740]  你不要信主了
[00:09:03.740 --> 00:09:06.740]  所以他們的選擇就不是
[00:09:06.740 --> 00:09:09.740]  丈夫或者上帝
[00:09:09.740 --> 00:09:13.740]  不是選擇上帝就要離棄丈夫
[00:09:13.740 --> 00:09:17.740]  不是選擇丈夫就要離棄上帝
[00:09:17.740 --> 00:09:18.740]  彼得說什麼呢
[00:09:18.740 --> 00:09:21.740]  丈夫上帝都要
[00:09:21.740 --> 00:09:23.740]  你們要回去是什麼呢
[00:09:23.740 --> 00:09:27.740]  妻子的要順服丈夫
[00:09:27.740 --> 00:09:29.740]  順服丈夫
[00:09:29.740 --> 00:09:31.740]  我們思想三方面
[00:09:31.740 --> 00:09:35.740]  第一,順服帶來的結果是什麼呢
[00:09:35.740 --> 00:09:39.740]  能夠感化丈夫
[00:09:39.740 --> 00:09:41.740]  原來文字就是說
[00:09:41.740 --> 00:09:45.740]  使丈夫被得著
[00:09:45.740 --> 00:09:49.740]  使你的丈夫被贏取過來
[00:09:49.740 --> 00:09:53.740]  一個是順服帶來的結果
[00:09:53.740 --> 00:09:56.740]  當一個妻子順服丈夫
[00:09:56.740 --> 00:10:00.740]  原來丈夫可以被得著
[00:10:00.740 --> 00:10:04.740]  被得著是什麼意思呢
[00:10:04.740 --> 00:10:09.740]  我很簡單的覺得
[00:10:09.740 --> 00:10:15.740]  如果丈夫的心是向著太太的話
[00:10:15.740 --> 00:10:18.740]  太太就得著丈夫
[00:10:18.740 --> 00:10:22.740]  如果丈夫的心歸向上帝
[00:10:22.740 --> 00:10:27.740]  上帝就得著一個先生
[00:10:27.740 --> 00:10:32.740]  使一個做丈夫的被贏取回來
[00:10:32.740 --> 00:10:36.740]  你問這是不是必然的結果呢
[00:10:36.740 --> 00:10:41.740]  因為我們當中很多家裡有未信丈夫的就在想
[00:10:41.740 --> 00:10:43.740]  我順服他
[00:10:43.740 --> 00:10:47.740]  我的先生是不是就一定被我得著
[00:10:47.740 --> 00:10:49.740]  是不是啊
[00:10:49.740 --> 00:10:51.740]  其實我不知道
[00:10:51.740 --> 00:10:53.740]  因為也很難回答
[00:10:53.740 --> 00:10:57.740]  到底你的順服是不是絕對的順服呢
[00:10:57.740 --> 00:11:00.740]  如果你的順服也不是絕對的順服
[00:11:00.740 --> 00:11:05.740]  你怎麼能夠叫他完全的被得著呢
[00:11:05.740 --> 00:11:08.740]  我不相信這是一個必然的結果
[00:11:08.740 --> 00:11:11.740]  但是當你越順服
[00:11:11.740 --> 00:11:14.740]  他被得著的機會就越高
[00:11:14.740 --> 00:11:16.740]  同意嗎
[00:11:16.740 --> 00:11:18.740]  同意嗎
[00:11:18.740 --> 00:11:22.740]  繼續看下去
[00:11:22.740 --> 00:11:25.740]  一個信主的太太
[00:11:25.740 --> 00:11:29.740]  我相信無論在當時社會的情況
[00:11:29.740 --> 00:11:33.740]  或者今天我們頂姐妹所面對的
[00:11:33.740 --> 00:11:36.740]  都是一樣
[00:11:36.740 --> 00:11:37.740]  因為我們信了主
[00:11:37.740 --> 00:11:40.740]  我們知道上帝很愛我們
[00:11:40.740 --> 00:11:43.740]  我們知道救恩對我們很寶貴
[00:11:43.740 --> 00:11:45.740]  所以一個信主的太太
[00:11:45.740 --> 00:11:48.740]  如果她家裡有一個未信的丈夫
[00:11:48.740 --> 00:11:51.740]  她一定很想她的丈夫也信主
[00:11:51.740 --> 00:11:53.740]  是不是啊
[00:11:53.740 --> 00:11:56.740]  我相信這個百分之百都會
[00:11:56.740 --> 00:11:59.740]  她很想她的丈夫信主
[00:11:59.740 --> 00:12:04.740]  但是她的丈夫就不一定會跟她來信主
[00:12:04.740 --> 00:12:08.740]  在當時
[00:12:08.740 --> 00:12:10.740]  婦女沒什麼地位
[00:12:10.740 --> 00:12:12.740]  回到家裡也不敢做什麼
[00:12:12.740 --> 00:12:17.740]  所以給她的教訓就是順服丈夫
[00:12:17.740 --> 00:12:19.740]  可能今天我們不同了
[00:12:19.740 --> 00:12:22.740]  婦女可以做的事多很多
[00:12:22.740 --> 00:12:26.740]  未信的太太回到家裡
[00:12:26.740 --> 00:12:29.740]  很想她的丈夫來信主
[00:12:29.740 --> 00:12:31.740]  或者你會用盡方法
[00:12:31.740 --> 00:12:37.740]  希望你的丈夫都可以接觸到我們的道理
[00:12:37.740 --> 00:12:39.740]  將很多的方案單張
[00:12:39.740 --> 00:12:43.740]  不經意放在家裡某些地方
[00:12:43.740 --> 00:12:47.740]  一些福音書放在某些地方
[00:12:47.740 --> 00:12:50.740]  讓丈夫悶悶地坐下來
[00:12:50.740 --> 00:12:53.740]  有張單張拿來看看
[00:12:53.740 --> 00:12:55.740]  或者當你看電視的時候
[00:12:55.740 --> 00:12:56.740]  看到丈夫在
[00:12:56.740 --> 00:12:58.740]  就轉過去創世電視
[00:12:58.740 --> 00:13:01.740]  一起來扎街衣
[00:13:01.740 --> 00:13:03.740]  看看福音的訊息
[00:13:03.740 --> 00:13:05.740]  或者有些甚至乎
[00:13:05.740 --> 00:13:08.740]  今天回教會聽了道之後
[00:13:08.740 --> 00:13:13.740]  將牧師的道回家再講一次
[00:13:13.740 --> 00:13:15.740]  讓丈夫來聽
[00:13:15.740 --> 00:13:19.740]  希望藉著多講幾次
[00:13:19.740 --> 00:13:22.740]  他就可以信主
[00:13:22.740 --> 00:13:25.740]  如果在彼得的時代
[00:13:25.740 --> 00:13:27.740]  太太這樣做
[00:13:27.740 --> 00:13:29.740]  而丈夫不喜歡
[00:13:29.740 --> 00:13:31.740]  有一個後果
[00:13:31.740 --> 00:13:35.740]  隨時被丈夫休了
[00:13:35.740 --> 00:13:38.740]  不過今天我相信不會
[00:13:38.740 --> 00:13:40.740]  但有時我們都要看看
[00:13:40.740 --> 00:13:43.740]  丈夫的反應到底是怎樣
[00:13:43.740 --> 00:13:46.740]  如果他很不喜歡的話
[00:13:46.740 --> 00:13:48.740]  有時一些做法
[00:13:48.740 --> 00:13:53.740]  未必能夠幫助他更愛慕上帝的話語
[00:13:53.740 --> 00:13:54.740]  反而是什麼
[00:13:54.740 --> 00:13:56.740]  越來越抗拒
[00:13:56.740 --> 00:14:01.740]  所以我們需要很有智慧去做
[00:14:01.740 --> 00:14:04.740]  當我看教會的情況
[00:14:04.740 --> 00:14:07.740]  不單是丈夫未信
[00:14:07.740 --> 00:14:09.740]  有時丈夫信了
[00:14:09.740 --> 00:14:11.740]  我們都面對一些張力
[00:14:11.740 --> 00:14:13.740]  因為我們發現
[00:14:13.740 --> 00:14:16.740]  婦女大軍很厲害
[00:14:16.740 --> 00:14:19.740]  無論侍奉的人手
[00:14:19.740 --> 00:14:24.740]  無論參加一些聖經課程
[00:14:24.740 --> 00:14:29.740]  一些追求成長的課程
[00:14:29.740 --> 00:14:32.740]  都是婦女多
[00:14:32.740 --> 00:14:35.740]  就算兩夫婦一起回教會
[00:14:35.740 --> 00:14:38.740]  都是太太熱心一點
[00:14:38.740 --> 00:14:42.740]  於是太太又因為自己熱心
[00:14:42.740 --> 00:14:46.740]  所以她想不想丈夫也熱心
[00:14:46.740 --> 00:14:47.740]  都想的
[00:14:47.740 --> 00:14:49.740]  於是回到家
[00:14:49.740 --> 00:14:52.740]  除了丈夫回來聽牧師講道之後
[00:14:52.740 --> 00:14:56.740]  回到家丈夫繼續聽太太講道
[00:14:56.740 --> 00:15:04.740]  為了幫助丈夫成長更加追求
[00:15:04.740 --> 00:15:10.740]  聖經教導我們做妻子
[00:15:10.740 --> 00:15:16.740]  不是做軍官訓練丈夫
[00:15:16.740 --> 00:15:18.740]  叫他成長
[00:15:18.740 --> 00:15:20.740]  不是要監管他
[00:15:20.740 --> 00:15:22.740]  聖經告訴我們
[00:15:22.740 --> 00:15:24.740]  三章第四節
[00:15:24.740 --> 00:15:33.740]  用長久溫柔忍耐的心去馴服丈夫
[00:15:33.740 --> 00:15:37.740]  其實這個世界上
[00:15:37.740 --> 00:15:40.740]  我們見到一些力量
[00:15:40.740 --> 00:15:44.740]  我們稱之為軍力武力
[00:15:44.740 --> 00:15:47.740]  是很有權力的
[00:15:47.740 --> 00:15:51.740]  能夠將就算很多人聚集
[00:15:51.740 --> 00:15:55.740]  去派坦克車就可以將你鎮壓下來
[00:15:55.740 --> 00:16:00.740]  這些叫軍力武力
[00:16:00.740 --> 00:16:07.740]  但這些力量能夠鎮壓一場抗議
[00:16:07.740 --> 00:16:11.740]  但鎮壓不了人的心
[00:16:11.740 --> 00:16:15.740]  這個世界還有一火的力量
[00:16:15.740 --> 00:16:18.740]  叫非暴力的力量
[00:16:18.740 --> 00:16:20.740]  愛的力量
[00:16:20.740 --> 00:16:25.740]  我們小時候都聽過一個例子
[00:16:25.740 --> 00:16:27.740]  一個故事
[00:16:27.740 --> 00:16:31.740]  風和太陽在一起
[00:16:31.740 --> 00:16:33.740]  見到一個人
[00:16:33.740 --> 00:16:35.740]  穿著衣服
[00:16:35.740 --> 00:16:37.740]  戴著帽子
[00:16:37.740 --> 00:16:39.740]  這個風就說
[00:16:39.740 --> 00:16:41.740]  你看著我很厲害
[00:16:41.740 --> 00:16:45.740]  我要將這個人的衣服和帽子都吹走
[00:16:45.740 --> 00:16:47.740]  於是他一路吹
[00:16:47.740 --> 00:16:50.740]  當他吹的時候
[00:16:50.740 --> 00:16:52.740]  一路按住
[00:16:52.740 --> 00:16:55.740]  一路按住不讓他吹走
[00:16:55.740 --> 00:16:57.740]  結果風吹到吸氣
[00:16:57.740 --> 00:17:00.740]  都吹不到
[00:17:00.740 --> 00:17:03.740]  然後太陽就說
[00:17:03.740 --> 00:17:05.740]  等我來吧
[00:17:05.740 --> 00:17:08.740]  於是太陽照射他
[00:17:08.740 --> 00:17:10.740]  給他一點熱力
[00:17:10.740 --> 00:17:13.740]  這個人當他熱的時候
[00:17:13.740 --> 00:17:17.740]  他自動脫衣服
[00:17:17.740 --> 00:17:20.740]  自動將帽子脫下來
[00:17:20.740 --> 00:17:24.740]  溫柔是有力量的
[00:17:24.740 --> 00:17:26.740]  你信了耶穌
[00:17:26.740 --> 00:17:28.740]  你信耶穌的時候
[00:17:28.740 --> 00:17:31.740]  是不是耶穌用槍指著你叫你信
[00:17:31.740 --> 00:17:33.740]  不是,我們是怎樣
[00:17:33.740 --> 00:17:37.740]  感受到耶穌對我們的愛
[00:17:37.740 --> 00:17:43.740]  以致我們自己降伏在主的面前接受他
[00:17:43.740 --> 00:17:46.740]  接受他做我們生命的主
[00:17:46.740 --> 00:17:49.740]  很自然的,沒有人威逼你的
[00:17:49.740 --> 00:17:53.740]  當你看到耶穌基督願意為你釘在十字架上
[00:17:53.740 --> 00:17:55.740]  為你捨身流血
[00:17:55.740 --> 00:17:58.740]  你就降伏在他面前
[00:17:58.740 --> 00:18:01.740]  做妻子的好不好都用這個方法
[00:18:01.740 --> 00:18:04.740]  回家對你的丈夫
[00:18:04.740 --> 00:18:07.740]  無論你的丈夫未信主
[00:18:07.740 --> 00:18:10.740]  無論他如何追求
[00:18:10.740 --> 00:18:12.740]  你都用這個方法
[00:18:12.740 --> 00:18:16.740]  去對付你的丈夫
[00:18:16.740 --> 00:18:20.740]  得著你的丈夫
[00:18:20.740 --> 00:18:24.740]  然後彼得教導
[00:18:24.740 --> 00:18:29.740]  如何去感化你的丈夫
[00:18:29.740 --> 00:18:31.740]  這是第二方面
[00:18:31.740 --> 00:18:37.740]  你的品行比你的言語更加重要
[00:18:37.740 --> 00:18:39.740]  彼得就說
[00:18:39.740 --> 00:18:42.740]  若有不信從道理的丈夫
[00:18:42.740 --> 00:18:44.740]  他們雖然不聽道
[00:18:44.740 --> 00:18:49.740]  也可以因妻子的品行被感化過來
[00:18:49.740 --> 00:18:51.740]  很多的翻譯都不是這樣翻譯
[00:18:51.740 --> 00:18:53.740]  不是說不聽道
[00:18:53.740 --> 00:18:56.740]  他們是因妻子的品行
[00:18:56.740 --> 00:19:02.740]  而不是藉著言語被感化過來
[00:19:02.740 --> 00:19:06.740]  你得著去用你的品行
[00:19:06.740 --> 00:19:10.740]  而不是你的言語
[00:19:10.740 --> 00:19:15.740]  我相信有很多頂姐妹的丈夫
[00:19:15.740 --> 00:19:19.740]  未信主的或者有其他宗教的
[00:19:19.740 --> 00:19:22.740]  你想想如果他回到家
[00:19:22.740 --> 00:19:25.740]  他見到家裡有很多單張
[00:19:25.740 --> 00:19:30.740]  不過也見到杯杯碗碗都未收
[00:19:30.740 --> 00:19:32.740]  放在這裡
[00:19:32.740 --> 00:19:35.740]  他會怎樣
[00:19:35.740 --> 00:19:37.740]  他會很反感
[00:19:37.740 --> 00:19:40.740]  太太為什麼不收這些東西
[00:19:40.740 --> 00:19:43.740]  反而花那麼多心機放那麼多單張
[00:19:43.740 --> 00:19:45.740]  叫我看
[00:19:45.740 --> 00:19:49.740]  你越放就越火滾
[00:19:49.740 --> 00:19:53.740]  越難相信耶穌
[00:19:53.740 --> 00:19:57.740]  三章二節有一個字
[00:19:57.740 --> 00:19:59.740]  有一個動詞
[00:19:59.740 --> 00:20:02.740]  漢見
[00:20:02.740 --> 00:20:04.740]  漢見一個字
[00:20:04.740 --> 00:20:06.740]  漢見是什麼呢
[00:20:06.740 --> 00:20:09.740]  妻子要信服丈夫
[00:20:09.740 --> 00:20:12.740]  要讓丈夫看見
[00:20:12.740 --> 00:20:16.740]  你有貞潔的品行
[00:20:16.740 --> 00:20:18.740]  和敬畏的心
[00:20:18.740 --> 00:20:20.740]  更加直接的就是
[00:20:20.740 --> 00:20:26.740]  你見你因著信仰而帶來有貞潔的品行
[00:20:26.740 --> 00:20:31.740]  你的信仰能不能夠使你有貞潔的品行
[00:20:31.740 --> 00:20:37.740]  以致讓你的丈夫來看見呢
[00:20:37.740 --> 00:20:39.740]  如果一個人
[00:20:39.740 --> 00:20:44.740]  他看到的和他聽見的不相同
[00:20:44.740 --> 00:20:46.740]  他相信嗎
[00:20:46.740 --> 00:20:48.740]  他不相信
[00:20:48.740 --> 00:20:52.740]  所以無論你講到你的信仰有多好
[00:20:52.740 --> 00:20:54.740]  如果他見不到
[00:20:54.740 --> 00:20:56.740]  他不會相信
[00:20:56.740 --> 00:20:58.740]  這個世界
[00:20:58.740 --> 00:21:03.740]  人不會因為你自己說自己是敬虔的基督徒
[00:21:03.740 --> 00:21:05.740]  他們就會相信你的說話
[00:21:05.740 --> 00:21:09.740]  他們會相信他們看到什麼
[00:21:09.740 --> 00:21:13.740]  他們在你的身上看到什麼
[00:21:13.740 --> 00:21:16.740]  你所做的和你所講的
[00:21:16.740 --> 00:21:20.740]  是不是相配呢
[00:21:20.740 --> 00:21:22.740]  如果不相配
[00:21:22.740 --> 00:21:25.740]  有時我們見到敬虔的基督徒
[00:21:25.740 --> 00:21:29.740]  只不過是一個負面的稱呼
[00:21:29.740 --> 00:21:32.740]  其實沒有人說自己是敬虔的基督徒
[00:21:32.740 --> 00:21:34.740]  最多是別人說的
[00:21:34.740 --> 00:21:36.740]  而別人說的時候
[00:21:36.740 --> 00:21:38.740]  我都覺得這個詞
[00:21:38.740 --> 00:21:41.740]  近期經常見到的時候
[00:21:41.740 --> 00:21:44.740]  都不是很好
[00:21:44.740 --> 00:21:48.740]  敬虔的基督徒什麼時候見到
[00:21:48.740 --> 00:21:51.740]  通常在報紙見到
[00:21:51.740 --> 00:21:53.740]  有一個人犯了事
[00:21:53.740 --> 00:21:55.740]  這個人是回教會的
[00:21:55.740 --> 00:21:58.740]  那些傳媒就會誇大
[00:21:58.740 --> 00:22:03.740]  說這個人是一個敬虔的基督徒
[00:22:03.740 --> 00:22:07.740]  所以都不要說自己是敬虔的基督徒
[00:22:07.740 --> 00:22:10.740]  也不要叫弟兄姊妹是一個敬虔的基督徒
[00:22:10.740 --> 00:22:14.740]  我們跟隨主就可以了
[00:22:14.740 --> 00:22:17.740]  你要讓丈夫看到
[00:22:17.740 --> 00:22:19.740]  看到什麼
[00:22:19.740 --> 00:22:22.740]  貞潔的品行
[00:22:22.740 --> 00:22:26.740]  所以如果我們聽到
