
[00:00:00.000 --> 00:00:04.760]  我們今天也會繼續透過尼希米記
[00:15:11.640 --> 00:15:14.040]  祂必定能夠挽回我們
[00:15:14.040 --> 00:15:19.480]  而且祂同時間有很豐富的憐憫
[00:15:19.480 --> 00:15:23.200]  在這段經文不斷不斷地重複
[00:15:23.200 --> 00:15:26.280]  這是神祂自己的屬性
[00:15:26.280 --> 00:15:31.000]  我們就應該把握著這份豐盛的憐憫
[00:15:31.000 --> 00:15:33.840]  向祂去尋求
[00:15:33.840 --> 00:15:36.200]  祂因著這份豐富的憐憫
[00:15:36.200 --> 00:15:38.920]  祂沒有停止過拯救
[00:15:38.920 --> 00:15:42.000]  譬如這裡說的是在士師的時代
[00:15:42.000 --> 00:15:44.120]  當人悔改、向神尋求
[00:15:44.120 --> 00:15:48.640]  祂就照自己豐富的憐憫賜給他們
[00:15:48.640 --> 00:15:52.080]  拯救者救他們脫離
[00:15:52.080 --> 00:15:54.480]  是屢次都是這樣
[00:15:54.480 --> 00:15:58.720]  就是照神祂自己豐富的憐憫
[00:15:58.720 --> 00:16:01.040]  到了先知的時期
[00:16:01.040 --> 00:16:04.680]  神也是因為豐富的憐憫
[00:16:04.680 --> 00:16:08.640]  而不去丟棄這群儀式憐憫
[00:16:08.640 --> 00:16:14.280]  祂就是因為有憐憫的真神
[00:16:14.280 --> 00:16:16.480]  丙姊妹,經文提醒我們
[00:16:16.480 --> 00:16:20.480]  我們就是要把握著神這份憐憫
[00:16:20.480 --> 00:16:24.920]  求神幫助我們不是讓自己在罪裏面
[00:16:24.920 --> 00:16:28.200]  可能我們以為是在一些輕的罪裏面
[00:16:28.200 --> 00:16:29.560]  我們也不好
[00:16:29.560 --> 00:16:32.120]  不要在裏面去打滾
[00:16:32.120 --> 00:16:36.920]  甚至可能在享受短暫的罪中之樂
[00:16:36.920 --> 00:16:38.840]  這個其實在神眼中
[00:16:38.840 --> 00:16:42.280]  真是覺得是可悲的景況
[00:16:42.280 --> 00:16:46.080]  神是想藉著祂的大憐憫去介入
[00:16:46.080 --> 00:16:47.320]  去幫助我們
[00:16:47.320 --> 00:16:52.080]  讓我們能夠脫離這個犯罪的循環
[00:16:52.080 --> 00:16:54.880]  而神的大能、神的憐憫
[00:16:54.880 --> 00:16:56.200]  是讓我們知道
[00:16:56.200 --> 00:16:59.280]  我們即使陷在罪裏面多深也好
[00:16:59.280 --> 00:17:01.120]  我們一尋求神
[00:17:01.120 --> 00:17:06.040]  祂就能夠按著祂豐富的憐憫去施予幫助
[00:17:06.040 --> 00:17:09.200]  求神幫助我們是讓祂得著神的
[00:17:09.200 --> 00:17:10.840]  與神同在
[00:17:10.840 --> 00:17:14.240]  真正與神可以有結連、有緊密的關係
[00:17:14.240 --> 00:17:17.120]  成為了我們那份的渴慕
[00:17:17.120 --> 00:17:18.640]  我們的愛慕
[00:17:18.640 --> 00:17:23.360]  去抵抗我們生命中一切的罪
[00:17:23.360 --> 00:17:26.280]  真正去到神面前誠心祈求
[00:17:26.280 --> 00:17:28.600]  求神去幫助
[00:17:28.600 --> 00:17:32.440]  曾經有一位受浸班的學員這樣的經歷
[00:17:32.440 --> 00:17:36.160]  他吸煙已經二十多三十年
[00:17:36.160 --> 00:17:38.960]  一天一包,煙不離手
[00:17:38.960 --> 00:17:42.480]  吸煙已經成為了他的一部份
[00:17:42.480 --> 00:17:45.760]  他信了耶穌之後立志去戒煙
[00:17:45.760 --> 00:17:50.000]  很成功地吸煙由每一天有一包
[00:17:50.000 --> 00:17:52.600]  減到一星期兩包左右
[00:17:52.600 --> 00:17:54.520]  已經是很大的改善
[00:17:54.520 --> 00:17:55.840]  他自己也很開心
[00:17:55.840 --> 00:17:59.320]  省下不少買煙的錢
[00:17:59.320 --> 00:18:01.760]  但始終仍然有煙癮
[00:18:01.760 --> 00:18:03.960]  不能夠完全不吸
[00:18:03.960 --> 00:18:06.560]  到他自己真的想受浸
[00:18:06.560 --> 00:18:08.520]  公開去見證神
[00:18:08.520 --> 00:18:10.840]  去承認基督是主
[00:18:10.840 --> 00:18:14.280]  但吸煙這個東西就一直卡住了他
[00:18:14.280 --> 00:18:16.680]  那麼受浸班的導師就鼓勵他
[00:18:16.680 --> 00:18:18.880]  你去向神祈求
[00:18:18.880 --> 00:18:20.880]  求神幫助
[00:18:20.880 --> 00:18:25.880]  他有一晚真的很真誠地去求神幫助
[00:18:25.880 --> 00:18:28.480]  他覺得自己很需要神的力量
[00:18:28.480 --> 00:18:30.240]  很需要神的憐憫
[00:18:30.240 --> 00:18:32.040]  很奇妙的是
[00:18:32.040 --> 00:18:35.520]  他睡醒之後覺得有些不同
[00:18:35.520 --> 00:18:39.480]  煙癮就這樣消失了
[00:18:39.480 --> 00:18:41.720]  他經歷了神的大能
[00:18:41.720 --> 00:18:44.880]  是又真又活的神
[00:18:44.880 --> 00:18:49.000]  我們當去尋求這位愛我們
[00:18:49.000 --> 00:18:50.840]  憐憫我們的主
[00:18:50.840 --> 00:18:54.680]  頂子們我們有一些很艱難去脫離的罪
[00:18:54.680 --> 00:19:01.320]  我們可以很真誠去向滿有豐富憐憫的神祈求
[00:19:01.320 --> 00:19:05.520]  神必定去幫助我們脫離這些合制
[00:19:05.520 --> 00:19:11.520]  不容讓我們繼續成為這裡的奴僕
[00:19:11.520 --> 00:19:14.680]  以色列文跟著就跟神去立誓約
[00:19:14.680 --> 00:19:16.280]  努力跟從神
[00:19:16.280 --> 00:19:18.720]  承諾不再犯罪
[00:19:18.720 --> 00:19:21.640]  第三十八節他就說因這一切
[00:19:21.640 --> 00:19:23.800]  我們就立確實的約
[00:19:23.800 --> 00:19:27.040]  寫在冊上
[00:19:27.040 --> 00:19:29.480]  跟著他們都用了印
[00:19:29.480 --> 00:19:33.960]  因這一切就是在說他們承認一切的罪
[00:19:33.960 --> 00:19:35.760]  剛剛有認罪
[00:19:35.760 --> 00:19:37.920]  然後去立約
[00:19:37.920 --> 00:19:40.720]  對於我們
[00:19:40.720 --> 00:19:43.720]  認罪都不要隨隨便便說一下
[00:19:43.720 --> 00:19:46.320]  一種很隨便的態度
[00:19:46.320 --> 00:19:49.920]  他是用一種真誠認真的態度
[00:19:49.920 --> 00:19:54.320]  向神立誓不再重犯這些罪惡
[00:19:54.320 --> 00:19:56.040]  各人用印
[00:19:56.040 --> 00:20:00.360]  其實就有保證、認證的意思
[00:20:00.360 --> 00:20:04.120]  他們跟神保證說真的不去再犯罪了
[00:20:04.120 --> 00:20:06.400]  是必定的遵行
[00:20:06.400 --> 00:20:10.320]  跟著第十章講到具體一些的內容
[00:20:10.320 --> 00:20:13.040]  先是講到其餘的人
[00:20:13.040 --> 00:20:15.080]  包括所有人
[00:20:15.080 --> 00:20:18.400]  不單止剛才蓋印的人
[00:20:18.400 --> 00:20:22.600]  他們都跟鄰邦民族分別出來的
[00:20:22.600 --> 00:20:25.160]  甚至他們一起發奏起誓
[00:20:25.160 --> 00:20:28.760]  去表達那份決心
[00:20:28.760 --> 00:20:31.080]  然後他具體講到有兩方面
[00:20:31.080 --> 00:20:32.600]  第一方面
[00:20:32.600 --> 00:20:33.960]  以色列民的兒女
[00:20:33.960 --> 00:20:37.600]  就不跟當地的外族人去通婚
[00:20:37.600 --> 00:20:40.600]  讓自己的後裔不會影響
[00:20:40.600 --> 00:20:43.360]  去信了其他的異教
[00:20:43.360 --> 00:20:50.080]  亦都保存整個民族的分別為性
[00:20:50.080 --> 00:20:51.680]  第二方面
[00:20:51.680 --> 00:20:54.200]  就是在說「安息日」
[00:20:54.200 --> 00:20:56.760]  這裡說「安息日」或什麼「食日」
[00:20:56.760 --> 00:21:01.040]  其實應該是譯作「安息日」就是「食日」
[00:21:01.040 --> 00:21:04.440]  他不是說其他不同的「食日」
[00:21:04.440 --> 00:21:08.360]  他們立誌在「安息日」不買賣
[00:21:08.360 --> 00:21:12.840]  然後也說到第七年他不耕種
[00:21:12.840 --> 00:21:14.920]  其實有農耕知識就知道
[00:21:14.920 --> 00:21:19.120]  其實休耕真的對土地是好的
[00:21:19.120 --> 00:21:21.280]  讓土地休養生息
[00:21:21.280 --> 00:21:24.440]  減少水分、養分的消耗
[00:21:24.440 --> 00:21:27.400]  而且出埃及記有說到貧窮人
[00:21:27.400 --> 00:21:34.560]  可以在安息年間得到田耕所生產所得
[00:21:34.560 --> 00:21:41.760]  而且第七年同樣是不追討人欠下的債
[00:21:41.760 --> 00:21:44.040]  當時有些人就是因為欠債
[00:21:44.040 --> 00:21:46.840]  所以成為了其他人的奴僕
[00:21:46.840 --> 00:21:50.520]  這些奴僕都要在第七年被釋放
[00:21:50.520 --> 00:21:52.320]  不用做奴僕
[00:21:52.320 --> 00:21:57.280]  跟從神就是跟當地居民有所不同
[00:21:57.280 --> 00:22:00.440]  不因為當地人而隨波逐流
[00:22:00.440 --> 00:22:02.320]  或者變得世俗
[00:22:02.320 --> 00:22:06.240]  卻是活出分別為性的生活
[00:22:06.240 --> 00:22:11.480]  不跟當地人不信的人通婚、守安息
[00:22:11.480 --> 00:22:15.320]  就是要從不信的人當中分別出來
[00:22:15.320 --> 00:22:19.800]  而且也要活出恩賜的生活
[00:22:19.800 --> 00:22:22.480]  安息年間不耕種
[00:22:22.480 --> 00:22:24.800]  讓貧窮人有所吃
[00:22:24.800 --> 00:22:26.160]  也釋放奴隸
[00:22:26.160 --> 00:22:29.160]  就是在表達這份恩賜
[00:22:29.160 --> 00:22:30.720]  他們向神認完罪
[00:22:30.720 --> 00:22:32.400]  然後蓋恩納約
[00:22:32.400 --> 00:22:36.000]  除了公開一起說不犯罪之外
[00:22:36.000 --> 00:22:38.560]  更正面地說
[00:22:38.560 --> 00:22:43.120]  我們要一起很努力立志去跟從神
[00:22:43.120 --> 00:22:45.040]  就是要分別為性
[00:22:45.040 --> 00:22:47.840]  要活出恩賜
[00:22:47.840 --> 00:22:50.040]  其實當時的以色列民主
[00:22:50.040 --> 00:22:52.520]  就是一群不信的人當中
[00:22:52.520 --> 00:22:54.280]  跟我們今天一樣
