
[00:00:00.000 --> 00:00:03.800]  有一種依附的理論
[00:05:29.560 --> 00:05:31.880]  我要怎樣重新去調教呢?
[00:05:31.880 --> 00:05:34.480]  究竟有些什麼東西可以幫助我們
[00:05:34.480 --> 00:05:38.600]  繼續走前面這條路呢?
[00:05:38.600 --> 00:05:43.280]  其實當年以色列人去秘魯回歸的時候
[00:05:43.280 --> 00:05:44.520]  就是我們現在看的
[00:05:44.520 --> 00:05:49.280]  以色列這個年代所描述的那個時候
[00:05:49.280 --> 00:05:52.760]  當年他們所經歷的
[00:05:52.760 --> 00:05:57.200]  其實和我們今天都相似的地方
[00:05:57.200 --> 00:06:03.480]  可能當年他們在靈性上面所面對的環境
[00:06:03.480 --> 00:06:05.240]  比我們更加惡劣
[00:06:05.240 --> 00:06:10.000]  我們每個星期都還可以有機會聚集
[00:06:10.000 --> 00:06:12.000]  對於一群秘魯的
[00:06:12.000 --> 00:06:15.440]  或者即使是剛剛回歸的人來說
[00:06:15.440 --> 00:06:17.360]  他們有沒有這種機會呢?
[00:06:17.360 --> 00:06:19.080]  其實都未必
[00:06:19.080 --> 00:06:20.880]  而且就算有
[00:06:20.880 --> 00:06:22.720]  都是已經停了很多年
[00:06:22.720 --> 00:06:24.520]  嘗試重新開始
[00:06:24.520 --> 00:06:25.600]  怎樣開始呢?
[00:06:25.600 --> 00:06:28.080]  都是面對著很多不同的衝擊
[00:06:28.080 --> 00:06:31.000]  之前的經文都有提過
[00:06:31.000 --> 00:06:33.480]  但是無論怎樣都好
[00:06:33.480 --> 00:06:37.040]  今天那段經文其實有一樣東西提醒了我們
[00:06:37.040 --> 00:06:40.000]  在這麼大這麼多的轉變
[00:06:40.000 --> 00:06:41.880]  這麼不容易的環境裡面
[00:06:41.880 --> 00:06:44.320]  上帝一直沒有離場
[00:06:44.320 --> 00:06:45.320]  我們今天要看的就是
[00:06:45.320 --> 00:06:47.920]  上帝究竟怎樣去幫助這群人
[00:06:47.920 --> 00:06:49.440]  我們也可以當中
[00:06:49.440 --> 00:06:52.920]  我們怎樣從這群以色列人
[00:06:52.920 --> 00:06:54.560]  這群猶太人的回應當中
[00:06:54.560 --> 00:06:58.520]  我們看看我們又可以怎樣去回應呢?
[00:06:58.520 --> 00:07:01.240]  我們才能一起祈禱
[00:07:01.240 --> 00:07:06.520]  上帝多謝祢讓我們同心的來到祢的面前
[00:07:06.520 --> 00:07:11.560]  我們可以看祢留下給我們的說話
[00:07:11.560 --> 00:07:14.480]  求主祢的靈去引導我們
[00:07:14.480 --> 00:07:17.160]  去聽得見
[00:07:17.160 --> 00:07:18.400]  看得明
[00:07:18.400 --> 00:07:19.760]  我們心裡面
[00:07:19.760 --> 00:07:21.440]  我們懂得怎樣去回應
[00:07:21.440 --> 00:07:23.840]  求主祢繼續帶領我們跟著來的時間
[00:07:23.840 --> 00:07:24.760]  逢主明求
[00:07:24.760 --> 00:07:25.440]  阿門
[00:07:31.240 --> 00:07:36.240]  這就是第六章和第七章中間的一個時間
[00:07:36.240 --> 00:07:38.280]  但原來這個間隔
[00:07:38.280 --> 00:07:41.280]  原來有五十六年這麼久
[00:07:41.280 --> 00:07:43.800]  由之前第六章那個時代
[00:07:43.800 --> 00:07:44.800]  大牛市那個年代
[00:07:44.800 --> 00:07:48.360]  到第七章波斯王亞達薛西的日子
[00:07:48.360 --> 00:07:49.960]  中間隔了五十六年
[00:07:49.960 --> 00:07:52.520]  中間這個間隔
[00:07:52.520 --> 00:07:55.160]  就是我們都聽過
[00:07:55.160 --> 00:07:59.240]  伊斯帖記亞哈徐老王的日子
[00:07:59.240 --> 00:08:00.960]  如果大家有印象
[00:08:00.960 --> 00:08:03.840]  伊斯帖記裡面
[00:08:03.840 --> 00:08:07.480]  描述猶太人是曾經
[00:08:07.480 --> 00:08:12.360]  幾乎要面對整個種族被滅絕的一個危險
[00:08:12.360 --> 00:08:15.480]  一個很大的種族危機
[00:08:15.480 --> 00:08:17.760]  全國的層面是這樣的
[00:08:17.760 --> 00:08:20.480]  即使是在地區方面
[00:08:20.480 --> 00:08:21.800]  在以斯拉基之前
[00:08:21.800 --> 00:08:22.600]  我們那幾章裡面
[00:08:22.600 --> 00:08:24.080]  我們其實都提過
[00:08:24.080 --> 00:08:27.120]  他們面對著他們周圍的民族等等
[00:08:27.120 --> 00:08:29.000]  很多的威逼利誘下
[00:08:29.000 --> 00:08:31.000]  都一點都不容易
[00:08:31.000 --> 00:08:33.840]  聖殿曾經有十六年的時間
[00:08:33.840 --> 00:08:35.880]  那個建造工程被擱置
[00:08:35.880 --> 00:08:38.640]  我們都可以想像到那個情況會是這樣
[00:08:38.640 --> 00:08:42.040]  來到現在以斯拉這個年代
[00:08:42.040 --> 00:08:45.640]  重建這個聖殿就搞定了
[00:08:45.640 --> 00:08:47.080]  但是又怎樣呢?
[00:08:47.080 --> 00:08:47.920]  這五十六年
[00:08:47.920 --> 00:08:50.960]  我相信就是以斯拉他出生
[00:08:50.960 --> 00:08:53.600]  他成長的日子
[00:08:53.600 --> 00:08:57.280]  也都應該就是猶太人一段都仍然是
[00:08:57.280 --> 00:09:02.120]  飽受很多威脅相當不容易的日子
[00:09:02.120 --> 00:09:03.800]  如果你心水清
[00:09:03.800 --> 00:09:06.760]  你就會發現我們說看以斯拉記
[00:09:06.760 --> 00:09:08.480]  我們看了六章這麼久
[00:09:08.480 --> 00:09:11.440]  以斯拉這個名字一直都沒有出現過
[00:09:11.440 --> 00:09:14.720]  就是直到今天我們看第七章的時候
[00:09:14.720 --> 00:09:18.920]  這個名字才第一次出現
[00:09:18.920 --> 00:09:19.840]  首度登場
[00:09:19.840 --> 00:09:23.640]  第一節五節剛才我們都看過
[00:09:23.640 --> 00:09:26.560]  這裡是以斯拉的家譜
[00:09:26.560 --> 00:09:29.360]  可能很多的字我們都很繁複
[00:09:29.360 --> 00:09:31.280]  我們都未必會記得
[00:09:31.280 --> 00:09:33.240]  但是當中有一個很重要的意義
[00:09:33.240 --> 00:09:35.520]  大家一定要看到的就是
[00:09:35.520 --> 00:09:37.080]  他要強調的
[00:09:37.080 --> 00:09:38.520]  是有證有據的
[00:09:38.520 --> 00:09:40.480]  要去告訴讀者聽
[00:09:40.480 --> 00:09:46.320]  以斯拉他有大祭司亞倫的血統
[00:09:46.320 --> 00:09:48.080]  是他的後代
[00:09:48.080 --> 00:09:51.920]  他在律法上是合資格的祭司
[00:09:51.920 --> 00:09:55.640]  有正統的身份和地位
[00:09:55.640 --> 00:10:00.600]  在當時是秘魯他鄉的日子
[00:10:00.600 --> 00:10:04.720]  以色列人很多他們的血統已經不再純正
[00:10:04.720 --> 00:10:08.800]  他們在一個高度被同化的環境裡面
[00:10:08.800 --> 00:10:11.320]  這個證明很重要
[00:10:11.320 --> 00:10:14.600]  因為如果他名不正
[00:10:14.600 --> 00:10:16.120]  他就言不順
[00:10:16.120 --> 00:10:18.080]  接著上帝要他使用
[00:10:18.080 --> 00:10:22.120]  他做祭司做文士的時候
[00:10:22.120 --> 00:10:24.720]  就沒有這麼簡單
[00:10:24.720 --> 00:10:28.440]  所以這個交代告訴我們
[00:10:28.440 --> 00:10:34.240]  上帝在命中為百姓預備了一個這樣的人出現
[00:10:34.240 --> 00:10:40.560]  這是我們看到上帝出手相助的第一件事
[00:10:40.560 --> 00:10:42.680]  接著我們要記得
[00:10:42.680 --> 00:10:45.600]  當時以色列人已經沒有了自己的國家
[00:10:45.600 --> 00:10:48.120]  沒有了他們自己的土地
[00:10:48.120 --> 00:10:51.720]  他們好像也沒有了上帝國民的身份一樣
[00:10:51.720 --> 00:10:55.200]  很多宗教活動已經消失了
[00:10:55.200 --> 00:10:56.400]  在那個時候
[00:10:56.400 --> 00:11:00.200]  雖然聖殿已經被重建起來
[00:11:00.200 --> 00:11:04.040]  但是聖經已經沒有再提及約季
[00:11:04.040 --> 00:11:07.640]  沒有再提及裡面的兩塊法板
[00:11:07.640 --> 00:11:09.320]  暗示了什麼?
[00:11:09.320 --> 00:11:12.640]  暗示了這兩件這麼重要的事
[00:11:12.640 --> 00:11:15.360]  可能已經不再存在
[00:11:15.360 --> 00:11:16.560]  問題出現了
[00:11:16.560 --> 00:11:18.560]  這兩件這麼重要的事
[00:11:18.560 --> 00:11:20.800]  過去是代表著什麼?
[00:11:20.800 --> 00:11:26.240]  代表著上帝和這群百姓之間立的約
[00:11:26.240 --> 00:11:29.840]  這個約還是不是成立呢?
[00:11:29.840 --> 00:11:35.280]  他們子民的身份還是不是存在呢?
[00:11:35.280 --> 00:11:38.680]  上帝還是不是和他們同在呢?
[00:11:38.680 --> 00:11:44.320]  這是對他們非常非常重要的問題
[00:11:44.320 --> 00:11:46.320]  不過後來我們再看經歷的時候
[00:11:46.320 --> 00:11:49.120]  我們又會知道一件事
[00:11:49.120 --> 00:11:51.720]  原來當年的律法書
[00:11:51.720 --> 00:11:55.240]  曾經在以斯拉年代發現的時候
[00:11:55.240 --> 00:11:59.000]  發覺已經是很多年好像被人遺忘了一樣
[00:11:59.000 --> 00:12:02.640]  原來他們就是在一個光景裡面
[00:12:02.640 --> 00:12:05.120]  連這些東西都沒有了
[00:12:05.120 --> 00:12:08.320]  不過第六節告訴了我們
[00:12:08.320 --> 00:12:11.120]  以斯拉他除了是一個祭司
[00:12:11.120 --> 00:12:14.000]  他也是一個精通耶和華以色列
[00:12:14.000 --> 00:12:17.800]  上帝所持摩西律法的文士
[00:12:17.800 --> 00:12:18.800]  文士是什麼呢?
[00:12:18.800 --> 00:12:20.960]  文士就是律法的專家
[00:12:20.960 --> 00:12:25.120]  他們的工作包括去抄寫、去研讀律法
[00:12:25.120 --> 00:12:28.160]  也將律法去教導百姓
[00:12:28.160 --> 00:12:30.720]  這是神聖的工作
[00:12:30.720 --> 00:12:32.720]  這樣的一個文士
[00:12:32.720 --> 00:12:36.320]  竟然可以在這麼困難的大時代裡面
[00:12:36.320 --> 00:12:38.960]  可以被保存
[00:12:38.960 --> 00:12:44.120]  而且他仍然可以有那種屬靈的知識能力
[00:12:44.120 --> 00:12:49.280]  可以去履行他的任務給上帝的使用
[00:12:49.280 --> 00:12:56.280]  這是上帝第二個為這些百姓所預備的東西
[00:12:56.280 --> 00:12:57.280]  很重要
[00:12:57.280 --> 00:12:58.440]  還有第三
[00:12:58.440 --> 00:13:00.920]  以斯拉雖然有祭司的身份
[00:13:00.920 --> 00:13:04.880]  但是他當時身在巴比倫
[00:13:04.880 --> 00:13:06.880]  他不是在耶路撒冷
[00:13:06.880 --> 00:13:08.880]  聖地在耶路撒冷
[00:13:08.880 --> 00:13:10.480]  那祭司還有什麼好做呢?
[00:13:10.480 --> 00:13:11.760]  他會做什麼呢?
[00:13:11.760 --> 00:13:15.240]  我不知道 經文沒有特別交代
[00:13:15.240 --> 00:13:20.200]  不過我知道二千五百年前和今天很不同
[00:13:20.200 --> 00:13:23.400]  我想就算五百年前識字也已經不容易了
[00:13:23.400 --> 00:13:25.400]  何況是二千五百年前
[00:13:25.400 --> 00:13:27.560]  一個人他能夠識字
[00:13:27.560 --> 00:13:31.480]  更何況他能夠精通摩西律法
[00:13:31.480 --> 00:13:35.480]  他一定是希伯來文
[00:13:35.480 --> 00:13:38.480]  或者是當時流行的雅納文的高手
[00:13:38.480 --> 00:13:41.680]  當時普遍使用這些文字
[00:13:41.680 --> 00:13:46.680]  他應該是當時波斯帝國裡很高階的知識分子
[00:13:46.680 --> 00:13:50.680]  很多學者都會相信
[00:13:50.680 --> 00:13:52.680]  他不是做師做什麼
[00:13:52.680 --> 00:13:57.360]  他很可能是在波斯朝廷裡做過的官員
[00:13:57.360 --> 00:13:58.360]  如果是這樣
[00:13:58.360 --> 00:14:03.360]  大概他應該是有錢、有權力、有地位的一群
[00:14:03.360 --> 00:14:05.160]  如果是這樣
[00:14:05.160 --> 00:14:08.160]  他有知識、有能力
[00:14:08.160 --> 00:14:11.160]  稍微自我一點、自私一點
[00:14:11.160 --> 00:14:15.160]  其實他不需要理會那些耶和華的律法
[00:14:15.160 --> 00:14:19.160]  他不需要理會那些上帝的百姓
[00:14:19.160 --> 00:14:22.160]  但他們直接告訴我們什麼?
[00:14:22.160 --> 00:14:25.160]  他說:「以斯拉立志考究進行耶和華的律法
[00:14:25.160 --> 00:14:31.160]  由章律例典章教導以色列人」
[00:14:31.160 --> 00:14:34.160]  上帝為他們預備了
[00:14:34.160 --> 00:14:37.160]  保留了一個既是敬畏上帝
[00:14:37.160 --> 00:14:39.160]  也關愛百姓的人
[00:14:39.160 --> 00:14:41.160]  我不相信是偶然
[00:14:41.160 --> 00:14:47.160]  是上帝為這群百姓準備了第三樣東西
[00:14:47.160 --> 00:14:50.160]  我們細心看看這十節經文
[00:14:50.160 --> 00:14:57.160]  我們會發現以斯拉的出場是非常靜態的
[00:14:57.160 --> 00:15:02.160]  主要不是形容以斯拉自己做了什麼
[00:15:02.160 --> 00:15:05.160]  相反我們看第六節、第九節的時候
[00:15:05.160 --> 00:15:09.160]  我們會看到作者兩次強調的動詞
[00:15:09.160 --> 00:15:11.160]  主角是上帝
[00:15:11.160 --> 00:15:15.160]  上帝的手幫助他
[00:15:15.160 --> 00:15:18.160]  我很相信這本書
[00:15:18.160 --> 00:15:24.160]  以斯拉記的作者就是以斯拉本人
[00:15:24.160 --> 00:15:27.160]  可能以斯拉就是要告訴我們
[00:15:27.160 --> 00:15:31.160]  他被使用但他不是主角
[00:15:31.160 --> 00:15:33.160]  上帝才是主角
[00:15:33.160 --> 00:15:39.160]  在這個全民沒有剩下多少屬靈資源的時空裡
[00:15:39.160 --> 00:15:43.160]  上帝仍然要幫助他的百姓
[00:15:43.160 --> 00:15:46.160]  上帝看見他們的需要
[00:15:46.160 --> 00:15:49.160]  情況有點像很多年前
[00:15:49.160 --> 00:15:55.160]  當這些以色列人在埃及被奴役的時候一樣
[00:15:55.160 --> 00:15:57.160]  他們去呼求上帝
[00:15:57.160 --> 00:16:00.160]  上帝就出手相助
[00:16:00.160 --> 00:16:02.160]  的確在剛才的經文裡
[00:16:02.160 --> 00:16:05.160]  有很多的形容
[00:16:05.160 --> 00:16:07.160]  他是亞倫的後代
[00:16:07.160 --> 00:16:11.160]  他精通的是摩西的律法
[00:16:11.160 --> 00:16:18.160]  也形容他是在猶太人的正月出發離開巴比倫
[00:16:18.160 --> 00:16:26.160]  猶太人的正月正是當年摩西帶領以色列人離開埃及的月份
[00:16:26.160 --> 00:16:32.160]  種種的形容都似乎要讓我們聯想到以色列的摩西
[00:16:32.160 --> 00:16:35.160]  好像第二個摩西
[00:16:35.160 --> 00:16:37.160]  現在上帝要使用他一樣
[00:16:37.160 --> 00:16:41.160]  原來在各國家亡的日子裡
[00:16:41.160 --> 00:16:45.160]  手藥師慈愛的上帝一直都沒有離場
[00:16:45.160 --> 00:16:48.160]  上帝藉著摩西頒佈律法
[00:16:48.160 --> 00:16:49.160]  過去是這樣
[00:16:49.160 --> 00:16:53.160]  現在就藉著以色列去重拾這個律法
[00:16:53.160 --> 00:16:55.160]  去重建這個聖賢
[00:16:55.160 --> 00:16:58.160]  藉著去重建自己的聖文
[00:16:58.160 --> 00:17:04.160]  在他們出現了這麼嚴重的身份危機的年代
[00:17:04.160 --> 00:17:11.160]  上帝要重建他們在上帝裡面的國民的身份和地位
[00:17:11.160 --> 00:17:16.160]  這個身份不是建基於他們眼前的角度
[00:17:16.160 --> 00:17:18.160]  地上的國王、國土
[00:17:18.160 --> 00:17:21.160]  他們可以看到的聖城、聖殿
[00:17:21.160 --> 00:17:23.160]  而是聖賢
[00:17:23.160 --> 00:17:26.160]  這個聖賢要駐紮在人的心裡面
[00:17:26.160 --> 00:17:31.160]  這個聖賢要在人的心裡面產生作用
[00:17:31.160 --> 00:17:35.160]  叫人懂得去認識、相信上帝
[00:17:35.160 --> 00:17:40.160]  這是上帝國度裡面基本的入境條件
[00:17:40.160 --> 00:17:42.160]  弟兄姊妹
[00:17:42.160 --> 00:17:45.160]  今天無論我們留在香港
[00:17:45.160 --> 00:17:48.160]  或者有弟兄姊妹考慮移居海外
[00:17:48.160 --> 00:17:52.160]  其實同樣我們都需要更重要的
[00:17:52.160 --> 00:17:54.160]  其實是上帝國民的身份
[00:17:54.160 --> 00:17:59.160]  我們需要的是上帝的聖賢常常在我們心裡面
[00:17:59.160 --> 00:18:01.160]  讓我們無論去到哪裡
[00:18:01.160 --> 00:18:05.160]  我們都要做一個很好的上帝國民
[00:18:05.160 --> 00:18:08.160]  因為地上沒有完美的角度
[00:18:08.160 --> 00:18:11.160]  這裡沒有,那裡也沒有
[00:18:11.160 --> 00:18:16.160]  如果你是因為看到地上邪惡的勢力感到困擾
[00:18:16.160 --> 00:18:23.160]  如果我們今天可以依附著的一些屬靈的資源逐一消失的時候
[00:18:23.160 --> 00:18:25.160]  我們剩下什麼呢?
[00:18:25.160 --> 00:18:29.160]  上帝的聖賢仍然是可以讓我們找到的東西
[00:18:29.160 --> 00:18:31.160]  以斯拉提醒我們
[00:18:31.160 --> 00:18:35.160]  告訴我們上帝的恩手是會幫助我們的
[00:18:35.160 --> 00:18:40.160]  接下來我想和大家再看的是大綱的第二、第三點
[00:18:40.160 --> 00:18:42.160]  不過我想結合一起來說
[00:18:42.160 --> 00:18:45.160]  以斯拉的心智和我們的心智
[00:18:45.160 --> 00:18:48.160]  第十節其實有四個動詞
[00:18:48.160 --> 00:18:50.160]  第一個是立志
[00:18:50.160 --> 00:18:54.160]  接著有三個就是考究、遵行、教導
[00:18:54.160 --> 00:18:58.160]  這三樣東西是立志的內容
[00:18:58.160 --> 00:19:01.160]  那我就試一下說一下立志的內容
[00:19:01.160 --> 00:19:02.160]  第一是考究
[00:19:02.160 --> 00:19:06.160]  考究是有深入鑽研的意思
[00:19:06.160 --> 00:19:09.160]  是比較講求理性思考的部分
[00:19:09.160 --> 00:19:14.160]  是為了用上帝給我們的邏輯的左腦去建立知識
[00:19:14.160 --> 00:19:18.160]  最重要的目標是考究
[00:19:18.160 --> 00:19:26.160]  上帝怎樣透過他默示人間的聖經作者去表達他自己的意思
[00:19:26.160 --> 00:19:31.160]  因為這樣的時候我們需要一種很重要的態度
[00:19:31.160 --> 00:19:36.160]  我們是要將聖經裏面的訊息去讀出來
[00:19:36.160 --> 00:19:38.160]  去發掘出來
[00:19:38.160 --> 00:19:40.160]  方向是這樣的
[00:19:40.160 --> 00:19:42.160]  是在裏面去讀出來的
[00:19:42.160 --> 00:19:55.160]  我們要避免有心或者無意將我們自己的一些想法、渴望埋進去
[00:19:55.160 --> 00:19:58.160]  然後我們挖出來就說聖經這樣說
[00:19:58.160 --> 00:20:00.160]  其實是自己騙自己
[00:20:00.160 --> 00:20:02.160]  我們要小心
[00:20:02.160 --> 00:20:07.160]  聖經亦都形容要立法傳避才能蘇醒
[00:20:07.160 --> 00:20:10.160]  這個律法既然是傳避
[00:20:10.160 --> 00:20:13.160]  就不需要令到它更加的完善
[00:20:13.160 --> 00:20:15.160]  不像我們人間的律法
[00:20:15.160 --> 00:20:19.160]  古代那些抄寫聖經的文士
[00:20:19.160 --> 00:20:22.160]  有沒有想過為什麼他可以抄寫聖經
[00:20:22.160 --> 00:20:27.160]  直到今天到現在幾千年的日子裏面
[00:20:27.160 --> 00:20:30.160]  所抄的內容都沒有什麼錯誤
[00:20:30.160 --> 00:20:33.160]  是很少很少的錯誤
[00:20:33.160 --> 00:20:35.160]  原因只有一個
[00:20:35.160 --> 00:20:38.160]  因為他們是非常非常小心的
[00:20:38.160 --> 00:20:40.160]  他們去抄寫的時候
[00:20:40.160 --> 00:20:42.160]  逐個對
[00:20:42.160 --> 00:20:43.160]  要很小心
[00:20:43.160 --> 00:20:45.160]  不容有錯
[00:20:45.160 --> 00:20:49.160]  是基於他們對上帝真理的說話
