
[00:00:00.000 --> 00:00:01.540]  今日係咩節呀?
[00:02:43.880 --> 00:02:45.660]  一個父親嘅形象
[00:02:45.660 --> 00:02:47.720]  表明佢自己對
[00:02:47.720 --> 00:02:50.280]  帖薩羅尼加教會呢班信徒嘅愛
[00:02:50.280 --> 00:02:53.080]  今日我哋都藉住呢段經文
[00:02:53.340 --> 00:02:53.860]  嚟到認識
[00:02:53.860 --> 00:02:56.680]  神比我哋父母嘅愛係點樣嘅愛
[00:02:56.680 --> 00:03:01.280]  因為神自己都係以父母嘅形象
[00:03:01.280 --> 00:03:05.880]  嚟到比喻佢對我哋嘅愛好似佢話因為耶和華所愛嘅他必責備
[00:03:05.880 --> 00:03:08.200]  正如父親責備所喜愛
[00:03:08.200 --> 00:03:09.980]  今日
[00:03:09.980 --> 00:03:12.040]  神將父母放我哋身邊
[00:03:12.040 --> 00:03:13.560]  將我哋養育成人
[00:03:13.560 --> 00:03:17.160]  今日我哋睇下佢點樣嘅嚟到去
[00:03:17.160 --> 00:03:18.440]  愛我哋幫助我哋
[00:03:18.440 --> 00:03:19.720]  我見到
[00:03:19.720 --> 00:03:21.240]  媽媽嘅角色
[00:03:22.280 --> 00:03:26.380]  喺裏面喺第2節第2章第6節到第8節我見得到
[00:03:26.380 --> 00:03:28.160]  一個好犧牲嘅愛
[00:03:28.160 --> 00:03:29.960]  特別佢裏面講到呢
[00:03:29.960 --> 00:03:32.760]  呢一個媽媽佢裏面係好溫柔嘅
[00:03:32.760 --> 00:03:35.080]  一個形象就係哺育緊佢嘅
[00:03:35.080 --> 00:03:36.100]  孩子
[00:03:36.100 --> 00:03:39.160]  並且佢不求自己嘅榮耀
[00:03:39.160 --> 00:03:40.960]  並且呢
[00:03:40.960 --> 00:03:41.980]  佢話咩呀
[00:03:41.980 --> 00:03:44.280]  連命呀都要比出嚟
[00:03:44.280 --> 00:03:45.560]  因為
[00:03:45.560 --> 00:03:47.360]  呢個孩子係佢所愛嘅
[00:03:47.360 --> 00:03:49.920]  呢個係嚟自乜嘢呢
[00:03:50.180 --> 00:03:53.000]  嚟自媽媽嘅一個叫母性
[00:03:53.000 --> 00:03:57.600]  喺女性嘅生命裏面呢係蘊藏住呢份母性
[00:03:57.600 --> 00:03:59.640]  無論
[00:03:59.640 --> 00:04:01.440]  有冇結婚有冇小朋友
[00:04:01.440 --> 00:04:04.260]  好在裏面都有啲份嘅母性喺當中
[00:04:04.260 --> 00:04:09.880]  我太太成日都見到一啲好愛小朋友成日都同我講好想拎起咬一啖跟住掉返低
[00:04:09.880 --> 00:04:11.680]  就係呢份母性
[00:04:11.680 --> 00:04:15.520]  自從喺呢個卵子已經喺媽媽嘅肚裏面
[00:04:15.520 --> 00:04:19.620]  呢個胚胎成人以至出生都寄存喺媽媽嘅
[00:04:19.880 --> 00:04:22.440]  十月懷胎呢個媽媽嘅墓體裏面
[00:04:22.440 --> 00:04:23.980]  呢個爸爸呢都係點樣呀
[00:04:23.980 --> 00:04:27.560]  啱啱同佢Hello咁樣呀開始認識下咁樣嘅就係嗰一刻
[00:04:27.560 --> 00:04:30.120]  出生之後
[00:04:30.120 --> 00:04:33.460]  亦都要經過一個預養嘅一個咁樣嘅階段
[00:04:33.460 --> 00:04:35.240]  一切嘅撫養
[00:04:35.240 --> 00:04:36.780]  保護啦
[00:04:36.780 --> 00:04:38.580]  都係靠呢份嘅母性
[00:04:38.580 --> 00:04:42.920]  由此可知母身係一個咩好偉大嘅生命嘅孕育者
[00:04:42.920 --> 00:04:45.220]  呢個係神秘
[00:04:45.220 --> 00:04:47.280]  女士一個咁樣嘅天性
[00:04:47.780 --> 00:04:50.860]  由孕育到養育
[00:04:50.860 --> 00:04:52.400]  一個好細心啦
[00:04:52.400 --> 00:04:54.700]  一個好保護一個咁嘅照顧
[00:04:54.700 --> 00:04:57.780]  反之我哋睇下如果冇咗呢份嘅天性嘅時候
[00:04:57.780 --> 00:04:59.040]  唔好搞我啦
[00:04:59.040 --> 00:05:00.080]  好煩呀
[00:05:00.080 --> 00:05:02.120]  咩都話唔好唔好點我咁嘅時候
[00:05:02.120 --> 00:05:03.140]  呢個
[00:05:03.140 --> 00:05:05.700]  孩子冇咗一個好心嘅依附嘅對象
[00:05:05.700 --> 00:05:06.740]  就點樣呀
[00:05:06.740 --> 00:05:10.060]  心理學家話畀我哋聽孩子好容易有一個焦慮感
[00:05:10.060 --> 00:05:14.920]  我太太常常好羨慕我佢話你就好啦
[00:05:15.180 --> 00:05:18.000]  你咁有安全感你有健康嘅自我形象
[00:05:18.000 --> 00:05:20.820]  佢話我真係要多謝你阿媽我奶奶啦
[00:05:20.820 --> 00:05:24.140]  安全感對小朋友真係好重要
[00:05:24.140 --> 00:05:24.900]  都係藉住
[00:05:24.900 --> 00:05:25.680]  母親
[00:05:25.680 --> 00:05:27.220]  同呢個嘅小朋友
[00:05:27.220 --> 00:05:30.800]  日夕相處咁樣嚟到去建立呢份嘅依附嘅關係
[00:05:30.800 --> 00:05:32.340]  我記得我媽媽
[00:05:32.340 --> 00:05:34.120]  日日咁樣帶我去買餸啦
[00:05:34.120 --> 00:05:36.680]  聽到拖鞋仔濕啪啪咁喺街市嗰度
[00:05:36.680 --> 00:05:39.000]  一齊食早餐啦
[00:05:39.000 --> 00:05:41.300]  我仲記得佢好鍾意食呢一個嘅
[00:05:41.300 --> 00:05:43.600]  嗰啲咁樣嘅炸菜肉絲
[00:05:43.860 --> 00:05:45.400]  咩上海麵呀啲咁樣嘅嘢
[00:05:45.400 --> 00:05:50.000]  阿劍你鍾意食乜嘢呀今日一齊去買餸研究下晝呢
[00:05:50.000 --> 00:05:51.540]  我哋食粥食炒麵啦
[00:05:51.540 --> 00:05:53.080]  又食啲乜嘢嘢呢
[00:05:53.080 --> 00:05:55.880]  由此我慢慢就知道點去買餸
[00:05:55.880 --> 00:05:57.420]  點去煮飯
[00:05:57.420 --> 00:05:59.220]  畀我今日知道點樣去煮嘢
[00:05:59.220 --> 00:06:02.040]  佢仲常常嘅嚟到稱讚我
[00:06:02.040 --> 00:06:03.320]  阿劍你真係乖啦
[00:06:03.320 --> 00:06:05.360]  並且你真係靚仔啦
[00:06:05.360 --> 00:06:08.680]  你知呢到今日為止我都仍舊
[00:06:08.680 --> 00:06:10.480]  以為自己係好靚仔嘅
[00:06:10.480 --> 00:06:12.780]  無論如何
[00:06:13.800 --> 00:06:16.620]  母親嘅母性係佢嘅天職
[00:06:16.620 --> 00:06:19.960]  母親係一個無可取代嘅職份
[00:06:19.960 --> 00:06:22.520]  係家庭裏面嘅靈魂人物
[00:06:22.520 --> 00:06:26.360]  由餘養啦 撫育啦 教導小朋友啦
[00:06:26.360 --> 00:06:29.160]  呢啲都係神俾佢一個神聖嘅託付
[00:06:29.160 --> 00:06:31.980]  你睇下我哋自己一起身我哋嗌邊個呀
[00:06:31.980 --> 00:06:33.520]  一睜大眼睡覺
[00:06:33.520 --> 00:06:34.280]  阿媽
[00:06:34.280 --> 00:06:35.820]  係咪呀我哋會唔會嗌阿爸呀
[00:06:35.820 --> 00:06:36.840]  唔會呀
[00:06:36.840 --> 00:06:40.440]  見到有啲好恐怖 阿媽好驚呀咁樣
[00:06:40.440 --> 00:06:41.960]  永遠都係嗌阿媽㗎喎
[00:06:41.960 --> 00:06:43.240]  係咪呀
[00:06:43.760 --> 00:06:45.560]  幾時我哋會嗌阿爸呀
[00:06:45.560 --> 00:06:49.140]  要錢呀嘛
[00:06:49.140 --> 00:06:50.920]  要錢我哋嗌阿爸呀
[00:06:50.920 --> 00:06:52.460]  或者去夜街係咪
[00:06:52.460 --> 00:06:53.740]  去夜街
[00:06:53.740 --> 00:06:56.300]  特別上一代都係要
[00:06:56.300 --> 00:06:58.360]  阿爸批准先可以出夜街嘅
[00:06:58.360 --> 00:06:59.640]  講完記得你點咁樣
[00:06:59.640 --> 00:07:01.420]  但係有人而家話呢
[00:07:01.420 --> 00:07:03.480]  呢個叫父親嘅約束力
[00:07:03.480 --> 00:07:07.820]  但余德純話呢個父親嘅約束力呢好似漸漸都移咗俾
[00:07:07.820 --> 00:07:09.100]  媽媽㗎喇
[00:07:10.120 --> 00:07:13.960]  所以呢個父親都話我都要問下你阿媽㗎其實
[00:07:13.960 --> 00:07:17.040]  你都係問你阿媽啦最後
[00:07:17.040 --> 00:07:22.420]  所以阿媽 女字做隻馬係咪呀
[00:07:22.420 --> 00:07:25.740]  阿媽有時自己都話啦做牛做馬咁樣
[00:07:25.740 --> 00:07:29.840]  洗衫燙衫我仲見到而家仲要買餸
[00:07:29.840 --> 00:07:31.880]  而家仲要湊埋孫
[00:07:31.880 --> 00:07:35.720]  真係好唔簡單我哋嘅母親 比個掌聲我哋母親先
[00:07:35.720 --> 00:07:37.260]  非常之好
[00:07:39.820 --> 00:07:41.100]  其實媽媽嘅付出
[00:07:41.100 --> 00:07:43.660]  我哋睇唔睇到呀
[00:07:43.660 --> 00:07:46.220]  其實我覺得有時我哋睇唔到
[00:07:46.220 --> 00:07:49.560]  我記得我小時候發燒有時要去
[00:07:49.560 --> 00:07:53.400]  要去排嗰啲以前叫做
[00:07:53.400 --> 00:07:56.220]  診所啦總之就係排診所
[00:07:56.220 --> 00:07:59.280]  我媽一早去排隊我就喺度瞓覺
[00:07:59.280 --> 00:08:02.100]  當佢好辛苦咁樣跑跑跑
[00:08:02.100 --> 00:08:04.660]  攞返個草返嚟帶我去睇醫生嘅時候
[00:08:04.660 --> 00:08:07.480]  有時我都唔聽話唔去呀唔肯去呀呢咁嘅時候
[00:08:07.480 --> 00:08:09.520]  浪費咗我媽嘅心血
[00:08:10.280 --> 00:08:12.080]  知唔知佢幾點要起身排隊呀
[00:08:12.080 --> 00:08:14.120]  半夜四點半
[00:08:14.120 --> 00:08:19.240]  半夜四點半要去嗰個門診
[00:08:19.240 --> 00:08:22.060]  搵個石頭紮住佢
[00:08:22.060 --> 00:08:28.200]  後佢而家就搵個報紙又搵條尼龍繩喺度排隊
[00:08:28.200 --> 00:08:30.000]  又趕返嚟帶你去
[00:08:30.000 --> 00:08:32.820]  有時我哋都冇去珍惜
[00:08:32.820 --> 00:08:34.860]  呢一份嘅咁嘅付出
[00:08:37.160 --> 00:08:39.980]  母親嘅母性或者呢份天職
[00:08:39.980 --> 00:08:42.280]  係嚟自邊度㗎呢
[00:08:42.280 --> 00:08:46.900]  好似頭先嘅經文所講嘅嚟自佢一份嘅母愛
[00:08:46.900 --> 00:08:49.700]  本來提到佢話
[00:08:49.700 --> 00:08:52.520]  真係母親去育養呢個孩子係出於
[00:08:52.520 --> 00:08:54.320]  去疼愛你
[00:08:54.320 --> 00:08:58.420]  呢份愛係佢嘅生命裏面自然嘅流露
[00:08:58.420 --> 00:09:02.760]  你一出世嘅時候甚至話喺呢一個x-ray嗰度係咪睇到
[00:09:02.760 --> 00:09:06.340]  特別好似好似外星人咁嘅其實係我講得
[00:09:06.860 --> 00:09:10.180]  佢咁樣好得佢養嘅時候迷迷糊糊咁樣已經好愛你
[00:09:10.180 --> 00:09:11.980]  一出嚟
[00:09:11.980 --> 00:09:14.800]  護士交喺你手中嘅時候
[00:09:14.800 --> 00:09:18.120]  佢就應見到你就愛你
[00:09:18.120 --> 00:09:20.180]  唔係因為
[00:09:20.180 --> 00:09:21.460]  你做過啲咩嘢
[00:09:21.460 --> 00:09:23.500]  唔係你有咩成就
[00:09:23.500 --> 00:09:25.040]  佢見到你
[00:09:25.040 --> 00:09:26.320]  佢就愛你
[00:09:26.320 --> 00:09:28.620]  因為咁嘅時候
[00:09:28.620 --> 00:09:30.660]  媽媽嘅溫柔體貼
[00:09:30.660 --> 00:09:35.540]  有時亦都為到我哋嘅而流出嘅眼淚同埋痛苦
[00:09:35.540 --> 00:09:36.560]  忍耐
[00:09:37.840 --> 00:09:39.380]  願意接納我哋返返嚟
[00:09:39.380 --> 00:09:42.200]  都係源於呢一份嘅愛
[00:09:42.200 --> 00:09:47.060]  所以有時我記得有一次我做嘅嘢好辛苦
[00:09:47.060 --> 00:09:49.360]  或者唔知點算一個好
[00:09:49.360 --> 00:09:50.900]  好難嘅
[00:09:50.900 --> 00:09:51.920]  時候
[00:09:51.920 --> 00:09:54.480]  我都返去我媽度
[00:09:54.480 --> 00:09:56.780]  我冇同佢講咩嘢
[00:09:56.780 --> 00:09:59.860]  但我覺得總係喺嗰處
[00:09:59.860 --> 00:10:01.900]  得到一點嘅安慰
[00:10:01.900 --> 00:10:06.500]  我太太上次分享到佢自己
[00:10:06.760 --> 00:10:07.520]  一個
[00:10:07.520 --> 00:10:09.060]  流產入院嘅經歷
[00:10:09.060 --> 00:10:11.120]  好痛
[00:10:11.120 --> 00:10:12.920]  但係有一日
[00:10:12.920 --> 00:10:14.960]  喺醫院嘅時候佢坐電梯
[00:10:14.960 --> 00:10:18.280]  有一個同佢媽媽差唔多size嘅婦女喺嗰度
[00:10:18.280 --> 00:10:20.600]  都係較為圓潤少少嘅
[00:10:20.600 --> 00:10:24.440]  突然間望下佢覺得好似佢媽係身邊嘅一樣
[00:10:24.440 --> 00:10:29.040]  原來媽媽嘅形象冇愛嗰種感染力
[00:10:29.040 --> 00:10:29.800]  就
[00:10:29.800 --> 00:10:34.420]  即係一個外貌相似都能夠可以有時帶畀我哋一啲個安慰
[00:10:34.420 --> 00:10:35.700]  一啲個同在
[00:10:37.480 --> 00:10:40.540]  有種愛
[00:10:40.540 --> 00:10:42.340]  就要犧牲
[00:10:42.340 --> 00:10:43.360]  同埋付出
[00:10:43.360 --> 00:10:49.240]  所以神對愛我哋嘅愛都係咁樣㗎喎佢話咩呢先知以賽亞曾經同
[00:10:49.240 --> 00:10:52.980]  所愛以色列人亦都同我哋今日所講佢話婦人
[00:10:52.980 --> 00:10:55.560]  因能忘記佢吃奶嘅嬰孩
[00:10:55.560 --> 00:10:58.420]  不連戌佢所生嘅孩子呢
[00:10:58.420 --> 00:11:02.000]  即或有忘記我卻不忘記你
[00:11:02.520 --> 00:11:07.140]  神都用媽媽嗰份嘅愛表彰佢自己對人嗰份嘅愛
[00:11:07.140 --> 00:11:11.240]  愛到咩程度呀
[00:11:11.240 --> 00:11:14.040]  愛到連命
[00:11:14.040 --> 00:11:15.580]  都畀咗你
[00:11:15.580 --> 00:11:19.420]  當你病嘅時候我哋阿媽將我哋抱喺嗰個
[00:11:19.420 --> 00:11:21.980]  以前咩大廈我最記得㗎喇
[00:11:21.980 --> 00:11:23.000]  抱喺嗰度
[00:11:23.000 --> 00:11:25.820]  將以前窮呀
[00:11:25.820 --> 00:11:27.360]  將嫁妝都點呀
[00:11:27.360 --> 00:11:28.380]  賣出嚟
[00:11:28.380 --> 00:11:30.180]  幫你睇病
[00:11:32.480 --> 00:11:34.020]  好多時候我哋病
[00:11:34.020 --> 00:11:35.560]  我哋辛苦嘅時候
[00:11:35.560 --> 00:11:36.840]  佢話畀我哋聽
[00:11:36.840 --> 00:11:38.380]  情願病嗰個
[00:11:38.380 --> 00:11:39.400]  係佢
[00:11:39.400 --> 00:11:42.220]  所以
[00:11:42.220 --> 00:11:45.800]  喺情經裏面都有個好好嘅母親叫做
[00:11:45.800 --> 00:11:47.080]  約基別
[00:11:47.080 --> 00:11:50.660]  真係連命佢都願意擺上
[00:11:50.660 --> 00:11:52.200]  約基別係邊個呢
[00:11:52.200 --> 00:11:53.740]  就係摩西嘅媽媽
[00:11:53.740 --> 00:11:56.800]  不過佢都唔理睬我
[00:11:56.800 --> 00:11:57.820]  佢都唔理睬我
[00:11:57.820 --> 00:11:59.100]  佢都唔理睬我
[00:11:59.100 --> 00:12:00.380]  佢都唔理睬我
[00:12:00.380 --> 00:12:01.920]  佢都唔理睬我
[00:12:02.180 --> 00:12:04.480]  當摩西出生嘅時候嗰個環境好艱難呀
[00:12:04.480 --> 00:12:06.260]  點樣艱難法呀
[00:12:06.260 --> 00:12:08.820]  就係當時嗰個政府話要咩呀
[00:12:08.820 --> 00:12:10.620]  凡係男生嘅
[00:12:10.620 --> 00:12:12.160]  都要死
[00:12:12.160 --> 00:12:13.700]  都要丟喺河裏面
[00:12:13.700 --> 00:12:16.260]  但係呢個媽媽約基別
[00:12:16.260 --> 00:12:18.300]  佢保護佢嘅孩子
[00:12:18.300 --> 00:12:20.340]  唔係單單一個喎
[00:12:20.340 --> 00:12:21.120]  兩個
[00:12:21.120 --> 00:12:21.880]  三個
[00:12:21.880 --> 00:12:23.160]  佢有兩仔一女
[00:12:23.160 --> 00:12:24.440]  阿倫摩西
[00:12:24.440 --> 00:12:25.220]  同埋
[00:12:25.220 --> 00:12:26.500]  呢一個嘅
[00:12:26.500 --> 00:12:28.280]  佢嗰個嘅
[00:12:28.280 --> 00:12:29.060]  姐姐
[00:12:29.060 --> 00:12:30.340]  米利欽
[00:12:32.900 --> 00:12:33.400]  喺
[00:12:33.400 --> 00:12:35.960]  我呢個年代呀我60年代出世
[00:12:35.960 --> 00:12:38.020]  當時有啲50年代出世嘅
[00:12:38.020 --> 00:12:40.320]  出世嘅時候點樣呀
[00:12:40.320 --> 00:12:42.880]  嗰個時候都係好艱難
[00:12:42.880 --> 00:12:48.260]  我啱啱嚟到豐盛生命堂時候都同啲老醫傾偈或者有啲聖餐探訪呢
[00:12:48.260 --> 00:12:49.540]  同佢哋傾偈
[00:12:49.540 --> 00:12:53.380]  佢哋點樣養大佢哋七八個嘅孩子
[00:12:53.380 --> 00:12:56.200]  有多就係擔住啲食物
[00:12:56.200 --> 00:12:59.260]  逐個嘅公屋一層一層咁樣叫埋
[00:12:59.260 --> 00:13:01.060]  做泥工
[00:13:01.820 --> 00:13:02.580]  做士多
[00:13:02.580 --> 00:13:04.380]  做好多好多唔同嘅工作
[00:13:04.380 --> 00:13:05.920]  我媽媽
[00:13:05.920 --> 00:13:08.220]  佢樣好似白燕咁嘅
[00:13:08.220 --> 00:13:09.760]  識啲白燕呀
[00:13:09.760 --> 00:13:12.320]  好靚女㗎
[00:13:12.320 --> 00:13:18.200]  用啲燙斗唔知咩電啲發咁樣嗰個年代
[00:13:18.200 --> 00:13:20.760]  但係都要去做泥工
[00:13:20.760 --> 00:13:24.100]  去養活
[00:13:24.100 --> 00:13:29.460]  媽媽為我哋所付出嘅
[00:13:30.240 --> 00:13:32.280]  就係咁樣養大我哋每一個
[00:13:32.280 --> 00:13:33.060]  特別
[00:13:33.060 --> 00:13:36.640]  我哋嗰個我哋啲喺五六十年代出世嘅人
[00:13:36.640 --> 00:13:39.720]  這個約居別
[00:13:39.720 --> 00:13:44.320]  佢面對呢個政府當時嘅法老嘅嚴令
[00:13:44.320 --> 00:13:46.880]  但係佢仍舊保守住個孩子嘅生命
[00:13:46.880 --> 00:13:53.280]  所以當個孩子長大嘅時候一個成為以色列人最偉大嘅領袖摩西
[00:13:53.280 --> 00:13:55.580]  一個係女仙之米利欽
[00:13:55.580 --> 00:13:56.600]  另一個係
[00:13:56.600 --> 00:13:58.400]  大祭司亞倫
[00:13:59.680 --> 00:14:01.220]  佢嘅名字約居別叫咩呀
[00:14:01.220 --> 00:14:03.520]  耶和華係我嘅榮耀
[00:14:03.520 --> 00:14:06.840]  耶和華係我嘅榮耀
[00:14:06.840 --> 00:14:08.640]  佢喺個生命裏面
[00:14:08.640 --> 00:14:09.920]  喺啲困難當中
[00:14:09.920 --> 00:14:11.440]  都仍舊彰顯
[00:14:11.440 --> 00:14:12.480]  神自己嘅榮耀
[00:14:12.480 --> 00:14:16.820]  所以後來摩西成為一個以色列最偉大的領袖
[00:14:16.820 --> 00:14:19.120]  佢個信仰嘅基礎係喺邊度嚟呢
[00:14:19.120 --> 00:14:22.460]  因為佢喺埃及嘅皇宮裏面長大
[00:14:22.460 --> 00:14:24.500]  因為佢係
[00:14:24.500 --> 00:14:27.060]  被埃及公主收養咗做養子
[00:14:27.060 --> 00:14:28.340]  就係因為
[00:14:29.880 --> 00:14:30.900]  神嘅安排底下
[00:14:30.900 --> 00:14:33.720]  佢能夠可以喺媽媽嘅家中
[00:14:33.720 --> 00:14:35.780]  可以預養佢直到斷奶
[00:14:35.780 --> 00:14:38.340]  就係嗰幾年嘅日子
[00:14:38.340 --> 00:14:40.640]  媽媽將
[00:14:40.640 --> 00:14:41.920]  神嘅
[00:14:41.920 --> 00:14:42.940]  教導
[00:14:42.940 --> 00:14:45.500]  將神俾以色列人嘅盼望
[00:14:45.500 --> 00:14:47.040]  都放喺呢一個嘅
[00:14:47.040 --> 00:14:49.080]  孩子嘅生命當中
[00:14:49.080 --> 00:14:51.400]  唔係一啲嘅神學知識
[00:14:51.400 --> 00:14:53.700]  唔係一啲嘅
[00:14:53.700 --> 00:14:56.000]  只有外面嘅一啲咁樣嘅
[00:14:56.000 --> 00:14:58.820]  信仰嘅一啲嘅行為
[00:14:59.840 --> 00:15:00.860]  而係生命
[00:15:00.860 --> 00:15:03.680]  而係佢嗰種對神嘅信靠
[00:15:03.680 --> 00:15:06.760]  而至於深深嘅植根係摩西
[00:15:06.760 --> 00:15:08.340]  呢個心靈嘅深處
[00:15:08.340 --> 00:15:09.620]  由小朋友
[00:15:09.620 --> 00:15:10.700]  直到
[00:15:10.700 --> 00:15:11.980]  佢成年嘅時候
[00:15:11.980 --> 00:15:16.600]  所以喺猶太人佢哋有句說話佢話一個好母親
[00:15:16.600 --> 00:15:18.880]  勝過一百間好學校
[00:15:18.880 --> 00:15:22.220]  我哋今日都要尋找好多好嘅學校
[00:15:22.220 --> 00:15:24.280]  但唔好忘記
[00:15:24.280 --> 00:15:25.800]  你係媽媽
[00:15:25.800 --> 00:15:28.620]  你先至係一間最好嘅學校
[00:15:29.400 --> 00:15:30.760]  去教導你嘅孩子
[00:15:30.760 --> 00:15:35.600]  所以頂尖喎喺你嘅成長當中
[00:15:35.600 --> 00:15:39.580]  你冇想到媽媽為你做嘅一啲嘅愛嘅付出
[00:15:39.580 --> 00:15:44.980]  你會點樣去嚟到去回應佢呢份嘅犧牲
[00:15:44.980 --> 00:15:50.080]  佢冇為你放低過佢自己一啲嘅想法
[00:15:50.080 --> 00:15:51.840]  而為咗照顧你
[00:15:51.840 --> 00:15:53.440]  照顧家庭
[00:15:53.440 --> 00:15:57.720]  或者忍受我哋青春期 活躍期嘅裏面對佢嘅頂撞
[00:16:00.400 --> 00:16:03.640]  如果你媽媽喺身邊幫我哋多謝佢好唔好
[00:16:03.640 --> 00:16:05.560]  你媽媽喺你身邊
[00:16:05.560 --> 00:16:07.600]  或者你哋就錫啖佢都得㗎喎而家
[00:16:07.600 --> 00:16:16.820]  跟住我哋睇下父親嘅愛 父親嘅愛好唔同㗎喎
[00:16:16.820 --> 00:16:18.840]  我哋叫做承傳嘅愛
[00:16:18.840 --> 00:16:22.440]  再一次聽我讀出呢個經文喺第二章十一節
[00:16:22.440 --> 00:16:23.720]  正如你哋知道
[00:16:23.720 --> 00:16:27.060]  我哋待你哋好像父親待自己嘅兒女一樣
[00:16:27.060 --> 00:16:28.600]  我哋勸勉你哋
[00:16:28.840 --> 00:16:30.620]  安慰你哋祝福你哋
[00:16:30.620 --> 00:16:34.720]  使你哋行事對得起那召你哋進他自己嘅國
[00:16:34.720 --> 00:16:36.260]  得他榮耀的神
[00:16:36.260 --> 00:16:39.340]  原來父親同母親嘅愛係好唔一樣
