
[00:00:00.000 --> 00:00:03.000]  好 讓姐妹平安
[00:05:14.000 --> 00:05:17.000]  詩是一個最能夠表達感受
[00:05:17.000 --> 00:05:20.000]  情感的一種方式去表達
[00:05:20.000 --> 00:05:23.000]  無論你是快樂、悲哀
[00:05:23.000 --> 00:05:25.000]  你是很煩躁、很憤怒
[00:05:25.000 --> 00:05:27.000]  或者你是很得安慰
[00:05:27.000 --> 00:05:30.000]  或者你是很不知為什麼、很困惑
[00:05:30.000 --> 00:05:33.000]  很多種種的心情
[00:05:33.000 --> 00:05:36.000]  其實是用詩歌最能夠表達的
[00:05:36.000 --> 00:05:38.000]  淋漓盡致的
[00:05:38.000 --> 00:05:42.000]  敬拜裡面很多敬拜都是詩的一種唱的形式
[00:05:42.000 --> 00:05:43.000]  其實都是這樣的
[00:05:43.000 --> 00:05:44.000]  是情感的表達
[00:05:44.000 --> 00:05:46.000]  所以它是有教導成分
[00:05:46.000 --> 00:05:50.000]  但它最重要的就是它想表達情感
[00:05:50.000 --> 00:05:52.000]  所以你看詩歌的時候
[00:05:52.000 --> 00:05:54.000]  你能夠捉到它的感受
[00:05:54.000 --> 00:05:56.000]  其實你是明白了寫詩的人
[00:05:56.000 --> 00:05:59.000]  或者才知道它裡面的情感是怎樣的
[00:05:59.000 --> 00:06:00.000]  這個是第一樣
[00:06:00.000 --> 00:06:02.000]  就是情感
[00:06:02.000 --> 00:06:04.000]  第二就是希伯來的詩歌
[00:06:04.000 --> 00:06:06.000]  它是結構的
[00:06:06.000 --> 00:06:08.000]  譬如說我們中國人的詩歌
[00:06:08.000 --> 00:06:10.000]  唐詩有四句或者八句
[00:06:10.000 --> 00:06:11.000]  或者押韻那些
[00:06:11.000 --> 00:06:14.000]  但希伯來的詩歌應該不是這樣的
[00:06:14.000 --> 00:06:16.000]  通常按照它的內容
[00:06:16.000 --> 00:06:17.000]  或者它的特色
[00:06:17.000 --> 00:06:19.000]  它會有一些鋪排的
[00:06:19.000 --> 00:06:22.000]  讓你可以對它要講的內容
[00:06:22.000 --> 00:06:25.000]  有一個深刻一點的印象
[00:06:25.000 --> 00:06:28.000]  它是怎樣鋪排它想講的東西的呢
[00:06:28.000 --> 00:06:30.000]  有時候這些地方會重複
[00:06:30.000 --> 00:06:32.000]  有時候這些地方前後又會對應
[00:06:32.000 --> 00:06:34.000]  那你怎樣留意到它這些東西呢
[00:06:34.000 --> 00:06:36.000]  這個是第二樣東西我們要留意的
[00:06:36.000 --> 00:06:37.000]  情感結構
[00:06:37.000 --> 00:06:40.000]  第三樣東西就是圖畫
[00:06:40.000 --> 00:06:41.000]  圖畫
[00:06:41.000 --> 00:06:42.000]  什麼叫圖畫呢
[00:06:42.000 --> 00:06:44.000]  就是說它是用一些圖像
[00:06:44.000 --> 00:06:47.000]  幫我們進入它想像的裡面
[00:06:47.000 --> 00:06:48.000]  它不是用邏輯
[00:06:48.000 --> 00:06:50.000]  教你因為這樣所以這樣
[00:06:50.000 --> 00:06:51.000]  它很少這樣的
[00:06:51.000 --> 00:06:54.000]  它通常是用一些圖像圖畫
[00:06:54.000 --> 00:06:55.000]  你看看天
[00:06:55.000 --> 00:06:56.000]  你看看地
[00:06:56.000 --> 00:06:57.000]  你看看山
[00:06:57.000 --> 00:06:58.000]  或者你看看
[00:06:58.000 --> 00:07:00.000]  它用了很多方法
[00:07:00.000 --> 00:07:03.000]  其實它是想你透過那幅圖像
[00:07:03.000 --> 00:07:04.000]  你去默想
[00:07:04.000 --> 00:07:05.000]  你去思考
[00:07:05.000 --> 00:07:07.000]  其實私人想講什麼
[00:07:07.000 --> 00:07:09.000]  所以我們嘗試用這三種的
[00:07:09.000 --> 00:07:13.000]  這三種的向度去看這一張聖經
[00:07:13.000 --> 00:07:16.000]  就是情感結構和圖像
[00:07:16.000 --> 00:07:18.000]  66張
[00:07:18.000 --> 00:07:22.000]  我們嘗試讀一次
[00:07:22.000 --> 00:07:24.000]  24節都有點長
[00:07:24.000 --> 00:07:26.000]  但是我希望起碼讀一次
[00:07:26.000 --> 00:07:27.000]  大家讀的時候
[00:07:27.000 --> 00:07:29.000]  你揣摩一下
[00:07:29.000 --> 00:07:31.000]  第一個我想比較容易
[00:07:31.000 --> 00:07:32.000]  或者是比較明顯的
[00:07:32.000 --> 00:07:34.000]  就是情感世界
[00:07:34.000 --> 00:07:35.000]  私人講的時候
[00:07:35.000 --> 00:07:36.000]  你坐下來講的時候
[00:07:36.000 --> 00:07:38.000]  它裡面的感覺是怎麼樣的
[00:07:38.000 --> 00:07:39.000]  我們試一下
[00:07:39.000 --> 00:07:40.000]  它分得很好的
[00:07:40.000 --> 00:07:42.000]  總之每一版有時候是一節
[00:07:42.000 --> 00:07:43.000]  有時候是兩節
[00:07:43.000 --> 00:07:44.000]  根據這一版
[00:07:44.000 --> 00:07:45.000]  我讀先
[00:07:45.000 --> 00:07:46.000]  大家就讀第二版
[00:07:46.000 --> 00:07:48.000]  輪流讀完這24節
[00:07:48.000 --> 00:07:50.000]  大家一邊看一邊揣摩
[00:07:50.000 --> 00:07:52.000]  開始這樣說的
[00:07:52.000 --> 00:07:56.000]  如此說 天是我的座位 地是我的腳凳
[00:07:56.000 --> 00:07:59.000]  你們要為我做何等的奠禮
[00:07:59.000 --> 00:08:03.000]  那裡是我安息的地方呢
[00:08:03.000 --> 00:08:06.000]  《爾賽亞書》66章這樣完
[00:08:06.000 --> 00:08:09.000]  都有少少特別
[00:08:09.000 --> 00:08:11.000]  不知道大家讀的時候
[00:08:11.000 --> 00:08:12.000]  你有什麼
[00:08:12.000 --> 00:08:14.000]  看不看得到
[00:08:14.000 --> 00:08:19.000]  才知道《爾賽亞書》的情感世界是怎麼樣
[00:08:19.000 --> 00:08:20.000]  如果我就這樣
[00:08:20.000 --> 00:08:23.000]  大家輕輕很快速地讀一次
[00:08:23.000 --> 00:08:27.000]  無論是字眼 語氣 內容
[00:08:27.000 --> 00:08:28.000]  你們看得到的
[00:08:28.000 --> 00:08:31.000]  我覺得有幾個都是很對立的
[00:08:31.000 --> 00:08:32.000]  情感的
[00:08:32.000 --> 00:08:33.000]  很張力的
[00:08:33.000 --> 00:08:36.000]  它一方面有一種很快樂的表達
[00:08:36.000 --> 00:08:37.000]  歡樂
[00:08:37.000 --> 00:08:38.000]  好幾次的地方
[00:08:38.000 --> 00:08:40.000]  因為很多的原因
[00:08:40.000 --> 00:08:42.000]  因為這個嬰孩生了很歡樂
[00:08:42.000 --> 00:08:45.000]  因為這個嬰孩很歡樂
[00:08:45.000 --> 00:08:47.000]  另外一種好像很憤怒
[00:08:47.000 --> 00:08:49.000]  神會責罰
[00:08:49.000 --> 00:08:50.000]  祂會審判
[00:08:50.000 --> 00:08:53.000]  祂會殺光那些違背祂命令的人
[00:08:53.000 --> 00:08:54.000]  兩種都有
[00:08:54.000 --> 00:08:56.000]  祂又有安慰
[00:08:56.000 --> 00:08:57.000]  祂又有悲哀
[00:08:57.000 --> 00:08:58.000]  又有安慰
[00:08:58.000 --> 00:09:03.000]  又是很相對的感情和一些說話
[00:09:03.000 --> 00:09:05.000]  有時候很有盼望
[00:09:05.000 --> 00:09:07.000]  望見將來會怎樣呢
[00:09:07.000 --> 00:09:08.000]  在新天新地裡
[00:09:08.000 --> 00:09:11.000]  在遠處未來的日子會怎樣呢
[00:09:11.000 --> 00:09:14.000]  其實是這種很糾結
[00:09:14.000 --> 00:09:16.000]  很複雜的心情之下
[00:09:16.000 --> 00:09:20.000]  寫成這一段經文
[00:09:20.000 --> 00:09:23.000]  它是由當日看到的處境
[00:09:23.000 --> 00:09:24.000]  一直講到未來
[00:09:24.000 --> 00:09:26.000]  講到新天新地的日子
[00:09:26.000 --> 00:09:27.000]  是一個很長
[00:09:27.000 --> 00:09:28.000]  對當日有意思
[00:09:28.000 --> 00:09:29.000]  對今天有意義
[00:09:29.000 --> 00:09:31.000]  對將來是有意義的
[00:09:31.000 --> 00:09:33.000]  所以是一個很闊的圖畫
[00:09:33.000 --> 00:09:35.000]  我們可以見到的
[00:09:35.000 --> 00:09:38.000]  剛才我們說除了情感之外
[00:09:38.000 --> 00:09:39.000]  我們稍後會講多一點
[00:09:39.000 --> 00:09:41.000]  還有就是結構
[00:09:41.000 --> 00:09:43.000]  這個是我們要看
[00:09:43.000 --> 00:09:47.000]  因為二十四節好像寫的東西很散
[00:09:47.000 --> 00:09:49.000]  這是我的嘗試
[00:09:49.000 --> 00:09:50.000]  未必準確
[00:09:50.000 --> 00:09:52.000]  不過我嘗試將它擺成這個位置
[00:09:52.000 --> 00:09:56.000]  幫大家明白這二十四節聖經怎樣安排
[00:09:56.000 --> 00:09:58.000]  我見到其實很特別
[00:09:58.000 --> 00:10:00.000]  它頭和尾是對的
[00:10:00.000 --> 00:10:03.000]  對即是同一樣東西
[00:10:03.000 --> 00:10:05.000]  就是講聖殿
[00:10:05.000 --> 00:10:07.000]  開頭講聖殿
[00:10:07.000 --> 00:10:10.000]  還有講聖殿裡面的人
[00:10:10.000 --> 00:10:12.000]  最後又是講新的聖殿
[00:10:12.000 --> 00:10:14.000]  好像將來有很多人
[00:10:14.000 --> 00:10:15.000]  他們獻祭
[00:10:15.000 --> 00:10:16.000]  很遠方來
[00:10:16.000 --> 00:10:19.000]  好像公物那樣獻祭給神
[00:10:19.000 --> 00:10:20.000]  安息月
[00:10:20.000 --> 00:10:21.000]  獻祭
[00:10:21.000 --> 00:10:23.000]  都是一個聖殿獻祭的圖畫
[00:10:23.000 --> 00:10:24.000]  這是圖畫
[00:10:24.000 --> 00:10:26.000]  頭尾是講圖畫
[00:10:26.000 --> 00:10:28.000]  即是講獻祭、聖殿
[00:10:28.000 --> 00:10:30.000]  聖殿裡面有兩種人
[00:10:30.000 --> 00:10:31.000]  是兩種
[00:10:31.000 --> 00:10:32.000]  特別是
[00:10:32.000 --> 00:10:36.000]  中間第五第六節就講了兩種人有遭遇
[00:10:36.000 --> 00:10:38.000]  即是神怎樣對他們
[00:10:38.000 --> 00:10:39.000]  還有尾二那裡
[00:10:39.000 --> 00:10:41.000]  B和Bπ
[00:10:41.000 --> 00:10:44.000]  就是講那兩種人有什麼遭遇
[00:10:44.000 --> 00:10:45.000]  又是很相似的
[00:10:45.000 --> 00:10:47.000]  寫法有些不同
[00:10:47.000 --> 00:10:50.000]  但其實遭遇都是很對應的
[00:10:50.000 --> 00:10:52.000]  前面講得簡單些
[00:10:52.000 --> 00:10:54.000]  後面講得詳細些
[00:10:54.000 --> 00:10:58.000]  中間那段就是突然間講一個很新的東西
[00:10:58.000 --> 00:11:00.000]  講一個BB的出生
[00:11:00.000 --> 00:11:03.000]  象徵著一個國民的誕生
[00:11:03.000 --> 00:11:05.000]  這樣鋪排大概的內容
[00:11:05.000 --> 00:11:08.000]  我嘗試用這個結構去了解
[00:11:08.000 --> 00:11:10.000]  這張聖經想講什麼
[00:11:10.000 --> 00:11:13.000]  我會講A和Aπ
[00:11:13.000 --> 00:11:14.000]  然後講B和Bπ
[00:11:14.000 --> 00:11:16.000]  最後就是講C
[00:11:16.000 --> 00:11:19.000]  大家可以透過這個結構去了解
[00:11:19.000 --> 00:11:22.000]  第一段先講A那兩節
[00:11:22.000 --> 00:11:24.000]  他那裡這樣講
[00:11:24.000 --> 00:11:26.000]  天是我的座位
[00:11:26.000 --> 00:11:28.000]  地是我的腳凳
[00:11:28.000 --> 00:11:30.000]  你們要為我做何等的奠禮
[00:11:30.000 --> 00:11:32.000]  哪裡是我安息的地方
[00:11:32.000 --> 00:11:34.000]  他想講什麼
[00:11:34.000 --> 00:11:37.000]  他說那時候有些人
[00:11:37.000 --> 00:11:39.000]  想為神做聖殿
[00:11:39.000 --> 00:11:41.000]  神就跟他說
[00:11:41.000 --> 00:11:43.000]  你為我建聖殿
[00:11:43.000 --> 00:11:46.000]  你只是想找個地方安居
[00:11:46.000 --> 00:11:47.000]  為我做個家
[00:11:47.000 --> 00:11:48.000]  是好的
[00:11:48.000 --> 00:11:51.000]  令大家想起大衛索羅門為神建聖殿
[00:11:51.000 --> 00:11:53.000]  那些情境
[00:11:53.000 --> 00:11:54.000]  但他說什麼
[00:11:54.000 --> 00:11:57.000]  他說天是我的座位
[00:11:57.000 --> 00:11:58.000]  地是我的腳凳
[00:11:58.000 --> 00:12:00.000]  即是想像起來
[00:12:00.000 --> 00:12:02.000]  原來神根本是很偉大的
[00:12:02.000 --> 00:12:04.000]  天都不夠他坐
[00:12:04.000 --> 00:12:05.000]  地都不夠他站
[00:12:05.000 --> 00:12:09.000]  那你做個聖殿想怎樣
[00:12:09.000 --> 00:12:10.000]  想困住我
[00:12:10.000 --> 00:12:12.000]  他好像有個味道
[00:12:12.000 --> 00:12:14.000]  你怎樣為我做個家
[00:12:14.000 --> 00:12:16.000]  可以將我住在那裡
[00:12:16.000 --> 00:12:18.000]  所有東西都是我的
[00:12:18.000 --> 00:12:23.000]  你想做聖殿不是一件壞事
[00:12:23.000 --> 00:12:26.000]  不過如果你想做一個聖殿出來
[00:12:26.000 --> 00:12:28.000]  就是想將我放在那裡
[00:12:28.000 --> 00:12:30.000]  那你們就可以安心做你的事
[00:12:30.000 --> 00:12:32.000]  那你就搞錯了
[00:12:32.000 --> 00:12:36.000]  以色列人在整個歷史裡有一個錯誤
[00:12:36.000 --> 00:12:38.000]  沒錯他們建聖殿
[00:12:38.000 --> 00:12:40.000]  索羅門曾經說過
[00:12:40.000 --> 00:12:42.000]  祈禱的時候獻殿的時候
[00:12:42.000 --> 00:12:45.000]  神啊其實天都不夠你站
[00:12:45.000 --> 00:12:46.000]  他都知道
[00:12:46.000 --> 00:12:47.000]  不過你吩咐我們
[00:12:47.000 --> 00:12:49.000]  我們很想為你建個地方
[00:12:49.000 --> 00:12:50.000]  你就叫我建
[00:12:50.000 --> 00:12:51.000]  我建了
[00:12:51.000 --> 00:12:52.000]  我希望你祈求
[00:12:52.000 --> 00:12:53.000]  我在這裡祈求的東西
[00:12:53.000 --> 00:12:54.000]  希望你隨聽
[00:12:54.000 --> 00:12:56.000]  這個索羅門是祈禱的
[00:12:56.000 --> 00:12:58.000]  但其實本質不是
[00:12:58.000 --> 00:13:01.000]  這個聖殿可以困住神
[00:13:01.000 --> 00:13:04.000]  以色列人在他們犯罪的日子裡面
[00:13:04.000 --> 00:13:07.000]  他們就以為聖殿是可以的
[00:13:07.000 --> 00:13:08.000]  總之他們犯什麼
[00:13:08.000 --> 00:13:09.000]  外面做什麼都不要緊
[00:13:09.000 --> 00:13:10.000]  進了聖殿裡面
[00:13:10.000 --> 00:13:11.000]  獻祭
[00:13:11.000 --> 00:13:12.000]  做你做的事之後
[00:13:12.000 --> 00:13:14.000]  出去就任意妄為
[00:13:14.000 --> 00:13:17.000]  但回去聖殿就覺得自己平安無事
[00:13:17.000 --> 00:13:18.000]  他們這樣想
[00:13:18.000 --> 00:13:20.000]  耶利米茲說很多這個
[00:13:20.000 --> 00:13:22.000]  所以他說你們想做聖殿
[00:13:22.000 --> 00:13:23.000]  其實不是壞事
[00:13:23.000 --> 00:13:26.000]  不過你們不要想著困住我
[00:13:26.000 --> 00:13:28.000]  其實沒有什麼可以困住我的
[00:13:28.000 --> 00:13:29.000]  然後他說什麼
[00:13:29.000 --> 00:13:32.000]  他說其實這一切都是我所做的
[00:13:32.000 --> 00:13:33.000]  就有了
[00:13:33.000 --> 00:13:35.000]  你們眼見的全部是山、地、海
[00:13:35.000 --> 00:13:36.000]  全部都是我做的
[00:13:36.000 --> 00:13:38.000]  因為我現有的
[00:13:38.000 --> 00:13:39.000]  接著說一句很重要的
[00:13:39.000 --> 00:13:42.000]  他說但是我所看顧的是什麼呢
[00:13:42.000 --> 00:13:45.000]  就是那些虛心痛悔
[00:13:45.000 --> 00:13:48.000]  因我的壞而戰驚的人
[00:13:48.000 --> 00:13:51.000]  這個看顧這個字
[00:13:51.000 --> 00:13:53.000]  其實這個字是一體的
[00:13:53.000 --> 00:13:55.000]  就是看著看著
[00:13:55.000 --> 00:13:58.000]  神說其實你們不要想著做的地方
[00:13:58.000 --> 00:14:00.000]  雖然這個沒有問題沒有錯
[00:14:00.000 --> 00:14:02.000]  但重要的是
[00:14:02.000 --> 00:14:04.000]  不是因為那個地方
[00:14:04.000 --> 00:14:05.000]  所以我在那裏安息
[00:14:05.000 --> 00:14:06.000]  住在那裏
[00:14:06.000 --> 00:14:08.000]  而是神說我會看著
[00:14:08.000 --> 00:14:09.000]  我會看重
[00:14:09.000 --> 00:14:10.000]  我會看顧什麼人呢
[00:14:10.000 --> 00:14:12.000]  就是那些虛心的人
[00:14:12.000 --> 00:14:14.000]  這個就解作貧窮的意思
[00:14:14.000 --> 00:14:15.000]  如果你看回畫本
[00:14:15.000 --> 00:14:17.000]  那些有括著貧窮的原意
[00:14:17.000 --> 00:14:19.000]  就是在心靈裏面
[00:14:19.000 --> 00:14:21.000]  覺得自己什麼都沒有
[00:14:21.000 --> 00:14:23.000]  那些人什麼都不行的
[00:14:23.000 --> 00:14:25.000]  覺得自己不行的人
[00:14:25.000 --> 00:14:27.000]  就是這個意思
[00:14:27.000 --> 00:14:29.000]  痛悔就是在說一種迴轉
[00:14:29.000 --> 00:14:31.000]  是在說那種跛的意思
[00:14:31.000 --> 00:14:34.000]  其實這個字原本是有一個跛腳的味道
[00:14:34.000 --> 00:14:37.000]  用它來形容一個人身體上的殘缺
[00:14:37.000 --> 00:14:39.000]  靈的裏面那種跛腳
[00:14:39.000 --> 00:14:41.000]  其實也有一個意思
[00:14:41.000 --> 00:14:43.000]  所以說什麼叫痛悔
[00:14:43.000 --> 00:14:44.000]  就是在神的面前
[00:14:44.000 --> 00:14:45.000]  在靈的裏面
[00:14:45.000 --> 00:14:46.000]  其實我是站不住的
[00:14:46.000 --> 00:14:48.000]  我根本是沒有資格
[00:14:48.000 --> 00:14:51.000]  沒有權
[00:14:51.000 --> 00:14:53.000]  沒有身份
[00:14:53.000 --> 00:14:54.000]  在神的面前站得住
[00:14:54.000 --> 00:14:55.000]  就是那種人
[00:14:55.000 --> 00:14:58.000]  那種人就是神會看顧的
[00:14:58.000 --> 00:15:01.000]  然後就是因我的話而戰驚
[00:15:01.000 --> 00:15:03.000]  大家有沒有試過看聖經
[00:15:03.000 --> 00:15:04.000]  讀神的說話
[00:15:04.000 --> 00:15:06.000]  聽聖經的說話會戰驚
[00:15:06.000 --> 00:15:10.000]  這個是對我們來說一個很大的提醒
[00:15:10.000 --> 00:15:12.000]  我們會渴慕神的說話
[00:15:12.000 --> 00:15:14.000]  我們會嘗試明白
[00:15:14.000 --> 00:15:17.000]  理解 詮釋 甚至是實踐
[00:15:17.000 --> 00:15:19.000]  但是對神的說話
[00:15:19.000 --> 00:15:21.000]  那種戰驚其實是
[00:15:21.000 --> 00:15:22.000]  這裡特別說
[00:15:22.000 --> 00:15:24.000]  什麼人會戰驚呢
[00:15:24.000 --> 00:15:27.000]  就是那些知道自己做錯的人
[00:15:27.000 --> 00:15:29.000]  知道自己在神的面前死了
[00:15:29.000 --> 00:15:30.000]  脖子都發抖了
[00:15:30.000 --> 00:15:31.000]  不知道怎麼辦
[00:15:31.000 --> 00:15:32.000]  他會憤怒的
[00:15:32.000 --> 00:15:35.000]  在這裡就說
[00:15:35.000 --> 00:15:37.000]  他重視的是什麼人呢
[00:15:37.000 --> 00:15:39.000]  就是那些真的虛心
[00:15:39.000 --> 00:15:42.000]  是生命覺得自己貧乏
[00:15:42.000 --> 00:15:43.000]  不夠
[00:15:43.000 --> 00:15:45.000]  在神的面前站不住
[00:15:45.000 --> 00:15:47.000]  甚至因為神的說話
[00:15:47.000 --> 00:15:51.000]  而戰驚的人
[00:15:51.000 --> 00:15:53.000]  這些人其實是神看顧的
[00:15:53.000 --> 00:15:55.000]  意思就是神會在他們中間
[00:15:55.000 --> 00:15:58.000]  成為他們的安息所在
[00:15:58.000 --> 00:16:01.000]  在二創亞書的五十七章十五節
[00:16:01.000 --> 00:16:03.000]  都有一個很相似的形容
[00:16:03.000 --> 00:16:06.000]  五十七章第十五節是這樣說的
[00:16:06.000 --> 00:16:07.000]  那裡說
[00:16:07.000 --> 00:16:10.000]  因為那至高至上
[00:16:10.000 --> 00:16:11.000]  永遠長存
[00:16:11.000 --> 00:16:13.000]  名為聖者的如此說
[00:16:13.000 --> 00:16:14.000]  我會住在哪裡
[00:16:14.000 --> 00:16:16.000]  至高至聖的所在
[00:16:16.000 --> 00:16:19.000]  我都和那些心靈痛悔謙卑的人同居
