
[00:00:00.000 --> 00:00:03.080]  通常母親節我們都會講一些訊息
[00:03:25.560 --> 00:03:29.000]  讓這個母親知道上帝是信實的
[00:03:29.000 --> 00:03:33.280]  亦都讓我們後世的人知道上帝是信實的
[00:03:33.280 --> 00:03:36.640]  所以讓我們一起多謝我們的母親的時候
[00:03:36.640 --> 00:03:39.840]  讓我們今天亦都是想更深一層
[00:03:39.840 --> 00:03:44.160]  我們多謝在每一個母親的後面我們的主
[00:03:44.160 --> 00:03:45.840]  今日我們想和各位看的
[00:03:45.840 --> 00:03:51.280]  就是在《撒姆爾記》上這本書的第一至第三章
[00:03:51.280 --> 00:03:57.040]  說到撒姆爾先知的母親哈娜的歷史故事
[00:03:57.040 --> 00:03:59.520]  我們今日的經文
[00:03:59.520 --> 00:04:04.720]  我想和大家讀的是第一章第九至第二十節
[00:04:04.720 --> 00:04:07.160]  今日說到的訊息大綱
[00:04:07.160 --> 00:04:09.400]  已經印在各位的秩序表的後面
[00:04:09.400 --> 00:04:11.920]  或者各位可以找到秩序表
[00:04:11.920 --> 00:04:14.120]  有聖經的可以打開聖經
[00:04:14.120 --> 00:04:17.760]  或者是按著銀幕和我們一起去看
[00:04:17.760 --> 00:04:22.920]  《撒姆爾記》上第一章第九至二十節
[00:04:22.920 --> 00:04:26.000]  讓我們一起讀這段聖經
[00:04:26.000 --> 00:04:29.080]  我們由第九節開始
[00:04:47.760 --> 00:04:51.480]  許願說:蘭君知耶和華啊
[00:04:51.480 --> 00:04:54.520]  你若誰顧婢女的苦情
[00:04:54.520 --> 00:04:56.680]  觀念不忘婢女
[00:04:56.680 --> 00:04:58.760]  賜我一個兒子
[00:04:58.760 --> 00:05:02.280]  我必使他終身歸於耶和華
[00:05:02.280 --> 00:05:05.600]  不用剃頭刀剃他的頭
[00:05:05.600 --> 00:05:09.720]  哈娜在耶和華面前不住地祈禱
[00:05:09.720 --> 00:05:12.400]  以利定睛看他的嘴
[00:05:12.400 --> 00:05:15.080]  原來哈娜心中脈搏
[00:05:15.080 --> 00:05:18.040]  只動嘴唇,不出聲音
[00:05:18.040 --> 00:05:21.080]  因此以利以為他喝醉了
[00:05:21.080 --> 00:05:22.680]  以利對他說:
[00:05:22.680 --> 00:05:24.920]  你要醉到幾時呢?
[00:05:24.920 --> 00:05:27.080]  你不應該喝酒
[00:05:27.080 --> 00:05:29.040]  哈娜回答說:
[00:05:29.040 --> 00:05:31.360]  主啊,不是這樣
[00:05:31.360 --> 00:05:34.240]  我是心裡愁苦的婦人
[00:05:34.240 --> 00:05:37.320]  清酒濃酒都沒有喝
[00:05:37.320 --> 00:05:41.640]  但在耶和華面前是要傾心圖義
[00:05:41.640 --> 00:05:45.760]  不要將婢女看作不正經的女子
[00:05:45.760 --> 00:05:49.360]  我因被人激動,愁苦太多
[00:05:49.360 --> 00:05:51.840]  所以祈求到如今
[00:05:51.840 --> 00:05:52.960]  以利說:
[00:05:52.960 --> 00:05:55.840]  你可以平平安安地回去
[00:05:55.840 --> 00:05:57.600]  願以色列的神
[00:05:57.600 --> 00:06:00.440]  允准你向他所求的
[00:06:00.440 --> 00:06:01.520]  哈娜說:
[00:06:01.520 --> 00:06:04.600]  願婢女在你眼前蒙恩
[00:06:04.600 --> 00:06:07.000]  於是婦人走去吃飯
[00:06:07.000 --> 00:06:10.200]  面上再不帶愁容了
[00:06:10.200 --> 00:06:13.080]  次日清早她們起來
[00:06:13.080 --> 00:06:15.720]  在耶和華面前敬拜
[00:06:15.720 --> 00:06:17.400]  就回拉瑪
[00:06:17.400 --> 00:06:18.840]  到了迦裡
[00:06:18.840 --> 00:06:22.120]  以利迦娜和妻哈娜同房
[00:06:22.120 --> 00:06:24.280]  耶和華顧念哈娜
[00:06:24.280 --> 00:06:26.040]  哈娜就懷孕
[00:06:26.040 --> 00:06:27.400]  日期滿足
[00:06:27.400 --> 00:06:29.360]  生了一個兒子
[00:06:29.360 --> 00:06:31.800]  給他起名叫撒姆爾
[00:06:31.800 --> 00:06:32.480]  說:
[00:06:32.480 --> 00:06:36.200]  這是我從耶和華那裡求來的
[00:06:36.200 --> 00:06:37.640]  這是神的話語
[00:06:37.640 --> 00:06:43.640]  在撒姆爾記上第一章第九至二十節
[00:07:08.640 --> 00:07:11.160]  以利迦娜有兩個妻子
[00:07:11.160 --> 00:07:15.240]  另一個妻子去激動他
[00:07:15.240 --> 00:07:18.840]  因為另一個妻子有很多心恩仔
[00:07:18.840 --> 00:07:21.520]  所以他受到這種激動
[00:07:21.520 --> 00:07:26.480]  時時被這種話語等等創傷
[00:07:26.480 --> 00:07:29.800]  所以他心裡極其受苦難過
[00:07:29.800 --> 00:07:33.320]  並且很迷惘
[00:07:33.320 --> 00:07:36.640]  我們在這裡作為一個開始
[00:07:36.640 --> 00:07:40.000]  我們每一個人都會受創傷
[00:07:40.000 --> 00:07:41.600]  我們大家都明白
[00:07:41.600 --> 00:07:44.920]  因為外面的世界不是每個人都是好
[00:07:44.920 --> 00:07:48.520]  這個都不是美麗完整的世界
[00:07:48.520 --> 00:07:50.600]  但有一種創傷
[00:07:50.600 --> 00:07:52.600]  來到我們的生命裡面
[00:07:52.600 --> 00:07:56.960]  這種創傷的殺傷力是很厲害的
[00:07:56.960 --> 00:07:58.840]  是什麼創傷呢?
[00:07:58.840 --> 00:08:02.440]  就是這個創傷來自一些認識主的人
[00:08:02.440 --> 00:08:04.440]  認識主的人
[00:08:04.440 --> 00:08:09.280]  或者你相信他們應該是會愛你的人
[00:08:09.280 --> 00:08:10.960]  或者你的家人
[00:08:10.960 --> 00:08:15.240]  哈娜就在這種環境裡面遭遇這件事
[00:08:15.240 --> 00:08:17.440]  因為哈娜和她的丈夫
[00:08:17.440 --> 00:08:21.080]  和她另一個丈夫的妻子
[00:08:21.080 --> 00:08:22.760]  他們都是認識神的人
[00:08:22.760 --> 00:08:26.720]  他們年年都想去示羅那個地方獻祭
[00:08:26.720 --> 00:08:30.520]  所以當他遭遇到這種痛苦的時候
[00:08:30.520 --> 00:08:34.520]  心裡面實在是非常的艱難
[00:08:34.520 --> 00:08:37.640]  很多時候在我們的教會裡面
[00:08:37.640 --> 00:08:39.000]  在每一個教會裡面
[00:08:39.000 --> 00:08:41.320]  有時候我們都會遇見這些事
[00:08:41.320 --> 00:08:43.200]  我們相信一些人
[00:08:43.200 --> 00:08:46.120]  我們知道這些朋友
[00:08:46.120 --> 00:08:47.080]  這些弟兄姊妹
[00:08:47.080 --> 00:08:48.520]  確實是認識神
[00:08:48.520 --> 00:08:50.360]  或者認識了神很久
[00:08:50.360 --> 00:08:52.840]  我們都確實他是愛主的
[00:08:52.840 --> 00:08:54.360]  所以我們都很信任他
[00:08:54.360 --> 00:08:56.520]  很多時候他對我們說的話
[00:08:56.520 --> 00:08:57.880]  他給我們的教導
[00:08:57.880 --> 00:09:01.080]  很多時候我們都覺得好像真是神透過他們
[00:09:01.080 --> 00:09:03.320]  去教導我們一樣
[00:09:03.320 --> 00:09:04.640]  但忽然間
[00:09:04.640 --> 00:09:06.640]  當有一些事的發生
[00:09:06.640 --> 00:09:09.800]  他來傷害我們的時候
[00:09:09.800 --> 00:09:13.520]  我們的心就會真的是受苦難過
[00:09:13.520 --> 00:09:15.960]  和迷茫的
[00:09:15.960 --> 00:09:18.480]  我們心裡面就說為甚麼呢?
[00:09:18.480 --> 00:09:20.400]  為甚麼他是認識神的人
[00:09:20.400 --> 00:09:21.480]  他是愛主的人
[00:09:21.480 --> 00:09:25.160]  為甚麼他會這樣對我呢?
[00:09:25.160 --> 00:09:29.800]  有時候當我們是迷茫起來的時候
[00:09:29.800 --> 00:09:31.960]  我們根本分不出
[00:09:31.960 --> 00:09:33.960]  他們這樣做是他們自己
[00:09:33.960 --> 00:09:35.920]  是他們這樣待我
[00:09:35.920 --> 00:09:37.080]  有時候我們分不出
[00:09:37.080 --> 00:09:39.680]  以為是上帝叫他們這樣待我
[00:09:39.680 --> 00:09:42.720]  因為我們一直都覺得他們是很愛上帝的人
[00:09:42.720 --> 00:09:44.640]  所以我們分不出的時候
[00:09:44.640 --> 00:09:46.280]  我們就亂了
[00:09:46.280 --> 00:09:47.440]  當我們亂的時候
[00:09:47.440 --> 00:09:48.480]  唯一的做法
[00:09:48.480 --> 00:09:50.120]  我們就遠走高飛
[00:09:50.120 --> 00:09:51.840]  我們要離開他們
[00:09:51.840 --> 00:09:53.120]  很多人因為這樣
[00:09:53.120 --> 00:09:55.040]  是對神的一種誤會
[00:09:55.040 --> 00:09:57.040]  我再不願意相信神了
[00:09:57.040 --> 00:09:58.720]  其實是不關上帝的事
[00:09:58.720 --> 00:10:02.000]  是他們的事
[00:10:02.000 --> 00:10:03.080]  但有一種
[00:10:03.080 --> 00:10:04.440]  這一種的創傷
[00:10:04.440 --> 00:10:07.160]  除了這種是直接的創傷之外
[00:10:07.160 --> 00:10:09.160]  還有一種的創傷
[00:10:09.160 --> 00:10:11.280]  又是好像真是
[00:10:11.280 --> 00:10:13.600]  再刺多你一刀的
[00:10:13.600 --> 00:10:15.800]  你猜是甚麼呢?
[00:10:15.800 --> 00:10:16.840]  Billy Graham
[00:10:16.840 --> 00:10:18.120]  大報道家
[00:10:18.120 --> 00:10:20.000]  葛培利他的女兒
[00:10:20.000 --> 00:10:21.800]  叫Ann Graham Lotz
[00:10:21.800 --> 00:10:24.200]  Ann也是一個很懂得講道的
[00:10:24.200 --> 00:10:26.880]  一個姊妹
[00:10:26.880 --> 00:10:28.600]  她自己有她的機構
[00:10:28.600 --> 00:10:30.720]  是教人查經的
[00:10:30.720 --> 00:10:32.120]  Ann和她的丈夫
[00:10:32.120 --> 00:10:33.920]  她的丈夫是一個長老
[00:10:33.920 --> 00:10:35.240]  在教會裏面
[00:10:35.240 --> 00:10:39.440]  亦都經歷過受到教會愛主的人
[00:10:39.440 --> 00:10:42.840]  那種對她的攻擊
[00:10:42.840 --> 00:10:44.520]  她寫過一本書叫做
[00:10:44.520 --> 00:10:46.960]  Wounded by God's People
[00:10:46.960 --> 00:10:50.280]  就是被認識神的人傷害
[00:10:50.280 --> 00:10:52.280]  Wounded by God's People
[00:10:52.280 --> 00:10:55.960]  她說到裏面除了是直接的攻擊之外
[00:10:55.960 --> 00:10:57.160]  她說有一些人
[00:10:57.160 --> 00:10:58.880]  如果他介入
[00:10:58.880 --> 00:11:01.840]  他就可以停止了人這種的攻擊
[00:11:01.840 --> 00:11:03.680]  但她說他愛我
[00:11:03.680 --> 00:11:05.400]  但他沒有介入去
[00:11:05.400 --> 00:11:07.000]  他沒有理這件事
[00:11:07.000 --> 00:11:08.560]  所以是雙倍的
[00:11:08.560 --> 00:11:10.800]  令到她心裏面的創傷
[00:11:10.800 --> 00:11:12.280]  她舉一些例子
[00:11:12.280 --> 00:11:14.920]  她說見到一些家人
[00:11:14.920 --> 00:11:17.560]  是奪取了其他的弟兄姊妹
[00:11:17.560 --> 00:11:20.080]  她爸爸留下來的遺產
[00:11:20.080 --> 00:11:22.200]  大家都看到她是這樣
[00:11:22.200 --> 00:11:24.080]  但她媽媽是愛主的人
[00:11:24.080 --> 00:11:26.160]  她媽媽就是一言不語
[00:11:26.160 --> 00:11:27.360]  絕對不出聲
[00:11:27.360 --> 00:11:29.360]  媽媽就為了大局的緣故
[00:11:29.360 --> 00:11:32.080]  是不願意主持這些的公道
[00:11:32.080 --> 00:11:33.840]  她又提到在教會裏面
[00:11:33.840 --> 00:11:36.600]  有些的童工是叫一個人
[00:11:36.600 --> 00:11:37.680]  你不用回去侍奉了
[00:11:37.680 --> 00:11:40.160]  即是除去了他侍奉的崗位
[00:11:40.160 --> 00:11:41.640]  無端端的這樣做
[00:11:41.640 --> 00:11:42.640]  她就去找牧師
[00:11:42.640 --> 00:11:43.680]  牧師就說
[00:11:43.680 --> 00:11:45.280]  我就是很想幫你
[00:11:45.280 --> 00:11:47.920]  但我是實在無能幫你
[00:11:47.920 --> 00:11:48.520]  怎會
[00:11:48.520 --> 00:11:49.440]  沒有可能是這樣的
[00:11:49.440 --> 00:11:52.080]  為何不可以為我去解釋清楚
[00:11:52.080 --> 00:11:53.920]  為我了解一下
[00:11:53.920 --> 00:11:55.480]  最難過的就是
[00:11:55.480 --> 00:11:57.200]  這些事過了之後
[00:11:57.200 --> 00:11:58.520]  無論媽媽也好
[00:11:58.520 --> 00:11:59.280]  牧師也好
[00:11:59.280 --> 00:11:59.960]  其他人也好
[00:11:59.960 --> 00:12:01.280]  回來跟你說
[00:12:01.280 --> 00:12:03.200]  我家其實很愛你的
[00:12:03.200 --> 00:12:04.560]  我們很關心你的
[00:12:04.560 --> 00:12:06.400]  我知道你受很多苦
[00:12:06.400 --> 00:12:09.520]  她心裏面就覺得加重的痛苦
[00:12:09.520 --> 00:12:10.320]  伊利嘉娜
[00:12:10.320 --> 00:12:12.920]  即是哈娜的丈夫就是這樣
[00:12:12.920 --> 00:12:14.920]  哈娜的丈夫跟哈娜說
[00:12:14.920 --> 00:12:16.320]  你知不知道我愛你的
[00:12:16.320 --> 00:12:17.680]  愛得你很重要的
[00:12:17.680 --> 00:12:19.880]  有了我比有十個兒子更好
[00:12:19.880 --> 00:12:21.320]  你知不知道我很愛你
[00:12:21.320 --> 00:12:23.320]  我有甚麼好東西相配給你的
[00:12:23.320 --> 00:12:24.800]  但哈娜的心就說
[00:12:24.800 --> 00:12:26.840]  為何比利娜
[00:12:26.840 --> 00:12:27.920]  即是另外這個女人
[00:12:27.920 --> 00:12:29.520]  她攻擊我的時候
[00:12:29.520 --> 00:12:32.480]  為何你做丈夫的是站在一邊
[00:12:32.480 --> 00:12:33.560]  一聲也不吭
[00:12:33.560 --> 00:12:35.920]  是任她這樣來傷害我
[00:12:35.920 --> 00:12:37.040]  你說你愛我
[00:12:37.040 --> 00:12:39.040]  為何你會這樣
[00:12:39.040 --> 00:12:41.400]  在這種環境裏
[00:12:41.400 --> 00:12:43.280]  在認識主的人裏
[00:12:43.280 --> 00:12:45.120]  是出現這樣的事
[00:12:45.120 --> 00:12:46.120]  有人認為
[00:12:46.120 --> 00:12:47.200]  我認為他可以幫我
[00:12:47.200 --> 00:12:48.400]  他又沒有來幫我
[00:12:48.400 --> 00:12:49.760]  我認為別人會愛我
[00:12:49.760 --> 00:12:50.800]  他又沒有來愛我
[00:12:50.800 --> 00:12:52.040]  在這樣的情況
[00:12:52.040 --> 00:12:54.360]  特別是發生在一個家庭裏面
[00:12:54.360 --> 00:12:56.360]  就好像哈娜的家庭裏面
[00:12:56.360 --> 00:12:58.360]  你有甚麼能夠做呢
[00:12:58.360 --> 00:13:00.920]  你有甚麼可以改變呢
[00:13:00.920 --> 00:13:02.280]  有很多人
[00:13:02.280 --> 00:13:05.560]  因為受到這種創傷的時候
[00:13:05.560 --> 00:13:07.560]  是受到人的傷害
[00:13:07.560 --> 00:13:11.360]  自己就變為一個傷害人的人
[00:13:11.360 --> 00:13:12.800]  有句說話說
[00:13:12.800 --> 00:13:15.240]  Hurt people hurt people
[00:13:15.240 --> 00:13:18.040]  即是說被傷害的人
[00:13:18.040 --> 00:13:19.040]  People who are hurt
[00:13:19.040 --> 00:13:21.680]  they will start hurting other people as well
[00:13:21.680 --> 00:13:23.360]  意思就是這樣
[00:13:23.360 --> 00:13:25.000]  因為想不到出路的時候
[00:13:25.000 --> 00:13:28.680]  所以就要去做這樣的事
[00:13:28.680 --> 00:13:29.680]  很多時候
[00:13:29.680 --> 00:13:32.680]  或者是哈娜她會想
[00:13:32.680 --> 00:13:34.520]  時時心裏面是籌算
[00:13:34.520 --> 00:13:36.000]  時時心裏面
[00:13:36.000 --> 00:13:36.840]  她腦袋裏面
[00:13:36.840 --> 00:13:39.320]  想來想去都是在排演一些東西
[00:13:39.320 --> 00:13:40.720]  排演甚麼呢
[00:13:40.720 --> 00:13:42.520]  那個女人再來跟我說的時候
[00:13:42.520 --> 00:13:44.080]  我會這樣跟她說
[00:13:44.080 --> 00:13:45.040]  我會這樣
[00:13:45.040 --> 00:13:46.120]  我會怎樣
[00:13:46.120 --> 00:13:48.440]  心裏面時時是想著這些東西
[00:13:48.440 --> 00:13:52.720]  她沒有這個膽量去面對這個女人
[00:13:52.720 --> 00:13:53.880]  那是怎樣呢
[00:13:53.880 --> 00:13:54.800]  會不會
[00:13:54.800 --> 00:13:56.640]  她好像很多時候我們都做的
[00:13:56.640 --> 00:13:58.640]  我們就找其他的人
[00:13:58.640 --> 00:14:02.920]  向其他的人討苦水
[00:14:02.920 --> 00:14:04.000]  但是
[00:14:04.000 --> 00:14:05.840]  我們有時自己都知道
[00:14:05.840 --> 00:14:09.120]  我們這樣做是不會解決到問題的
[00:14:09.120 --> 00:14:10.800]  當我們跟別人說的時候
[00:14:10.800 --> 00:14:13.440]  只會將一些跟這些事絕無關係的人
[00:14:13.440 --> 00:14:14.680]  拖入這個水裏面
[00:14:14.680 --> 00:14:16.200]  拉入水裏面
[00:14:16.200 --> 00:14:17.720]  那怎麼辦呢
[00:14:17.720 --> 00:14:22.000]  當在這種仇苦難過的裏面
[00:14:22.000 --> 00:14:24.000]  這種事出現的時候
[00:14:24.000 --> 00:14:27.560]  就是一個我們叫做一個罪惡的循環
[00:14:27.560 --> 00:14:30.480]  一個罪惡和痛苦的循環
[00:14:30.480 --> 00:14:33.160]  一個sinful pain的cycle
[00:14:33.160 --> 00:14:33.800]  就是說
[00:14:33.800 --> 00:14:34.840]  她這樣對我
[00:14:34.840 --> 00:14:36.080]  我又這樣對她
[00:14:36.080 --> 00:14:36.480]  好了
[00:14:36.480 --> 00:14:37.080]  停一停之後
[00:14:37.080 --> 00:14:37.480]  第二天
[00:14:37.480 --> 00:14:38.320]  她又這樣對我
[00:14:38.320 --> 00:14:39.200]  我又這樣對她
[00:14:39.200 --> 00:14:39.840]  又停在這裏
[00:14:39.840 --> 00:14:40.680]  我的痛苦
[00:14:40.680 --> 00:14:41.720]  又天天都是這樣
[00:14:41.720 --> 00:14:42.400]  又是這樣
[00:14:42.400 --> 00:14:44.080]  又是這樣
[00:14:44.080 --> 00:14:45.040]  親愛的電影姐妹
[00:14:45.040 --> 00:14:46.520]  親愛的來賓
[00:14:46.520 --> 00:14:49.760]  你有沒有經歷過這種的創傷呢
[00:14:49.760 --> 00:14:51.640]  你猜Hannah會怎麼想呢
[00:14:51.640 --> 00:14:52.440]  Hannah她想
[00:14:52.440 --> 00:14:54.240]  如果我以惡報惡
[00:14:54.240 --> 00:14:55.600]  我知道沒有好處的
[00:14:55.600 --> 00:14:58.760]  我知道這個cycle只會是繼續的
[00:14:58.760 --> 00:15:00.480]  Hannah開始想一件事
[00:15:00.480 --> 00:15:04.280]  她說我不願意活在這種痛苦的裏面
[00:15:04.280 --> 00:15:05.640]  但是
[00:15:05.640 --> 00:15:07.480]  那有什麼辦法呢
[00:15:07.480 --> 00:15:09.280]  她的人生的夢想
[00:15:09.280 --> 00:15:10.760]  作為一個古人的
[00:15:10.760 --> 00:15:11.920]  古時的女人
[00:15:11.920 --> 00:15:14.720]  作為一個女人的夢想
[00:15:14.720 --> 00:15:17.840]  就是能夠嫁出去
[00:15:17.840 --> 00:15:19.680]  並且生兒育女
[00:15:19.680 --> 00:15:22.000]  但是似乎她這個願望
[00:15:22.000 --> 00:15:24.560]  她自己這個夢想已經沒有了
[00:15:24.560 --> 00:15:27.760]  但是當她這個夢想沒有了之後
[00:15:27.760 --> 00:15:29.960]  Hannah感謝神
[00:15:29.960 --> 00:15:31.880]  Hannah心裏面起了一個意念
[00:15:31.880 --> 00:15:35.120]  或者我自己的計劃不能夠成就了
[00:15:35.120 --> 00:15:37.240]  但是上帝還有第二個計劃
[00:15:37.240 --> 00:15:38.640]  在我生命裏面的
[00:15:38.640 --> 00:15:39.520]  應該是這樣的
[00:15:39.520 --> 00:15:41.320]  因為上帝是眷顧我們的
[00:15:41.320 --> 00:15:42.880]  我是屬於上帝的人
[00:15:42.880 --> 00:15:44.640]  沒有理由叫我就這樣
[00:15:44.640 --> 00:15:46.120]  在這裏這樣下去
[00:15:46.120 --> 00:15:48.240]  經過了很多次很多次
[00:15:48.240 --> 00:15:50.600]  有一次就是我們剛才讀這段聖經的
[00:15:50.600 --> 00:15:52.520]  她再一次上到去敬拜的時候
[00:15:52.520 --> 00:15:53.520]  去到示羅的時候
[00:15:53.520 --> 00:15:56.040]  那個攻擊是特別大的時候
[00:15:56.040 --> 00:15:57.960]  那個創傷特別大的時候
[00:15:57.960 --> 00:16:00.240]  Hannah就決定做一件事
[00:16:00.240 --> 00:16:03.040]  她說我不要留在這個地步
[00:16:03.040 --> 00:16:05.720]  她說我要去呼求我的天父
[00:16:05.720 --> 00:16:07.000]  所以第二樣
[00:16:07.000 --> 00:16:09.360]  一個受苦難過的人
[00:16:09.360 --> 00:16:12.040]  她開始呼求天父
[00:16:12.040 --> 00:16:14.160]  我相信她不是第一次的祈禱
[00:16:14.160 --> 00:16:15.200]  她祈禱很多次的
[00:16:15.200 --> 00:16:17.560]  但是這次她確實的相信
[00:16:17.560 --> 00:16:21.120]  她不能夠再這樣想辦法做各樣的事
[00:16:21.120 --> 00:16:23.920]  她要去積極的真正的祈禱
[00:16:23.920 --> 00:16:25.720]  她去呼求天父
[00:16:25.720 --> 00:16:26.960]  為什麼她這次的祈禱
[00:16:26.960 --> 00:16:29.360]  有一個這麼特別的效果在裏面呢?
[00:16:29.360 --> 00:16:32.800]  因為她懂得從三方面去求
[00:16:32.800 --> 00:16:35.960]  第一方面她從向內看
[00:16:35.960 --> 00:16:38.320]  去看她自己對神的認識
[00:16:38.320 --> 00:16:39.720]  究竟是怎麼樣
[00:16:39.720 --> 00:16:41.520]  她就記得他們的祖先
[00:16:41.520 --> 00:16:43.240]  在埃及裏面做奴隸的
[00:16:43.240 --> 00:16:44.960]  是怎麼能夠從埃及裏面
[00:16:44.960 --> 00:16:46.320]  怎麼可以出來呢?
[00:16:46.320 --> 00:16:49.400]  可以來到英許地裏面呢?
[00:16:49.400 --> 00:16:50.840]  她就記得在聖經裏面
[00:16:50.840 --> 00:16:54.320]  特別是在《出埃及記》第三章第七至八節
[00:16:54.320 --> 00:16:56.920]  她記得在聖經裏面有這麼說過這句話
[00:16:56.920 --> 00:17:00.640]  「耶和華說:我的百姓在埃及所受的困苦
[00:17:00.640 --> 00:17:02.400]  我實在看見了
[00:17:02.400 --> 00:17:05.640]  他們因受督公的轄制所發的哀聲
[00:17:05.640 --> 00:17:07.440]  我也聽見了
[00:17:07.440 --> 00:17:10.000]  我原知道他們的痛苦
[00:17:10.000 --> 00:17:13.640]  我下來是要救他們脫離埃及人的手
[00:17:13.640 --> 00:17:15.720]  令他們出了那地」
[00:17:15.720 --> 00:17:18.160]  《出埃及記》第三章七至八節
[00:17:18.160 --> 00:17:20.160]  請留意這裏說了兩件事
[00:17:20.160 --> 00:17:21.680]  哈娜記得
[00:17:21.680 --> 00:17:23.680]  上帝說她看見
