
[00:00:00.000 --> 00:00:01.220]  各位大英千萬 你們好
[00:12:30.440 --> 00:12:31.640]  最重要就是
[00:12:31.640 --> 00:12:33.040]  覺得自己不配
[00:12:33.040 --> 00:12:34.040]  是卑微
[00:12:34.040 --> 00:12:37.040]  其實我們是需要這三種心態
[00:12:37.040 --> 00:12:38.640]  去敬拜神的
[00:12:38.640 --> 00:12:40.440]  我們有沒有驚懼神
[00:12:40.440 --> 00:12:41.840]  覺得神是威嚴
[00:12:41.840 --> 00:12:43.240]  滿有能力
[00:12:43.240 --> 00:12:44.640]  是滿有權能
[00:12:44.640 --> 00:12:46.040]  當你有這種心態
[00:12:46.040 --> 00:12:48.440]  你絕對不會在崇拜裡面輕率
[00:12:48.440 --> 00:12:49.840]  你不會遲到
[00:12:49.840 --> 00:12:51.040]  不會早退
[00:12:51.040 --> 00:12:53.040]  不會睡眠
[00:12:53.040 --> 00:12:54.440]  還有什麼
[00:12:54.440 --> 00:12:57.240]  你有沒有好好的安靜去感謝
[00:12:57.240 --> 00:12:58.840]  哎呀 神過來這個星期
[00:12:58.840 --> 00:13:00.040]  你有什麼福氣
[00:13:00.040 --> 00:13:01.240]  淋在我身上
[00:13:01.240 --> 00:13:02.240]  我有什麼恩典
[00:13:02.240 --> 00:13:03.240]  經歷到你
[00:13:03.240 --> 00:13:04.240]  我們懷著這樣的心
[00:13:04.240 --> 00:13:05.640]  就是一個很大的動力
[00:13:05.640 --> 00:13:06.840]  更加覺得
[00:13:06.840 --> 00:13:08.440]  我能夠有機會去敬拜
[00:13:08.440 --> 00:13:10.840]  是絕對的不配
[00:13:10.840 --> 00:13:13.640]  以色列人說自己的先祖是阿蘭人
[00:13:13.640 --> 00:13:14.840]  張王的
[00:13:14.840 --> 00:13:19.240]  那就是因為他們才來自阿蘭一帶的
[00:13:19.240 --> 00:13:20.840]  為什麼 我們看看
[00:13:20.840 --> 00:13:24.640]  《創世紀》24章第4和第10節 好不好
[00:13:24.640 --> 00:13:27.240]  你要往我本地本族去
[00:13:27.240 --> 00:13:30.440]  為我的兒子以撒娶一個妻子
[00:13:30.440 --> 00:13:32.840]  那僕人從他主人的駱駝裡
[00:13:32.840 --> 00:13:34.640]  娶了十匹駱駝
[00:13:34.640 --> 00:13:37.640]  並大赦他主人各樣的財物
[00:13:37.640 --> 00:13:41.040]  起身往米索波大米去
[00:13:41.040 --> 00:13:42.840]  到了那學的城
[00:13:42.840 --> 00:13:45.040]  大家這一段經文就是說阿巴拉罕
[00:13:45.040 --> 00:13:47.040]  為自己的兒子娶妻
[00:13:47.040 --> 00:13:48.640]  叫他回自己的鄉下
[00:13:48.640 --> 00:13:50.640]  因為他已經離開了自己的地方
[00:13:50.640 --> 00:13:52.440]  說他的禮金也不少
[00:13:52.440 --> 00:13:54.240]  當然他很有錢
[00:13:54.240 --> 00:13:56.640]  十匹的駱駝很厲害的
[00:13:56.640 --> 00:13:58.040]  還有很多的財物
[00:13:58.040 --> 00:14:01.440]  好 回到你自己的地方
[00:14:01.440 --> 00:14:03.840]  我們看看25章20節
[00:14:03.840 --> 00:14:06.440]  看看這是什麼地方
[00:14:06.440 --> 00:14:10.040]  以撒娶李伯嘉為妻的時候正四十歲
[00:14:10.040 --> 00:14:14.040]  李伯嘉是阿蘭地的阿蘭人
[00:14:14.040 --> 00:14:15.640]  彼土利的女兒
[00:14:15.640 --> 00:14:18.240]  是阿蘭人拉班的妹子
[00:14:18.240 --> 00:14:21.240]  原來阿巴拉罕
[00:14:21.240 --> 00:14:22.840]  回自己的鄉下
[00:14:22.840 --> 00:14:25.640]  叫僕人去為他兒子娶妻
[00:14:25.640 --> 00:14:27.040]  這個地方是什麼
[00:14:27.040 --> 00:14:28.840]  原來就是阿蘭地
[00:14:28.840 --> 00:14:32.240]  不是阿蘭嫁妻 是阿蘭地
[00:14:32.240 --> 00:14:38.240]  拉班的女兒就是什麼呢
[00:14:38.240 --> 00:14:39.440]  就是阿蘭人
[00:14:39.440 --> 00:14:42.240]  所以你記住原來他們最早是什麼
[00:14:42.240 --> 00:14:43.440]  不是叫希伯洛人
[00:14:43.440 --> 00:14:45.240]  他們是阿蘭人
[00:14:45.240 --> 00:14:48.240]  還有什麼 他們是張亡的
[00:14:48.240 --> 00:14:50.240]  張亡原來的意思不是滅亡
[00:14:50.240 --> 00:14:52.440]  是漂流的意思
[00:14:52.440 --> 00:14:55.440]  實際上阿巴拉罕 以撒 雅各
[00:14:55.440 --> 00:14:58.840]  都是一個遊牧民族
[00:14:58.840 --> 00:15:00.440]  他們是漂流的
[00:15:00.440 --> 00:15:03.440]  特別是雅各因為騙了爸爸的祝福
[00:15:03.440 --> 00:15:07.240]  又很怕哥哥以掃對他的殺害
[00:15:07.240 --> 00:15:10.640]  於是離家出走 流亡海外
[00:15:10.640 --> 00:15:13.640]  及後更加因為那個地方大饑荒
[00:15:13.640 --> 00:15:15.640]  就遷徙到什麼呢
[00:15:15.640 --> 00:15:19.040]  埃及當時只有70人
[00:15:19.040 --> 00:15:22.040]  在46章創世紀第27章又記載了
[00:15:22.040 --> 00:15:24.840]  所以說我們是一個很小的民族
[00:15:24.840 --> 00:15:27.440]  是漂流的阿蘭人
[00:15:27.440 --> 00:15:31.040]  但是現在人數多到天上的繁星
[00:15:31.040 --> 00:15:33.040]  看看生命記10章22節
[00:15:33.840 --> 00:15:37.640]  你的列祖70人下埃及 現在又說
[00:15:37.640 --> 00:15:41.440]  你的臣子里如同天上的星那樣多
[00:15:41.440 --> 00:15:44.040]  神是實踐了祂的承諾
[00:15:44.040 --> 00:15:46.040]  雖然只有70人落埃及
[00:15:46.040 --> 00:15:52.040]  但是以色列人不斷不斷地去增長
[00:15:52.040 --> 00:15:54.040]  像天上的星一樣
[00:15:54.040 --> 00:15:56.040]  但是因為人數眾多
[00:15:56.040 --> 00:15:58.040]  及後在埃及就受苦了
[00:15:58.040 --> 00:16:00.040]  因為剛才有紅色的字
[00:16:00.040 --> 00:16:04.040]  有三個對據 他們被惡待 被腐害
[00:16:04.040 --> 00:16:06.040]  要他們做苦工
[00:16:06.040 --> 00:16:09.040]  於是他們就受困苦了
[00:16:09.040 --> 00:16:11.040]  勞碌 被欺壓
[00:16:11.040 --> 00:16:12.040]  向神呼求的時候
[00:16:12.040 --> 00:16:15.040]  神就用大能 神職 行其事
[00:16:15.040 --> 00:16:17.040]  去拯救他們
[00:16:17.040 --> 00:16:20.040]  所以你留意到這三個對比
[00:16:20.040 --> 00:16:23.040]  這一刻他們要懷著這樣的心
[00:16:23.040 --> 00:16:24.040]  去到神的面前
[00:16:24.040 --> 00:16:26.040]  繼而就宣告
[00:16:26.040 --> 00:16:28.040]  就是承認神在過去的歷史裡面
[00:16:28.040 --> 00:16:30.040]  怎樣彰顯祂的大能
[00:16:30.040 --> 00:16:31.040]  眷顧他們
[00:16:31.040 --> 00:16:34.040]  這個不單單是歷史封塵
[00:16:34.040 --> 00:16:36.040]  而是要怎樣呢
[00:16:36.040 --> 00:16:38.040]  就是要親身去經歷
[00:16:38.040 --> 00:16:40.040]  不只是過去
[00:16:40.040 --> 00:16:42.040]  所以他說我今天已經來到
[00:16:42.040 --> 00:16:44.040]  所以不單單是來到
[00:16:44.040 --> 00:16:45.040]  但是他怎樣呢
[00:16:45.040 --> 00:16:48.040]  就是數算神過去的恩典
[00:16:48.040 --> 00:16:52.040]  更加經歷神現在的祝福
[00:16:52.040 --> 00:16:54.040]  兩者加起來
[00:16:54.040 --> 00:16:57.040]  就有更濃的心
[00:16:57.040 --> 00:16:59.040]  如果我們只是停留在得救的事上
[00:16:59.040 --> 00:17:01.040]  這個已經是很多年前的事了
[00:17:01.040 --> 00:17:04.040]  我1968年回教會
[00:17:04.040 --> 00:17:06.040]  應該是69年左右
[00:17:06.040 --> 00:17:08.040]  是信耶穌的
