
[00:00:00.000 --> 00:00:04.000]  我們已經看過啟示錄第二章
[00:05:35.000 --> 00:05:37.000]  他不折斷的上帝
[00:05:37.000 --> 00:05:42.000]  他看見這個教會還有一點點的生機
[00:05:42.000 --> 00:05:47.000]  就再給他們一次悔改的機會
[00:05:47.000 --> 00:05:51.000]  悔改不單單是在言語上
[00:05:51.000 --> 00:05:55.000]  更重要的是在行動上
[00:05:55.000 --> 00:05:57.000]  主對殺敵教會說
[00:05:57.000 --> 00:06:04.000]  你要記住你們所聽所接受的教訓
[00:06:04.000 --> 00:06:08.000]  要切實遵守
[00:06:08.000 --> 00:06:11.000]  不單止要有悔改的行動
[00:06:11.000 --> 00:06:13.000]  還要馬上去把握時機
[00:06:13.000 --> 00:06:17.000]  不要再拖延
[00:06:17.000 --> 00:06:21.000]  因為這是最後的機會
[00:06:21.000 --> 00:06:22.000]  如果不悔改
[00:06:22.000 --> 00:06:26.000]  主就會在殺敵教會意想不到的時候
[00:06:26.000 --> 00:06:30.000]  就來懲罰他們
[00:06:30.000 --> 00:06:34.000]  在一間名存實亡的教會裡
[00:06:34.000 --> 00:06:39.000]  主耶穌仍然找到幾位出於泥而不染的信徒
[00:06:39.000 --> 00:06:45.000]  那些人是配得上與主同行
[00:06:45.000 --> 00:06:48.000]  這給我們很大的鼓勵
[00:06:48.000 --> 00:06:54.000]  在第五節對德性的人有三重的應許
[00:06:54.000 --> 00:06:56.000]  他們可以穿白衣
[00:06:56.000 --> 00:07:02.000]  他們的名字不會從生命冊上逃掉
[00:07:02.000 --> 00:07:09.000]  主耶穌在天父和眾天使面前承認
[00:07:09.000 --> 00:07:12.000]  生命冊
[00:07:12.000 --> 00:07:18.000]  最早出現在《出埃及記》三十二章三十二節
[00:07:18.000 --> 00:07:21.000]  當時以色列人得罪了上帝
[00:07:21.000 --> 00:07:24.000]  摩西為他們懇求
[00:07:24.000 --> 00:07:26.000]  摩西懇求上帝
[00:07:26.000 --> 00:07:32.000]  你不如從你的生命冊上逃去我的名字
[00:07:32.000 --> 00:07:33.000]  刪了我的名字
[00:07:33.000 --> 00:07:39.000]  你不要消滅那些以色列人
[00:07:39.000 --> 00:07:45.000]  意思是用他自己的名字去抵償以色列人的罪過
[00:07:45.000 --> 00:07:49.000]  但是上帝拒絕了摩西的要求
[00:07:49.000 --> 00:07:51.000]  上帝對他說
[00:07:51.000 --> 00:07:59.000]  我要從冊上除掉的是那些得罪我的人的名字
[00:07:59.000 --> 00:08:01.000]  生命冊
[00:08:01.000 --> 00:08:06.000]  最後一次出現在啟示錄的二十章十五節
[00:08:06.000 --> 00:08:11.000]  凡是名字沒有記錄在生命冊上的
[00:08:11.000 --> 00:08:15.000]  都被永盡火壺裡
[00:08:15.000 --> 00:08:17.000]  故此這裡的應許
[00:08:17.000 --> 00:08:24.000]  是給得勝的人可以對自己的永生有絕對的把握
[00:08:24.000 --> 00:08:26.000]  信了耶穌的人
[00:08:26.000 --> 00:08:33.000]  如果有聖靈和他的心一起證實自己是上帝的兒女
[00:08:33.000 --> 00:08:38.000]  我們可以稱天父為阿爸父
[00:08:38.000 --> 00:08:41.000]  加上我們有聖靈的果子
[00:08:41.000 --> 00:08:44.000]  即是我們品格上的改變
[00:08:44.000 --> 00:08:49.000]  還有我們有樂意進行聖經教導的
[00:08:49.000 --> 00:08:52.000]  我們就一定得救
[00:08:52.000 --> 00:08:54.000]  不要憂慮
[00:08:54.000 --> 00:08:56.000]  不需要憂慮
[00:08:56.000 --> 00:08:58.000]  但另一方面
[00:08:58.000 --> 00:09:01.000]  我們也可以看到
[00:09:01.000 --> 00:09:04.000]  如果好像有些人說一次得救之後
[00:09:04.000 --> 00:09:07.000]  基督徒做什麼都沒問題的
[00:09:07.000 --> 00:09:13.000]  一次得救就一定永遠得救的話
[00:09:13.000 --> 00:09:15.000]  主耶穌應許的獎賞
[00:09:15.000 --> 00:09:18.000]  名字不會從生命冊上塗掉
[00:09:18.000 --> 00:09:22.000]  主耶穌會在天父和眾天使面前承認
[00:09:22.000 --> 00:09:25.000]  這些應許是一文不值
[00:09:25.000 --> 00:09:27.000]  反正我一次得救永遠得救
[00:09:27.000 --> 00:09:31.000]  我還用做什麼
[00:09:31.000 --> 00:09:35.000]  將主耶穌的應許變成一文不值
[00:09:35.000 --> 00:09:39.000]  變成毫無意義
[00:09:39.000 --> 00:09:43.000]  所以我不贊成
[00:10:10.000 --> 00:10:13.000]  飛拉鐵飛這個城
[00:10:13.000 --> 00:10:16.000]  是以兄弟相愛做名
[00:10:16.000 --> 00:10:18.000]  有一段故事
[00:10:18.000 --> 00:10:22.000]  關於兩兄弟彼此相愛的典故
[00:10:22.000 --> 00:10:24.000]  故事說到
[00:10:24.000 --> 00:10:27.000]  哥哥是一個王
[00:10:27.000 --> 00:10:30.000]  他領兵要出去打仗
[00:10:30.000 --> 00:10:32.000]  戰場上傳了一個消息
[00:10:32.000 --> 00:10:36.000]  回去就說哥哥陣亡了
[00:10:36.000 --> 00:10:40.000]  於是弟弟繼任為王
[00:10:40.000 --> 00:10:42.000]  但過了一段日子
[00:10:42.000 --> 00:10:45.000]  哥哥又平安無事回來
[00:10:45.000 --> 00:10:49.000]  本來弟弟受到很大壓力
[00:10:49.000 --> 00:10:51.000]  要殺了哥哥
[00:10:51.000 --> 00:10:53.000]  讓他繼續做王
[00:10:53.000 --> 00:10:57.000]  兄弟相殘這些故事在中國歷史裡很多
[00:10:57.000 --> 00:11:00.000]  但弟弟由於愛哥哥的緣故
[00:11:00.000 --> 00:11:02.000]  他不肯這樣做
[00:11:02.000 --> 00:11:05.000]  反而將王位讓給哥哥
[00:11:05.000 --> 00:11:07.000]  這個在那個時代來說
[00:11:07.000 --> 00:11:10.000]  是一個非常難得的情操
[00:11:10.000 --> 00:11:12.000]  這兩兄弟是這個城的人
[00:11:12.000 --> 00:11:16.000]  所以後來城就改名為飛拉鐵飛
[00:11:16.000 --> 00:11:20.000]  用飛拉鐵飛做名
[00:11:20.000 --> 00:11:25.000]  我們看過前面幾間被主責備的教會
[00:11:25.000 --> 00:11:28.000]  他們都是受到社會風氣影響
[00:11:28.000 --> 00:11:33.000]  是跟世俗妥協的
[00:11:33.000 --> 00:11:38.000]  而仕美娜教會就受到政治迫害
[00:11:38.000 --> 00:11:40.000]  在飛拉鐵飛這裡
[00:11:40.000 --> 00:11:43.000]  根據第九節的描寫
[00:11:43.000 --> 00:11:47.000]  他們的迫害主要是來自猶太人
[00:11:47.000 --> 00:11:50.000]  猶太人在羅馬城裡面
[00:11:50.000 --> 00:11:53.000]  很容易跟當地的風俗妥協
[00:11:53.000 --> 00:11:58.000]  而在對待一些轉信去耶穌的猶太人
[00:11:58.000 --> 00:12:03.000]  他們就一定將他們驅逐出會
[00:12:03.000 --> 00:12:05.000]  趕他們出猶太人會堂
[00:12:05.000 --> 00:12:08.000]  甚至他們會運用一些政治勢力
[00:12:08.000 --> 00:12:13.000]  來壓迫那些轉教的人
[00:12:13.000 --> 00:12:15.000]  他們雖然有權勢
[00:12:15.000 --> 00:12:20.000]  但是真正掌握大衛的弱勢的
[00:12:20.000 --> 00:12:23.000]  卻是那位復活了的主耶穌
[00:12:23.000 --> 00:12:26.000]  而不是猶太人
[00:12:26.000 --> 00:12:30.000]  關於大衛的弱勢和闖開門的典故
[00:12:30.000 --> 00:12:33.000]  如果有興趣研究弟兄姊妹
[00:12:33.000 --> 00:12:36.000]  可以回家參考耳塞書
[00:12:36.000 --> 00:12:40.000]  二十二章十五節至二十五節
[00:12:40.000 --> 00:12:42.000]  簡單來說
[00:12:42.000 --> 00:12:45.000]  大衛的弱勢就是掌管一切權力
[00:12:45.000 --> 00:12:48.000]  就是在上帝那裡
[00:12:48.000 --> 00:12:55.000]  只有基督才有權將人從天家裡面趕出去
[00:12:55.000 --> 00:12:59.000]  飛拉鐵飛的教會被主稱讚
[00:12:59.000 --> 00:13:04.000]  我知道你只有一點兒的能力
[00:13:04.000 --> 00:13:07.000]  可是你遵守了我的話
[00:13:07.000 --> 00:13:12.000]  也對我忠誠
[00:13:12.000 --> 00:13:16.000]  我在教會看到有很多願意來做禮拜的人
[00:13:16.000 --> 00:13:20.000]  但是對侍奉是提不起勁的
[00:13:20.000 --> 00:13:26.000]  有侍奉的機會總是非常謙虛的讓給別人去做
[00:13:26.000 --> 00:13:30.000]  我鼓勵基督徒要效法飛拉鐵飛的榜樣
[00:13:30.000 --> 00:13:34.000]  有一些這麼多的力量和機會
[00:13:34.000 --> 00:13:37.000]  我們都要為主工作
[00:13:37.000 --> 00:13:41.000]  由於飛拉鐵飛教會是不怕迫害
[00:13:41.000 --> 00:13:45.000]  在迫害當中他們仍然忍耐持守主的道
[00:13:45.000 --> 00:13:48.000]  因此主就答應他們
[00:13:48.000 --> 00:13:50.000]  在患難臨到全世界
[00:13:50.000 --> 00:13:52.000]  全人類受撕裂的時候
[00:13:52.000 --> 00:13:55.000]  我要保守你
[00:13:55.000 --> 00:13:58.000]  華本的翻譯好像加了一句
[00:13:58.000 --> 00:13:59.000]  讓你免受苦難
[00:13:59.000 --> 00:14:02.000]  但原文不是這樣的
[00:14:02.000 --> 00:14:04.000]  所以其實這裡的保守
[00:14:04.000 --> 00:14:09.000]  不是說他們不用受苦難
[00:14:09.000 --> 00:14:16.000]  而是說他們既然能夠勝過從猶太人來的苦難
[00:14:16.000 --> 00:14:19.000]  假如他們要面對其他苦難的話
[00:14:19.000 --> 00:14:22.000]  主都一定會保守他們
[00:14:22.000 --> 00:14:26.000]  不會因為苦難而離棄主耶穌
[00:14:26.000 --> 00:14:28.000]  其實主耶穌在世上的時候
[00:14:28.000 --> 00:14:35.000]  為我們留下了一個受苦和忍耐的最高典範
[00:14:35.000 --> 00:14:40.000]  祂是被人鞭打、唾罵、譏笑
[00:14:40.000 --> 00:14:45.000]  但是祂沒有從十字架上跳下來
[00:14:45.000 --> 00:14:50.000]  反而祂是忍耐到底
[00:14:50.000 --> 00:14:53.000]  所以到最後上帝是高舉他
[00:14:53.000 --> 00:14:55.000]  而給予至高
[00:14:55.000 --> 00:14:59.000]  賜給他那超越萬名的名號
[00:14:59.000 --> 00:15:01.000]  在十九世紀的時候
[00:15:01.000 --> 00:15:03.000]  很多基督徒相信創造論
[00:15:03.000 --> 00:15:08.000]  就被人取笑是不科學的
[00:15:08.000 --> 00:15:11.000]  二十世紀中國革命的時候
[00:15:11.000 --> 00:15:14.000]  基督徒就被人罵是不愛國
[00:15:14.000 --> 00:15:16.000]  當時有句話說
[00:15:16.000 --> 00:15:19.000]  多一個基督徒就少一個中國人
[00:15:19.000 --> 00:15:22.000]  六十年代中國文化大革命的時候
[00:15:22.000 --> 00:15:25.000]  基督徒是被下放到農村
[00:15:25.000 --> 00:15:29.000]  進牛棚勞動改造
[00:15:29.000 --> 00:15:32.000]  現在很多回教國家的基督徒
[00:15:32.000 --> 00:15:36.000]  仍然是受苦難
[00:15:36.000 --> 00:15:39.000]  但是忠心的基督徒
[00:15:39.000 --> 00:15:43.000]  必定會得到主的保守
[00:15:43.000 --> 00:15:46.000]  能夠在苦難當中
[00:15:46.000 --> 00:15:49.000]  仍然持守信仰
[00:15:49.000 --> 00:15:52.000]  為自己贏得上主在天上
[00:15:52.000 --> 00:15:56.000]  為我們存留的獎賞
[00:15:56.000 --> 00:15:59.000]  我們看教會的主
[00:15:59.000 --> 00:16:03.000]  對第七間教會的評論
[00:16:03.000 --> 00:16:06.000]  我們要明白主對老弟家教會
[00:16:06.000 --> 00:16:10.000]  在十五節到十七節說的話
[00:16:10.000 --> 00:16:16.000]  我們要知道一些關於老弟家教會的地理和歷史
[00:16:16.000 --> 00:16:20.000]  否則很多人解釋
[00:16:20.000 --> 00:16:23.000]  不冷不熱的時候就以為
[00:16:23.000 --> 00:16:26.000]  就好像溫吞的紅豆沙
[00:16:26.000 --> 00:16:30.000]  吃起來不是很好吃
[00:16:30.000 --> 00:16:35.000]  以為是說他們不合主的口味
[00:16:35.000 --> 00:16:41.000]  其實這個解釋就是缺乏了對老弟家的地理的認識
[00:16:41.000 --> 00:16:47.000]  老弟家城本身是一個缺乏水源的城市
[00:16:47.000 --> 00:16:51.000]  只有一條河流過那裡
[00:16:51.000 --> 00:16:57.000]  很可惜在夏季的時候那條河很容易乾
[00:16:57.000 --> 00:17:02.000]  因此他們為了解決喝水的問題
[00:17:02.000 --> 00:17:09.000]  他們就要從南面的六里外的地方
[00:17:09.000 --> 00:17:12.000]  建造一條水渠
[00:17:12.000 --> 00:17:16.000]  那條水渠大約一米寬
[00:17:16.000 --> 00:17:21.000]  將那裡的水引入老弟家城
[00:17:21.000 --> 00:17:27.000]  而六里外有水源的地方也是一個火山區
[00:17:27.000 --> 00:17:31.000]  那裡是以溫泉著稱的
[00:17:31.000 --> 00:17:37.000]  由於溫泉的水含有碳酸鈣
[00:17:37.000 --> 00:17:41.000]  當水溫高的時候
[00:17:41.000 --> 00:17:44.000]  那些水就有醫療價值
[00:17:44.000 --> 00:17:46.000]  所以現在人都是一樣
[00:17:46.000 --> 00:17:49.000]  去到一些地方要去浸溫泉
[00:17:49.000 --> 00:17:51.000]  有溫泉的地方去浸溫泉
[00:17:51.000 --> 00:17:53.000]  為什麼呢?因為醫療價值嘛
[00:17:53.000 --> 00:17:56.000]  有醫療價值嘛
[00:17:56.000 --> 00:18:02.000]  但當那些水流入六里路 去到老弟家城的時候
[00:18:02.000 --> 00:18:07.000]  就是不冷不熱 溫溫吞吞
[00:18:07.000 --> 00:18:10.000]  就沒有醫療價值了
[00:18:10.000 --> 00:18:17.000]  由於碳酸鈣在水裡面的成分又很高 又未曾沉澱
[00:18:17.000 --> 00:18:22.000]  如果老弟家城當地人收到那些水之後
[00:18:22.000 --> 00:18:24.000]  他不會馬上去喝的
[00:18:24.000 --> 00:18:26.000]  他會把它儲在水缸裡面
[00:18:26.000 --> 00:18:28.000]  然後等它冷卻
[00:18:28.000 --> 00:18:30.000]  當水冷卻之後
[00:18:30.000 --> 00:18:33.000]  那些碳酸鈣就會沉底了
[00:18:33.000 --> 00:18:38.000]  那你就喝上面的水 就是清涼的水
[00:18:38.000 --> 00:18:40.000]  但如果你不知道的話
[00:18:40.000 --> 00:18:43.000]  外來人去到那裡 有水就喝了
[00:18:43.000 --> 00:18:46.000]  一喝就一定吐出來
[00:18:46.000 --> 00:18:49.000]  因為他們不習慣那些碳酸鈣
[00:18:49.000 --> 00:18:52.000]  這個就是第十六節的意思
[00:18:52.000 --> 00:18:55.000]  主耶穌罵他們不冷不熱
[00:18:55.000 --> 00:18:58.000]  就要從他們的頭吐出來
[00:18:58.000 --> 00:19:02.000]  主耶穌的意思是你們這個教會沒有用
[00:19:02.000 --> 00:19:05.000]  不冷不熱是沒有用的意思
[00:19:05.000 --> 00:19:09.000]  不是說不合口味的意思
[00:19:09.000 --> 00:19:12.000]  老弟家的人一聽就會明白
[00:19:12.000 --> 00:19:20.000]  此外老弟家城的位置是一個交通的要地
[00:19:20.000 --> 00:19:24.000]  是當時羅馬時代的一個金融中心
[00:19:24.000 --> 00:19:27.000]  和一個成衣中心
[00:19:27.000 --> 00:19:31.000]  當地出產的黑羊毛的上衣
[00:19:31.000 --> 00:19:36.000]  即那些黑羊毛上衣是遠近文明的
[00:19:36.000 --> 00:19:43.000]  並且這個城出的耳藥和眼藥都是很著名的
[00:19:43.000 --> 00:19:49.000]  因此這個城是一個很富裕的城市
[00:19:49.000 --> 00:19:52.000]  在公元六十幾年的時候
[00:19:52.000 --> 00:19:55.000]  這個城曾經發生過一次地震
[00:19:55.000 --> 00:20:00.000]  地震我們最近都看到很多地方地震
[00:20:00.000 --> 00:20:05.000]  地震完之後那些房子都要重建
[00:20:05.000 --> 00:20:08.000]  羅馬皇帝一般遇到這種情況
[00:20:08.000 --> 00:20:11.000]  一定會撥款去賑災
[00:20:11.000 --> 00:20:14.000]  但是這個城因為他們很有錢
[00:20:14.000 --> 00:20:18.000]  他們都不用羅馬皇帝賑災撥款
[00:20:18.000 --> 00:20:24.000]  只是靠自己的條件就可以重建這個城
[00:20:24.000 --> 00:20:31.000]  相信這個城裏面的教會成員都是比較富裕的
[00:20:31.000 --> 00:20:34.000]  他們沒有遭遇到什麼迫害
[00:20:34.000 --> 00:20:39.000]  那些富有人士去到教會可能是為了得永生
[00:20:39.000 --> 00:20:42.000]  或者聯絡一班良善的經商的朋友
[00:20:42.000 --> 00:20:46.000]  因此他們是自以為富足
[00:20:46.000 --> 00:20:54.000]  但是在主的眼裏面他們是貧窮失明赤身露體
[00:20:54.000 --> 00:20:57.000]  是一個很諷刺的評價
[00:20:57.000 --> 00:21:03.000]  令我想起很多年前聽溫偉耀博士講過一個見證
[00:21:03.000 --> 00:21:06.000]  他說在美國有一間華人教會
[00:21:06.000 --> 00:21:11.000]  有一個團計想請溫博士從香港飛到美國
[00:21:11.000 --> 00:21:13.000]  跟他們主持一次聚會
[00:21:13.000 --> 00:21:18.000]  讓他們坐頭等飛機票去住五星級的旅館
[00:21:18.000 --> 00:21:22.000]  所有費用當然是由團計負責
[00:21:22.000 --> 00:21:26.000]  溫博士問他們團計叫什麼名字
[00:21:26.000 --> 00:21:30.000]  他們說我們的團計叫富豪團計
[00:21:30.000 --> 00:21:36.000]  因為他們所有的會員都是開富豪房車的
[00:21:36.000 --> 00:21:40.000]  溫博士拒絕他們的邀請
[00:21:40.000 --> 00:21:44.000]  基督徒有錢不是犯罪
[00:21:44.000 --> 00:21:49.000]  但是有錢之後就變成不冷不熱
[00:21:49.000 --> 00:21:50.000]  崇拜錢
[00:21:50.000 --> 00:21:53.000]  把自己的心運奉獻給財神
[00:21:53.000 --> 00:21:56.000]  自己甘願做錢財的奴隸
[00:21:56.000 --> 00:21:58.000]  這樣就會被主責備
[00:21:58.000 --> 00:22:02.000]  實際上主的責備都是出於愛心
[00:22:02.000 --> 00:22:06.000]  主是想給他們一個悔改的機會
[00:22:06.000 --> 00:22:11.000]  老弟家教會和沙特教會一樣一無可占
[00:22:11.000 --> 00:22:15.000]  但是教會的主還沒有放棄他們
[00:22:15.000 --> 00:22:20.000]  他勸他們不要只顧買那些黑毛衣
[00:22:20.000 --> 00:22:23.000]  要向上主買白袍
[00:22:23.000 --> 00:22:26.000]  不要貪戀世上的錢財
[00:22:26.000 --> 00:22:30.000]  要向主來買精煉的金紙
[00:22:30.000 --> 00:22:33.000]  是保留在天上的財富
[00:22:33.000 --> 00:22:35.000]  是能夠存到永恆的財富
[00:22:35.000 --> 00:22:40.000]  那些才是真實的財富
[00:22:40.000 --> 00:22:43.000]  地上的財富是沒有人能夠帶走的
[00:22:43.000 --> 00:22:46.000]  唯有積存在天上的財富
[00:22:46.000 --> 00:22:49.000]  是永遠屬於我們的
[00:22:49.000 --> 00:22:51.000]  老弟家城的人
[00:22:51.000 --> 00:22:54.000]  以為他們的眼藥是很厲害
[00:22:54.000 --> 00:22:57.000]  很可惜在主的眼裡面
[00:22:57.000 --> 00:23:01.000]  他們是一群盲人一樣
[00:23:01.000 --> 00:23:05.000]  必須向主買屬靈的眼藥
[00:23:05.000 --> 00:23:11.000]  好使他們的心眼能夠重見天國的榮耀
[00:23:11.000 --> 00:23:13.000]  老弟家教會的情況
[00:23:13.000 --> 00:23:16.000]  讓我想起司徒約翰的勸勉
[00:23:16.000 --> 00:23:18.000]  司徒約翰的勸勉
[00:23:18.000 --> 00:23:21.000]  我們說不要愛世界
[00:23:21.000 --> 00:23:24.000]  或任何屬世的東西
[00:23:24.000 --> 00:23:27.000]  如果你們愛世界
[00:23:27.000 --> 00:23:31.000]  你們就沒有愛天父的心
[00:23:31.000 --> 00:23:34.000]  一切屬世的事物
[00:23:34.000 --> 00:23:36.000]  好比肉體的慾望
[00:23:36.000 --> 00:23:38.000]  眼目的慾望
[00:23:38.000 --> 00:23:40.000]  和人的一切虛榮
[00:23:40.000 --> 00:23:43.000]  都不是從天父來的
[00:23:43.000 --> 00:23:48.000]  而是從世界來的
[00:23:48.000 --> 00:23:50.000]  有一位美國華裔牧師
[00:23:50.000 --> 00:23:51.000]  叫Francis Chan
[00:23:51.000 --> 00:23:54.000]  他寫了一本書叫《Crazy Love》
[00:23:54.000 --> 00:23:57.000]  《我亦做瘋狂的愛》
[00:23:57.000 --> 00:24:00.000]  書裡面對現代美國不冷不熱的基督徒
[00:24:00.000 --> 00:24:02.000]  有十五項的形容
[00:24:02.000 --> 00:24:04.000]  我讀一讀
[00:24:04.000 --> 00:24:07.000]  請大家自己看看
[00:24:07.000 --> 00:24:09.000]  有沒有被他說中
[00:24:09.000 --> 00:24:12.000]  我們是不是好像那些美國基督徒一樣呢
[00:24:12.000 --> 00:24:14.000]  第一點
[00:24:14.000 --> 00:24:16.000]  他們會穩定參加聚會
[00:24:16.000 --> 00:24:20.000]  因為他們相信這是好基督徒應有的行為
[00:24:20.000 --> 00:24:24.000]  第二,他們會奉獻金錢給教會和慈善團體
[00:24:24.000 --> 00:24:26.000]  只要奉獻之後
[00:24:26.000 --> 00:24:30.000]  他們仍然能夠保持他們目前的生活水準
[00:24:30.000 --> 00:24:33.000]  第三,他們遇到衝突的時候
[00:24:33.000 --> 00:24:36.000]  他們會選擇一般人能夠接受的方式
[00:24:36.000 --> 00:24:39.000]  而不是選擇正確的方式
[00:24:39.000 --> 00:24:42.000]  他們希望可以融入教會
[00:24:42.000 --> 00:24:44.000]  又可以融入世界
[00:24:44.000 --> 00:24:48.000]  他們比較在乎其他人對他們的看法
[00:24:48.000 --> 00:24:53.000]  而不是很在乎神對他們的看法
[00:24:53.000 --> 00:24:55.000]  第四點
[00:24:55.000 --> 00:25:00.000]  他們不是真的很想從罪裡面被拯救出來
[00:25:00.000 --> 00:25:05.000]  他們只是想從罪的懲罰當中被拯救出來
[00:25:05.000 --> 00:25:10.000]  他們不是發自內心去恨那些恨惡罪
[00:25:10.000 --> 00:25:14.000]  也不會因為犯罪而感到難過
[00:25:14.000 --> 00:25:20.000]  只有神要為他們的罪懲罰的時候
[00:25:20.000 --> 00:25:22.000]  他們感到難過
[00:25:22.000 --> 00:25:27.000]  他們並不是真正相信耶穌賜給他們的新生命
[00:25:27.000 --> 00:25:32.000]  確實比先前那個有罪的生命更好
[00:25:32.000 --> 00:25:34.000]  第五點
