
[00:00:00.000 --> 00:00:03.200]  多謝主讓我們今天一齊聚集
[00:02:59.680 --> 00:03:01.200]  第二段
[00:03:01.200 --> 00:03:05.560]  就是第十五節開始到十九節
[00:03:05.560 --> 00:03:07.960]  一段是說兩個見證人
[00:03:07.960 --> 00:03:11.400]  一段是說國度
[00:03:11.400 --> 00:03:13.640]  兩位見證人
[00:03:13.640 --> 00:03:16.400]  先是約翰被吩咐
[00:03:16.400 --> 00:03:22.120]  要量度這個聖殿祭壇和聖殿裡敬拜的人
[00:03:22.120 --> 00:03:24.200]  但是這個外院
[00:03:24.200 --> 00:03:26.600]  就是留下給外族人
[00:03:26.600 --> 00:03:30.000]  他們還要去踐踏那個聖城
[00:03:30.000 --> 00:03:32.320]  四十二個月
[00:03:32.320 --> 00:03:34.840]  主說他要賜能力
[00:03:34.840 --> 00:03:36.400]  給兩位見證人
[00:03:36.400 --> 00:03:39.400]  他們就穿著粗麻衣
[00:03:39.400 --> 00:03:43.880]  去講神的訊息一千二百六十天
[00:03:43.880 --> 00:03:46.720]  他們叫做兩棵的橄欖樹
[00:03:46.720 --> 00:03:49.000]  又叫做兩個的燈台
[00:03:49.000 --> 00:03:53.520]  是站在大地的主面前
[00:03:53.520 --> 00:03:56.200]  如果有人要傷害他們
[00:03:56.200 --> 00:03:57.560]  他們很厲害的
[00:03:57.560 --> 00:03:59.120]  會噴火的
[00:03:59.120 --> 00:04:02.600]  會令到那些人失去性命的
[00:04:02.600 --> 00:04:05.560]  他們有權柄關閉蒼天
[00:04:05.560 --> 00:04:07.200]  不讓雨水落下來
[00:04:07.200 --> 00:04:10.080]  他們宣講神訊息的日子
[00:04:10.080 --> 00:04:13.160]  就是沒有雨水下來
[00:04:13.160 --> 00:04:17.080]  又有權柄統管種水等等
[00:04:17.080 --> 00:04:21.800]  隨意用各樣的災害去攻擊大地
[00:04:21.800 --> 00:04:24.200]  他們作完見證之後
[00:04:24.200 --> 00:04:28.360]  無底坑的獸就上來和他們作戰
[00:04:28.360 --> 00:04:30.440]  贏了他們
[00:04:30.440 --> 00:04:32.360]  殺了他們
[00:04:32.360 --> 00:04:36.480]  他們就是布施街頭
[00:04:36.480 --> 00:04:39.000]  三天半
[00:04:39.000 --> 00:04:41.200]  全世界的人都看
[00:04:41.200 --> 00:04:43.560]  不讓他們安葬
[00:04:43.560 --> 00:04:46.520]  地上的人因著他們的死而歡喜快樂
[00:04:46.520 --> 00:04:47.560]  彼此祝賀
[00:04:47.560 --> 00:04:49.800]  但是三天半之後
[00:04:49.800 --> 00:04:52.760]  從神而來的生命氣息進入他們裡面
[00:04:52.760 --> 00:04:54.440]  他們就站立起來
[00:04:54.440 --> 00:04:59.000]  看見的人又非常害怕
[00:04:59.000 --> 00:05:03.200]  他們聽見有響亮的聲音從天上傳來
[00:05:03.200 --> 00:05:04.280]  上來
[00:05:04.280 --> 00:05:06.200]  他們就上去了
[00:05:06.200 --> 00:05:08.960]  就在那時候大地震
[00:05:08.960 --> 00:05:12.400]  那座城倒塌了十分之一
[00:05:12.400 --> 00:05:14.800]  死了七千人
[00:05:14.800 --> 00:05:17.720]  其他的人都驚起來
[00:05:17.720 --> 00:05:21.120]  將榮耀歸給神
[00:05:21.120 --> 00:05:24.120]  十一章這一段的經文
[00:05:24.120 --> 00:05:26.360]  都是有名難解的
[00:05:26.360 --> 00:05:28.720]  啟示錄已經有名難解
[00:05:28.720 --> 00:05:30.800]  十一章是啟示錄裡面
[00:05:30.800 --> 00:05:32.400]  最難解的其中之一
[00:05:32.400 --> 00:05:35.600]  我還記得以前和袁牧師等等的同工
[00:05:35.600 --> 00:05:38.080]  來看這一段聖經的時候
[00:05:38.080 --> 00:05:40.480]  竟然我們都說了一些
[00:05:40.480 --> 00:05:43.720]  今天看起來都很好笑的說話
[00:05:43.720 --> 00:05:44.560]  我們說是呀
[00:05:44.560 --> 00:05:46.880]  將來就會有兩個這樣的人
[00:05:46.880 --> 00:05:48.960]  他們被人殺死之後
[00:05:48.960 --> 00:05:52.600]  那個屍體就會被全世界看到
[00:05:52.600 --> 00:05:54.120]  為什麼全世界會看到呢
[00:05:54.120 --> 00:05:56.000]  因為今天的互聯網很厲害
[00:05:56.000 --> 00:05:58.200]  每個人都有手機
[00:05:58.200 --> 00:06:00.120]  其實想起來都是傻傻的
[00:06:00.120 --> 00:06:03.600]  不過我們都是會這樣想啟示錄
[00:06:03.600 --> 00:06:07.680]  到今時今日我比較上是接受
[00:06:07.680 --> 00:06:09.840]  其他的一種的說法
[00:06:09.840 --> 00:06:12.800]  就是看回這個天啟文學
[00:06:12.800 --> 00:06:14.880]  看回這個寓言
[00:06:14.880 --> 00:06:18.880]  看回這個啟示錄寫作的意義的本身
[00:06:18.880 --> 00:06:24.080]  都是從這個象徵的文字來理解
[00:06:24.080 --> 00:06:27.080]  然後吸收當中的那個訊息
[00:06:27.080 --> 00:06:30.080]  可能都是比較穩陣一點的
[00:06:30.080 --> 00:06:32.040]  就是我都是讓你看到
[00:06:32.040 --> 00:06:34.640]  我自己都是放著放著的
[00:06:34.640 --> 00:06:37.360]  就是希望大家都是去學習的時候
[00:06:37.360 --> 00:06:41.200]  都仍然是一個虛心求真
[00:06:41.200 --> 00:06:44.400]  求更加美善的教導
[00:06:44.400 --> 00:06:47.000]  在某個程度上我們看見
[00:06:47.000 --> 00:06:49.320]  這一種的解釋是合理的
[00:06:49.320 --> 00:06:51.080]  因為聖殿
[00:06:51.080 --> 00:06:52.520]  神同在
[00:06:52.520 --> 00:06:54.520]  神所住的
[00:06:54.520 --> 00:06:58.400]  一直在教會創立以來
[00:06:58.400 --> 00:06:59.960]  五旬節以來
[00:06:59.960 --> 00:07:05.120]  那個重點不再是在一個實體的建築物上面
[00:07:05.120 --> 00:07:08.120]  而是在神的百姓
[00:07:08.120 --> 00:07:10.760]  屬神的人
[00:07:10.760 --> 00:07:14.040]  梁鐸這個聖殿的意思
[00:07:14.040 --> 00:07:18.560]  就是告訴我們這個聖靈居住的群體
[00:07:18.560 --> 00:07:21.160]  無論在怎樣的環境裏面
[00:07:21.160 --> 00:07:23.640]  那一位愛他們的主
[00:07:23.640 --> 00:07:27.280]  都仍然是眷顧著
[00:07:27.280 --> 00:07:31.320]  他們就算在這個建政的過程裏面
[00:07:31.320 --> 00:07:33.560]  是有甚麼的成就
[00:07:33.560 --> 00:07:36.160]  最後是有甚麼的損害
[00:07:36.160 --> 00:07:41.400]  都仍然是在主的眷顧之下
[00:07:41.400 --> 00:07:44.800]  教會的角色和任務是甚麼呢?
[00:07:44.800 --> 00:07:47.800]  啟示錄在講給教會聽的是甚麼呢?
[00:07:47.800 --> 00:07:51.160]  是不是就叫我們忠於神的呼召?
[00:07:51.160 --> 00:07:54.440]  是不是叫我們忠於神的信息託付?
[00:07:54.440 --> 00:07:57.920]  是不是叫我們繼續勇敢的為耶穌基督作見證
[00:07:57.920 --> 00:07:59.560]  無懼苦難
[00:07:59.560 --> 00:08:01.040]  無懼死亡
[00:08:01.040 --> 00:08:02.400]  無懼監禁
[00:08:02.400 --> 00:08:04.720]  無懼凌辱?
[00:08:04.720 --> 00:08:06.640]  是不是?
[00:08:06.640 --> 00:08:08.800]  親愛的弟兄姊妹
[00:08:08.800 --> 00:08:10.520]  是不是?
[00:08:10.520 --> 00:08:12.840]  沒有反應的
[00:08:12.840 --> 00:08:16.680]  現在已經是第七、八講了
[00:08:16.680 --> 00:08:19.760]  可能已經有少許的疲態出現了
[00:08:19.760 --> 00:08:21.560]  包括我自己
[00:08:21.560 --> 00:08:24.440]  但是無論我們多疲倦也好
[00:08:24.440 --> 00:08:28.280]  我相信我們仍然需要去學習
[00:08:28.280 --> 00:08:33.840]  掌握聖經信息最清楚
[00:08:33.840 --> 00:08:35.920]  最沒有轉彎抹角的
[00:08:35.920 --> 00:08:39.200]  那些說話要講得一清二楚
[00:08:39.200 --> 00:08:41.880]  好不好?
[00:08:41.880 --> 00:08:43.920]  啟示錄第二章、第三章
[00:08:43.920 --> 00:08:46.120]  七封信一直要叫教會
[00:08:46.120 --> 00:08:51.720]  能夠堅持忠心以至能夠得勝
[00:08:51.720 --> 00:08:55.080]  正如我們所侍奉的耶穌基督
[00:08:55.080 --> 00:08:57.880]  祂都是在苦難裏面
[00:08:57.880 --> 00:09:00.200]  祂都是準備好殉道
[00:09:00.200 --> 00:09:03.960]  而徹底的是不妥協的
[00:09:03.960 --> 00:09:07.760]  而這兩位的見證者
[00:09:07.760 --> 00:09:10.240]  他們被譽為這個橄欖樹
[00:09:10.240 --> 00:09:13.680]  被譽為這個燈台
[00:09:13.680 --> 00:09:18.040]  是因為他們的生命是連結於差遣他們的主
[00:09:18.040 --> 00:09:21.480]  亦都是作教會的樣式
[00:09:21.480 --> 00:09:24.200]  但是他們是帶著這個哀傷
[00:09:24.200 --> 00:09:26.800]  來向這個世界講說話
[00:09:26.800 --> 00:09:28.800]  這個世界充滿邪惡
[00:09:28.800 --> 00:09:31.040]  這個邪惡一定招致審判
[00:09:31.040 --> 00:09:32.800]  這個世界充滿邪惡
[00:09:32.800 --> 00:09:34.800]  一定使人受傷害
[00:09:34.800 --> 00:09:36.400]  而作為見證人
[00:09:36.400 --> 00:09:38.000]  來講的時候
[00:09:38.000 --> 00:09:42.520]  從來都不是高高在上來指責別人
[00:09:42.520 --> 00:09:45.160]  他們只是帶著這個哀傷
[00:09:45.160 --> 00:09:46.760]  來與人同行
[00:09:46.760 --> 00:09:49.920]  然後呼籲人來迴轉
[00:09:49.920 --> 00:09:54.680]  來面對那一位終極審判的上主
[00:09:54.680 --> 00:09:56.040]  他們叫做摩西
[00:09:56.040 --> 00:09:57.200]  叫做以利亞
[00:09:57.200 --> 00:10:00.080]  有些人以為是在末日的時候
[00:10:00.080 --> 00:10:03.000]  這兩位人物要從歷史的過去
[00:10:03.000 --> 00:10:05.120]  來走出來
[00:10:05.120 --> 00:10:07.240]  大概不是這樣的意思
[00:10:07.240 --> 00:10:09.120]  如果用一個象徵來講
[00:10:09.120 --> 00:10:11.800]  用聖經的故事、典故來講
[00:10:11.800 --> 00:10:14.520]  就是摩西是抵擋異教
[00:10:14.520 --> 00:10:17.120]  這個埃及王的那一個
[00:10:17.120 --> 00:10:20.000]  令到神的百姓能夠出曠野
[00:10:20.000 --> 00:10:22.600]  去到侍奉敬拜上主的那一個
[00:10:22.600 --> 00:10:25.480]  而以利亞是抵擋那一個
[00:10:25.480 --> 00:10:27.400]  是屬於自己人
[00:10:27.400 --> 00:10:29.480]  但是也是背叛了上帝
[00:10:29.480 --> 00:10:32.760]  走了去拜巴力的那個阿俠
[00:10:32.760 --> 00:10:34.840]  這兩個人
[00:10:34.840 --> 00:10:37.200]  約翰就用了他們
[00:10:37.200 --> 00:10:40.520]  來鼓勵教會
[00:10:40.520 --> 00:10:41.920]  鼓勵什麼呢?
[00:10:41.920 --> 00:10:44.000]  就是說侍奉神的人
[00:10:44.000 --> 00:10:46.120]  按照著神的時間
[00:10:46.120 --> 00:10:48.320]  他們是大有能力的
[00:10:48.320 --> 00:10:50.600]  但是他們大有能力之餘
[00:10:50.600 --> 00:10:52.920]  卻仍然要跟那個獸
[00:10:52.920 --> 00:10:55.880]  來作一個生死的決戰
[00:10:55.880 --> 00:10:59.120]  結果這個獸是贏了的
[00:10:59.120 --> 00:11:01.400]  然後再整卷啟示錄來講
[00:11:01.400 --> 00:11:06.720]  我們都知道那個獸所代表的是什麼
[00:11:06.720 --> 00:11:10.240]  這一點也是令到有些人不安樂的事情
[00:11:10.240 --> 00:11:11.920]  這一點是在說什麼呢?
[00:11:11.920 --> 00:11:15.440]  那個獸是代表著當時的羅馬帝國
[00:11:15.440 --> 00:11:17.000]  那個君王的力量
[00:11:17.000 --> 00:11:18.160]  那個政府的力量
[00:11:18.160 --> 00:11:19.480]  那個政治的力量
[00:11:19.480 --> 00:11:21.400]  那個異教的力量
[00:11:21.400 --> 00:11:25.640]  一直是來扼殺著這個教會
[00:11:25.640 --> 00:11:28.600]  而我們都知道在教會發展的初期
[00:11:28.600 --> 00:11:30.240]  最早的三百年
[00:11:30.240 --> 00:11:32.320]  所受的痛苦是最大的
[00:11:32.320 --> 00:11:35.480]  也是羅馬帝國所謂最興盛的時候
[00:11:35.480 --> 00:11:37.920]  一個異教的勢力最興盛的時候
[00:11:37.920 --> 00:11:40.120]  是教會受苦最重的時候
[00:11:40.120 --> 00:11:42.880]  但是教會受苦最重的時候
[00:11:42.880 --> 00:11:47.040]  卻又是教會興旺得最蓬勃的時候
[00:11:47.040 --> 00:11:49.120]  也許這個情況
[00:11:49.120 --> 00:11:51.360]  我們今天作為跟隨主的人
[00:11:51.360 --> 00:11:57.480]  要好好地去反思一下
[00:11:57.480 --> 00:12:02.320]  他們失敗了
[00:12:02.320 --> 00:12:04.640]  但是過了三天半之後
[00:12:04.640 --> 00:12:06.720]  為什麼是三天半呢?
[00:12:06.720 --> 00:12:10.360]  三天半就是七的一半
[00:12:10.360 --> 00:12:12.160]  就是他們受苦
[00:12:12.160 --> 00:12:13.320]  他們死
[00:12:13.320 --> 00:12:14.920]  死三天半
[00:12:14.920 --> 00:12:17.240]  就是他們不是徹底的失敗
[00:12:17.240 --> 00:12:18.560]  七是徹底
[00:12:18.560 --> 00:12:21.000]  三天半就是不是徹底
[00:12:21.000 --> 00:12:23.400]  在這不是徹底的失敗裡面
[00:12:23.400 --> 00:12:25.720]  上主叫他們復活
[00:12:25.720 --> 00:12:29.800]  並且叫他們上道天上去
[00:12:29.800 --> 00:12:32.880]  教會殉道
[00:12:32.880 --> 00:12:36.760]  但是他完成了他的工作之後
[00:12:36.760 --> 00:12:39.800]  終於世人見到的時候
[00:12:39.800 --> 00:12:41.440]  都要肅然起敬
[00:12:41.440 --> 00:12:44.200]  終於世人都要驚怕
[00:12:44.200 --> 00:12:46.800]  並且歸榮耀給主
[00:12:46.800 --> 00:12:48.440]  意思是什麼?
[00:12:48.440 --> 00:12:52.720]  如果我們真的為主行公義
[00:12:52.720 --> 00:12:55.440]  宣告真正的福音
[00:12:55.440 --> 00:12:57.440]  宣告基督作王
[00:12:57.440 --> 00:12:58.960]  向祂效忠
[00:12:58.960 --> 00:13:01.680]  即使死也在所不辭
[00:13:01.680 --> 00:13:05.160]  我們的人生是披著這個麻衣
[00:13:05.160 --> 00:13:07.240]  帶著這個哀傷的心
[00:13:07.240 --> 00:13:09.680]  向這個世界宣告審判
[00:13:09.680 --> 00:13:11.560]  宣告審判將臨
[00:13:11.560 --> 00:13:14.680]  宣告悔改才能夠得生
[00:13:14.680 --> 00:13:17.600]  然後最後我們好像失敗一樣
[00:13:17.600 --> 00:13:20.920]  但是神一定為我們申冤
[00:13:20.920 --> 00:13:24.400]  而世人會見到這樣的事情
[00:13:24.400 --> 00:13:28.920]  他們會將榮耀歸給神
[00:13:28.920 --> 00:13:33.640]  即是他們都有機會悔改來認識神
[00:13:33.640 --> 00:13:35.760]  但願我們的教會
[00:13:35.760 --> 00:13:37.480]  我們所追求的
[00:13:37.480 --> 00:13:41.480]  都是作一個忠心的見證人
[00:13:41.480 --> 00:13:46.000]  摩西、以利亞兩位的生命
[00:13:46.000 --> 00:13:48.360]  然後說那個大地震
[00:13:48.360 --> 00:13:50.240]  那個城倒塌了十分之一
[00:13:50.240 --> 00:13:51.920]  死了七千人
[00:13:51.920 --> 00:13:54.520]  好像很淒慘一樣
[00:13:54.520 --> 00:13:57.160]  但是正正在這個淒慘裡面
[00:13:57.160 --> 00:14:00.680]  都是告訴我們
[00:14:00.680 --> 00:14:03.040]  只是死了七千
[00:14:03.040 --> 00:14:05.600]  還有很多沒有死
[00:14:05.600 --> 00:14:07.560]  只是倒塌了十分之一
[00:14:07.560 --> 00:14:10.000]  還有十分之九沒有倒塌
[00:14:10.000 --> 00:14:12.360]  即是在神的審判裡面
[00:14:12.360 --> 00:14:14.440]  仍然帶有憐憫
[00:14:14.440 --> 00:14:17.360]  我們今天仍然向世界的人宣告
[00:14:17.360 --> 00:14:19.120]  審判一定要來
[00:14:19.120 --> 00:14:20.760]  你一定要悔改
[00:14:20.760 --> 00:14:22.760]  不過趁著現在有機會
[00:14:22.760 --> 00:14:24.920]  還帶有憐憫的時候
[00:14:24.920 --> 00:14:28.400]  快快來接受這個赦免
[00:14:28.400 --> 00:14:30.600]  這個救恩
[00:14:30.600 --> 00:14:32.840]  好不好?弟兄姊妹
[00:14:32.840 --> 00:14:35.200]  這種生命的原則是否我們在
[00:14:35.200 --> 00:14:37.440]  今天香港都需要的
[00:14:37.440 --> 00:14:40.080]  昨晚我在愛丁堡的廣場
[00:14:40.080 --> 00:14:42.400]  一個公開的祈禱會
[00:14:42.400 --> 00:14:45.800]  我是呼籲香港所有的人
[00:14:45.800 --> 00:14:49.160]  都應該要知識自己的惡行
[00:14:49.160 --> 00:14:50.800]  知識自己的罪惡
[00:14:50.800 --> 00:14:52.880]  謙卑地來到神的面前
[00:14:52.880 --> 00:14:54.400]  來悔改
[00:14:54.400 --> 00:14:56.760]  如果我們香港要有路走
[00:14:56.760 --> 00:15:00.360]  我相信是人人都要反省自己的行為
[00:15:00.360 --> 00:15:02.520]  然後去到悔改
[00:15:02.520 --> 00:15:05.480]  去到求神的憐憫
[00:15:05.480 --> 00:15:06.960]  第二段
[00:15:06.960 --> 00:15:10.920]  就是去到第十一章第十五節的時候
[00:15:10.920 --> 00:15:14.400]  第七位天使吹響號筒
[00:15:14.400 --> 00:15:17.600]  天上就有響亮的聲音說
[00:15:17.600 --> 00:15:21.040]  世界的國度已經屬於我們主
[00:15:21.040 --> 00:15:23.200]  和祂的基督
[00:15:23.200 --> 00:15:25.320]  祂要掌皇權
[00:15:25.320 --> 00:15:28.760]  直到永永遠遠
[00:15:28.760 --> 00:15:30.400]  那二十四位
[00:15:30.400 --> 00:15:33.720]  在神面前坐在自己座位上的長老
[00:15:33.720 --> 00:15:35.760]  臉伏於地
[00:15:35.760 --> 00:15:37.800]  敬拜神說
[00:15:37.800 --> 00:15:39.800]  主神全能者
[00:15:39.800 --> 00:15:42.560]  今在色在的那一位
[00:15:42.560 --> 00:15:44.040]  我們感謝祢
[00:15:44.040 --> 00:15:46.640]  因為祢執掌了大權
[00:15:46.640 --> 00:15:48.040]  掌皇權了
[00:15:48.040 --> 00:15:49.600]  列國發怒
[00:15:49.600 --> 00:15:51.920]  祢的憤怒也來了
[00:15:51.920 --> 00:15:54.120]  死人首審判的時候到了
[00:15:54.120 --> 00:15:57.320]  把掌上賜給祢的僕人眾先知
[00:15:57.320 --> 00:16:00.640]  眾聖徒和大大小小敬畏祢名的人的時候
[00:16:00.640 --> 00:16:02.440]  到了
[00:16:02.440 --> 00:16:06.200]  毀滅那些毀滅大地的人的時候
[00:16:06.200 --> 00:16:07.840]  也到了
[00:16:07.840 --> 00:16:10.520]  於是神在天上的聖殿開了
[00:16:10.520 --> 00:16:13.040]  祂的藥櫃在祂的聖殿中出現
[00:16:13.040 --> 00:16:17.200]  也有閃電、響聲、雷光、地震、大冰雹
[00:16:21.920 --> 00:16:28.640]  世上諸國終於成為我們主
[00:16:28.640 --> 00:16:33.720]  以及他的基督的諸國
[00:16:33.720 --> 00:16:37.880]  這個經文是錯的
[00:16:37.880 --> 00:16:41.520]  錯在哪裡呢
[00:16:41.520 --> 00:16:46.520]  不在於說成為主基督的這一句
[00:16:46.520 --> 00:16:49.120]  這一句是對的
[00:16:49.120 --> 00:16:53.880]  錯在那個國是眾數
[00:16:53.880 --> 00:16:55.440]  原來的經文那個國
[00:16:55.440 --> 00:16:59.440]  世上的國成為我主
[00:16:59.440 --> 00:17:03.920]  以及他基督的國是單數
[00:17:03.920 --> 00:17:09.960]  就是說整個的世界是一個
[00:17:09.960 --> 00:17:15.880]  今日被惡者被罪惡來遊輪著
[00:17:15.880 --> 00:17:18.400]  但是終於那個時刻
[00:17:18.400 --> 00:17:21.040]  基督作王的時刻來到
[00:17:21.040 --> 00:17:24.400]  整個的國要完全的
[00:17:24.400 --> 00:17:30.320]  伏在我主基督的手下
[00:17:30.320 --> 00:17:32.400]  這一節的經文
[00:17:32.400 --> 00:17:36.240]  原來在英國西敏治
[00:17:36.240 --> 00:17:38.160]  Westminster Abbey
[00:17:38.160 --> 00:17:40.240]  的聖壇那裡
[00:17:40.240 --> 00:17:42.480]  是挑黑了在那裡
[00:17:42.480 --> 00:17:44.400]  有什麼意義呢
[00:17:44.400 --> 00:17:49.320]  就是每逢在君王登基的時候
[00:17:49.320 --> 00:17:53.440]  譬如伊麗莎白二世加冕的時候
[00:17:53.440 --> 00:17:56.920]  都是在那裡面對著這一節經文
[00:17:56.920 --> 00:18:03.400]  來接受冊封為君王
[00:18:03.400 --> 00:18:06.680]  他們有這個優秀的傳統
[00:18:06.680 --> 00:18:10.800]  不等於說他們所有的王都做得很好
[00:18:10.800 --> 00:18:12.360]  但是他們這個國家
[00:18:12.360 --> 00:18:14.600]  有一個優秀的傳統就是說
[00:18:14.600 --> 00:18:17.880]  他們每一個坐王位的人
[00:18:17.880 --> 00:18:22.400]  都知道自己不是終極的
[00:18:22.400 --> 00:18:25.160]  擁有權柄的君王
[00:18:25.160 --> 00:18:28.960]  他知道他的王權之上
[00:18:28.960 --> 00:18:31.960]  有一個更高的王權
[00:18:31.960 --> 00:18:33.000]  親愛的兄姊妹
[00:18:33.000 --> 00:18:36.080]  我作為神教會的一分子
[00:18:36.080 --> 00:18:38.520]  我在任何一個地區
[00:18:38.520 --> 00:18:40.840]  我都願意見證
[00:18:40.840 --> 00:18:44.640]  說英國人這種看權柄的
[00:18:44.640 --> 00:18:49.360]  那種的傳統
[00:18:49.360 --> 00:18:52.200]  是更加有益的一個傳統
[00:18:52.200 --> 00:18:54.360]  我不知道你同不同意呢
[00:18:54.360 --> 00:18:56.040]  你同不同意嗎
[00:18:56.040 --> 00:18:57.960]  如果你是一個基督徒
[00:18:57.960 --> 00:19:00.960]  我真的不怕跟你問
[00:19:00.960 --> 00:19:04.320]  你心裡面的底線到底是什麼
[00:19:04.320 --> 00:19:07.160]  我現在的底線是不會變的
[00:19:07.160 --> 00:19:09.240]  就是最終極的王權
[00:19:09.240 --> 00:19:14.480]  只屬於我主耶穌基督
[00:19:14.480 --> 00:19:17.040]  其他所有的權
[00:19:17.040 --> 00:19:21.560]  都要向祂問責
[00:19:21.560 --> 00:19:25.640]  剛才我們為在位的來祈禱
[00:19:25.640 --> 00:19:27.520]  好啊
[00:19:27.520 --> 00:19:30.040]  但是有時候我想
[00:19:30.040 --> 00:19:32.480]  如果他由始至終他獨主一行
[00:19:32.480 --> 00:19:35.600]  到他今天做在位的人
[00:19:35.600 --> 00:19:38.760]  他都知道我的權柄
[00:19:38.760 --> 00:19:44.000]  是要向上面來交仗的
[00:19:44.000 --> 00:19:47.240]  我想我們祈禱可以省口氣
[00:19:47.240 --> 00:19:51.520]  現在叫做祈禱口臭
[00:19:51.520 --> 00:19:55.040]  你覺得我是一個憤怒的老人
[00:19:55.040 --> 00:20:05.520]  我就問你為什麼你不憤怒
[00:20:05.520 --> 00:20:10.040]  約翰所傳的是一個涉及全個宇宙
[00:20:10.040 --> 00:20:13.680]  全人類的歷史的意象
[00:20:13.680 --> 00:20:16.520]  我再一次告訴你
[00:20:16.520 --> 00:20:20.560]  教會真的在上主的計劃裡面
[00:20:20.560 --> 00:20:23.920]  是一個很尊貴很重要的地方
[00:20:23.920 --> 00:20:26.400]  很重要的群體
[00:20:26.400 --> 00:20:28.520]  不要小看自己
[00:20:28.520 --> 00:20:31.280]  也不要膽怯
[00:20:31.280 --> 00:20:33.600]  我們要剛強壯膽
[00:20:33.600 --> 00:20:36.360]  來尊崇基督
[00:20:36.360 --> 00:20:40.000]  這是我所求的
[00:20:40.000 --> 00:20:44.000]  怎樣表達很多相確的地方
[00:20:44.000 --> 00:20:47.880]  但是內裡那個內心的深處
[00:20:47.880 --> 00:20:51.680]  那個腦海裡面最深的思想
[00:20:51.680 --> 00:20:57.280]  不可能偏離基督的尊貴榮耀
[00:20:57.280 --> 00:20:59.720]  否則的話你所敬拜的基督
[00:20:59.720 --> 00:21:03.600]  可能只是你心靈裡的一個安慰劑
[00:21:03.600 --> 00:21:08.520]  一個小小的你自己塑造的偶像
