
[00:00:00.000 --> 00:00:02.000]  一頂姐妹平安
[00:09:31.520 --> 00:09:32.560]  建造是不是有一個好
[00:09:32.560 --> 00:09:33.920]  一個差呢
[00:09:33.920 --> 00:09:35.920]  我想說說
[00:09:35.920 --> 00:09:37.320]  例如我們香港
[00:09:37.320 --> 00:09:39.080]  都有社區重建
[00:09:39.080 --> 00:09:40.680]  很多地方都有
[00:09:40.680 --> 00:09:41.840]  首先要拆毀
[00:09:41.840 --> 00:09:44.880]  接著就建造了
[00:09:44.880 --> 00:09:46.360]  我想說
[00:09:46.360 --> 00:09:48.760]  其實我們都需要這樣做
[00:09:48.760 --> 00:09:50.120]  我們好像建築物一樣
[00:09:50.120 --> 00:09:50.800]  要拆毀
[00:09:50.800 --> 00:09:52.400]  是的沒錯
[00:09:52.400 --> 00:09:53.440]  我們其實如果想
[00:09:53.440 --> 00:09:56.400]  改過自身去重新做人
[00:09:56.400 --> 00:09:59.480]  其實我們都要先讓神去拆毀
[00:09:59.480 --> 00:10:01.280]  我們的老我
[00:10:01.280 --> 00:10:04.720]  接著才建造我們的新我
[00:10:04.720 --> 00:10:07.080]  如果我們不讓神去拆毀
[00:10:07.080 --> 00:10:08.760]  我們還是抱著
[00:10:08.760 --> 00:10:10.560]  我們自己的老我的時候
[00:10:10.560 --> 00:10:12.840]  其實根本就沒有一個空間
[00:10:12.840 --> 00:10:14.320]  去建造新的我
[00:10:14.320 --> 00:10:17.600]  就好像市區的重建一樣
[00:10:17.600 --> 00:10:20.080]  如果你不拆了舊的大廈
[00:10:20.080 --> 00:10:23.400]  怎麼建造一座新的大廈呢
[00:10:23.400 --> 00:10:24.480]  建造新之後
[00:10:24.480 --> 00:10:26.760]  是不是漂亮了很多呢
[00:10:26.760 --> 00:10:28.320]  是的
[00:10:28.320 --> 00:10:29.600]  那大家是不是都想
[00:10:29.600 --> 00:10:30.800]  好像這棟大廈那樣
[00:10:30.800 --> 00:10:31.920]  有一個新的我
[00:10:31.920 --> 00:10:33.800]  是會漂亮一點呢
[00:10:33.800 --> 00:10:36.840]  好一點呢
[00:10:36.840 --> 00:10:39.040]  那麼聖經又在
[00:10:39.040 --> 00:10:42.920]  《二福所書》四章說到
[00:10:42.920 --> 00:10:43.840]  就是
[00:10:43.840 --> 00:10:44.880]  二十一節首先說到
[00:10:44.880 --> 00:10:46.640]  「如果你們聽過他的道
[00:10:46.640 --> 00:10:47.840]  領了他的教
[00:10:47.840 --> 00:10:49.440]  學了他的真理」
[00:10:49.440 --> 00:10:50.560]  那就要怎樣
[00:10:50.560 --> 00:10:52.920]  其實這句話就說給誰聽
[00:10:52.920 --> 00:10:54.080]  說給我們聽
[00:10:54.080 --> 00:10:55.720]  因為你們現在已經什麼
[00:10:55.720 --> 00:10:56.920]  聽過神的道
[00:10:56.920 --> 00:10:58.120]  聽過神的教
[00:10:58.120 --> 00:11:00.360]  以及聽過神的道理
[00:11:00.360 --> 00:11:01.680]  那就要怎樣
[00:11:01.680 --> 00:11:03.760]  要脫去舊人
[00:11:03.760 --> 00:11:05.640]  然後心智改換一生
[00:11:05.640 --> 00:11:07.480]  要心意更新而變化
[00:11:07.480 --> 00:11:10.080]  去穿上一個新人
[00:11:10.080 --> 00:11:12.880]  就是你要放下你的舊我
[00:11:12.880 --> 00:11:14.160]  老我
[00:11:14.160 --> 00:11:18.680]  以前因為私慾而漸漸變壞的你
[00:11:18.680 --> 00:11:21.000]  去改變成為一個新的人
[00:11:21.000 --> 00:11:22.480]  有了新的人
[00:11:22.480 --> 00:11:25.040]  就有可以照著神的形象
[00:11:25.040 --> 00:11:29.920]  還有真理和仁義和聖潔在當中
[00:11:29.920 --> 00:11:33.240]  你願不願意放下你的舊的東西
[00:11:33.240 --> 00:11:36.240]  或者壞的你呢
[00:11:36.240 --> 00:11:38.440]  例如放下你的仇恨
[00:11:38.440 --> 00:11:39.520]  你的苦讀
[00:11:39.520 --> 00:11:41.400]  你會不會還很抱著
[00:11:41.400 --> 00:11:42.440]  抱著這些東西
[00:11:42.440 --> 00:11:44.320]  天天都很仇恨
[00:11:44.320 --> 00:11:45.120]  很苦讀
[00:11:45.120 --> 00:11:47.360]  很怨恨的呢
[00:11:47.360 --> 00:11:50.120]  還是願意放下這些不好的東西
[00:11:50.120 --> 00:11:51.520]  舊的東西
[00:11:51.520 --> 00:11:55.240]  可以迎接新的和好的呢
[00:11:55.240 --> 00:11:58.440]  用喜樂和平安去代替
[00:11:58.440 --> 00:12:04.760]  你以前抱著的仇恨和苦讀呢
[00:12:04.760 --> 00:12:07.600]  接著又說到哭有時笑有時
[00:12:07.600 --> 00:12:10.520]  哀動有時跳舞有時
[00:12:10.520 --> 00:12:12.720]  那是不是有一個好一個差呢
[00:12:12.720 --> 00:12:14.160]  應該是吧
[00:12:14.160 --> 00:12:15.240]  哭當然不好
[00:12:15.240 --> 00:12:16.160]  笑又好
[00:12:16.160 --> 00:12:16.840]  那又不是
[00:12:16.840 --> 00:12:17.640]  哭
[00:12:17.640 --> 00:12:19.080]  那怎樣才算哭呢
[00:12:19.080 --> 00:12:21.160]  有時候我們都感動到哭的
[00:12:21.160 --> 00:12:23.440]  都可能因為開心到哭的
[00:12:23.440 --> 00:12:26.200]  那笑就是好了吧
[00:12:26.200 --> 00:12:26.920]  是不是
[00:12:26.920 --> 00:12:29.040]  笑不會不好吧
[00:12:29.040 --> 00:12:32.240]  我不知道大家是不是
[00:12:32.240 --> 00:12:35.640]  手機都一定出現過這個笑容
[00:12:35.640 --> 00:12:37.080]  這個小朋友
[00:12:37.080 --> 00:12:38.360]  我的WhatsApp
[00:12:38.360 --> 00:12:40.480]  總之就是經常都出現的
[00:12:40.480 --> 00:12:43.680]  就是出現這個小朋友的笑容
[00:12:43.680 --> 00:12:47.360]  他們稱之為尷尬而不失禮貌的微笑
[00:12:47.360 --> 00:12:48.680]  不知道大家是不是
[00:12:48.680 --> 00:12:51.120]  大家的手機是不是都收過
[00:12:51.120 --> 00:12:54.040]  沒有嗎
[00:12:54.040 --> 00:12:57.080]  我經常都收到的
[00:12:57.080 --> 00:13:00.760]  當日表達笑容的時候收到這個
[00:13:00.760 --> 00:13:04.040]  原來他是美國的一個小朋友
[00:13:04.040 --> 00:13:06.840]  叫Gavin Thomas
[00:13:06.840 --> 00:13:09.600]  為什麼他會被流行呢
[00:13:09.600 --> 00:13:13.040]  是因為他的舅父
[00:13:13.040 --> 00:13:17.040]  他的舅父將他的笑容放上網
[00:13:17.040 --> 00:13:19.800]  從此就瘋傳了
[00:13:19.800 --> 00:13:21.280]  給全世界
[00:13:21.280 --> 00:13:22.520]  世界每一個角落
[00:13:22.520 --> 00:13:23.560]  所以我都收到
[00:13:23.560 --> 00:13:25.120]  原來大家還沒有收到
[00:13:25.120 --> 00:13:30.480]  那我儘量發給大家吧
[00:13:30.480 --> 00:13:32.520]  然後我想說
[00:13:32.520 --> 00:13:34.920]  哀動有時跳舞有時
[00:13:34.920 --> 00:13:36.680]  那什麼時候會哀動呢
[00:13:36.680 --> 00:13:38.680]  阿巴拉罕也有試過
[00:13:38.680 --> 00:13:40.520]  就是他太太
[00:13:40.520 --> 00:13:42.360]  撒拉去過世的時候
[00:13:42.360 --> 00:13:46.160]  他都哭哭哀哀到他
[00:13:46.160 --> 00:13:49.160]  那跳舞最出名的是什麼呢
[00:13:49.160 --> 00:13:50.160]  大衛
[00:13:50.160 --> 00:13:53.200]  大衛很高興所以跳舞
[00:13:53.200 --> 00:13:53.960]  就是什麼時候呢
[00:13:53.960 --> 00:13:58.240]  就是他在菲律師人手中
[00:13:58.240 --> 00:13:59.640]  拿回若桂的時候
[00:13:59.640 --> 00:14:01.280]  去迎接他的時候
[00:14:01.280 --> 00:14:04.200]  他就去跳舞了
[00:14:04.200 --> 00:14:05.720]  他很開心
[00:14:05.720 --> 00:14:08.320]  所以他用跳舞去表達
[00:14:08.320 --> 00:14:10.720]  所以也是一個相對開心
[00:14:10.720 --> 00:14:12.640]  一個不開心的情形
[00:14:12.640 --> 00:14:15.120]  但是原來是可以轉變
[00:14:15.120 --> 00:14:16.600]  由不開心變到開心
[00:14:16.600 --> 00:14:20.120]  我們見到詩篇三十章裡面說到
[00:14:20.120 --> 00:14:21.920]  第十一節也說到
[00:14:21.920 --> 00:14:26.360]  你已將我的哀哭變為跳舞
[00:14:26.360 --> 00:14:29.400]  原來得到神的幫助之後
[00:14:29.400 --> 00:14:30.400]  是會怎樣呢
[00:14:30.400 --> 00:14:32.440]  原來我們可以將哀哭
[00:14:32.440 --> 00:14:35.320]  都變為跳舞
[00:14:35.320 --> 00:14:37.760]  一宿須有哭泣
[00:14:37.760 --> 00:14:40.680]  早晨便必歡呼
[00:14:40.680 --> 00:14:44.400]  原來我們得到神的幫助之後
[00:14:44.400 --> 00:14:47.640]  雖然我們可能在一個哀哭
[00:14:47.640 --> 00:14:49.560]  不開心的環境
[00:14:49.560 --> 00:14:52.160]  但是都可以藉著神的改變
[00:14:52.160 --> 00:14:54.520]  令我們成為開心
[00:14:54.520 --> 00:14:55.720]  跳舞
[00:14:55.720 --> 00:15:00.360]  歡樂的環境
[00:15:00.360 --> 00:15:03.480]  接著對聯又說到
[00:15:03.480 --> 00:15:06.200]  拋摘石頭有事
[00:15:06.200 --> 00:15:07.880]  堆聚石頭有事
[00:15:07.880 --> 00:15:10.440]  懷抱有事不懷抱有事
[00:15:10.440 --> 00:15:11.760]  又說到怎樣呢
[00:15:11.760 --> 00:15:13.360]  有時候會扔掉它
[00:15:13.360 --> 00:15:14.800]  有時候又會收集
[00:15:14.800 --> 00:15:16.440]  有時候又要
[00:15:16.440 --> 00:15:18.640]  有時候又說不要
[00:15:18.640 --> 00:15:21.960]  怎樣才要怎樣才不要呢
[00:15:21.960 --> 00:15:26.040]  我又看過一個電影情節
[00:15:26.040 --> 00:15:27.440]  我都不記得在哪裏看了
[00:15:27.440 --> 00:15:30.840]  就是講一個小朋友在餐廳
[00:15:30.840 --> 00:15:34.440]  廚房裏去弄東西吃
[00:15:34.440 --> 00:15:36.160]  弄東西吃的時候
[00:15:36.160 --> 00:15:39.800]  他就撿起一塊東西去聞一聞
[00:15:39.800 --> 00:15:40.440]  就是這塊
[00:15:40.440 --> 00:15:42.720]  你知不知道這塊是什麼
[00:15:42.720 --> 00:15:45.760]  黑松露大家都很懂吃
[00:15:45.760 --> 00:15:48.680]  黑松露很矜貴的
[00:15:48.680 --> 00:15:51.640]  你猜小朋友聞一聞之後怎樣呢
[00:15:51.640 --> 00:15:53.640]  扔掉它
[00:15:53.640 --> 00:15:55.640]  竟然扔掉垃圾桶
[00:15:55.640 --> 00:15:59.160]  當然後來廚師發現了就撿起來
[00:15:59.160 --> 00:16:02.160]  原來對小朋友來說
[00:16:02.160 --> 00:16:03.760]  嘩!臭臭的
[00:16:03.760 --> 00:16:04.960]  就是沒有價值
[00:16:04.960 --> 00:16:07.080]  就是壞了
[00:16:07.080 --> 00:16:09.400]  但是可能對於我們來說
[00:16:09.400 --> 00:16:10.680]  有價值
[00:16:10.680 --> 00:16:12.760]  但是怎樣才有價值
[00:16:12.760 --> 00:16:14.640]  怎樣才沒有價值呢
[00:16:14.640 --> 00:16:16.800]  可能每個人都不同
[00:16:16.800 --> 00:16:19.600]  但是我們看到耶穌都遇到這個情形
[00:16:19.600 --> 00:16:22.720]  祂被以色列人去放棄
[00:16:22.720 --> 00:16:27.240]  祂被以色列人去釘十價
[00:16:27.240 --> 00:16:29.720]  祂釘十價
[00:16:29.720 --> 00:16:32.360]  受了這個極重的刑罰
[00:16:32.360 --> 00:16:36.040]  但是這個刑罰是為了我們去受的
