
[00:00:00.000 --> 00:00:03.160]  在家中的弟兄姊妹們平安
[00:07:30.320 --> 00:07:32.800]  就是我不需要為自己辯駁
[00:07:32.800 --> 00:07:35.520]  因為我們的確沒有拜金像
[00:07:35.520 --> 00:07:37.640]  也不會拜
[00:07:37.640 --> 00:07:39.040]  另外就是說
[00:07:39.040 --> 00:07:42.560]  他們自己知道他們所做的沒有不對
[00:07:42.560 --> 00:07:46.520]  就算皇帝再給他們一次機會
[00:07:46.520 --> 00:07:48.080]  他們也不會妥協
[00:07:48.080 --> 00:07:49.880]  因為他們相信
[00:07:49.880 --> 00:07:52.640]  他們自己所信的神耶和華
[00:07:52.640 --> 00:07:55.200]  必能夠拯救他們
[00:07:55.200 --> 00:07:56.400]  所以他說
[00:07:56.400 --> 00:07:58.520]  就算我們身陷火窯
[00:07:58.520 --> 00:08:00.640]  我們的神也會拯救
[00:08:00.640 --> 00:08:03.680]  就算祂在祂的主權之下
[00:08:03.680 --> 00:08:05.720]  不拯救我們
[00:08:05.720 --> 00:08:09.240]  我們也寧死不會侍奉祢的神
[00:08:09.240 --> 00:08:13.800]  寧死不會敬拜祢所立的金像
[00:08:13.800 --> 00:08:16.280]  不會背叛耶和華
[00:08:16.280 --> 00:08:20.640]  從這三個朋友的回應中
[00:08:20.640 --> 00:08:25.280]  我們可以看到他們給我們學習的幾個榜樣
[00:08:25.280 --> 00:08:28.160]  當他很清晰他們自己立場的時候
[00:08:28.160 --> 00:08:32.920]  他們就可以帶來非常果斷明確的行動
[00:08:32.920 --> 00:08:36.960]  而當他站在正確的立場的時候
[00:08:36.960 --> 00:08:40.840]  他就不需要再害怕結果
[00:08:40.840 --> 00:08:41.920]  第三就是
[00:08:41.920 --> 00:08:45.600]  當他們信得過神的能力的時候
[00:08:45.600 --> 00:08:50.160]  他也會信服神的主權
[00:08:50.160 --> 00:08:51.240]  第四就是
[00:08:51.240 --> 00:08:54.560]  當他的焦點對得準神的時候
[00:08:54.560 --> 00:08:59.400]  他對神的忠誠也是毋庸置疑
[00:08:59.400 --> 00:09:05.520]  當這三個朋友回應了尼布甲尼撒王之後
[00:09:05.520 --> 00:09:08.120]  他們得到什麼懲罰
[00:09:08.120 --> 00:09:11.840]  這個懲罰又帶來什麼影響呢?
[00:09:11.840 --> 00:09:13.480]  經文告訴我們
[00:09:13.480 --> 00:09:16.160]  當尼布甲尼撒王聽到他們
[00:09:16.160 --> 00:09:21.080]  給他們一個機會他們也不會改的話
[00:09:21.080 --> 00:09:24.160]  尼布甲尼撒王變得大發烈怒
[00:09:24.160 --> 00:09:24.840]  很生氣
[00:09:24.840 --> 00:09:26.320]  臉色也變了
[00:09:26.320 --> 00:09:29.360]  還吩咐人們把窯燒熱
[00:09:29.360 --> 00:09:31.520]  還要熱得比平時七倍
[00:09:31.520 --> 00:09:33.920]  而且還派了最精壯的人
[00:09:33.920 --> 00:09:36.880]  去抬這幾個被綁住的朋友
[00:09:36.880 --> 00:09:40.960]  來丟進那個烈火的窯裡
[00:09:40.960 --> 00:09:42.560]  這個就是他們的懲罰
[00:09:42.560 --> 00:09:44.960]  眼見著他們的命
[00:09:44.960 --> 00:09:46.000]  垂危
[00:09:46.000 --> 00:09:48.760]  但結果卻是出人意外
[00:09:48.760 --> 00:09:52.080]  我們看到當中有幾個逆轉
[00:09:52.080 --> 00:09:54.240]  有五大逆轉
[00:09:54.240 --> 00:09:57.800]  第一個逆轉就是生死的逆轉
[00:09:57.800 --> 00:09:59.880]  本來這三個朋友
[00:09:59.880 --> 00:10:02.960]  被人這樣丟進那個烈火的窯裡
[00:10:02.960 --> 00:10:04.800]  是必死無疑的
[00:10:04.800 --> 00:10:06.800]  但奇就奇在
[00:10:06.800 --> 00:10:12.280]  最後死的竟然是那些執行那個刑罰的人
[00:10:12.280 --> 00:10:13.320]  他們被燒死
[00:10:13.320 --> 00:10:16.400]  但這三個朋友卻是安然無恙
[00:10:16.400 --> 00:10:20.120]  巴比倫人是敬拜火神的
[00:10:20.120 --> 00:10:25.160]  但這個火卻沒有對這些巴比倫人手下留情
[00:10:25.160 --> 00:10:26.400]  這三個朋友
[00:10:26.400 --> 00:10:28.440]  他們本來是被人綁起來
[00:10:28.440 --> 00:10:32.000]  但最後他們變成沒有被人綁住
[00:10:32.000 --> 00:10:35.720]  而且能夠在火裡自由地行走
[00:10:35.720 --> 00:10:37.920]  而且他們還沒有受傷
[00:10:37.920 --> 00:10:41.920]  甚至連頭髮、衣服都沒有被燒壞
[00:10:41.920 --> 00:10:45.800]  而且身上連火燒的氣味都沒有
[00:10:45.800 --> 00:10:49.640]  而皇更加看到有像神子一樣
[00:10:49.640 --> 00:10:52.360]  跟他們三個人同在
[00:10:52.360 --> 00:10:55.960]  所以我們第一個看到的是生死的逆轉
[00:10:55.960 --> 00:11:00.760]  第二就是耶和華神地位的逆轉
[00:11:00.760 --> 00:11:06.000]  最初尼布格尼撒王很狂妄自大地對三個朋友說
[00:11:06.000 --> 00:11:10.560]  「哪裡有神可以救你們脫離我的手呢?」
[00:11:10.560 --> 00:11:16.760]  但在這裡我們最後看到尼布格尼撒王親口承認
[00:11:16.760 --> 00:11:21.960]  撒德拉米薩和阿伯尼哥的神是至高的神
[00:11:21.960 --> 00:11:25.360]  即是說他們三個朋友所信的神
[00:11:25.360 --> 00:11:29.960]  比他信的神明還要高超
[00:11:29.960 --> 00:11:35.200]  可見耶和華神的地位得到逆轉
[00:11:35.200 --> 00:11:39.640]  第三就是三個朋友明星的逆轉
[00:11:39.640 --> 00:11:44.840]  最初尼布格尼撒王看到三個朋友死不妥協的時候
[00:11:44.840 --> 00:11:47.400]  他立刻很憤怒,變了臉色
[00:11:47.400 --> 00:11:50.040]  吩咐人要燒死他們
[00:11:50.040 --> 00:11:57.360]  但最後他竟然親口讚揚這三個朋友是倚靠神的僕人
[00:11:57.360 --> 00:12:00.760]  他們違抗王的命令,寧願捨命
[00:12:00.760 --> 00:12:02.840]  除了自己的神以外
[00:12:02.840 --> 00:12:06.800]  不肯敬拜、侍奉任何其他神
[00:12:06.800 --> 00:12:10.600]  從尼布格尼撒王的口中我們看到連他也承認
[00:12:10.600 --> 00:12:16.160]  這三個朋友是對自己的神很忠誠的人
[00:12:16.160 --> 00:12:20.320]  所以他們的明星也得到逆轉
[00:12:20.320 --> 00:12:24.200]  第四就是王令的逆轉
[00:12:24.200 --> 00:12:30.640]  最初尼布格尼撒王下令所有人一聽到聲音
[00:12:30.640 --> 00:12:33.840]  就要拜他所立的金像
[00:12:33.840 --> 00:12:38.640]  但現在他竟然改變他的令
[00:12:38.640 --> 00:12:42.840]  下了一條新的命令
[00:12:42.840 --> 00:12:47.160]  無論各國、各族、講各種語言的人
[00:12:47.160 --> 00:12:51.520]  凡是說話得罪撒德拉、米薩、阿伯尼哥的神
[00:12:51.520 --> 00:12:53.480]  必被碎屍萬段
[00:12:53.480 --> 00:12:55.560]  他的家也成為廢墟
[00:12:55.560 --> 00:12:59.880]  因為沒有別的神能夠施行這樣的拯救
[00:12:59.880 --> 00:13:03.480]  你看到王也改變了心意
[00:13:03.480 --> 00:13:06.760]  他也改變了他的命令
[00:13:06.760 --> 00:13:11.240]  最後就是三個朋友官徒的逆轉
[00:13:11.240 --> 00:13:14.440]  最初三個朋友違背王命
[00:13:14.440 --> 00:13:18.080]  其實他的結果似乎就是死定了
[00:13:18.080 --> 00:13:20.240]  甚至就算最後不死
[00:13:20.240 --> 00:13:24.680]  也一定不會再像以前那樣均勻亨通
[00:13:24.680 --> 00:13:27.680]  但是現在我們發現
[00:13:27.680 --> 00:13:33.440]  這三個朋友他們不僅沒有被鄧東姑不降
[00:13:33.440 --> 00:13:34.760]  反升
[00:13:34.760 --> 00:13:39.800]  因為尼布格尼撒王將他們提升
[00:13:39.800 --> 00:13:44.600]  在巴比倫省提升了他們的位置
[00:13:44.600 --> 00:13:49.000]  所以你看到剛才這段經文告訴我們
[00:13:49.000 --> 00:13:53.960]  經過這三個朋友他們的致死中心的見證
[00:13:53.960 --> 00:13:57.120]  帶來了五個命運的逆轉
[00:13:57.120 --> 00:13:58.880]  第一生死的逆轉
[00:13:58.880 --> 00:14:01.680]  第二耶和華神地位的逆轉
[00:14:01.680 --> 00:14:04.360]  第三三有明星的逆轉
[00:14:04.360 --> 00:14:06.440]  第四就是王令的逆轉
[00:14:06.440 --> 00:14:11.360]  和第五這三個朋友官徒的逆轉
[00:14:11.360 --> 00:14:14.440]  我們看完這三個朋友的見證
[00:14:14.440 --> 00:14:19.440]  今天我也想和大家有一項反思
[00:14:19.440 --> 00:14:23.240]  我們對耶穌基督的認識和經歷
[00:14:23.240 --> 00:14:27.360]  去到什麼地步呢?
[00:14:27.360 --> 00:14:32.200]  撒德拉、米薩、阿伯尼哥這樣回答王
[00:14:32.200 --> 00:14:38.760]  講了一段可以說是流芳百世的一段說話
[00:14:38.760 --> 00:14:40.720]  我們一起再讀一次
[00:14:40.720 --> 00:14:44.720]  撒德拉、米薩、阿伯尼哥回答王說
[00:14:44.720 --> 00:14:46.240]  尼布格尼撒達
[00:14:46.240 --> 00:14:48.880]  這件事我們無需回答你
[00:14:48.880 --> 00:14:51.600]  如果我們被困在火搖裡
[00:14:51.600 --> 00:14:55.160]  我們所侍奉的神必能拯救我們
[00:14:55.160 --> 00:15:00.400]  王啊,祂必拯救我們脫離烈火的搖和你的手
[00:15:00.400 --> 00:15:01.560]  即或不言
[00:15:01.560 --> 00:15:03.320]  王啊,你要知道
[00:15:03.320 --> 00:15:05.600]  我們缺不侍奉你的神
[00:15:05.600 --> 00:15:09.240]  也不向你所納的金像下拜
[00:15:09.240 --> 00:15:12.480]  從這段經文裡我們看到三個朋友
[00:15:12.480 --> 00:15:16.080]  他們對神有三方面的認識
[00:15:16.080 --> 00:15:20.160]  第一就是他相信他們的神有絕對的能力
[00:15:20.160 --> 00:15:24.840]  去拯救他們脫離危險危難
[00:15:24.840 --> 00:15:26.600]  第二就是他們相信
[00:15:26.600 --> 00:15:31.160]  無論他們是獲救或被火燒死
[00:15:31.160 --> 00:15:33.480]  都是在上帝的旨意裡
[00:15:33.480 --> 00:15:39.600]  上帝有絕對的主權來決定拯救還是不拯救他們
[00:15:39.600 --> 00:15:44.080]  第三就是他們相信
[00:15:44.080 --> 00:15:47.080]  就算神不救他們脫離危難
[00:15:47.080 --> 00:15:52.840]  這個神仍然是那位值得他們致死忠心的神
[00:15:52.840 --> 00:15:57.960]  這三個朋友對神有這幾方面的認識
[00:15:57.960 --> 00:16:01.200]  我們對耶穌基督的認識有多少呢?
[00:16:01.200 --> 00:16:06.600]  你經歷的耶穌基督是怎樣的神呢?
[00:16:06.600 --> 00:16:12.440]  你是否願意為祂去到即或不言的地步呢?
[00:16:12.440 --> 00:16:17.000]  我發現很多時候我們基督徒對主的信靠
[00:16:17.000 --> 00:16:20.840]  很多時候是建立在信警之上
[00:16:20.840 --> 00:16:22.960]  譬如說我病得醫治
[00:16:22.960 --> 00:16:24.840]  我找到一份好的工作
[00:16:24.840 --> 00:16:27.360]  生活順順利利
[00:16:27.360 --> 00:16:30.160]  我本身不是說這些不好
[00:16:30.160 --> 00:16:32.360]  不過如果我們的信心
[00:16:32.360 --> 00:16:34.800]  只是建基在這些事情
[00:16:34.800 --> 00:16:37.120]  這些信警之上的話
[00:16:37.120 --> 00:16:41.200]  我們的信仰就不會堅固在哪裡
[00:16:41.200 --> 00:16:43.960]  只要有一個風浪蓋過來的時候
[00:16:43.960 --> 00:16:48.040]  我們很容易就會不堪一擊
[00:16:48.040 --> 00:16:50.240]  當你經歷逆境的時候
[00:16:50.240 --> 00:16:54.120]  你相不相信神仍然愛你呢?
[00:16:54.120 --> 00:16:59.440]  你相不相信神在當中有功課要給你學習呢?
[00:16:59.440 --> 00:17:05.160]  你信不信得過祂要透過逆境使你的生命有成長呢?
[00:17:05.160 --> 00:17:10.680]  你會不會為自己經歷這些逆境而感恩呢?
[00:17:10.680 --> 00:17:14.600]  兩年前我有機會和內地一位牧者聊天
[00:17:14.600 --> 00:17:22.400]  我發現他沒有因為中國教會長期活在高壓的管治下而抱怨
[00:17:22.400 --> 00:17:24.000]  反而他更加看到
[00:17:24.000 --> 00:17:28.240]  神是用這些方法來煉證中國的教會
[00:17:28.240 --> 00:17:32.320]  使中國教會能夠大大榮耀神的名
[00:17:32.320 --> 00:17:35.240]  很多時候我聽一些內地的信徒
[00:17:35.240 --> 00:17:39.600]  他們分享一些人生經歷的逆境的時候
[00:17:39.600 --> 00:17:44.680]  他們第一個講出來的看法都是
[00:17:44.680 --> 00:17:48.360]  他相信神在當中有要他們學習的功課
[00:17:48.360 --> 00:17:51.120]  而不是他們不斷地抱怨
[00:17:51.120 --> 00:17:57.160]  而是他相信上帝給他經歷這些是為他好
[00:17:57.160 --> 00:17:58.360]  弟兄姊妹
[00:17:58.360 --> 00:18:01.880]  但願我們對神、對基督的認識
[00:18:01.880 --> 00:18:04.200]  都不是皇大先識
[00:18:04.200 --> 00:18:09.080]  只是渴慕信耶穌得到今生和來生的好處
[00:18:09.080 --> 00:18:15.160]  自己就不用付一點代價去過基督徒的生活
[00:18:15.160 --> 00:18:18.400]  相反,神往往是藉著人生的逆境
[00:18:18.400 --> 00:18:21.480]  來煉證我們的信仰和生命
[00:18:21.480 --> 00:18:25.840]  我相信過去日子我們經歷香港的社會運動
[00:18:25.840 --> 00:18:28.080]  現在經歷這個疫情
[00:18:28.080 --> 00:18:32.520]  在當中,上帝都有很多的功課要我們學習
[00:18:32.520 --> 00:18:36.920]  但願我們能夠在逆境當中更深地經歷上帝
[00:18:39.280 --> 00:18:42.880]  接著我們有一些的應用
[00:18:42.880 --> 00:18:47.400]  在這幾個朋友的見證裏面
[00:18:47.400 --> 00:18:49.240]  在這段經文裏面
[00:18:49.240 --> 00:18:51.560]  我們可以有三個的應用
[00:18:51.560 --> 00:18:54.640]  第一就是我們要計算代價
[00:18:54.640 --> 00:19:00.840]  到底我們是否真的要跟隨耶穌基督呢?
[00:19:00.840 --> 00:19:02.360]  我們計算代價的時候
[00:19:02.360 --> 00:19:03.760]  很自然我們就會想
[00:19:03.760 --> 00:19:05.760]  信耶穌有什麼好處呢?
[00:19:05.760 --> 00:19:09.040]  信耶穌又有什麼風險呢?
[00:19:09.040 --> 00:19:11.760]  聖經有很多的經文告訴我們
[00:19:11.760 --> 00:19:14.280]  我們一起讀這兩節經文
[00:19:14.280 --> 00:19:18.960]  「這見證就是神已經把永遠的生命賜給我們
[00:19:18.960 --> 00:19:21.920]  這生命是在他兒子裏面的
[00:19:21.920 --> 00:19:24.600]  凡有神兒子的就有生命
[00:19:24.600 --> 00:19:27.920]  沒有神兒子的就沒有生命
[00:19:27.920 --> 00:19:30.640]  我來了是要使羊得生命
[00:19:30.640 --> 00:19:33.280]  並且得的更豐盛」
[00:19:33.280 --> 00:19:35.480]  聖經有很多的地方告訴我們
[00:19:35.480 --> 00:19:39.200]  我們信耶穌能夠得到永恆的生命
[00:19:39.200 --> 00:19:41.720]  我們將來能夠有永生
[00:19:41.720 --> 00:19:46.240]  在今生我們也可以靠耶穌過一個更豐盛的生命
[00:19:46.240 --> 00:19:50.400]  不過同樣也有經文告訴我們
[00:19:50.400 --> 00:19:53.440]  耶穌也曾經這樣跟門徒說過
[00:19:53.440 --> 00:19:55.720]  「你們若果屬於這個世界
[00:19:55.720 --> 00:19:58.680]  世人就會愛屬自己
[00:19:58.680 --> 00:20:00.880]  但因為你們不屬於這個世界
[00:20:00.880 --> 00:20:03.680]  而是我從世界中揀選了你們
[00:20:03.680 --> 00:20:05.720]  所以世人就恨你們
[00:20:05.720 --> 00:20:07.960]  你們要記住我對你們說過的話
[00:20:07.960 --> 00:20:10.040]  僕人不能夠大過主人
[00:20:10.040 --> 00:20:11.320]  他們如果迫害我
[00:20:11.320 --> 00:20:13.320]  都會必定迫害你們
[00:20:13.320 --> 00:20:14.880]  他們若遵守我的話
[00:20:14.880 --> 00:20:17.640]  也必定遵守你們的話」
[00:20:17.640 --> 00:20:19.880]  耶穌基督是真神
[00:20:19.880 --> 00:20:23.840]  這個世界本來就是搏弈、離棄神
[00:20:23.840 --> 00:20:26.920]  所以他們會迫害耶穌
[00:20:26.920 --> 00:20:31.840]  但是我們這群被耶穌揀選的人
[00:20:31.840 --> 00:20:33.600]  我們也不屬於這個世界
[00:20:33.600 --> 00:20:35.760]  所以世界也會迫害我們
[00:20:35.760 --> 00:20:36.920]  你信得耶穌
[00:20:36.920 --> 00:20:38.800]  你就預了有一天
[00:20:38.800 --> 00:20:42.480]  你可能也會面對被人迫害
[00:20:42.480 --> 00:20:44.200]  如果是這樣的話
[00:20:44.200 --> 00:20:46.480]  你也應該去計算代價
[00:20:46.480 --> 00:20:50.640]  那我還是不是繼續信耶穌呢?
[00:20:50.640 --> 00:20:53.240]  主耶穌在一段經文裡
[00:20:53.240 --> 00:20:57.320]  也這樣跟我們說
[00:20:57.320 --> 00:21:01.000]  祂也叫我們真的要計算代價
[00:21:01.000 --> 00:21:03.760]  祂用了兩個比喻
[00:21:03.760 --> 00:21:05.840]  叫我們要計算好代價
[00:21:05.840 --> 00:21:07.680]  一個就是你蓋房子
[00:21:07.680 --> 00:21:08.920]  蓋房子你要先計算一下
[00:21:08.920 --> 00:21:11.520]  你有沒有那麼多錢蓋
[00:21:11.520 --> 00:21:12.880]  否則你蓋蓋蓋
[00:21:12.880 --> 00:21:13.960]  安了地基了
[00:21:13.960 --> 00:21:15.600]  但是蓋不上去
[00:21:15.600 --> 00:21:17.160]  就好像我們今天買房子
[00:21:17.160 --> 00:21:18.240]  如果你不計算過
[00:21:18.240 --> 00:21:20.760]  自己是否可以承擔得起
[00:21:20.760 --> 00:21:22.120]  買房子給首期
[00:21:22.120 --> 00:21:24.120]  日後供款的話
[00:21:24.120 --> 00:21:26.800]  你也不敢隨便買房子
[00:21:26.800 --> 00:21:28.920]  第二就是如果你要打仗
[00:21:28.920 --> 00:21:31.520]  你計算過你是否有足夠的兵力
[00:21:31.520 --> 00:21:33.400]  去打贏對方
[00:21:33.400 --> 00:21:34.480]  否則的話
[00:21:34.480 --> 00:21:37.480]  你只會屈辱投降
[00:21:37.480 --> 00:21:41.560]  或者是很多不必要的犧牲
[00:21:41.560 --> 00:21:43.360]  如果你計算過自己不行
[00:21:43.360 --> 00:21:48.360]  你就寧願早早派人去講和
[00:21:48.360 --> 00:21:53.920]  總比你真的屈辱投降更好
[00:21:53.920 --> 00:21:55.840]  耶穌用了這兩個比喻
