
[00:00:00.000 --> 00:00:04.940]  今日我哋嘅題目叫做「在挑戰中跟隨神」
[00:04:42.100 --> 00:04:47.100]  羅邦安在世的日子常與耶羅邦安爭戰
[00:04:47.100 --> 00:04:49.260]  阿比央其餘的事
[00:04:49.260 --> 00:04:53.820]  凡他所行的都寫在猶大獵王記上
[00:04:53.820 --> 00:04:58.060]  阿比央常與耶羅邦安爭戰
[00:04:58.060 --> 00:05:01.020]  阿比央與他列祖同睡
[00:05:01.020 --> 00:05:03.300]  葬在大衛的城裡
[00:05:03.300 --> 00:05:06.700]  他兒子阿撒接觸他作王
[00:05:06.700 --> 00:05:10.300]  如果我們去看這段背景的經文
[00:05:10.300 --> 00:05:12.260]  就是講耶羅邦安
[00:05:12.260 --> 00:05:14.660]  就是以色列王耶羅邦安十八年
[00:05:14.660 --> 00:05:17.380]  阿比央就做了猶大王
[00:05:17.380 --> 00:05:20.620]  即是他承繼了他爸爸羅邦安作王
[00:05:20.620 --> 00:05:22.180]  剛才第一堂我讀阿比央
[00:05:22.180 --> 00:05:24.500]  讀錯了就阿比央
[00:05:24.500 --> 00:05:26.340]  阿比央
[00:05:26.340 --> 00:05:30.740]  阿比央接觸了他爸爸羅邦安作王
[00:05:30.740 --> 00:05:32.940]  而第二節就告訴我們
[00:05:32.940 --> 00:05:34.980]  耶路撒冷作王三年
[00:05:34.980 --> 00:05:36.940]  他媽媽叫做瑪迦
[00:05:36.940 --> 00:05:38.900]  是阿撒冷的女兒
[00:05:38.900 --> 00:05:42.140]  其實阿撒冷是大衛的兒子
[00:05:42.140 --> 00:05:44.300]  他生了一個女兒叫做他瑪
[00:05:44.300 --> 00:05:46.100]  而他瑪就生了瑪迦
[00:05:46.100 --> 00:05:49.260]  所以實際上瑪迦不是阿撒冷的女兒
[00:05:49.260 --> 00:05:51.700]  正確來說她是他的孫女
[00:05:51.700 --> 00:05:54.020]  而第三節給我們一個很重要的資訊
[00:05:54.020 --> 00:05:58.140]  就是阿比央行他父親所以前所行的一切惡
[00:05:58.140 --> 00:06:02.420]  他不是像大衛那樣誠誠實實跟隨耶和華
[00:06:02.420 --> 00:06:03.340]  但是第四節說
[00:06:03.340 --> 00:06:06.020]  耶和華仍然因為大衛的緣故
[00:06:06.020 --> 00:06:11.140]  讓他的後代能夠在耶路撒冷接觸他作王
[00:06:11.140 --> 00:06:13.740]  為什麼因為大衛的緣故呢
[00:06:13.740 --> 00:06:15.300]  我們繼續看下去就明白了
[00:06:15.300 --> 00:06:19.300]  因為大衛除了嚇人污吏亞那件事
[00:06:19.300 --> 00:06:21.980]  都是嚇人耶和華看為正的事
[00:06:21.980 --> 00:06:25.740]  我們知道大衛的生命絕對不是完美無缺的
[00:06:25.740 --> 00:06:29.460]  除了嚇人污吏亞之外
[00:06:29.460 --> 00:06:31.740]  他都有其他的軟弱
[00:06:31.740 --> 00:06:35.700]  但是他的一生是敬畏臣的生命
[00:06:35.700 --> 00:06:38.220]  而第六到第八節就告訴我們
[00:06:38.220 --> 00:06:41.380]  羅邦安在世的日子就跟耶羅邦安爭戰
[00:06:41.380 --> 00:06:45.260]  他的兒子阿比央其他的事就寫在歷史書上
[00:06:45.260 --> 00:06:47.700]  而阿比央又經常跟羅邦安爭戰
[00:06:47.700 --> 00:06:49.500]  不是 跟耶羅邦安爭戰
[00:06:49.500 --> 00:06:53.500]  其實聖經不是太過注重接下來發生的歷史什麼事
[00:06:53.500 --> 00:06:54.940]  聖經只是想告訴我們
[00:06:54.940 --> 00:06:57.180]  這個阿比央 不是阿比安
[00:06:57.180 --> 00:07:00.300]  阿比央他接觸了羅邦安作王
[00:07:00.300 --> 00:07:05.740]  但是他仍然是行耶和華眼中看為惡的事
[00:07:05.740 --> 00:07:08.140]  面對一個這樣的背景
[00:07:08.140 --> 00:07:12.780]  阿比央的兒子阿薩的生命又是怎樣的呢
[00:07:12.780 --> 00:07:16.780]  究竟他的生命是跟隨神還是不跟隨神呢
[00:07:16.780 --> 00:07:18.620]  所以今天我們學的第一個功課
[00:07:18.620 --> 00:07:22.300]  是突破環境 敬拜真神
[00:07:22.300 --> 00:07:23.820]  我們看看阿薩
[00:07:23.820 --> 00:07:26.940]  就是阿比央之後作王的王
[00:07:26.940 --> 00:07:29.060]  他又是一個怎樣的皇帝呢
[00:07:29.060 --> 00:07:32.140]  我們一起由第九節到第十五節
[00:07:32.140 --> 00:07:33.860]  我們一起讀 一二三
[00:07:33.860 --> 00:07:36.900]  以色列王耶羅邦安二十年
[00:07:36.900 --> 00:07:39.740]  阿薩登基作猶大王
[00:07:39.740 --> 00:07:43.020]  在耶路撒冷作王四十一年
[00:07:43.020 --> 00:07:47.580]  他祖母名叫瑪迦是阿薩隆的女兒
[00:07:47.580 --> 00:07:53.380]  阿薩後發他祖大位行耶和華眼中看為正的事
[00:07:53.380 --> 00:07:55.820]  從國中除去戀童
[00:07:55.820 --> 00:07:59.580]  又除掉他列祖所造的一切偶像
[00:07:59.580 --> 00:08:03.580]  並且貶了他祖母瑪迦太后的位
[00:08:03.580 --> 00:08:07.740]  因他造了可憎的偶像阿舍拉
[00:08:07.740 --> 00:08:12.620]  阿薩想下他的偶像燒在吸輪溪邊
[00:08:12.620 --> 00:08:15.820]  只是幽壇萬沒有廢墟
[00:08:15.820 --> 00:08:20.380]  阿薩一生卻向耶和華傳誠實的心
[00:08:20.380 --> 00:08:23.620]  阿薩將他父親所分別為性
[00:08:23.620 --> 00:08:27.700]  與自己所分別為性的金銀和器銘
[00:08:27.700 --> 00:08:30.580]  都奉到耶和華殿裡
[00:08:30.580 --> 00:08:35.820]  這裡告訴我們阿薩接著阿比央做了皇帝
[00:08:35.820 --> 00:08:40.700]  很特別聖經仍然說他祖母的名字叫瑪迦
[00:08:40.700 --> 00:08:42.220]  是阿沙隆的女兒
[00:08:42.220 --> 00:08:43.060]  你覺得很奇怪
[00:08:43.060 --> 00:08:45.060]  之前就說他祖母是誰
[00:08:45.060 --> 00:08:47.340]  為什麼這裡再說他祖母是誰
[00:08:47.340 --> 00:08:48.500]  之前就說了
[00:08:48.500 --> 00:08:53.780]  但很重要是我們一會兒看到原來這個祖母是很有地位的
[00:08:53.780 --> 00:08:56.900]  但是面對著他的父親又拜偶像
[00:08:56.900 --> 00:08:58.380]  他爺爺又拜偶像
[00:08:58.380 --> 00:09:00.580]  甚至所羅門在他的晚年
[00:09:00.580 --> 00:09:03.860]  因為他娶了外邦的女子都拜偶像的時候
[00:09:03.860 --> 00:09:05.780]  阿薩是一個什麼的皇帝呢
[00:09:05.780 --> 00:09:10.020]  十一節告訴我們阿薩是效法大衛
[00:09:10.020 --> 00:09:13.700]  閒爺和華眼中捍衛政的事
[00:09:13.700 --> 00:09:15.780]  雖然他父親是尼希臣
[00:09:15.780 --> 00:09:19.300]  雖然他的祖母都是信奉異教
[00:09:19.300 --> 00:09:23.300]  但是我們看到阿薩卻突破這個環境
[00:09:23.300 --> 00:09:26.540]  去閒爺和華捍衛政的事
[00:09:26.540 --> 00:09:29.220]  第十二到第十三節給了我們一些詳情
[00:09:29.220 --> 00:09:31.780]  他說他從國中隨去戀童
[00:09:31.780 --> 00:09:33.860]  戀童是藍廟記
[00:09:33.860 --> 00:09:35.820]  當時有一些異教
[00:09:35.820 --> 00:09:41.700]  他們會藉著這些性關係去作為一個敬拜的模式
[00:09:41.700 --> 00:09:43.380]  其實這裡不只是說藍廟記
[00:09:43.380 --> 00:09:46.660]  其實是泛指藍女廟記
[00:09:46.660 --> 00:09:49.100]  而這件事情他廢除了
[00:09:49.100 --> 00:09:50.300]  不只是這樣
[00:09:50.300 --> 00:09:53.620]  他除掉了他列祖所做的一切偶像
[00:09:53.620 --> 00:09:55.780]  其實從所羅門晚年
[00:09:55.780 --> 00:09:57.660]  他娶了外邦的女子開始
[00:09:57.660 --> 00:10:00.940]  其實一直他的祖先都是在拜偶像
[00:10:00.940 --> 00:10:05.700]  所羅門、羅波安、阿比揚都拜偶像
[00:10:05.700 --> 00:10:10.580]  但是他就除掉了他列祖所拜的一切偶像
[00:10:10.580 --> 00:10:12.340]  並且第十三節告訴我們
[00:10:12.340 --> 00:10:16.140]  他貶了馬家太后的位置
[00:10:16.140 --> 00:10:19.660]  太后是一個很受尊敬的位置
[00:10:19.660 --> 00:10:22.660]  在猶大國在聖經裡面除了馬家
[00:10:22.660 --> 00:10:26.180]  只有約阿勁的媽媽有這個位份
[00:10:26.180 --> 00:10:27.740]  一個很尊敬的位份
[00:10:27.740 --> 00:10:29.900]  但是阿薩貶了他的位置
[00:10:29.900 --> 00:10:30.660]  為什麼?
[00:10:30.660 --> 00:10:33.380]  因為他做了阿舍拉
[00:10:33.380 --> 00:10:36.380]  聖經說是可憎的阿舍拉
[00:10:36.380 --> 00:10:39.460]  可憎其實原文是恐怖的意思
[00:10:39.460 --> 00:10:40.900]  當然恐怖可以有兩個解釋
[00:10:40.900 --> 00:10:43.300]  第一可能這個阿舍拉的樣子本身是很恐怖的
[00:10:43.300 --> 00:10:48.180]  另外就是當他們去敬拜阿舍拉的時候
[00:10:48.180 --> 00:10:52.780]  這些百姓就跌入了這個恐怖的罪裡面
[00:10:52.780 --> 00:10:54.220]  十四節告訴我們
[00:10:54.220 --> 00:10:56.820]  只是幽壇縱沒有廢墟
[00:10:56.820 --> 00:11:00.300]  但是他一生向耶和華是全誠實的心
[00:11:00.300 --> 00:11:03.020]  十五節他將他的祖先
[00:11:03.020 --> 00:11:06.780]  為神分別為聖的金銀和器皿
[00:11:06.780 --> 00:11:10.220]  聖經也說他自己也有分別為聖的金銀
[00:11:10.220 --> 00:11:10.940]  和器皿
[00:11:10.940 --> 00:11:16.540]  就是說阿薩自己也有為聖殿去製造和奉獻金銀
[00:11:16.540 --> 00:11:19.620]  我們看到阿薩的生命很不一樣
[00:11:19.620 --> 00:11:22.140]  縱然所羅門開始晚年
[00:11:22.140 --> 00:11:23.140]  到了羅邦安
[00:11:23.140 --> 00:11:24.020]  到了亞比央
[00:11:24.020 --> 00:11:25.700]  都是去敬拜偶像
[00:11:25.700 --> 00:11:28.500]  他的媽媽是一個很尊敬的位份
[00:11:28.500 --> 00:11:29.660]  又去拜阿舍拉
[00:11:29.660 --> 00:11:32.860]  但是他堅持突破這個環境
[00:11:32.860 --> 00:11:35.540]  單單敬拜真神
[00:11:35.540 --> 00:11:37.220]  我在英國讀書的時候
[00:11:37.220 --> 00:11:39.580]  去認識一位同學
[00:11:39.580 --> 00:11:41.060]  在我讀法律的第一年
[00:11:41.060 --> 00:11:42.660]  我跟他做同學
[00:11:42.660 --> 00:11:44.820]  但是不知道是不是他的底子不是很好
[00:11:44.820 --> 00:11:46.580]  他常常讀得很辛苦
[00:11:46.580 --> 00:11:48.940]  到了第二年他讀不上
[00:11:48.940 --> 00:11:50.780]  大學要叫他轉科
[00:11:50.780 --> 00:11:52.140]  就是不可以再轉法律了
[00:11:52.140 --> 00:11:53.780]  要轉其他的科目
[00:11:53.780 --> 00:11:54.700]  我跟他聊天的時候
[00:11:54.700 --> 00:11:56.540]  我問他你的目標是什麼
[00:11:56.540 --> 00:11:57.780]  他很堅定地跟我說
[00:11:57.780 --> 00:12:01.780]  我的目標仍然是成為一位律師
[00:12:01.780 --> 00:12:05.060]  於是他讀完第一個學位之後
[00:12:05.060 --> 00:12:06.380]  他為了成為律師
[00:12:06.380 --> 00:12:08.860]  他要去讀一個轉接的課程
[00:12:08.860 --> 00:12:10.900]  但是本身因為成績不太好
[00:12:10.900 --> 00:12:14.100]  他在倫敦附近都找不到學院收他
[00:12:14.100 --> 00:12:17.500]  但是他找到英國北邊的學院收他
[00:12:17.500 --> 00:12:19.860]  於是他馬上收拾所有東西
[00:12:19.860 --> 00:12:21.300]  去了英國北邊
[00:12:21.300 --> 00:12:23.620]  要去讀這個轉接的課程
[00:12:23.620 --> 00:12:25.100]  讀完這個轉接的課程
[00:12:25.100 --> 00:12:26.860]  他要出來找建習律師
[00:12:26.860 --> 00:12:28.660]  但是可能他的成績不是最好
[00:12:28.660 --> 00:12:30.580]  他找了一段時間都找不到
[00:12:30.580 --> 00:12:32.620]  後來有一間很小的律師行
[00:12:32.620 --> 00:12:35.940]  願意收他做一位建習的律師
[00:12:35.940 --> 00:12:38.020]  而當他最後真的做完建習律師
[00:12:38.020 --> 00:12:39.140]  成為律師的時候
[00:12:39.140 --> 00:12:40.500]  我很替他高興
[00:12:40.500 --> 00:12:42.580]  我一見他跟他聊天的時候問他
[00:12:42.580 --> 00:12:46.940]  為什麼你這麼堅持堅決
[00:12:46.940 --> 00:12:48.620]  一定要做一位律師呢
[00:12:48.620 --> 00:12:50.060]  那時候他就跟我說了
[00:12:50.060 --> 00:12:52.500]  他原來是生命的背景
[00:12:52.500 --> 00:12:56.180]  原來他一家大部分的人
[00:12:56.180 --> 00:12:58.700]  都是做偏門的生意的
[00:12:58.700 --> 00:13:00.340]  接著他說他在成長裡面
[00:13:00.340 --> 00:13:01.780]  一家人都會跟他說
[00:13:01.780 --> 00:13:04.220]  讀書不用這麼辛苦的
[00:13:04.220 --> 00:13:07.060]  免得家裡給你一份工作
[00:13:07.060 --> 00:13:09.980]  接著你就賺很多錢的了
[00:13:09.980 --> 00:13:11.580]  多過律師很多的
[00:13:11.580 --> 00:13:13.940]  不用讀書的
[00:13:13.940 --> 00:13:14.900]  但是他自己覺得
[00:13:14.900 --> 00:13:16.740]  他自己不想是這樣
[00:13:16.740 --> 00:13:20.020]  所以無論經過了什麼挫折
[00:13:20.020 --> 00:13:24.500]  他堅持他要成為一位律師
[00:13:24.500 --> 00:13:25.780]  今天我們的生命
[00:13:25.780 --> 00:13:28.460]  都可能面對不同的環境
[00:13:28.460 --> 00:13:31.540]  叫我們不去敬拜真神
[00:13:31.540 --> 00:13:33.620]  可能那個環境在你家裡面
[00:13:33.620 --> 00:13:36.660]  可能你整個家都不相信耶穌
[00:13:36.660 --> 00:13:38.580]  可能對於你去信耶穌
[00:13:38.580 --> 00:13:39.700]  並且跟隨耶穌
[00:13:39.700 --> 00:13:41.540]  都有一些的壓力
[00:13:41.540 --> 00:13:42.220]  我不知道
[00:13:42.220 --> 00:13:42.780]  或者有時候
[00:13:42.780 --> 00:13:44.300]  當我們信了耶穌的時候
[00:13:44.300 --> 00:13:44.940]  而你還沒信
[00:13:44.940 --> 00:13:47.380]  家裡的家人可能都會跟你說的
[00:13:47.380 --> 00:13:49.060]  你都可能一定聽過了
[00:13:49.060 --> 00:13:51.220]  信耶穌不要緊
[00:13:51.220 --> 00:13:55.300]  但是千萬不要信得這麼迷
[00:13:55.300 --> 00:13:56.940]  有沒有人說你迷的
[00:13:56.940 --> 00:13:58.660]  有 是不是
[00:13:58.660 --> 00:13:59.660]  但是很多時候
[00:13:59.660 --> 00:14:00.660]  他都會這樣跟你說
[00:14:00.660 --> 00:14:02.780]  可能都會有一些壓力跟你說
[00:14:02.780 --> 00:14:05.820]  你不需要這樣去跟隨耶穌的
[00:14:05.820 --> 00:14:07.860]  或者家裡都會做一些
[00:14:07.860 --> 00:14:09.300]  你覺得在聖經裡面
[00:14:09.300 --> 00:14:11.660]  未必是跟隨真理的事
[00:14:11.660 --> 00:14:12.900]  但是對於你來說
[00:14:12.900 --> 00:14:15.500]  卻成為你很大的壓力
[00:14:15.500 --> 00:14:17.540]  或者那個壓力未必來自你家
[00:14:17.540 --> 00:14:20.300]  可能是來自你的工作
[00:14:20.300 --> 00:14:21.940]  你工作的環境
[00:14:21.940 --> 00:14:23.220]  可能你的工作環境裡面
[00:14:23.220 --> 00:14:25.140]  有很多的同事都不是信耶穌
[00:14:25.140 --> 00:14:26.940]  甚至是拜偶像的
[00:14:26.940 --> 00:14:28.100]  或者他拜偶像的時候
[00:14:28.100 --> 00:14:29.660]  叫你一起去
[00:14:29.660 --> 00:14:32.180]  你又不知道怎麼辦
[00:14:32.180 --> 00:14:34.740]  我又試過在一個部門裡面
[00:14:34.740 --> 00:14:37.820]  全個部門的同事一起去買六合彩
[00:14:37.820 --> 00:14:38.820]  然後跟你說
[00:14:38.820 --> 00:14:41.100]  Eugene你一起去買吧
[00:14:41.100 --> 00:14:42.220]  我就跟他說
[00:14:42.220 --> 00:14:44.300]  我不買了 我信耶穌
[00:14:44.300 --> 00:14:46.660]  於是整個部門開始笑我了
[00:14:46.660 --> 00:14:48.780]  我們將來買六合彩不要叫Eugene
[00:14:48.780 --> 00:14:49.580]  他不買六合彩的
[00:14:49.580 --> 00:14:51.860]  他會買God的
[00:14:51.860 --> 00:14:54.620]  可能你都會經歷過這些壓力
[00:14:54.620 --> 00:14:57.780]  又或者全個公司都去看風水
[00:14:57.780 --> 00:14:59.340]  在風水的時候告訴你
[00:14:59.340 --> 00:15:01.540]  你的位置應該怎麼擺放
[00:15:01.540 --> 00:15:02.940]  你很大壓力了
[00:15:02.940 --> 00:15:04.740]  因為整個公司都說這樣擺放
[00:15:04.740 --> 00:15:06.780]  接著你說你信耶穌不是這樣擺放
[00:15:06.780 --> 00:15:07.980]  不是這樣擺放之後
[00:15:07.980 --> 00:15:09.620]  公司生意不好
[00:15:09.620 --> 00:15:10.620]  然後跟你說
[00:15:10.620 --> 00:15:12.340]  你要這樣擺放
[00:15:12.340 --> 00:15:12.940]  那怎麼樣
[00:15:12.940 --> 00:15:14.780]  我們可能都有這些狀況
[00:15:14.780 --> 00:15:17.380]  但是我們有沒有從亞撒的生命
[00:15:17.380 --> 00:15:18.980]  去學一個功課
[00:15:18.980 --> 00:15:21.300]  無論什麼環境裡面
[00:15:21.300 --> 00:15:25.340]  我們都堅持敬拜真神呢
[00:15:25.340 --> 00:15:27.300]  當我們去堅持敬拜真神
[00:15:27.300 --> 00:15:29.460]  我們學今天的第二個功課
[00:15:29.460 --> 00:15:32.900]  就是在困難之中堅持去依靠神
[00:15:32.900 --> 00:15:35.700]  我們由第16節到第24節
[00:15:35.700 --> 00:15:36.340]  我們一起讀好嗎
[00:15:36.340 --> 00:15:37.300]  1 2 3
[00:15:37.300 --> 00:15:40.780]  阿撒和以色列王巴沙在世的日子
[00:15:40.780 --> 00:15:42.300]  常常爭戰
[00:15:42.300 --> 00:15:45.660]  以色列王巴沙上來要攻擊猶大
[00:15:45.660 --> 00:15:47.060]  收足拉瑪
[00:15:47.060 --> 00:15:50.860]  不許人從猶大王阿撒那裡出入
[00:15:50.860 --> 00:15:54.980]  於是阿撒將耶和華奠和皇宮婦婦裡
[00:15:54.980 --> 00:15:59.420]  所剩下的金銀都交在他神僕手中
[00:15:59.420 --> 00:16:03.500]  打發他們枉住大馬士革的阿蘭王
[00:16:03.500 --> 00:16:05.180]  希臣的孫子
[00:16:05.180 --> 00:16:07.060]  他伯利門的兒子
[00:16:07.060 --> 00:16:08.940]  貝哈特那裡去
[00:16:08.940 --> 00:16:12.420]  說你父曾與我父立約
[00:16:12.420 --> 00:16:14.980]  我與你也要立約
[00:16:14.980 --> 00:16:18.100]  現在我將金銀送你為禮物
[00:16:18.100 --> 00:16:22.300]  求你廢掉你與以色列王巴沙所立的約
[00:16:22.300 --> 00:16:24.940]  使他離開我
[00:16:24.940 --> 00:16:28.020]  貝哈特聽從阿撒王的話
[00:16:28.020 --> 00:16:31.580]  派軍長去攻擊以色列的城邑
[00:16:31.580 --> 00:16:33.700]  他們就攻佩以雲
[00:16:33.700 --> 00:16:37.900]  但阿伯伯 瑪迦 基利列全景
[00:16:37.900 --> 00:16:40.060]  拿佛他利全景
[00:16:40.060 --> 00:16:44.060]  巴沙聽見就停攻不收足拉瑪了
[00:16:44.060 --> 00:16:45.940]  仍住在德薩
[00:16:45.940 --> 00:16:49.260]  於是阿撒王宣告猶大眾人
[00:16:49.260 --> 00:16:51.220]  不准一個推遲
[00:16:51.220 --> 00:16:55.820]  吩咐他們將巴沙收足拉瑪所用的石頭
[00:16:55.820 --> 00:16:57.500]  木頭都運去
[00:16:57.500 --> 00:17:01.980]  用以收足變亞敏的加巴和米斯巴
[00:17:01.980 --> 00:17:05.020]  阿撒其餘的事凡他所行的
[00:17:05.020 --> 00:17:08.500]  並他的勇力與他所建築的承邑
[00:17:08.500 --> 00:17:11.260]  都寫在猶大列王記上
[00:17:11.260 --> 00:17:14.700]  阿撒年老的時候腳上有病
[00:17:14.700 --> 00:17:17.580]  阿撒與他列祖同睡
[00:17:17.580 --> 00:17:22.340]  葬在他祖大衛城列祖的墳地裡
[00:17:22.340 --> 00:17:25.900]  他兒子約沙伐接續他作王
[00:17:25.900 --> 00:17:27.500]  我們看這段聖經
[00:17:27.500 --> 00:17:30.020]  其實這段聖經比我們之前讀的那段
[00:17:30.020 --> 00:17:32.620]  已經過了一段時間
[00:17:32.620 --> 00:17:34.500]  聖經學者告訴我們
[00:17:34.500 --> 00:17:38.900]  因為我們見到以色列已經由巴沙作皇帝
[00:17:38.900 --> 00:17:44.140]  阿撒與以色列作皇的巴沙常常爭戰
[00:17:44.140 --> 00:17:46.460]  聖經學者指出應該是
[00:17:46.460 --> 00:17:51.700]  阿撒登基後15年之後的時間
