
[00:00:00.000 --> 00:00:04.040]  接下來連續幾次我都會用希伯來書來做我講道的訊息
[00:01:14.240 --> 00:01:15.560]  舊曰的很多禮儀
[00:01:15.560 --> 00:01:18.000]  所以我相信希伯來書的讀者
[00:01:18.000 --> 00:01:21.040]  受眾是很清楚舊曰的律法的
[00:01:21.040 --> 00:01:23.800]  這群人正在面對兩大危機
[00:01:23.800 --> 00:01:25.320]  外憂內患
[00:01:25.320 --> 00:01:27.120]  第一是因為當時
[00:01:27.120 --> 00:01:29.360]  他們是被羅馬政府統治的
[00:01:29.360 --> 00:01:30.960]  而羅馬皇帝是怎樣的
[00:01:30.960 --> 00:01:32.720]  他是凱撒大帝
[00:01:32.720 --> 00:01:33.680]  他是神來的
[00:01:33.680 --> 00:01:35.520]  所以我的子民要敬拜我
[00:01:35.520 --> 00:01:37.880]  我們基督徒只敬拜一神
[00:01:37.880 --> 00:01:38.880]  耶穌基督
[00:01:38.880 --> 00:01:41.640]  所以他們正在面對羅馬政府的逼迫
[00:01:41.640 --> 00:01:43.280]  要放棄基督教信仰
[00:01:43.280 --> 00:01:45.280]  內患是什麼呢?
[00:01:45.280 --> 00:01:47.520]  就是他們原本是信奉猶太教的
[00:01:47.520 --> 00:01:50.240]  而有一群猶太教的激烈主義分子
[00:01:50.240 --> 00:01:53.760]  是反對耶穌基督系尼塞亞的
[00:01:53.760 --> 00:01:57.520]  所以繼續不斷地勸這群信奉猶太教
[00:01:57.520 --> 00:01:58.760]  被信奉基督教的人
[00:01:58.760 --> 00:02:00.720]  想回轉
[00:02:00.720 --> 00:02:02.760]  就是想回頭
[00:02:02.760 --> 00:02:04.080]  信奉猶太律法主義
[00:02:04.080 --> 00:02:05.600]  放棄耶穌基督
[00:02:05.600 --> 00:02:08.280]  所以這群猶太的基督徒
[00:02:08.280 --> 00:02:10.280]  正在面對很大的掙扎
[00:02:10.280 --> 00:02:11.640]  在屬靈光影裡面
[00:02:11.640 --> 00:02:12.600]  浮浮沉沉
[00:02:12.600 --> 00:02:14.080]  面對一個惡劣的環境
[00:02:14.080 --> 00:02:14.960]  很多的逼迫
[00:02:14.960 --> 00:02:16.800]  又發覺信奉耶穌一段時間
[00:02:16.800 --> 00:02:18.720]  好像越來越沒力了
[00:02:18.720 --> 00:02:20.280]  信仰開始搖擺了
[00:02:20.280 --> 00:02:21.640]  開始信心動搖了
[00:02:21.640 --> 00:02:23.360]  沒有勇氣繼續向前走
[00:02:23.360 --> 00:02:26.400]  也沒有能力再去全心信靠基督
[00:02:26.400 --> 00:02:27.400]  有些灰心
[00:02:27.400 --> 00:02:28.400]  有些疲倦
[00:02:28.400 --> 00:02:29.880]  甚至停止聚會
[00:02:29.880 --> 00:02:31.560]  好像我們希伯來書十章二十五節經常說
[00:02:31.560 --> 00:02:32.360]  不可停止聚會
[00:02:32.360 --> 00:02:33.760]  就是勸勉這群人
[00:02:33.760 --> 00:02:38.600]  開始不管以前信心的偉人
[00:02:38.600 --> 00:02:39.920]  那些基督徒的榜樣
[00:02:39.920 --> 00:02:41.960]  特別我們看希伯來書的第十一章
[00:02:41.960 --> 00:02:43.760]  很多信心的偉人
[00:02:43.760 --> 00:02:46.560]  更加面對著很多異端的影響著他們
[00:02:46.560 --> 00:02:49.520]  所以他們面對著外憂內患
[00:02:49.520 --> 00:02:51.320]  一個信心動搖的情況
[00:02:51.320 --> 00:02:53.520]  所以希伯來書的作者
[00:02:53.520 --> 00:02:56.000]  就要透過希伯來書去警戒他們
[00:02:56.000 --> 00:02:57.480]  去兼顧他們的信心
[00:02:57.480 --> 00:02:59.360]  叫他們不要放棄信仰
[00:02:59.360 --> 00:03:00.960]  要繼續堅守耶穌基督
[00:03:00.960 --> 00:03:02.760]  因為你所信的耶穌基督是很棒的
[00:03:02.760 --> 00:03:04.320]  如果你看希伯來書的頭五章
[00:03:04.320 --> 00:03:04.840]  你會看到
[00:03:04.840 --> 00:03:07.200]  希伯來書裡面提及的耶穌基督
[00:03:07.200 --> 00:03:08.600]  是超越摩西
[00:03:08.600 --> 00:03:09.920]  是超越先知
[00:03:09.920 --> 00:03:13.440]  是比大祭司更厲害的耶穌基督
[00:03:13.440 --> 00:03:15.200]  你不要動搖信心
[00:03:15.200 --> 00:03:20.000]  耶穌基督有更好的真理和恩典在背後
[00:03:20.000 --> 00:03:22.280]  在第六章之後繼續介紹
[00:03:22.280 --> 00:03:26.320]  介紹耶穌基督是密基世德等次的主
[00:03:26.320 --> 00:03:27.640]  我不讀了
[00:03:27.640 --> 00:03:28.960]  不過很快地講
[00:03:28.960 --> 00:03:30.800]  因為我們要看一段經文
[00:03:30.800 --> 00:03:32.120]  不只是看那段經文
[00:03:32.120 --> 00:03:33.760]  我們要看《尚文夏里》
[00:03:33.760 --> 00:03:37.040]  了解了才知道為何作者要講這段經文
[00:03:37.040 --> 00:03:38.480]  稍後我會再講多一點
[00:03:38.480 --> 00:03:39.960]  論到密基世德
[00:03:39.960 --> 00:03:42.240]  其實他想繼續講密基世德
[00:03:42.240 --> 00:03:44.280]  不過要到第七章才講
[00:03:44.280 --> 00:03:45.560]  因為中間就發覺
[00:03:45.560 --> 00:03:48.480]  你們這些猶太基督徒是怎樣的
[00:03:48.480 --> 00:03:50.480]  本來12節應該作為師父
[00:03:50.480 --> 00:03:54.040]  但仍然停留在神聖賢小學的開端
[00:03:54.040 --> 00:03:55.840]  你們只能吃奶
[00:03:55.840 --> 00:03:57.160]  不能吃乾糧
[00:03:57.160 --> 00:03:57.960]  是甚麼意思?
[00:03:57.960 --> 00:04:00.280]  即是說你們的信仰好像嬰孩一樣
[00:04:00.280 --> 00:04:03.160]  仍然在吃奶
[00:04:03.160 --> 00:04:04.480]  都不能長大成人
[00:04:04.480 --> 00:04:05.480]  長大成人會怎樣?
[00:04:05.480 --> 00:04:06.880]  吃乾糧
[00:04:06.880 --> 00:04:10.600]  其實作者在諷刺這群信徒
[00:04:10.600 --> 00:04:12.040]  你們應該很成熟
[00:04:12.040 --> 00:04:13.160]  你們應該做導師
[00:04:13.160 --> 00:04:14.800]  因為你們那麼熟悉猶太教
[00:04:14.800 --> 00:04:15.800]  現在信了基督教
[00:04:15.800 --> 00:04:17.560]  應該更加昇華你的信仰
[00:04:17.560 --> 00:04:18.560]  但昇華不了
[00:04:18.560 --> 00:04:20.440]  就好像在吃奶一樣
[00:04:20.440 --> 00:04:21.720]  連密基世德都不懂
[00:04:21.720 --> 00:04:23.080]  大家知道密基世德是誰嗎?
[00:04:23.080 --> 00:04:24.800]  有些人知道,有些人不知道
[00:04:24.800 --> 00:04:26.600]  可能有些人知道,有些人不知道
[00:04:26.600 --> 00:04:28.080]  我們都要繼續努力
[00:04:28.080 --> 00:04:31.400]  密基世德是誰呢?
[00:04:31.400 --> 00:04:35.280]  停留在吃奶不能吃乾糧的地步
[00:04:35.280 --> 00:04:37.920]  不能長大成人是嬰孩的地步
[00:04:37.920 --> 00:04:39.480]  又是說我們今天的主題
[00:04:39.480 --> 00:04:41.640]  你在信仰裡面你是嬰孩
[00:04:41.640 --> 00:04:43.320]  還是長大成人呢?
[00:04:43.320 --> 00:04:46.000]  或者我們有一群青少年在裡面呢?
[00:04:46.000 --> 00:04:47.800]  接著就回到我們六章一至三節
[00:04:47.800 --> 00:04:50.560]  所以就不要再做嬰孩
[00:04:50.560 --> 00:04:52.840]  停留在基礎裡面
[00:04:52.840 --> 00:04:54.640]  還在原地踏步
[00:04:54.640 --> 00:04:56.720]  要向前走
[00:04:56.720 --> 00:04:58.920]  竭力進到完全的地步
[00:04:58.920 --> 00:05:02.680]  這個就是作者要帶出的訊息給我們
[00:05:02.680 --> 00:05:04.080]  我們回想自己
[00:05:04.080 --> 00:05:05.680]  你可能會問
[00:05:05.680 --> 00:05:08.040]  剛才你說主後六十五年寫的
[00:05:08.040 --> 00:05:10.400]  隔了二千年跟我們有什麼關係呢?
[00:05:10.400 --> 00:05:12.360]  在我們信仰裡更加相信聖經
[00:05:12.360 --> 00:05:14.440]  不僅是向當時時代說話
[00:05:14.440 --> 00:05:16.520]  也是神透過這本聖經
[00:05:16.520 --> 00:05:17.680]  傳流到二千年
[00:05:17.680 --> 00:05:20.000]  向今天的時代我們的信徒說話
[00:05:20.000 --> 00:05:21.240]  就是透過我們傳道人
[00:05:21.240 --> 00:05:22.240]  透過教會
[00:05:22.240 --> 00:05:23.960]  雙神的話語
[00:05:23.960 --> 00:05:26.520]  繼續向今天的時代說話
[00:05:26.520 --> 00:05:28.280]  今天在告訴我們什麼呢?
[00:05:28.280 --> 00:05:29.680]  你回想一下自己
[00:05:29.680 --> 00:05:31.640]  信了耶穌多久呢?
[00:05:31.640 --> 00:05:35.320]  我們是否仍然停留在一個信仰的開端呢?
[00:05:35.320 --> 00:05:37.280]  是否仍然好像一個初信者那樣
[00:05:37.280 --> 00:05:38.280]  仍然背著初信
[00:05:38.280 --> 00:05:40.680]  停留在百科那百句金句呢?
[00:05:40.680 --> 00:05:44.360]  或者你已經有沒有向其他人分享你的見證
[00:05:44.360 --> 00:05:45.320]  去傳福音
[00:05:45.320 --> 00:05:47.200]  去領人歸主呢?
[00:05:47.200 --> 00:05:48.200]  或者有時我們說
[00:05:48.200 --> 00:05:49.560]  我們為人祈禱
[00:05:49.560 --> 00:05:50.880]  請你帶領吧
[00:05:50.880 --> 00:05:52.120]  我不懂得開聲祈禱的
[00:05:52.120 --> 00:05:55.000]  我在家裡都是自己閉上眼
[00:05:55.000 --> 00:05:56.120]  不出聲的
[00:05:56.120 --> 00:05:58.200]  我不懂得開聲祈禱的
[00:05:58.200 --> 00:06:00.080]  或者甚至有人還說
[00:06:00.080 --> 00:06:02.200]  我連祈禱都不懂
[00:06:02.200 --> 00:06:03.520]  或者你看聖經
[00:06:03.520 --> 00:06:04.600]  去到什麼地步呢?
[00:06:04.600 --> 00:06:06.760]  仍然好像我們經常說的那個笑話
[00:06:06.760 --> 00:06:07.960]  看完《創世紀》很棒
[00:06:07.960 --> 00:06:09.200]  接著去到埃及
[00:06:09.200 --> 00:06:10.600]  就困在曠野裡面
[00:06:10.600 --> 00:06:12.120]  離開不了埃及記
[00:06:12.120 --> 00:06:15.440]  還在看聖經的開端那兩章裡面呢?
[00:06:15.440 --> 00:06:17.400]  我們回來教會
[00:06:17.400 --> 00:06:18.840]  是受人服侍的
[00:06:18.840 --> 00:06:21.800]  還是你已經在當中服侍著別人
[00:06:21.800 --> 00:06:25.360]  你已經有一個自我崗位去專注裡面呢?
[00:06:25.360 --> 00:06:27.000]  門徒要升呢?
[00:06:27.000 --> 00:06:28.280]  我們今天就要想一下
[00:06:28.280 --> 00:06:30.760]  我們這個信仰的人生
[00:06:30.760 --> 00:06:31.960]  信仰的馬拉松
[00:06:31.960 --> 00:06:35.080]  我們是不是繼續在起點那裡
[00:06:35.080 --> 00:06:37.040]  還是會向前走呢?
[00:06:37.040 --> 00:06:39.800]  我們看看經文裡面跟我們說什麼話
[00:06:39.800 --> 00:06:43.440]  所以我們應當離開基督道理的開端
[00:06:43.440 --> 00:06:45.480]  歧力進度完全的地步
[00:06:45.480 --> 00:06:46.880]  當中有兩個動詞
[00:06:46.880 --> 00:06:48.040]  第一個是離開
[00:06:48.040 --> 00:06:49.400]  第二個是進度
[00:06:49.400 --> 00:06:51.600]  離開意思就是說
[00:06:51.600 --> 00:06:53.000]  要放棄
[00:06:53.000 --> 00:06:57.840]  或者說不要滯留在那個
[00:06:57.840 --> 00:06:59.000]  不要滯留在
[00:06:59.000 --> 00:06:59.920]  不要滯留
[00:06:59.920 --> 00:07:01.640]  簡單來說不要滯留
[00:07:01.640 --> 00:07:02.560]  不要被東西阻住
[00:07:02.560 --> 00:07:04.480]  或者好像原地踏步那樣
[00:07:04.480 --> 00:07:06.080]  滯留了要放下了
[00:07:06.080 --> 00:07:07.600]  開端就是初階意思
[00:07:07.600 --> 00:07:10.000]  就是很基本的東西
[00:07:10.000 --> 00:07:12.200]  好像小學的東西
[00:07:12.200 --> 00:07:14.160]  神聖賢的小學在五七十二節那裡
[00:07:14.160 --> 00:07:16.160]  開端就是在說這件事
[00:07:16.160 --> 00:07:20.400]  就是說我們要離開最基本的基礎
[00:07:20.400 --> 00:07:23.400]  不要再停留在那些開端基礎的東西
[00:07:23.400 --> 00:07:25.400]  一會兒會再說多一點關於什麼
[00:07:25.400 --> 00:07:27.600]  第二個動詞就是要進度
[00:07:27.600 --> 00:07:29.120]  歧力地進度
[00:07:29.120 --> 00:07:29.880]  進度什麼呢?
[00:07:29.880 --> 00:07:30.920]  完全的地步
[00:07:30.920 --> 00:07:31.920]  完全就是說
[00:07:31.920 --> 00:07:33.880]  成熟、完整
[00:07:33.880 --> 00:07:37.640]  就是說我們的信仰要重整
[00:07:37.640 --> 00:07:39.200]  我們的信仰要重新
[00:07:39.200 --> 00:07:40.160]  我們要成長
[00:07:40.160 --> 00:07:41.560]  我們要長大成人
[00:07:41.560 --> 00:07:43.080]  要成為一個成熟的基督徒
[00:07:43.080 --> 00:07:44.200]  不是再是嬰兒
[00:07:44.200 --> 00:07:45.680]  再是吃奶那樣
[00:07:45.680 --> 00:07:47.880]  不必再立根基
[00:07:47.880 --> 00:07:49.880]  不必再立根基
[00:07:49.880 --> 00:07:51.160]  是什麼意思呢?
[00:07:51.160 --> 00:07:54.680]  就是說不要再停留在那些根基基礎上
[00:07:54.680 --> 00:07:56.160]  不是說放棄那些根基
[00:07:56.160 --> 00:07:57.280]  根基很重要的
[00:07:57.280 --> 00:07:59.120]  我們說耶穌基督是根基
[00:07:59.120 --> 00:08:00.400]  聖經是根基
[00:08:00.400 --> 00:08:01.920]  根基是一個基礎
[00:08:01.920 --> 00:08:02.920]  不可以放棄
[00:08:02.920 --> 00:08:04.400]  但是就好像
[00:08:04.400 --> 00:08:07.640]  我放假也有時候上大陸
[00:08:07.640 --> 00:08:09.000]  看到一些爛尾樓
[00:08:09.000 --> 00:08:09.880]  知道什麼叫爛尾樓嗎?
[00:08:09.880 --> 00:08:10.680]  就是說
[00:08:10.680 --> 00:08:13.280]  蓋了一個石屎椅子
[00:08:13.280 --> 00:08:15.720]  然後有些鋼條疊出來的
[00:08:15.720 --> 00:08:17.000]  然後不蓋上去的
[00:08:17.000 --> 00:08:17.600]  沒有人蓋的
[00:08:17.600 --> 00:08:20.080]  然後那裡只有一個基礎
[00:08:20.080 --> 00:08:21.320]  意思就是說
[00:08:21.320 --> 00:08:23.640]  我們不要停留在根基
[00:08:23.640 --> 00:08:24.280]  是什麼意思呢?
[00:08:24.280 --> 00:08:25.240]  就好像有人蓋房子
[00:08:25.240 --> 00:08:26.160]  蓋了基礎
[00:08:26.160 --> 00:08:26.840]  不再蓋上去
[00:08:26.840 --> 00:08:28.000]  哇!浪費了
[00:08:28.000 --> 00:08:28.920]  打好基礎了
[00:08:28.920 --> 00:08:30.240]  應該再蓋上去的
[00:08:30.240 --> 00:08:31.640]  但是沒有再蓋上去
[00:08:31.640 --> 00:08:33.360]  就這樣荒廢了整個房子
[00:08:33.360 --> 00:08:34.680]  很可惜
[00:08:34.680 --> 00:08:37.160]  有一個釋經家叫艾希德說
[00:08:37.160 --> 00:08:39.560]  那些只是停留在基礎
[00:08:39.560 --> 00:08:41.440]  沒有再上進的基督徒
[00:08:41.440 --> 00:08:42.720]  就好像今天的教會
[00:08:42.720 --> 00:08:44.480]  一群沒有生命的基督徒
[00:08:44.480 --> 00:08:46.920]  他們在外邦人當中失去見證
[00:08:46.920 --> 00:08:49.240]  在那些未成人當中成為羞辱
[00:08:49.240 --> 00:08:51.480]  羞辱了神的兒女
[00:08:51.480 --> 00:08:52.480]  我們是不是呢?
[00:08:52.480 --> 00:08:54.520]  我們是不是只是停留在基礎上
[00:08:54.520 --> 00:08:57.000]  沒有再向前走呢?
[00:08:57.000 --> 00:08:59.840]  然後希伯來書的作者提及了六件事
[00:08:59.840 --> 00:09:03.400]  作為根基基礎的例子
[00:09:03.400 --> 00:09:04.280]  這六件事包括
[00:09:04.280 --> 00:09:09.800]  懊悔、死恨、信靠神、洗禮、按手禮、死人復活、永遠審判
[00:09:09.800 --> 00:09:13.720]  我這樣排序大家可能會更容易明白這六件事是什麼
[00:09:13.720 --> 00:09:14.520]  第一個
[00:09:14.520 --> 00:09:15.880]  懊悔、死恨
[00:09:15.880 --> 00:09:17.520]  哇!聽到懊悔
[00:09:17.520 --> 00:09:19.280]  很深奧的一個奧字
[00:09:19.280 --> 00:09:20.360]  其實很簡單
[00:09:20.360 --> 00:09:21.120]  就是說
[00:09:21.120 --> 00:09:24.280]  因為那些導致你犯罪的行為
[00:09:24.280 --> 00:09:25.760]  你要悔改
[00:09:25.760 --> 00:09:26.880]  要離開了
[00:09:26.880 --> 00:09:27.640]  就是這麼簡單
[00:09:27.640 --> 00:09:28.760]  那是什麼呢?
[00:09:28.760 --> 00:09:31.280]  就好像我們昨天的音樂會
[00:09:31.280 --> 00:09:33.320]  我也要分享訊息
[00:09:33.320 --> 00:09:35.800]  用三個字母講信仰的福音
[00:09:35.800 --> 00:09:36.320]  很簡單
[00:09:36.320 --> 00:09:37.360]  DEF
[00:09:37.360 --> 00:09:39.040]  D就是死亡
[00:09:39.040 --> 00:09:41.440]  就是說我們要離開那些導致我們犯罪
[00:09:41.440 --> 00:09:43.000]  一些死亡的行為
[00:09:43.000 --> 00:09:44.080]  要離開、懊悔
[00:09:44.080 --> 00:09:44.800]  就是這麼簡單
[00:09:44.800 --> 00:09:46.080]  所以每一個人信主耶穌
[00:09:46.080 --> 00:09:47.280]  第一個要怎樣呢?
[00:09:47.280 --> 00:09:48.240]  悔改嘛
[00:09:48.240 --> 00:09:48.920]  是不是?
[00:09:48.920 --> 00:09:50.320]  要為認罪悔改
[00:09:50.320 --> 00:09:52.520]  大家認罪悔改了沒有?
[00:09:52.520 --> 00:09:53.320]  認罪悔改了沒有?
[00:09:53.320 --> 00:09:53.720]  舉手
[00:09:53.720 --> 00:09:54.360]  有沒有?
[00:09:54.360 --> 00:09:55.000]  認罪悔改
[00:09:55.000 --> 00:09:55.680]  有沒有認罪悔改?
[00:09:55.680 --> 00:09:56.400]  有了
[00:09:56.400 --> 00:09:58.320]  應該大家都做了
[00:09:58.320 --> 00:09:59.480]  所以離開根基
[00:09:59.480 --> 00:10:01.080]  不僅是在認罪悔改
[00:10:01.080 --> 00:10:01.920]  你說不是的
[00:10:01.920 --> 00:10:03.280]  有時候我也會再犯罪
[00:10:03.280 --> 00:10:05.800]  我們每天都要去認罪悔改
[00:10:05.800 --> 00:10:08.120]  但是你信耶穌得救的認罪悔改
[00:10:08.120 --> 00:10:09.040]  你應該做了
[00:10:09.040 --> 00:10:10.120]  然後怎樣呢?
[00:10:10.120 --> 00:10:11.080]  DEF
[00:10:11.080 --> 00:10:13.720]  E就是永生
[00:10:13.720 --> 00:10:17.240]  跟昨天音樂會的事情不相關
[00:10:17.240 --> 00:10:19.160]  F就是信
[00:10:19.160 --> 00:10:21.840]  我們每個人要進入一個福音信仰裡面
[00:10:21.840 --> 00:10:22.680]  第一要什麼?
[00:10:22.680 --> 00:10:23.680]  信嘛
[00:10:23.680 --> 00:10:24.600]  信靠耶穌
[00:10:24.600 --> 00:10:25.720]  所以就是信靠神
[00:10:25.720 --> 00:10:26.600]  就是這麼簡單
[00:10:26.600 --> 00:10:29.280]  多基本就是一個信主
[00:10:29.280 --> 00:10:30.000]  就是這兩樣東西
[00:10:30.000 --> 00:10:30.760]  懊悔死痕
[00:10:30.760 --> 00:10:31.560]  信靠神
[00:10:31.560 --> 00:10:33.000]  就是一個基本信仰
[00:10:33.000 --> 00:10:34.080]  那我們還停留在這裡嗎?
[00:10:34.080 --> 00:10:36.080]  還在想我信了神沒有呢?
[00:10:36.080 --> 00:10:37.760]  或者我悔改了沒有呢?
[00:10:37.760 --> 00:10:39.880]  我想大家不會再停留在這裡了
[00:10:39.880 --> 00:10:41.360]  如果你還沒信的話
[00:10:41.360 --> 00:10:42.520]  剛剛回來教會
[00:10:42.520 --> 00:10:43.760]  你可能要在這裡
[00:10:43.760 --> 00:10:45.560]  然後我們應該再怎樣呢?
[00:10:45.560 --> 00:10:47.160]  入教禮儀有兩個
[00:10:47.160 --> 00:10:48.800]  洗禮和按手之禮
[00:10:48.800 --> 00:10:49.680]  這個洗禮
[00:10:49.680 --> 00:10:51.080]  為什麼我們是浸信會
[00:10:51.080 --> 00:10:52.680]  為什麼你不寫個浸字呢?
[00:10:52.680 --> 00:10:55.160]  因為這個未必只是在說我們
[00:10:55.160 --> 00:10:57.160]  受浸加教會的浸禮
[00:10:57.160 --> 00:11:00.440]  如果原文是眾數
[00:11:00.440 --> 00:11:03.760]  也可能因為他們是一群猶太的基督徒
[00:11:03.760 --> 00:11:07.440]  其實他們那群猶太教很多洗作之禮
[00:11:07.440 --> 00:11:10.920]  很多和清潔有關的禮儀
[00:11:10.920 --> 00:11:12.920]  在法理上的律法裡面
[00:11:12.920 --> 00:11:14.480]  特別你看回四方書
[00:11:14.480 --> 00:11:15.960]  經常說耶穌你的門徒
[00:11:15.960 --> 00:11:16.960]  吃飯不用洗手的
[00:11:16.960 --> 00:11:18.800]  耶穌說洗手也固然重要
[00:11:18.800 --> 00:11:21.160]  但是你心裡面的清潔更加重要
[00:11:21.160 --> 00:11:22.560]  就是說洗作之禮
[00:11:22.560 --> 00:11:24.000]  仍然在聊天
[00:11:24.000 --> 00:11:26.000]  仍然停留在這個地步
[00:11:26.000 --> 00:11:27.440]  按手之禮
[00:11:27.440 --> 00:11:29.640]  在舊約按手禮有很多意思
[00:11:29.640 --> 00:11:30.640]  其中一個就是說
[00:11:30.640 --> 00:11:32.120]  有個山羊走到這裡
[00:11:32.120 --> 00:11:33.440]  然後大祭司按下去
[00:11:33.440 --> 00:11:35.280]  將以色列人的罪歸於這個山羊
[00:11:35.280 --> 00:11:38.160]  然後放走代表罪就離開我們了
[00:11:38.160 --> 00:11:40.200]  或者殺了羊去獻祭
[00:11:40.200 --> 00:11:41.880]  又或者好像我十一月
[00:11:41.880 --> 00:11:42.680]  上年
[00:11:42.680 --> 00:11:44.560]  我們有安納執事
[00:11:44.560 --> 00:11:45.640]  安納牧師
[00:11:45.640 --> 00:11:47.640]  好像一個授權的意思
[00:11:47.640 --> 00:11:48.640]  或者祝福
[00:11:48.640 --> 00:11:50.640]  醫治也有按手之禮的意思
[00:11:50.640 --> 00:11:54.800]  大致上也可以說是和入教有關的一些禮儀
[00:11:54.800 --> 00:11:56.560]  就歸於這一類裡面
[00:11:56.560 --> 00:12:00.480]  然後世界末期有兩個根基
[00:12:00.480 --> 00:12:02.640]  教導就是死人復活
[00:12:02.640 --> 00:12:03.800]  這個死人復活
[00:12:03.800 --> 00:12:05.120]  在舊約也有的
[00:12:05.120 --> 00:12:06.840]  特別是你會看
[00:12:06.840 --> 00:12:07.720]  就是說
[00:12:07.720 --> 00:12:09.320]  簡單地讀出來
[00:12:09.320 --> 00:12:11.800]  所有人在末日的時候
[00:12:11.800 --> 00:12:13.600]  都要復活出來
[00:12:13.600 --> 00:12:14.960]  義人復活得生
[00:12:14.960 --> 00:12:16.960]  惡人要復活定罪
[00:12:16.960 --> 00:12:19.080]  特別是那些犯法的人就相信要復活
[00:12:19.080 --> 00:12:22.840]  但是殺刀哥人就不相信復活
[00:12:22.840 --> 00:12:26.840]  但是他們既然是一群猶太教的基督徒
[00:12:26.840 --> 00:12:28.040]  他們相信死人復活
[00:12:28.040 --> 00:12:30.280]  也可能包括了耶穌死而復活
[00:12:30.280 --> 00:12:32.000]  我們因著耶穌能夠復活
[00:12:32.000 --> 00:12:34.520]  但是都是基礎的基本教義
[00:12:34.520 --> 00:12:35.440]  永遠審判
[00:12:35.440 --> 00:12:36.920]  大家更加容易明白
[00:12:36.920 --> 00:12:38.600]  在世界的末日之後
[00:12:38.600 --> 00:12:40.360]  到時候有一個大白色寶座
[00:12:40.360 --> 00:12:44.280]  耶穌就在當中審判活人死人
[00:12:44.280 --> 00:12:49.120]  倚靠耶穌的就能夠上天堂
[00:12:49.120 --> 00:12:51.640]  犯罪利器臣的就要下地獄
[00:12:51.640 --> 00:12:54.320]  這就是永遠的審判
[00:12:54.320 --> 00:12:57.760]  這些都是我們信仰很基本很基礎的東西
[00:12:57.760 --> 00:13:00.880]  加上希伯來書的背景我們知道
[00:13:00.880 --> 00:13:05.120]  其實這些都是猶太教很基本很基礎的東西
[00:13:05.120 --> 00:13:08.120]  作者可能就是想
[00:13:08.120 --> 00:13:10.760]  提醒這群受眾
[00:13:10.760 --> 00:13:12.360]  不要仍然停留在他們
[00:13:12.360 --> 00:13:15.040]  所相信的猶太教的基礎裏面
[00:13:15.040 --> 00:13:16.840]  去相信基督教
[00:13:16.840 --> 00:13:18.320]  而在我們基督教的信仰裏面
[00:13:18.320 --> 00:13:20.520]  有更加豐富的智慧在裏面
[00:13:20.520 --> 00:13:22.280]  就是我們說的耶穌基督
[00:13:22.280 --> 00:13:23.520]  不單是超越摩西
[00:13:23.520 --> 00:13:24.640]  超越天使
[00:13:24.640 --> 00:13:25.880]  那些大祭司
[00:13:25.880 --> 00:13:29.960]  更加是默基、洗德等次的獨一大祭司
[00:13:29.960 --> 00:13:31.440]  有一個天上的像模
[00:13:31.440 --> 00:13:33.800]  有更豐富的榮美在背後
[00:13:33.800 --> 00:13:35.360]  我們要經歷的
[00:13:35.360 --> 00:13:37.640]  不要再停留在信仰的初階裏面
[00:13:37.640 --> 00:13:38.920]  還在想後悔死痕
[00:13:38.920 --> 00:13:42.280]  還在想信靠神洗禮按手等等的東西
[00:13:42.280 --> 00:13:44.840]  跟著你說那些有什麼藉口在背後
[00:13:44.840 --> 00:13:46.280]  留在我下次講的時候
