
[00:00:00.000 --> 00:00:03.720]  各位電影姐妹 今天我們繼續延續我們之前說的
[00:10:53.360 --> 00:10:58.720]  祢想我學習些甚麼
[00:10:58.720 --> 00:11:01.920]  鄭秀文 一個香港的女歌星
[00:11:01.920 --> 00:11:05.200]  我想大家都很熟悉
[00:11:05.200 --> 00:11:08.080]  在她35歲的時候
[00:11:08.080 --> 00:11:09.200]  她患了一個病
[00:11:09.200 --> 00:11:12.800]  是一個都市人很容易都會患到的病
[00:11:12.800 --> 00:11:14.800]  就是抑鬱
[00:11:14.800 --> 00:11:18.400]  可能在座當中我和你
[00:11:18.400 --> 00:11:21.040]  不多不少都有些抑鬱
[00:11:21.040 --> 00:11:22.560]  可能有些人比較嚴重
[00:11:22.560 --> 00:11:26.160]  有些人某些時間也會比較嚴重
[00:11:26.160 --> 00:11:28.080]  這是一個很普遍的都市裏
[00:11:28.080 --> 00:11:33.440]  很多人都會遇到的一些情緒上的困擾
[00:11:33.440 --> 00:11:36.960]  歌手鄭秀文分享她35歲的時候
[00:11:36.960 --> 00:11:38.560]  她雖然覺得自己人生裏面
[00:11:38.560 --> 00:11:40.720]  那時都是在一個樂壇上
[00:11:40.720 --> 00:11:44.320]  一個天后 有一些小成就
[00:11:44.320 --> 00:11:48.080]  生活是很富裕
[00:11:48.080 --> 00:11:52.240]  但她覺得自己從來沒有活出一個真正的自己
[00:11:52.240 --> 00:11:54.720]  她擁有很多的物質
[00:11:54.720 --> 00:11:58.400]  但她發現自己內心裏面很空虛
[00:11:58.400 --> 00:12:01.200]  幻想了抑鬱
[00:12:01.200 --> 00:12:04.160]  上帝用了一千天的時間
[00:12:04.160 --> 00:12:07.440]  給她人生上了一個很寶貴的功課
[00:12:07.440 --> 00:12:11.600]  給她徹底反省自己過去的生命
[00:12:11.600 --> 00:12:13.440]  在她洗禮的時候
[00:12:13.440 --> 00:12:15.120]  她和弟兄姊妹分享
[00:12:15.120 --> 00:12:19.920]  她看清楚了成功和金錢的真相
[00:12:19.920 --> 00:12:23.440]  成功感和一些金錢
[00:12:23.440 --> 00:12:25.680]  的而且確是可以幫助她生活
[00:12:25.680 --> 00:12:29.760]  過得更加富裕一點
[00:12:29.760 --> 00:12:34.320]  但這些東西不能夠滿足她裏面的生命
[00:12:34.320 --> 00:12:39.360]  她在神的話語裏面找到明確的方向和定位
[00:12:39.360 --> 00:12:41.520]  她這樣說
[00:12:41.520 --> 00:12:45.360]  回顧過去一千多日
[00:12:45.360 --> 00:12:49.360]  上帝確實是狠狠地修理了我
[00:12:49.360 --> 00:12:52.720]  神給我這一場放逐
[00:12:52.720 --> 00:12:56.160]  無非是要我找回自己的心
[00:12:56.160 --> 00:13:00.400]  我的心現在已經跟上帝更緊扣
[00:13:00.400 --> 00:13:01.840]  我不再害怕
[00:13:01.840 --> 00:13:07.440]  也不再害怕我要活出真正的自己
[00:13:07.440 --> 00:13:09.920]  活出生命裏面更高的價值
[00:13:09.920 --> 00:13:13.680]  我不再扭曲自己去奉迎這個世界
[00:13:13.680 --> 00:13:18.080]  這是我對上帝的承諾
[00:13:18.080 --> 00:13:20.640]  有時可能我們人生經歷一些病
[00:13:20.640 --> 00:13:22.480]  或者不開心一些困難裏面
[00:13:22.480 --> 00:13:25.040]  我們未必會想到這些東西
[00:13:25.040 --> 00:13:27.520]  但是有一樣很重要的東西
[00:13:27.520 --> 00:13:29.920]  我們可以問回自己
[00:13:29.920 --> 00:13:32.640]  是什麼
[00:13:32.640 --> 00:13:37.120]  剛才說的那句記不記得
[00:13:37.120 --> 00:13:40.960]  神啊
[00:13:40.960 --> 00:13:42.720]  我們再看一次
[00:13:42.720 --> 00:13:44.720]  好,預備,1,2,3
[00:13:44.720 --> 00:13:47.920]  神啊,我在這件事情上
[00:13:47.920 --> 00:13:51.120]  祢想我學習什麼
[00:13:51.120 --> 00:13:52.880]  這一句萬事萬靈
[00:13:52.880 --> 00:13:54.240]  弟兄姊妹
[00:13:54.240 --> 00:13:57.360]  在我們生活上
[00:13:57.360 --> 00:14:00.240]  任何的時間你都可以問
[00:14:00.240 --> 00:14:03.520]  問一問神,問自己
[00:14:03.520 --> 00:14:07.360]  在這件事情上神想我學習些什麼呢
[00:14:07.360 --> 00:14:09.600]  無論那是一件開心的事情
[00:14:09.600 --> 00:14:11.200]  不開心的事情
[00:14:11.200 --> 00:14:15.920]  很容易過或者很難過的事情
[00:14:15.920 --> 00:14:17.840]  萬事都互相效力
[00:14:17.840 --> 00:14:21.200]  神今日容讓那件事情發生在你生活上
[00:14:21.200 --> 00:14:24.880]  在你家庭上
[00:14:24.880 --> 00:14:27.840]  神容讓它發生的時候
[00:14:27.840 --> 00:14:30.960]  一定有祂的心意在當中
[00:14:30.960 --> 00:14:35.840]  神想我學習些什麼呢
[00:14:35.840 --> 00:14:37.520]  所以弟兄姊妹第一點
[00:14:37.520 --> 00:14:39.520]  剛才說到
[00:14:39.520 --> 00:14:43.040]  我們留意神給我們生命上的功課
[00:14:43.040 --> 00:14:44.160]  第二
[00:14:44.160 --> 00:14:45.760]  我們怎樣能夠在神的恩典裏面
[00:14:45.760 --> 00:14:51.520]  繼續去經歷和學習謙卑受教呢
[00:14:51.520 --> 00:14:54.720]  承認神是你的圖像
[00:14:54.720 --> 00:14:56.000]  在5至10節
[00:14:56.000 --> 00:14:57.840]  我們請弟兄幫我們讀
[00:14:57.840 --> 00:14:59.440]  預備,1,2,3
[00:15:15.760 --> 00:15:17.760]  請弟兄幫我們讀
[00:15:17.760 --> 00:15:19.760]  預備,1,2,3
[00:15:19.760 --> 00:15:21.760]  請弟兄幫我們讀
[00:15:21.760 --> 00:15:23.760]  預備,1,2,3
[00:15:23.760 --> 00:15:25.760]  請弟兄幫我們讀
[00:15:25.760 --> 00:15:27.760]  預備,1,2,3
[00:15:27.760 --> 00:15:29.760]  請弟兄幫我們讀
[00:15:29.760 --> 00:15:31.760]  預備,1,2,3
[00:15:31.760 --> 00:15:33.760]  請弟兄幫我們讀
[00:15:33.760 --> 00:15:35.760]  預備,1,2,3
[00:15:35.760 --> 00:15:37.760]  請弟兄幫我們讀
[00:15:37.760 --> 00:15:39.760]  預備,1,2,3
[00:15:39.760 --> 00:15:41.760]  請弟兄幫我們讀
[00:15:41.760 --> 00:15:43.760]  預備,1,2,3
[00:15:43.760 --> 00:15:45.760]  請弟兄幫我們讀
[00:15:45.760 --> 00:15:47.760]  預備,1,2,3
[00:15:47.760 --> 00:15:49.760]  請弟兄幫我們讀
[00:15:49.760 --> 00:15:51.760]  預備,1,2,3
[00:15:51.760 --> 00:15:53.760]  請弟兄幫我們讀
[00:15:53.760 --> 00:15:55.760]  預備,1,2,3
[00:15:55.760 --> 00:15:57.760]  請弟兄幫我們讀
[00:15:57.760 --> 00:15:59.760]  預備,1,2,3
[00:15:59.760 --> 00:16:01.760]  請弟兄幫我們讀
[00:16:01.760 --> 00:16:03.760]  預備,1,2,3
[00:16:03.760 --> 00:16:05.760]  請弟兄幫我們讀
[00:16:05.760 --> 00:16:07.760]  預備,1,2,3
[00:16:07.760 --> 00:16:09.760]  請弟兄幫我們讀
[00:16:09.760 --> 00:16:11.760]  預備,1,2,3
[00:16:11.760 --> 00:16:13.760]  請弟兄幫我們讀
[00:16:13.760 --> 00:16:15.760]  預備,1,2,3
[00:16:15.760 --> 00:16:17.760]  請弟兄幫我們讀
[00:16:17.760 --> 00:16:19.760]  預備,1,2,3
[00:16:19.760 --> 00:16:21.760]  請弟兄幫我們讀
[00:16:21.760 --> 00:16:23.760]  預備,1,2,3
[00:16:23.760 --> 00:16:25.760]  請弟兄幫我們讀
[00:16:25.760 --> 00:16:27.760]  預備,1,2,3
[00:16:27.760 --> 00:16:29.760]  請弟兄幫我們讀
[00:16:29.760 --> 00:16:31.760]  預備,1,2,3
[00:16:31.760 --> 00:16:33.760]  請弟兄幫我們讀
[00:16:33.760 --> 00:16:35.760]  預備,1,2,3
[00:16:35.760 --> 00:16:37.760]  請弟兄幫我們讀
[00:16:37.760 --> 00:16:41.760]  預備,1,2,3
[00:16:41.760 --> 00:16:43.760]  請弟兄幫我們讀
[00:16:43.760 --> 00:16:45.760]  預備,1,2,3
[00:16:45.760 --> 00:16:47.760]  請弟兄幫我們讀
[00:16:47.760 --> 00:16:49.760]  預備,1,2,3
[00:16:49.760 --> 00:16:51.760]  請弟兄幫我們讀
[00:16:51.760 --> 00:16:53.760]  預備,1,2,3
[00:16:53.760 --> 00:16:55.760]  請弟兄幫我們讀
[00:16:55.760 --> 00:16:57.760]  預備,1,2,3
[00:16:57.760 --> 00:16:59.760]  請弟兄幫我們讀
[00:16:59.760 --> 00:17:01.760]  預備,1,2,3
[00:17:01.760 --> 00:17:03.760]  請弟兄幫我們讀
[00:17:03.760 --> 00:17:05.760]  預備,1,2,3
[00:17:05.760 --> 00:17:07.760]  請弟兄幫我們讀
[00:17:07.760 --> 00:17:09.760]  預備,1,2,3
[00:17:09.760 --> 00:17:11.760]  請弟兄幫我們讀
[00:17:11.760 --> 00:17:13.760]  預備,1,2,3
[00:17:13.760 --> 00:17:15.760]  請弟兄幫我們讀
[00:17:15.760 --> 00:17:17.760]  預備,1,2,3
[00:17:17.760 --> 00:17:19.760]  請弟兄幫我們讀
[00:17:19.760 --> 00:17:21.760]  預備,1,2,3
[00:17:21.760 --> 00:17:23.760]  請弟兄幫我們讀
[00:17:23.760 --> 00:17:25.760]  預備,1,2,3
[00:17:25.760 --> 00:17:27.760]  請弟兄幫我們讀
[00:17:27.760 --> 00:17:29.760]  預備,1,2,3
[00:17:29.760 --> 00:17:31.760]  請弟兄幫我們讀
[00:17:31.760 --> 00:17:33.760]  預備,1,2,3
[00:17:33.760 --> 00:17:35.760]  請弟兄幫我們讀
[00:17:35.760 --> 00:17:37.760]  預備,1,2,3
[00:17:37.760 --> 00:17:39.760]  請弟兄幫我們讀
[00:17:39.760 --> 00:17:41.760]  預備,1,2,3
[00:17:41.760 --> 00:17:43.760]  請弟兄幫我們讀
[00:17:43.760 --> 00:17:45.760]  預備,1,2,3
[00:17:45.760 --> 00:17:47.760]  請弟兄幫我們讀
[00:17:47.760 --> 00:17:49.760]  預備,1,2,3
[00:17:49.760 --> 00:17:51.760]  請弟兄幫我們讀
[00:17:51.760 --> 00:17:53.760]  預備,1,2,3
[00:17:53.760 --> 00:17:55.760]  請弟兄幫我們讀
[00:17:55.760 --> 00:17:57.760]  預備,1,2,3
[00:17:57.760 --> 00:17:59.760]  請弟兄幫我們讀
[00:17:59.760 --> 00:18:01.760]  預備,1,2,3
[00:18:01.760 --> 00:18:03.760]  請弟兄幫我們讀
[00:18:03.760 --> 00:18:05.760]  預備,1,2,3
[00:18:05.760 --> 00:18:07.760]  請弟兄幫我們讀
[00:18:07.760 --> 00:18:09.760]  預備,1,2,3
[00:18:09.760 --> 00:18:11.760]  請弟兄幫我們讀
[00:18:11.760 --> 00:18:13.760]  預備,1,2,3
[00:18:13.760 --> 00:18:15.760]  請弟兄幫我們讀
[00:18:15.760 --> 00:18:17.760]  預備,1,2,3
[00:18:17.760 --> 00:18:19.760]  請弟兄幫我們讀
[00:18:19.760 --> 00:18:21.760]  預備,1,2,3
[00:18:21.760 --> 00:18:23.760]  請弟兄幫我們讀
[00:18:23.760 --> 00:18:25.760]  預備,1,2,3
[00:18:25.760 --> 00:18:27.760]  請弟兄幫我們讀
[00:18:27.760 --> 00:18:29.760]  預備,1,2,3
[00:18:29.760 --> 00:18:31.760]  請弟兄幫我們讀
[00:18:31.760 --> 00:18:33.760]  預備,1,2,3
[00:18:33.760 --> 00:18:35.760]  請弟兄幫我們讀
[00:18:35.760 --> 00:18:37.760]  預備,1,2,3
[00:18:37.760 --> 00:18:39.760]  請弟兄幫我們讀
[00:18:39.760 --> 00:18:41.760]  預備,1,2,3
[00:18:41.760 --> 00:18:43.760]  請弟兄幫我們讀
[00:18:43.760 --> 00:18:45.760]  預備,1,2,3
[00:18:45.760 --> 00:18:47.760]  請弟兄幫我們讀
[00:18:47.760 --> 00:18:49.760]  預備,1,2,3
[00:18:49.760 --> 00:18:51.760]  請弟兄幫我們讀
[00:18:51.760 --> 00:18:53.760]  預備,1,2,3
[00:18:53.760 --> 00:18:55.760]  請弟兄幫我們讀
[00:18:55.760 --> 00:18:59.760]  預備,1,2,3
[00:18:59.760 --> 00:19:01.760]  請弟兄幫我們讀
[00:19:01.760 --> 00:19:03.760]  預備,1,2,3
[00:19:03.760 --> 00:19:05.760]  請弟兄幫我們讀
[00:19:05.760 --> 00:19:07.760]  預備,1,2,3
[00:19:07.760 --> 00:19:09.760]  請弟兄幫我們讀
[00:19:09.760 --> 00:19:11.760]  預備,1,2,3
[00:19:11.760 --> 00:19:13.760]  請弟兄幫我們讀
[00:19:13.760 --> 00:19:15.760]  預備,1,2,3
[00:19:15.760 --> 00:19:17.760]  請弟兄幫我們讀
[00:19:17.760 --> 00:19:19.760]  預備,1,2,3
[00:19:19.760 --> 00:19:21.760]  請弟兄幫我們讀
[00:19:21.760 --> 00:19:23.760]  預備,1,2,3
[00:19:23.760 --> 00:19:25.760]  請弟兄幫我們讀
[00:19:25.760 --> 00:19:27.760]  預備,1,2,3
[00:19:27.760 --> 00:19:29.760]  請弟兄幫我們讀
[00:19:29.760 --> 00:19:31.760]  預備,1,2,3
[00:19:31.760 --> 00:19:33.760]  請弟兄幫我們讀
[00:19:33.760 --> 00:19:35.760]  預備,1,2,3
[00:19:35.760 --> 00:19:37.760]  請弟兄幫我們讀
[00:19:37.760 --> 00:19:39.760]  預備,1,2,3
[00:19:39.760 --> 00:19:41.760]  請弟兄幫我們讀
[00:19:41.760 --> 00:19:43.760]  預備,1,2,3
[00:19:43.760 --> 00:19:45.760]  請弟兄幫我們讀
[00:19:45.760 --> 00:19:47.760]  預備,1,2,3
[00:19:47.760 --> 00:19:49.760]  請弟兄幫我們讀
[00:19:49.760 --> 00:19:51.760]  預備,1,2,3
[00:19:51.760 --> 00:19:53.760]  請弟兄幫我們讀
[00:19:53.760 --> 00:19:55.760]  預備,1,2,3
[00:19:55.760 --> 00:19:57.760]  請弟兄幫我們讀
[00:19:57.760 --> 00:19:59.760]  預備,1,2,3
[00:19:59.760 --> 00:20:01.760]  請弟兄幫我們讀
[00:20:01.760 --> 00:20:03.760]  預備,1,2,3
[00:20:03.760 --> 00:20:05.760]  請弟兄幫我們讀
