
[00:00:00.000 --> 00:00:06.000]  在2002年曾經發生過一個空難事件
[00:07:10.840 --> 00:07:13.960]  感受到突然之間屋裡有大風
[00:07:13.960 --> 00:07:20.160]  然後看到有像舌頭如火焰顯現出來
[00:07:20.160 --> 00:07:25.320]  然後落在信徒的頭上
[00:07:25.320 --> 00:07:27.840]  看到、聽到、感受到
[00:07:27.840 --> 00:07:33.680]  接著門徒就被聖靈充滿
[00:07:33.680 --> 00:07:39.240]  為什麼他們知道落在頭上的是聖靈呢?
[00:07:39.240 --> 00:07:40.480]  因為聖經說得很清楚
[00:07:40.480 --> 00:07:44.560]  當舌頭如火焰落在信徒的頭上的時候
[00:07:44.560 --> 00:07:46.160]  接著他們又怎樣?
[00:07:46.160 --> 00:07:51.600]  按照聖靈所賜的口才說起別國的華來
[00:07:51.600 --> 00:07:53.880]  這個很明顯是一個神蹟
[00:07:53.880 --> 00:07:57.880]  突然之間有風、突然之間看到這樣的異象
[00:07:57.880 --> 00:08:04.000]  大家在場的時候會有什麼感覺呢?
[00:08:04.000 --> 00:08:06.400]  對我來說很明顯這是一個神蹟
[00:08:06.400 --> 00:08:08.560]  是神的作為
[00:08:08.560 --> 00:08:11.160]  當時的人有什麼反應呢?
[00:08:11.160 --> 00:08:14.360]  當時的人有不同的反應
[00:08:14.360 --> 00:08:15.600]  有些人覺得立門
[00:08:15.600 --> 00:08:18.480]  立門更加清楚的解釋就是不明白
[00:08:18.480 --> 00:08:19.360]  大話不解
[00:08:19.360 --> 00:08:20.360]  究竟是什麼事情呢?
[00:08:20.360 --> 00:08:22.040]  這個事情代表什麼意思呢?
[00:08:22.040 --> 00:08:24.840]  所以當人們不明白的時候就彼此對問
[00:08:24.840 --> 00:08:26.800]  這是什麼意思?
[00:08:26.800 --> 00:08:30.440]  這樣的異象究竟代表著什麼意思呢?
[00:08:30.440 --> 00:08:33.960]  當然有人在取笑那些信徒
[00:08:33.960 --> 00:08:36.160]  這些人當然是喝醉酒
[00:08:36.160 --> 00:08:38.320]  喝醉酒亂說話
[00:08:38.320 --> 00:08:39.640]  是不是呢?
[00:08:39.640 --> 00:08:41.720]  是亂說話
[00:08:41.720 --> 00:08:44.840]  還是神的作為
[00:08:44.840 --> 00:08:48.400]  要告訴別人一個神的信息呢?
[00:08:48.400 --> 00:08:50.360]  彼得接著這樣說
[00:08:50.360 --> 00:08:51.880]  彼得聽到當時的人
[00:08:51.880 --> 00:08:52.720]  你一言我一語
[00:08:52.720 --> 00:08:55.000]  大家都不知道發生什麼事情的時候
[00:08:55.000 --> 00:08:58.240]  使徒彼得就跟其他十一個使徒一起站起來
[00:08:58.240 --> 00:08:59.240]  然後就說什麼?
[00:08:59.240 --> 00:09:00.280]  他說猶太人
[00:09:00.280 --> 00:09:03.280]  以及你們住在耶路撒冷的所有人
[00:09:03.280 --> 00:09:05.520]  今天你在這個地方裡面
[00:09:05.520 --> 00:09:07.360]  你需要知道一件事情
[00:09:07.360 --> 00:09:09.800]  好好留心聽這個事情
[00:09:09.800 --> 00:09:12.160]  你們覺得這幫人是喝醉酒嗎?
[00:09:12.160 --> 00:09:13.960]  大家看看什麼宗數
[00:09:13.960 --> 00:09:16.360]  這個「治時」
[00:09:16.360 --> 00:09:18.800]  「光到治時」是什麼意思呢?
[00:09:18.800 --> 00:09:21.720]  意思就是說是早上九點鐘
[00:09:21.720 --> 00:09:23.720]  早上九點鐘怎麼會喝醉酒呢?
[00:09:23.720 --> 00:09:24.560]  大家記得
[00:09:24.560 --> 00:09:26.320]  這幫人不是一幫普通的人
[00:09:26.320 --> 00:09:27.000]  只是說什麼?
[00:09:27.000 --> 00:09:29.240]  是虔誠的猶太人
[00:09:29.240 --> 00:09:30.360]  不是來開派對的
[00:09:30.360 --> 00:09:30.920]  來什麼?
[00:09:30.920 --> 00:09:34.160]  來過這個修葛節
[00:09:34.160 --> 00:09:35.640]  守節期
[00:09:35.640 --> 00:09:38.280]  所以絕對不可能這幫虔誠的猶太人
[00:09:38.280 --> 00:09:40.680]  在早上九點鐘就喝醉酒
[00:09:40.680 --> 00:09:43.200]  彼得說不是喝醉酒
[00:09:43.200 --> 00:09:49.120]  彼得說是為了要應驗先知的預言
[00:09:49.120 --> 00:09:52.600]  在這個修葛節
[00:09:52.600 --> 00:09:55.080]  彼得就引用先知曰以這麼說
[00:09:55.080 --> 00:09:57.320]  他說在末後的日子
[00:09:57.320 --> 00:10:01.960]  我要將我的靈曉灌凡有血氣的
[00:10:01.960 --> 00:10:03.840]  我要曉灌我的僕人
[00:10:03.840 --> 00:10:05.440]  我的侍女
[00:10:05.440 --> 00:10:08.320]  使得他們能夠說預言
[00:10:08.320 --> 00:10:10.760]  大家要留意這裡所說的說預言
[00:10:10.760 --> 00:10:12.800]  不是說一些將要發生的事情
[00:10:12.800 --> 00:10:14.800]  預計將來會發生
[00:10:14.800 --> 00:10:15.840]  我現在先說
[00:10:15.840 --> 00:10:17.040]  不是說那些
[00:10:17.040 --> 00:10:18.560]  這裡所說的說預言
[00:10:18.560 --> 00:10:22.160]  是指全講神的說話
[00:10:22.160 --> 00:10:24.720]  這神的說話可以是鼓勵其他人
[00:10:24.720 --> 00:10:27.000]  可以是講神的偉大
[00:10:27.000 --> 00:10:29.920]  讚揚神的偉大
[00:10:29.920 --> 00:10:34.320]  也可以是召喚人回改
[00:10:34.320 --> 00:10:35.960]  悔改
[00:10:35.960 --> 00:10:39.280]  這就是盧家他所說的
[00:10:39.280 --> 00:10:40.320]  盧家說什麼?
[00:10:40.320 --> 00:10:44.000]  他們用其他人的香談
[00:10:44.000 --> 00:10:47.880]  講述神的大能作為
[00:10:47.880 --> 00:10:51.440]  這就是這裡所說的說預言
[00:10:51.440 --> 00:10:51.720]  沒錯
[00:10:51.720 --> 00:10:53.200]  我們都很明白
[00:10:53.200 --> 00:10:55.120]  當一個人受聖靈所充滿
[00:10:55.120 --> 00:10:57.440]  受聖靈所感動的時候
[00:10:57.440 --> 00:10:58.840]  人的自然反應是什麼?
[00:10:58.840 --> 00:11:00.320]  會不由自主的
[00:11:00.320 --> 00:11:01.400]  讚美神
[00:11:01.400 --> 00:11:03.720]  講論神的偉大
[00:11:03.720 --> 00:11:04.840]  但是我們要問的就是
[00:11:04.840 --> 00:11:07.520]  為什麼要用別國的語言
[00:11:07.520 --> 00:11:10.600]  其他人的香談來講論
[00:11:10.600 --> 00:11:14.680]  這些讚美的說話呢?
[00:11:14.680 --> 00:11:16.400]  背後有沒有什麼特別的意思
[00:11:16.400 --> 00:11:19.040]  要用別國的語言呢?
[00:11:19.040 --> 00:11:19.920]  不知道大家記不記得
[00:11:19.920 --> 00:11:22.840]  在《創世紀》有一個這樣的故事
[00:11:22.840 --> 00:11:24.040]  這個故事我們叫做
[00:11:24.040 --> 00:11:26.880]  《巴別塔》的故事
[00:11:26.880 --> 00:11:29.160]  在《創世紀》11章它這麼說
[00:11:29.160 --> 00:11:31.280]  當時這幫人說同一個語言
[00:11:31.280 --> 00:11:32.680]  他們聚在一起的時候
[00:11:32.680 --> 00:11:33.800]  他們就動自己說
[00:11:33.800 --> 00:11:36.480]  我們一起來建造一座城
[00:11:36.480 --> 00:11:40.680]  以及一座塔可通天的高塔
[00:11:40.680 --> 00:11:43.280]  為了要傳揚我們的名字
[00:11:43.280 --> 00:11:44.280]  好了
[00:11:44.280 --> 00:11:48.080]  神看到這幫人在做這件事情的時候
[00:11:48.080 --> 00:11:50.280]  聖經說耶和華降臨
[00:11:50.280 --> 00:11:53.080]  然後在那裡變亂他們的口音
[00:11:53.080 --> 00:11:54.800]  使得他們的言語不通
[00:11:54.800 --> 00:11:55.880]  你不知道我說什麼
[00:11:55.880 --> 00:11:57.600]  我又不知道你說什麼的時候
[00:11:57.600 --> 00:12:01.760]  然後就分散人到不同的地方
[00:12:01.760 --> 00:12:03.040]  大家就奇怪了
[00:12:03.040 --> 00:12:06.920]  為什麼神要變亂他們的口音呢?
[00:12:06.920 --> 00:12:12.200]  大家覺得所有人都說同一個語言是好還是不好?
[00:12:12.200 --> 00:12:16.000]  大家都知道當年秦始皇統一文字
[00:12:16.000 --> 00:12:17.120]  以至我們今天的中文
[00:12:17.120 --> 00:12:18.320]  只有一種中文
[00:12:18.320 --> 00:12:19.520]  別管簡體繁體
[00:12:19.520 --> 00:12:21.320]  但是都是中文
[00:12:21.320 --> 00:12:22.280]  大家從來沒有想過
[00:12:22.280 --> 00:12:23.600]  如果我們中國人所說的
[00:12:23.600 --> 00:12:25.720]  全部都是同一語言不是很好嗎?
[00:12:25.720 --> 00:12:28.400]  今天不用有粵語堂國語堂這麼麻煩
[00:12:28.400 --> 00:12:30.520]  說同一個語言多好
[00:12:30.520 --> 00:12:31.960]  為什麼?
[00:12:31.960 --> 00:12:38.160]  為什麼神要將語言
[00:12:38.160 --> 00:12:41.120]  使得他們變亂他們的口音呢?
[00:12:41.120 --> 00:12:42.400]  我們明白
[00:12:42.400 --> 00:12:44.680]  對神來說
[00:12:44.680 --> 00:12:48.920]  問題並不是人說一種口音
[00:12:48.920 --> 00:12:51.360]  而是說不同的口音
[00:12:51.360 --> 00:12:58.080]  問題是當時巴別塔那幫人所表現出來的
[00:12:58.080 --> 00:13:00.040]  是他們的驕傲
[00:13:00.040 --> 00:13:04.720]  是他們的自我膨脹而引發的驕傲
[00:13:04.720 --> 00:13:06.480]  塔可通天
[00:13:06.480 --> 00:13:08.880]  為的不是傳揚神的名
[00:13:08.880 --> 00:13:09.720]  為的是什麼?
[00:13:09.720 --> 00:13:12.000]  傳揚他們自己的名
[00:13:12.000 --> 00:13:14.280]  讓他們得著榮耀
[00:13:14.280 --> 00:13:17.840]  而我們知道驕傲必帶來紛爭
[00:13:17.840 --> 00:13:20.640]  所以神就進入他們當中
[00:13:20.640 --> 00:13:22.600]  變亂他們的口音
[00:13:22.600 --> 00:13:26.560]  讓他們不能夠彼此溝通
[00:13:26.560 --> 00:13:28.800]  然後將他們分散全地
[00:13:28.800 --> 00:13:31.400]  這就是聖經所說的巴別塔的故事
[00:13:31.400 --> 00:13:33.800]  而巴別這個字
[00:13:33.800 --> 00:13:35.240]  本身聖經也有說
[00:13:35.240 --> 00:13:39.400]  是指變亂的意思
[00:13:39.400 --> 00:13:43.000]  而當時發生在巴別塔的那個地方
[00:13:43.000 --> 00:13:46.320]  後來就成為巴比倫的地方
[00:13:46.320 --> 00:13:47.600]  我們大家都知道
[00:13:47.600 --> 00:13:49.600]  巴比倫代表什麼?
[00:13:49.600 --> 00:13:52.080]  巴比倫是罪惡之城
[00:13:52.080 --> 00:13:54.040]  代表罪惡
[00:13:54.040 --> 00:13:57.120]  當我們有了歷史的理解之後
[00:13:57.120 --> 00:13:58.680]  大家覺不覺得一樣東西?
[00:13:58.680 --> 00:14:03.120]  覺不覺得當日五巡節所發生的事情
[00:14:03.120 --> 00:14:10.400]  好像是當日巴別塔發生的事情的回頭
[00:14:10.400 --> 00:14:13.040]  一個相反
[00:14:13.040 --> 00:14:14.480]  在巴別塔那裡
[00:14:14.480 --> 00:14:16.720]  人是說著同一個語言
[00:14:16.720 --> 00:14:18.720]  但是他們因此而感到驕傲
[00:14:18.720 --> 00:14:20.640]  要自己榮耀自己
[00:14:20.640 --> 00:14:22.960]  所以神就分散他們
[00:14:22.960 --> 00:14:25.200]  但是在五巡節那裡
[00:14:25.200 --> 00:14:27.840]  雖然他們說著不同的語言
[00:14:27.840 --> 00:14:30.840]  但是當聖靈降臨進入他們當中的時候
[00:14:30.840 --> 00:14:34.240]  神就能夠將不同的人
[00:14:34.240 --> 00:14:35.800]  不同的背景
[00:14:35.800 --> 00:14:38.240]  聯成一起
[00:14:38.240 --> 00:14:40.440]  成為同一個信仰群體
[00:14:40.440 --> 00:14:42.320]  這就是聖靈的能力
[00:14:42.320 --> 00:14:44.360]  這就是聖靈的大能
[00:14:44.360 --> 00:14:46.240]  祂的來到
[00:14:46.240 --> 00:14:47.720]  聖靈的降臨
[00:14:47.720 --> 00:14:54.160]  可以說是刻劃著一個新的屬靈時代的開始
[00:14:54.160 --> 00:14:58.480]  這個所謂新的屬靈時代
[00:14:58.480 --> 00:15:00.440]  在《舊約聖經》
[00:15:00.440 --> 00:15:03.880]  不同的先知都有預先說到的
[00:15:03.880 --> 00:15:06.440]  最明顯的就是約爾先知
[00:15:06.440 --> 00:15:07.920]  在我末後的日子
[00:15:07.920 --> 00:15:11.760]  神說我要將我的靈曉觀凡有缺氣的
[00:15:11.760 --> 00:15:12.720]  那就是說什麼?
[00:15:12.720 --> 00:15:16.800]  就是說當日在五巡節發生的事情
[00:15:16.800 --> 00:15:20.400]  就是舊約先知所預言的一個應言
[00:15:20.400 --> 00:15:24.400]  而這個說謊言
[00:15:24.400 --> 00:15:28.680]  說不同別國的語言的神蹟
[00:15:28.680 --> 00:15:30.760]  剛才說的在末後的日子
[00:15:30.760 --> 00:15:32.000]  就是說什麼?
[00:15:32.000 --> 00:15:34.080]  就是說五巡節那一天
[00:15:34.080 --> 00:15:36.840]  聖經所說的末後的日子
[00:15:36.840 --> 00:15:40.240]  正式開始
[00:15:40.240 --> 00:15:42.120]  也從那一天開始
[00:15:42.120 --> 00:15:45.920]  聖靈不是單是給某些特定的群體
[00:15:45.920 --> 00:15:50.280]  聖靈是給我們每一個願意相信耶穌基督的人
[00:15:50.280 --> 00:15:54.640]  都可以得著這個神所為我們預備的聖靈
[00:15:54.640 --> 00:15:57.960]  好了,接著彼得再一次的指出
[00:15:57.960 --> 00:16:00.000]  通過舊約的先知
[00:16:00.000 --> 00:16:04.000]  神不單止告訴我們聖靈會來到
[00:16:04.000 --> 00:16:05.720]  也告訴我們什麼?
[00:16:05.720 --> 00:16:10.920]  也告訴我們尼塞亞將會被害
[00:16:10.920 --> 00:16:15.480]  而當時他們所殺害的耶穌基督
[00:16:15.480 --> 00:16:17.480]  就是這個尼塞亞
[00:16:17.480 --> 00:16:21.520]  彼得指出通過這個耶穌基督
[00:16:21.520 --> 00:16:25.080]  在地上所行過的神蹟的時候
[00:16:25.080 --> 00:16:27.720]  很清楚告訴整個世界
[00:16:27.720 --> 00:16:31.600]  這個能夠行神蹟的耶穌基督
[00:16:31.600 --> 00:16:35.480]  就是他們一直所等待的尼塞亞
[00:16:35.480 --> 00:16:38.280]  接著這一句才最有名
[00:16:38.280 --> 00:16:40.760]  就是這個尼塞亞
[00:16:40.760 --> 00:16:46.040]  就是你們所通過無法之人的手
[00:16:46.040 --> 00:16:49.000]  把他殺在十字架上的耶穌基督
[00:16:49.000 --> 00:16:52.840]  他就是我們一直所等候的尼塞亞
[00:16:52.840 --> 00:16:55.680]  這是一個很沉重
[00:16:55.680 --> 00:16:58.760]  難以令人承擔的指控
[00:16:58.760 --> 00:16:59.560]  有人跟你說
[00:16:59.560 --> 00:17:03.440]  你殺了神的兒子
[00:17:03.440 --> 00:17:05.840]  這是一個很嚴厲的指控
[00:17:05.840 --> 00:17:07.440]  但我想大家留意一件事
[00:17:07.440 --> 00:17:10.720]  沒錯,這是一個很嚴厲的指控
[00:17:10.720 --> 00:17:12.800]  但是奇怪在
[00:17:12.800 --> 00:17:16.720]  這一幫猶太人沒有爭拗過
[00:17:16.720 --> 00:17:18.520]  他們沒有否定過
[00:17:18.520 --> 00:17:19.520]  是嗎?
[00:17:19.520 --> 00:17:21.400]  為甚麼?
[00:17:21.400 --> 00:17:26.080]  因為他們親眼看到
[00:17:26.080 --> 00:17:28.360]  在他們面前所發生的神蹟
[00:17:28.360 --> 00:17:31.960]  獅頭如從火焰一樣落在眾人頭上的神
[00:17:31.960 --> 00:17:35.080]  那幫人就能夠說起
[00:17:35.080 --> 00:17:37.760]  他們從來不認識的別國語言
[00:17:37.760 --> 00:17:39.080]  這明顯是一個神蹟
[00:17:39.080 --> 00:17:41.640]  他們親眼看得到的
[00:17:41.640 --> 00:17:43.440]  所以他們毫無疑問
[00:17:43.440 --> 00:17:46.800]  知道那天他們所看到的是神蹟
[00:17:46.800 --> 00:17:50.800]  也證明那天神在那裡
[00:17:50.800 --> 00:17:53.920]  然後貝德再一次指出
[00:17:53.920 --> 00:17:55.960]  死在十字架上的耶穌
[00:17:55.960 --> 00:17:58.120]  就是他們等候的尼塞亞
[00:17:58.120 --> 00:18:00.760]  一直等候的尼塞亞
[00:18:00.760 --> 00:18:02.120]  也是一樣
[00:18:02.120 --> 00:18:04.000]  這幫人沒有否認
[00:18:04.000 --> 00:18:05.520]  這幫人沒有爭拗
[00:18:05.520 --> 00:18:07.040]  為甚麼?
[00:18:07.040 --> 00:18:09.160]  因為他們很多人在座當中的人
[00:18:09.160 --> 00:18:10.400]  都看過耶穌基督
[00:18:10.400 --> 00:18:13.560]  親眼看過耶穌基督行神蹟
[00:18:13.560 --> 00:18:14.880]  耶穌基督曾經醫病
[00:18:14.880 --> 00:18:15.800]  曾經趕鬼
[00:18:15.800 --> 00:18:17.280]  曾經停止風暴
[00:18:17.280 --> 00:18:19.120]  曾經五餅二餘餵飽
[00:18:19.120 --> 00:18:20.640]  很多的人
[00:18:20.640 --> 00:18:23.360]  甚至叫人從死裡復活
[00:18:23.360 --> 00:18:26.000]  他們親眼看過耶穌基督行的神蹟
[00:18:26.000 --> 00:18:28.000]  這是無可抵賴的
[00:18:28.000 --> 00:18:28.920]  要不清楚
[00:18:28.920 --> 00:18:30.880]  除神以外
[00:18:30.880 --> 00:18:32.720]  公主所說的神蹟
[00:18:32.720 --> 00:18:34.400]  沒有一個人能夠做到
[00:18:34.400 --> 00:18:35.400]  所以很明顯
[00:18:35.400 --> 00:18:37.200]  耶穌通過祂所行的神蹟
