
[00:00:00.000 --> 00:00:03.000]  好 各位弟兄姊妹早上好
[00:11:49.500 --> 00:11:53.500]  神的先知們和他們在一起幫助他們
[00:11:53.500 --> 00:11:57.500]  那當時索羅巴伯是他們的領袖
[00:11:57.500 --> 00:12:00.500]  耶穌亞就是當時的大祭司
[00:12:00.500 --> 00:12:04.500]  這兩位領袖他們親身的參與進來
[00:12:04.500 --> 00:12:10.500]  從而鼓勵其他的猶大人一起來重建聖殿
[00:12:10.500 --> 00:12:15.500]  第三經文在第五章的五節說
[00:12:15.500 --> 00:12:19.500]  神的眼目看顧猶大人的長老
[00:12:19.500 --> 00:12:22.500]  以至總督等人沒有阻止他們建造
[00:12:22.500 --> 00:12:25.500]  直到這事奏告大力無往
[00:12:25.500 --> 00:12:28.500]  得知有關這事的回憶為止
[00:12:28.500 --> 00:12:32.500]  那神的眼目親自的來看顧
[00:12:32.500 --> 00:12:34.500]  所以在重重困難當中
[00:12:34.500 --> 00:12:37.500]  神親自的看顧幫助
[00:12:37.500 --> 00:12:45.500]  使他們可以繼續建聖殿的一個很重要的原因
[00:12:45.500 --> 00:12:48.500]  第四方面神的幫助是
[00:12:48.500 --> 00:12:51.500]  神掌管君王的心
[00:12:51.500 --> 00:12:56.500]  那所謂一朝天子一朝臣
[00:12:56.500 --> 00:13:01.500]  那大力無往是繼古列之後的第二個君王
[00:13:01.500 --> 00:13:09.500]  古列王下諭旨來允許猶大人去回歸重建聖殿
[00:13:09.500 --> 00:13:14.500]  但是新的皇帝在位之後
[00:13:14.500 --> 00:13:16.500]  他其實可以改變一切
[00:13:16.500 --> 00:13:19.500]  但是神掌管君王的心
[00:13:19.500 --> 00:13:23.500]  所以大力無往他後來也下命令
[00:13:23.500 --> 00:13:28.500]  不准那些猶大人的仇敵
[00:13:28.500 --> 00:13:30.500]  要他們遠離猶大人
[00:13:30.500 --> 00:13:34.500]  不准他們干涉神殿的功臣
[00:13:34.500 --> 00:13:40.500]  還有大力無往他下令要那些猶大人的敵人
[00:13:40.500 --> 00:13:46.500]  要協助反過來要協助猶大人的長老重建神的殿
[00:13:46.500 --> 00:13:52.500]  還要從王庫的稅收當中撥出充足的經費
[00:13:52.500 --> 00:13:55.500]  以免功臣停頓下來
[00:13:55.500 --> 00:13:58.500]  他還吩咐那些的敵人
[00:13:58.500 --> 00:14:01.500]  你們要天天攻擊他們不可疏忽
[00:14:01.500 --> 00:14:04.500]  他們所需要的一切的東西
[00:14:04.500 --> 00:14:06.500]  你們都要供應他們
[00:14:06.500 --> 00:14:09.500]  使他們可以重修這個聖殿
[00:14:09.500 --> 00:14:11.500]  甚至他還下命令
[00:14:11.500 --> 00:14:14.500]  如果任何人更改這個命令的話
[00:14:14.500 --> 00:14:18.500]  他就要從他的房屋當中拆出一根樑木
[00:14:18.500 --> 00:14:21.500]  把他掛起釘在木上
[00:14:21.500 --> 00:14:24.500]  是一個很嚴厲的刑罰
[00:14:24.500 --> 00:14:26.500]  最後他自己說
[00:14:26.500 --> 00:14:31.500]  大力無下令必須徹底遵行
[00:14:31.500 --> 00:14:34.500]  就因為這個上帝掌管君王的心
[00:14:34.500 --> 00:14:38.500]  使這個大力無往跟古列王一樣
[00:14:38.500 --> 00:14:43.500]  都滿滿的來支持他們重建聖殿
[00:14:43.500 --> 00:14:47.500]  所以神的殿在大力無往在位的第六年
[00:14:47.500 --> 00:14:50.500]  亞達月初三日就完成了
[00:14:50.500 --> 00:14:54.500]  所以我們看到雖然敵人有各種的手段
[00:14:54.500 --> 00:15:00.500]  但是上帝的幫助是他們成功的關鍵
[00:15:00.500 --> 00:15:02.500]  從這段經文裡面
[00:15:02.500 --> 00:15:06.500]  我們看到有些什麼學習呢
[00:15:06.500 --> 00:15:12.500]  首先我們看到在復興的路上一定有困難
[00:15:12.500 --> 00:15:16.500]  像剛才講到開始的那個故事
[00:15:16.500 --> 00:15:19.500]  撒旦不喜歡人愛神
[00:15:19.500 --> 00:15:23.500]  也不喜歡看到我們愛神的一切的行動
[00:15:23.500 --> 00:15:25.500]  所以對這一切
[00:15:25.500 --> 00:15:31.500]  撒旦肯定不會輕易的放過那些愛神愛人的人
[00:15:31.500 --> 00:15:33.500]  所以我們要有心理準備
[00:15:33.500 --> 00:15:36.500]  復興的路上一定有困難
[00:15:36.500 --> 00:15:41.500]  第二我們要警醒懂得分辨敵友
[00:15:41.500 --> 00:15:44.500]  剛才尤大人的敵人他們也說
[00:15:44.500 --> 00:15:46.500]  我們跟你們是一樣的
[00:15:46.500 --> 00:15:48.500]  我們跟你拜一樣的神
[00:15:48.500 --> 00:15:51.500]  我們也獻祭
[00:15:51.500 --> 00:15:54.500]  但是好像我們今天同樣面對的
[00:15:54.500 --> 00:15:57.500]  有很多人也打著基督徒的名號
[00:15:57.500 --> 00:16:01.500]  可是他們行出來的卻是敵基督的
[00:16:01.500 --> 00:16:04.500]  那他們說我要跟你怎樣怎樣
[00:16:04.500 --> 00:16:06.500]  好像給你很多的甜頭
[00:16:06.500 --> 00:16:08.500]  可是這些不一定好
[00:16:08.500 --> 00:16:11.500]  而是用來試探人的伎倆
[00:16:11.500 --> 00:16:18.500]  所以我們也要警醒要懂得分辨敵友
[00:16:18.500 --> 00:16:22.500]  第三我們要體貼上帝的心意
[00:16:22.500 --> 00:16:28.500]  那尤大人開始的時候被敵人來阻撓之後
[00:16:28.500 --> 00:16:31.500]  他們其實都心灰意冷
[00:16:31.500 --> 00:16:35.500]  所以聖殿的工程停頓了15年
[00:16:35.500 --> 00:16:37.500]  直到先知
[00:16:37.500 --> 00:16:40.500]  神透過先知來提醒他們
[00:16:40.500 --> 00:16:43.500]  把神的心意清楚的指示出來
[00:16:43.500 --> 00:16:48.500]  他們才能重新的來建聖殿
[00:16:48.500 --> 00:16:51.500]  所以在我們的人生路上
[00:16:51.500 --> 00:16:55.500]  我們同樣的要常常體貼上帝的心意
[00:16:55.500 --> 00:16:57.500]  只要我們對準神的心意
[00:16:57.500 --> 00:17:03.500]  我們就不輕易被撒旦引誘去
[00:17:03.500 --> 00:17:05.500]  第四我們要倚靠上帝
[00:17:05.500 --> 00:17:10.500]  那我們靠人的能力真的是非常非常的有限
[00:17:10.500 --> 00:17:15.500]  但是我們有一位最偉大的幕後
[00:17:15.500 --> 00:17:20.500]  在背後來支持來給我們力量的上帝
[00:17:20.500 --> 00:17:22.500]  所以我們要倚靠上帝
[00:17:22.500 --> 00:17:24.500]  我們要堅守他的教導
[00:17:24.500 --> 00:17:26.500]  我們要堅信他的應許
[00:17:26.500 --> 00:17:29.500]  他的幫助和他的保守
[00:17:29.500 --> 00:17:32.500]  還有我們專心跟隨他的帶領
[00:17:32.500 --> 00:17:36.500]  我們就可以得勝一切的困難
[00:17:36.500 --> 00:17:41.500]  彼得前書可以說總結了上面四點
[00:17:41.500 --> 00:17:43.500]  給我們的提醒
[00:17:43.500 --> 00:17:46.500]  彼得提醒我們
[00:17:46.500 --> 00:17:48.500]  你們要謹守警醒
[00:17:48.500 --> 00:17:50.500]  你們的仇敵魔鬼
[00:17:50.500 --> 00:17:54.500]  好像吼叫的獅子走來走去
[00:17:54.500 --> 00:17:56.500]  尋找可以吞吃的人
[00:17:56.500 --> 00:17:59.500]  你們要用堅強的信心抵擋他
[00:17:59.500 --> 00:18:02.500]  因為知道你們在世上的弟兄
[00:18:02.500 --> 00:18:05.500]  也經歷過同樣的苦難
[00:18:05.500 --> 00:18:10.500]  魔鬼常常想要攻擊我們信主的人
[00:18:10.500 --> 00:18:12.500]  所以我們要警醒
[00:18:12.500 --> 00:18:14.500]  也要用堅強的信心
[00:18:14.500 --> 00:18:17.500]  倚靠上帝來抵擋魔鬼
[00:18:17.500 --> 00:18:21.500]  現在讓我們有一些生活的應用
[00:18:21.500 --> 00:18:24.500]  我們怎樣把今天的經文
[00:18:24.500 --> 00:18:30.500]  把過去的經文應用在今天我們的處境
[00:18:30.500 --> 00:18:34.500]  第一我們要不怕困難認清使命
[00:18:34.500 --> 00:18:37.500]  有大人重建聖殿的時候
[00:18:37.500 --> 00:18:39.500]  他面對重重的困難
[00:18:39.500 --> 00:18:42.500]  像今天香港的教會也一樣
[00:18:42.500 --> 00:18:44.500]  面對很多的困難
[00:18:44.500 --> 00:18:46.500]  無論是在外部的大環境
[00:18:46.500 --> 00:18:48.500]  或者是教會的內部
[00:18:48.500 --> 00:18:51.500]  我們也有很多的艱難
[00:18:51.500 --> 00:18:52.500]  外部的困難
[00:18:52.500 --> 00:18:55.500]  比如說我們現在也受這個疫情影響
[00:18:55.500 --> 00:18:59.500]  我們不能有實體的牧羊
[00:18:59.500 --> 00:19:02.500]  我們也不能回到教會來奉獻
[00:19:02.500 --> 00:19:05.500]  奉獻的收入可能也大受影響
[00:19:05.500 --> 00:19:09.500]  內部我們也面對信徒生命的歷程
[00:19:09.500 --> 00:19:11.500]  和屬靈的追求
[00:19:11.500 --> 00:19:16.500]  不同的性格等等帶來的張力
[00:19:16.500 --> 00:19:20.500]  可是跟從上帝就一定要付代價
[00:19:20.500 --> 00:19:22.500]  不願意付代價的人
[00:19:22.500 --> 00:19:24.500]  基本上是不信的
[00:19:24.500 --> 00:19:27.500]  或者是假的信徒
[00:19:27.500 --> 00:19:29.500]  但是無論面對什麼困難
[00:19:29.500 --> 00:19:32.500]  最重要的是教會我們一定要認清
[00:19:32.500 --> 00:19:35.500]  上帝給我們的使命是什麼
[00:19:35.500 --> 00:19:37.500]  然後認真的回應
[00:19:37.500 --> 00:19:39.500]  那如果你不清楚
[00:19:39.500 --> 00:19:43.500]  上帝給教會給你有什麼使命的話
[00:19:43.500 --> 00:19:45.500]  我鼓勵你
[00:19:45.500 --> 00:19:48.500]  你馬上等一下散會之後
[00:19:48.500 --> 00:19:49.500]  你馬上來報讀
[00:19:49.500 --> 00:19:51.500]  我們下個禮拜開始的
[00:19:51.500 --> 00:19:57.500]  這個拆船教育的逐日學
[00:19:57.500 --> 00:20:04.500]  這個逐日學是傳恩使命團來舉辦的
[00:20:04.500 --> 00:20:07.500]  在7月5號的會友大會當中
[00:20:07.500 --> 00:20:08.500]  我們公佈了
[00:20:08.500 --> 00:20:12.500]  我們會設立一個叫傳恩使命團
[00:20:12.500 --> 00:20:16.500]  這個使命團是我們整個教會的靈魂
[00:20:16.500 --> 00:20:20.500]  它是來負責策劃和推動整個教會
[00:20:20.500 --> 00:20:23.500]  一同來實踐大使命
[00:20:23.500 --> 00:20:24.500]  我們現在這個使命團
[00:20:24.500 --> 00:20:27.500]  我們的團長是邵芳
[00:20:27.500 --> 00:20:29.500]  然後我們在這個使命團底下
[00:20:29.500 --> 00:20:32.500]  我們分成幾個小組
[00:20:32.500 --> 00:20:36.500]  包括有生命培育的和訓練組
[00:20:36.500 --> 00:20:38.500]  我們有偉雄擔任這個組長
[00:20:38.500 --> 00:20:41.500]  另外我們有行政事工組
[00:20:41.500 --> 00:20:43.500]  邵芳也會主理
[00:20:43.500 --> 00:20:46.500]  另外我們有一個海外宣官組
[00:20:46.500 --> 00:20:50.500]  我們有彬彬姊妹來帶領這個組
[00:20:50.500 --> 00:20:55.500]  這是在香港以外的一些宣教的事情
[00:20:55.500 --> 00:20:58.500]  另外我們有本地的城市宣官組
[00:20:58.500 --> 00:21:01.500]  我們有彬峰擔任我們的組長
[00:21:01.500 --> 00:21:02.500]  我鼓勵弟兄姊妹
[00:21:02.500 --> 00:21:05.500]  如果你在這幾個方面
[00:21:05.500 --> 00:21:07.500]  在哪個方面你很有負擔
[00:21:07.500 --> 00:21:09.500]  也很想去參與的話
[00:21:09.500 --> 00:21:12.500]  你可以聯繫各組的組長
[00:21:12.500 --> 00:21:16.500]  我們希望我們這個使命團的成員
[00:21:16.500 --> 00:21:17.500]  越來越壯大
[00:21:17.500 --> 00:21:24.500]  我們希望整個教會就是一個使命團
[00:21:24.500 --> 00:21:26.500]  第二我們要上下一心
[00:21:26.500 --> 00:21:28.500]  共建神家
[00:21:28.500 --> 00:21:30.500]  上個禮拜羅慕斯的講道
[00:21:30.500 --> 00:21:32.500]  叫重建神家
[00:21:32.500 --> 00:21:34.500]  其實今天經文也是給我們
[00:21:34.500 --> 00:21:37.500]  一樣這樣一個教導
[00:21:37.500 --> 00:21:38.500]  面對任何的困難
[00:21:38.500 --> 00:21:40.500]  只要我們上下一心的話
[00:21:40.500 --> 00:21:42.500]  我們就可以重建
[00:21:42.500 --> 00:21:45.500]  我們就可以一起建立神的家
[00:21:45.500 --> 00:21:48.500]  我很感恩雖然過去一年
[00:21:48.500 --> 00:21:50.500]  教會也面對很多的衝擊
[00:21:50.500 --> 00:21:53.500]  但是我也看到我們同工
[00:21:53.500 --> 00:21:54.500]  我們的直士
[00:21:54.500 --> 00:21:56.500]  我們很多的弟兄姊妹
[00:21:56.500 --> 00:21:58.500]  我們都努力的來
[00:21:58.500 --> 00:22:01.500]  一起的來守望這個家
[00:22:01.500 --> 00:22:04.500]  我們有很多的人
[00:22:04.500 --> 00:22:07.500]  在之前疫情還不太嚴重的時候
[00:22:07.500 --> 00:22:09.500]  我們能實體的話
[00:22:09.500 --> 00:22:11.500]  我們就實體的來牧養
[00:22:11.500 --> 00:22:13.500]  我們無法做實體牧養的時候
[00:22:13.500 --> 00:22:15.500]  我們就透過各種的方法
[00:22:15.500 --> 00:22:17.500]  透過網上用Zoom
[00:22:17.500 --> 00:22:24.500]  來牧養我們的弟兄姊妹
[00:22:24.500 --> 00:22:26.500]  無論是孩子們
[00:22:26.500 --> 00:22:28.500]  無論是少數族裔
[00:22:28.500 --> 00:22:31.500]  無論是我們本地弟兄姊妹
[00:22:31.500 --> 00:22:33.500]  無論是敬拜的士工
[00:22:33.500 --> 00:22:35.500]  我們都一起同心的來服事
[00:22:35.500 --> 00:22:38.500]  這是我很為大家感恩的
[00:22:43.500 --> 00:22:46.500]  這是我們星期三的
[00:22:46.500 --> 00:22:50.500]  印度孩子的中文班
[00:22:50.500 --> 00:22:51.500]  還有星期六的
[00:22:51.500 --> 00:22:58.500]  印度婦女的一個廣東話班
[00:22:58.500 --> 00:23:00.500]  第三我們要回歸上帝
[00:23:00.500 --> 00:23:02.500]  重尋復興
[00:23:02.500 --> 00:23:04.500]  但什麼是復興呢
[00:23:04.500 --> 00:23:06.500]  我們常常講這個字
[00:23:06.500 --> 00:23:08.500]  但是什麼意思呢
[00:23:08.500 --> 00:23:11.500]  美國長老會的牧師
[00:23:11.500 --> 00:23:14.500]  有現代復興之父之稱的
[00:23:14.500 --> 00:23:17.500]  查爾斯芬尼
[00:23:17.500 --> 00:23:19.500]  他就這樣說
[00:23:19.500 --> 00:23:23.500]  復興就是教會從退後的光景轉回
[00:23:23.500 --> 00:23:25.500]  冷淡的基督徒悔改
[00:23:25.500 --> 00:23:28.500]  重新開始順服神
[00:23:28.500 --> 00:23:30.500]  基督徒的信心得以更新
[00:23:30.500 --> 00:23:32.500]  更新他們愛神的心
[00:23:32.500 --> 00:23:35.500]  並充滿了愛靈魂的熱心
[00:23:35.500 --> 00:23:38.500]  且有許多罪人悔改信主
[00:23:38.500 --> 00:23:42.500]  復興使基督徒欲嘗天恩的滋味
