
[00:00:00.000 --> 00:00:03.540]  大家早晨,我們再一次同心禱告
[00:03:10.940 --> 00:03:12.500]  將一個人釘死
[00:03:12.500 --> 00:03:13.660]  這樣釘死
[00:03:13.660 --> 00:03:17.660]  另外一種可能就是那個主人所認識的
[00:03:17.660 --> 00:03:18.820]  這個就是愛
[00:03:18.820 --> 00:03:22.100]  因為耶穌在十字架上
[00:03:22.100 --> 00:03:23.620]  祂的犧牲
[00:03:23.620 --> 00:03:25.500]  對於很多人
[00:03:25.500 --> 00:03:28.060]  尤其是那些未信的人
[00:03:28.060 --> 00:03:29.700]  他們不會明白
[00:03:29.700 --> 00:03:31.300]  為什麼會這樣呢?
[00:03:31.300 --> 00:03:36.340]  他們會覺得耶穌是一個號刑下的受害者
[00:03:36.340 --> 00:03:38.940]  但是對於信耶穌的人
[00:03:38.940 --> 00:03:40.900]  他可能會相信
[00:03:40.900 --> 00:03:43.140]  耶穌是人類的救世主
[00:03:43.140 --> 00:03:47.700]  十字架對於我們來說有什麼意義呢?
[00:03:47.700 --> 00:03:49.220]  是不是一個裝飾呢?
[00:03:49.220 --> 00:03:53.900]  還是真的能夠表達耶穌這一份無比的大愛呢?
[00:03:53.900 --> 00:03:56.900]  在清朝有一個高官叫李鴻章
[00:03:56.900 --> 00:03:58.780]  他提出這樣的疑問
[00:03:58.780 --> 00:04:02.500]  他說一向崇尚武力的西洋人
[00:04:02.500 --> 00:04:07.940]  為什麼會崇拜一個這樣死在十字架上的人呢?
[00:04:07.940 --> 00:04:09.180]  他不太明白
[00:04:09.180 --> 00:04:10.620]  為什麼會這樣呢?
[00:04:10.620 --> 00:04:12.940]  今天我們從這段經文
[00:04:12.940 --> 00:04:14.380]  馬可.哭音這段經文
[00:04:14.380 --> 00:04:15.500]  我們看一看
[00:04:15.500 --> 00:04:17.980]  耶穌釘十字架這一幕
[00:04:17.980 --> 00:04:21.420]  告訴我們十字架有什麼意義呢?
[00:04:21.420 --> 00:04:23.420]  對於我們信的人有什麼意義呢?
[00:04:23.420 --> 00:04:25.900]  在第二十節他說
[00:04:25.900 --> 00:04:27.500]  「他們戲弄完了
[00:04:27.500 --> 00:04:29.580]  就給他脫了紙袍
[00:04:29.580 --> 00:04:32.020]  又穿上他自己的衣服
[00:04:32.020 --> 00:04:33.220]  帶他出去
[00:04:33.220 --> 00:04:36.020]  要把他釘十字架」
[00:04:36.020 --> 00:04:38.260]  他們戲弄耶穌
[00:04:38.260 --> 00:04:39.620]  他們怎樣戲弄呢?
[00:04:39.620 --> 00:04:43.700]  那些士兵就將耶穌帶到總督府的庭院
[00:04:43.700 --> 00:04:47.340]  叫齊全營的士兵來看戲
[00:04:47.500 --> 00:04:49.100]  就像看猴子戲一樣
[00:04:49.100 --> 00:04:52.780]  他又逼耶穌做一個王的裝束
[00:04:52.780 --> 00:04:55.540]  諷刺和羞辱他
[00:04:55.540 --> 00:04:58.660]  又當眾脫光他的衣服
[00:04:58.660 --> 00:04:59.580]  打他
[00:04:59.580 --> 00:05:00.900]  向他吐口水
[00:05:00.900 --> 00:05:04.500]  這是一個心理上很大的侮辱
[00:05:04.500 --> 00:05:07.540]  我不知道你有沒有試過
[00:05:07.540 --> 00:05:09.500]  被人逼你脫光衣服
[00:05:09.500 --> 00:05:11.740]  如果有人這樣逼你
[00:05:11.740 --> 00:05:13.380]  你的感受是怎樣的呢?
[00:05:13.380 --> 00:05:16.460]  那些小朋友可能很頑皮
[00:05:16.460 --> 00:05:19.580]  被父母脫光衣服
[00:05:19.580 --> 00:05:20.820]  把他推出走廊
[00:05:20.820 --> 00:05:23.780]  其實這是一個心理上很大的侮辱
[00:05:23.780 --> 00:05:26.260]  甚至可以惹起官非
[00:05:26.260 --> 00:05:28.900]  其實
[00:05:28.900 --> 00:05:30.380]  戲弄
[00:05:30.380 --> 00:05:32.100]  譏笑
[00:05:32.100 --> 00:05:33.220]  這些字眼
[00:05:33.220 --> 00:05:35.620]  在整段經文出現了四次
[00:05:35.620 --> 00:05:37.620]  第20節戲弄
[00:05:37.620 --> 00:05:39.380]  第29節是譏笑
[00:05:39.380 --> 00:05:41.620]  第31節嘲笑這個字
[00:05:41.620 --> 00:05:44.340]  其實原文是20節戲弄同一個字
[00:05:44.340 --> 00:05:46.420]  第32節譏諷
[00:05:46.740 --> 00:05:49.060]  馬可重重複複用這個字
[00:05:49.060 --> 00:05:50.660]  他的意思就是想表達
[00:05:50.660 --> 00:05:53.660]  耶穌當時是受盡侮辱
[00:05:53.660 --> 00:05:57.020]  是極度被人侮辱
[00:05:57.020 --> 00:05:58.940]  耶穌這樣被人侮辱
[00:05:58.940 --> 00:06:00.340]  他的回應是怎樣的呢?
[00:06:00.340 --> 00:06:03.620]  他的回應是默然承受
[00:06:03.620 --> 00:06:04.900]  他輕看羞辱
[00:06:04.900 --> 00:06:07.820]  他為了成就天父的旨意
[00:06:07.820 --> 00:06:09.540]  這就是十字架的救恩
[00:06:09.540 --> 00:06:11.860]  我不知道你有沒有試過
[00:06:11.860 --> 00:06:13.300]  被人當眾侮辱
[00:06:13.300 --> 00:06:14.620]  被人侮辱
[00:06:14.620 --> 00:06:15.900]  作出抗辯
[00:06:15.900 --> 00:06:16.860]  去反抗
[00:06:16.860 --> 00:06:18.020]  這個不一定是錯的
[00:06:18.020 --> 00:06:19.820]  但是如果能夠為了
[00:06:19.820 --> 00:06:22.180]  去遵行天父的旨意
[00:06:22.180 --> 00:06:24.020]  能夠去承受侮辱
[00:06:24.020 --> 00:06:26.740]  這個我相信是一個很淑寧的表現
[00:06:26.740 --> 00:06:28.700]  在1868年
[00:06:28.700 --> 00:06:31.420]  戴德生去到揚州傳道
[00:06:31.420 --> 00:06:34.260]  當時揚州的鄉紳
[00:06:34.260 --> 00:06:36.780]  就很反對洋人住在揚州
[00:06:36.780 --> 00:06:40.820]  於是就去鼓動那些地貓流氓
[00:06:40.820 --> 00:06:43.340]  想去驅逐那些洋人出境
[00:06:43.820 --> 00:06:46.180]  他們貼了一些單張又誣告戴德生
[00:06:46.180 --> 00:06:47.980]  他們的整個團隊
[00:06:47.980 --> 00:06:50.340]  說他們去拐帶中國的兒童
[00:06:50.340 --> 00:06:53.180]  那些地貓流氓就暴動了
[00:06:53.180 --> 00:06:54.420]  形勢很險惡
[00:06:54.420 --> 00:06:55.980]  去攻擊他們
[00:06:55.980 --> 00:06:58.820]  戴德生的太太就
[00:06:58.820 --> 00:07:00.220]  有一次要被迫逃走
[00:07:00.220 --> 00:07:02.220]  在屋的二樓跳到地下
[00:07:02.220 --> 00:07:04.420]  就跌到有蟲上流了很多血
[00:07:04.420 --> 00:07:07.780]  戴德生和他的同工都受了傷
[00:07:07.780 --> 00:07:11.580]  當時揚州的官府就勸他們
[00:07:11.580 --> 00:07:12.700]  你們走吧
[00:07:12.700 --> 00:07:15.300]  你們再不走真的很難保你們安全
[00:07:15.300 --> 00:07:20.540]  戴德生帶著家眷和同工就離開揚州
[00:07:20.540 --> 00:07:23.380]  路上一直有人去取笑他
[00:07:23.380 --> 00:07:25.740]  有膽你再回來
[00:07:25.740 --> 00:07:27.180]  你夠膽你再回來
[00:07:27.180 --> 00:07:30.660]  戴德生的太太和幾位同工
[00:07:30.660 --> 00:07:31.860]  他受盡屈辱
[00:07:31.860 --> 00:07:33.500]  他又受了傷
[00:07:33.500 --> 00:07:35.580]  但他們沒有想過報復
[00:07:35.580 --> 00:07:37.660]  也沒有想過索償
[00:07:37.660 --> 00:07:40.900]  他們只是盼望早日回揚州
[00:07:40.900 --> 00:07:42.220]  繼續去傳福音
[00:07:42.820 --> 00:07:44.100]  雖然有人取笑他
[00:07:44.100 --> 00:07:45.500]  你夠膽你再回來
[00:07:45.500 --> 00:07:47.900]  當時戴德生的夫人
[00:07:47.900 --> 00:07:49.100]  她的心裡就想
[00:07:49.100 --> 00:07:49.580]  是的
[00:07:49.580 --> 00:07:50.940]  我會再回來
[00:07:50.940 --> 00:07:52.900]  我會回來和你們傳福音
[00:07:52.900 --> 00:07:54.900]  沒多久之後
[00:07:54.900 --> 00:07:56.300]  戴德生和他的團隊
[00:07:56.300 --> 00:07:57.580]  再回到揚州
[00:07:57.580 --> 00:07:59.300]  繼續去傳福音
[00:07:59.300 --> 00:08:00.260]  沒多久
[00:08:00.260 --> 00:08:03.980]  他城裏有三個人要求去受洗
[00:08:03.980 --> 00:08:06.940]  其中一個就是戴德生第一次去揚州
[00:08:06.940 --> 00:08:08.940]  去住那間旅館的主人
[00:08:11.820 --> 00:08:13.980]  他們受盡侮辱
[00:08:13.980 --> 00:08:15.820]  但他們不是報復
[00:08:15.820 --> 00:08:18.940]  他們想成就天父的旨意
[00:08:18.940 --> 00:08:20.180]  繼續去傳福音
[00:08:20.180 --> 00:08:22.100]  繼續去祝福別人
[00:08:22.100 --> 00:08:26.060]  這就是我們對於被侮辱
[00:08:26.060 --> 00:08:28.780]  如果能夠去成就神的心意
[00:08:28.780 --> 00:08:31.460]  我想這是更加肅靈的表現
[00:08:31.460 --> 00:08:34.140]  耶穌被人戲弄完之後
[00:08:34.140 --> 00:08:37.100]  就被士兵帶出去釘十字架
[00:08:37.100 --> 00:08:41.100]  大家幫我讀讀第21到28節好嗎
[00:08:41.460 --> 00:08:43.300]  21到27節應該是
[00:08:43.300 --> 00:08:46.020]  好 預備起
[00:09:12.460 --> 00:09:14.980]  釘十字架的地方叫做葛國他
[00:09:14.980 --> 00:09:20.220]  葛國他是希伯來文和希臘文的音譯
[00:09:20.220 --> 00:09:22.980]  意思是骷髏頭
[00:09:22.980 --> 00:09:24.980]  這個字本身的意思是一個骷髏頭
[00:09:24.980 --> 00:09:28.180]  因為它的形狀可能很像骷髏頭
[00:09:28.180 --> 00:09:29.940]  如果你去過以色列
[00:09:29.940 --> 00:09:31.140]  你可能會聽到
[00:09:31.140 --> 00:09:32.140]  骷髏頭的聲音
[00:09:32.140 --> 00:09:32.980]  骷髏頭的聲音
[00:09:32.980 --> 00:09:33.780]  骷髏頭的聲音
[00:09:33.780 --> 00:09:34.340]  骷髏頭的聲音
[00:09:34.340 --> 00:09:34.940]  骷髏頭的聲音
[00:09:34.940 --> 00:09:35.540]  骷髏頭的聲音
[00:09:35.540 --> 00:09:36.060]  骷髏頭的聲音
[00:09:36.060 --> 00:09:36.580]  骷髏頭的聲音
[00:09:36.580 --> 00:09:37.100]  骷髏頭的聲音
[00:09:37.100 --> 00:09:37.620]  骷髏頭的聲音
[00:09:37.620 --> 00:09:38.140]  骷髏頭的聲音
[00:09:38.140 --> 00:09:43.140]  骷髏頭的聲音
[00:10:08.140 --> 00:10:10.140]  實際的原因為什麼這麼說
[00:10:10.140 --> 00:10:15.940]  但是這個地方是處於耶路撒冷城的西北面
[00:10:15.940 --> 00:10:20.580]  如果大家記得耶穌受審的地方
[00:10:20.580 --> 00:10:23.900]  去到這個地方其實不是很遠
[00:10:23.900 --> 00:10:29.660]  這個葛國他距離耶穌受審判的地方大概是幾百公尺
[00:10:29.660 --> 00:10:31.660]  如果在地理上
[00:10:31.660 --> 00:10:33.100]  不是那麼遠
[00:10:33.100 --> 00:10:34.300]  但是羅馬人
[00:10:34.300 --> 00:10:35.980]  他通常是殺一儆百
[00:10:35.980 --> 00:10:39.780]  他通常將犯人會去遊街示眾
[00:10:39.780 --> 00:10:42.580]  如果根據第一世紀有一個羅馬的教育家
[00:10:42.580 --> 00:10:44.260]  他叫做昆體良
[00:10:44.260 --> 00:10:45.420]  他的記載就是
[00:10:45.420 --> 00:10:48.460]  釘十字架之前會帶這個犯人
[00:10:48.460 --> 00:10:51.540]  走去最多人的街道
[00:10:51.540 --> 00:10:54.060]  讓最多人去見到
[00:10:54.060 --> 00:10:56.180]  讓最多人去害怕
[00:10:56.180 --> 00:10:59.180]  這個就是羅馬的做法
[00:10:59.180 --> 00:11:00.020]  所以
[00:11:00.020 --> 00:11:01.820]  由你審判的地方
[00:11:01.820 --> 00:11:03.220]  去到行刑的地方
[00:11:03.220 --> 00:11:05.700]  雖然好像很短的路程
[00:11:05.700 --> 00:11:08.220]  但實際要繞一個大圈
[00:11:08.220 --> 00:11:10.140]  要走很遠
[00:11:10.140 --> 00:11:14.140]  所以耶穌揹著十字架的橫樑
[00:11:14.140 --> 00:11:16.340]  一點也不輕散
[00:11:16.340 --> 00:11:18.300]  當一個人被釘十字架
[00:11:18.300 --> 00:11:20.180]  那條直的東西
[00:11:20.180 --> 00:11:21.700]  就動在刑場上
[00:11:21.700 --> 00:11:23.300]  早就插在那裡了
[00:11:23.300 --> 00:11:24.660]  那條橫樑
[00:11:24.660 --> 00:11:27.380]  就由那個囚犯自己揹著
[00:11:27.380 --> 00:11:31.100]  一直揹到刑場上
[00:11:31.100 --> 00:11:32.500]  所以那條路那麼長
[00:11:32.500 --> 00:11:34.900]  耶穌又那麼虛弱
[00:11:34.900 --> 00:11:36.860]  那就沒力了
[00:11:36.860 --> 00:11:40.260]  大家知道耶穌去之前是被鞭打的
[00:11:40.260 --> 00:11:41.460]  猶太人
[00:11:41.460 --> 00:11:42.780]  羅馬人去鞭打
[00:11:42.780 --> 00:11:45.380]  那條鞭不是我們普通的鞭
[00:11:45.380 --> 00:11:47.140]  通常那條鞭就用很多
[00:11:47.140 --> 00:11:49.660]  小的皮條去組成
[00:11:49.660 --> 00:11:52.820]  每一條皮條會掛一些碎骨
[00:11:52.820 --> 00:11:56.700]  或者掛一些金屬片在那裡
[00:11:56.700 --> 00:11:58.700]  而這些碎骨和金屬片
[00:11:58.700 --> 00:12:01.500]  可能上面會貼一些鉤子在那裡
[00:12:01.500 --> 00:12:02.860]  一鞭下來
[00:12:02.860 --> 00:12:04.100]  然後一扯
[00:12:04.100 --> 00:12:06.860]  然後皮開肉綻
[00:12:06.860 --> 00:12:08.420]  肉都扯出來
[00:12:08.420 --> 00:12:13.540]  所以耶穌已經被羅馬兵兵打得奄奄一息
[00:12:13.540 --> 00:12:14.700]  他走不動
[00:12:14.700 --> 00:12:16.340]  很虛弱
[00:12:16.340 --> 00:12:19.420]  所以羅馬士兵就強迫一個叫西門的人
[00:12:19.420 --> 00:12:23.980]  幫耶穌去揹這個十字架的橫樑
[00:12:23.980 --> 00:12:25.340]  因為在當時的法例
[00:12:25.340 --> 00:12:29.860]  羅馬兵是有權去徵用任何非羅馬的公民
[00:12:29.860 --> 00:12:31.660]  可以工作
[00:12:31.660 --> 00:12:33.980]  就找了一個叫西門的人
[00:12:33.980 --> 00:12:36.340]  西門就是古里內人
[00:12:36.340 --> 00:12:38.340]  古里內就是今天的尼比亞
[00:12:38.340 --> 00:12:40.180]  是一個北非的人
[00:12:40.180 --> 00:12:43.140]  有些色經家都估計這個人應該是猶太人
[00:12:43.140 --> 00:12:45.420]  不過不知道為什麼移民到那裡
[00:12:45.420 --> 00:12:47.860]  距離耶路撒冷就過了一個月節
[00:12:47.860 --> 00:12:51.660]  剛好路過就被迫去徵召他
[00:12:51.660 --> 00:12:54.780]  揹耶穌這個刑具
[00:12:54.780 --> 00:12:57.500]  這個古里內人
[00:12:57.500 --> 00:12:59.300]  西門是什麼人呢
[00:12:59.300 --> 00:13:01.700]  在《士堂主十三章》一節
[00:13:01.700 --> 00:13:05.540]  有一個稱為「離結的西面」
[00:13:05.540 --> 00:13:08.620]  「西面」是西門的另一個寫法
[00:13:08.620 --> 00:13:10.660]  而「離結」這個字
[00:13:10.660 --> 00:13:14.260]  原文的意思可以指皮膚很幽黑
[00:13:14.260 --> 00:13:15.300]  是一個黑人
[00:13:15.300 --> 00:13:17.500]  皮膚比較幽黑
[00:13:17.500 --> 00:13:19.860]  所以如果北非的西門
[00:13:19.860 --> 00:13:21.940]  如果我們相信有可能是
[00:13:21.940 --> 00:13:26.020]  《士堂主十三章》一節這個「離結的西面」
[00:13:26.020 --> 00:13:29.460]  可能這段經文對我們有些意思
[00:13:29.460 --> 00:13:31.940]  馬可更加提到西門就是
[00:13:31.940 --> 00:13:36.140]  亞歷山大和魯夫的爸爸
[00:13:36.140 --> 00:13:37.940]  對於亞歷山大
[00:13:37.940 --> 00:13:40.860]  我們可能不是知道很多
[00:13:40.860 --> 00:13:44.060]  曾經沒有其他記載亞歷山大
[00:13:44.060 --> 00:13:46.060]  但是對於魯夫來說
[00:13:46.060 --> 00:13:48.900]  對於這些羅馬的信徒來說
[00:13:48.900 --> 00:13:50.740]  他即使不認識西門
[00:13:50.740 --> 00:13:54.100]  他都會認識魯夫
[00:13:54.100 --> 00:13:57.060]  魯夫就是羅馬書十六章十三節提及
[00:13:57.060 --> 00:14:01.140]  在羅馬的一位盟主揀選的信徒
[00:14:01.140 --> 00:14:05.380]  如果西門是《士堂主十三章》一節的西面
[00:14:05.380 --> 00:14:07.540]  他就是安提阿教會裏面
[00:14:07.540 --> 00:14:08.820]  受聖靈感動
[00:14:08.820 --> 00:14:12.020]  按手猜派保羅和巴拿巴
[00:14:12.020 --> 00:14:13.420]  第一次旅程
[00:14:13.420 --> 00:14:15.660]  那位教會的領袖
[00:14:15.660 --> 00:14:17.780]  而魯夫根據羅馬書
[00:14:17.780 --> 00:14:20.140]  就是保羅很親愛的弟兄
[00:14:20.140 --> 00:14:23.580]  保羅當了魯夫的媽媽就是自己的媽媽
[00:14:23.580 --> 00:14:26.380]  西門和魯夫都是早期教會的一個領袖
[00:14:26.380 --> 00:14:29.300]  或者是靈命一個很突出的人物
[00:14:29.300 --> 00:14:30.660]  你想一想
[00:14:30.660 --> 00:14:33.140]  西門原本是居於外邦
[00:14:33.140 --> 00:14:36.340]  猶太人可能搬到北非
[00:14:36.340 --> 00:14:37.900]  他兩個兒子的名字
[00:14:37.900 --> 00:14:41.060]  亞歷山大和魯夫是外邦名
[00:14:41.060 --> 00:14:46.100]  所以我們估計他本身的靈命未必很了不起
[00:14:46.100 --> 00:14:49.340]  但是為什麼他們的靈命
[00:14:49.340 --> 00:14:52.580]  經過一段時間之後會突飛猛進呢
[00:14:52.580 --> 00:14:57.100]  西門成為教會的領袖猜派保羅出去
[00:14:57.100 --> 00:15:00.100]  魯夫是教會很屬靈的人
[00:15:00.100 --> 00:15:01.740]  保羅當他是親兄弟
[00:15:01.740 --> 00:15:03.620]  他的媽媽就是我的媽媽
[00:15:03.620 --> 00:15:05.180]  為什麼會這樣呢
[00:15:05.180 --> 00:15:09.660]  西門被迫去代耶穌揹這個十字架
[00:15:09.660 --> 00:15:11.740]  他本來是一百個不情願
[00:15:11.740 --> 00:15:13.820]  他本來是來朝聖的
[00:15:13.820 --> 00:15:15.540]  他來過御之
[00:15:15.540 --> 00:15:17.820]  無端端被人拔了去
[00:15:17.820 --> 00:15:18.860]  揹這個十字架
[00:15:18.860 --> 00:15:20.540]  揹到各國他
[00:15:20.540 --> 00:15:22.220]  我相信去到各國他
[00:15:22.220 --> 00:15:25.100]  他見到耶穌的死的景象
[00:15:25.100 --> 00:15:28.460]  他聽到耶穌在十字架上的說話
[00:15:28.460 --> 00:15:30.220]  特別那句很震撼的說話
[00:15:30.220 --> 00:15:31.940]  父啊赦免他們
[00:15:31.940 --> 00:15:33.540]  因為他們所作的
[00:15:33.540 --> 00:15:35.220]  他們不曉得
[00:15:35.220 --> 00:15:37.700]  我們相信西門被改變了
[00:15:37.700 --> 00:15:39.940]  他的改變帶來他兩個兒子的改變
[00:15:39.940 --> 00:15:42.660]  他一家都改變了
[00:15:42.660 --> 00:15:44.460]  耶穌走不動
[00:15:44.460 --> 00:15:46.180]  祂祝福了西門一家
[00:15:46.180 --> 00:15:48.220]  耶穌臨死的景象
[00:15:48.220 --> 00:15:52.020]  也都折服了改變了西門的一生
[00:15:52.020 --> 00:15:55.540]  好像那個在十字架下面的白夫長
[00:15:55.540 --> 00:15:57.820]  他對耶穌的評價是甚麼
[00:15:57.820 --> 00:16:01.540]  這個人真是神的兒子
[00:16:01.540 --> 00:16:04.260]  我們學到甚麼功課呢
[00:16:04.260 --> 00:16:05.860]  我們有時不情願
[00:16:05.860 --> 00:16:08.060]  有時被迫去面對一些逆境
[00:16:08.060 --> 00:16:09.780]  我們很不想
[00:16:09.780 --> 00:16:13.300]  但結果可以帶來一個很正面的改變
[00:16:13.300 --> 00:16:15.580]  甚至是人生的逆轉
[00:16:15.580 --> 00:16:16.900]  好像西門那樣
[00:16:16.900 --> 00:16:18.100]  他有一百個不情願
[00:16:18.100 --> 00:16:20.660]  無端端要我跟他揹一個刑具
[00:16:20.660 --> 00:16:22.060]  但結果呢
[00:16:22.060 --> 00:16:23.420]  他人生逆轉
[00:16:23.420 --> 00:16:25.980]  他一家都逆轉
[00:16:25.980 --> 00:16:27.340]  關鍵在哪裏呢
[00:16:27.340 --> 00:16:29.900]  我們怎樣能夠去經歷這個逆轉呢
[00:16:29.900 --> 00:16:34.020]  我覺得有兩件事我們可以去學習
[00:16:34.020 --> 00:16:37.060]  第一件事就是不要害怕逆境
[00:16:37.060 --> 00:16:38.900]  神叫萬事互相效力
[00:16:38.900 --> 00:16:40.740]  叫愛神的人得益處
[00:16:40.740 --> 00:16:42.820]  有時面對逆境我們第一件事很害怕
[00:16:42.820 --> 00:16:44.180]  很避
[00:16:44.180 --> 00:16:44.660]  想逃
[00:16:44.660 --> 00:16:45.380]  想走開
[00:16:45.380 --> 00:16:46.700]  不想面對
[00:16:46.700 --> 00:16:49.180]  第一件事就是不要害怕
[00:16:49.180 --> 00:16:51.780]  當然當年的西門他不能避
[00:16:51.780 --> 00:16:53.020]  他被迫的
[00:16:53.020 --> 00:16:55.300]  但如果我們能夠勇於面對呢
[00:16:55.300 --> 00:16:58.180]  可能真的逆境會帶來重生
[00:16:58.180 --> 00:17:02.500]  第二個更加關鍵就是我們要背負耶穌的十字架
[00:17:02.500 --> 00:17:04.660]  甚麼叫背負十字架呢
[00:17:04.660 --> 00:17:07.740]  代表我們接受十字架的救恩
[00:17:07.740 --> 00:17:10.300]  我們擁抱十字架的愛
[00:17:10.300 --> 00:17:13.100]  亦都相信十字架的大能
[00:17:13.100 --> 00:17:15.500]  這就是我們背負十字架
[00:17:15.500 --> 00:17:17.500]  所以如果我們能夠去面對逆境
[00:17:17.500 --> 00:17:18.860]  我們不要怕
[00:17:18.860 --> 00:17:21.980]  在逆境裏面我們去擁抱十字架
[00:17:21.980 --> 00:17:23.860]  我們背起十字架
[00:17:23.860 --> 00:17:26.740]  如果你在座你未信耶穌
[00:17:26.740 --> 00:17:29.980]  你相信耶穌十字架的救恩
[00:17:29.980 --> 00:17:33.020]  你信了耶穌你是擁抱十字架的愛
[00:17:33.020 --> 00:17:36.060]  信得過這個十字架有能力
[00:17:36.060 --> 00:17:41.580]  耶穌的能力能夠幫你面對這個逆境
[00:17:41.580 --> 00:17:43.420]  相信十字架
[00:17:43.420 --> 00:17:45.100]  你有能力面對逆境
[00:17:45.100 --> 00:17:49.460]  逆境可以帶來正面積極的影響
[00:17:49.460 --> 00:17:52.100]  你看早期教會的發展你都知道
