
[00:00:00.000 --> 00:00:06.400]  這些日子來我在不同的分堂有機會來走動跟服飾
[00:02:25.700 --> 00:02:29.400]  而每一場征戰都是很艱苦的征戰
[00:02:29.400 --> 00:02:34.100]  特別是當他們進入迦南地五年以後
[00:02:34.100 --> 00:02:38.700]  今天所讀的這一段經文是進入五年之後
[00:02:38.700 --> 00:02:41.400]  特別是在約蘇亞第十三章第一節
[00:02:41.400 --> 00:02:44.800]  就前一章你看見神怎麼對約蘇亞說呢
[00:02:44.800 --> 00:02:49.000]  又要對他說你年紀老邁了
[00:02:49.000 --> 00:02:54.100]  但是呢還有什麼說未得之地
[00:02:54.100 --> 00:02:57.600]  你不是覺得這有點令人泄氣的一句話嗎
[00:02:57.600 --> 00:03:01.800]  年紀老邁還有很多未得之地
[00:03:01.800 --> 00:03:04.800]  我相信不但對約蘇亞聽見之後有點泄氣
[00:03:04.800 --> 00:03:08.600]  對所有的以色列人來講都是有一點泄氣不是嗎
[00:03:08.600 --> 00:03:14.100]  我們看見的確應許跟這個現實之間
[00:03:14.100 --> 00:03:16.800]  那個差距還是很大的
[00:03:16.800 --> 00:03:20.000]  弟兄姐妹今天在你的生命當中
[00:03:20.000 --> 00:03:23.100]  你是否也面對這樣一個掙扎呢
[00:03:23.100 --> 00:03:27.900]  你是否也面對在生命當中有很多的未得之地呢
[00:03:27.900 --> 00:03:32.700]  在你的工作上你是不是覺得不再可能突破了呢
[00:03:32.700 --> 00:03:38.200]  在你家庭生活當中你是不是覺得這個關係不可能再恢復了呢
[00:03:38.200 --> 00:03:44.000]  在你的服飾當中你是不是覺得好像你的服飾不帶有果效了呢
[00:03:44.000 --> 00:03:49.200]  弟兄姐今天無論你所面對的未得之地是什麼
[00:03:49.200 --> 00:03:50.700]  神今天要告訴你說
[00:03:50.700 --> 00:03:53.800]  嘿一個新的季節來到了
[00:03:53.800 --> 00:03:55.900]  這是一個擴張的季節
[00:03:55.900 --> 00:03:58.600]  神要帶你向左向右來開展的
[00:03:58.600 --> 00:04:00.500]  Amen Hallelujah
[00:04:00.500 --> 00:04:04.600]  在今天這半經文當中我們特別看見迦勒他的榜樣
[00:04:04.600 --> 00:04:07.300]  正當以色列人面對一個未得之地
[00:04:07.300 --> 00:04:11.400]  恐怕有一點很泄氣很心灰意冷的時候
[00:04:11.400 --> 00:04:17.800]  迦勒他卻勇敢的在這個時刻站立起來
[00:04:17.800 --> 00:04:21.100]  抓住神所給他的應許
[00:04:21.100 --> 00:04:23.700]  勇敢的向前行
[00:04:23.700 --> 00:04:26.600]  我們從今天聖人聖經中我們就看見
[00:04:26.600 --> 00:04:30.600]  怎麼從迦勒身上我們怎麼樣來效法他的榜樣
[00:04:30.600 --> 00:04:32.500]  能夠在人生的光景當中
[00:04:32.500 --> 00:04:34.700]  無論我們的未得之地什麼
[00:04:34.700 --> 00:04:39.700]  能夠抓住神擴張的恩典向左向右來開展
[00:04:39.700 --> 00:04:41.500]  分享三方面第一個
[00:04:41.500 --> 00:04:43.300]  你一定要相信神的應許
[00:04:43.300 --> 00:04:46.900]  跟你們說你要相信神的應許
[00:04:46.900 --> 00:04:51.200]  迦勒他就是一個相信神應許的人
[00:04:51.200 --> 00:04:52.600]  第十二節你看怎麼說
[00:04:52.600 --> 00:04:58.700]  他求你將耶和那日所應許我的三地給我
[00:04:58.700 --> 00:05:02.500]  迦勒是一個相信神應許的人
[00:05:02.500 --> 00:05:06.800]  他相信西伯倫是神應許給他的三地
[00:05:06.800 --> 00:05:11.900]  他相信這塊地過去是神應許之地
[00:05:11.900 --> 00:05:15.000]  雖然現在是未得之地
[00:05:15.000 --> 00:05:19.500]  但將來一定是必得之地
[00:05:19.500 --> 00:05:24.700]  今天你一定需要有像迦勒這樣的信心
[00:05:24.700 --> 00:05:28.000]  你要確信神在你生命當中
[00:05:28.000 --> 00:05:29.400]  在你家庭當中
[00:05:29.400 --> 00:05:31.200]  在你事業當中
[00:05:31.200 --> 00:05:37.100]  在你服事當中神是有個應許之地爲你預備的
[00:05:37.100 --> 00:05:40.900]  就像大衛在十六篇第六節
[00:05:40.900 --> 00:05:42.600]  你們看見大衛怎麼說
[00:05:42.600 --> 00:05:47.600]  他用神量給我的地界坐落在加美洲
[00:05:47.600 --> 00:05:50.900]  大衛說神所量給我的
[00:05:50.900 --> 00:05:53.000]  他沒有說我們
[00:05:53.000 --> 00:05:56.700]  他說神所量給我是特別我
[00:05:56.700 --> 00:05:58.900]  量給我的地界
[00:05:58.900 --> 00:06:03.300]  大衛知道神在他的生命上有一個應許
[00:06:03.300 --> 00:06:05.300]  有一個應許的地界
[00:06:05.300 --> 00:06:06.800]  同樣我也深深的相信
[00:06:06.800 --> 00:06:09.800]  神也在你我每一個人身上
[00:06:09.800 --> 00:06:12.800]  神有一個應許的地界在這裏
[00:06:12.800 --> 00:06:18.300]  神要帶領我們每一個人進入神應許的地界當中
[00:06:18.300 --> 00:06:20.500]  在舊約我們看見就是如此
[00:06:20.500 --> 00:06:22.300]  你看見亞伯拉罕
[00:06:22.300 --> 00:06:25.100]  神要他離開他的家鄉烏爾
[00:06:25.100 --> 00:06:26.200]  爲什麼
[00:06:26.200 --> 00:06:30.900]  因爲是有一個應許的地界爲他所預備
[00:06:30.900 --> 00:06:33.600]  其實不是說烏爾有什麼不好
[00:06:33.600 --> 00:06:37.200]  烏爾在當時是一個很大的城
[00:06:37.200 --> 00:06:38.900]  從人的角度來想
[00:06:38.900 --> 00:06:40.900]  人總是想要停留在烏爾
[00:06:40.900 --> 00:06:42.400]  那是大城
[00:06:42.400 --> 00:06:45.000]  無論怎麼樣都想停留在那個地方
[00:06:45.000 --> 00:06:48.700]  但那卻不是神所給亞伯拉罕的地方
[00:06:48.700 --> 00:06:52.400]  神要他去迦南美地
[00:06:52.400 --> 00:06:54.100]  雖然我們現在說迦南美地
[00:06:54.100 --> 00:06:56.400]  其實在當時的世界來講
[00:06:56.400 --> 00:07:00.000]  迦南一點都比不上烏爾好了
[00:07:00.000 --> 00:07:01.800]  一點比不上
[00:07:01.800 --> 00:07:05.100]  但那卻是神給他應許的地界
[00:07:05.100 --> 00:07:06.600]  那爲什麼要他去呢
[00:07:06.600 --> 00:07:09.000]  因爲只有當亞伯拉罕
[00:07:09.000 --> 00:07:12.000]  在神所給他應許的地界的地方
[00:07:12.000 --> 00:07:15.300]  他才能夠得蒙祝福
[00:07:15.300 --> 00:07:17.100]  在新約時代也是這樣
[00:07:17.100 --> 00:07:18.500]  你看見保羅
[00:07:18.500 --> 00:07:21.700]  保羅想去小雅西亞去傳福音
[00:07:21.700 --> 00:07:23.400]  神的靈禁止
[00:07:23.400 --> 00:07:25.800]  他要往北推尼去傳福音
[00:07:25.800 --> 00:07:27.800]  神的靈也都禁止
[00:07:27.800 --> 00:07:31.200]  你說難道保羅不是神的僕人嗎
[00:07:31.200 --> 00:07:33.000]  是他是神的僕人
[00:07:33.000 --> 00:07:35.200]  你說難道那些地方不需要福音嗎
[00:07:35.200 --> 00:07:37.400]  那些地方是需要福音
[00:07:37.400 --> 00:07:39.000]  你說這難道不是
[00:07:39.000 --> 00:07:42.100]  神差遣保羅傳福音的時刻嗎
[00:07:42.100 --> 00:07:43.100]  的確
[00:07:43.100 --> 00:07:46.200]  這也是神差遣保羅傳福音的時刻
[00:07:46.200 --> 00:07:48.600]  但是那個關鍵就在於
[00:07:48.600 --> 00:07:54.000]  那兩個地方並不是神所給保羅應許的地界
[00:07:54.000 --> 00:07:55.200]  直到後來
[00:07:55.200 --> 00:07:58.300]  保羅看見一個馬其頓的異象
[00:07:58.300 --> 00:07:59.500]  他就明白了
[00:07:59.500 --> 00:08:04.800]  神是要他往西把福音往歐洲去傳遞
[00:08:04.800 --> 00:08:05.900]  我們就看見
[00:08:05.900 --> 00:08:07.000]  對保羅來講
[00:08:07.000 --> 00:08:09.000]  他非常的清楚
[00:08:09.000 --> 00:08:11.800]  神給他一個應許的地界
[00:08:11.800 --> 00:08:13.200]  弟兄姐今天
[00:08:13.200 --> 00:08:17.900]  你可知道神也爲你預備一個應許的地界了
[00:08:17.900 --> 00:08:19.000]  也許你說
[00:08:19.000 --> 00:08:20.600]  牧師我怎麼都不知道
[00:08:20.600 --> 00:08:24.700]  也不覺得神在我身上有個應許之地呢
[00:08:24.700 --> 00:08:27.700]  那我弟兄姐今天只要你在生命核
[00:08:27.700 --> 00:08:30.600]  你就是有神應許的人
[00:08:30.600 --> 00:08:32.100]  跟你們說你是有神應許的人
[00:08:32.100 --> 00:08:34.500]  跟他說
[00:08:34.500 --> 00:08:38.300]  神既然應許生命核有一個擴張的恩高
[00:08:38.300 --> 00:08:40.600]  要進入擴張的季節
[00:08:40.600 --> 00:08:43.000]  你就要抓住神的應許
[00:08:43.000 --> 00:08:45.600]  向左向右來開展
[00:08:45.600 --> 00:08:47.300]  千萬不要做個疑惑的人
[00:08:47.300 --> 00:08:48.500]  跟你們說不要做個疑惑的人
[00:08:48.500 --> 00:08:50.500]  跟他說
[00:08:50.500 --> 00:08:52.900]  今天很多人對神的應許
[00:08:52.900 --> 00:08:55.500]  總是一個很大的問號在我們心中
[00:08:55.500 --> 00:08:56.800]  真的嗎
[00:08:56.800 --> 00:08:58.800]  有可能嗎
[00:08:58.800 --> 00:09:01.500]  我們總是心中很懷疑
[00:09:01.500 --> 00:09:04.400]  雅各書第一章第六節第七節怎麼說呢
[00:09:04.400 --> 00:09:05.600]  這一說只要憑着信心
[00:09:05.600 --> 00:09:06.300]  一同來唸來
[00:09:06.300 --> 00:09:08.100]  只要憑着信心求
[00:09:08.100 --> 00:09:09.700]  一點不疑惑
[00:09:09.700 --> 00:09:14.800]  因爲疑惑的人就像海中的波浪被風吹動
[00:09:14.800 --> 00:09:17.600]  你想到疑惑的人像什麼
[00:09:17.600 --> 00:09:20.800]  像海中的波浪被風吹動
[00:09:20.800 --> 00:09:21.900]  你見過這樣的人嗎
[00:09:21.900 --> 00:09:23.400]  一下左一下右
[00:09:23.400 --> 00:09:24.800]  一下前一下後
[00:09:24.800 --> 00:09:26.600]  搞不清楚
[00:09:26.600 --> 00:09:28.700]  心中疑惑
[00:09:28.700 --> 00:09:31.100]  聖經說不要做個疑惑的人
[00:09:31.100 --> 00:09:33.600]  第七節說這樣的人怎麼樣
[00:09:33.600 --> 00:09:37.100]  不要想從主那裏得到什麼
[00:09:37.100 --> 00:09:39.400]  第二我們一定要抓住神的應許
[00:09:39.400 --> 00:09:41.200]  要相信神的應許
[00:09:41.200 --> 00:09:45.300]  你不用擔心說神怎麼樣成就這應許
[00:09:45.300 --> 00:09:47.400]  我們看見只要是出於神的
[00:09:47.400 --> 00:09:48.900]  神的熱心
[00:09:48.900 --> 00:09:52.400]  自己必要成就這事
[00:09:52.400 --> 00:09:55.800]  你也千萬不要做個懶惰單言的人
[00:09:55.800 --> 00:09:59.300]  跟你媽說不要做個懶惰單言的人
[00:09:59.300 --> 00:10:02.400]  今天很多人不是不相信神的應許
[00:10:02.400 --> 00:10:04.000]  但他們總是會說
[00:10:04.000 --> 00:10:05.800]  再等等吧
[00:10:05.800 --> 00:10:08.800]  等我把這事情做完以後吧
[00:10:08.800 --> 00:10:10.700]  等我有時間吧
[00:10:10.700 --> 00:10:12.200]  我再來跟隨神
[00:10:12.200 --> 00:10:14.300]  我再來尋求神的方法吧
[00:10:14.300 --> 00:10:15.300]  那我弟兄姐妹
[00:10:15.300 --> 00:10:16.800]  神的話很清楚講的
[00:10:16.800 --> 00:10:17.600]  看啊
[00:10:17.600 --> 00:10:20.300]  現在是神悅納的時刻
[00:10:20.300 --> 00:10:22.500]  現在是神拯救的時刻
[00:10:22.500 --> 00:10:24.400]  不是明天
[00:10:24.400 --> 00:10:26.700]  不是等將來
[00:10:26.700 --> 00:10:29.400]  把握住現今的機會
[00:10:29.400 --> 00:10:30.800]  依靠神
[00:10:30.800 --> 00:10:32.500]  向主來呼求
[00:10:32.500 --> 00:10:36.000]  神就要賜給你得勝的意念
[00:10:36.000 --> 00:10:39.600]  帶領你進入那應許的地界當中
[00:10:39.600 --> 00:10:40.500]  Amen
[00:10:40.500 --> 00:10:41.600]  所以第一個
[00:10:41.600 --> 00:10:44.700]  你一定要相信神的應許
[00:10:44.700 --> 00:10:45.800]  第二
[00:10:45.800 --> 00:10:49.200]  你要勇敢的面對你生命中的困境
[00:10:49.200 --> 00:10:51.100]  跟你們說勇敢的面對生命中的困境
[00:10:51.100 --> 00:10:54.300]  跟他說
[00:10:54.300 --> 00:10:59.100]  當迦勒面對擺在面前的困境的時候
[00:10:59.100 --> 00:11:00.800]  他並沒有逃避
[00:11:00.800 --> 00:11:02.500]  也沒有退縮
[00:11:02.500 --> 00:11:05.200]  他勇敢的去面對
[00:11:05.200 --> 00:11:09.000]  他說將這三弟給我
[00:11:09.000 --> 00:11:11.500]  其實你要知道當時迦勒
[00:11:11.500 --> 00:11:13.600]  他所面對的敵人
[00:11:13.600 --> 00:11:15.300]  就是四十年前
[00:11:15.300 --> 00:11:17.400]  以色列人第一次進迦南的時候
[00:11:17.400 --> 00:11:18.000]  你記得嗎
[00:11:18.000 --> 00:11:20.300]  他們派了十二個探子進去
[00:11:20.300 --> 00:11:21.600]  其中十個探子說
[00:11:21.600 --> 00:11:23.500]  哇那裏人像巨人
[00:11:23.500 --> 00:11:26.400]  我們像蚱蜢
[00:11:26.400 --> 00:11:29.700]  現在迦勒所要進去這個三弟
[00:11:29.700 --> 00:11:31.500]  那就是個巨人族
[00:11:31.500 --> 00:11:33.200]  亞納族所在的地方
[00:11:33.200 --> 00:11:34.700]  就是四十年前
[00:11:34.700 --> 00:11:36.200]  以色列不敢進去
[00:11:36.200 --> 00:11:38.100]  就是巨人族不敢進去
[00:11:38.100 --> 00:11:40.600]  而四十幾年之後
[00:11:40.600 --> 00:11:42.600]  你看見迦勒要進去
[00:11:42.600 --> 00:11:44.900]  就是這塊地方
[00:11:44.900 --> 00:11:45.800]  換了我們
[00:11:45.800 --> 00:11:47.900]  哇巨人還在
[00:11:47.900 --> 00:11:50.800]  我們已經不年輕了
[00:11:50.800 --> 00:11:53.000]  已經四十幾年之後了
[00:11:53.000 --> 00:11:54.100]  要打仗
[00:11:54.100 --> 00:11:56.300]  換個容易打的地方吧
[00:11:56.300 --> 00:11:57.300]  怎麼在這個地方打
[00:11:57.300 --> 00:11:58.900]  換個地方吧
[00:11:58.900 --> 00:12:01.300]  我們看見迦勒他所面對
[00:12:01.300 --> 00:12:03.000]  是很艱難的環境
[00:12:03.000 --> 00:12:04.800]  不容易
[00:12:04.800 --> 00:12:07.400]  不但是環境很艱難
[00:12:07.400 --> 00:12:11.300]  他也面對很多心靈上的困境
[00:12:11.300 --> 00:12:14.000]  你知道在過去四十五年間
[00:12:14.000 --> 00:12:16.600]  迦勒承受了被以色列人
[00:12:16.600 --> 00:12:19.400]  拒絕的傷害
[00:12:19.400 --> 00:12:22.200]  當年摩西派十二個探子
[00:12:22.200 --> 00:12:25.800]  進迦南去窺探納第
[00:12:25.800 --> 00:12:28.800]  他跟約蘇亞是其中兩個
[00:12:28.800 --> 00:12:30.500]  其中另外十個人都說
[00:12:30.500 --> 00:12:32.800]  不可以進去那邊像巨人
[00:12:32.800 --> 00:12:34.200]  只有他們兩個人說
[00:12:34.200 --> 00:12:35.500]  那是神應使之地
[00:12:35.500 --> 00:12:37.200]  我們一定能夠得到納第
[00:12:37.200 --> 00:12:38.100]  那我請問你
[00:12:38.100 --> 00:12:41.300]  後來以色列人聽從誰的話
[00:12:41.300 --> 00:12:43.800]  那十個人還是他們兩個人
[00:12:43.800 --> 00:12:45.000]  聽從那十個人
[00:12:45.000 --> 00:12:45.800]  換句話說
[00:12:45.800 --> 00:12:49.300]  以色列人拒絕他們兩個人
[00:12:49.300 --> 00:12:50.400]  換了你
[00:12:50.400 --> 00:12:53.000]  不是挺傷害的嗎
[00:12:53.000 --> 00:12:55.100]  挺受傷害的
[00:12:55.100 --> 00:12:56.200]  四十年後
[00:12:56.200 --> 00:12:57.600]  你看這個時候你面對
[00:12:57.600 --> 00:12:58.600]  你這四十年
[00:12:58.600 --> 00:12:59.500]  這些人算了
[00:12:59.500 --> 00:13:00.600]  當年就是沒聽我們話
[00:13:00.600 --> 00:13:01.800]  以致在那邊曠野飄流
[00:13:01.800 --> 00:13:04.200]  活該倒黴
[00:13:04.200 --> 00:13:05.000]  那不值得
[00:13:05.000 --> 00:13:07.200]  不值得我花時間
[00:13:07.200 --> 00:13:08.800]  我們看見這四十幾年
[00:13:08.800 --> 00:13:12.900]  他心中承受很多被拒絕的傷害
[00:13:12.900 --> 00:13:15.500]  再加上這四十五年間
[00:13:15.500 --> 00:13:17.300]  跟他同輩的以色列人
[00:13:17.300 --> 00:13:18.300]  聖經講的
[00:13:18.300 --> 00:13:19.800]  跟他同輩的
[00:13:19.800 --> 00:13:24.000]  除了約蘇亞跟他都死在曠野
[00:13:24.000 --> 00:13:25.200]  你想想看
[00:13:25.200 --> 00:13:27.300]  跟你同輩的人
[00:13:27.300 --> 00:13:29.900]  全部都死在曠野
[00:13:29.900 --> 00:13:32.400]  我們恐怕挺悲哀的不是嗎
[00:13:32.400 --> 00:13:34.600]  所有的朋友都死了
[00:13:34.600 --> 00:13:36.500]  神啊你在哪裏啊
[00:13:36.500 --> 00:13:36.900]  你在哪
[00:13:36.900 --> 00:13:40.200]  我們這一代怎麼都死在曠野啊
[00:13:40.200 --> 00:13:43.300]  特別他看見神的僕人摩西
[00:13:43.300 --> 00:13:44.300]  他的leader
[00:13:44.300 --> 00:13:46.000]  他的領袖
[00:13:46.000 --> 00:13:48.400]  竟然只是因爲一件事情
[00:13:48.400 --> 00:13:50.300]  沒有順服神
[00:13:50.300 --> 00:13:53.800]  神就懲罰他不能夠進入迦南地
[00:13:53.800 --> 00:13:56.800]  必須死在尼泊山
[00:13:56.800 --> 00:13:59.700]  這個懲罰也有點嚴厲吧
[00:13:59.700 --> 00:14:01.300]  心中難道不會有點懷疑
[00:14:01.300 --> 00:14:03.600]  神啊我還要跟隨你嗎
[00:14:03.600 --> 00:14:06.200]  我跟隨你後來的結局如何
[00:14:06.200 --> 00:14:08.900]  心中不是也充滿很多疑惑嗎
[00:14:08.900 --> 00:14:11.200]  特別是再加上他看見他的同伴
[00:14:11.200 --> 00:14:13.200]  唯一的同伴約蘇亞
[00:14:13.200 --> 00:14:15.300]  年紀老邁
[00:14:15.300 --> 00:14:17.400]  還有許多未得之地
[00:14:17.400 --> 00:14:18.800]  哇
[00:14:18.800 --> 00:14:20.900]  真的很灰心啊不是嗎
[00:14:20.900 --> 00:14:22.800]  你看在他一生當經歷
[00:14:22.800 --> 00:14:25.700]  這許多的挫折失敗啊
[00:14:25.700 --> 00:14:28.000]  難道不會心灰意冷嗎
[00:14:28.000 --> 00:14:29.100]  恐怕早就灰心
[00:14:29.100 --> 00:14:29.900]  算了不幹了
[00:14:29.900 --> 00:14:32.200]  不要侍奉算了
[00:14:32.200 --> 00:14:33.500]  但丁弘傑我真的看見
[00:14:33.500 --> 00:14:36.400]  迦勒在這給我們的榜樣
[00:14:36.400 --> 00:14:39.900]  這些事情
[00:14:39.900 --> 00:14:42.300]  隨便一點就叫我們心灰意冷
[00:14:42.300 --> 00:14:45.800]  卻沒有一件事情叫他灰心的
[00:14:45.800 --> 00:14:48.800]  卻沒有一件叫他喪膽的
[00:14:48.800 --> 00:14:50.200]  所以十一節他怎麼說
[00:14:50.200 --> 00:14:52.200]  他如今我85歲
[00:14:52.200 --> 00:14:53.700]  我還是強壯
[00:14:53.700 --> 00:14:55.700]  我的力量那時如何
[00:14:55.700 --> 00:14:59.300]  現在也是如何
[00:14:59.300 --> 00:15:00.500]  我們看見他說
[00:15:00.500 --> 00:15:03.900]  我年輕的時候力量和我現在也一樣
[00:15:03.900 --> 00:15:07.300]  他沒有忘記他年輕時代的心智
[00:15:07.300 --> 00:15:08.900]  Hallelujah
[00:15:08.900 --> 00:15:11.200]  丁弘傑今天你呢
[00:15:11.200 --> 00:15:13.100]  你我可以今天坐在這裏
[00:15:13.100 --> 00:15:14.800]  可能我們心中很嘆息說
[00:15:14.800 --> 00:15:17.200]  唉我們不再年輕了
[00:15:17.200 --> 00:15:18.500]  不是嗎
[00:15:18.500 --> 00:15:19.900]  但我請問你
[00:15:19.900 --> 00:15:21.800]  你雖然不再年輕
[00:15:21.800 --> 00:15:25.100]  你年輕的心智在哪裏啊
[00:15:25.100 --> 00:15:27.800]  難道一點點生活的重擔
[00:15:27.800 --> 00:15:30.400]  就叫你失去信心了嗎
[00:15:30.400 --> 00:15:33.300]  難道你看見別人軟弱跌倒
[00:15:33.300 --> 00:15:36.100]  就讓你心灰意冷了嗎
[00:15:36.100 --> 00:15:38.800]  難道你受到一點點傷害
[00:15:38.800 --> 00:15:41.300]  就讓你跌倒軟弱了嗎
[00:15:41.300 --> 00:15:45.000]  難道你是遭遇一點點的苦難困境
[00:15:45.000 --> 00:15:46.700]  就叫你喪膽了嗎
[00:15:46.700 --> 00:15:49.900]  你年輕的心智在哪裏啊
[00:15:49.900 --> 00:15:52.700]  你那顆曾經爲主火熱
[00:15:52.700 --> 00:15:57.300]  要爲主而活的心智在哪裏啊
[00:15:57.300 --> 00:15:58.200]  丁弘傑你要知道
[00:15:58.200 --> 00:16:01.900]  神的應許不是不能夠成就
[00:16:01.900 --> 00:16:03.100]  而是多少時候
[00:16:03.100 --> 00:16:07.300]  你我在等候神的應許的過程當中
[00:16:07.300 --> 00:16:11.200]  我們容許我們的熱情冷淡
[00:16:11.200 --> 00:16:15.100]  我們容許我們的心智被淡忘
[00:16:15.100 --> 00:16:17.400]  多少時候我們對我們自己說
[00:16:17.400 --> 00:16:20.500]  唉要現實一點
[00:16:20.500 --> 00:16:22.200]  你聽過這樣的話嗎
[00:16:22.200 --> 00:16:23.800]  要現實一點
[00:16:23.800 --> 00:16:25.500]  你講過這句話嗎
[00:16:25.500 --> 00:16:28.200]  要現實一點
[00:16:28.200 --> 00:16:29.900]  但今天我就要告訴你
[00:16:29.900 --> 00:16:33.100]  現實卻不等於真實
[00:16:33.100 --> 00:16:37.000]  跟你們說現實不等於真實
[00:16:37.000 --> 00:16:38.700]  現實是什麼
[00:16:38.700 --> 00:16:40.600]  環境是現實的
[00:16:40.600 --> 00:16:42.600]  體力是現實的
[00:16:42.600 --> 00:16:45.200]  壓力是現實的
[00:16:45.200 --> 00:16:46.800]  按照現實
[00:16:46.800 --> 00:16:50.600]  迦勒是根本不可能去打希伯倫
[00:16:50.600 --> 00:16:52.100]  但感謝神
[00:16:52.100 --> 00:16:55.600]  迦勒所看見的不單是現實
[00:16:55.600 --> 00:16:58.200]  他更看見的是真實
[00:16:58.200 --> 00:16:59.300]  什麼是真實
[00:16:59.300 --> 00:17:01.600]  第十二節我們看見他怎麼說
[00:17:01.600 --> 00:17:03.000]  第十二節是霍哲耶和華
[00:17:03.000 --> 00:17:06.400]  照他所應許的與我同在
[00:17:06.400 --> 00:17:09.000]  我就把他們趕出去
[00:17:09.000 --> 00:17:12.000]  感謝神迦勒所看見的不是他自己
[00:17:12.000 --> 00:17:13.000]  不是環境
[00:17:13.000 --> 00:17:16.700]  他看見的是主與他同在
[00:17:16.700 --> 00:17:18.200]  Amen
[00:17:18.200 --> 00:17:20.100]  看見環境
[00:17:20.100 --> 00:17:21.700]  那是現實
[00:17:21.700 --> 00:17:23.600]  看見主的同在
[00:17:23.600 --> 00:17:25.200]  那是真實
[00:17:25.200 --> 00:17:26.500]  Amen
[00:17:26.500 --> 00:17:31.400]  我就想起保羅在格林多後書第四章第七節的話
[00:17:31.400 --> 00:17:35.600]  保羅在這裏說我們有這什麼寶貝
[00:17:35.600 --> 00:17:38.000]  放在瓦器裏
[00:17:38.000 --> 00:17:41.300]  要顯明這莫大的能力是出於神
[00:17:41.300 --> 00:17:43.600]  不是出於我們
[00:17:43.600 --> 00:17:44.800]  保羅就講了
[00:17:44.800 --> 00:17:47.300]  的確我們像瓦器
[00:17:47.300 --> 00:17:49.100]  什麼瓦器
[00:17:49.100 --> 00:17:50.400]  很平凡
[00:17:50.400 --> 00:17:51.800]  很脆弱
[00:17:51.800 --> 00:17:53.500]  很軟弱
[00:17:53.500 --> 00:17:54.800]  現實
[00:17:54.800 --> 00:17:56.400]  這就是現實
[00:17:56.400 --> 00:17:58.800]  我們就是瓦器
[00:17:58.800 --> 00:18:01.500]  但保羅雖然從現實來講
[00:18:01.500 --> 00:18:04.000]  我們就是個很脆弱的瓦器
[00:18:04.000 --> 00:18:07.500]  但是今天在我們裏面卻有個寶貝
[00:18:07.500 --> 00:18:08.800]  Hallelujah
[00:18:08.800 --> 00:18:12.900]  一個寶貝是從神而來的能力
