
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹主耐平安
[00:11:20.000 --> 00:11:23.000]  讓我們再一次去肯定
[00:11:23.000 --> 00:11:27.000]  無論在歷史的哪一點裡面
[00:11:27.000 --> 00:11:32.000]  神仍然坐著為王
[00:11:32.000 --> 00:11:34.000]  頂姐妹你信不信
[00:11:34.000 --> 00:11:41.000]  神今天仍然坐著為王
[00:11:41.000 --> 00:11:42.000]  真言為我們建構
[00:11:42.000 --> 00:11:46.000]  另一個神觀就是
[00:11:46.000 --> 00:11:50.000]  高舉神是一個至高的神
[00:11:50.000 --> 00:11:52.000]  神是一個最高
[00:11:52.000 --> 00:11:54.000]  至高的神
[00:11:54.000 --> 00:11:56.000]  神是一個超越的神
[00:11:56.000 --> 00:11:58.000]  超越的意思是什麼呢
[00:11:58.000 --> 00:12:00.000]  就在我們的觀念裡面
[00:12:00.000 --> 00:12:01.000]  神是一個偉大
[00:12:01.000 --> 00:12:02.000]  是充滿榮耀
[00:12:02.000 --> 00:12:04.000]  滿有權能的神
[00:12:04.000 --> 00:12:07.000]  祂不單止創造了天地
[00:12:07.000 --> 00:12:10.000]  祂更是俯視
[00:12:10.000 --> 00:12:12.000]  俯瞰整個的創造
[00:12:12.000 --> 00:12:16.000]  祂的眼目察視全地
[00:12:16.000 --> 00:12:19.000]  祂甚至連每一個人的心思意念
[00:12:19.000 --> 00:12:22.000]  都一清二楚
[00:12:22.000 --> 00:12:23.000]  就好像這段經文
[00:12:23.000 --> 00:12:25.000]  請我們一起讀出
[00:12:33.000 --> 00:12:36.000]  這段經文以煉金煉銀的過程
[00:12:36.000 --> 00:12:40.000]  來形容神去熬煉人心
[00:12:40.000 --> 00:12:42.000]  我較為喜歡新普教譯本
[00:12:42.000 --> 00:12:46.000]  它說「火試驗金銀的純度
[00:12:46.000 --> 00:12:49.000]  上主卻考驗人的心」
[00:12:49.000 --> 00:12:52.000]  沒錯
[00:12:52.000 --> 00:12:54.000]  在神的眼裡面
[00:12:54.000 --> 00:12:57.000]  人沒有辦法躲藏
[00:12:57.000 --> 00:13:00.000]  因為祂知道每一個人的行為
[00:13:00.000 --> 00:13:03.000]  每一個的心思意念
[00:13:03.000 --> 00:13:04.000]  因為經文
[00:13:04.000 --> 00:13:06.000]  《真言第五章》有一節說
[00:13:06.000 --> 00:13:08.000]  「因為人所行的道
[00:13:08.000 --> 00:13:13.000]  都在耶和華眼前」
[00:13:13.000 --> 00:13:14.000]  超越的意思
[00:13:14.000 --> 00:13:18.000]  就是神超越了時空的限制
[00:13:18.000 --> 00:13:21.000]  祂可以同時間居住在你心裡面
[00:13:21.000 --> 00:13:23.000]  同時間居住在我的心裡面
[00:13:23.000 --> 00:13:26.000]  同時間在世界的每一個角落
[00:13:26.000 --> 00:13:30.000]  去測試、去看著
[00:13:30.000 --> 00:13:34.000]  去掌控每一樣事物
[00:13:34.000 --> 00:13:36.000]  另外一個神觀就是
[00:13:36.000 --> 00:13:39.000]  神是一個主權的主
[00:13:39.000 --> 00:13:41.000]  主權的意思就是
[00:13:41.000 --> 00:13:44.000]  神是按照自己的心意
[00:13:44.000 --> 00:13:47.000]  隨意而行
[00:13:47.000 --> 00:13:49.000]  神在創造萬物天地的時候
[00:13:49.000 --> 00:13:54.000]  有沒有問過你怎樣做?
[00:13:54.000 --> 00:13:56.000]  沒有吧?
[00:13:56.000 --> 00:13:58.000]  有的,你馬上舉手告訴我
[00:13:58.000 --> 00:14:01.000]  我也很想知道
[00:14:01.000 --> 00:14:05.000]  神是按照自己的心意來創造
[00:14:05.000 --> 00:14:08.000]  去統管、去治理
[00:14:08.000 --> 00:14:11.000]  並且主宰一切
[00:14:11.000 --> 00:14:13.000]  所以《真言》這樣說
[00:14:13.000 --> 00:14:15.000]  「你所作的要交託耶和華
[00:14:15.000 --> 00:14:19.000]  你所謀的就必成立」
[00:14:19.000 --> 00:14:23.000]  人雖然有自由、有意志
[00:14:23.000 --> 00:14:25.000]  可以有自己的計劃
[00:14:25.000 --> 00:14:28.000]  但是神卻是知道一切
[00:14:28.000 --> 00:14:30.000]  或者我們又讀這段經文
[00:14:30.000 --> 00:14:37.000]  「王的心」
[00:14:37.000 --> 00:14:39.000]  這段經文很清楚說到
[00:14:39.000 --> 00:14:42.000]  就算好像王那麼尊貴
[00:14:42.000 --> 00:14:45.000]  那麼權傾天下
[00:14:45.000 --> 00:14:47.000]  祂的心意
[00:14:47.000 --> 00:14:51.000]  都是按照神的心意來流轉
[00:14:51.000 --> 00:14:56.000]  「君王的心就像被上主引導的溪流
[00:14:56.000 --> 00:15:01.000]  流向上主所喜歡的地方」
[00:15:01.000 --> 00:15:04.000]  主導權在哪裏?
[00:15:04.000 --> 00:15:06.000]  在神那裏
[00:15:06.000 --> 00:15:08.000]  所以《真言》另外一段經文
[00:15:08.000 --> 00:15:10.000]  「人的腳步為耶和華鎖定
[00:15:10.000 --> 00:15:14.000]  人豈能明白自己的路?」
[00:15:14.000 --> 00:15:16.000]  人是有智慧的
[00:15:16.000 --> 00:15:18.000]  很多時候就像我剛才所說
[00:15:18.000 --> 00:15:21.000]  人已經到了一個自我中心的地步
[00:15:21.000 --> 00:15:24.000]  認為可以掌管一切
[00:15:24.000 --> 00:15:27.000]  甚至超越神
[00:15:27.000 --> 00:15:31.000]  但是弟兄姊妹我想問
[00:15:31.000 --> 00:15:34.000]  在昨天臨睡之前
[00:15:34.000 --> 00:15:36.000]  你有沒有預計到
[00:15:36.000 --> 00:15:41.000]  「漸忠」在午夜之後會開始?
[00:15:41.000 --> 00:15:45.000]  我相信不是很多人猜得到
[00:15:45.000 --> 00:15:47.000]  原來我們對自己的前面
[00:15:47.000 --> 00:15:49.000]  對整個世界的發展
[00:15:49.000 --> 00:15:52.000]  我們所知識,我們所認知
[00:15:52.000 --> 00:15:54.000]  是這麼有限的
[00:15:54.000 --> 00:15:56.000]  所以經文提醒我們
[00:15:56.000 --> 00:15:58.000]  人心籌算自己的道路
[00:15:58.000 --> 00:16:01.000]  為耶和華是怎樣?
[00:16:01.000 --> 00:16:03.000]  去指引祂的腳步
[00:16:03.000 --> 00:16:05.000]  人只可以籌算自己的道路
[00:16:05.000 --> 00:16:07.000]  我覺得這段經文形容得很好
[00:16:07.000 --> 00:16:09.000]  道路只不過好像一個大方向
[00:16:09.000 --> 00:16:11.000]  一條的路
[00:16:11.000 --> 00:16:13.000]  但是神是怎樣?
[00:16:13.000 --> 00:16:17.000]  逐步逐步一步一步地
[00:16:17.000 --> 00:16:23.000]  去指引著祂應該走的腳步
[00:16:23.000 --> 00:16:25.000]  你心裏可能在想
[00:16:25.000 --> 00:16:27.000]  牧師,你說了一大輪
[00:16:27.000 --> 00:16:29.000]  說了這兩個超越的神
[00:16:29.000 --> 00:16:32.000]  主權的神,這兩個神官
[00:16:32.000 --> 00:16:35.000]  究竟和我有什麼關係?
[00:16:35.000 --> 00:16:37.000]  有沒有這樣想?
[00:16:37.000 --> 00:16:41.000]  我當你有吧,好嗎?
[00:16:41.000 --> 00:16:43.000]  兄弟姐妹,正如剛才所說
[00:16:43.000 --> 00:16:45.000]  我們今天無可避免地
[00:16:45.000 --> 00:16:47.000]  特別是近來在香港
[00:16:47.000 --> 00:16:49.000]  我們無可避免地
[00:16:49.000 --> 00:16:51.000]  面對很多社會的議題
[00:16:51.000 --> 00:16:53.000]  很多時候我們真的不知道
[00:16:53.000 --> 00:16:55.000]  怎樣用應該有基督教的信仰
[00:16:55.000 --> 00:16:57.000]  來去回應這些議題
[00:16:57.000 --> 00:16:59.000]  大家所熟悉的John Stott
[00:16:59.000 --> 00:17:01.000]  斯托特牧師
[00:17:01.000 --> 00:17:03.000]  他寫了一本書叫
[00:17:03.000 --> 00:17:05.000]  Jesus Facing Christianity Today
[00:17:05.000 --> 00:17:07.000]  中文翻譯做
[00:17:07.000 --> 00:17:09.000]  私刑觀點
[00:17:09.000 --> 00:17:11.000]  就是Christian
[00:17:11.000 --> 00:17:15.000]  然後基督徒改變社會的行動力
[00:17:15.000 --> 00:17:17.000]  我向你推薦這本書
[00:17:17.000 --> 00:17:19.000]  因為這裏讓我們很清楚了解
[00:17:19.000 --> 00:17:21.000]  我們怎樣去
[00:17:21.000 --> 00:17:23.000]  面對社會的議題
[00:17:23.000 --> 00:17:25.000]  我們怎樣作為基督徒
[00:17:25.000 --> 00:17:27.000]  能夠去
[00:17:27.000 --> 00:17:31.000]  施行一些能夠改變社會的行動
[00:17:31.000 --> 00:17:33.000]  在這本書裏面
[00:17:33.000 --> 00:17:35.000]  他開始的時候沒有去講到
[00:17:35.000 --> 00:17:37.000]  我們應該的策略是怎樣
[00:17:37.000 --> 00:17:39.000]  沒有講到究竟我們應該
[00:17:39.000 --> 00:17:41.000]  那些行動是逐步逐步
[00:17:41.000 --> 00:17:43.000]  怎樣去部署
[00:17:43.000 --> 00:17:45.000]  相反的他一開始
[00:17:45.000 --> 00:17:47.000]  這本書的第二課
[00:17:47.000 --> 00:17:49.000]  一開始就說
[00:17:49.000 --> 00:17:51.000]  如果要
[00:17:51.000 --> 00:17:53.000]  懂得怎樣去面對屬世的問題
[00:17:53.000 --> 00:17:55.000]  特別是一些社會的問題
[00:17:55.000 --> 00:17:57.000]  首先我們必須要怎樣
[00:17:57.000 --> 00:17:59.000]  必須要有一個
[00:17:59.000 --> 00:18:01.000]  更健全的神觀
[00:18:01.000 --> 00:18:03.000]  他不是講策略
[00:18:03.000 --> 00:18:05.000]  他不是講方向
[00:18:05.000 --> 00:18:07.000]  而是首先要在基礎
[00:18:07.000 --> 00:18:09.000]  來去打穩基礎
[00:18:09.000 --> 00:18:11.000]  就是我們必須要有一個
[00:18:11.000 --> 00:18:13.000]  更健全的神觀
[00:18:13.000 --> 00:18:19.000]  斯多德牧師提醒我們
[00:18:19.000 --> 00:18:21.000]  我們要確認
[00:18:21.000 --> 00:18:23.000]  也要謹記
[00:18:23.000 --> 00:18:25.000]  神是永活的神
[00:18:25.000 --> 00:18:27.000]  不單止只是在宗教裏面
[00:18:27.000 --> 00:18:29.000]  神也都在自然界裏面
[00:18:29.000 --> 00:18:31.000]  神不單止是神性的神
[00:18:31.000 --> 00:18:33.000]  祂更加是俗世的神
[00:18:35.000 --> 00:18:37.000]  意思就是說
[00:18:37.000 --> 00:18:39.000]  一切都在神的創造
[00:18:39.000 --> 00:18:41.000]  神的掌管
[00:18:41.000 --> 00:18:43.000]  神的察看裏面
[00:18:43.000 --> 00:18:45.000]  神的主權
[00:18:45.000 --> 00:18:47.000]  是居在每一樣事情裏面
[00:18:47.000 --> 00:18:49.000]  是沒有分道
[00:18:49.000 --> 00:18:51.000]  性
[00:18:51.000 --> 00:18:53.000]  或者是族
[00:18:53.000 --> 00:18:55.000]  弟妹
[00:18:55.000 --> 00:18:57.000]  可能今天
[00:18:57.000 --> 00:18:59.000]  我們將神只是局限在
[00:18:59.000 --> 00:19:01.000]  教會裏面
[00:19:01.000 --> 00:19:03.000]  局限在宗教活動裏面
[00:19:03.000 --> 00:19:05.000]  局限在宗教的書籍裏面
[00:19:05.000 --> 00:19:09.000]  斯多德牧師提醒我們
[00:19:09.000 --> 00:19:11.000]  他這樣說
[00:19:11.000 --> 00:19:13.000]  如果我們在教會裏面所說的
[00:19:13.000 --> 00:19:15.000]  所唱的
[00:19:15.000 --> 00:19:17.000]  所聽的
[00:19:17.000 --> 00:19:19.000]  所教導的
[00:19:19.000 --> 00:19:21.000]  和教會外面的日常生活
[00:19:21.000 --> 00:19:23.000]  和教會外面的家庭生活
[00:19:23.000 --> 00:19:25.000]  和教會外面的工作
[00:19:25.000 --> 00:19:27.000]  是沒有任何關聯的時候
[00:19:27.000 --> 00:19:29.000]  教會裏面所有的聚會
[00:19:29.000 --> 00:19:31.000]  不單止是沒有價值
[00:19:31.000 --> 00:19:33.000]  並且更加是
[00:19:33.000 --> 00:19:35.000]  令神感到
[00:19:35.000 --> 00:19:37.000]  十分的憎惡
[00:19:37.000 --> 00:19:41.000]  丁姐妹
[00:19:41.000 --> 00:19:43.000]  細心想一想
[00:19:43.000 --> 00:19:45.000]  你自己的生命
[00:19:45.000 --> 00:19:47.000]  你每日的生活
[00:19:47.000 --> 00:19:49.000]  有沒有將自己
[00:19:49.000 --> 00:19:51.000]  分別了性和族
[00:19:51.000 --> 00:19:53.000]  你有沒有覺得
[00:19:53.000 --> 00:19:55.000]  星期日回來的時候
[00:19:55.000 --> 00:19:57.000]  好像很神聖那樣
[00:19:57.000 --> 00:19:59.000]  我們很乖的
[00:19:59.000 --> 00:20:01.000]  去崇拜
[00:20:01.000 --> 00:20:03.000]  仍然很有追求的心
