
[00:00:00.000 --> 00:00:03.880]  讓我們一齊 今早既然是第一個禮拜日
[00:01:28.640 --> 00:01:31.240]  我們今晚禱告 奉主耶穌名給我們
[00:01:31.240 --> 00:01:33.760]  阿門
[00:01:33.760 --> 00:01:38.440]  最近中國國內有一個潮語
[00:01:38.440 --> 00:01:41.400]  潮語是很流行的
[00:01:41.400 --> 00:01:44.920]  就是有關係就沒關係
[00:01:44.920 --> 00:01:48.520]  沒關係就有關係
[00:01:48.520 --> 00:01:51.680]  可能我的普通話就一般般
[00:01:51.680 --> 00:01:56.120]  簡單來說就是有關係就沒有關係
[00:01:56.120 --> 00:02:00.680]  沒有關係就有關係
[00:02:00.680 --> 00:02:02.600]  聽不聽得明白呢
[00:02:02.600 --> 00:02:06.920]  有很多人還搖搖頭
[00:02:06.920 --> 00:02:11.200]  這個潮語其實這個關係是在說甚麼呢
[00:02:11.200 --> 00:02:15.240]  就是說我們中國人很講關係
[00:02:15.240 --> 00:02:19.000]  靠關係就逃過一些法律的責任
[00:02:19.000 --> 00:02:20.360]  明白嗎
[00:02:20.360 --> 00:02:21.560]  明白了
[00:02:21.560 --> 00:02:25.480]  但今天我們想講的關係不是這個關係
[00:02:25.480 --> 00:02:36.120]  不是靠關係去逃過一些法律的責任等等
[00:02:36.120 --> 00:02:39.240]  在這本《彪竿人生》裏面的一本書
[00:02:39.240 --> 00:02:41.240]  我不知道你有沒有讀過
[00:02:41.240 --> 00:02:43.800]  每個基督徒如果在這裏特別說
[00:02:43.800 --> 00:02:45.880]  如果你要找一本關於人生的好書
[00:02:45.880 --> 00:02:46.880]  就選這一本
[00:02:46.880 --> 00:02:49.640]  我們很多年前我們教會一起讀過
[00:02:49.640 --> 00:02:57.680]  是Rick Warren 華麗黑木斯寫的一本非常好的書
[00:02:57.680 --> 00:02:59.280]  在中間裏面
[00:02:59.280 --> 00:03:04.760]  這個《彪竿人生》的作者華麗黑木斯提醒信徒
[00:03:04.760 --> 00:03:09.560]  他在生命裏面最重要的不是成就
[00:03:09.560 --> 00:03:11.480]  不是財富
[00:03:11.480 --> 00:03:14.280]  而是關係
[00:03:14.280 --> 00:03:15.880]  今天我們講的
[00:03:15.880 --> 00:03:23.880]  是講一個與神與人的關係
[00:03:23.880 --> 00:03:35.160]  我們看見神最看重信徒與人與神的關係
[00:03:35.160 --> 00:03:36.880]  所以我們今天要講
[00:03:36.880 --> 00:03:43.880]  我們很努力要建立一個先神後人的和好的關係
[00:03:43.880 --> 00:03:45.960]  為甚麼我這樣說呢
[00:03:45.960 --> 00:03:50.480]  我們發覺在《出埃及記》裏面提醒
[00:03:50.480 --> 00:03:54.480]  他說在十誡裏面 十誡其實是講關係的
[00:03:54.480 --> 00:03:56.800]  不知道大家知不知道
[00:03:56.800 --> 00:04:01.240]  頭四誡是講人與神的關係
[00:04:01.240 --> 00:04:03.640]  或者講神與人的關係
[00:04:03.640 --> 00:04:09.760]  後面六誡是講人與人的關係
[00:04:09.760 --> 00:04:12.160]  在神的心裏面
[00:04:12.160 --> 00:04:15.560]  他要頒給這個十誡
[00:04:15.560 --> 00:04:23.560]  和人講的是一個人與神 人與人的一個關係
[00:04:23.560 --> 00:04:26.680]  為甚麼說先神後人呢
[00:04:26.680 --> 00:04:28.360]  在十誡裏面很清楚地講
[00:04:28.360 --> 00:04:30.560]  並且耶穌也是這樣講
[00:04:30.560 --> 00:04:33.600]  我們看下一個《馬太福音》第二十二章
[00:04:33.600 --> 00:04:35.160]  我們很熟悉的
[00:04:35.160 --> 00:04:36.800]  耶穌對他們講
[00:04:36.800 --> 00:04:41.920]  你要盡心盡性 盡意愛主你的神
[00:04:41.920 --> 00:04:46.080]  這是誡命裏面第一且是最大的
[00:04:46.080 --> 00:04:49.400]  其次也相仿就是愛人如己
[00:04:49.400 --> 00:04:54.680]  這兩條的誡命是律法和先知一切道理的總綱
[00:04:54.680 --> 00:04:58.840]  所以有時你說基督教道理深不深呢
[00:04:58.840 --> 00:05:01.120]  對於很多沒讀過書的人來說
[00:05:01.120 --> 00:05:02.600]  你不用研究這麼多
[00:05:02.600 --> 00:05:05.200]  簡單來說 耶穌已經講了
[00:05:05.200 --> 00:05:06.240]  就是甚麼
[00:05:06.240 --> 00:05:09.000]  一切道理的總綱都是包括甚麼
[00:05:09.000 --> 00:05:12.680]  愛神和愛人裏面
[00:05:12.680 --> 00:05:14.560]  當你先愛神的時候
[00:05:14.560 --> 00:05:21.360]  你就有能力愛人
[00:05:21.360 --> 00:05:25.560]  保羅 我們知道
[00:05:25.560 --> 00:05:28.880]  保羅其實在羅馬書裏面
[00:05:28.880 --> 00:05:31.760]  用了總共十六章羅馬書
[00:05:31.760 --> 00:05:34.280]  他用了十一章的篇幅
[00:05:34.280 --> 00:05:39.320]  先上去
[00:05:39.320 --> 00:05:45.960]  用了十一章的篇幅來講教義
[00:05:45.960 --> 00:05:50.680]  我們知道
[00:05:50.680 --> 00:05:54.920]  我們的行為是取決於我們的信念
[00:05:54.920 --> 00:06:00.960]  所以保羅用了十一章的篇幅來講教義
[00:06:00.960 --> 00:06:05.640]  但他知道單單講這些是不足夠的
[00:06:05.640 --> 00:06:09.320]  他說需要將我們所知的
[00:06:09.320 --> 00:06:11.920]  我們要轉化為我們的生活
[00:06:11.920 --> 00:06:22.200]  所以我們經常說教義和行為是併在一起的
[00:06:22.200 --> 00:06:23.800]  是不可以分割的
[00:06:23.800 --> 00:06:26.960]  所以保羅來到第十二章開始
[00:06:26.960 --> 00:06:28.560]  來到第十二章開始
[00:06:28.560 --> 00:06:30.680]  就要講甚麼呢
[00:06:30.680 --> 00:06:35.280]  照第一章是講教義的時候
[00:06:35.280 --> 00:06:43.800]  第十二章是講活出我們所知所學的教義
[00:06:43.800 --> 00:06:45.160]  所以我們知道
[00:06:45.160 --> 00:06:47.800]  在這裏活出我們所信
[00:06:47.800 --> 00:06:50.720]  是由第十二章開始講
[00:06:50.720 --> 00:06:57.200]  我們一月份已經講了十二、十三、十四、十五、十六章
[00:06:57.200 --> 00:07:02.640]  在接下來這一段的經文裏
[00:07:02.640 --> 00:07:09.040]  這個中心思想都是在講關係
[00:07:09.040 --> 00:07:11.240]  這個我講過了
[00:07:11.240 --> 00:07:13.440]  我們講這個關係是在講甚麼呢
[00:07:13.440 --> 00:07:17.760]  是和神和人的一個和好的關係
[00:07:17.760 --> 00:07:19.280]  我們下去看
[00:07:19.280 --> 00:07:20.920]  第一我們先看一看
[00:07:20.920 --> 00:07:24.640]  我們因為十二章裏面有二十一節的經文
[00:07:24.640 --> 00:07:27.920]  我們今天只會講四節的經文
[00:07:27.920 --> 00:07:31.200]  第一就是講和神的一個和好的關係
[00:07:31.200 --> 00:07:34.800]  似乎是一個我們很熟悉的聖經
[00:07:34.800 --> 00:07:39.200]  但我相信神今天都透過這段聖經作為一些提醒
[00:07:39.200 --> 00:07:40.840]  在這段落開始
[00:07:40.840 --> 00:07:44.200]  我們發覺祂講各種的關係當中
[00:07:44.200 --> 00:07:48.320]  以信徒的獻身給神作為一個基礎
[00:07:48.320 --> 00:07:51.840]  我們讀一讀十二章的第一節
[00:07:51.840 --> 00:07:54.840]  我們大聲地 精精神神地讀 預備起
[00:07:54.840 --> 00:07:56.280]  所以弟兄們
[00:07:56.280 --> 00:07:59.120]  我以神的慈悲勸你們
[00:07:59.120 --> 00:08:02.560]  將身體獻上 當作活祭
[00:08:02.560 --> 00:08:05.600]  是聖潔的 是神所喜悅的
[00:08:05.600 --> 00:08:09.760]  你們如此侍奉 乃是理所當然的
[00:08:09.760 --> 00:08:11.520]  在這裏我們看到
[00:08:11.520 --> 00:08:13.080]  我們剛才講到
[00:08:13.080 --> 00:08:17.160]  保羅在這裏以信徒的獻身作為一個基礎
[00:08:17.160 --> 00:08:18.320]  講這個關係的時候
[00:08:18.320 --> 00:08:19.440]  他提出兩個道理
[00:08:19.440 --> 00:08:22.520]  第一 兩個原因 兩個理由
[00:08:22.520 --> 00:08:26.120]  第一 他說這是神所喜悅的事
[00:08:26.120 --> 00:08:30.120]  第二 這是理所當然的事
[00:08:30.120 --> 00:08:32.840]  將自己獻上這個動詞
[00:08:32.840 --> 00:08:36.040]  獻上 獻身 將身體獻上
[00:08:36.040 --> 00:08:40.440]  這個動詞是表示我們主動向著一個位身
[00:08:40.440 --> 00:08:44.560]  甘心來信服主的旨意
[00:08:44.560 --> 00:08:47.040]  活祭 活祭是甚麼意思呢
[00:08:47.040 --> 00:08:51.560]  活祭是將自己來擺上
[00:08:51.560 --> 00:08:55.040]  向自己來說已經死了
[00:08:55.040 --> 00:09:00.520]  已經死了 活祭是一個祭身
[00:09:00.520 --> 00:09:05.280]  其實在過去的日子裏
[00:09:05.280 --> 00:09:09.360]  我們看到有不少的獻身營
[00:09:09.360 --> 00:09:11.760]  特別是在神學院發生
[00:09:11.760 --> 00:09:14.160]  每年都有獻身營
[00:09:14.160 --> 00:09:15.520]  是甚麼意思呢
[00:09:15.520 --> 00:09:19.000]  就是給那些真是願意將自己
[00:09:19.000 --> 00:09:22.240]  全人 將身體獻上
[00:09:22.240 --> 00:09:23.040]  包括甚麼
[00:09:23.040 --> 00:09:24.880]  包括我們的心 我們的靈魂
[00:09:24.880 --> 00:09:26.200]  我們的意志
[00:09:26.200 --> 00:09:28.120]  是全然的來獻上
[00:09:28.120 --> 00:09:30.720]  成為一個 活祭的意思是甚麼
[00:09:30.720 --> 00:09:32.760]  我們完全將自己
[00:09:32.760 --> 00:09:39.440]  這個身心全然的來獻上
[00:09:39.440 --> 00:09:43.720]  每一次來到主的壇前
[00:09:43.720 --> 00:09:46.200]  我們都嘗試 我們回想一下
[00:09:46.200 --> 00:09:49.160]  可能在過去很多的呼召裏面
[00:09:49.160 --> 00:09:52.680]  你都曾經來過神的壇前
[00:09:52.680 --> 00:09:58.320]  將自己重新的一次的來獻給主
[00:09:58.320 --> 00:09:59.520]  這個是一個活祭
[00:09:59.520 --> 00:10:02.280]  是你甘心誠願的
[00:10:02.280 --> 00:10:04.920]  將自己帶到來主的壇前
[00:10:04.920 --> 00:10:07.120]  告訴主 神呀
[00:10:07.120 --> 00:10:09.240]  我們願意毀身給你
[00:10:09.240 --> 00:10:12.120]  因為這個是你喜悅的事
[00:10:12.120 --> 00:10:14.400]  我記得
[00:10:14.400 --> 00:10:16.600]  我中三那年
[00:10:16.600 --> 00:10:21.320]  在一個浸會員的夏令會獻身營裏面
[00:10:21.320 --> 00:10:24.920]  來獻身
[00:10:24.920 --> 00:10:27.560]  最近我們很多人都去浸會員
[00:10:27.560 --> 00:10:32.240]  開始重新回到我們浸會員的營地
[00:10:32.240 --> 00:10:35.440]  對我來說那個營地是很有意思的
[00:10:35.440 --> 00:10:37.640]  因為當年
[00:10:37.640 --> 00:10:39.360]  我在那裏
[00:10:39.360 --> 00:10:42.200]  一個呼召
[00:10:42.200 --> 00:10:44.400]  呼召我們年輕人當時裏面
[00:10:44.400 --> 00:10:47.080]  我們一起很多十幾個年輕人
[00:10:47.080 --> 00:10:48.480]  在當時裏面
[00:10:48.480 --> 00:10:51.600]  是願意走到來神的壇前
[00:10:51.600 --> 00:10:53.040]  成為一個活祭
[00:10:53.040 --> 00:10:54.440]  告訴神 是的
[00:10:54.440 --> 00:10:57.480]  我願意將自己整個人
[00:10:57.480 --> 00:10:59.160]  來奉獻給你
[00:10:59.160 --> 00:11:01.040]  毀身於你
[00:11:01.040 --> 00:11:03.640]  願意馴服你
[00:11:03.640 --> 00:11:06.880]  這個獻身對於我來說
[00:11:06.880 --> 00:11:08.640]  從來沒有後悔
[00:11:08.640 --> 00:11:10.440]  這個獻身
[00:11:10.440 --> 00:11:12.880]  是來自在我六歲的時候
[00:11:12.880 --> 00:11:14.320]  一個心願
[00:11:14.320 --> 00:11:15.840]  當時我已經告訴神
[00:11:15.840 --> 00:11:16.840]  神啊
[00:11:16.840 --> 00:11:18.400]  如果你將我治好
[00:11:18.400 --> 00:11:20.280]  我就一定會
[00:11:20.280 --> 00:11:22.640]  將我餘下的生命
[00:11:22.640 --> 00:11:24.720]  去獻給你
[00:11:24.720 --> 00:11:26.440]  是很清楚的
[00:11:26.440 --> 00:11:27.800]  你可能說陳牧師
[00:11:27.800 --> 00:11:28.760]  你有這樣的經歷
[00:11:28.760 --> 00:11:29.880]  我們沒有
[00:11:29.880 --> 00:11:33.640]  怎麼談得上獻身呢
[00:11:33.640 --> 00:11:34.480]  弟兄姊妹
[00:11:34.480 --> 00:11:36.280]  我想說的
[00:11:36.280 --> 00:11:39.120]  你不是一定要個個要做一個
[00:11:39.120 --> 00:11:41.720]  一個傳道人才叫做獻身
[00:11:41.720 --> 00:11:44.000]  這樣才是將身體獻上
[00:11:44.000 --> 00:11:46.120]  其實我們每一個人
[00:11:46.120 --> 00:11:48.360]  我們都神賜我們一個活祭
[00:11:48.360 --> 00:11:49.600]  活祭的意思就是
[00:11:49.600 --> 00:11:51.960]  你是將你自己
[00:11:51.960 --> 00:11:53.640]  活生生的
[00:11:53.640 --> 00:11:54.960]  將你整個人
[00:11:54.960 --> 00:11:58.920]  包括你一切所想的
[00:11:58.920 --> 00:12:00.680]  你一切所做的
[00:12:00.680 --> 00:12:03.000]  告訴神 神啊
[00:12:03.000 --> 00:12:05.080]  我帶到來壇前
[00:12:05.080 --> 00:12:07.680]  我將自己交給你
[00:12:07.680 --> 00:12:10.000]  我願意
[00:12:10.000 --> 00:12:11.520]  為了甚麼
[00:12:11.520 --> 00:12:13.080]  討你的喜悅
[00:12:13.080 --> 00:12:14.320]  因為知道
[00:12:14.320 --> 00:12:15.440]  你月立
[00:12:15.440 --> 00:12:18.080]  你月立
[00:12:18.080 --> 00:12:19.000]  第二
[00:12:19.000 --> 00:12:21.680]  他這裡除了說身體獻上作活祭之外
[00:12:21.680 --> 00:12:22.440]  第二
[00:12:22.440 --> 00:12:24.320]  我們在這裡提到
[00:12:24.320 --> 00:12:25.880]  第二節我們一起讀
[00:12:25.880 --> 00:12:26.960]  第二節
[00:12:26.960 --> 00:12:27.720]  下一節
[00:12:27.720 --> 00:12:28.400]  下一節
[00:12:28.400 --> 00:12:32.120]  心意更新而改變
[00:12:32.120 --> 00:12:33.360]  很熟的 我們再來讀
[00:12:33.360 --> 00:12:34.280]  預備起
[00:12:34.280 --> 00:12:36.920]  不要效法這個世界
[00:12:36.920 --> 00:12:39.960]  只要心意更新而變化
[00:12:39.960 --> 00:12:41.400]  叫你們測驗
[00:12:41.400 --> 00:12:43.240]  何謂神善良
[00:12:43.240 --> 00:12:44.160]  純全
[00:12:44.160 --> 00:12:48.800]  可喜悅的旨意
[00:12:48.800 --> 00:12:50.000]  其實
[00:12:50.000 --> 00:12:51.360]  在這裡提到
[00:12:51.360 --> 00:12:54.400]  這個心意更新改變
[00:12:54.400 --> 00:12:56.480]  更新是一種蛻變
[00:12:56.480 --> 00:13:00.040]  由內而外的改變
[00:13:00.040 --> 00:13:01.320]  我和你
[00:13:01.320 --> 00:13:02.400]  在這個
[00:13:02.400 --> 00:13:02.960]  每一天
[00:13:02.960 --> 00:13:04.200]  在這個世界裡面
[00:13:04.200 --> 00:13:04.880]  其實是
[00:13:04.880 --> 00:13:06.240]  不斷的
[00:13:06.240 --> 00:13:08.960]  被我們現在世界的價值觀去影響
[00:13:08.960 --> 00:13:10.240]  不斷的被冒照
[00:13:10.240 --> 00:13:11.560]  我們不知不覺
[00:13:11.560 --> 00:13:15.280]  被它改了都不知道
[00:13:15.280 --> 00:13:17.040]  在這個世界的價值觀裡面
[00:13:17.040 --> 00:13:19.000]  或者一些的做法裡面
[00:13:19.000 --> 00:13:20.280]  現在我們知道
[00:13:20.280 --> 00:13:22.280]  香港為甚麼這麼多
[00:13:22.280 --> 00:13:23.600]  越來越多示威
[00:13:23.600 --> 00:13:25.280]  很多很多
[00:13:25.280 --> 00:13:26.360]  我們都很
[00:13:26.360 --> 00:13:28.320]  很高舉個人的自由
[00:13:28.320 --> 00:13:30.280]  個人的權利
[00:13:30.280 --> 00:13:31.360]  不得到這些
[00:13:31.360 --> 00:13:35.000]  就怎樣?誓不罷休
[00:13:35.000 --> 00:13:37.280]  再不會
[00:13:37.280 --> 00:13:40.000]  去講甚麼謙卑
[00:13:40.000 --> 00:13:41.360]  馴服
[00:13:41.360 --> 00:13:43.360]  哪有這麼老土的
[00:13:43.360 --> 00:13:45.520]  是不是?
[00:13:45.520 --> 00:13:46.800]  我們不知不覺
[00:13:46.800 --> 00:13:49.440]  我們慢慢慢慢遠離了聖經裡面
[00:13:49.440 --> 00:13:50.440]  這一種的
[00:13:50.440 --> 00:13:51.680]  這一種的教導
[00:13:51.680 --> 00:13:53.360]  是教導我們怎樣
[00:13:53.360 --> 00:13:54.640]  各人要在神
[00:13:54.640 --> 00:13:55.160]  在人面前
[00:13:55.160 --> 00:13:57.120]  他都要謙卑
[00:13:57.120 --> 00:13:59.120]  我們都要馴服
[00:13:59.120 --> 00:14:00.120]  有人這樣說
[00:14:00.120 --> 00:14:02.800]  他說現在的墓會越來越艱難
[00:14:02.800 --> 00:14:04.200]  因為怎樣?
[00:14:04.200 --> 00:14:06.640]  大家都很難馴服
[00:14:06.640 --> 00:14:08.560]  做組長的現在都知道
[00:14:08.560 --> 00:14:09.160]  是不是?
[00:14:09.160 --> 00:14:10.720]  我們做墓者的
[00:14:10.720 --> 00:14:11.560]  知道以外
[00:14:11.560 --> 00:14:13.360]  其實越來越多人發覺
[00:14:13.360 --> 00:14:14.200]  嘩
[00:14:14.200 --> 00:14:15.040]  怎樣?
[00:14:15.040 --> 00:14:16.080]  作為一個組長
[00:14:16.080 --> 00:14:17.720]  要一個組員去馴服你
[00:14:17.720 --> 00:14:19.800]  都很艱難
[00:14:19.800 --> 00:14:21.280]  很多的體會
[00:14:21.280 --> 00:14:23.000]  聖經裡面告訴我們
[00:14:23.000 --> 00:14:23.680]  當然
[00:14:23.680 --> 00:14:25.680]  我們的馴服
[00:14:25.680 --> 00:14:29.320]  我們去馴服神
[00:14:29.320 --> 00:14:31.480]  也都因為馴服神的緣故
[00:14:31.480 --> 00:14:38.400]  我們學習馴服人
[00:14:38.400 --> 00:14:40.520]  心意更新改變
[00:14:40.520 --> 00:14:44.680]  是有內而外的一個改變
[00:14:44.680 --> 00:14:48.720]  是讓神掌管你自己的心思意念
[00:14:48.720 --> 00:14:50.720]  心思更新改變
[00:14:50.720 --> 00:14:52.720]  一個的改變
[00:14:52.720 --> 00:14:56.720]  剛才李傳道說到
[00:14:56.720 --> 00:14:57.920]  這個心思
[00:14:57.920 --> 00:15:01.720]  當我們去守主餐的時候
[00:15:01.720 --> 00:15:03.120]  神的意念
[00:15:03.120 --> 00:15:05.720]  神自己的提醒
[00:15:05.720 --> 00:15:07.520]  會怎樣?
[00:15:07.520 --> 00:15:09.120]  在我們裡面
[00:15:09.120 --> 00:15:10.320]  李傳道你這樣說
[00:15:10.320 --> 00:15:11.920]  很多人在下面可能會說
[00:15:11.920 --> 00:15:12.920]  搞錯
[00:15:12.920 --> 00:15:14.120]  是不是?
[00:15:14.120 --> 00:15:15.920]  用不著這麼八卦
[00:15:15.920 --> 00:15:17.520]  用不著這樣
[00:15:17.520 --> 00:15:19.520]  現在個個都是這樣
[00:15:19.520 --> 00:15:23.320]  有什麼大問題
[00:15:23.320 --> 00:15:23.720]  是不是?
[00:15:23.720 --> 00:15:24.520]  但是
[00:15:24.520 --> 00:15:26.920]  當人的心思意念
[00:15:26.920 --> 00:15:28.520]  蛻變改變的時候
[00:15:28.520 --> 00:15:31.320]  是越來越貼近神的心意的時候
[00:15:31.320 --> 00:15:32.520]  神是這樣提醒你
[00:15:32.520 --> 00:15:34.920]  你就去做
[00:15:34.920 --> 00:15:36.520]  當人人都說沒問題
[00:15:36.520 --> 00:15:38.920]  什麼翻版
[00:15:38.920 --> 00:15:43.320]  總之省到錢就是最厲害的
[00:15:43.320 --> 00:15:45.520]  我們用很多翻版的東西
[00:15:45.520 --> 00:15:46.920]  周圍的人都是這樣用的
[00:15:46.920 --> 00:15:48.520]  基督徒都是這樣用的
[00:15:48.520 --> 00:15:50.520]  有什麼問題
[00:15:50.520 --> 00:15:52.720]  不要這麼守舊了
[00:15:52.720 --> 00:15:55.320]  可能我們會用成這樣去說
[00:15:55.320 --> 00:15:56.920]  但這是神的心意
[00:15:56.920 --> 00:15:58.720]  這是神裡面的
[00:15:58.720 --> 00:16:00.920]  當我們更新改變之後
[00:16:00.920 --> 00:16:04.520]  原來這些我們都不容許
[00:16:04.520 --> 00:16:05.920]  它發生
[00:16:05.920 --> 00:16:07.320]  很難的
[00:16:07.320 --> 00:16:08.120]  很難的
[00:16:08.120 --> 00:16:10.720]  和這個世界的價值觀要抗衡
[00:16:10.720 --> 00:16:12.720]  很難
[00:16:12.720 --> 00:16:16.120]  要建立一個和神和好的關係
[00:16:16.120 --> 00:16:18.120]  是需要我們每天
[00:16:18.120 --> 00:16:21.320]  是需要我們每天將自己的心思意念
[00:16:21.320 --> 00:16:26.320]  將我們的身體再次獻上
[00:16:26.320 --> 00:16:30.120]  怎樣可以改變我們的心思意念
[00:16:30.120 --> 00:16:31.320]  是每一天
[00:16:31.320 --> 00:16:32.720]  是每一天
[00:16:32.720 --> 00:16:36.720]  如果上次游牧師都很大的提醒
[00:16:36.720 --> 00:16:39.720]  是要由神的話語去改變我們
[00:16:39.720 --> 00:16:41.920]  是神自己的心意
[00:16:41.920 --> 00:16:44.120]  所以我們能夠默想
[00:16:44.120 --> 00:16:46.520]  我們能夠去背誦神的話
[00:16:46.520 --> 00:16:49.920]  你的心思意念就有不同了
[00:16:49.920 --> 00:16:52.720]  為什麼你會
[00:16:52.720 --> 00:16:53.920]  不知不覺
[00:16:53.920 --> 00:16:56.320]  容讓世界一切的思想在你裡面
[00:16:56.320 --> 00:16:58.320]  因為你沒有神的話
[00:16:58.320 --> 00:16:59.720]  你沒有去默想
[00:16:59.720 --> 00:17:01.120]  你沒有去背誦
[00:17:01.120 --> 00:17:02.320]  你沒有去記住
[00:17:02.320 --> 00:17:09.920]  怎樣能夠改變你的心思意念呢
[00:17:09.920 --> 00:17:11.520]  《聖經》
[00:17:11.520 --> 00:17:14.720]  我們說是一本轉化生命的書
[00:17:14.720 --> 00:17:17.520]  所以為什麼游牧師上個星期
[00:17:17.520 --> 00:17:21.520]  我們說來說去都是那些東西
[00:17:21.520 --> 00:17:23.320]  開始關上耳朵了
[00:17:23.320 --> 00:17:25.920]  因為又是說
[00:17:25.920 --> 00:17:28.120]  讀經祈禱
[00:17:28.120 --> 00:17:29.920]  不過現在好像多了
[00:17:29.920 --> 00:17:32.320]  星期三晚有人說
[00:17:32.320 --> 00:17:35.520]  讀經祈禱翻小祖
[00:17:35.520 --> 00:17:36.520]  是不是
[00:17:36.520 --> 00:17:37.920]  我們發覺
[00:17:37.920 --> 00:17:38.920]  是的
[00:17:38.920 --> 00:17:39.920]  我們發覺
[00:17:39.920 --> 00:17:41.320]  在我們的生命裡面
[00:17:41.320 --> 00:17:44.320]  我們原來真的要靠著神的話語
[00:17:44.320 --> 00:17:49.120]  來改變我們的心思意念
[00:17:49.120 --> 00:17:54.120]  因為我們被這個世界已經無助了
[00:17:54.120 --> 00:17:55.920]  很開心
[00:17:55.920 --> 00:17:57.520]  在上個星期
[00:17:57.520 --> 00:17:58.720]  最後一個星期
[00:17:58.720 --> 00:18:03.720]  主日裡面
[00:18:03.720 --> 00:18:05.720]  鼓勵在明年裡面
[00:18:05.720 --> 00:18:07.120]  努力加油
[00:18:07.120 --> 00:18:08.920]  重新開始
[00:18:08.920 --> 00:18:12.120]  在培理家長的群組裡面
[00:18:12.120 --> 00:18:14.720]  培理家長的信仰班
[00:18:14.720 --> 00:18:16.320]  有一個群組
[00:18:16.320 --> 00:18:17.320]  他們現在開始
[00:18:17.320 --> 00:18:20.120]  已經回到我們的崇拜
[00:18:20.120 --> 00:18:21.320]  在群組裡面
[00:18:21.320 --> 00:18:22.320]  其中一個弟兄
[00:18:22.320 --> 00:18:23.320]  他信了主
[00:18:23.320 --> 00:18:26.120]  在小祖裡面幾個月前信了主
[00:18:26.120 --> 00:18:28.320]  他就說
[00:18:28.320 --> 00:18:31.320]  2015年最後這一次的敬拜
[00:18:31.320 --> 00:18:31.920]  他有參加
[00:18:31.920 --> 00:18:32.520]  很好
[00:18:32.520 --> 00:18:33.720]  他說為明年
[00:18:33.720 --> 00:18:35.320]  我們一起要更努力
[00:18:35.320 --> 00:18:36.720]  加油
[00:18:36.720 --> 00:18:37.720]  很好
[00:18:37.720 --> 00:18:39.920]  於是我就回覆
[00:18:39.920 --> 00:18:41.720]  希望在新一年裡面
[00:18:41.720 --> 00:18:44.320]  你們能夠更認識神
[00:18:44.320 --> 00:18:45.520]  將認識神的事
[00:18:45.520 --> 00:18:50.520]  放在你們個人的計劃裡面
[00:18:50.520 --> 00:18:52.320]  他很快地回應我
[00:18:52.320 --> 00:18:54.120]  他說一定會
[00:18:54.120 --> 00:18:56.320]  他說我現在先從什麼
[00:18:56.320 --> 00:18:59.120]  就是先從每日靈良開始
[00:18:59.120 --> 00:19:00.320]  楊牧師教
[00:19:00.320 --> 00:19:01.920]  Our Daily Bread
[00:19:01.920 --> 00:19:03.120]  開始
[00:19:03.120 --> 00:19:04.120]  接著他說
[00:19:04.120 --> 00:19:06.320]  如果有小祖聚會就好了
[00:19:06.320 --> 00:19:07.920]  因為我們已經停了
[00:19:07.920 --> 00:19:09.920]  在中間裡面
[00:19:09.920 --> 00:19:11.920]  我就說
[00:19:11.920 --> 00:19:13.920]  這個弟兄在他的生命裡面
[00:19:13.920 --> 00:19:15.920]  他一開始就走了一個
[00:19:15.920 --> 00:19:18.920]  走在一個正確的方向裡面
