
[00:00:00.000 --> 00:00:00.880]  我更加感恩的是
[00:04:04.140 --> 00:04:06.540]  佔中三子都清楚跟我們說
[00:04:06.540 --> 00:04:08.540]  他只是很期望我們能夠有一個
[00:04:08.540 --> 00:04:13.240]  真是合乎國際法律上的普選的原則
[00:04:13.240 --> 00:04:14.540]  但是不要忘記
[00:04:14.540 --> 00:04:17.740]  因為不斷有人在言語上面去威嚇我們
[00:04:18.140 --> 00:04:20.640]  甚至說要用解放軍來對付
[00:04:20.640 --> 00:04:21.540]  那你就害怕了
[00:04:21.540 --> 00:04:22.340]  好了
[00:04:22.340 --> 00:04:24.340]  不單單用言語
[00:04:24.340 --> 00:04:26.740]  繼續他們要策動攻勢
[00:04:26.740 --> 00:04:28.640]  尼西米基第四章第八節
[00:04:28.640 --> 00:04:32.340]  大家同謀要來攻擊耶路撒冷使城內擾亂
[00:04:32.340 --> 00:04:36.140]  當一有人來混入當中來搞亂的時候
[00:04:36.140 --> 00:04:38.240]  自然工作就要停止
[00:04:38.240 --> 00:04:40.740]  自然就會人心惶惶
[00:04:40.740 --> 00:04:42.240]  草木皆兵了
[00:04:42.240 --> 00:04:43.840]  不單單這樣
[00:04:43.840 --> 00:04:45.540]  他們更加要做一件事
[00:04:45.540 --> 00:04:46.940]  不單單要擾亂
[00:04:46.940 --> 00:04:47.940]  還要殺害
[00:04:48.140 --> 00:04:50.340]  我們一齊唸尼西米基第四章第十一節
[00:04:50.340 --> 00:04:53.140]  我們的敵人者說
[00:04:53.140 --> 00:04:55.140]  趁他們不知不見
[00:04:55.140 --> 00:04:59.840]  我們進入他們中間殺他們是工作之主
[00:04:59.840 --> 00:05:03.540]  他甚至要殺他們一些人
[00:05:03.540 --> 00:05:05.640]  當這些人一被殺的時候
[00:05:05.640 --> 00:05:07.640]  自然就很亂
[00:05:07.640 --> 00:05:10.040]  自然工作就要停止
[00:05:10.040 --> 00:05:12.940]  去到這一刻的時候
[00:05:12.940 --> 00:05:13.940]  我有一個很深的感受
[00:05:13.940 --> 00:05:17.440]  如果大家一直記得的時候
[00:05:17.540 --> 00:05:19.340]  在早幾個禮拜我和大家宣佈
[00:05:19.340 --> 00:05:22.140]  我們會和大埔一間教會
[00:05:22.140 --> 00:05:23.840]  叫使命教會來合作
[00:05:23.840 --> 00:05:25.440]  我和大家說
[00:05:25.440 --> 00:05:27.440]  要做這份工作不難
[00:05:27.440 --> 00:05:29.240]  但是那個屬靈挑戰是很大
[00:05:29.240 --> 00:05:31.940]  因為包圍著的全部都是精社
[00:05:31.940 --> 00:05:32.940]  暗堂
[00:05:32.940 --> 00:05:33.840]  佛寺
[00:05:33.840 --> 00:05:35.540]  和日本天德聖教
[00:05:35.540 --> 00:05:37.640]  我不知道弟兄姊妹
[00:05:37.640 --> 00:05:40.440]  究竟真的為這件事祈禱有多少
[00:05:40.440 --> 00:05:42.740]  有時候我們已經經常禱告
[00:05:42.740 --> 00:05:44.140]  我們只是聽,我們沒有去做
[00:05:44.140 --> 00:05:46.740]  甚至我要回來的時候
[00:05:46.740 --> 00:05:49.040]  我特意在這篇講章之前
[00:05:49.040 --> 00:05:52.540]  我已經叫他們印了一個代禱事項
[00:05:52.540 --> 00:05:55.440]  在我回來之前那個禮拜是這樣說的
[00:05:55.440 --> 00:05:57.640]  請特別為梁牧師宣講這個訊息
[00:05:57.640 --> 00:05:58.940]  就於就的禱告
[00:05:58.940 --> 00:05:59.940]  因為較為心結
[00:05:59.940 --> 00:06:02.440]  牧師預計當日下午三點鐘回香港
[00:06:02.440 --> 00:06:04.140]  晚上負責這次的講道
[00:06:04.140 --> 00:06:06.640]  願意你有順利和你有加力
[00:06:06.640 --> 00:06:09.240]  在報告事項應該有這個報告
[00:06:09.240 --> 00:06:11.640]  我不知道我們千幾個弟兄姊妹
[00:06:11.640 --> 00:06:13.140]  有多少人為了我祈禱
[00:06:13.140 --> 00:06:16.340]  因為可能出出入入都是自然的事
[00:06:17.440 --> 00:06:19.540]  我四月十三日跌倒的時候
[00:06:19.540 --> 00:06:22.040]  有人說「牧師,魔鬼來搞擾你」
[00:06:22.040 --> 00:06:23.240]  我說不要冤枉魔鬼
[00:06:23.240 --> 00:06:25.740]  但近期我會覺得是
[00:06:25.740 --> 00:06:28.940]  我當然要檢視我的輕忽
[00:06:28.940 --> 00:06:30.840]  我的行李被拿走
[00:06:30.840 --> 00:06:32.440]  我沒有受到傷害
[00:06:32.440 --> 00:06:34.040]  但令到我心境受損
[00:06:34.040 --> 00:06:35.340]  但不單單是這樣
[00:06:35.340 --> 00:06:37.340]  我回來的時候有很多不如意的事
[00:06:37.340 --> 00:06:38.640]  一連串的發生
[00:06:38.640 --> 00:06:40.740]  我都算是一個頗硬朗的人
[00:06:40.740 --> 00:06:43.240]  我都有一些喪氣
[00:06:43.240 --> 00:06:45.640]  我收到一個消息令我很不開心
[00:06:46.740 --> 00:06:47.940]  我記得和大家宣佈
[00:06:47.940 --> 00:06:50.440]  我們教會正在申請洪水橋
[00:06:50.440 --> 00:06:51.540]  這個地方
[00:06:51.540 --> 00:06:52.540]  請大家祈禱
[00:06:52.540 --> 00:06:54.440]  我不知道有多少人為我祈禱
[00:06:54.440 --> 00:06:57.740]  上星期六、日是我們粉嶺堂堂慶
[00:06:57.740 --> 00:07:00.640]  我星期六晚講完道之後收到一個消息
[00:07:00.640 --> 00:07:01.640]  很實在
[00:07:01.640 --> 00:07:05.240]  是領會帶了一些消息傳出來
[00:07:05.240 --> 00:07:10.140]  長華邨商場重建的圖則已經出了
[00:07:10.140 --> 00:07:12.340]  已經落到建築部那裡
[00:07:12.340 --> 00:07:14.440]  他們審核後會遞交上去
[00:07:14.440 --> 00:07:16.740]  他們會計數計完數之後就會馬上開工
[00:07:16.740 --> 00:07:19.540]  一年多前我們簽約的時候
[00:07:19.540 --> 00:07:20.340]  他寫到明
[00:07:20.340 --> 00:07:21.440]  有一條條款
[00:07:21.440 --> 00:07:22.540]  就是
[00:07:22.540 --> 00:07:24.340]  如果我們要你走
[00:07:24.340 --> 00:07:25.640]  六個月之內你要離開
[00:07:25.640 --> 00:07:27.840]  我在問神
[00:07:27.840 --> 00:07:30.040]  為什麼在堂慶那一刻你給我收到這個消息
[00:07:30.040 --> 00:07:31.440]  我尋一尋
[00:07:31.440 --> 00:07:32.940]  因為為什麼呢
[00:07:32.940 --> 00:07:34.740]  我們是沒有地方聚會
[00:07:34.740 --> 00:07:37.040]  我們試過敲門
[00:07:37.040 --> 00:07:38.340]  有些學校都被拒絕
[00:07:38.340 --> 00:07:39.340]  怎樣呢
[00:07:39.340 --> 00:07:41.340]  我仍然有這個信心
[00:07:41.340 --> 00:07:43.940]  我們不會沒有地方聚會
[00:07:44.740 --> 00:07:46.140]  但我第二天就跟弟兄姊妹講
[00:07:46.140 --> 00:07:49.740]  其實現在我們要面對這個處境
[00:07:49.740 --> 00:07:52.140]  其實我們一定要放時間去聯絡不同的人
[00:07:52.140 --> 00:07:53.540]  我們要籌措
[00:07:53.540 --> 00:07:55.040]  如果我們要搬的時候
[00:07:55.040 --> 00:07:56.340]  我們都要放很多時間
[00:07:56.340 --> 00:07:57.340]  怎樣來大搬地方
[00:07:57.340 --> 00:07:58.340]  怎樣去維繫那群人
[00:07:58.340 --> 00:08:01.140]  自然拖慢了我們全福音的腳步
[00:08:01.140 --> 00:08:03.740]  一連串很多很不如意的事
[00:08:03.740 --> 00:08:06.340]  我仍然講實在傷害不了我們的核心
[00:08:06.340 --> 00:08:09.240]  但是令到我們會受虧損
[00:08:09.240 --> 00:08:11.740]  或者令到我們的步伐拖慢
[00:08:11.940 --> 00:08:15.740]  就好像這些所面對的衝擊一樣
[00:08:15.740 --> 00:08:17.340]  所以我提醒弟兄姊妹
[00:08:17.340 --> 00:08:18.240]  我們要警醒
[00:08:18.240 --> 00:08:19.340]  我們要禱告
[00:08:19.340 --> 00:08:21.040]  但是有時候我們覺得
[00:08:21.040 --> 00:08:22.840]  這個只不過是我們已經聽慣了的事情
[00:08:22.840 --> 00:08:23.940]  我們不去做
[00:08:23.940 --> 00:08:25.440]  不要介意
[00:08:25.440 --> 00:08:26.740]  你可不可以舉一舉手
[00:08:26.740 --> 00:08:30.340]  有多少人為我們申請洪水橋
[00:08:30.340 --> 00:08:31.840]  來做教會
[00:08:31.840 --> 00:08:33.040]  來得到這件事
[00:08:33.040 --> 00:08:33.840]  請你舉手
[00:08:33.840 --> 00:08:35.040]  你又為我這件事祈禱
[00:08:35.040 --> 00:08:36.940]  你想想我們這裡三百多人
[00:08:36.940 --> 00:08:38.040]  不會多過十個人
[00:08:38.040 --> 00:08:40.440]  原來我去講的事情
[00:08:40.440 --> 00:08:41.840]  原來大家只是聽而已
[00:08:41.940 --> 00:08:43.040]  沒有去留意
[00:08:43.040 --> 00:08:46.340]  我們一路看輕了撒旦的工作
[00:08:46.340 --> 00:08:49.040]  我們今天星期一已經和
[00:08:49.040 --> 00:08:51.240]  使命教會已經開了會
[00:08:51.240 --> 00:08:52.840]  七月開始
[00:08:52.840 --> 00:08:53.940]  十二號開始
[00:08:53.940 --> 00:08:55.540]  我們就會開多一堂崇拜給他們
[00:08:55.540 --> 00:08:56.840]  在黃昏崇拜
[00:08:56.840 --> 00:08:58.940]  就是說我們真正開始做工作
[00:08:58.940 --> 00:09:00.340]  所以撒旦的工作
[00:09:00.340 --> 00:09:02.040]  一定會繼續的來加倍
[00:09:02.040 --> 00:09:04.540]  我真的很懇求弟兄姊妹
[00:09:04.540 --> 00:09:06.140]  守望自己
[00:09:06.140 --> 00:09:07.140]  守望教會
[00:09:07.140 --> 00:09:08.240]  守望你的目者
[00:09:08.240 --> 00:09:10.440]  因為主耶穌說
[00:09:10.440 --> 00:09:11.240]  擊打羊
[00:09:12.140 --> 00:09:13.240]  的方法是什麼呢?
[00:09:13.240 --> 00:09:14.540]  就是打倒牧羊人
[00:09:14.540 --> 00:09:15.940]  羊就分散
[00:09:15.940 --> 00:09:18.540]  不知道大家知不知道
[00:09:18.540 --> 00:09:20.740]  我自己在這幾個月裡面
[00:09:20.740 --> 00:09:21.940]  其實都頻頻撲破
[00:09:21.940 --> 00:09:25.440]  我會在下個星期寫封聖母信給大家
[00:09:25.440 --> 00:09:28.140]  我隔個星期三早上
[00:09:28.140 --> 00:09:29.240]  要過去
[00:09:29.240 --> 00:09:30.640]  葵涌堂
[00:09:30.640 --> 00:09:32.340]  和他們有茶經祈禱
[00:09:32.340 --> 00:09:34.340]  逢星期二的下午
[00:09:34.340 --> 00:09:36.040]  我要去福音午餐
[00:09:36.040 --> 00:09:37.940]  因為我重視福音工作
[00:09:37.940 --> 00:09:39.740]  現在很多人出席福音午餐
[00:09:39.740 --> 00:09:42.140]  我禮拜三和他們開了福音茶經
[00:09:42.140 --> 00:09:43.440]  都是在下午的時間
[00:09:43.440 --> 00:09:46.340]  禮拜二我完了福音午餐
[00:09:46.340 --> 00:09:47.540]  我要趕回來
[00:09:47.540 --> 00:09:49.840]  對著一群智障的人來講故事
[00:09:49.840 --> 00:09:52.140]  我不想放棄這一群人
[00:09:52.140 --> 00:09:55.540]  那時候我自己都沒什麼機會安靜
[00:09:55.540 --> 00:09:58.240]  沒什麼機會可以來寫一篇好的講章
[00:09:58.240 --> 00:09:59.240]  我也有點懷疑
[00:09:59.240 --> 00:10:01.240]  所以
[00:10:01.240 --> 00:10:03.540]  其實很期望弟兄姊妹來守望
[00:10:03.540 --> 00:10:06.340]  當然撒旦做這些工作的時候
[00:10:06.340 --> 00:10:07.740]  就會令我們風聲鶴唳
[00:10:07.740 --> 00:10:08.740]  很簡單你看看
[00:10:09.040 --> 00:10:09.840]  在廣州
[00:10:09.840 --> 00:10:11.940]  在地鐵裡面
[00:10:11.940 --> 00:10:13.540]  有人說斬人啊
[00:10:13.540 --> 00:10:14.640]  然後就有人踩人
[00:10:14.640 --> 00:10:15.940]  有很多人受傷
[00:10:15.940 --> 00:10:19.340]  因為新疆一些人來帶去
[00:10:19.340 --> 00:10:20.940]  放炸彈
[00:10:20.940 --> 00:10:22.740]  於是令人心惶惶
[00:10:22.740 --> 00:10:23.840]  草木皆兵
[00:10:23.840 --> 00:10:25.540]  上兩三個星期的時候
[00:10:25.540 --> 00:10:26.540]  不知道大家有沒有看過一段新聞
[00:10:26.540 --> 00:10:27.340]  在東門
[00:10:27.340 --> 00:10:28.940]  有一個精神有問題的人
[00:10:28.940 --> 00:10:30.740]  推掉了一個 counter(櫃台)
[00:10:30.740 --> 00:10:32.040]  但是就傳出來說
[00:10:32.040 --> 00:10:32.540]  斬人啊
[00:10:32.540 --> 00:10:32.940]  有炸彈
[00:10:32.940 --> 00:10:34.740]  搞到整個東門都亂了
[00:10:34.740 --> 00:10:36.840]  原來只是一兩句話
[00:10:36.840 --> 00:10:40.640]  撒旦他不會害到我們的核心
[00:10:40.640 --> 00:10:43.140]  但是他會做破壞的工作
[00:10:43.140 --> 00:10:45.240]  我不知道大家有沒有這個警覺
[00:10:45.240 --> 00:10:48.740]  就是我們大報堂已經買了三個單位
[00:10:48.740 --> 00:10:50.740]  現在律師在幫我們做手續
[00:10:50.740 --> 00:10:52.740]  我自己也擔心
[00:10:52.740 --> 00:10:54.340]  會不會在這些過程上面
[00:10:54.340 --> 00:10:55.940]  或者大家有不同的意見
[00:10:55.940 --> 00:10:58.140]  而產生了一些不和呢?
[00:10:58.140 --> 00:11:00.240]  下個星期六
[00:11:00.240 --> 00:11:01.340]  或者接下來的星期六
[00:11:01.340 --> 00:11:02.840]  我講梨希米記的時候
[00:11:02.840 --> 00:11:03.840]  就剛剛講到
[00:11:03.840 --> 00:11:06.740]  原來最大的傷害就是內部裡面的不和
[00:11:06.740 --> 00:11:08.440]  我們今天暫時還沒有
[00:11:08.440 --> 00:11:09.740]  但是我知道
[00:11:09.740 --> 00:11:11.140]  撒旦最喜歡做的工作
[00:11:11.140 --> 00:11:12.140]  就是做內部分化
[00:11:12.140 --> 00:11:14.940]  所以求神你要幫助我們這個警醒
[00:11:14.940 --> 00:11:15.440]  好了
[00:11:15.440 --> 00:11:16.140]  梨希米
[00:11:16.140 --> 00:11:17.940]  她面對這些挑戰的時候
[00:11:17.940 --> 00:11:18.740]  她做些什麼呢?
[00:11:18.740 --> 00:11:19.440]  她不是反駁
[00:11:19.440 --> 00:11:20.240]  她是祈禱
[00:11:20.240 --> 00:11:22.340]  她向神尼德去禱告
[00:11:22.340 --> 00:11:23.840]  求神尼德去幫助
[00:11:23.840 --> 00:11:24.940]  我們一起來看看
[00:11:24.940 --> 00:11:27.440]  梨希米記第四章的第四節
[00:11:27.440 --> 00:11:29.040]  我們一起來讀出
[00:11:29.040 --> 00:11:31.040]  我們的神啊
[00:11:31.040 --> 00:11:32.340]  求你垂聽
[00:11:32.340 --> 00:11:34.440]  因為我們被藐視
[00:11:35.440 --> 00:11:39.040]  梨希米沒有跟這些人爭拗
[00:11:39.040 --> 00:11:40.740]  沒有跟他們爭辯
[00:11:40.740 --> 00:11:43.940]  她只是將問題帶到神的面前
[00:11:43.940 --> 00:11:45.440]  跟神說
[00:11:45.440 --> 00:11:47.040]  神你來垂聽我的禱告
[00:11:47.040 --> 00:11:48.240]  因為我們被藐視
[00:11:48.240 --> 00:11:51.340]  梨希米不是因為自己被挑戰
[00:11:51.340 --> 00:11:53.540]  於是她尼德去咒罵別人
[00:11:53.540 --> 00:11:56.640]  今天她知道自己是被神猜險
[00:11:56.640 --> 00:11:59.840]  求神尼德去憐憫她
[00:11:59.840 --> 00:12:00.740]  給她力量
[00:12:00.740 --> 00:12:03.140]  於是她為神尼德去作供
[00:12:04.240 --> 00:12:05.540]  他們被藐視的時候
[00:12:05.540 --> 00:12:07.840]  即是這群人是背後在藐視神
[00:12:07.840 --> 00:12:09.540]  在當時的律法來說
[00:12:09.540 --> 00:12:10.840]  是一個很嚴厲的罪
[00:12:10.840 --> 00:12:11.740]  但是很可悲
[00:12:11.740 --> 00:12:13.740]  今天很多基督徒
[00:12:13.740 --> 00:12:15.640]  都輕得了這條律法
[00:12:15.640 --> 00:12:16.540]  我們一起來讀文
[00:12:16.540 --> 00:12:18.340]  數幾十五章的第三十一節
[00:12:18.340 --> 00:12:19.640]  十五章三十一節
[00:12:19.640 --> 00:12:23.040]  因他藐視耶和華的言語
[00:12:23.040 --> 00:12:25.140]  違背耶和華的命令
[00:12:25.140 --> 00:12:27.140]  那人總要剪除
[00:12:27.140 --> 00:12:29.940]  他的罪孽要歸到他身上
[00:12:29.940 --> 00:12:33.440]  藐視神的話語
[00:12:33.540 --> 00:12:36.240]  不看重神的話
[00:12:36.240 --> 00:12:38.340]  這個人是犯了很嚴重的罪
[00:12:38.340 --> 00:12:39.340]  他要被剪除
[00:12:39.340 --> 00:12:42.940]  今天我們知不知道
[00:12:42.940 --> 00:12:44.540]  我們是君尊濟私的身份呢?
[00:12:44.540 --> 00:12:46.840]  我們是君尊濟私的身份
[00:12:46.840 --> 00:12:48.640]  我們的職份就是要去代禱
[00:12:48.640 --> 00:12:51.340]  我們也是傳福音的使者
[00:12:51.340 --> 00:12:53.340]  今天神已經把福音的使命
[00:12:53.340 --> 00:12:54.240]  託付給我們
[00:12:54.240 --> 00:12:56.940]  聖經說到我們不可以停止聚會
[00:12:56.940 --> 00:12:58.940]  我們要著緊我們的敬拜
[00:12:58.940 --> 00:12:59.840]  今天我們知道
[00:12:59.840 --> 00:13:00.940]  基督徒我們要去侍奉
[00:13:00.940 --> 00:13:01.740]  要親近神
[00:13:01.740 --> 00:13:02.640]  我們要奉獻
[00:13:03.140 --> 00:13:04.140]  但是今天很多基督徒
[00:13:04.140 --> 00:13:05.540]  往往有時候在這方面
[00:13:05.540 --> 00:13:06.940]  已經沒有理由著緊
[00:13:06.940 --> 00:13:09.340]  其實我們是在藐視神的話語
[00:13:09.340 --> 00:13:11.140]  但我們不是覺得這麼嚴重
[00:13:11.140 --> 00:13:13.140]  我們覺得沒什麼
[00:13:13.140 --> 00:13:17.040]  今天我們失落了這個教導
[00:13:17.040 --> 00:13:18.740]  尼西米很清楚
[00:13:18.740 --> 00:13:19.840]  知道這群人藐視他
[00:13:19.840 --> 00:13:20.740]  即是在藐視神
[00:13:20.740 --> 00:13:22.040]  於是他在神面前
[00:13:22.040 --> 00:13:22.840]  尼西米求神
[00:13:22.840 --> 00:13:23.540]  要憐憫
[00:13:23.540 --> 00:13:24.640]  聽他的禱告
[00:13:24.640 --> 00:13:26.240]  接著他就就座了
[00:13:26.240 --> 00:13:27.540]  我們一起來讀
[00:13:27.540 --> 00:13:28.940]  尼西米第四章第四節
[00:13:28.940 --> 00:13:29.840]  我們一起來讀出
[00:13:30.240 --> 00:13:34.240]  求祢使他們的誹謗歸於他們的頭上
[00:13:34.240 --> 00:13:37.640]  使他們在老道之地作為略物
[00:13:37.640 --> 00:13:39.640]  祂求神祢要為祂伸冤
[00:13:39.640 --> 00:13:41.740]  特別這群人
[00:13:41.740 --> 00:13:44.040]  他們所做的惡果要祢自食其果
[00:13:44.040 --> 00:13:46.640]  可能不同年代的人
[00:13:46.640 --> 00:13:48.040]  有不同吵架的方法
[00:13:48.040 --> 00:13:50.740]  現在我很少聽到有人這樣吵架
[00:13:50.740 --> 00:13:51.840]  但是我小時候
[00:13:51.840 --> 00:13:53.340]  看到有些人吵架
[00:13:53.340 --> 00:13:54.340]  很可愛的
[00:13:54.340 --> 00:13:55.440]  你死啦
[00:13:55.440 --> 00:13:56.440]  這樣罵對方
[00:13:56.440 --> 00:13:57.840]  我養過你
[00:13:57.840 --> 00:13:58.640]  我批過你
[00:13:58.840 --> 00:14:00.240]  全部還給你
[00:14:00.240 --> 00:14:01.840]  我不知道有沒有人見過這些
[00:14:01.840 --> 00:14:04.040]  現在已經很少人這樣去罵別人
[00:14:04.040 --> 00:14:05.540]  但是上一代是這樣的
[00:14:05.540 --> 00:14:06.240]  證明了一件事
[00:14:06.240 --> 00:14:07.540]  我批你
[00:14:07.540 --> 00:14:08.940]  我記得師母
[00:14:08.940 --> 00:14:10.240]  跟師母有一次去旅行
[00:14:10.240 --> 00:14:11.140]  很多年之前
[00:14:11.140 --> 00:14:12.840]  我們很難忘的印象
[00:14:12.840 --> 00:14:14.440]  就是看到那些人吵架
[00:14:14.440 --> 00:14:15.340]  他們呢
[00:14:15.340 --> 00:14:16.340]  好像唱歌一樣
