
[00:00:00.000 --> 00:00:03.080]  今天很開心和大家一起敬拜
[00:09:17.880 --> 00:09:19.320]  香港都沒笑過
[00:09:19.320 --> 00:09:22.920]  香港如果遲了到十五分鐘有人罵你的
[00:09:22.920 --> 00:09:24.560]  英國六個小時
[00:09:24.560 --> 00:09:26.640]  那你去不去英國?
[00:09:26.640 --> 00:09:27.680]  我都去
[00:09:27.680 --> 00:09:31.880]  英國去不到就去臺灣馬來西亞
[00:09:31.880 --> 00:09:34.320]  馬來西亞其實是噁心的
[00:09:34.320 --> 00:09:35.520]  你去那裏買屋就行
[00:09:35.520 --> 00:09:37.160]  但是做公民就很難
[00:09:37.160 --> 00:09:38.080]  臺灣就不同
[00:09:38.080 --> 00:09:38.960]  臺灣很好
[00:09:38.960 --> 00:09:41.280]  你去了一年之後可以成爲公民
[00:09:41.280 --> 00:09:44.520]  臺灣的醫療系統還好過香港
[00:09:44.520 --> 00:09:47.080]  咖啡也好一點
[00:09:47.080 --> 00:09:49.360]  不過臺灣有一樣東西你知不知道
[00:09:49.360 --> 00:09:54.520]  就是臺灣是全世界飛彈密度最高的國家
[00:09:54.520 --> 00:09:57.080]  每一平方米都有很多飛彈
[00:09:57.080 --> 00:09:59.000]  無論你去哪裏住
[00:09:59.000 --> 00:10:01.240]  都有一隻飛彈在你附近
[00:10:01.240 --> 00:10:02.000]  好不好?
[00:10:02.000 --> 00:10:03.400]  當然好,是保護你的
[00:10:03.400 --> 00:10:05.600]  爲什麼我需要那麼多飛彈保護我?
[00:10:05.600 --> 00:10:11.680]  這個你慢慢想想
[00:10:11.680 --> 00:10:14.440]  其實我都喜歡臺灣
[00:10:14.440 --> 00:10:16.720]  不過我已經有加拿大的國籍
[00:10:16.720 --> 00:10:18.440]  有香港的
[00:10:18.440 --> 00:10:19.960]  我想大陸我都可以
[00:10:19.960 --> 00:10:23.800]  那我可不可以多拿一個國籍呢
[00:10:23.800 --> 00:10:26.920]  不過我今天不是教大家怎麼移民
[00:10:26.920 --> 00:10:27.800]  或者移民去哪裏
[00:10:27.800 --> 00:10:28.960]  或者應不應該移民
[00:10:28.960 --> 00:10:30.680]  今天我想講的話
[00:10:30.680 --> 00:10:32.880]  就是你考慮移民之前
[00:10:32.880 --> 00:10:37.640]  你倒不如申請移民去尼泰亞的國度
[00:10:37.640 --> 00:10:40.160]  公平公義平安永遠
[00:10:40.160 --> 00:10:44.960]  這個國度的好處是不用錢申請
[00:10:44.960 --> 00:10:47.440]  而且一定成功的
[00:10:47.440 --> 00:10:50.360]  所以各位朋友如果你未信耶穌
[00:10:50.360 --> 00:10:55.480]  你應該首先移民去這個國度
[00:10:55.480 --> 00:10:58.200]  那你說羅牧師那怎麼移民?
[00:10:58.200 --> 00:10:59.520]  這個國度在哪裏?
[00:10:59.520 --> 00:11:02.800]  耶穌已經來了又走了二千年了
[00:11:02.800 --> 00:11:04.560]  都未見過有這樣的國度
[00:11:04.560 --> 00:11:07.040]  那這個究竟是在說什麼?
[00:11:07.040 --> 00:11:08.600]  他說這個嬰孩要建一個國度
[00:11:08.600 --> 00:11:10.480]  爲什麼沒有呢?
[00:11:10.480 --> 00:11:13.840]  其實不是沒有
[00:11:13.840 --> 00:11:17.160]  爾賽亞的預言
[00:11:17.160 --> 00:11:19.920]  其實剛纔所讀的兩節經文
[00:11:19.920 --> 00:11:21.880]  不是一個預言
[00:11:21.880 --> 00:11:23.880]  而是兩個預言
[00:11:23.880 --> 00:11:25.720]  第一個就是第一句
[00:11:25.720 --> 00:11:27.480]  因有一嬰孩爲我們
[00:11:27.480 --> 00:11:29.240]  而新有一子似給我們
[00:11:29.240 --> 00:11:30.480]  已經發生了
[00:11:30.480 --> 00:11:32.840]  我們每年慶祝個聖誕節
[00:11:32.840 --> 00:11:34.400]  就是這個
[00:11:34.400 --> 00:11:35.960]  那第二個呢?
[00:11:35.960 --> 00:11:38.640]  第二個預言就是跟着那幾句
[00:11:38.640 --> 00:11:39.760]  還未發生
[00:11:39.760 --> 00:11:41.640]  不過就快了
[00:11:41.640 --> 00:11:43.200]  那幾句就是
[00:11:43.200 --> 00:11:49.960]  政權必擔在他的肩頭上
[00:11:49.960 --> 00:11:52.360]  他的政權與平安必加珍無窮
[00:11:52.360 --> 00:11:55.840]  他必在大位的寶座上治理他的國
[00:11:55.840 --> 00:12:00.360]  再看清楚,以公義公平公義使國堅定穩固
[00:12:00.360 --> 00:12:02.360]  從今直到永遠
[00:12:02.360 --> 00:12:06.400]  萬君之和的熱心必成就寫事
[00:12:06.400 --> 00:12:08.400]  上帝說一定要成就
[00:12:08.400 --> 00:12:10.520]  就快開始,就快成就
[00:12:10.520 --> 00:12:12.520]  所以我們看到耶穌第一次的降臨
[00:12:12.520 --> 00:12:14.120]  是成爲我們的救世主
[00:12:14.120 --> 00:12:15.480]  第二次的降臨
[00:12:15.480 --> 00:12:18.280]  就要建立一個完美的政府
[00:12:18.280 --> 00:12:20.480]  哇,這個政府真的很吸引
[00:12:20.480 --> 00:12:24.520]  那耶穌是一個怎樣的統治者呢?
[00:12:24.520 --> 00:12:25.800]  耶穌是不是一個特首呢?
[00:12:25.800 --> 00:12:26.920]  耶穌不僅是一個特首
[00:12:26.920 --> 00:12:28.920]  祂是一個君王
[00:12:28.920 --> 00:12:33.360]  以色列人如何形容這個君王
[00:12:33.360 --> 00:12:38.160]  耶穌基督將來如何統治這個千禧年國度呢?
[00:12:38.160 --> 00:12:40.800]  祂用了四個稱號來形容祂
[00:12:40.800 --> 00:12:43.120]  祂說這個君王的名字
[00:12:43.120 --> 00:12:44.440]  在舊約裏面
[00:12:44.440 --> 00:12:47.560]  這個名字就代表
[00:12:47.560 --> 00:12:48.560]  代表那個人
[00:12:48.560 --> 00:12:50.240]  那我們現在就轉了
[00:12:50.240 --> 00:12:52.440]  那謝牧師就叫做Ken
[00:12:52.440 --> 00:12:53.720]  我又叫做Ken
[00:12:53.720 --> 00:12:54.960]  你問我們Ken是怎樣的
[00:12:54.960 --> 00:12:56.480]  我們又不是不懂得回答你
[00:12:56.480 --> 00:12:59.280]  但不是,舊約的名字很重要
[00:12:59.280 --> 00:13:03.400]  祂名稱爲奇妙策事
[00:13:03.400 --> 00:13:07.560]  英文是Wonderful Counselor
[00:13:07.560 --> 00:13:08.520]  全能的神
[00:13:08.520 --> 00:13:11.360]  永在和平的君
[00:13:11.360 --> 00:13:15.480]  這四個稱號顯露出耶穌基督的本質
[00:13:15.480 --> 00:13:19.880]  讓我們看看新約聖經如何解釋這四個稱號
[00:13:19.880 --> 00:13:23.280]  奇妙的策事
[00:13:23.280 --> 00:13:26.560]  和合本也叫做奇妙策事
[00:13:26.560 --> 00:13:31.120]  但是新約本和英文也叫做奇妙的策事
[00:13:31.120 --> 00:13:32.840]  Wonderful Counselor
[00:13:32.840 --> 00:13:36.320]  這個策事可以解釋爲一個牧師
[00:13:36.320 --> 00:13:37.960]  一個Advisor
[00:13:37.960 --> 00:13:40.280]  或者是一個輔導者
[00:13:40.280 --> 00:13:41.640]  在美國
[00:13:41.640 --> 00:13:45.880]  一個人稱他的律師叫做Counselor
[00:13:45.880 --> 00:13:47.720]  如果你看英文電影
[00:13:47.720 --> 00:13:49.600]  在美國的電影
[00:13:49.600 --> 00:13:51.280]  他說My Counselor
[00:13:51.280 --> 00:13:53.240]  如果你在美國打官司
[00:13:53.240 --> 00:13:55.120]  你一定要找一個很好的律師
[00:13:55.120 --> 00:13:57.680]  因爲It makes a difference
[00:13:57.680 --> 00:14:00.280]  你贏定輸,坐牢定勝利
[00:14:00.280 --> 00:14:03.960]  很多時候在乎你的律師是怎樣
[00:14:03.960 --> 00:14:05.480]  這個Counselor
[00:14:05.480 --> 00:14:08.320]  這個是怎樣Wonderful法呢?
[00:14:08.320 --> 00:14:10.040]  哥羅西書
[00:14:10.040 --> 00:14:12.200]  2章3節描寫耶穌基督
[00:14:12.200 --> 00:14:16.200]  祂說所積蓄的一切智慧知識都在祂裏面
[00:14:16.200 --> 00:14:18.520]  全世界所有的Wisdom
[00:14:18.520 --> 00:14:22.560]  所有的Knowledge祂都懂得
[00:14:22.560 --> 00:14:24.880]  是不是值得做你的Counselor
[00:14:24.880 --> 00:14:26.640]  Wonderful
[00:14:26.640 --> 00:14:29.960]  耶穌基督說我就是道路真理生命
[00:14:29.960 --> 00:14:32.840]  I am the truth
[00:14:32.840 --> 00:14:34.120]  我就是真理
[00:14:34.120 --> 00:14:35.680]  我不是一部分真理
[00:14:35.680 --> 00:14:37.240]  我是所有的真理
[00:14:37.240 --> 00:14:39.560]  全世界所有的真理
[00:14:39.560 --> 00:14:41.040]  所有的智慧
[00:14:41.040 --> 00:14:43.600]  所有的知識
[00:14:43.600 --> 00:14:47.040]  都在耶穌基督裏面
[00:14:47.040 --> 00:14:52.120]  這個將來要治理這個國度的君王
[00:14:52.120 --> 00:14:54.440]  還有全能的神
[00:14:54.440 --> 00:15:00.440]  祂什麼都可以做到
[00:15:00.440 --> 00:15:02.560]  在1:8
[00:15:02.560 --> 00:15:05.520]  耶穌說我就是α Ω
[00:15:05.520 --> 00:15:07.200]  我是始,我是終
[00:15:07.200 --> 00:15:13.640]  是釋在今在,以後永在的全能者
[00:15:13.640 --> 00:15:14.680]  Everything
[00:15:14.680 --> 00:15:16.920]  一樣東西都可以做到
[00:15:16.920 --> 00:15:19.680]  聖經多次告訴我們
[00:15:19.680 --> 00:15:22.480]  耶穌就是我們全能的真神
[00:15:22.480 --> 00:15:26.000]  永在的父,Eternal Father
[00:15:26.000 --> 00:15:28.920]  這個都可以解釋成爲
[00:15:28.920 --> 00:15:32.320]  The Father of Eternity
[00:15:32.320 --> 00:15:34.360]  即是說永恆的創造者
[00:15:34.360 --> 00:15:36.160]  永恆是從祂而出的
[00:15:36.160 --> 00:15:40.160]  The Father of Eternity
[00:15:40.160 --> 00:15:48.600]  祂創造永恆
[00:15:48.600 --> 00:15:51.480]  希伯來書第一章10到11節說
[00:15:51.480 --> 00:15:54.360]  主啊,禰起初立地的根基
[00:15:54.360 --> 00:15:56.720]  天也是禰手所做的
[00:15:56.720 --> 00:16:00.160]  天地都要滅沒,禰卻要長存
[00:16:00.160 --> 00:16:04.360]  有一天天地過去,整個宇宙過去的時候
[00:16:04.360 --> 00:16:05.920]  耶穌基督仍然在這裏
[00:16:05.920 --> 00:16:10.480]  因爲祂是The Father of Eternity
[00:16:10.480 --> 00:16:15.120]  你知不知道這個宇宙有多大
[00:16:15.120 --> 00:16:19.600]  根據愛因斯坦的《相對論》很奇妙
[00:16:19.600 --> 00:16:22.000]  他計算到是有個開始的
[00:16:22.000 --> 00:16:26.120]  這個創造是有個起點的
[00:16:26.120 --> 00:16:29.560]  現在的科學家計算到宇宙有個直徑
[00:16:29.560 --> 00:16:31.760]  所謂宇宙有個直徑
[00:16:31.760 --> 00:16:33.840]  就是可以觀察到的宇宙
[00:16:33.840 --> 00:16:35.360]  Observable
[00:16:35.360 --> 00:16:38.320]  我用兩分鐘的時間講一下這個科學
[00:16:38.320 --> 00:16:44.360]  因爲我還沒做全能之前我是讀Engineering
[00:16:44.360 --> 00:16:50.720]  這個宇宙據統計它的直徑是930億光年
[00:16:50.720 --> 00:16:54.240]  光速每秒鐘走多少裏?大家知不知道?
[00:16:54.240 --> 00:16:59.720]  30萬公里,每秒鐘走30萬里
[00:16:59.720 --> 00:17:06.160]  要走930億年,不是930年
[00:17:06.160 --> 00:17:08.720]  然後才由一邊去到另一邊
[00:17:08.720 --> 00:17:12.240]  這個宇宙有多少個星系呢?
[00:17:12.240 --> 00:17:15.160]  一個星系就是一個Galaxy
[00:17:15.160 --> 00:17:17.960]  我們銀河系是其中一個Galaxy
[00:17:17.960 --> 00:17:20.160]  我讀中學的時候
[00:17:20.160 --> 00:17:22.800]  那時候很多年前了,你還沒出生
[00:17:22.800 --> 00:17:24.600]  有些人
[00:17:24.600 --> 00:17:26.600]  那時候的統計
[00:17:26.600 --> 00:17:30.600]  宇宙裏面總共有1000億個星系
[00:17:30.600 --> 00:17:32.840]  不是1000個
[00:17:32.840 --> 00:17:35.400]  不是1億個,是1000億個
[00:17:35.400 --> 00:17:38.960]  如果你有1000億元就很多錢了
[00:17:38.960 --> 00:17:41.640]  1000元就不是多過很多
[00:17:41.640 --> 00:17:44.720]  1億就多過很多,但是1000億
[00:17:44.720 --> 00:17:49.320]  那時候我讀中學說宇宙裏面有1000億個星系
[00:17:49.320 --> 00:17:52.240]  但是現在最新的統計就不是了
[00:17:52.240 --> 00:17:55.800]  就有2萬億個星系
[00:17:55.800 --> 00:17:59.120]  而我們的銀河系是其中一個星系
[00:17:59.120 --> 00:18:01.520]  銀河系有多少個星星呢?
[00:18:01.520 --> 00:18:05.680]  我們的太陽就是其中一顆,不大不小的星星
[00:18:05.680 --> 00:18:09.880]  銀河系有1000億顆星星
[00:18:09.880 --> 00:18:13.480]  不是1000顆,不是1億顆,是1000億顆星星
[00:18:13.480 --> 00:18:15.720]  哇,這個宇宙多大啊
[00:18:15.720 --> 00:18:18.040]  耶穌怎麼上座啊?
[00:18:18.040 --> 00:18:21.600]  祂說一句話,有
[00:18:21.600 --> 00:18:24.520]  整個宇宙就出現了
[00:18:24.520 --> 00:18:27.400]  這個
[00:18:27.400 --> 00:18:29.400]  就是
[00:18:29.400 --> 00:18:32.560]  耶穌基督尼賽亞
[00:18:32.560 --> 00:18:34.160]  他名稱爲
[00:18:34.160 --> 00:18:38.240]  奇妙的察事,全能的神,永在的父
[00:18:38.240 --> 00:18:41.280]  和平的棍
[00:18:41.280 --> 00:18:45.080]  Prince of Peace
[00:18:45.080 --> 00:18:48.160]  和平和平安是同一個字
[00:18:48.160 --> 00:18:49.960]  努加福音2:14
[00:18:49.960 --> 00:18:52.320]  耶穌第一次降生
[00:18:52.320 --> 00:18:56.760]  尼賽亞第一次降生的時候
[00:18:56.760 --> 00:18:58.480]  宣告
[00:18:58.480 --> 00:19:00.680]  至高之處,榮耀歸於神
[00:19:00.680 --> 00:19:06.000]  在地上平安歸於他所喜悅的人
[00:19:06.000 --> 00:19:09.280]  然後耶穌基督在最後晚餐對那些門徒說
[00:19:09.280 --> 00:19:11.760]  我留下平安給你們
[00:19:11.760 --> 00:19:13.920]  我將我的平安賜給你們
[00:19:13.920 --> 00:19:16.600]  我所賜的不將世人所賜的
[00:19:16.600 --> 00:19:20.000]  你們心裏不要憂愁也不要膽怯
[00:19:20.000 --> 00:19:23.640]  所以頂尖的,如果你心裏面憂愁,你不舒服,你膽怯
[00:19:23.640 --> 00:19:27.720]  這個世界的凌亂,令到你自己很困擾的時候
[00:19:27.720 --> 00:19:29.280]  你回到耶穌基督
[00:19:29.280 --> 00:19:32.000]  因爲耶穌說,我將平安給你們
[00:19:32.000 --> 00:19:36.080]  You are alright, you are okay, don't worry
[00:19:36.080 --> 00:19:38.720]  耶穌基督叫他這樣做
[00:19:38.720 --> 00:19:43.920]  只有耶穌基督賜的平安,纔是真正的平安
[00:19:43.920 --> 00:19:47.080]  我們看到,所以舊約預言尼賽亞
[00:19:47.080 --> 00:19:49.040]  新約預言,我給你們知道
[00:19:49.040 --> 00:19:51.000]  這個預言已經應驗
[00:19:51.000 --> 00:19:53.320]  而且這個尼賽亞就是耶穌基督
[00:19:53.320 --> 00:19:55.040]  有一點我要強調的
[00:19:55.040 --> 00:19:59.280]  就是這個尼賽亞第一次來來
[00:19:59.280 --> 00:20:03.320]  是經過童貞女十月懷胎來
[00:20:03.320 --> 00:20:08.000]  你想想,一個剛剛出世的寶寶
[00:20:08.000 --> 00:20:14.080]  不懂喫東西,不懂說話,不懂去洗手間
[00:20:14.080 --> 00:20:16.200]  全部都要靠媽媽
[00:20:16.200 --> 00:20:17.840]  這個英雄是誰來的?
[00:20:17.840 --> 00:20:21.560]  這個英雄就是創天造地的上帝來的
[00:20:21.560 --> 00:20:29.360]  爲什麼他會用這樣的方式來到這個世界呢?
[00:20:29.360 --> 00:20:32.880]  爲什麼這個榮耀、尊貴、永恆、全能的神
[00:20:32.880 --> 00:20:36.520]  竟然用一個英雄的樣式來到這個世界
[00:20:36.520 --> 00:20:39.640]  這個世界是不是真的太狹窄了對他來說?
[00:20:39.640 --> 00:20:42.920]  對哦,他創造了整個宇宙這麼大
[00:20:42.920 --> 00:20:47.080]  930億光年,一個observable universe
[00:20:47.080 --> 00:20:51.720]  還有,observable以外是怎樣都沒人說,都沒人知道
[00:20:51.720 --> 00:20:56.240]  這個功名要偉大的神竟然這樣來到這個世界
[00:20:56.240 --> 00:20:59.680]  這個世界對他來說是不是太狹窄了?
[00:20:59.680 --> 00:21:02.720]  我想是
[00:21:02.720 --> 00:21:06.040]  記得很多年前,我兒子六歲的時候,我女兒四歲
[00:21:06.040 --> 00:21:09.000]  那時候我在加拿大,我十七歲就去了加拿大
[00:21:09.000 --> 00:21:13.200]  就結婚了,我畢業第二年就結婚了,很快
[00:21:13.200 --> 00:21:15.400]  現在的人好像不流行這麼早結婚
[00:21:15.400 --> 00:21:19.600]  不過我上一代就是這樣,有兒子有女兒
[00:21:19.600 --> 00:21:22.240]  他的兒子六歲,女兒四歲
[00:21:22.240 --> 00:21:27.000]  我太太就帶他們兩個回來見阿爺阿媽,就是見我爸爸媽媽
