
[00:00:00.000 --> 00:00:02.000]  明天是父親節
[00:02:36.000 --> 00:02:37.000]  我最小
[00:02:37.000 --> 00:02:39.000]  家裡的生活
[00:02:39.000 --> 00:02:42.000]  小時候相當熱鬧
[00:02:42.000 --> 00:02:43.000]  我記得我小時候
[00:02:43.000 --> 00:02:47.000]  最喜歡和我五哥和六姐姐
[00:02:47.000 --> 00:02:49.000]  打架、吵架
[00:02:49.000 --> 00:02:53.000]  令到爸爸媽媽非常頭痛
[00:02:53.000 --> 00:02:54.000]  我記得有一年
[00:02:54.000 --> 00:02:56.000]  我和我的哥哥姐姐一起商量
[00:02:56.000 --> 00:02:59.000]  父親節快到了
[00:02:59.000 --> 00:03:01.000]  不如送些東西給爸爸
[00:03:01.000 --> 00:03:05.000]  我的哥哥姐姐派了我做代表
[00:03:05.000 --> 00:03:08.000]  去和爸爸打聽風聲
[00:03:08.000 --> 00:03:10.000]  我就去問爸爸
[00:03:10.000 --> 00:03:12.000]  爸爸,你今年父親節
[00:03:12.000 --> 00:03:14.000]  想收到甚麼禮物
[00:03:14.000 --> 00:03:16.000]  你猜我爸爸怎樣跟我說呢
[00:03:16.000 --> 00:03:19.000]  我爸爸說
[00:03:19.000 --> 00:03:21.000]  你們幾兄弟姐妹
[00:03:21.000 --> 00:03:23.000]  如果不再吵架
[00:03:23.000 --> 00:03:24.000]  不再打架
[00:03:24.000 --> 00:03:25.000]  一團和氣的話
[00:03:25.000 --> 00:03:29.000]  就是送給我最好最好的父親節禮物
[00:03:29.000 --> 00:03:31.000]  我相信天下間
[00:03:31.000 --> 00:03:33.000]  所有父母都渴望
[00:03:33.000 --> 00:03:37.000]  自己家裡是和睦和諧
[00:03:37.000 --> 00:03:38.000]  充滿愛的家
[00:03:38.000 --> 00:03:41.000]  無論外面有多少風風雨雨
[00:03:41.000 --> 00:03:44.000]  無論外面有多少壓力和困難
[00:03:44.000 --> 00:03:46.000]  我們所期望的
[00:03:46.000 --> 00:03:48.000]  就是一旦回到家
[00:03:48.000 --> 00:03:52.000]  就有那份支持、體諒和安全
[00:03:52.000 --> 00:03:54.000]  如果是這樣的話
[00:03:54.000 --> 00:03:57.000]  這個家就像天堂一樣美好
[00:03:57.000 --> 00:04:01.000]  只不過要建立一個和諧和睦的家
[00:04:01.000 --> 00:04:04.000]  不是只能說出口
[00:04:04.000 --> 00:04:08.000]  我們還需要家裡每一個成員
[00:04:08.000 --> 00:04:10.000]  一起參與投入
[00:04:10.000 --> 00:04:13.000]  我們才可以建立一個和諧
[00:04:13.000 --> 00:04:15.000]  充滿愛的家
[00:04:15.000 --> 00:04:20.000]  就正如保羅在《已忽所書》第六章
[00:04:20.000 --> 00:04:23.000]  一至四節
[00:04:23.000 --> 00:04:29.000]  那段經文主要是說父母和子女之間的關係
[00:04:29.000 --> 00:04:30.000]  怎樣相處
[00:04:30.000 --> 00:04:35.000]  如果我們再看《已忽所書》第五章三十五節
[00:04:35.000 --> 00:04:36.000]  我們可以看得到
[00:04:36.000 --> 00:04:38.000]  或者我們一起讀這段經文
[00:04:38.000 --> 00:04:41.000]  《已忽所書》第五章三十三節
[00:04:41.000 --> 00:04:42.000]  一二三
[00:04:42.000 --> 00:04:45.000]  然而你們各人都當愛妻子
[00:04:45.000 --> 00:04:47.000]  如同愛自己一樣
[00:04:47.000 --> 00:04:50.000]  妻子也當敬重她的丈夫
[00:04:50.000 --> 00:04:53.000]  這節經文保羅是說
[00:04:53.000 --> 00:04:55.000]  丈夫那些各人
[00:04:55.000 --> 00:04:56.000]  就是丈夫
[00:04:56.000 --> 00:04:58.000]  丈夫要愛妻子
[00:04:58.000 --> 00:05:01.000]  妻子也要敬重丈夫
[00:05:01.000 --> 00:05:07.000]  如果加上剛才主席帶我們去讀那四節經文
[00:05:07.000 --> 00:05:10.000]  加上那幾節經文前後一起看的話
[00:05:10.000 --> 00:05:15.000]  我們會發覺保羅是在描繪一個很溫馨
[00:05:15.000 --> 00:05:18.000]  很好的一幅家庭的圖畫
[00:05:18.000 --> 00:05:21.000]  在一個屬神的家庭裏面
[00:05:21.000 --> 00:05:23.000]  一個有神生命的家庭裏面
[00:05:23.000 --> 00:05:25.000]  是夫妻和順
[00:05:25.000 --> 00:05:28.000]  兒女很孝敬父母
[00:05:28.000 --> 00:05:31.000]  父母也很愛護子女
[00:05:31.000 --> 00:05:34.000]  一個家如果能夠彼此相愛的話
[00:05:34.000 --> 00:05:36.000]  實在是很美好
[00:05:36.000 --> 00:05:39.000]  而一個家如果真的父慈子孝的話
[00:05:39.000 --> 00:05:43.000]  也成為很多家庭的好榜樣
[00:05:43.000 --> 00:05:47.000]  我們不要以為作者保羅這人很嚴肅
[00:05:47.000 --> 00:05:49.000]  很嚴厲
[00:05:49.000 --> 00:05:51.000]  很沒人情味
[00:05:51.000 --> 00:05:55.000]  其實他也很關心信徒的生活
[00:05:55.000 --> 00:05:58.000]  特別是信徒的家庭生活
[00:05:58.000 --> 00:06:03.000]  究竟怎樣可以建立一個愛主的家庭
[00:06:03.000 --> 00:06:05.000]  又能夠蒙神賜福
[00:06:05.000 --> 00:06:07.000]  父慈子孝的家呢
[00:06:07.000 --> 00:06:09.000]  讓我們藉著神
[00:06:09.000 --> 00:06:11.000]  透過保羅的書信
[00:06:11.000 --> 00:06:13.000]  來給我們一些指引
[00:06:13.000 --> 00:06:15.000]  我們看看
[00:06:15.000 --> 00:06:22.000]  從這幾節經文的動詞
[00:06:22.000 --> 00:06:26.000]  首先看看這幾節經文的重點是說甚麼
[00:06:26.000 --> 00:06:28.000]  第五章33節的動詞
[00:06:28.000 --> 00:06:31.000]  做丈夫的當愛妻子
[00:06:31.000 --> 00:06:33.000]  然後第六章一節
[00:06:33.000 --> 00:06:37.000]  做兒女的要在主女聽從父母的聽從
[00:06:37.000 --> 00:06:39.000]  然後第二節第三節
[00:06:39.000 --> 00:06:41.000]  要孝敬父母的孝敬
[00:06:41.000 --> 00:06:43.000]  還有第四節
[00:06:43.000 --> 00:06:45.000]  父親的責任是甚麼呢
[00:06:45.000 --> 00:06:47.000]  就是不要惹怒兒女
[00:06:47.000 --> 00:06:49.000]  這幾節經文的動詞
[00:06:49.000 --> 00:06:53.000]  其實保羅也是在用
[00:06:53.000 --> 00:06:58.000]  現在式主動的時態和命令的語氣
[00:06:58.000 --> 00:06:59.000]  甚麼意思呢
[00:06:59.000 --> 00:07:00.000]  其實是在說
[00:07:00.000 --> 00:07:01.000]  這樣的表達
[00:07:01.000 --> 00:07:02.000]  其實是在說
[00:07:02.000 --> 00:07:05.000]  神是很體重家庭關係
[00:07:05.000 --> 00:07:06.000]  家庭生活
[00:07:06.000 --> 00:07:09.000]  同時神也很要求基督徒
[00:07:09.000 --> 00:07:11.000]  要盡我們的本份
[00:07:11.000 --> 00:07:14.000]  去維繫和諧的家庭生活
[00:07:14.000 --> 00:07:16.000]  讓我們一起首先去看看
[00:07:16.000 --> 00:07:21.000]  已忽所書第六章一至三節
[00:07:21.000 --> 00:07:22.000]  一至三節
[00:07:22.000 --> 00:07:24.000]  剛才聖經所說給我們聽
[00:07:24.000 --> 00:07:26.000]  有兩個的命令
[00:07:26.000 --> 00:07:28.000]  做兒女的
[00:07:28.000 --> 00:07:30.000]  第一要聽從父母
[00:07:30.000 --> 00:07:34.000]  第二要孝敬父母
[00:07:34.000 --> 00:07:37.000]  這裡保羅說
[00:07:37.000 --> 00:07:40.000]  做兒女的
[00:07:40.000 --> 00:07:41.000]  做基督徒的兒女
[00:07:41.000 --> 00:07:43.000]  要聽從父母
[00:07:43.000 --> 00:07:45.000]  這是理所當然的
[00:07:45.000 --> 00:07:50.000]  因為保羅說這是主的教訓
[00:07:50.000 --> 00:07:52.000]  這樣的要求合理嗎
[00:07:52.000 --> 00:07:54.000]  合理
[00:07:54.000 --> 00:07:57.000]  父母是生我們養我們
[00:07:57.000 --> 00:07:58.000]  對我們有很大的恩情
[00:07:58.000 --> 00:08:00.000]  所以我們應該尊重
[00:08:00.000 --> 00:08:02.000]  或愛護父母
[00:08:02.000 --> 00:08:04.000]  這是不可置疑的事實
[00:08:04.000 --> 00:08:07.000]  到底我們怎樣去聽從父母呢
[00:08:07.000 --> 00:08:09.000]  我記得曾經有個姐妹
[00:08:09.000 --> 00:08:11.000]  很聽父母的話
[00:08:11.000 --> 00:08:14.000]  有一次媽媽跟姐妹說
[00:08:14.000 --> 00:08:16.000]  明天放假
[00:08:16.000 --> 00:08:18.000]  你和我去拜大佛
[00:08:18.000 --> 00:08:21.000]  姐妹在基督徒裡開了教會
[00:08:21.000 --> 00:08:23.000]  很乖的基督徒
[00:08:23.000 --> 00:08:25.000]  但她也很聽父母的話
[00:08:25.000 --> 00:08:27.000]  她聽到媽媽這樣的要求
[00:08:27.000 --> 00:08:30.000]  於是她想起聖經這句話
[00:08:30.000 --> 00:08:32.000]  做兒女的應該要聽從父母
[00:08:32.000 --> 00:08:35.000]  這是理所當然的
[00:08:35.000 --> 00:08:36.000]  所以她覺得
[00:08:36.000 --> 00:08:38.000]  神會體諒她
[00:08:38.000 --> 00:08:39.000]  即使去拜大佛
[00:08:39.000 --> 00:08:40.000]  也無所謂
[00:08:40.000 --> 00:08:44.000]  因為應該要聽從父母
[00:08:44.000 --> 00:08:46.000]  這是理所當然的
[00:08:46.000 --> 00:08:49.000]  於是她就跟著媽媽去拜大佛
[00:08:49.000 --> 00:08:51.000]  但我盼望我們讀聖經的時候
[00:08:51.000 --> 00:08:53.000]  不要像這個姐妹那樣
[00:08:53.000 --> 00:08:56.000]  按照自己的意思去理解經文
[00:08:56.000 --> 00:09:01.000]  到頭來就會曲解了經文本身的原意
[00:09:01.000 --> 00:09:02.000]  我們小心看
[00:09:02.000 --> 00:09:04.000]  以弗所書第六章第一節
[00:09:04.000 --> 00:09:06.000]  保羅說做主的兒女
[00:09:06.000 --> 00:09:09.000]  在主裡面做兒女的
[00:09:09.000 --> 00:09:11.000]  我們怎樣聽從父母呢
[00:09:11.000 --> 00:09:14.000]  原來保羅說是有條件式的
[00:09:14.000 --> 00:09:16.000]  條件是什麼
[00:09:16.000 --> 00:09:18.000]  是要在主裡
[00:09:24.000 --> 00:09:27.000]  要在主裡聽從父母
[00:09:27.000 --> 00:09:28.000]  即是說
[00:09:28.000 --> 00:09:32.000]  聖經不是鼓勵我們麻木地聽從父母
[00:09:32.000 --> 00:09:36.000]  假如父母叫我們做一些違背良心
[00:09:36.000 --> 00:09:38.000]  或者違背主耶穌教導的事
[00:09:38.000 --> 00:09:41.000]  我們就不應該去依從
[00:09:41.000 --> 00:09:44.000]  譬如有些父母這樣教導子女
[00:09:44.000 --> 00:09:48.000]  他說什麼都是假
[00:09:48.000 --> 00:09:50.000]  銀子才是最真
[00:09:50.000 --> 00:09:52.000]  或者銀子才是最親
[00:09:52.000 --> 00:09:55.000]  又或者有些父母教我們
[00:09:55.000 --> 00:09:58.000]  有好的東西就快點去撿
[00:09:58.000 --> 00:10:00.000]  撿書走路比敗家更慘
[00:10:00.000 --> 00:10:02.000]  你千萬一有好處就快點去找
[00:10:02.000 --> 00:10:03.000]  快點去撿
[00:10:03.000 --> 00:10:05.000]  千萬不要撿書
[00:10:05.000 --> 00:10:07.000]  有便宜就不要洗脖子
[00:10:07.000 --> 00:10:10.000]  當父母那一套要求
[00:10:10.000 --> 00:10:11.000]  或者那一套價值觀
[00:10:11.000 --> 00:10:13.000]  違背了真理
[00:10:13.000 --> 00:10:16.000]  或者違背了主耶穌基督的教導的時候
[00:10:16.000 --> 00:10:19.000]  我們就不可以麻木地順從
[00:10:19.000 --> 00:10:21.000]  所以我們和家人相處
[00:10:21.000 --> 00:10:24.000]  我們必須要有一個嶄新的看法
[00:10:24.000 --> 00:10:26.000]  嶄新的觀念
[00:10:26.000 --> 00:10:28.000]  沒錯我們要愛我們的父母
[00:10:28.000 --> 00:10:31.000]  但是我們不是單單去
[00:10:31.000 --> 00:10:35.000]  從倫理親情的觀念去順從我們的父母
[00:10:35.000 --> 00:10:37.000]  而是要用主耶穌的教導
[00:10:37.000 --> 00:10:40.000]  在主女這個範圍裏面
[00:10:40.000 --> 00:10:42.000]  去按照主耶穌的心意
[00:10:42.000 --> 00:10:46.000]  來去愛或者造就我們的父母
[00:10:46.000 --> 00:10:47.000]  我記得當年
[00:10:47.000 --> 00:10:49.000]  我決定去全時間侍奉神
[00:10:49.000 --> 00:10:51.000]  做一個傳道人的時候
[00:10:51.000 --> 00:10:55.000]  我媽媽和我家人都極力反對
[00:10:55.000 --> 00:10:59.000]  他們認為我放下工作
[00:10:59.000 --> 00:11:01.000]  辭了工作去讀神學
[00:11:01.000 --> 00:11:04.000]  是一個太過沉迷宗教的選擇
[00:11:04.000 --> 00:11:07.000]  又或者還說我信耶穌
[00:11:07.000 --> 00:11:08.000]  不燒香給爸爸
[00:11:08.000 --> 00:11:10.000]  不燒香給祖先
[00:11:10.000 --> 00:11:12.000]  是不孝的行動
[00:11:12.000 --> 00:11:16.000]  起初我的家人其實都很不體諒我
[00:11:16.000 --> 00:11:17.000]  有時候我借飯的時候
[00:11:17.000 --> 00:11:20.000]  我的侄子還會作弄我
[00:11:20.000 --> 00:11:23.000]  但是經過了這麼多年的觀察
[00:11:23.000 --> 00:11:25.000]  他們看到我侍奉認真
[00:11:25.000 --> 00:11:29.000]  在生活上雖然不算是富足
[00:11:29.000 --> 00:11:32.000]  但是有那份開心和滿足
[00:11:32.000 --> 00:11:35.000]  我對我的家人也有那份真誠
[00:11:35.000 --> 00:11:38.000]  現在他們不單止不再罵我
[00:11:38.000 --> 00:11:41.000]  或者很極端地看我
[00:11:41.000 --> 00:11:44.000]  是沉迷信仰或者不孝
[00:11:44.000 --> 00:11:48.000]  他們對基督教也沒有那份反感
[00:11:48.000 --> 00:11:52.000]  在兩年前我還帶了我的二哥去信主
[00:11:52.000 --> 00:11:54.000]  所以弟兄姊妹
[00:11:54.000 --> 00:11:57.000]  其實神是很體重家庭的關係
[00:11:57.000 --> 00:12:00.000]  但願神賜給我們智慧
[00:12:00.000 --> 00:12:02.000]  去愛我們的家人
[00:12:02.000 --> 00:12:05.000]  聖經給我們第二個作兒女
[00:12:05.000 --> 00:12:09.000]  第二個命令就是要孝敬父母
[00:12:09.000 --> 00:12:15.000]  保羅在這裡引用了舊約十誡的誡命
[00:12:15.000 --> 00:12:20.000]  這條誡命是人際關係中第一條誡命
[00:12:20.000 --> 00:12:23.000]  也是唯一一條帶著應許的誡命
[00:12:23.000 --> 00:12:26.000]  經文說要孝敬父母
[00:12:26.000 --> 00:12:29.000]  使你得福在世長壽
[00:12:29.000 --> 00:12:31.000]  在舊約裏面
[00:12:31.000 --> 00:12:34.000]  當講到神祝福人的時候
[00:12:34.000 --> 00:12:41.000]  是很常用長壽以及豐足的物質來表達
[00:12:41.000 --> 00:12:46.000]  信神的人不一定是無災無難
[00:12:46.000 --> 00:12:47.000]  不用死
[00:12:47.000 --> 00:12:50.000]  不是這樣去理解這一節的經文
[00:12:50.000 --> 00:12:53.000]  回到《耳窟所書》六章二至三節
[00:12:53.000 --> 00:12:56.000]  保羅提到神的應許的時候
[00:12:56.000 --> 00:12:58.000]  其實是告訴我們
[00:12:58.000 --> 00:13:00.000]  神很體重
[00:13:00.000 --> 00:13:02.000]  人要孝敬父母
[00:13:02.000 --> 00:13:06.000]  我們能否得到神的月立
[00:13:06.000 --> 00:13:09.000]  我們能否得到神的祝福
[00:13:09.000 --> 00:13:14.000]  孝敬父母是一個很重要的因素或要求
[00:13:14.000 --> 00:13:16.000]  經文所講的孝敬
[00:13:16.000 --> 00:13:18.000]  其實本來的意思是
[00:13:18.000 --> 00:13:20.000]  我們要尊重我們的父母
[00:13:20.000 --> 00:13:25.000]  要以他應有的身份來敬重他們
[00:13:25.000 --> 00:13:28.000]  即是無論父母是什麼性格
[00:13:28.000 --> 00:13:30.000]  無論父母是怎樣的人
[00:13:30.000 --> 00:13:34.000]  因為他們是我們的父母
[00:13:34.000 --> 00:13:37.000]  所以神要求我們去尊重他們
[00:13:37.000 --> 00:13:39.000]  以及去孝敬他們
[00:13:39.000 --> 00:13:43.000]  有些人認為我們基督徒
[00:13:43.000 --> 00:13:45.000]  不拜祖先
[00:13:45.000 --> 00:13:46.000]  不裝香
[00:13:46.000 --> 00:13:47.000]  是不孝
[00:13:47.000 --> 00:13:52.000]  中國人的孝道其實是很值得我們尊重
[00:13:52.000 --> 00:13:53.000]  推崇和欣賞
[00:13:53.000 --> 00:13:55.000]  飲水思源
[00:13:55.000 --> 00:13:57.000]  慎重追遠
[00:13:57.000 --> 00:13:59.000]  其實是很好的美德
[00:13:59.000 --> 00:14:03.000]  而這些美德其實也提醒我們
[00:14:03.000 --> 00:14:05.000]  我們不應該只顧自己
[00:14:05.000 --> 00:14:09.000]  也要顧念生我養我的父母
[00:14:09.000 --> 00:14:14.000]  不過我們不把父母或祖先當神來拜
[00:14:14.000 --> 00:14:17.000]  不代表我們不孝或不顧念親情
[00:14:17.000 --> 00:14:19.000]  我們之所以不燒香
[00:14:19.000 --> 00:14:20.000]  不裝香
[00:14:20.000 --> 00:14:21.000]  或不燒衣紙
[00:14:21.000 --> 00:14:23.000]  不拜祖先
[00:14:23.000 --> 00:14:25.000]  其實是因為我們知道
[00:14:25.000 --> 00:14:29.000]  我們去世的祖先並不需要這些
[00:14:29.000 --> 00:14:32.000]  聖經所強調的孝道
[00:14:32.000 --> 00:14:35.000]  就是當我們的爺爺媽媽
[00:14:35.000 --> 00:14:38.000]  或爸爸媽媽還在生的時候
[00:14:38.000 --> 00:14:39.000]  我們要愛護他們
[00:14:39.000 --> 00:14:41.000]  關心他們
[00:14:41.000 --> 00:14:44.000]  若當父母還在世
[00:14:44.000 --> 00:14:47.000]  我們就當他們是人肉提款機
[00:14:47.000 --> 00:14:49.000]  有需要的時候就按按按
[00:14:49.000 --> 00:14:51.000]  沒需要的時候就當他們是一件
[00:14:51.000 --> 00:14:54.000]  在冷氣房裡的家具
[00:14:54.000 --> 00:14:55.000]  不拜祖先
[00:14:55.000 --> 00:14:57.000]  難道這樣就叫做親情
[00:14:57.000 --> 00:14:59.000]  就叫做孝道嗎
[00:14:59.000 --> 00:15:02.000]  另一方面其實我也察覺到
[00:15:02.000 --> 00:15:05.000]  在家裡有些父母和子女的關係
[00:15:05.000 --> 00:15:08.000]  其實有時候也很疏離
[00:15:08.000 --> 00:15:11.000]  我記得有個媽媽曾經告訴我
[00:15:11.000 --> 00:15:13.000]  她女兒每次回到家裡
[00:15:13.000 --> 00:15:16.000]  其實就立刻進入自己的房間
[00:15:16.000 --> 00:15:18.000]  立刻關上房門
[00:15:18.000 --> 00:15:20.000]  媽媽敲門她也不會回應
[00:15:20.000 --> 00:15:21.000]  她在房裡做什麼呢
[00:15:21.000 --> 00:15:23.000]  其實媽媽不知道
[00:15:23.000 --> 00:15:26.000]  可能在房裡打遊戲機
[00:15:26.000 --> 00:15:28.000]  或者在房裡睡覺
[00:15:28.000 --> 00:15:30.000]  或者打電話等等
[00:15:30.000 --> 00:15:33.000]  總之等到吃飯的時候
[00:15:33.000 --> 00:15:34.000]  叫她出來
[00:15:34.000 --> 00:15:36.000]  女兒才肯出房門
[00:15:36.000 --> 00:15:40.000]  又或者女兒甚少和父母聊天
[00:15:40.000 --> 00:15:42.000]  何時和父母聊天見面呢
[00:15:42.000 --> 00:15:44.000]  就是要花錢的時候
[00:15:44.000 --> 00:15:46.000]  她就會找父母
[00:15:46.000 --> 00:15:49.000]  可能這些都是今時今日
[00:15:49.000 --> 00:15:51.000]  很多家庭的情況
[00:15:51.000 --> 00:15:57.000]  最近我在網上看到一個女兒
[00:15:57.000 --> 00:15:59.000]  對她自己爸爸的評語
[00:15:59.000 --> 00:16:06.000]  她怎麼寫呢
[00:16:06.000 --> 00:16:10.000]  她說四歲的時候覺得爸爸很懂事
[00:16:10.000 --> 00:16:12.000]  很厲害
[00:16:12.000 --> 00:16:16.000]  十二歲的時候覺得爸爸
[00:16:16.000 --> 00:16:19.000]  也不是懂得那麼多
[00:16:19.000 --> 00:16:21.000]  二十一歲的時候覺得爸爸怎麼樣呢
[00:16:21.000 --> 00:16:24.000]  又落後又無知
[00:16:24.000 --> 00:16:26.000]  不知道這些是不是我們今時今日
[00:16:26.000 --> 00:16:28.000]  很多子女的心聲
[00:16:28.000 --> 00:16:30.000]  當我們漸漸長大
[00:16:30.000 --> 00:16:32.000]  我們懂的東西多了
[00:16:32.000 --> 00:16:33.000]  我們有自己的想法
[00:16:33.000 --> 00:16:35.000]  有自己一套的看法
[00:16:35.000 --> 00:16:38.000]  所以有時候當我們和父母相處的時候
[00:16:38.000 --> 00:16:41.000]  可能會覺得爸爸媽媽真的很煩
[00:16:41.000 --> 00:16:43.000]  或者很囉嗦
[00:16:43.000 --> 00:16:47.000]  甚至有些子女覺得爸爸媽媽什麼都不懂
[00:16:47.000 --> 00:16:51.000]  拿著手提電話
[00:16:51.000 --> 00:16:53.000]  還是我現在用的那一副
[00:16:53.000 --> 00:16:54.000]  只是用來通電話
[00:16:54.000 --> 00:16:57.000]  又沒有上網又沒有其他的功能
[00:16:57.000 --> 00:16:58.000]  什麼都不懂
[00:16:58.000 --> 00:16:59.000]  和她講電話又不懂
[00:16:59.000 --> 00:17:01.000]  和她講戲又不懂
[00:17:01.000 --> 00:17:02.000]  電影又不懂
[00:17:02.000 --> 00:17:03.000]  什麼都不懂
[00:17:03.000 --> 00:17:06.000]  所以有時候當子女和爸爸媽媽聊天
[00:17:06.000 --> 00:17:09.000]  三句不賣就很容易發憤
[00:17:09.000 --> 00:17:13.000]  甚至有些子女還會惡劣到嫌棄父母
[00:17:13.000 --> 00:17:15.000]  或者看不起父母
[00:17:15.000 --> 00:17:19.000]  以上的情況或未必發生在我們身上
[00:17:19.000 --> 00:17:24.000]  不過聽起來其實都很值得我們自己去反思
[00:17:24.000 --> 00:17:26.000]  弟兄姊妹
[00:17:26.000 --> 00:17:30.000]  當聖經講到人和人之間的關係的時候
[00:17:30.000 --> 00:17:34.000]  第一樣東西就講到對父母的態度
[00:17:34.000 --> 00:17:36.000]  可見在神的眼中
[00:17:36.000 --> 00:17:40.000]  這是一個很重要很重要的要求
[00:17:40.000 --> 00:17:41.000]  孝順父母
[00:17:41.000 --> 00:17:43.000]  尊重父母
[00:17:43.000 --> 00:17:46.000]  不單只是我們做子女的職責
[00:17:46.000 --> 00:17:50.000]  也是蒙神賜福的途徑
[00:17:50.000 --> 00:17:53.000]  很快要去到另一點
[00:17:53.000 --> 00:17:54.000]  第三點
[00:17:54.000 --> 00:17:57.000]  做父親的責任是怎樣呢
[00:17:57.000 --> 00:17:59.000]  保羅提到
[00:17:59.000 --> 00:18:03.000]  你們做父親的不要激親兒女
[00:18:03.000 --> 00:18:05.000]  為什麼保羅這樣講
[00:18:05.000 --> 00:18:08.000]  他是不是叫我們做爸爸的
[00:18:08.000 --> 00:18:09.000]  什麼都要做
[00:18:09.000 --> 00:18:11.000]  什麼都要聽子女的話呢
[00:18:11.000 --> 00:18:15.000]  我們也留意到保羅在這裡講
[00:18:15.000 --> 00:18:24.000]  教導我們做父親的要照著主的教訓和警戒去養育兒女
[00:18:24.000 --> 00:18:26.000]  什麼意思呢
[00:18:26.000 --> 00:18:29.000]  保羅在這裡講
[00:18:29.000 --> 00:18:33.000]  做父親的要照著主的教訓
[00:18:33.000 --> 00:18:35.000]  意思有兩樣
[00:18:35.000 --> 00:18:38.000]  第一就是怎樣照著主的教訓
[00:18:38.000 --> 00:18:44.000]  我們做父母的一定要很清楚主的教訓是什麼
[00:18:44.000 --> 00:18:47.000]  假如你自己不清楚不認識主的教訓的話
[00:18:47.000 --> 00:18:53.000]  試問你又怎樣可以照著主的教訓去教育你的兒女呢
[00:18:53.000 --> 00:18:55.000]  第二點提醒我們就是
[00:18:55.000 --> 00:18:58.000]  照著主的教訓去教育兒女
[00:18:58.000 --> 00:19:02.000]  不單要自己清楚什麼才是主的教導
[00:19:02.000 --> 00:19:06.000]  而且自己要在主裡聽教聽話才行
[00:19:06.000 --> 00:19:11.000]  如果我們做父母的都不在主裡聽教聽話的話
[00:19:11.000 --> 00:19:20.000]  試問我們怎樣可以期望做兒女的在主裡聽教聽話呢
[00:19:20.000 --> 00:19:25.000]  在傳統上我們上一代的爸爸的形象就是
[00:19:25.000 --> 00:19:27.000]  爸爸在大廳
[00:19:27.000 --> 00:19:29.000]  所有人都會害怕
[00:19:29.000 --> 00:19:32.000]  又或者爸爸哭一聲
[00:19:32.000 --> 00:19:34.000]  所有人都會聽
