
[00:00:00.000 --> 00:00:03.120]  我想給你讀生命記第六章
[00:09:57.060 --> 00:09:58.960]  歸向堯惠華
[00:09:58.960 --> 00:09:59.960]  你的上帝
[00:09:59.960 --> 00:10:00.560]  堯惠華
[00:10:00.560 --> 00:10:02.660]  你上帝就必憐憫你
[00:10:02.660 --> 00:10:04.660]  這樣都衰到鐵底
[00:10:04.660 --> 00:10:07.860]  還有可能翻身的機會
[00:10:07.860 --> 00:10:10.160]  上帝很有恩詞
[00:10:10.160 --> 00:10:13.160]  使你們這被擄的子民歸回
[00:10:13.160 --> 00:10:16.960]  耶和華你的上帝必轉回
[00:10:16.960 --> 00:10:19.760]  從分散你道的萬民中
[00:10:19.760 --> 00:10:22.260]  把你招集回來
[00:10:22.260 --> 00:10:23.660]  耶和華你的上帝
[00:10:23.660 --> 00:10:27.660]  要使你的心和你後裔的心受割禮
[00:10:27.660 --> 00:10:28.760]  你現在留心了
[00:10:28.760 --> 00:10:31.360]  誰割誰的心
[00:10:31.360 --> 00:10:33.260]  上帝割我們的心
[00:10:33.260 --> 00:10:35.060]  他說耶和華你的上帝
[00:10:35.060 --> 00:10:40.360]  要使你的心和你後裔的心受割禮
[00:10:40.360 --> 00:10:43.060]  好叫你盡心盡性
[00:10:43.060 --> 00:10:45.560]  愛耶和華你的上帝
[00:10:45.560 --> 00:10:46.960]  使你可以存活
[00:10:46.960 --> 00:10:51.960]  我們還沒討論這個神學問題之前
[00:10:51.960 --> 00:10:53.660]  我想和你留意一件事
[00:10:53.660 --> 00:10:57.060]  心受割禮可以令你可以什麼
[00:10:57.060 --> 00:10:58.660]  存活
[00:10:58.660 --> 00:11:00.160]  如果你不割心
[00:11:00.160 --> 00:11:01.860]  你會不會存活呢
[00:11:01.860 --> 00:11:02.860]  是不會的
[00:11:02.860 --> 00:11:04.460]  所以我想和你說
[00:11:04.460 --> 00:11:08.360]  你要和自己說
[00:11:08.360 --> 00:11:12.160]  我每天活在生死之間
[00:11:12.160 --> 00:11:13.760]  我的心的取向
[00:11:13.760 --> 00:11:17.160]  其實是決定了我的現在和將來
[00:11:17.160 --> 00:11:18.260]  我告訴你這件事
[00:11:18.260 --> 00:11:19.760]  你有機會去看看
[00:11:19.760 --> 00:11:21.260]  《馬後福音》第六章裡面
[00:11:21.260 --> 00:11:22.660]  《馬太福音》第六章
[00:11:22.660 --> 00:11:25.260]  就是登山保護耶穌和你講錢的裡面
[00:11:25.260 --> 00:11:27.360]  你會發現耶穌在講同一件事
[00:11:27.360 --> 00:11:29.060]  Watch your heart
[00:11:29.060 --> 00:11:30.060]  看看你的錢
[00:11:30.060 --> 00:11:32.060]  看看你的心
[00:11:32.060 --> 00:11:34.260]  因為你的錢去了哪裡
[00:11:34.260 --> 00:11:35.560]  你的心去了哪裡
[00:11:35.560 --> 00:11:37.360]  你的將來就在那裡了
[00:11:37.360 --> 00:11:39.560]  那你就死了
[00:11:39.560 --> 00:11:42.760]  所以這個盡心盡性
[00:11:42.760 --> 00:11:43.560]  心受割禮
[00:11:43.560 --> 00:11:46.160]  盡心盡性愛耶和華
[00:11:46.160 --> 00:11:50.160]  是可以使你存活的唯一一件事
[00:11:50.160 --> 00:11:52.260]  就是我們的心壞了
[00:11:52.260 --> 00:11:53.660]  我現在要換心
[00:11:53.660 --> 00:11:56.060]  我如果不換心我就死了
[00:11:56.060 --> 00:11:58.560]  這是《心未記》所講的信息
[00:11:58.560 --> 00:12:00.060]  我想和你說一件事
[00:12:00.060 --> 00:12:04.060]  這裡我們牽涉到一些神學的討論
[00:12:04.060 --> 00:12:07.160]  究竟最後是我割我自己的心
[00:12:07.160 --> 00:12:08.560]  是我自己悔改
[00:12:08.560 --> 00:12:10.560]  還是耶和華割我的心
[00:12:10.560 --> 00:12:12.060]  你明不明白這個分別
[00:12:12.060 --> 00:12:14.360]  在神學上
[00:12:14.360 --> 00:12:18.360]  有幾個不同的派別
[00:12:18.360 --> 00:12:19.360]  有人說
[00:12:19.360 --> 00:12:20.860]  有沒有聽過
[00:12:20.860 --> 00:12:22.560]  揀選
[00:12:22.560 --> 00:12:24.160]  上帝揀選
[00:12:24.160 --> 00:12:25.060]  上帝揀選
[00:12:25.060 --> 00:12:28.160]  於是上帝喜歡揀選誰就揀選誰
[00:12:28.160 --> 00:12:30.460]  如果上帝揀選你
[00:12:30.460 --> 00:12:31.460]  就幫你割了心
[00:12:31.460 --> 00:12:32.560]  那你就自自然然
[00:12:32.560 --> 00:12:34.660]  盡心盡性愛上帝
[00:12:34.660 --> 00:12:35.960]  有些人會說
[00:12:35.960 --> 00:12:37.160]  如果是這樣
[00:12:37.160 --> 00:12:38.960]  那我有沒有選擇
[00:12:38.960 --> 00:12:41.260]  那我不如不要追求他了
[00:12:41.260 --> 00:12:42.260]  你不要追求他
[00:12:42.260 --> 00:12:44.360]  那就是你自己活該了
[00:12:44.360 --> 00:12:46.560]  我的意思是
[00:12:46.560 --> 00:12:47.960]  有些人這樣說
[00:12:47.960 --> 00:12:49.360]  如果我是沒有自由意志
[00:12:49.360 --> 00:12:51.560]  是上帝決定揀不揀選我
[00:12:51.560 --> 00:12:54.460]  那不如我就
[00:12:54.460 --> 00:12:56.660]  不跟隨他了
[00:12:56.660 --> 00:12:58.060]  那你不跟隨他的時候
[00:12:58.060 --> 00:13:01.060]  其實你已經運用了你的自由意志
[00:13:01.060 --> 00:13:02.060]  去不跟隨他
[00:13:02.060 --> 00:13:03.160]  就是你活該了
[00:13:03.160 --> 00:13:04.860]  我想
[00:13:04.860 --> 00:13:07.760]  我很喜歡
[00:13:07.760 --> 00:13:09.560]  《生命記》的一節聖經
[00:13:09.560 --> 00:13:12.560]  我想你也可能有背過的
[00:13:12.560 --> 00:13:15.960]  The secret things belong to the Lord
[00:13:15.960 --> 00:13:19.060]  隱蔽的是屬於耶和華
[00:13:19.060 --> 00:13:21.260]  我們上帝的
[00:13:21.260 --> 00:13:23.060]  但明顯的是
[00:13:23.060 --> 00:13:27.160]  是永遠屬於我們和我們子孫的
[00:13:27.160 --> 00:13:29.760]  為要叫我們遵行
[00:13:29.760 --> 00:13:32.660]  這律法上的一切話
[00:13:32.660 --> 00:13:34.460]  我們今天可以在這裡討論
[00:13:34.460 --> 00:13:35.960]  究竟是我割我的心
[00:13:35.960 --> 00:13:37.660]  還是上帝割我的心
[00:13:37.660 --> 00:13:38.660]  其實你可以說
[00:13:38.660 --> 00:13:39.960]  兩個都是對的
[00:13:39.960 --> 00:13:40.960]  甚至我們可以說
[00:13:40.960 --> 00:13:43.260]  那最終都要誰先出手呢
[00:13:43.260 --> 00:13:45.760]  那你也可以這樣說
[00:13:45.760 --> 00:13:47.960]  但是在上帝的世界裡面就說
[00:13:47.960 --> 00:13:49.360]  有些秘密的事情
[00:13:49.360 --> 00:13:51.260]  就不用你管
[00:13:51.260 --> 00:13:52.760]  你想通了
[00:13:52.760 --> 00:13:55.860]  也不會令你上天堂的
[00:13:55.860 --> 00:13:57.160]  但是有一些事情
[00:13:57.160 --> 00:13:59.560]  是明顯啟示了給我們聽
[00:13:59.560 --> 00:14:00.760]  是我們的責任
[00:14:00.760 --> 00:14:02.360]  我們的責任就不是討論
[00:14:02.360 --> 00:14:03.260]  上帝割我
[00:14:03.260 --> 00:14:05.160]  還是我自己割我自己
[00:14:05.160 --> 00:14:06.960]  我們的責任是
[00:14:06.960 --> 00:14:09.160]  將上帝已經啟示給我們
[00:14:09.160 --> 00:14:12.560]  明顯的律法點章
[00:14:12.560 --> 00:14:14.160]  去用愛心去遵守
[00:14:14.160 --> 00:14:16.360]  你明不明白我的意思
[00:14:16.360 --> 00:14:18.760]  不是說神學討論不重要的
[00:14:18.760 --> 00:14:20.560]  你下個禮拜回來
[00:14:20.560 --> 00:14:22.160]  跟我們看看Packer
[00:14:22.160 --> 00:14:24.360]  Packer都有他的立場
[00:14:24.360 --> 00:14:25.560]  Packer會告訴你
[00:14:25.560 --> 00:14:27.960]  最終當然是上帝先出手
[00:14:27.960 --> 00:14:29.460]  但是我不想你
[00:14:29.460 --> 00:14:32.360]  將這件事讀入生命記
[00:14:32.360 --> 00:14:34.460]  生命記是將它
[00:14:34.460 --> 00:14:37.160]  告訴你是一個隱秘的事情
[00:14:37.160 --> 00:14:40.060]  但是生命記出來的時候
[00:14:40.060 --> 00:14:42.260]  是呼喊那些人悔改
[00:14:42.260 --> 00:14:43.560]  割他們自己的心
[00:14:43.560 --> 00:14:45.360]  你想想我今天怎麼去傳福音
[00:14:45.360 --> 00:14:47.660]  比如我們當中有些微信主說
[00:14:47.660 --> 00:14:50.960]  你一定要迴轉
[00:14:50.960 --> 00:14:52.460]  但是我不會再加一句
[00:14:52.460 --> 00:14:55.160]  如果上帝感動你你才迴轉
[00:14:55.160 --> 00:14:56.860]  如果你感覺到上帝
[00:14:56.860 --> 00:14:57.660]  正在割你的心
[00:14:57.660 --> 00:14:58.860]  那你就迴轉
[00:14:58.860 --> 00:14:59.760]  你沒有感覺到
[00:14:59.760 --> 00:15:00.660]  你也迴轉不了
[00:15:00.660 --> 00:15:01.660]  如果我這樣說
[00:15:01.660 --> 00:15:02.760]  那有什麼好說的
[00:15:02.760 --> 00:15:04.260]  有什麼好說的你明白嗎
[00:15:04.260 --> 00:15:05.760]  我不管
[00:15:05.760 --> 00:15:07.160]  我就告訴你
[00:15:07.160 --> 00:15:08.460]  你不迴轉
[00:15:08.460 --> 00:15:09.960]  地獄的火正在等著你
[00:15:09.960 --> 00:15:12.460]  這是完全的事實
[00:15:12.460 --> 00:15:17.060]  我就等上帝去做那些隱秘的事情
