
[00:00:00.000 --> 00:00:06.000]  感謝天父今天早上給我們一同可以在這裡去敬拜他
[00:01:40.000 --> 00:01:44.000]  我希望今年來聚會的不是來還願的
[00:01:44.000 --> 00:01:46.000]  我們看到很多人詩歌給我們唱
[00:01:46.000 --> 00:01:47.000]  我們是永恆的主
[00:01:47.000 --> 00:01:49.000]  我們在這個永恆的裡面
[00:01:49.000 --> 00:01:52.000]  上帝安頓我們一段時間
[00:01:52.000 --> 00:01:54.000]  在這段時間裡面
[00:01:54.000 --> 00:01:56.000]  神應許了
[00:01:56.000 --> 00:01:57.000]  應許什麼?
[00:01:57.000 --> 00:01:59.000]  給這一班去
[00:01:59.000 --> 00:02:00.000]  很簡單
[00:02:00.000 --> 00:02:02.000]  兩個字或者四個字
[00:02:02.000 --> 00:02:05.000]  聽從、遵守
[00:02:05.000 --> 00:02:06.000]  就這麼簡單
[00:02:06.000 --> 00:02:08.000]  看來很容易
[00:02:08.000 --> 00:02:11.000]  但每次當我讀的時候都很提心吊膽
[00:02:11.000 --> 00:02:12.000]  他說
[00:02:12.000 --> 00:02:13.000]  你爺爺說
[00:02:13.000 --> 00:02:15.000]  神說要謹守
[00:02:15.000 --> 00:02:18.000]  遵守他的一切誡命
[00:02:18.000 --> 00:02:20.000]  誰能做到?
[00:02:20.000 --> 00:02:23.000]  上帝只是拿來搞
[00:02:23.000 --> 00:02:26.000]  給我們這麼苛刻的要求
[00:02:26.000 --> 00:02:28.000]  如果是苛刻要求
[00:02:28.000 --> 00:02:30.000]  福就不用給了
[00:02:30.000 --> 00:02:32.000]  但的確看到一樣東西
[00:02:32.000 --> 00:02:35.000]  當人願意在心態上
[00:02:35.000 --> 00:02:37.000]  在心智上
[00:02:37.000 --> 00:02:40.000]  願意去極力遵守的時候
[00:02:40.000 --> 00:02:42.000]  偶爾我們會被過犯所成
[00:02:42.000 --> 00:02:45.000]  偶爾我們會信心弱小等等
[00:02:45.000 --> 00:02:47.000]  從整本聖經的記載裡面
[00:02:47.000 --> 00:02:50.000]  你會看到有一個民族
[00:02:50.000 --> 00:02:52.000]  真的蒙神似福到今天
[00:02:52.000 --> 00:02:54.000]  但他曾經用俗語說
[00:02:54.000 --> 00:02:56.000]  衰到鐵地
[00:02:56.000 --> 00:02:58.000]  流亡各地
[00:02:58.000 --> 00:03:01.000]  那個民族是什麼就讓你知道
[00:03:01.000 --> 00:03:02.000]  他們借給別人
[00:03:02.000 --> 00:03:04.000]  他不用向別人借
[00:03:04.000 --> 00:03:06.000]  沒可能中間
[00:03:06.000 --> 00:03:08.000]  那十八萬五千個人
[00:03:08.000 --> 00:03:11.000]  會在戰場上自然消失
[00:03:11.000 --> 00:03:12.000]  是不是?
[00:03:12.000 --> 00:03:15.000]  當聯軍去打他們的時候
[00:03:15.000 --> 00:03:17.000]  當聯軍去到他們包圍
[00:03:17.000 --> 00:03:18.000]  什瑪利亞城
[00:03:18.000 --> 00:03:20.000]  如果我沒記錯的地方
[00:03:20.000 --> 00:03:21.000]  他們祈禱
[00:03:21.000 --> 00:03:23.000]  第二天早上那些聯軍就撤退
[00:03:23.000 --> 00:03:25.000]  慌忙急撤退
[00:03:25.000 --> 00:03:27.000]  聖經是應許來的
[00:03:27.000 --> 00:03:30.000]  就是當他們肯遵行
[00:03:30.000 --> 00:03:33.000]  謹守耶和華一切的誡命
[00:03:33.000 --> 00:03:36.000]  宗主上希望透過弟兄姊妹
[00:03:36.000 --> 00:03:38.000]  既然誠心來到神的面前
[00:03:38.000 --> 00:03:42.000]  求主將這個福給他們
[00:03:42.000 --> 00:03:44.000]  不單止世人所得的五福
[00:03:44.000 --> 00:03:46.000]  是加倍的
[00:03:46.000 --> 00:03:48.000]  我們說恩上加恩,利上加利
[00:03:48.000 --> 00:03:51.000]  使你得到神的十全十美的福氣
[00:03:51.000 --> 00:03:53.000]  我們從低頭讀了禱告
[00:03:53.000 --> 00:03:55.000]  天父今早上我們一同齊集的時候
[00:03:55.000 --> 00:03:57.000]  多謝你
[00:03:57.000 --> 00:03:59.000]  藉著聖靈給我們的感動
[00:03:59.000 --> 00:04:01.000]  願意來到你面前
[00:04:01.000 --> 00:04:03.000]  來敬拜你,來讚美你
[00:04:03.000 --> 00:04:05.000]  求主閱納我們弟兄姊妹
[00:04:05.000 --> 00:04:07.000]  剛才我們所唱的詩歌
[00:04:07.000 --> 00:04:09.000]  我們作了禱告
[00:04:09.000 --> 00:04:11.000]  在這個時候我們等候在你面前的時候
[00:04:11.000 --> 00:04:13.000]  求主藉著你自己的說話
[00:04:13.000 --> 00:04:15.000]  作一次教導提醒
[00:04:15.000 --> 00:04:18.000]  我們有需要督責
[00:04:18.000 --> 00:04:20.000]  需要教訓
[00:04:20.000 --> 00:04:23.000]  需要在你面前領受的
[00:04:23.000 --> 00:04:26.000]  主人你給我們有莊在的心
[00:04:26.000 --> 00:04:28.000]  願意去領受你的說話
[00:04:28.000 --> 00:04:30.000]  我們需要安慰的
[00:04:30.000 --> 00:04:31.000]  求主安慰
[00:04:31.000 --> 00:04:33.000]  我們需要主你激勵的
[00:04:33.000 --> 00:04:34.000]  求主激勵
[00:04:34.000 --> 00:04:36.000]  譬如今早上每一個到你面前
[00:04:36.000 --> 00:04:37.000]  你尋求你的人
[00:04:37.000 --> 00:04:39.000]  都成為蒙福的人
[00:04:39.000 --> 00:04:41.000]  我們這樣的誠心禱告
[00:04:41.000 --> 00:04:43.000]  求主隨聽
[00:04:43.000 --> 00:04:45.000]  奉耶穌基督名字祈求
[00:04:45.000 --> 00:04:47.000]  阿們
[00:04:47.000 --> 00:04:49.000]  弟姊妹很多時候
[00:04:49.000 --> 00:04:51.000]  我們在地上活著的時候
[00:04:51.000 --> 00:04:53.000]  跟普通世人一樣
[00:04:53.000 --> 00:04:55.000]  沒什麼分別
[00:04:55.000 --> 00:04:56.000]  他們怎麼做我們怎麼做
[00:04:56.000 --> 00:04:58.000]  我們怎麼做他們怎麼做
[00:04:58.000 --> 00:04:59.000]  但有一樣東西
[00:04:59.000 --> 00:05:01.000]  當你信了耶穌之後
[00:05:01.000 --> 00:05:06.000]  你的心靈明白過來了
[00:05:06.000 --> 00:05:08.000]  好像那時候詩歌所唱
[00:05:08.000 --> 00:05:10.000]  你不是單單活在今生
[00:05:10.000 --> 00:05:12.000]  神藉著救恩
[00:05:12.000 --> 00:05:14.000]  將我們帶到一個永恆的觀念中間
[00:05:14.000 --> 00:05:16.000]  我們因信耶穌
[00:05:16.000 --> 00:05:18.000]  入到永生
[00:05:18.000 --> 00:05:19.000]  但我們有永生之後
[00:05:19.000 --> 00:05:21.000]  我們仍活在這個世上
[00:05:21.000 --> 00:05:24.000]  因此我們難免
[00:05:24.000 --> 00:05:26.000]  在人的際遇中間
[00:05:26.000 --> 00:05:28.000]  所面對的
[00:05:28.000 --> 00:05:31.000]  我們教會剛剛有小孩出生
[00:05:31.000 --> 00:05:33.000]  上兩星期剛剛有很多
[00:05:33.000 --> 00:05:35.000]  我們的安息聚會
[00:05:35.000 --> 00:05:40.000]  有出生 有成長
[00:05:40.000 --> 00:05:44.000]  有患病 有老
[00:05:44.000 --> 00:05:49.000]  這是人在這個生命的有生中
[00:05:49.000 --> 00:05:53.000]  是不能脫離的
[00:05:53.000 --> 00:05:55.000]  但有一件事就是
[00:05:55.000 --> 00:05:57.000]  當我們這一生完結之後
[00:05:57.000 --> 00:06:00.000]  我們能夠有確定的把握
[00:06:00.000 --> 00:06:01.000]  進入永恆
[00:06:01.000 --> 00:06:03.000]  得到這個永生
[00:06:03.000 --> 00:06:05.000]  這件事 詩歌所唱
[00:06:05.000 --> 00:06:07.000]  是我們的盼望
[00:06:07.000 --> 00:06:08.000]  在這個盼望之中
[00:06:08.000 --> 00:06:09.000]  我們活著今生
[00:06:09.000 --> 00:06:11.000]  我們就有個期盼
[00:06:11.000 --> 00:06:13.000]  我們不會像世人一樣
[00:06:13.000 --> 00:06:15.000]  求來求去求那些福
[00:06:15.000 --> 00:06:18.000]  到今生完結之後就沒有福
[00:06:18.000 --> 00:06:21.000]  我們求的福是永遠的福
[00:06:21.000 --> 00:06:23.000]  但問題在這裡
[00:06:23.000 --> 00:06:25.000]  求福每個人都想求
[00:06:25.000 --> 00:06:27.000]  今生要得 永恆要得
[00:06:27.000 --> 00:06:30.000]  但為什麼我們很多時候
[00:06:30.000 --> 00:06:34.000]  看看周圍好像某某人得福
[00:06:34.000 --> 00:06:36.000]  好像我沒什麼福
[00:06:36.000 --> 00:06:38.000]  為什麼那個人好像得多一點福
[00:06:38.000 --> 00:06:41.000]  那個人好像得少一點福
[00:06:41.000 --> 00:06:44.000]  神所賜的福使人富足
[00:06:44.000 --> 00:06:46.000]  便不加上憂慮
[00:06:46.000 --> 00:06:49.000]  如果你今天生活可以無憂無慮
[00:06:49.000 --> 00:06:52.000]  你已經是一個很富足的人
[00:06:52.000 --> 00:06:54.000]  不明白
[00:06:54.000 --> 00:06:57.000]  你很多 不過很擔心
[00:06:57.000 --> 00:06:59.000]  是不是富 是不是福
[00:06:59.000 --> 00:07:01.000]  你擁有很多
[00:07:01.000 --> 00:07:03.000]  擔心自己就要走
[00:07:03.000 --> 00:07:05.000]  那怎麼辦
[00:07:05.000 --> 00:07:08.000]  一個在地上生活的弟兄姊妹
[00:07:08.000 --> 00:07:11.000]  若然你能夠每天生活中間
[00:07:11.000 --> 00:07:13.000]  真的信靠主耶穌基督
[00:07:13.000 --> 00:07:15.000]  他應許說
[00:07:15.000 --> 00:07:18.000]  你先求他的國和他的義
[00:07:18.000 --> 00:07:21.000]  這些東西都要加給你
[00:07:21.000 --> 00:07:24.000]  你不需要為明日憂慮
[00:07:24.000 --> 00:07:27.000]  因為一天的開心
[00:07:27.000 --> 00:07:29.000]  一天當作夠了
[00:07:29.000 --> 00:07:30.000]  不是
[00:07:30.000 --> 00:07:33.000]  一天的難處
[00:07:33.000 --> 00:07:36.000]  人活在世上怎麼會沒有難處
[00:07:36.000 --> 00:07:38.000]  你祈求活著沒有難處
[00:07:38.000 --> 00:07:40.000]  你不是人
[00:07:40.000 --> 00:07:43.000]  你是飄飄然的東西
[00:07:43.000 --> 00:07:47.000]  既然難處有耶穌基督去擔當
[00:07:47.000 --> 00:07:49.000]  不必為明日憂慮
[00:07:49.000 --> 00:07:52.000]  這樣你是否富足
[00:07:56.000 --> 00:07:58.000]  不明白
[00:07:58.000 --> 00:08:02.000]  你想拿還是想給
[00:08:02.000 --> 00:08:06.000]  每個人都想拿
[00:08:06.000 --> 00:08:07.000]  所以
[00:08:07.000 --> 00:08:08.000]  小朋友
[00:08:08.000 --> 00:08:11.000]  你們是不是想逗利是
[00:08:11.000 --> 00:08:13.000]  都不回答我
[00:08:13.000 --> 00:08:14.000]  是不是
[00:08:14.000 --> 00:08:17.000]  現在不敢回答了
[00:08:17.000 --> 00:08:21.000]  有人舉手想拿了
[00:08:21.000 --> 00:08:23.000]  這些是童真
[00:08:24.000 --> 00:08:26.000]  但是當你想想
[00:08:26.000 --> 00:08:27.000]  如果在生活上
[00:08:27.000 --> 00:08:30.000]  你是做一個只是領受的人
[00:08:30.000 --> 00:08:32.000]  不做一個給予的人
[00:08:32.000 --> 00:08:33.000]  你比對一下
[00:08:33.000 --> 00:08:35.000]  誰是更加健康
[00:08:35.000 --> 00:08:37.000]  開心愉快
[00:08:37.000 --> 00:08:45.000]  聖經裡面告訴我們
[00:08:45.000 --> 00:08:49.000]  要我們謹守遵循他的吩咐
[00:08:49.000 --> 00:08:51.000]  我們嘗試從聖經裡面人物
[00:08:51.000 --> 00:08:53.000]  很快去看一看
[00:08:53.000 --> 00:08:54.000]  一個人
[00:08:54.000 --> 00:08:57.000]  他的名字叫阿伯拉罕
[00:08:57.000 --> 00:09:00.000]  他未曾被上帝呼籲之前
[00:09:00.000 --> 00:09:01.000]  叫阿伯拉
[00:09:01.000 --> 00:09:04.000]  在《創世紀》第十二章第一節
[00:09:04.000 --> 00:09:06.000]  而我對阿伯拉罕說
[00:09:06.000 --> 00:09:07.000]  你要離開本地
[00:09:07.000 --> 00:09:08.000]  本族夫家和
[00:09:08.000 --> 00:09:10.000]  我所要指示你的地區
[00:09:10.000 --> 00:09:12.000]  我必叫你成為大國
[00:09:12.000 --> 00:09:14.000]  我必賜福給你
[00:09:14.000 --> 00:09:17.000]  只有兩個人
[00:09:17.000 --> 00:09:19.000]  一個叫阿伯拉
[00:09:19.000 --> 00:09:20.000]  一個叫撒萊
[00:09:20.000 --> 00:09:23.000]  他說要賜他成為大國
[00:09:23.000 --> 00:09:25.000]  他說要賜福給他
[00:09:25.000 --> 00:09:29.000]  還有叫你的名字為大
[00:09:29.000 --> 00:09:32.000]  有沒有人英文名叫阿伯拉罕
[00:09:32.000 --> 00:09:33.000]  有沒有
[00:09:33.000 --> 00:09:36.000]  中國人可能沒那麼淪盡改這個名字
[00:09:36.000 --> 00:09:37.000]  我小時候
[00:09:37.000 --> 00:09:39.000]  因為孫教士給我改了一個名字
[00:09:39.000 --> 00:09:40.000]  叫撒慕爾
[00:09:40.000 --> 00:09:43.000]  所以我小時候的名字叫劉撒慕爾
[00:09:43.000 --> 00:09:45.000]  劉一德後來我長大之後
[00:09:45.000 --> 00:09:47.000]  自己跟爸爸說
[00:09:47.000 --> 00:09:48.000]  爸爸是不是我叫撒慕爾
[00:09:48.000 --> 00:09:49.000]  他說不是
[00:09:49.000 --> 00:09:50.000]  你改了一個名字
[00:09:50.000 --> 00:09:51.000]  我說什麼名字
[00:09:51.000 --> 00:09:52.000]  恩德
[00:09:52.000 --> 00:09:54.000]  你忘記了恩德就好了
[00:09:54.000 --> 00:09:55.000]  為什麼這麼吵
[00:09:55.000 --> 00:09:57.000]  我小時候的名字叫劉撒慕爾
[00:09:57.000 --> 00:09:59.000]  小時候讀書很麻煩
[00:09:59.000 --> 00:10:01.000]  很忙碌
[00:10:01.000 --> 00:10:03.000]  老師交代又忘記做
[00:10:03.000 --> 00:10:04.000]  所以後來老師給我起了一個名字
[00:10:04.000 --> 00:10:06.000]  叫慕爾慕爾
[00:10:06.000 --> 00:10:08.000]  真是氣死我了
[00:10:08.000 --> 00:10:10.000]  我後來跟爸爸說我改名字
[00:10:10.000 --> 00:10:11.000]  他說好吧
[00:10:11.000 --> 00:10:12.000]  就改回劉恩德
[00:10:12.000 --> 00:10:14.000]  所以後來拿身份證的時候
[00:10:14.000 --> 00:10:17.000]  改了一個名字叫劉恩德
[00:10:17.000 --> 00:10:20.000]  如果認識我的親友
[00:10:20.000 --> 00:10:21.000]  小時候叫我撒慕爾
[00:10:21.000 --> 00:10:25.000]  叫我撒慕爾的
[00:10:25.000 --> 00:10:27.000]  今天
[00:10:27.000 --> 00:10:29.000]  當這個阿伯蘭
[00:10:29.000 --> 00:10:31.000]  他遇到事的時候
[00:10:31.000 --> 00:10:34.000]  實話我叫你的名字為大
[00:10:34.000 --> 00:10:36.000]  阿伯拉罕這個名字多大
[00:10:36.000 --> 00:10:38.000]  美國總統Abraham Lincoln
[00:10:38.000 --> 00:10:40.000]  就是阿伯拉罕
[00:10:40.000 --> 00:10:45.000]  他說你也要叫別人得福
[00:10:45.000 --> 00:10:47.000]  不單單是你得福
[00:10:47.000 --> 00:10:48.000]  我為你祝福的
[00:10:48.000 --> 00:10:50.000]  我必賜福於他
[00:10:50.000 --> 00:10:51.000]  咒咒你的
[00:10:51.000 --> 00:10:52.000]  我必咒咒他
[00:10:52.000 --> 00:10:55.000]  地上萬族都要因你得福
[00:10:55.000 --> 00:10:57.000]  留心這裡有三個福
[00:10:57.000 --> 00:10:58.000]  一個叫祝福
[00:10:58.000 --> 00:10:59.000]  一個叫賜福
[00:10:59.000 --> 00:11:01.000]  一個叫得福
[00:11:01.000 --> 00:11:03.000]  這些名詞不要用錯
[00:11:03.000 --> 00:11:05.000]  我們對人來說
[00:11:05.000 --> 00:11:10.000]  祝福的意思就是為他祈福
[00:11:10.000 --> 00:11:12.000]  不過祈福就被人用錯了
[00:11:12.000 --> 00:11:15.000]  那些黨叫祈福黨
[00:11:15.000 --> 00:11:17.000]  你為人祝福沒問題
[00:11:17.000 --> 00:11:19.000]  但你記住
[00:11:19.000 --> 00:11:23.000]  上帝給我們的是賜福
[00:11:23.000 --> 00:11:25.000]  上帝不是為你祈福
[00:11:25.000 --> 00:11:26.000]  上帝不需要為你祈福
[00:11:26.000 --> 00:11:30.000]  所以祝字和賜字兩字不同
[00:11:30.000 --> 00:11:32.000]  祝福你wrong
[00:11:32.000 --> 00:11:34.000]  神賜福給你
[00:11:34.000 --> 00:11:36.000]  很清楚
[00:11:36.000 --> 00:11:39.000]  我為你祈福
[00:11:39.000 --> 00:11:41.000]  為你祈求上帝賜福
[00:11:41.000 --> 00:11:44.000]  因為我們在神面前得福
[00:11:44.000 --> 00:11:45.000]  清清楚楚
[00:11:45.000 --> 00:11:47.000]  神應許阿伯諾罕
[00:11:47.000 --> 00:11:51.000]  所以阿伯諾罕在75歲的時候
[00:11:51.000 --> 00:11:54.000]  他就離開加拿大吾爾
[00:11:54.000 --> 00:11:55.000]  就走了
[00:11:55.000 --> 00:11:57.000]  去哪裡?不知道
[00:11:57.000 --> 00:11:58.000]  上帝我指示你
[00:11:58.000 --> 00:12:00.000]  叫他去哈蘭
[00:12:00.000 --> 00:12:02.000]  由哈蘭再去加拿大
[00:12:02.000 --> 00:12:03.000]  請問阿伯諾罕
[00:12:03.000 --> 00:12:07.000]  這個被稱為信心之父的一生裡面
[00:12:07.000 --> 00:12:10.000]  他這一次上帝的說話
[00:12:10.000 --> 00:12:14.000]  他吩咐他有沒有進行
[00:12:14.000 --> 00:12:18.000]  是不是由頭到尾進行到徹底?
[00:12:18.000 --> 00:12:21.000]  我吩咐你華人你要走
[00:12:21.000 --> 00:12:25.000]  在我們基督徒的人生上都是這樣
[00:12:25.000 --> 00:12:26.000]  我們信耶穌的黑奸
[00:12:26.000 --> 00:12:27.000]  他不肯信就信
[00:12:27.000 --> 00:12:28.000]  願不願意生就行
[00:12:28.000 --> 00:12:29.000]  OK
[00:12:29.000 --> 00:12:32.000]  那你就有信心了
[00:12:32.000 --> 00:12:35.000]  接著就走了
[00:12:35.000 --> 00:12:37.000]  當阿伯諾罕肯遵從耶和華的吩咐
[00:12:37.000 --> 00:12:39.000]  帶著羅德走的時候
[00:12:39.000 --> 00:12:42.000]  羅德就選擇了索多瑪俄摩拉
[00:12:42.000 --> 00:12:45.000]  他就讓羅德先選擇
[00:12:45.000 --> 00:12:47.000]  仍然憑信心走那條路的時候
[00:12:47.000 --> 00:12:50.000]  結果索多瑪俄摩拉那個地方
[00:12:50.000 --> 00:12:52.000]  有五王四王之戰
[00:12:52.000 --> 00:12:53.000]  是不是?
[00:12:53.000 --> 00:12:54.000]  打完仗之後
[00:12:54.000 --> 00:12:57.000]  羅德選擇了最漂亮最好的地方
[00:12:57.000 --> 00:12:59.000]  結果不但傾家蕩產
[00:12:59.000 --> 00:13:01.000]  連命都沒了
[00:13:01.000 --> 00:13:04.000]  如果不是上帝恩代
[00:13:04.000 --> 00:13:05.000]  上帝賜福
[00:13:05.000 --> 00:13:07.000]  上帝的應許
[00:13:07.000 --> 00:13:09.000]  給阿伯諾罕肯
[00:13:09.000 --> 00:13:11.000]  阿伯蘭帶著他家裡
[00:13:11.000 --> 00:13:16.000]  三百一十八個壯丁
[00:13:16.000 --> 00:13:18.000]  三百一十八人
[00:13:18.000 --> 00:13:20.000]  游擊隊的數目都不止那麼多了
[00:13:20.000 --> 00:13:21.000]  是不是?
[00:13:21.000 --> 00:13:22.000]  都沒有那麼多了
[00:13:22.000 --> 00:13:23.000]  在那個情況下
[00:13:23.000 --> 00:13:26.000]  將那個戰役扭轉了
[00:13:26.000 --> 00:13:29.000]  救回羅德一家
[00:13:29.000 --> 00:13:32.000]  上帝出手
[00:13:32.000 --> 00:13:35.000]  當默基舍德為他祝福的時候
[00:13:35.000 --> 00:13:36.000]  為他祈福的時候
[00:13:36.000 --> 00:13:40.000]  他說至高者賜福於你
[00:13:40.000 --> 00:13:42.000]  上帝就應許了阿伯諾罕
[00:13:42.000 --> 00:13:44.000]  賜福給他
[00:13:44.000 --> 00:13:45.000]  好了
[00:13:45.000 --> 00:13:47.000]  上帝就跟阿伯諾罕說
[00:13:47.000 --> 00:13:48.000]  你不要叫阿伯諾罕
[00:13:48.000 --> 00:13:50.000]  叫阿伯蘭叫阿伯諾罕
[00:13:50.000 --> 00:13:52.000]  我要賜個兒子給你
[00:13:52.000 --> 00:13:57.000]  當時大概近八十歲吧
[00:13:57.000 --> 00:13:59.000]  七十五歲蒙召
[00:13:59.000 --> 00:14:01.000]  在這個時候
[00:14:01.000 --> 00:14:02.000]  撒拉說
[00:14:02.000 --> 00:14:03.000]  老公
[00:14:03.000 --> 00:14:04.000]  對不起
[00:14:04.000 --> 00:14:08.000]  我不能生育
[00:14:08.000 --> 00:14:10.000]  當這個情況說完之後
[00:14:10.000 --> 00:14:11.000]  阿伯諾罕怎麼辦?
[00:14:11.000 --> 00:14:13.000]  但上帝說要賜福給他
[00:14:13.000 --> 00:14:14.000]  好東西
[00:14:14.000 --> 00:14:16.000]  信不信得過?
[00:14:16.000 --> 00:14:18.000]  哎呀
[00:14:18.000 --> 00:14:19.000]  所以
[00:14:19.000 --> 00:14:21.000]  這個女士都很精明
[00:14:21.000 --> 00:14:22.000]  這樣吧
[00:14:22.000 --> 00:14:24.000]  我不行了
[00:14:24.000 --> 00:14:25.000]  下甲
[00:14:25.000 --> 00:14:26.000]  你要吧
[00:14:26.000 --> 00:14:27.000]  給你吧
[00:14:27.000 --> 00:14:29.000]  在撒拉主動
[00:14:29.000 --> 00:14:30.000]  說的
[00:14:30.000 --> 00:14:33.000]  下甲就成為阿伯諾罕的太太
[00:14:33.000 --> 00:14:35.000]  當然不是第一個
[00:14:35.000 --> 00:14:37.000]  於是以實瑪利出世
[00:14:37.000 --> 00:14:39.000]  以實瑪利未出世之前
[00:14:39.000 --> 00:14:44.000]  這個是不是一個祝福來的?
[00:14:44.000 --> 00:14:47.000]  是不是上帝的賜福來的?
[00:14:47.000 --> 00:14:50.000]  已經家嘈屋閉了
[00:14:50.000 --> 00:14:53.000]  已經家嘈屋閉了
[00:14:53.000 --> 00:14:56.000]  阿伯諾罕接受老婆的吩咐
[00:14:56.000 --> 00:14:57.000]  做了應事幹
[00:14:57.000 --> 00:14:59.000]  跟著老婆的吩咐
[00:14:59.000 --> 00:15:04.000]  要趕走這個下甲
[00:15:04.000 --> 00:15:05.000]  如果不是上帝出手
[00:15:05.000 --> 00:15:09.000]  阿伯諾罕這次做錯極
[00:15:09.000 --> 00:15:10.000]  大神出世
[00:15:10.000 --> 00:15:13.000]  應許了給下甲
[00:15:13.000 --> 00:15:15.000]  跟他起名叫以實瑪利
[00:15:15.000 --> 00:15:16.000]  這些聖經故事
[00:15:16.000 --> 00:15:17.000]  你看的時候
[00:15:17.000 --> 00:15:20.000]  不知道你有什麼感受
[00:15:20.000 --> 00:15:21.000]  聽從神
[00:15:21.000 --> 00:15:23.000]  和聽人的說話
[00:15:23.000 --> 00:15:25.000]  是自親的說話
[00:15:25.000 --> 00:15:26.000]  聽不聽?
[00:15:26.000 --> 00:15:29.000]  這是一個很大的考驗
[00:15:29.000 --> 00:15:33.000]  但當阿伯諾罕明白之後
[00:15:33.000 --> 00:15:35.000]  99歲改了名
[00:15:35.000 --> 00:15:38.000]  神重新再次給他應許
[00:15:38.000 --> 00:15:40.000]  你回去看第17章
[00:15:40.000 --> 00:15:41.000]  好了
[00:15:41.000 --> 00:15:42.000]  到100歲
[00:15:42.000 --> 00:15:44.000]  以實生出來了
[00:15:44.000 --> 00:15:48.000]  神的應許成就了
[00:15:48.000 --> 00:15:50.000]  應該是大團圓結局了吧?
[00:15:50.000 --> 00:15:51.000]  沒有
[00:15:51.000 --> 00:15:52.000]  上帝再要看回
[00:15:52.000 --> 00:15:54.000]  我昔日所吩咐你的說話
[00:15:54.000 --> 00:15:55.000]  你遵守
[00:15:55.000 --> 00:15:56.000]  我今天再吩咐你的說話
[00:15:56.000 --> 00:15:58.000]  看你遵不遵守
[00:15:58.000 --> 00:15:59.000]  吩咐什麼?
[00:15:59.000 --> 00:16:05.000]  阿伯諾罕將以實獻上獻祭
[00:16:05.000 --> 00:16:08.000]  嘩!這件事
[00:16:08.000 --> 00:16:12.000]  如果阿伯諾罕再和撒拉商量
[00:16:12.000 --> 00:16:14.000]  我想這個女士一定說
[00:16:14.000 --> 00:16:15.000]  你搞這件事
[00:16:15.000 --> 00:16:18.000]  我死給你看
[00:16:18.000 --> 00:16:19.000]  是不是?會不會?
[00:16:19.000 --> 00:16:21.000]  姐妹們
[00:16:21.000 --> 00:16:22.000]  會不會?
[00:16:22.000 --> 00:16:24.000]  老公說將兒子殺死
[00:16:24.000 --> 00:16:26.000]  你會不會和老公拼命?
[00:16:26.000 --> 00:16:28.000]  一定拼命
[00:16:28.000 --> 00:16:30.000]  如果照撒拉那種性格
[00:16:30.000 --> 00:16:32.000]  不過我不敢說什麼
[00:16:32.000 --> 00:16:33.000]  聖經沒有記載
[00:16:33.000 --> 00:16:34.000]  不要誤會
[00:16:34.000 --> 00:16:36.000]  穆斯林說錯了
[00:16:36.000 --> 00:16:37.000]  所以阿伯諾罕
