
[00:00:00.000 --> 00:00:01.240]  和大家溫習一點
[00:02:38.200 --> 00:02:40.800]  他覺得耶穌你這麼低調
[00:02:40.800 --> 00:02:41.920]  上次我們提到
[00:02:41.920 --> 00:02:44.400]  不如可能耶穌太謙虛了
[00:02:44.400 --> 00:02:46.200]  或者耶穌有時候不知道是不是不好意思
[00:02:46.200 --> 00:02:49.760]  不如我幫耶穌去講、去宣揚更好
[00:02:49.760 --> 00:02:53.640]  但是可能越講越大或者越講越錯
[00:02:53.640 --> 00:02:56.040]  人有時候讀聖經或者領悟神的話
[00:02:56.040 --> 00:02:57.880]  也有時候可能會這樣
[00:02:57.880 --> 00:03:00.120]  我們這個一般叫做什麼呢?
[00:03:00.120 --> 00:03:01.160]  叫做將神
[00:03:01.160 --> 00:03:04.760]  將自己的說話讀入聖經裡面
[00:03:04.760 --> 00:03:07.360]  我們英文叫 Read into the Bible
[00:03:07.360 --> 00:03:09.720]  就是我們將自己的意思讀入聖經
[00:03:09.720 --> 00:03:11.080]  其實我們正確應該是說
[00:03:11.080 --> 00:03:13.560]  我們要從聖經裡面將神的話
[00:03:13.560 --> 00:03:15.240]  神的教訓讀出來
[00:03:15.240 --> 00:03:16.760]  Read from the Bible
[00:03:16.760 --> 00:03:20.760]  所以這個反而有時候人會不聽耶穌的吩咐
[00:03:20.760 --> 00:03:23.360]  或者不按照神的話
[00:03:23.360 --> 00:03:27.800]  耶穌反而是那位更加尊重神話語的人
[00:03:27.800 --> 00:03:30.240]  所以有時候我們來到新約時代
[00:03:30.240 --> 00:03:32.120]  曾經有一個階段
[00:03:32.120 --> 00:03:35.880]  有些新約或者在現代的弟兄姊妹、基督徒
[00:03:35.880 --> 00:03:38.840]  他們覺得我們已經進入了一個新約時代
[00:03:38.840 --> 00:03:41.040]  我們對神的話
[00:03:41.040 --> 00:03:46.240]  其實有時候可能不一定要全部接收
[00:03:46.240 --> 00:03:47.560]  簡單來說有時候他們覺得
[00:03:47.560 --> 00:03:50.080]  因為我們已經是新約的教會、新約時代
[00:03:50.080 --> 00:03:52.120]  所以舊約聖經對我們來說
[00:03:52.120 --> 00:03:55.600]  會不會都其實有一點可以不用聽這麼多
[00:03:55.600 --> 00:03:57.280]  或者看這麼多呢?
[00:03:57.280 --> 00:04:00.040]  所以對舊約聖經都有一個不同的態度
[00:04:00.040 --> 00:04:02.480]  但是耶穌其實祂來到地上的時候
[00:04:02.480 --> 00:04:05.520]  祂讓我們看到祂來到地上的目的是什麼呢?
[00:04:05.520 --> 00:04:07.560]  第一在馬夫音的時候祂就提到
[00:04:07.560 --> 00:04:09.480]  祂最重要是做什麼?
[00:04:09.480 --> 00:04:10.880]  傳道
[00:04:10.880 --> 00:04:13.160]  傳道就是傳講神的話
[00:04:13.160 --> 00:04:14.680]  耶穌要傳講祂的吩咐
[00:04:14.680 --> 00:04:15.720]  傳了祂的教訓
[00:04:15.720 --> 00:04:17.560]  所以祂最重要是傳道
[00:04:17.560 --> 00:04:19.800]  而耶穌來的目的在馬太福音五章裡面
[00:04:19.800 --> 00:04:21.840]  更加重要讓我們看到的是什麼呢?
[00:04:21.840 --> 00:04:24.800]  祂是要承傳律法
[00:04:24.800 --> 00:04:27.040]  所以無論是舊約聖經也好、新約聖經也好
[00:04:27.040 --> 00:04:31.560]  我們相信今天我們都要尊重神的話
[00:04:31.560 --> 00:04:34.920]  尊重我們整本的聖經
[00:04:34.920 --> 00:04:37.880]  無論你覺得舊約難讀一點、難明一點
[00:04:37.880 --> 00:04:39.760]  你都一樣要讀
[00:04:39.760 --> 00:04:41.920]  舊約聖經和新約聖經一樣重要
[00:04:41.920 --> 00:04:43.400]  所以這個就是耶穌
[00:04:43.400 --> 00:04:46.000]  特別是在馬太福音五章十七到二十節的時候
[00:04:46.000 --> 00:04:47.720]  提到祂來到地上
[00:04:47.720 --> 00:04:50.520]  其中一個重要任務就是承傳律法
[00:04:50.520 --> 00:04:52.680]  我們一起來讀這段經文吧
[00:04:52.680 --> 00:04:55.120]  我相信也是對我們一個很重要的提醒
[00:04:55.120 --> 00:04:58.840]  我們會讀馬太福音的五章十七到二十節
[00:04:58.840 --> 00:05:00.880]  看到的我們一起來讀完這段經文
[00:05:00.880 --> 00:05:02.080]  預備起
[00:05:02.080 --> 00:05:06.560]  「莫想我來要廢掉律法,和先知
[00:05:06.560 --> 00:05:11.360]  我來不是要廢掉,乃是要承傳。
[00:05:11.360 --> 00:05:16.800]  我實在告訴你們,就是到天地都廢去了
[00:05:16.800 --> 00:05:23.040]  律法的一點一滑也不能廢去,都要承傳。
[00:05:23.040 --> 00:05:29.080]  所以無論何人廢掉這誡命中最少的一條
[00:05:29.080 --> 00:05:35.400]  又教訓人這樣做,下在天國要稱為最少的
[00:05:35.400 --> 00:05:39.080]  但無論何人遵行這誡命
[00:05:39.080 --> 00:05:45.240]  又教訓人遵行,下在天國要稱為大的
[00:05:45.240 --> 00:05:52.440]  我告訴你們,你們的義不勝於民事和法利賽人的義
[00:05:52.440 --> 00:05:55.440]  斷不能進天國。」
[00:05:55.440 --> 00:05:59.840]  這裡提醒我們耶穌是要來承傳律法
[00:05:59.840 --> 00:06:03.840]  耶穌怎樣承傳律法呢?
[00:06:03.840 --> 00:06:05.560]  耶穌承傳律法的意思就是
[00:06:05.560 --> 00:06:08.320]  耶穌要承傳神的預言
[00:06:08.320 --> 00:06:11.720]  耶穌要承傳神的計劃
[00:06:11.720 --> 00:06:14.000]  所以耶穌在祂的一生裡
[00:06:14.000 --> 00:06:17.560]  祂就是用了祂的生命來承傳
[00:06:17.560 --> 00:06:19.640]  所以耶穌來不單單是去教導人
[00:06:19.640 --> 00:06:22.480]  傳道、傳講福音、傳講神的話
[00:06:22.480 --> 00:06:24.760]  其實耶穌更加要用祂的生命
[00:06:24.760 --> 00:06:28.160]  成為一個生命的見證去承傳神的律法
[00:06:28.160 --> 00:06:32.880]  也就是彰顯了耶穌的勝過一切的權柄
[00:06:32.880 --> 00:06:34.800]  所以這是耶穌來的目的
[00:06:34.800 --> 00:06:38.080]  耶穌來是要讓我們得聞神的話
[00:06:38.080 --> 00:06:40.680]  耶穌來是要讓跟從祂的人
[00:06:40.680 --> 00:06:41.920]  信教祂的人
[00:06:41.920 --> 00:06:43.480]  聽從祂的吩咐
[00:06:43.480 --> 00:06:45.360]  進行神的教導
[00:06:45.360 --> 00:06:50.520]  以致我們可以活出神在我們生命裡的心意和計劃
[00:06:50.520 --> 00:06:53.960]  這個就是我在《廣東話學福音》一章一到十一節
[00:06:53.960 --> 00:06:57.160]  我們從施浸約翰身上可以看到的
[00:06:57.160 --> 00:06:58.760]  上一次跟大家提及
[00:06:58.760 --> 00:07:01.480]  約翰也是按照神的話而來
[00:07:01.480 --> 00:07:05.200]  以致他能夠活出神給他的照明
[00:07:05.200 --> 00:07:07.880]  所以這個就是耶穌要來的目的
[00:07:07.880 --> 00:07:08.880]  要承傳
[00:07:08.880 --> 00:07:13.960]  用祂的生命見證來承傳
[00:07:13.960 --> 00:07:16.600]  誰最大?誰最正確?
[00:07:16.600 --> 00:07:20.640]  我相信剛才《馬達福音》五章十九節已經告訴我們
[00:07:20.640 --> 00:07:23.440]  祂說什麼人為大?
[00:07:23.440 --> 00:07:27.920]  進行神話語的人在天國裡是最大的
[00:07:27.920 --> 00:07:29.880]  那些人想廢去神的話
[00:07:29.880 --> 00:07:32.520]  不聽神的話的人是最少的
[00:07:32.520 --> 00:07:33.400]  所以如果我們覺得
[00:07:33.400 --> 00:07:38.320]  想著想著覺得自己有多重要有多大
[00:07:38.320 --> 00:07:42.480]  其實其中一個就是你有沒有遵行神的話
[00:07:42.480 --> 00:07:44.400]  遵行神的人為大
[00:07:44.400 --> 00:07:46.200]  但是這個為大其實提醒我們
[00:07:46.200 --> 00:07:47.680]  我們都不是最大
[00:07:47.680 --> 00:07:49.840]  最大的是誰?
[00:07:49.840 --> 00:07:50.920]  最大的是神
[00:07:50.920 --> 00:07:52.280]  神才是最大
[00:07:52.280 --> 00:07:53.320]  但是在神最大裡面
[00:07:53.320 --> 00:07:54.560]  另外一個讓我們看到的就是
[00:07:54.560 --> 00:07:57.720]  神願意來將祂的權柄
[00:07:57.720 --> 00:08:03.360]  也是授權給我們每一個願意相信跟隨祂的人
[00:08:03.360 --> 00:08:05.080]  在福音書裡面
[00:08:05.080 --> 00:08:06.320]  有時候我們也會提到
[00:08:06.320 --> 00:08:10.880]  我們第一章這段經文也有提到民事的權柄
[00:08:10.880 --> 00:08:12.080]  在福音書裡面也會提到
[00:08:12.080 --> 00:08:13.920]  他們是在當時候的社會
[00:08:13.920 --> 00:08:15.160]  一群民事化的人
[00:08:15.160 --> 00:08:19.000]  是很有權力或者好像很威望的人
[00:08:19.000 --> 00:08:23.200]  但是到底這群民事的權柄是一種怎樣的權柄呢?
[00:08:23.200 --> 00:08:24.800]  如果我們剛才說到
[00:08:24.800 --> 00:08:28.480]  耶穌所說遵行神話的人為大
[00:08:28.480 --> 00:08:29.640]  我們來看看
[00:08:29.640 --> 00:08:32.080]  到底這群民事他們的權柄
[00:08:32.080 --> 00:08:37.000]  到底其實他們有沒有正確在遵行神的話呢?
[00:08:37.000 --> 00:08:40.360]  我想另外看新約另外一段經文幫助大家
[00:08:40.360 --> 00:08:44.440]  幫助我們如何正確去遵行神的話
[00:08:44.440 --> 00:08:47.520]  提摩太后書二章十五到二十六節
[00:08:47.520 --> 00:08:49.240]  我只會和大家看二章十五節
[00:08:49.240 --> 00:08:51.440]  其他的大家有時間可以回去看看
[00:08:51.440 --> 00:08:54.920]  這段經文其實是提醒我們怎樣應該很好的
[00:08:54.920 --> 00:08:56.440]  來到在神面前
[00:08:56.440 --> 00:09:00.400]  成為一個按正義分解真理的道
[00:09:00.400 --> 00:09:02.320]  無愧的公仁
[00:09:02.320 --> 00:09:03.880]  在神學院裡面
[00:09:03.880 --> 00:09:06.760]  也以這段經文作為他們的緣分
[00:09:06.760 --> 00:09:07.760]  有些神學院
[00:09:07.760 --> 00:09:09.920]  所以也是值得我們每一個基督徒
[00:09:09.920 --> 00:09:16.960]  在神面前怎樣去好好地正確認識神的話
[00:09:16.960 --> 00:09:20.800]  我想讀的是讀現代中文譯本的版本
[00:09:20.800 --> 00:09:26.440]  我覺得這個更加容易幫我們深入體會到這段經文的意思
[00:09:26.440 --> 00:09:32.320]  我想邀請大家一起讀下面的三字現代中文譯本經文的版本
[00:09:32.320 --> 00:09:33.320]  我們一起來讀吧
[00:09:33.320 --> 00:09:34.800]  預備起
[00:09:34.800 --> 00:09:37.760]  要努力在上帝面前
[00:09:37.760 --> 00:09:40.520]  在一個經得起考驗
[00:09:40.520 --> 00:09:43.320]  問心無愧的公仁
[00:09:43.320 --> 00:09:47.600]  正確地講解真理的訊息
[00:09:47.600 --> 00:09:49.440]  其實這段經文也提醒我們
[00:09:49.440 --> 00:09:53.960]  最重要的一個是我們怎樣去經得起考驗
[00:09:53.960 --> 00:09:58.800]  其實我們怎樣可以為大或真是有神的話呢?
[00:09:58.800 --> 00:10:02.080]  其實這裡是在說我們有沒有行動
[00:10:02.080 --> 00:10:04.960]  我們有沒有真是在生活裡面
[00:10:04.960 --> 00:10:08.280]  可以活出這個神的話
[00:10:08.280 --> 00:10:09.680]  當然它帶著一個任務
[00:10:09.680 --> 00:10:12.080]  就是你可以正確去講解
[00:10:12.080 --> 00:10:13.320]  但可能我們都覺得
[00:10:13.320 --> 00:10:16.480]  我們未必能夠時不時可以有這個機會
[00:10:16.480 --> 00:10:17.960]  但正確地講解
[00:10:17.960 --> 00:10:20.520]  其實可能先發揮一個更加重要的基礎就是
[00:10:20.520 --> 00:10:25.720]  我有沒有正確地自己去認識、明白神的話
[00:10:25.720 --> 00:10:27.600]  以至我才可以正確地去講解
[00:10:27.600 --> 00:10:31.520]  所以如果我們相信神的話是最正確的
[00:10:31.520 --> 00:10:34.480]  但其實人都需要做一些功夫
[00:10:34.480 --> 00:10:36.000]  我們要有的責任就是
[00:10:36.000 --> 00:10:40.000]  我們要去正確去理解、去認識
[00:10:40.000 --> 00:10:41.600]  所以這是一個行動
[00:10:41.600 --> 00:10:44.280]  一個行得出來、被人見
[00:10:44.280 --> 00:10:47.200]  以至我們就可以問心無愧
[00:10:47.200 --> 00:10:50.840]  而且是經得起生活裡面的考驗
[00:10:50.840 --> 00:10:52.800]  民事的權柄在乎就是
[00:10:52.800 --> 00:10:56.480]  有沒有他們願意進行神的話
[00:10:56.480 --> 00:11:00.200]  所以當耶穌跟這群民事一起在會堂的時候
[00:11:00.200 --> 00:11:04.760]  這群其他人聽耶穌的教訓
[00:11:04.760 --> 00:11:07.000]  就有一個很不同的體會
[00:11:07.000 --> 00:11:09.200]  他們很稀奇耶穌的教訓
[00:11:09.200 --> 00:11:13.240]  因為他們去聽耶穌教訓的時候
[00:11:13.240 --> 00:11:18.280]  他們經歷的就是耶穌先帝那個有權柄的教師
[00:11:18.280 --> 00:11:19.800]  不像那些民事
[00:11:19.800 --> 00:11:22.200]  民事的權柄
[00:11:22.200 --> 00:11:24.920]  其實雖然他們很熟悉聖經
[00:11:24.920 --> 00:11:25.920]  但其實他們的權柄
[00:11:25.920 --> 00:11:27.360]  他們覺得
[00:11:27.360 --> 00:11:31.680]  當然他們有講解聖經那種權威、權力
[00:11:31.680 --> 00:11:35.280]  但當這群會眾聽到耶穌講聖經的時候
[00:11:35.280 --> 00:11:37.360]  就覺得簡直是完全不同
[00:11:37.360 --> 00:11:39.160]  耶穌先帝是那個有權柄的人
[00:11:39.160 --> 00:11:40.760]  以至他們再經歷的是什麼呢?
[00:11:40.760 --> 00:11:43.280]  他們經歷到耶穌趕走污鬼
[00:11:43.280 --> 00:11:47.680]  他們都能夠驚訝耶穌的權柄是不同的
[00:11:47.680 --> 00:11:50.720]  其實民事的權柄是一種什麼樣的權柄呢?
[00:11:50.720 --> 00:11:54.920]  雖然他們有機會比普通人多一點看聖經
[00:11:54.920 --> 00:11:56.000]  認識聖經
[00:11:56.000 --> 00:12:00.520]  所以上次提到他們面對這些博士的提問的時候
[00:12:00.520 --> 00:12:04.200]  他們知道基督降生在伯尼行
[00:12:04.200 --> 00:12:08.720]  但是這群民事其實他們所依賴
[00:12:08.720 --> 00:12:11.000]  或者他們所高舉的
[00:12:11.000 --> 00:12:15.720]  基本上不是他們自己的聖經學識
[00:12:15.720 --> 00:12:17.320]  反而他們很喜歡的是什麼呢?
[00:12:17.320 --> 00:12:18.800]  耶穌在《福音書》裡面
[00:12:18.800 --> 00:12:20.720]  責備這群民事
[00:12:20.720 --> 00:12:22.480]  他們時常在會堂裡面
[00:12:22.480 --> 00:12:24.280]  喜歡坐什麼位置呢?
[00:12:24.280 --> 00:12:26.320]  坐一些高位
[00:12:26.320 --> 00:12:27.520]  比較高的位置
[00:12:27.520 --> 00:12:29.440]  就代表他們的位分碼
[00:12:29.440 --> 00:12:30.720]  就是重要性
[00:12:30.720 --> 00:12:33.200]  當然不像我們坐在台上的那些
[00:12:33.200 --> 00:12:35.000]  但是在會堂也有一些高位
[00:12:35.000 --> 00:12:37.160]  就覺得他們的表現比較突出
[00:12:37.160 --> 00:12:39.160]  他們可以表現到自己
[00:12:39.160 --> 00:12:43.920]  而耶穌順便罵他們喜歡去喝酒的時候坐什麼位置呢?
[00:12:43.920 --> 00:12:46.120]  可能是坐主教位置
[00:12:46.120 --> 00:12:49.680]  坐桌子第一的首位
[00:12:49.680 --> 00:12:51.280]  就像別人坐飛機
[00:12:51.280 --> 00:12:53.280]  有時候有些人可能覺得
[00:12:53.280 --> 00:12:56.360]  我要坐第一級的A1
[00:12:56.360 --> 00:12:57.800]  或者1A的位置
[00:12:57.800 --> 00:13:01.400]  他們覺得我很想要這些表現自己
[00:13:01.400 --> 00:13:02.640]  很高調行事
[00:13:02.640 --> 00:13:06.160]  他們的權柄覺得自己就是靠拿了這些高位
[00:13:06.160 --> 00:13:08.360]  他們就可以表現到自己的權柄
[00:13:08.360 --> 00:13:10.320]  但是我們相信
[00:13:10.320 --> 00:13:11.120]  耶穌
[00:13:11.120 --> 00:13:12.600]  上次我提醒大家
[00:13:12.600 --> 00:13:13.960]  就是耶穌的低調
[00:13:13.960 --> 00:13:15.440]  耶穌不是用這些
[00:13:15.440 --> 00:13:16.640]  但是耶穌的權柄
[00:13:16.640 --> 00:13:18.960]  真的可以勝過一切的權柄
[00:13:18.960 --> 00:13:22.600]  但是耶穌不需要用這些所謂的高位
[00:13:22.600 --> 00:13:27.440]  這些東西來表現祂的權柄
[00:13:27.440 --> 00:13:32.160]  耶穌已經在祂的擁有裡面
[00:13:32.160 --> 00:13:36.240]  耶穌已經得到天上、地下所有的權柄
[00:13:36.240 --> 00:13:39.480]  所以耶穌將這個權柄授權
[00:13:39.480 --> 00:13:42.960]  或者賦予給我們每一個跟隨祂的人
[00:13:42.960 --> 00:13:44.880]  這個也是我們有時候在教會裡面
[00:13:44.880 --> 00:13:47.400]  提到的一種叫做屬靈的權柄
[00:13:47.400 --> 00:13:48.600]  這個屬靈的權柄
[00:13:48.600 --> 00:13:51.120]  其實最重要就是來自耶穌的呼召
[00:13:51.120 --> 00:13:54.280]  差遣、吩咐和授權
[00:13:54.280 --> 00:13:56.440]  在馬可夫音的第一章裡面
[00:13:56.440 --> 00:13:58.400]  我們沒有什麼特別讀到
[00:13:58.400 --> 00:14:00.880]  就是提到耶穌呼召這些門徒
[00:14:00.880 --> 00:14:03.400]  讓他們來跟隨耶穌
[00:14:03.400 --> 00:14:06.760]  無論彼得、安德烈他們
[00:14:06.760 --> 00:14:09.920]  但是耶穌更加重要就是要差遣他們
[00:14:09.920 --> 00:14:13.600]  他們要帶著耶穌的吩咐和授權
[00:14:13.600 --> 00:14:14.840]  來出去
[00:14:14.840 --> 00:14:17.760]  他們有著這個來自耶穌的權柄
[00:14:17.760 --> 00:14:21.040]  屬靈的權柄來為神、來侍奉、工作
[00:14:21.040 --> 00:14:22.640]  所以馬可夫音的二十八章
[00:14:22.640 --> 00:14:24.600]  是一段我們比較熟悉的經文
[00:14:24.600 --> 00:14:26.760]  我想和大家一起再重溫
[00:14:26.760 --> 00:14:29.680]  這個是耶穌對門徒的一個託付
[00:14:29.680 --> 00:14:32.560]  同樣也是給我們每一個今天跟隨耶穌的門徒
[00:14:32.560 --> 00:14:33.560]  跟隨耶穌的人
[00:14:33.560 --> 00:14:35.200]  我們都應該去領受
[00:14:35.200 --> 00:14:37.360]  以至我們有這個屬靈權柄的時候
[00:14:37.360 --> 00:14:40.560]  我們是因為耶穌的呼召差遣
[00:14:40.560 --> 00:14:42.560]  去吩咐、去授權
[00:14:42.560 --> 00:14:44.560]  我們一起來讀這段經文吧
[00:14:44.560 --> 00:14:45.680]  預備起
[00:14:45.680 --> 00:14:49.000]  「耶穌進前來對他們說
[00:14:49.000 --> 00:14:54.000]  天上地下所有的權柄都賜給我了
[00:14:54.000 --> 00:14:58.920]  所以你們要去使萬民作我的門徒
[00:14:58.920 --> 00:15:03.480]  奉父子聖靈的名給他們施浸
[00:15:03.480 --> 00:15:06.040]  凡我所吩咐你們的
[00:15:06.040 --> 00:15:08.760]  都教訓他們遵守
[00:15:08.760 --> 00:15:11.560]  我就尚與你們同在
[00:15:11.560 --> 00:15:14.440]  直到世界的末了」
[00:15:14.440 --> 00:15:19.840]  這是耶穌將屬靈權柄交託給我們每一個人
[00:15:19.840 --> 00:15:22.960]  最重要的目的就是我們要使萬民作門徒
[00:15:22.960 --> 00:15:26.800]  要將神的福音帶到普天下
[00:15:26.800 --> 00:15:29.680]  所以這是我們每一個人都可以擁有的
[00:15:29.680 --> 00:15:31.680]  但有時我們會覺得
[00:15:31.680 --> 00:15:34.080]  屬靈的權柄到底除了是
[00:15:34.080 --> 00:15:38.080]  耶穌的呼召差遣、吩咐、授權之外
[00:15:38.080 --> 00:15:39.080]  有時我們覺得
[00:15:39.080 --> 00:15:41.200]  有些人他們好像有屬靈權柄
[00:15:41.200 --> 00:15:43.680]  但他們高舉的東西又很不同
[00:15:43.680 --> 00:15:46.200]  但我相信回到我們今天教會
[00:15:46.200 --> 00:15:48.560]  我們今年的方向
[00:15:48.560 --> 00:15:53.160]  我仍然相信屬靈權柄就是高舉基督
[00:15:53.160 --> 00:15:55.240]  但從屬靈權柄、高舉基督之下
[00:15:55.240 --> 00:15:56.920]  我們有時會看
[00:15:56.920 --> 00:15:59.320]  有些人覺得屬靈權柄是甚麼
[00:15:59.320 --> 00:16:01.320]  或者不是甚麼
[00:16:01.320 --> 00:16:03.040]  屬靈權柄其實不是甚麼
[00:16:03.040 --> 00:16:07.120]  我想特別透過民事的權柄跟大家來看
[00:16:07.120 --> 00:16:09.840]  民事的權柄好像有聖經的知識
[00:16:09.840 --> 00:16:12.360]  好像很有地位
[00:16:12.360 --> 00:16:14.440]  可以去到會堂坐高位
[00:16:14.440 --> 00:16:16.160]  坐首席
[00:16:16.160 --> 00:16:20.920]  可能是在制度裏給他一些位份、授權
[00:16:20.920 --> 00:16:22.360]  但我相信
[00:16:22.360 --> 00:16:25.760]  今天我們要講到屬靈權柄不是看這些
[00:16:25.760 --> 00:16:27.520]  亦不是高舉這些
[00:16:27.520 --> 00:16:30.360]  不是因為這個人有學識多些、訓練多些
[00:16:30.360 --> 00:16:34.360]  或者可能甚至覺得他侍奉的公職
[00:16:34.360 --> 00:16:36.320]  或者有甚麼業績
[00:16:36.320 --> 00:16:38.920]  甚至可能他有資格
[00:16:38.920 --> 00:16:40.520]  這些不是屬靈權柄
[00:16:40.520 --> 00:16:41.840]  不是靠這些的
[00:16:41.840 --> 00:16:43.680]  不是高舉這些
[00:16:43.680 --> 00:16:46.600]  我們相信屬靈權柄是甚麼呢?
[00:16:46.600 --> 00:16:49.800]  屬靈權柄應該是聽從神的話
[00:16:49.800 --> 00:16:52.400]  我們遵從神的話為大
[00:16:52.400 --> 00:16:54.520]  是學習基督的生命
[00:16:54.520 --> 00:16:59.120]  就好像基督用他的生命來承傳了
[00:16:59.120 --> 00:17:02.160]  律法、先知所說的話
[00:17:02.160 --> 00:17:03.480]  所以屬靈權柄是甚麼?
[00:17:03.480 --> 00:17:05.840]  是一個生命的見證
[00:17:05.840 --> 00:17:08.520]  如果我們說我們很想學武
[00:17:08.520 --> 00:17:10.360]  很想有屬靈權柄的時候
[00:17:10.360 --> 00:17:13.840]  其實不是看你有多少參與侍奉
[00:17:13.840 --> 00:17:14.840]  你做得多好
[00:17:14.840 --> 00:17:17.840]  不是靠你要坐甚麼位置
[00:17:17.840 --> 00:17:23.440]  其實簡單來說是一個學習基督的生命
[00:17:23.440 --> 00:17:26.920]  就好像彼得很想耶穌去到群眾當中
[00:17:26.920 --> 00:17:28.920]  他說有很多人找你
[00:17:28.920 --> 00:17:31.280]  他就很想歡迎耶穌
[00:17:31.280 --> 00:17:34.200]  那裡就好像施浸約翰昔日
[00:17:34.200 --> 00:17:36.720]  以前他在曠野被人歡迎一樣
[00:17:36.720 --> 00:17:39.840]  很多人去到曠野找施浸約翰
[00:17:39.840 --> 00:17:42.600]  但是當很多人預備迎接耶穌
[00:17:42.600 --> 00:17:46.080]  我上次提過這個有可能成為一個試探
[00:17:46.080 --> 00:17:47.880]  可能是一個掌聲的試探
[00:17:47.880 --> 00:17:49.880]  是一個歡呼聲的試探
[00:17:49.880 --> 00:17:52.680]  當人來到這些環境的時候就覺得
[00:17:52.680 --> 00:17:56.680]  我自己也挺有這種的權柄
[00:17:56.680 --> 00:18:00.880]  也挺有這種的高位力量
[00:18:00.880 --> 00:18:05.000]  但我相信這個屬靈生命最重要是
[00:18:05.000 --> 00:18:08.920]  屬靈的權柄最重要就是一個生命
[00:18:08.920 --> 00:18:12.480]  如果這些掌聲、歡呼聲的光環
[00:18:12.480 --> 00:18:13.880]  是你追求的
