
[00:00:00.000 --> 00:00:03.140]  列王幾下第二章23-24節
[00:03:52.560 --> 00:03:55.880]  我們很難硬定這裏一定是耶利哥
[00:03:55.880 --> 00:04:00.440]  而且伯特利是唯一一個名詞在這裏出現過
[00:04:00.440 --> 00:04:05.720]  這裏極有可能說出來的地方就是伯特利
[00:04:05.720 --> 00:04:08.520]  更何況以利沙剛剛去完耶利哥
[00:04:08.520 --> 00:04:10.120]  治好那些水
[00:04:10.120 --> 00:04:16.040]  病了那些水很多次又拯救了無數的嬰兒的生命
[00:04:16.040 --> 00:04:22.560]  一大羣的童子難道他敢在耶利哥出來罵這個英雄?
[00:04:22.560 --> 00:04:24.360]  不可能的吧?
[00:04:24.360 --> 00:04:27.200]  所以我們相信伯特利這個地方
[00:04:27.200 --> 00:04:31.520]  似乎是這羣童子出來的地方是比較合理的
[00:04:31.520 --> 00:04:36.440]  到底這個童子的身份
[00:04:36.440 --> 00:04:40.240]  和對以利沙的藐視我們又怎樣去理解呢?
[00:04:40.240 --> 00:04:42.280]  我想你留意第二章二十三節
[00:04:42.280 --> 00:04:44.400]  這裏用「嬉笑」這個字眼
[00:04:44.400 --> 00:04:49.360]  這個字眼的意思就是指藐視、輕視、嘲笑或者是愚弄
[00:04:49.360 --> 00:04:51.520]  在教育裏面有四次的出現
[00:04:51.520 --> 00:04:53.160]  而沒有一次是好的
[00:04:53.160 --> 00:04:54.760]  而經文告訴我們
[00:04:54.760 --> 00:04:57.440]  他們是用言語來笑以利沙
[00:04:57.440 --> 00:05:00.480]  因爲他說「禿頭的上去罷!禿頭的上去罷!」
[00:05:00.480 --> 00:05:03.000]  我們暫時不要理這個怎麼解釋
[00:05:03.000 --> 00:05:07.240]  但是藐視和嘲笑就肯定是用嘴巴去笑人的
[00:05:07.240 --> 00:05:09.480]  我不知道你有沒有被人笑過呢?
[00:05:09.480 --> 00:05:12.120]  被人笑的感受你認爲好受嗎?
[00:05:12.120 --> 00:05:15.640]  我記得我從小學開始到中學就被人笑慣了
[00:05:15.640 --> 00:05:17.560]  整天就說我哭爆
[00:05:17.560 --> 00:05:19.560]  因爲我有什麼事我就會哭
[00:05:19.560 --> 00:05:21.600]  眼淚就像開水喉一樣
[00:05:21.600 --> 00:05:23.840]  它會自己流出來
[00:05:23.840 --> 00:05:27.240]  所以人們一見到我就說「哭爆」怎麼樣啊?
[00:05:27.240 --> 00:05:30.760]  甚至中學的時候老師都說「大哭爆」
[00:05:30.760 --> 00:05:33.320]  是啊,我的樣子又長得斯斯文文
[00:05:33.320 --> 00:05:34.680]  又不是很高大
[00:05:34.680 --> 00:05:36.480]  聲音又聲勢氣
[00:05:36.480 --> 00:05:37.760]  整天都被人欺負
[00:05:37.760 --> 00:05:38.920]  最慘的那一輪
[00:05:38.920 --> 00:05:43.120]  整天都在做一些宮廷的劇
[00:05:43.120 --> 00:05:47.080]  而每一個做的太監都是姓曹的
[00:05:47.080 --> 00:05:49.960]  所以我不僅被人叫做「女人型」、「那型」
[00:05:49.960 --> 00:05:52.840]  甚至被人叫做「曹公公」
[00:05:52.840 --> 00:05:55.280]  你說曹公子當然不同了
[00:05:55.280 --> 00:05:57.120]  曹公公啊
[00:05:57.120 --> 00:06:00.880]  人們在學校裏面笑得你臉都黃了
[00:06:00.880 --> 00:06:02.600]  走過去又笑一笑你
[00:06:02.600 --> 00:06:04.960]  有一些居心不良的人還欺負你
[00:06:04.960 --> 00:06:06.520]  還加個「死」字上去
[00:06:06.520 --> 00:06:09.200]  「死那型」、「死公公」
[00:06:09.200 --> 00:06:11.760]  當時真的非常無奈
[00:06:11.760 --> 00:06:15.400]  被人笑的滋味當時不僅是眼淚在心裏流
[00:06:15.400 --> 00:06:16.600]  真的很痛苦
[00:06:16.600 --> 00:06:17.720]  很難受
[00:06:17.720 --> 00:06:19.600]  在學校哭了不知道多少次
[00:06:19.600 --> 00:06:21.080]  當然
[00:06:21.080 --> 00:06:26.360]  這個字「藐視」一定不僅是說口這麼簡單
[00:06:26.360 --> 00:06:28.400]  一定是包括身體的言語
[00:06:28.400 --> 00:06:29.760]  例如你的眼神
[00:06:29.760 --> 00:06:31.720]  例如他的手指的動作
[00:06:31.720 --> 00:06:35.280]  我們都可以想象他們會用什麼眼神
[00:06:35.280 --> 00:06:37.520]  什麼手指的動作
[00:06:37.520 --> 00:06:38.880]  到底這些人
[00:06:38.880 --> 00:06:43.120]  從伯大利出來的這些童子們是什麼人呢?
[00:06:43.120 --> 00:06:45.440]  我們有理由去理解
[00:06:45.440 --> 00:06:48.440]  這些童子一定不是很大個的成人
[00:06:48.440 --> 00:06:52.080]  因爲「童子」這個字本身的意思就是指少男
[00:06:52.080 --> 00:06:53.600]  年輕的男孩
[00:06:53.600 --> 00:06:54.800]  男孩子
[00:06:54.800 --> 00:06:56.520]  甚至是年輕的僕人
[00:06:56.520 --> 00:06:59.360]  同一個字在《列王紀》第二章
[00:06:59.360 --> 00:07:00.400]  去到第八章
[00:07:00.400 --> 00:07:02.440]  《列王紀下》第二章去到第八章
[00:07:02.440 --> 00:07:05.000]  放在《以利沙》做題材的故事裏面
[00:07:05.000 --> 00:07:06.280]  經常都出現
[00:07:06.280 --> 00:07:08.560]  至少有二十次以上
[00:07:08.560 --> 00:07:10.280]  如果我們稍微有印象的話
[00:07:10.280 --> 00:07:11.360]  你大概應該記得
[00:07:11.360 --> 00:07:13.520]  《蘇聯府人》的序述故事裏面
[00:07:13.520 --> 00:07:16.640]  曾經出現過基哈西這個僕人
[00:07:16.640 --> 00:07:19.920]  還有抱着他的兒子的田裏面那個僕人
[00:07:19.920 --> 00:07:22.480]  還有爲他開車的那個僕人
[00:07:22.480 --> 00:07:25.520]  再加上《乃蠻》故事裏面出現的僕人
[00:07:25.520 --> 00:07:27.680]  都是用同一個字
[00:07:27.680 --> 00:07:31.480]  所以他們的年紀似乎是屬於年輕人
[00:07:31.480 --> 00:07:34.280]  難怪不少的港元都認爲
[00:07:34.280 --> 00:07:38.160]  這裏說的是二、三十歲的年輕懂事的人
[00:07:38.160 --> 00:07:39.160]  不過
[00:07:39.160 --> 00:07:42.720]  我們對於這個的看法不是在於原文的字
[00:07:42.720 --> 00:07:44.720]  是在於我們的感受
[00:07:44.720 --> 00:07:46.560]  因爲我們覺得很不安
[00:07:46.560 --> 00:07:49.400]  如果這裏真的在說一些男孩子的話
[00:07:49.400 --> 00:07:51.120]  那不就死得很慘
[00:07:51.120 --> 00:07:54.200]  男孩子十多二十歲那些
[00:07:54.200 --> 00:07:55.360]  或者幾歲大的那些
[00:07:55.360 --> 00:07:57.280]  有什麼可能這麼殘忍
[00:07:57.280 --> 00:07:58.200]  不過
[00:07:58.200 --> 00:07:59.840]  我們必須要中肯一點
[00:07:59.840 --> 00:08:02.120]  如果我們既然說要讀原文的話
[00:08:02.120 --> 00:08:04.440]  那就請我們中肯一點
[00:08:04.440 --> 00:08:05.840]  放下我們的不安
[00:08:05.840 --> 00:08:08.040]  放下我們的先入爲主的觀念
[00:08:08.040 --> 00:08:10.640]  嘗試忠於聖經的看法
[00:08:10.640 --> 00:08:12.280]  其實同一個字
[00:08:12.280 --> 00:08:13.400]  「童子」這個字
[00:08:13.400 --> 00:08:16.520]  一樣是用在《蘇聯府人》的兒子身上
[00:08:16.520 --> 00:08:18.760]  請問他的兒子多大?
[00:08:18.760 --> 00:08:23.560]  我們記得《蘇聯府人》的孩子只有幾歲大
[00:08:23.560 --> 00:08:25.360]  哪有二、三十歲
[00:08:25.360 --> 00:08:27.080]  他實情只有幾歲
[00:08:27.080 --> 00:08:27.680]  還有
[00:08:27.680 --> 00:08:30.720]  同一個字是用在《埃及記》第二章第六節
[00:08:30.720 --> 00:08:32.040]  請我們讀出來
[00:08:32.040 --> 00:08:34.840]  「他打開了箱看見孩子
[00:08:34.840 --> 00:08:36.840]  孩子哭了」
[00:08:36.840 --> 00:08:39.040]  知不知道河裏面這個箱
[00:08:39.040 --> 00:08:40.360]  這個嬰兒是誰?
[00:08:40.360 --> 00:08:41.720]  就是摩西
[00:08:41.720 --> 00:08:43.240]  摩西當時多大?
[00:08:43.240 --> 00:08:44.560]  三個月大
[00:08:44.560 --> 00:08:45.360]  但是
[00:08:45.360 --> 00:08:46.760]  「孩子」這個字
[00:08:46.760 --> 00:08:50.000]  就是這裏所說的「童子」同一個字
[00:08:50.000 --> 00:08:52.760]  所以換句話說
[00:08:52.760 --> 00:08:54.760]  我們不能夠看到這個字
[00:08:54.760 --> 00:08:57.880]  就馬上認爲他一定是一個少年人、年輕人
[00:08:57.880 --> 00:09:00.680]  這個絕對不可能是一個絕對的解釋
[00:09:00.680 --> 00:09:01.720]  更何況
[00:09:01.720 --> 00:09:02.880]  其實在原文
[00:09:02.880 --> 00:09:04.840]  在「童子」之前
[00:09:04.840 --> 00:09:06.040]  這個字
[00:09:06.040 --> 00:09:07.880]  是還有一個形容詞的
[00:09:07.880 --> 00:09:10.080]  在「童子」這個字之後還有一個形容詞
[00:09:10.080 --> 00:09:12.080]  我們通常都不會提的
[00:09:12.080 --> 00:09:14.000]  就是「少」這個字
[00:09:14.000 --> 00:09:17.200]  除非你認爲「少」這個字是一個數量
[00:09:17.200 --> 00:09:20.480]  可能中文詩已經翻譯爲「有些」
[00:09:20.480 --> 00:09:22.400]  就代表是這個意思也不一定
[00:09:22.400 --> 00:09:24.880]  是否有這個意圖我們就不知道了
[00:09:24.880 --> 00:09:28.600]  但是「少」這個字本身的意思
[00:09:28.600 --> 00:09:31.720]  其實是在說地位上
[00:09:31.720 --> 00:09:33.320]  身份上的微小
[00:09:33.320 --> 00:09:37.760]  又或者年紀上的「少」
[00:09:37.760 --> 00:09:41.080]  從來都不會說量上的「少」
[00:09:41.080 --> 00:09:43.360]  「少」這個字在第二到第五章
[00:09:43.360 --> 00:09:45.080]  其實出現了好幾次
[00:09:45.080 --> 00:09:47.200]  蘇聯婦人維爾利沙
[00:09:47.200 --> 00:09:49.720]  做了一個「少」的樓房
[00:09:49.720 --> 00:09:51.360]  在乃曼的故事裏面
[00:09:51.360 --> 00:09:53.200]  同樣用這個字說了兩次
[00:09:53.200 --> 00:09:54.600]  一個「少女子」
[00:09:54.600 --> 00:09:57.640]  另一個就是一個「少男孩」的「肉」
[00:09:57.640 --> 00:09:58.840]  所以換句話說
[00:09:58.840 --> 00:10:02.520]  這個「少」字其實也是貫穿了第二到第五章的
[00:10:02.520 --> 00:10:03.520]  還有
[00:10:03.520 --> 00:10:07.920]  我想我們留意第二章的第24字這裏
[00:10:07.920 --> 00:10:11.680]  他回頭看見周鋒、耶和華、金明
[00:10:11.680 --> 00:10:14.760]  就坐他們於是有兩個母紅從林中出來
[00:10:14.760 --> 00:10:18.280]  撕裂他們中間42個童子
[00:10:18.280 --> 00:10:21.920]  這裏中文聖經最後一個字「童子」
[00:10:21.920 --> 00:10:24.840]  其實就和23節所講的「童子」
[00:10:24.840 --> 00:10:26.840]  原來是不同字來的
[00:10:26.840 --> 00:10:29.920]  24節用那個字「童子」這個字
[00:10:29.920 --> 00:10:32.920]  一樣可以理解爲「少年人」
[00:10:32.920 --> 00:10:36.200]  但是也可以指孩童、小孩的
[00:10:36.200 --> 00:10:37.960]  甚至年紀更小
[00:10:37.960 --> 00:10:42.560]  所以他直接在24節那裏會用「小」字
[00:10:42.560 --> 00:10:44.480]  可能因爲這個字「孩童」
[00:10:44.480 --> 00:10:48.080]  就已經足夠代表更小的小朋友
[00:10:48.080 --> 00:10:51.840]  如果你讀一讀《以賽亞書》第11章第7節
[00:10:51.840 --> 00:10:52.760]  那裏說
[00:10:52.760 --> 00:10:54.200]  特別提到那裏說
[00:10:54.200 --> 00:10:58.680]  「牛必與熊同食,牛獨必與小熊同餓」
[00:10:58.680 --> 00:11:01.280]  你會馬上見到「小熊」這個字
[00:11:01.280 --> 00:11:04.920]  這個字其實就是「童子」的同一個字
[00:11:04.920 --> 00:11:07.600]  其實《以賽亞書》那裏的原文是說
[00:11:07.600 --> 00:11:15.600]  「母牛與母熊同食,他們與孩子同餓」
[00:11:15.600 --> 00:11:20.200]  如果這羣「熊仔」已經是年輕的話
[00:11:20.200 --> 00:11:22.640]  請我們忠實告訴我們
[00:11:22.640 --> 00:11:26.120]  爲何這羣「少年熊」還會與母熊一起
[00:11:26.120 --> 00:11:28.800]  他們肯定是各自找食,對不對?
[00:11:28.800 --> 00:11:33.680]  只有「小熊」、「幼熊」會留在母熊的身邊
[00:11:33.680 --> 00:11:35.760]  母熊是要保護小熊
[00:11:35.760 --> 00:11:39.640]  一定會出手撕裂那些「母牛」和他們的「牛獨」
[00:11:39.640 --> 00:11:41.040]  是因爲這個緣故
[00:11:41.040 --> 00:11:44.320]  這段文字的字眼很清楚告訴我們
[00:11:44.320 --> 00:11:47.160]  他們絕對不可能是成年人
[00:11:47.160 --> 00:11:49.680]  這羣是「男孩童」
[00:11:49.680 --> 00:11:51.600]  他們最多隻能夠是
[00:11:51.600 --> 00:11:53.920]  最多頂着頭是「少年」
[00:11:53.920 --> 00:11:55.560]  所以我的論點就是
[00:11:55.560 --> 00:11:56.960]  我們必須要縱橫
[00:11:56.960 --> 00:11:59.360]  我們不能排除他們的年紀
[00:11:59.360 --> 00:12:02.960]  是比20到30歲更少
[00:12:02.960 --> 00:12:04.840]  可能只有十幾歲
[00:12:04.840 --> 00:12:07.680]  當然他們能夠自己出城
[00:12:07.680 --> 00:12:08.840]  又聯羣結隊
[00:12:08.840 --> 00:12:10.560]  又夠膽死藐視才知道
[00:12:10.560 --> 00:12:12.520]  看來不可能只有幾歲大
[00:12:12.520 --> 00:12:17.160]  所以從廈門的幾個小字有關的事件裏面
[00:12:17.160 --> 00:12:21.320]  我們發現這些人極有可能是一些
[00:12:21.320 --> 00:12:22.840]  所謂的「年輕兒童」
[00:12:22.840 --> 00:12:25.920]  20歲之內大概是頂着頭的了
[00:12:25.920 --> 00:12:28.320]  到底他們笑什麼呢?
[00:12:28.320 --> 00:12:29.640]  這個就重要了
[00:12:29.640 --> 00:12:34.280]  這個也是很關鍵對於我們解讀這一段聖經
[00:12:34.280 --> 00:12:36.240]  到底他們笑什麼呢?
[00:12:36.240 --> 00:12:37.400]  經文告訴我們
[00:12:37.400 --> 00:12:39.880]  「凸頭的上去罷,凸頭的上去罷」
[00:12:39.880 --> 00:12:43.080]  這句是完全一樣的字眼
[00:12:43.080 --> 00:12:44.800]  兩句說話完全一樣
[00:12:44.800 --> 00:12:45.920]  在第四章
[00:12:45.920 --> 00:12:47.960]  蘇聯婦人記不記得她的兒子
[00:12:47.960 --> 00:12:49.680]  她的童子、她的孩子
[00:12:49.680 --> 00:12:52.480]  一樣在講了兩次同一個字
[00:12:52.480 --> 00:12:54.240]  不是,她同一個字講了兩次
[00:12:54.240 --> 00:12:56.560]  就說「我的頭啊,我的頭啊」
[00:12:56.560 --> 00:12:58.280]  兩句相同的說話
[00:12:58.280 --> 00:12:59.920]  不單止我們聽不到
[00:12:59.920 --> 00:13:01.680]  她怕我們聽不到
[00:13:01.680 --> 00:13:04.640]  而且更加是想強調表達出來
[00:13:04.640 --> 00:13:06.360]  她怕死我們聽不到
[00:13:06.360 --> 00:13:08.040]  要強調語氣
[00:13:08.040 --> 00:13:11.040]  「凸頭的上去罷,凸頭的上去罷」
[00:13:11.040 --> 00:13:13.280]  現在不是一個童子
[00:13:13.280 --> 00:13:16.600]  而是一羣男童子
[00:13:16.600 --> 00:13:20.160]  衝着以利沙這個先知而來
[00:13:20.160 --> 00:13:22.640]  見到他向着伯特利的方向走
[00:13:22.640 --> 00:13:25.440]  或者當他們經過以利沙的身邊
[00:13:25.440 --> 00:13:26.640]  認得出是以利沙
[00:13:26.640 --> 00:13:27.920]  然後就笑他
[00:13:27.920 --> 00:13:29.360]  「凸頭的上去罷」
[00:13:29.360 --> 00:13:31.120]  乘二兩次
[00:13:31.120 --> 00:13:34.480]  其實這句說話的原文只有兩個字
[00:13:34.480 --> 00:13:38.320]  我們首先處理「凸頭」這個字
[00:13:38.320 --> 00:13:42.000]  「凸頭」就是指沒有頭髮,對不對?
[00:13:42.000 --> 00:13:44.680]  以利沙是不是沒有頭髮的呢?
[00:13:44.680 --> 00:13:47.400]  以利沙到底是不是光頭的呢?
[00:13:47.400 --> 00:13:50.920]  有學者認爲以利沙可能是故意剃他的頭髮
[00:13:50.920 --> 00:13:53.000]  因爲不要忘記
[00:13:53.000 --> 00:13:55.920]  他的師父剛剛昇天
[00:13:55.920 --> 00:13:58.040]  他爲他悼念他的師父
[00:13:58.040 --> 00:14:02.080]  所以他要嘗試將他的頭髮剪掉
[00:14:02.080 --> 00:14:05.480]  原來剃頭這個做法在以色列也挺常有的
[00:14:05.480 --> 00:14:09.080]  如果你留意在《以色列書》七章第十八節
[00:14:09.080 --> 00:14:13.240]  包括耶利米蘇、阿摩斯書、尼加書
[00:14:13.240 --> 00:14:15.480]  那裏也有詳細講到
[00:14:15.480 --> 00:14:17.480]  原來當時的以色列人
[00:14:17.480 --> 00:14:19.600]  他們也有剃頭的習慣
[00:14:19.600 --> 00:14:21.560]  而他們剃頭是什麼場合呢?
[00:14:21.560 --> 00:14:23.920]  如果你留意這堆經文
[00:14:23.920 --> 00:14:27.160]  其實都是講一些悲傷的事件
[00:14:27.160 --> 00:14:30.120]  爲罪痛悔來表達的時候
[00:14:30.120 --> 00:14:32.600]  他們就會這樣做的了
[00:14:32.600 --> 00:14:35.200]  原來在外邦的世界裏面
[00:14:35.200 --> 00:14:38.480]  剃頭是一件常常見到的事
[00:14:38.480 --> 00:14:40.520]  在《以塞瓦書》十五章第二節
[00:14:40.520 --> 00:14:43.640]  就講到外邦人他們就是這樣做的了
[00:14:43.640 --> 00:14:46.640]  以色列人可能入了迦南之後
[00:14:46.640 --> 00:14:48.920]  就吸收了這一種文化
[00:14:48.920 --> 00:14:51.040]  跟隨了他們的做法也不一定
[00:14:51.040 --> 00:14:53.240]  不過舊約的某些經文
[00:14:53.240 --> 00:14:56.040]  例如《利美記》第二十一章第五節
[00:14:56.040 --> 00:14:58.720]  和《生命記》第十四章第一節
[00:14:58.720 --> 00:15:01.200]  很清楚告訴我們知道
[00:15:01.200 --> 00:15:04.960]  原來以色列人是不準這樣做的
[00:15:04.960 --> 00:15:09.720]  因爲其實這是迦南文化的習俗
[00:15:09.720 --> 00:15:11.720]  所以是因爲這樣的緣故
[00:15:11.720 --> 00:15:16.440]  很難相信以利沙會採用迦南人的文化
[00:15:16.440 --> 00:15:18.280]  故意剃光他的頭
[00:15:18.280 --> 00:15:21.320]  況且以利亞也不是死
[00:15:21.320 --> 00:15:23.480]  以利亞昇天而已
[00:15:23.480 --> 00:15:27.160]  這個榮耀的時刻需要剃頭嗎?
[00:15:27.160 --> 00:15:31.680]  所以以利沙本人可能真的沒什麼頭髮
[00:15:31.680 --> 00:15:36.880]  《利美記》第四十三章第四十節有提到
[00:15:36.880 --> 00:15:38.880]  人頭上的發笠掉
[00:15:38.880 --> 00:15:41.800]  他不過是頭突還是結症
[00:15:41.800 --> 00:15:44.280]  這句話簡直是男士的佳音
[00:15:44.280 --> 00:15:45.600]  我想告訴弟兄姐妹
[00:15:45.600 --> 00:15:47.880]  這句簡直是男士的佳音
[00:15:47.880 --> 00:15:49.880]  因爲原來是結症的
[00:15:49.880 --> 00:15:50.680]  是沒問題的
[00:15:50.680 --> 00:15:52.680]  沒頭髮就好像我越來越少頭髮
[00:15:52.680 --> 00:15:54.280]  完全是沒問題的
[00:15:54.280 --> 00:15:57.280]  這裏除了《列王紀下》第二章之外
[00:15:57.280 --> 00:16:00.160]  唯一出現過「突頭」這個字
[00:16:00.160 --> 00:16:02.960]  「突頭」不是罪
[00:16:02.960 --> 00:16:05.360]  沒頭髮不是罪
[00:16:05.360 --> 00:16:07.720]  沒頭髮也不代表不結症
[00:16:07.720 --> 00:16:11.280]  所以以利沙就算沒頭髮也是沒問題的
[00:16:11.280 --> 00:16:12.520]  所以
[00:16:12.520 --> 00:16:16.400]  讓以利沙讓男人看到的話
[00:16:16.400 --> 00:16:19.400]  這簡直是一個天大的喜訊
[00:16:19.400 --> 00:16:22.680]  我們都知道男士年紀越來越大的時候
[00:16:22.680 --> 00:16:24.400]  頭髮越來越稀疏
[00:16:24.400 --> 00:16:25.800]  頭髮就向後移
[00:16:25.800 --> 00:16:27.200]  肚腩就向前移
[00:16:27.200 --> 00:16:29.200]  你會發現頭髮越來越少
[00:16:29.200 --> 00:16:30.880]  一路就向後移
[00:16:30.880 --> 00:16:32.280]  沒頭髮
[00:16:32.280 --> 00:16:35.480]  你簡直覺得無地自容也不一定
[00:16:35.480 --> 00:16:37.880]  如果以利沙真的沒頭髮的話
[00:16:37.880 --> 00:16:39.280]  是「突頭」是「光頭」的話
[00:16:39.280 --> 00:16:42.680]  又或者他頭髮大部分都沒了的話
[00:16:42.680 --> 00:16:46.280]  這樣我們做男人會不會太過傷感呢?
[00:16:46.280 --> 00:16:48.480]  其實不需要這樣太傷感
[00:16:48.480 --> 00:16:51.080]  因爲以利沙這麼威猛的男人
[00:16:51.080 --> 00:16:52.480]  也是沒頭髮的
[00:16:52.480 --> 00:16:54.280]  那又何必傷感呢?
[00:16:54.280 --> 00:16:57.680]  所以不少有關以利沙的油畫
[00:16:57.680 --> 00:16:58.680]  你也會發現
[00:16:58.680 --> 00:17:01.680]  你也會發現他也是畫到他沒什麼頭髮的
[00:17:01.680 --> 00:17:03.280]  你看看這幅圖畫就知道了
[00:17:03.280 --> 00:17:06.680]  以利沙伏在書戀婦人的兒子身上
