
[00:00:00.000 --> 00:00:03.200]  今日我哋嚟到復活嘅主日
[00:01:20.040 --> 00:01:22.520]  原來末大拉嘅瑪麗亞
[00:01:22.520 --> 00:01:25.160]  係一個都幾有錢嘅人嚟嘅
[00:01:25.160 --> 00:01:27.960]  咁因為佢係其中一個
[00:01:27.960 --> 00:01:31.320]  佢有份用錢去支持主耶穌
[00:01:31.320 --> 00:01:33.480]  同十二門道施工嘅
[00:01:33.480 --> 00:01:34.760]  根據《老家風音》嘅記載
[00:01:34.760 --> 00:01:36.840]  係一群嘅婦女
[00:01:36.840 --> 00:01:40.520]  佢用錢支持緊主耶穌嘅施工
[00:01:40.520 --> 00:01:42.440]  咁所以佢同埋一班嘅婦女
[00:01:42.440 --> 00:01:43.840]  其中一個係佢嘅閨密
[00:01:43.840 --> 00:01:44.600]  佢嘅好朋友
[00:01:44.600 --> 00:01:46.320]  就叫Joanna
[00:01:46.320 --> 00:01:47.520]  咁Joanna係邊個呢?
[00:01:47.520 --> 00:01:50.120]  Joanna就係Cusa嘅老婆
[00:01:50.120 --> 00:01:51.360]  咁你話Cusa係邊個啊?
[00:01:51.360 --> 00:01:52.960]  Cusa就係當年
[00:01:52.960 --> 00:01:56.160]  希律王嘅大內總管
[00:01:56.160 --> 00:01:57.000]  咁所以
[00:01:57.000 --> 00:01:59.120]  作為希律王嘅大內總管呢
[00:01:59.120 --> 00:02:00.920]  佢係要統管希律王
[00:02:00.920 --> 00:02:03.880]  所有嘅財政同埋生意
[00:02:03.880 --> 00:02:05.840]  通常喺嗰個時代
[00:02:05.840 --> 00:02:07.560]  嗰個level嘅人呢
[00:02:07.560 --> 00:02:08.760]  通常係嗰個社會
[00:02:08.760 --> 00:02:10.960]  好頂級嘅富豪
[00:02:10.960 --> 00:02:11.760]  所以你都知
[00:02:11.760 --> 00:02:12.560]  末大拉瑪麗亞
[00:02:12.560 --> 00:02:13.840]  係同邊個做朋友啊
[00:02:13.840 --> 00:02:16.920]  佢係同嗰種level嘅人做朋友
[00:02:16.920 --> 00:02:18.160]  所以佢係
[00:02:18.160 --> 00:02:19.680]  唔係我哋想像中嗰啲
[00:02:19.680 --> 00:02:21.000]  啊係咪好窮啊
[00:02:21.000 --> 00:02:21.760]  妓女啊
[00:02:21.760 --> 00:02:22.600]  完全唔係
[00:02:22.600 --> 00:02:24.240]  佢唔係嗰個level嘅人
[00:02:24.240 --> 00:02:26.080]  佢係非常之有錢
[00:02:26.080 --> 00:02:28.240]  而且主耶穌係讓佢成為
[00:02:28.240 --> 00:02:30.040]  佢背後嘅呢個
[00:02:30.040 --> 00:02:31.400]  financial supporter
[00:02:31.400 --> 00:02:33.560]  呢個團隊之一
[00:02:33.560 --> 00:02:35.200]  非常之犀利
[00:02:35.200 --> 00:02:35.960]  咁啊所以
[00:02:35.960 --> 00:02:38.560]  佢哋都係靠一班婦女嘅支持
[00:02:38.560 --> 00:02:40.680]  我真係服侍年輕人
[00:02:40.680 --> 00:02:41.800]  尤其近啲幾代
[00:02:41.800 --> 00:02:42.400]  成日問佢哋話
[00:02:42.400 --> 00:02:43.640]  你夢想係咩
[00:02:43.640 --> 00:02:44.240]  佢哋成日都話
[00:02:44.240 --> 00:02:45.280]  我嘅夢想就成為
[00:02:45.280 --> 00:02:47.520]  the king of soft rice 係咪
[00:02:47.520 --> 00:02:49.480]  軟飯王 係咪
[00:02:49.480 --> 00:02:52.480]  近排好流行食軟飯 係咪
[00:02:52.600 --> 00:02:54.040]  咁啊所以
[00:02:54.040 --> 00:02:55.200]  所以我都同佢哋講
[00:02:55.200 --> 00:02:57.160]  我真係估你有個夢想
[00:02:57.160 --> 00:02:59.320]  就係要娶一個好有錢嘅老婆
[00:02:59.320 --> 00:03:01.200]  然後你就直接財政獨立
[00:03:01.200 --> 00:03:03.000]  可以好多時間服侍主院
[00:03:03.000 --> 00:03:04.760]  千祈唔好因為呢個夢想
[00:03:04.760 --> 00:03:06.160]  感到羞愧
[00:03:06.160 --> 00:03:07.560]  因為呢個
[00:03:07.560 --> 00:03:11.000]  呢個都係主耶穌嘅model
[00:03:11.000 --> 00:03:12.880]  主耶穌同十二門徒
[00:03:12.880 --> 00:03:14.640]  就係用一班婦女
[00:03:14.640 --> 00:03:17.040]  嘅錢去支持佢哋試工
[00:03:17.040 --> 00:03:17.800]  咁你又奇怪
[00:03:17.800 --> 00:03:19.400]  點解主耶穌要用
[00:03:19.400 --> 00:03:21.560]  點解佢班十二門徒要食軟飯
[00:03:21.560 --> 00:03:23.480]  而且係兩千年前嗰個
[00:03:23.480 --> 00:03:25.600]  富權社會呢
[00:03:25.600 --> 00:03:27.720]  喺嗰個年代佢夠膽食軟飯
[00:03:27.720 --> 00:03:29.400]  係好不得了嘅事
[00:03:29.400 --> 00:03:31.240]  點解呢 係咪佢缺錢呢
[00:03:31.240 --> 00:03:33.240]  主耶穌唔缺錢係咪
[00:03:33.240 --> 00:03:35.640]  一個祈禱就唔比魚尾包五千人
[00:03:35.640 --> 00:03:38.200]  如果你缺錢你開間bakery 啦係咪
[00:03:38.200 --> 00:03:39.360]  材料都唔使買喇
[00:03:39.360 --> 00:03:40.480]  早晨起身祈個禱
[00:03:40.480 --> 00:03:43.000]  咁就五千人都可以買麵包食喇
[00:03:43.000 --> 00:03:44.120]  主耶穌一定唔缺錢
[00:03:44.120 --> 00:03:47.040]  點解佢會肯接受
[00:03:47.040 --> 00:03:48.600]  一班婦女
[00:03:48.600 --> 00:03:51.560]  成為佢嘅financial supporter呢
[00:03:51.560 --> 00:03:53.520]  喺嗰個年代
[00:03:53.520 --> 00:03:54.640]  係好特別
[00:03:54.640 --> 00:03:56.320]  係打破曬嗰個年代
[00:03:56.320 --> 00:04:01.600]  對女性嘅一個地位嘅一個嘅睇法
[00:04:01.600 --> 00:04:03.520]  所以你去仔細了解
[00:04:03.520 --> 00:04:05.800]  主耶穌面對女性嘅時候
[00:04:05.800 --> 00:04:07.800]  你發覺主耶穌係對女性
[00:04:07.800 --> 00:04:11.800]  抱喺一個非常之尊貴嘅地位
[00:04:11.800 --> 00:04:13.080]  活答答嘅瑪利亞
[00:04:13.080 --> 00:04:15.200]  唔單止係有錢
[00:04:15.200 --> 00:04:17.960]  佢雖然有錢但佢好唔開心
[00:04:17.960 --> 00:04:19.840]  因為根據《路加福音》嘅記載
[00:04:19.840 --> 00:04:21.520]  佢係身上有七隻鬼
[00:04:21.520 --> 00:04:23.680]  畀耶穌趕咗出嚟
[00:04:23.680 --> 00:04:26.440]  即係如果你係經常被聖靈充滿呢
[00:04:26.440 --> 00:04:28.160]  你係好有平安
[00:04:28.160 --> 00:04:30.000]  然後好有喜樂
[00:04:30.000 --> 00:04:31.320]  毫無擔心
[00:04:31.320 --> 00:04:32.920]  好有動力係咪
[00:04:32.920 --> 00:04:35.320]  但如果你係畀邪靈
[00:04:35.320 --> 00:04:38.200]  畀七個邪靈充滿呢
[00:04:38.200 --> 00:04:39.920]  隨之而來一定係乜呀
[00:04:39.920 --> 00:04:41.760]  情緒病
[00:04:41.760 --> 00:04:44.000]  畀邪靈充滿一定係冇平安
[00:04:44.000 --> 00:04:47.160]  一開始冇平安就各種心理病就出現㗎
[00:04:47.160 --> 00:04:50.280]   anxiety, panic attack, depression
[00:04:50.280 --> 00:04:53.080]  所以你可見穆達拉瑪利亞係一個乜嘢?
[00:04:53.080 --> 00:04:56.680]  有錢但係好唔開心嘅人
[00:04:56.680 --> 00:04:58.280]  會被七隻鬼搞妖
[00:04:58.280 --> 00:05:01.400]  你好難想像佢到底有幾痛苦
[00:05:01.400 --> 00:05:02.920]  所以係主耶穌
[00:05:02.920 --> 00:05:04.240]  遇見主耶穌之後
[00:05:04.240 --> 00:05:07.920]  主耶穌係幫佢趕走咗你七隻鬼
[00:05:07.920 --> 00:05:09.680]  然後醫治咗佢
[00:05:09.680 --> 00:05:11.480]  然後唔單止如此
[00:05:11.480 --> 00:05:14.560]  主耶穌仲畀佢一個好尊貴嘅身份
[00:05:14.560 --> 00:05:17.440]  主耶穌將佢納入佢嘅侍公團隊
[00:05:17.440 --> 00:05:21.240]  作為佢背後其中一個嘅金主
[00:05:21.240 --> 00:05:23.040]  所以嗰個年代
[00:05:23.040 --> 00:05:26.880]  好特別嘅一個遇見
[00:05:26.880 --> 00:05:30.000]  主耶穌對佢嚟講係人生最大一個嘅恩人
[00:05:30.000 --> 00:05:32.440]  佢冇諗過有人可以幫佢處理咗
[00:05:32.440 --> 00:05:34.640]  長年搞妖佢嘅問題
[00:05:34.640 --> 00:05:36.600]  仲要畀佢一個咁尊貴嘅身份
[00:05:36.600 --> 00:05:41.880]  有份用錢去支持主耶穌呢個侍公
[00:05:41.880 --> 00:05:44.000]  但係今日佢喊
[00:05:44.000 --> 00:05:46.240]  係因為佢最親愛嘅呢一位
[00:05:46.240 --> 00:05:49.280]  拉比主耶穌死咗
[00:05:49.280 --> 00:05:53.600]  所以對佢嚟講係最重要嘅一樣嘢冇咗
[00:05:53.600 --> 00:05:55.800]  所以佢就清晨嚟到
[00:05:55.800 --> 00:05:58.200]  同一班婦女一齊嚟嘅
[00:05:58.200 --> 00:05:59.400]  其實同四個人
[00:05:59.400 --> 00:06:01.400]  Joanna都有份嘅
[00:06:01.400 --> 00:06:02.680]  咁其實佢哋嚟呢
[00:06:02.680 --> 00:06:05.600]  其實係要去帶啲香料
[00:06:05.600 --> 00:06:09.240]  去最後高沒主耶穌嘅身體一次
[00:06:09.240 --> 00:06:12.320]  因為主耶穌係星期五被釘死
[00:06:12.320 --> 00:06:14.960]  根據猶太人星期五嘅日落
[00:06:14.960 --> 00:06:17.360]  就開始咗星期六嘅安息日嘅開始
[00:06:17.360 --> 00:06:20.000]  所以星期五主耶穌死
[00:06:20.000 --> 00:06:21.600]  佢就冇機會做呢樣嘢
[00:06:21.600 --> 00:06:22.560]  因為入到安息日
[00:06:22.560 --> 00:06:24.320]  星期六安息日唔可以做
[00:06:24.320 --> 00:06:27.040]  所以安息日一個星期日嘅凌晨
[00:06:27.040 --> 00:06:28.040]  天都未光
[00:06:28.040 --> 00:06:31.040]  佢哋就開始嚟到主耶穌嘅墳墓前
[00:06:31.040 --> 00:06:32.760]  諗住可以最後做
[00:06:32.760 --> 00:06:34.440]  為主耶穌做一樣嘢
[00:06:34.440 --> 00:06:37.720]  就係用香料再高沒佢嘅身體一次
[00:06:37.720 --> 00:06:40.920]  咁呢個對馬利亞嚟講
[00:06:40.920 --> 00:06:44.160]  係一個好重要嘅closure嚟
[00:06:44.160 --> 00:06:45.920]  因為每一個
[00:06:45.920 --> 00:06:49.240]  當你失去咗最親愛最寶貴嘅嘢
[00:06:49.240 --> 00:06:52.600]  你都需要go through一個咩process
[00:06:52.600 --> 00:06:54.200]  grieving
[00:06:54.200 --> 00:06:56.040]  對於任何一個人要go through grieving
[00:06:56.040 --> 00:06:57.720]  最重要嘅係咩呢
[00:06:57.720 --> 00:06:59.760]  要有個closure
[00:06:59.760 --> 00:07:02.520]  對摩大利亞嘅馬利亞嚟講
[00:07:02.520 --> 00:07:05.000]  最後有機會攞香料
[00:07:05.000 --> 00:07:07.840]  高沒主耶穌嘅身體一次
[00:07:07.840 --> 00:07:10.120]  對佢嚟講係一個closure
[00:07:10.120 --> 00:07:11.800]  最後say goodbye
[00:07:11.800 --> 00:07:16.320]  但係佢見唔到主耶穌嘅身體
[00:07:16.320 --> 00:07:18.880]  但佢遇見活著嘅主
[00:07:18.880 --> 00:07:22.440]  所以今年我成日講得最多嘅一句話就係
[00:07:22.440 --> 00:07:26.560]  人生係一個不斷放手嘅過程
[00:07:26.560 --> 00:07:27.800]  神係藉住唔同嘅嘢
[00:07:27.800 --> 00:07:30.280]  逼我哋放手好多嘅嘢
[00:07:30.280 --> 00:07:33.440]  摩大利亞嘅馬利亞要放手嘅就係佢認為
[00:07:33.440 --> 00:07:35.520]  嗰個人嘅版本嘅主耶穌
[00:07:35.520 --> 00:07:37.560]  佢最親愛嘅拉比
[00:07:37.560 --> 00:07:42.080]  唯有放手呢樣嘢先可以捉住復活版嘅耶穌
[00:07:42.080 --> 00:07:44.640]  原來彌賽亞係需要復活
[00:07:44.640 --> 00:07:46.040]  佢唔單止係一個人
[00:07:46.040 --> 00:07:47.560]  原來佢係神
[00:07:47.560 --> 00:07:49.360]  佢會復活
[00:07:49.360 --> 00:07:52.920]  所以放手係我哋人生必經嘅過程
[00:07:52.920 --> 00:07:56.240]  但係放手亦都係一個好痛苦嘅過程
[00:07:56.240 --> 00:07:58.560]  曾經何時
[00:07:58.560 --> 00:08:02.600]  Shirley Seymour都係好有搵錢嘅恩賜嘅
[00:08:02.600 --> 00:08:05.080]  曾經何時我都以為自己
[00:08:05.080 --> 00:08:09.720]  娶咗一個好似摩大利亞馬利亞嗰個 level嘅富婆
[00:08:09.720 --> 00:08:12.240]  但係後來唔知從乜時候開始
[00:08:12.240 --> 00:08:14.680]  佢突然間搵錢嘅恩賜就冇咗
[00:08:14.680 --> 00:08:17.880]  佢越嚟越多嘅 passion 時間
[00:08:17.880 --> 00:08:19.360]  去咗服侍嗰度
[00:08:19.360 --> 00:08:22.040]  尤其近呢五六年
[00:08:22.040 --> 00:08:24.320]  佢基本上全時間
[00:08:24.320 --> 00:08:27.120]  放咗喺 healing 呀
[00:08:27.120 --> 00:08:29.800]  spiritual life formation 呀
[00:08:29.800 --> 00:08:31.880]  meditation 呀
[00:08:31.880 --> 00:08:34.760]  完全無心經營佢嘅 career
[00:08:34.760 --> 00:08:37.600]  所以近呢六七年都係我養家
[00:08:37.600 --> 00:08:41.680]  所以當我開始要祈禱要
[00:08:41.680 --> 00:08:44.440]  我要做一個決定要離職
[00:08:44.440 --> 00:08:47.120]  要開始領受神嘅異象
[00:08:47.120 --> 00:08:49.040]  開始新嘅事工嘅時候
[00:08:49.040 --> 00:08:50.240]  咁我都要同佢商量
[00:08:50.240 --> 00:08:52.760]  我哋要做一啲財政上嘅處理
[00:08:52.760 --> 00:08:57.640]  係咪防太 醫保 各樣嘅嘢
[00:08:57.640 --> 00:08:59.800]  我哋要做一啲調整先得
[00:08:59.800 --> 00:09:01.920]  咁我就話點交好呢
[00:09:01.920 --> 00:09:04.120]  諗一堆屎橋
[00:09:04.120 --> 00:09:05.520]  我要開 youtube channel
[00:09:05.520 --> 00:09:07.000]  我要做網紅
[00:09:07.000 --> 00:09:09.000]  我嘅夢想係做網紅
[00:09:09.000 --> 00:09:11.560]  具體啲就係做食播嘅網紅
[00:09:11.560 --> 00:09:14.120]  我好喜歡睇食播嘅網紅
[00:09:14.120 --> 00:09:16.200]  睇多就會上路
[00:09:16.200 --> 00:09:17.440]  諗諗諗
[00:09:17.440 --> 00:09:20.080]  跟住一晚神特有個感動
[00:09:20.080 --> 00:09:23.400]  咁我就有間屋就其實租咗出去嘅
[00:09:23.400 --> 00:09:24.640]  咁有個好嘅租客
[00:09:24.640 --> 00:09:26.360]  long term 嘅租客
[00:09:26.360 --> 00:09:28.600]  準時較早從來唔畀我麻煩
[00:09:28.600 --> 00:09:30.480]  我好喜歡呢個租客
[00:09:30.480 --> 00:09:33.240]  咁我話有個感動就話
[00:09:33.240 --> 00:09:35.440]  如果神你感動我
[00:09:35.440 --> 00:09:39.040]  如果個租客佢自己主動話佢要搬走
[00:09:39.040 --> 00:09:41.200]  因為我實在唔忍心趕佢走
[00:09:41.200 --> 00:09:43.800]  如果佢主動話要搬走呢
[00:09:43.800 --> 00:09:46.520]  咁我就當係你畀一個 sign
[00:09:46.520 --> 00:09:48.280]  咁我就賣屋
[00:09:48.280 --> 00:09:50.120]  然後開始新嘅試工
[00:09:50.120 --> 00:09:50.960]  我話 how about that
[00:09:50.960 --> 00:09:52.680]  咁我就有呢個感動
[00:09:52.680 --> 00:09:53.760]  但我有呢個感動之後呢
[00:09:53.760 --> 00:09:54.960]  我又唔好意思
[00:09:54.960 --> 00:09:57.120]  唔夠膽同 shirley 講
[00:09:57.120 --> 00:09:58.880]  一講就爭吵架姐
[00:09:58.880 --> 00:09:59.600]  咁我就話 ok
[00:09:59.600 --> 00:10:03.440]  如果神如果你真係覺得呢樣嘢係 ok
[00:10:03.440 --> 00:10:05.680]  你自己開口同佢講
[00:10:05.680 --> 00:10:07.760]  咁我就等我就等
[00:10:07.760 --> 00:10:09.280]  咁話我做咗呢個祈禱之後呢
[00:10:09.280 --> 00:10:10.720]  咁有一次我記得我哋
[00:10:10.720 --> 00:10:11.880]  完咗 Barry 嘅試工
[00:10:11.880 --> 00:10:13.120]  我哋揸車返去
[00:10:13.120 --> 00:10:14.880]  試曬喺路上嘅時候
[00:10:14.880 --> 00:10:15.920]  Shirley 突然間同我講
[00:10:15.920 --> 00:10:17.560]  佢話我都有個感動
[00:10:17.560 --> 00:10:18.200]  我有咩感動
[00:10:18.200 --> 00:10:21.120]  佢話如果我哋而家嘅租客
[00:10:21.120 --> 00:10:24.720]  佢主動話佢要走嘅話
[00:10:24.720 --> 00:10:26.720]  不如我哋賣屋囉
[00:10:26.720 --> 00:10:29.440]  咁話我 exactly 又有咁嘅感動喎
[00:10:29.440 --> 00:10:31.080]  咁嗰日我哋就喺車上
[00:10:31.080 --> 00:10:33.560]  有咗呢個 agreement 第一次
[00:10:33.560 --> 00:10:35.160]  我哋有咗呢個 agreement 之後
[00:10:35.160 --> 00:10:36.880]  一個星期
[00:10:36.880 --> 00:10:39.600]  我哋嘅租客 text Shirley
[00:10:39.600 --> 00:10:42.440]  話我臨時有啲 accident 發生
[00:10:42.440 --> 00:10:44.320]  我原先諗住 long term 租
[00:10:44.320 --> 00:10:47.200]  但我要即刻搬走
[00:10:47.200 --> 00:10:48.840]  我哋收到個 text 之後
[00:10:48.840 --> 00:10:52.080]  就知道係神嘅 sign 臨到
[00:10:52.080 --> 00:10:54.960]  咁我哋就今年年初
[00:10:54.960 --> 00:10:57.000]  我哋就處理咗間屋
[00:10:57.000 --> 00:10:57.760]  佢搬走
[00:10:57.760 --> 00:10:58.600]  然後我哋處理
[00:10:58.600 --> 00:11:01.160]  然後好快就賣咗佢
[00:11:01.160 --> 00:11:04.840]  咁我記得喺賣嗰時呢
[00:11:04.840 --> 00:11:06.320]  個過程係好痛嘅
[00:11:06.320 --> 00:11:07.880]  係好唔捨得嘅
[00:11:07.880 --> 00:11:09.440]  因為嗰間屋對我哋嚟講
[00:11:09.440 --> 00:11:10.920]  係好多 memory
[00:11:10.920 --> 00:11:13.320]  而且對我哋講係金雞蛋嚟嘅
[00:11:13.320 --> 00:11:15.400]  咁嗰啲租金係唔單止
[00:11:15.400 --> 00:11:17.000]  cover 曬所有嘅 mortgage
[00:11:17.000 --> 00:11:17.760]  仲可以
[00:11:17.760 --> 00:11:20.360]  間屋其實不斷升緊值咁樣
[00:11:20.360 --> 00:11:22.080]  咁其實係好唔捨得
[00:11:22.080 --> 00:11:23.040]  最唔捨得係咩呢
[00:11:23.040 --> 00:11:24.800]  最唔捨得我喺買屋嘅時候
[00:11:24.800 --> 00:11:26.400]  我問 Shirley 你最唔捨得咩
[00:11:26.400 --> 00:11:28.400]  佢話佢最唔捨得嘅唔係間屋
[00:11:28.400 --> 00:11:29.840]  係間屋背後
[00:11:29.840 --> 00:11:35.160]  嗰個咁好嘅 interest 嘅 rate
[00:11:35.160 --> 00:11:36.960]  我好記得簽紙之前
[00:11:36.960 --> 00:11:38.000]  佢再新問我
[00:11:38.000 --> 00:11:39.640]  你肯定要簽
[00:11:39.640 --> 00:11:40.840]  嗱你簽咗
[00:11:40.840 --> 00:11:42.080]  就再都搵唔返
[00:11:42.080 --> 00:11:44.640]  咁低利率嘅房貸㗎啦
[00:11:44.640 --> 00:11:45.880]  no more
[00:11:45.880 --> 00:11:47.480]  話我哋二點幾喎嗰時
[00:11:47.480 --> 00:11:48.840]  邊度搵吖嘛
[00:11:48.840 --> 00:11:50.880]  你搵唔返㗎啦咁樣
[00:11:50.880 --> 00:11:53.680]  你話嗰一刻痛唔痛呢
[00:11:53.680 --> 00:11:54.960]  好痛
[00:11:54.960 --> 00:11:57.080]  係痛
[00:11:57.080 --> 00:11:59.640]  人生係個放手嘅過程
[00:11:59.640 --> 00:12:02.960]  放手係會痛
[00:12:02.960 --> 00:12:06.280]  放手係需要一個 closure
[00:12:06.280 --> 00:12:07.480]  所以連鎖我買屋前
[00:12:07.480 --> 00:12:08.200]  最後一次
[00:12:08.200 --> 00:12:09.920]  當家屋空咗嘅時候
[00:12:09.920 --> 00:12:13.080]  我搵小咗佢食咗一次火鍋喺度
[00:12:13.080 --> 00:12:15.040]  同佢 say 咗個 goodbye
[00:12:15.040 --> 00:12:17.400]  人生係需要好多嘅 closure
[00:12:17.400 --> 00:12:20.480]  佢不斷嘅放手
[00:12:20.480 --> 00:12:21.960]  所以神就感動我哋
[00:12:21.960 --> 00:12:24.520]  可以有機會做一樣好特別嘅嘢
[00:12:24.520 --> 00:12:26.200]  就係我上一篇嘅講到呢
[00:12:26.200 --> 00:12:28.000]  我又講到另一個瑪利亞
[00:12:28.000 --> 00:12:32.160]  就係嗰個將一瓶真拿達香膏獻畀耶穌
[00:12:32.160 --> 00:12:33.560]  嗰瓶真拿達香膏
[00:12:33.560 --> 00:12:35.200]  大家知唔知值幾多錢呀
[00:12:35.200 --> 00:12:36.640]  三百兩銀係咪
[00:12:36.640 --> 00:12:39.680]  當年大概一年嘅人工
[00:12:39.680 --> 00:12:41.560]  咁呀所以我後來買屋之後
[00:12:41.560 --> 00:12:42.840]  我都同神講話
[00:12:42.840 --> 00:12:45.640]  新時公開始第一年
[00:12:45.640 --> 00:12:48.320]  我唔收人工
[00:12:48.320 --> 00:12:50.800]  讀瑪利亞嘅故事讀咗好多年
[00:12:50.800 --> 00:12:52.320]  我都估唔到有一日
[00:12:52.320 --> 00:12:54.520]  我都可以有咁嘅 honor
[00:12:54.520 --> 00:12:58.640]  可以獻上我嘅版本嘅真拿達香膏
[00:12:58.640 --> 00:13:01.320]  呢個係神俾我嘅 honor
[00:13:01.320 --> 00:13:03.000]  有啲人有感動咁做
[00:13:03.000 --> 00:13:04.600]  但係冇條件咁做
[00:13:04.600 --> 00:13:07.320]  有啲人有條件咁做冇感動
[00:13:07.320 --> 00:13:11.160]  同時有條件有感動
[00:13:11.160 --> 00:13:13.720]  係神俾我好大嘅恩典
[00:13:13.720 --> 00:13:15.400]  放手好唔容易
[00:13:15.400 --> 00:13:20.480]  我哋琴晚最後一次星期六晚嘅聚會
[00:13:20.480 --> 00:13:22.240]  跟住完咗之後
[00:13:22.240 --> 00:13:24.280]  我都想有個 closure
[00:13:24.280 --> 00:13:27.720]  所以琴晚我就要教部laptop
[00:13:27.720 --> 00:13:30.760]  同埋我教條鑰匙還返比office
[00:13:30.760 --> 00:13:32.440]  然後喺還嘅時候
[00:13:32.440 --> 00:13:35.080]  Shirley話臨走前我哋十二點
[00:13:35.080 --> 00:13:37.160]  唔係十二點差唔多一點
[00:13:37.160 --> 00:13:39.080]  因為傾得好硬
[00:13:39.080 --> 00:13:41.400]  咁呀臨走前Shirley有啲唔捨得
[00:13:41.400 --> 00:13:44.160]  佢話不如還鑰匙之前
[00:13:44.160 --> 00:13:46.320]  我哋再行多一圈
[00:13:46.320 --> 00:13:48.680]  所以我哋教好再行多一圈
[00:13:48.680 --> 00:13:51.760]  咁我哋就放手
[00:13:51.760 --> 00:13:55.720]  放手一間十八年嘅堂
[00:13:55.720 --> 00:13:57.480]  好熟識嘅教會
[00:13:57.480 --> 00:13:59.160]  係好痛嘅事
[00:13:59.160 --> 00:14:02.480]  放手一間住咗咁多年嘅屋
[00:14:02.480 --> 00:14:04.200]  都係好痛嘅事
[00:14:04.200 --> 00:14:05.920]  有人知道我離職嘅時候話
[00:14:05.920 --> 00:14:08.400]  好佩服你好欣賞
[00:14:08.400 --> 00:14:10.000]  咁瀟灑係咪
[00:14:10.000 --> 00:14:12.000]  你淨係睇到我瀟灑嗰一刻
[00:14:12.000 --> 00:14:15.320]  你睇唔到我上年成年
[00:14:15.320 --> 00:14:18.240]  無數個失眠嘅晚上
[00:14:18.240 --> 00:14:20.920]  幾多個晚黑深夜
[00:14:20.920 --> 00:14:23.120]  我喊到阿媽都唔認得
[00:14:23.120 --> 00:14:24.680]  嗰啲晚上話你見唔到
[00:14:24.680 --> 00:14:26.920]  你見到我最風光嗰一刻
[00:14:26.920 --> 00:14:28.600]  我離職㗎咩
[00:14:28.600 --> 00:14:31.000]  你都唔知為咗呢一刻嘅痛快
[00:14:31.000 --> 00:14:33.680]  成年幾痛苦係咪
[00:14:33.680 --> 00:14:34.800]  但人生都係咁
[00:14:34.800 --> 00:14:36.520]  人生其實就係一個
[00:14:36.520 --> 00:14:40.080]  神會逼你放手好多嘢
[00:14:40.080 --> 00:14:41.840]  然後捉住邊個呢
[00:14:41.840 --> 00:14:44.000]  捉住復活嘅主
[00:14:44.000 --> 00:14:46.000]  嘅一個嘅過程
[00:14:46.000 --> 00:14:47.800]  放手係痛嘅
[00:14:47.800 --> 00:14:49.800]  你係會喊嘅
[00:14:49.800 --> 00:14:51.760]  咁馬利亞都喊嘅
[00:14:51.760 --> 00:14:53.560]  咁如果你唔放手呢
