
[00:00:00.000 --> 00:00:03.520]  我們期待著復興可以來到香港
[00:01:20.960 --> 00:01:23.680]  面對香港的經濟環境
[00:01:23.680 --> 00:01:26.240]  面對香港生活裏面遭遇的困難
[00:01:26.240 --> 00:01:29.480]  香港很多市民是很多不開心
[00:01:29.480 --> 00:01:30.440]  很憤怒
[00:01:30.440 --> 00:01:32.360]  很不開心
[00:01:32.360 --> 00:01:34.200]  即是我其中一件事
[00:01:34.200 --> 00:01:35.840]  我的少少憤怒
[00:01:35.840 --> 00:01:37.880]  我真的不太喜歡李嘉誠
[00:01:37.880 --> 00:01:39.480]  我不知道你喜不喜歡他
[00:01:39.480 --> 00:01:41.560]  分明是騙錢
[00:01:41.560 --> 00:01:42.640]  趁這個時候
[00:01:42.640 --> 00:01:45.600]  我估計樓價三年之內會跌
[00:01:45.600 --> 00:01:46.120]  我估計
[00:01:46.120 --> 00:01:48.760]  我這個完全不是先知的估計
[00:01:48.760 --> 00:01:51.360]  他就趁這個時間掠水
[00:01:51.360 --> 00:01:52.680]  錄音都是這樣說的
[00:01:52.680 --> 00:01:54.640]  結果那個雍程軒
[00:01:54.640 --> 00:01:56.240]  其實賣得那麼多人買
[00:01:56.240 --> 00:01:58.320]  其實是背後有很多人後悔
[00:01:58.320 --> 00:02:00.760]  其實怎樣呢
[00:02:00.760 --> 00:02:03.400]  即是有很多人對社會
[00:02:03.400 --> 00:02:05.240]  對政府有很多的不滿
[00:02:05.240 --> 00:02:07.400]  我估計你都會有一點
[00:02:07.400 --> 00:02:08.600]  那麼
[00:02:08.600 --> 00:02:09.480]  對生活裏面
[00:02:09.480 --> 00:02:11.840]  很多的問題都覺得好像很難做
[00:02:11.840 --> 00:02:13.000]  很難做
[00:02:13.000 --> 00:02:15.280]  如果你說
[00:02:15.280 --> 00:02:16.400]  希望香港有民主的
[00:02:16.400 --> 00:02:17.400]  政治政制的
[00:02:17.400 --> 00:02:18.480]  就覺得
[00:02:18.480 --> 00:02:20.400]  等了那麼多年
[00:02:20.400 --> 00:02:22.440]  仍然都見不到任何的風聲
[00:02:22.440 --> 00:02:24.800]  這些都是我們最政府的失望
[00:02:24.800 --> 00:02:25.640]  他甚至估計
[00:02:25.640 --> 00:02:27.680]  這個民情的數字
[00:02:27.680 --> 00:02:29.840]  比起2003年
[00:02:29.840 --> 00:02:32.240]  七一五十萬人上街大遊行
[00:02:32.240 --> 00:02:33.560]  可能你都有份去過的
[00:02:33.560 --> 00:02:35.200]  那個時候更低
[00:02:35.200 --> 00:02:36.160]  所以他估計
[00:02:36.160 --> 00:02:38.480]  可能去到七一的時候
[00:02:38.480 --> 00:02:39.320]  如果不改變的話
[00:02:39.320 --> 00:02:40.120]  他估計
[00:02:40.120 --> 00:02:42.840]  香港會有一次更強烈的
[00:02:42.840 --> 00:02:44.800]  民意的反彈
[00:02:44.800 --> 00:02:45.560]  都不定
[00:02:45.560 --> 00:02:48.600]  這個是民間調查的其中一個結果
[00:02:48.600 --> 00:02:49.800]  我想部分的心情
[00:02:49.800 --> 00:02:51.840]  我是跟他很共鳴的
[00:02:51.840 --> 00:02:53.720]  當然不是全部一樣
[00:02:53.720 --> 00:02:56.040]  好像有一種很弔詭的情況
[00:02:56.040 --> 00:02:58.120]  好像神的工作會臨到香港
[00:02:58.120 --> 00:02:59.760]  一方面有這種體會
[00:02:59.760 --> 00:03:02.960]  另一方面覺得香港面對很多的問題
[00:03:02.960 --> 00:03:06.360]  很多令人很失落的地方
[00:03:06.360 --> 00:03:08.120]  失望的地方
[00:03:08.120 --> 00:03:09.720]  在這兩種心情裏面
[00:03:09.720 --> 00:03:10.960]  我看回今天的聖經
[00:03:10.960 --> 00:03:13.560]  我覺得好像很合適
[00:03:13.560 --> 00:03:14.320]  這段聖經
[00:03:14.320 --> 00:03:17.040]  也是在說很相似的情景
[00:03:17.040 --> 00:03:17.960]  一個地方
[00:03:17.960 --> 00:03:20.720]  我不知道你在香港生活了那麼多年
[00:03:20.720 --> 00:03:22.040]  我想大家都是
[00:03:22.040 --> 00:03:23.080]  不知道是不是
[00:03:23.080 --> 00:03:24.520]  我在香港出生的
[00:03:24.520 --> 00:03:26.640]  大家是不是
[00:03:26.640 --> 00:03:27.400]  都是
[00:03:27.400 --> 00:03:28.720]  就算你是
[00:03:28.720 --> 00:03:30.600]  現在香港其實都很少人叫新移民
[00:03:30.600 --> 00:03:32.160]  現在很少用這個名詞
[00:03:32.160 --> 00:03:34.160]  香港起碼都三五七年
[00:03:34.160 --> 00:03:35.000]  那些都不是新的
[00:03:35.000 --> 00:03:36.960]  我們都是本土人士
[00:03:36.960 --> 00:03:38.160]  所以
[00:03:38.160 --> 00:03:39.840]  我們都想香港好的
[00:03:39.840 --> 00:03:40.560]  想這個城市好
[00:03:40.560 --> 00:03:42.000]  不單止想教會好
[00:03:42.000 --> 00:03:45.800]  我們都想香港這個城市是有盼望的
[00:03:45.800 --> 00:03:47.120]  所以今天這段經文
[00:03:47.120 --> 00:03:50.960]  是讓我看到有這個味道在後面
[00:03:50.960 --> 00:03:51.480]  好了
[00:03:51.480 --> 00:03:55.640]  就歷代之下第七章
[00:03:55.640 --> 00:03:57.200]  今天跟大家想說的
[00:03:57.200 --> 00:03:58.280]  想看的聖經
[00:03:58.280 --> 00:04:00.280]  就是第七章十二節
[00:04:00.280 --> 00:04:01.600]  我想從十二節開始
[00:04:01.600 --> 00:04:02.560]  多一節
[00:04:02.560 --> 00:04:04.200]  去到第十五節
[00:04:04.200 --> 00:04:07.080]  十二節去到第十五節
[00:04:07.080 --> 00:04:07.640]  十二節
[00:04:07.640 --> 00:04:08.640]  加上前面那一節好嗎
[00:04:08.640 --> 00:04:10.160]  麻煩麥偉
[00:04:10.160 --> 00:04:10.600]  好
[00:04:10.600 --> 00:04:11.160]  OK
[00:04:11.160 --> 00:04:11.840]  一起讀好嗎
[00:04:11.840 --> 00:04:13.160]  不是很長
[00:04:13.160 --> 00:04:14.640]  請
[00:04:14.640 --> 00:04:17.960]  夜間耶和華向所羅門顯現
[00:04:17.960 --> 00:04:19.160]  對他說
[00:04:19.160 --> 00:04:21.840]  我已經聽了你的禱告
[00:04:21.840 --> 00:04:25.880]  選擇這地方作為祭祀的地方
[00:04:25.880 --> 00:04:28.840]  可以使天泰不下雨
[00:04:28.840 --> 00:04:31.720]  實使蝗蟲吃這地的草產
[00:04:31.720 --> 00:04:34.960]  或使瘟疫流行在我民中
[00:04:34.960 --> 00:04:37.560]  這稱為我名下的子民
[00:04:37.560 --> 00:04:41.240]  若是自卑禱告尋求我的面
[00:04:41.240 --> 00:04:43.360]  轉離他們的徒行
[00:04:43.360 --> 00:04:45.480]  我必從天上垂聽
[00:04:45.480 --> 00:04:47.240]  赦免他們的罪
[00:04:47.240 --> 00:04:49.200]  醫治他們的地
[00:04:49.200 --> 00:04:51.280]  我必睜眼看見
[00:04:51.280 --> 00:04:53.320]  睜眼看則而聽
[00:04:53.320 --> 00:04:56.080]  在此處所獻的禱告
[00:04:56.080 --> 00:04:57.960]  這句話是我很深刻的
[00:04:57.960 --> 00:05:00.720]  他就說在第十四節的最後那句
[00:05:00.720 --> 00:05:01.640]  他說
[00:05:01.640 --> 00:05:04.320]  當我們這班屬神的人
[00:05:04.320 --> 00:05:05.720]  禱告
[00:05:05.720 --> 00:05:07.160]  這樣表現的時候
[00:05:07.160 --> 00:05:07.800]  他會
[00:05:07.800 --> 00:05:10.640]  那會發生什麼事
[00:05:10.640 --> 00:05:12.080]  他就說
[00:05:12.080 --> 00:05:13.920]  我必從天上垂聽
[00:05:13.920 --> 00:05:15.800]  赦免他們的罪
[00:05:15.800 --> 00:05:17.440]  然後
[00:05:17.440 --> 00:05:19.560]  醫治他們的地
[00:05:19.560 --> 00:05:21.640]  這個字眼其實挺特別的
[00:05:21.640 --> 00:05:23.800]  醫治他們的地
[00:05:23.800 --> 00:05:25.920]  地有病嗎
[00:05:25.920 --> 00:05:26.960]  要醫
[00:05:26.960 --> 00:05:29.560]  好像在說疾病的意思
[00:05:29.560 --> 00:05:33.360]  你有沒有想過地需要神的醫治
[00:05:33.360 --> 00:05:34.520]  我相信這個
[00:05:34.520 --> 00:05:38.120]  當然他是在回應前面第十三節
[00:05:38.120 --> 00:05:40.960]  那裡說的災害問題
[00:05:40.960 --> 00:05:42.320]  這個也是一種表達
[00:05:42.320 --> 00:05:43.600]  地有問題
[00:05:43.600 --> 00:05:46.200]  這個土地需要改變
[00:05:46.200 --> 00:05:48.600]  需要神的醫治
[00:05:48.600 --> 00:05:49.440]  其實香港
[00:05:49.440 --> 00:05:50.760]  我覺得我們身處的城市
[00:05:50.760 --> 00:05:51.800]  我們的社區
[00:05:51.800 --> 00:05:52.800]  或者很簡單
[00:05:52.800 --> 00:05:54.240]  我們工作的地方
[00:05:54.240 --> 00:05:57.200]  可能都需要上帝的醫治
[00:05:57.200 --> 00:06:00.840]  將真正的屬於神的性質
[00:06:00.840 --> 00:06:02.640]  那種氣氛
[00:06:02.640 --> 00:06:06.600]  那種特質重新回復在地圖上面
[00:06:06.600 --> 00:06:07.560]  醫治的意思是
[00:06:07.560 --> 00:06:09.040]  原本不是這樣的
[00:06:09.040 --> 00:06:11.040]  每個生態應該這樣正常運作
[00:06:11.040 --> 00:06:11.880]  現在不行了
[00:06:11.880 --> 00:06:12.760]  跛了
[00:06:12.760 --> 00:06:14.200]  醫治它
[00:06:14.200 --> 00:06:16.400]  維持一個正常的運作
[00:06:16.400 --> 00:06:18.480]  原來屬神的人
[00:06:18.480 --> 00:06:19.560]  他的回應
[00:06:19.560 --> 00:06:20.240]  他的禱告
[00:06:20.240 --> 00:06:22.320]  可以帶來這些效果
[00:06:22.320 --> 00:06:23.960]  其實我心裡面真的很想
[00:06:23.960 --> 00:06:24.680]  教會
[00:06:24.680 --> 00:06:26.200]  也很想香港這個城市
[00:06:26.200 --> 00:06:28.400]  得著神的醫治
[00:06:28.400 --> 00:06:30.480]  這段經文有一點背景
[00:06:30.480 --> 00:06:32.280]  就是說夜間顯現
[00:06:32.280 --> 00:06:33.600]  這是第二次
[00:06:33.600 --> 00:06:38.480]  所羅門在他獻聖殿的時候
[00:06:38.480 --> 00:06:40.560]  神給他的回應
[00:06:40.560 --> 00:06:42.800]  聖經裡面說
[00:06:42.800 --> 00:06:46.080]  所羅門是起聖殿的君王
[00:06:46.080 --> 00:06:47.080]  起聖殿的位置
[00:06:47.080 --> 00:06:49.640]  雖然大衛的爸爸很想起聖殿
[00:06:49.640 --> 00:06:51.400]  不過神就跟他說
[00:06:51.400 --> 00:06:51.920]  不行了
[00:06:51.920 --> 00:06:52.600]  大衛
[00:06:52.600 --> 00:06:53.600]  我雖然很喜歡你
[00:06:53.600 --> 00:06:55.160]  不過你的手太血腥了
[00:06:55.160 --> 00:06:56.040]  你打仗
[00:06:56.040 --> 00:06:57.280]  你流了很多人的血
[00:06:57.280 --> 00:06:58.720]  我希望我的聖殿
[00:06:58.720 --> 00:07:00.400]  由一個和平的君王起
[00:07:00.400 --> 00:07:01.800]  所以你兒子叫所羅門
[00:07:01.800 --> 00:07:03.880]  意思就是和平
[00:07:03.880 --> 00:07:05.440]  所以由他去聖殿
[00:07:05.440 --> 00:07:06.640]  他代替你起聖殿
[00:07:06.640 --> 00:07:08.200]  起完聖殿我們就會越立
[00:07:08.200 --> 00:07:13.040]  於是所羅門就按照他爸爸大衛的吩咐
[00:07:13.040 --> 00:07:17.560]  他就起了當時第一個的聖殿
[00:07:17.560 --> 00:07:20.720]  歷代之下第六章
[00:07:20.720 --> 00:07:21.640]  之前那章
[00:07:21.640 --> 00:07:24.400]  就是說所羅門起了一個殿之後
[00:07:24.400 --> 00:07:26.120]  他有一個獻殿禮
[00:07:26.120 --> 00:07:27.880]  就是一個殿獻給上帝
[00:07:27.880 --> 00:07:30.960]  獻殿禮裡面有很多的生畜
[00:07:30.960 --> 00:07:32.320]  就是獻祭
[00:07:32.320 --> 00:07:33.720]  擺在祭壇上面
[00:07:33.720 --> 00:07:37.840]  所羅門就跪在聖殿的台階
[00:07:37.840 --> 00:07:39.040]  向天祈禱
[00:07:39.040 --> 00:07:40.240]  代表百姓
[00:07:40.240 --> 00:07:41.560]  向天禱告神
[00:07:41.560 --> 00:07:43.640]  求神祝福他的百姓
[00:07:43.640 --> 00:07:45.440]  第六章就說他祈禱
[00:07:45.440 --> 00:07:46.320]  很長的
[00:07:46.320 --> 00:07:46.920]  大家回去慢慢看
[00:07:46.920 --> 00:07:48.040]  他祈甚麼
[00:07:48.040 --> 00:07:49.120]  他祈完禱之後
[00:07:49.120 --> 00:07:51.520]  第七章第一節
[00:07:51.520 --> 00:07:53.280]  就發生了這樣的事
[00:07:53.280 --> 00:07:54.320]  大家看一看
[00:07:54.320 --> 00:07:56.800]  第七章的第一節
[00:07:56.800 --> 00:07:58.600]  大家看看聖經怎麼說
[00:07:58.600 --> 00:08:01.400]  當所羅門祈完禱之後
[00:08:01.400 --> 00:08:02.200]  聖經怎麼說
[00:08:02.200 --> 00:08:03.360]  七章第一節
[00:08:03.360 --> 00:08:04.760]  一起讀好嗎
[00:08:04.760 --> 00:08:15.520]  所羅門二筆
[00:08:15.520 --> 00:08:18.600]  這是甚麼意思
[00:08:18.600 --> 00:08:19.640]  祈完禱之後
[00:08:19.640 --> 00:08:21.320]  火從天降
[00:08:21.320 --> 00:08:22.280]  不用燒
[00:08:22.280 --> 00:08:24.440]  那些牛牛羊羊都燒了
[00:08:24.440 --> 00:08:25.600]  這代表甚麼
[00:08:25.600 --> 00:08:26.560]  很明顯
[00:08:26.560 --> 00:08:28.840]  神聽不聽祈禱
[00:08:28.840 --> 00:08:31.720]  用一個很明顯的
[00:08:31.720 --> 00:08:34.520]  眾人都見到的行動
[00:08:34.520 --> 00:08:35.680]  就是火從天降
[00:08:35.680 --> 00:08:36.920]  燒了這些祭物
[00:08:36.920 --> 00:08:37.840]  即是神月立
[00:08:37.840 --> 00:08:38.760]  這個祈禱
[00:08:38.760 --> 00:08:40.400]  神的榮耀充滿了
[00:08:40.400 --> 00:08:42.160]  當時聖殿裏面
[00:08:42.160 --> 00:08:43.800]  這是公開場具裏面
[00:08:43.800 --> 00:08:44.880]  神做的工作
[00:08:44.880 --> 00:08:46.600]  用行動表達
[00:08:46.600 --> 00:08:49.680]  神聽了所羅門的祈禱
[00:08:49.680 --> 00:08:50.960]  神不單止這樣
[00:08:50.960 --> 00:08:52.320]  然後在那晚
[00:08:52.320 --> 00:08:53.080]  晚上
[00:08:53.080 --> 00:08:55.520]  神再私人醒所羅門
[00:08:55.520 --> 00:08:57.160]  我私人醒你這句
[00:08:57.160 --> 00:08:58.600]  晚上發夢的時候
[00:08:58.600 --> 00:08:59.800]  他和所羅門聊天
[00:08:59.800 --> 00:09:00.440]  說話
[00:09:00.440 --> 00:09:01.920]  這次是他第二次
[00:09:01.920 --> 00:09:02.920]  向所羅門顯現
[00:09:02.920 --> 00:09:03.600]  晚上
[00:09:03.600 --> 00:09:04.560]  因為之前第一次
[00:09:04.560 --> 00:09:05.600]  他夢裏面
[00:09:05.600 --> 00:09:06.640]  和所羅門說過
[00:09:06.640 --> 00:09:08.280]  這個故事可能很多人聽過
[00:09:08.280 --> 00:09:09.480]  他問所羅門第一次
[00:09:09.480 --> 00:09:10.640]  剛剛做王的時候
[00:09:10.640 --> 00:09:11.200]  他和所羅門
[00:09:11.200 --> 00:09:11.920]  你做王了
[00:09:11.920 --> 00:09:13.240]  怎樣?你想要甚麼?
[00:09:13.240 --> 00:09:14.720]  喜歡甚麼?我給你
[00:09:14.720 --> 00:09:15.640]  你喜歡錢?
[00:09:15.640 --> 00:09:16.520]  喜歡榮華?
[00:09:16.520 --> 00:09:17.200]  喜歡富貴?
[00:09:17.200 --> 00:09:18.320]  喜歡榮譽?
[00:09:18.320 --> 00:09:18.760]  甚麼都可以
[00:09:18.760 --> 00:09:19.960]  我都可以給你
[00:09:19.960 --> 00:09:21.880]  當時所羅門回答甚麼
[00:09:21.880 --> 00:09:22.920]  我要智慧
[00:09:22.920 --> 00:09:24.600]  我要管理你百姓的智慧
[00:09:24.600 --> 00:09:25.080]  甚麼都不要
[00:09:25.080 --> 00:09:25.960]  我要這個
[00:09:25.960 --> 00:09:26.480]  神說
[00:09:26.480 --> 00:09:27.360]  嘩
[00:09:27.360 --> 00:09:28.720]  回答得好
[00:09:28.720 --> 00:09:29.400]  所以
[00:09:29.400 --> 00:09:30.400]  我回答你豬頭骨
[00:09:30.400 --> 00:09:31.240]  給你
[00:09:31.240 --> 00:09:32.200]  你要智慧
[00:09:32.200 --> 00:09:33.040]  給你智慧
[00:09:33.040 --> 00:09:33.800]  加上錢
[00:09:33.800 --> 00:09:34.520]  加上尊名
[00:09:34.520 --> 00:09:35.120]  加上豐富
[00:09:35.120 --> 00:09:35.840]  全部給你
[00:09:35.840 --> 00:09:37.240]  讓你可以在別人面前
[00:09:37.240 --> 00:09:38.480]  得到別人的尊名
[00:09:38.480 --> 00:09:39.520]  叫做智慧
[00:09:39.520 --> 00:09:41.480]  這次是第二次顯現
[00:09:41.480 --> 00:09:42.800]  顯現的時候
[00:09:42.800 --> 00:09:44.240]  他怎樣說?
[00:09:44.240 --> 00:09:44.960]  他說
[00:09:44.960 --> 00:09:47.960]  我已經聽了你的禱告
[00:09:47.960 --> 00:09:49.400]  選擇了這個地方
[00:09:49.400 --> 00:09:51.320]  作為我祭祀的殿嶼
[00:09:51.320 --> 00:09:54.720]  回應火從天降的訊號
[00:09:54.720 --> 00:09:55.120]  他說
[00:09:55.120 --> 00:09:56.560]  真的
[00:09:56.560 --> 00:09:58.520]  我聽了你的祈禱
[00:09:58.520 --> 00:10:00.880]  我選擇了你興建這個聖殿
[00:10:00.880 --> 00:10:02.360]  作為我
[00:10:02.360 --> 00:10:03.400]  在這裡
[00:10:03.400 --> 00:10:05.080]  居住的地方
[00:10:05.080 --> 00:10:06.320]  這是舊約的年代
[00:10:06.320 --> 00:10:08.000]  所有人聽到的
[00:10:08.000 --> 00:10:09.800]  甚至告訴他
[00:10:09.800 --> 00:10:11.280]  你祈禱之後
[00:10:11.280 --> 00:10:12.680]  我會有一個行動
[00:10:12.680 --> 00:10:14.880]  叫在災難裡面
[00:10:14.880 --> 00:10:15.680]  這個地
[00:10:15.680 --> 00:10:16.680]  都能夠得到
[00:10:16.680 --> 00:10:18.040]  醫治
[00:10:18.040 --> 00:10:19.960]  我很想透過這段經文
[00:10:19.960 --> 00:10:21.600]  跟大家分享一件事
[00:10:21.600 --> 00:10:22.360]  就是
[00:10:22.360 --> 00:10:24.440]  如果我們想土地改變
[00:10:24.440 --> 00:10:26.320]  我不知道你想不想香港改變
[00:10:26.320 --> 00:10:27.120]  你想不想
[00:10:27.120 --> 00:10:28.520]  你的工作場所
[00:10:28.520 --> 00:10:29.440]  不要那麼大
[00:10:29.440 --> 00:10:30.840]  你的公司改變
[00:10:30.840 --> 00:10:33.200]  我們想不想你的家族改變
[00:10:33.200 --> 00:10:35.520]  我們想不想你身處的社區
[00:10:35.520 --> 00:10:36.720]  有所改變
[00:10:36.720 --> 00:10:37.640]  這個經文
[00:10:37.640 --> 00:10:39.080]  這個禱告的回應
[00:10:39.080 --> 00:10:41.480]  是在說土地的改變
[00:10:41.480 --> 00:10:42.600]  這個土地的改變
[00:10:42.600 --> 00:10:43.680]  城市的改變
[00:10:43.680 --> 00:10:44.800]  土地的改變
[00:10:44.800 --> 00:10:46.560]  中間帶著提醒我們
[00:10:46.560 --> 00:10:47.880]  有三樣東西
[00:10:47.880 --> 00:10:51.080]  有三個叫我們醒覺的地方
[00:10:51.080 --> 00:10:52.520]  第一個是什麼呢?
[00:10:52.520 --> 00:10:54.800]  就是他說的災難
[00:10:54.800 --> 00:10:55.680]  災難
[00:10:55.680 --> 00:10:56.680]  原來
[00:10:56.680 --> 00:10:59.200]  一個地方發生災難
[00:10:59.200 --> 00:11:00.880]  是提醒我們神
[00:11:00.880 --> 00:11:02.160]  在這個城市裡面
[00:11:02.160 --> 00:11:03.680]  祂要有工作
[00:11:03.680 --> 00:11:05.040]  祂要有作為
[00:11:05.040 --> 00:11:06.800]  這個是提醒來的
[00:11:06.800 --> 00:11:08.200]  第十三節那裡說
[00:11:08.200 --> 00:11:08.600]  他說
[00:11:08.600 --> 00:11:11.240]  我若使天閉塞不下雨
[00:11:11.240 --> 00:11:13.520]  或使蝗蟲吃這地的出產
[00:11:13.520 --> 00:11:16.080]  或使瘟疫流行在我民中
[00:11:16.080 --> 00:11:17.600]  這裡說了有三個
[00:11:17.600 --> 00:11:20.400]  代表性的天災
[00:11:20.400 --> 00:11:22.800]  第一個就是
[00:11:22.800 --> 00:11:23.640]  旱災
[00:11:23.640 --> 00:11:24.360]  沒有雨
[00:11:24.360 --> 00:11:26.720]  他用了一個很生動的形詞說
[00:11:26.720 --> 00:11:27.720]  閉塞
[00:11:27.720 --> 00:11:29.240]  就是塞住了不下雨
[00:11:29.240 --> 00:11:30.840]  塞住了不下雨
[00:11:30.840 --> 00:11:32.000]  那麼
[00:11:32.000 --> 00:11:33.920]  古代的社會農耕
[00:11:33.920 --> 00:11:35.200]  就是農業社會
[00:11:35.200 --> 00:11:37.240]  下雨後特別中東的地方
[00:11:37.240 --> 00:11:39.280]  基本上是乾旱的
[00:11:39.280 --> 00:11:41.040]  所以雨水是很重要的
[00:11:41.040 --> 00:11:42.600]  每年的秋雨春雨
[00:11:42.600 --> 00:11:44.880]  都是他們耕種一個很重要的資源
[00:11:44.880 --> 00:11:45.880]  沒有了雨水
[00:11:45.880 --> 00:11:47.800]  一年兩年就閉家戶了
[00:11:47.800 --> 00:11:48.760]  沒有雨水
[00:11:48.760 --> 00:11:50.360]  代表著沒有什麼
[00:11:50.360 --> 00:11:51.840]  沒有土地的出產
[00:11:51.840 --> 00:11:53.080]  就是沒有五穀
[00:11:53.080 --> 00:11:54.120]  他們不是吃米的
[00:11:54.120 --> 00:11:55.280]  他們吃麥的
[00:11:55.280 --> 00:11:56.160]  當地的地方
[00:11:56.160 --> 00:11:56.880]  小麥大麥
[00:11:56.880 --> 00:11:59.160]  主要是五穀的土產
[00:11:59.160 --> 00:12:00.040]  沒有雨水
[00:12:00.040 --> 00:12:02.680]  就沒有這些主要的糧食
[00:12:02.680 --> 00:12:04.120]  不單止沒有糧食
[00:12:04.120 --> 00:12:06.080]  也沒有草
[00:12:06.080 --> 00:12:07.120]  沒有雨水
[00:12:07.120 --> 00:12:09.240]  地上也沒有青綠的草
[00:12:09.240 --> 00:12:10.880]  沒有草代表什麼呢
[00:12:10.880 --> 00:12:11.640]  就是
[00:12:11.640 --> 00:12:13.240]  牛羊都沒得吃
[00:12:13.240 --> 00:12:16.600]  連那些養的生口
[00:12:16.600 --> 00:12:18.720]  都沒得吃
[00:12:18.720 --> 00:12:22.160]  沒有旱災
[00:12:22.160 --> 00:12:25.240]  蝗蟲呢
[00:12:25.240 --> 00:12:26.720]  今天我們很少見蝗蟲
[00:12:26.720 --> 00:12:29.640]  在香港的現代城市
[00:12:29.640 --> 00:12:30.880]  其實古代的社會
[00:12:30.880 --> 00:12:36.240]  蝗蟲是一種很可怕的災害
[00:12:36.240 --> 00:12:38.880]  雖然今天我們會在北區
[00:12:38.880 --> 00:12:41.000]  說有些蝗蟲臨到
[00:12:41.000 --> 00:12:44.200]  不過我們也不應該歧視別人
[00:12:44.200 --> 00:12:45.200]  大家不知道我在說什麼
[00:12:45.200 --> 00:12:46.960]  不知道就算了
[00:12:46.960 --> 00:12:48.320]  那麼
[00:12:48.320 --> 00:12:50.120]  蝗蟲其實呢
[00:12:50.120 --> 00:12:51.320]  按照文獻記載
[00:12:51.320 --> 00:12:53.680]  或者今天仍然有些地方會出現
[00:12:53.680 --> 00:12:55.400]  當牠來到的時候是怎樣呢
[00:12:55.400 --> 00:12:57.400]  真的好像黑雲一樣
[00:12:57.400 --> 00:12:58.960]  整個天
[00:12:58.960 --> 00:13:00.520]  數不清楚那麼多
[00:13:00.520 --> 00:13:01.400]  遮住了
[00:13:01.400 --> 00:13:03.600]  好像雲一樣
[00:13:03.600 --> 00:13:06.600]  然後蝗蟲經過的地方會怎樣呢
[00:13:06.600 --> 00:13:09.160]  所有綠色的東西都沒了
[00:13:09.160 --> 00:13:11.080]  連地板的綠色都沒了
[00:13:11.080 --> 00:13:12.600]  這是誇張法
[00:13:12.600 --> 00:13:14.040]  地板綠色都會沒了
[00:13:14.040 --> 00:13:15.320]  所有綠色的
[00:13:15.320 --> 00:13:16.080]  植物的
[00:13:16.080 --> 00:13:18.480]  所有的東西都會被他們吃盡
[00:13:18.480 --> 00:13:21.400]  所以對於以前的社會人來說
[00:13:21.400 --> 00:13:22.400]  蝗蟲是一個
[00:13:22.400 --> 00:13:25.200]  你見到牠們也無可奈何
[00:13:25.200 --> 00:13:26.280]  因為你
[00:13:26.280 --> 00:13:28.520]  難道你噴漆紅水嗎
[00:13:28.520 --> 00:13:29.760]  都搞不定了
[00:13:29.760 --> 00:13:32.080]  其實是很淒涼的
[00:13:32.080 --> 00:13:33.160]  瘟疫呢
[00:13:33.160 --> 00:13:35.360]  也是說中國的疫症會傳染的
[00:13:35.360 --> 00:13:35.880]  疫症
