
[00:00:00.000 --> 00:00:05.420]  今日係一個非常之特別嘅父親節
[00:05:19.780 --> 00:05:21.820]  教會
[00:05:21.820 --> 00:05:25.420]  係應該抵抗
[00:05:25.420 --> 00:05:26.780]  強權
[00:05:26.780 --> 00:05:28.060]  欺壓
[00:05:28.060 --> 00:05:30.860]  暴虐
[00:05:30.860 --> 00:05:32.580]  教會
[00:05:32.580 --> 00:05:34.740]  冇得偏幫
[00:05:34.740 --> 00:05:36.580]  變一方
[00:05:36.580 --> 00:05:38.580]  教會一定
[00:05:38.580 --> 00:05:42.580]  要站在耶穌基督十字架底下
[00:05:42.580 --> 00:05:45.060]  靠聖靈嘅指引
[00:05:45.060 --> 00:05:47.060]  帶我哋
[00:05:47.060 --> 00:05:49.340]  活在當下
[00:05:49.340 --> 00:05:51.060]  做我哋
[00:05:51.060 --> 00:05:52.660]  憑著愛
[00:05:52.660 --> 00:05:54.260]  憑著真理
[00:05:54.260 --> 00:05:56.460]  所能夠做嘅事
[00:05:56.460 --> 00:06:00.100]  親愛嘅弟兄姊妹
[00:06:00.100 --> 00:06:04.900]  如果你係基督徒
[00:06:04.900 --> 00:06:08.100]  你唯一最重要嘅身份
[00:06:08.100 --> 00:06:17.580]  係上帝嘅兒女
[00:06:17.580 --> 00:06:21.100]  不過你話陳牧師呀
[00:06:21.100 --> 00:06:23.940]  你令我好唔舒服
[00:06:23.940 --> 00:06:30.820]  我覺得你簡直係心惶
[00:06:30.820 --> 00:06:32.500]  我話比你聽
[00:06:32.500 --> 00:06:34.100]  我個心
[00:06:34.100 --> 00:06:36.300]  唔係屬於
[00:06:36.300 --> 00:06:39.300]  任何一個政黨
[00:06:39.300 --> 00:06:41.500]  我到今時今日
[00:06:41.500 --> 00:06:44.500]  上主監察我
[00:06:44.500 --> 00:06:51.020]  係屬於耶穌基督
[00:06:51.020 --> 00:06:53.620]  唉
[00:06:53.620 --> 00:06:55.860]  講乜嘢
[00:06:55.860 --> 00:06:58.060]  其實都冇用
[00:06:58.060 --> 00:07:00.220]  畀人定咗性就
[00:07:00.220 --> 00:07:03.380]  永遠都定咗你係咁
[00:07:03.380 --> 00:07:06.100]  但係在今時今日呢一個
[00:07:06.100 --> 00:07:07.900]  香港教會
[00:07:07.900 --> 00:07:09.940]  香港社會
[00:07:09.940 --> 00:07:11.580]  616
[00:07:11.580 --> 00:07:14.020]  呢一個日子
[00:07:14.020 --> 00:07:18.900]  我哋真係要為這城求平安
[00:07:18.900 --> 00:07:25.180]  我亦都鼓勵弟兄姊妹
[00:07:25.180 --> 00:07:27.180]  你嘅聲
[00:07:27.180 --> 00:07:30.420]  係重要㗎
[00:07:30.420 --> 00:07:33.820]  我雖然想係
[00:07:33.820 --> 00:07:37.340]  全心歸於耶穌基督啫
[00:07:37.340 --> 00:07:40.100]  但我會錯㗎嘛
[00:07:40.100 --> 00:07:42.940]  我會講啲過激嘅說話㗎嘛
[00:07:42.940 --> 00:07:47.140]  我會有太過激烈嘅行為㗎嘛
[00:07:47.140 --> 00:07:50.700]  你可以提醒我
[00:07:50.700 --> 00:07:52.060]  話我
[00:07:52.060 --> 00:07:55.060]  不過最緊要歸根究底嘅
[00:07:55.060 --> 00:07:58.500]  係大家肯唔肯坐低去講
[00:07:58.500 --> 00:08:01.220]  可能淨話邱牧師
[00:08:01.220 --> 00:08:04.100]  或者今日你入到嚟我哋豐盛生命堂
[00:08:04.100 --> 00:08:05.940]  睇見嗰個嘅周刊
[00:08:05.940 --> 00:08:07.420]  睇見呢個嘅場合
[00:08:07.420 --> 00:08:10.140]  睇見個咁嘅安排
[00:08:10.140 --> 00:08:12.740]  你覺得我哋呢個群體
[00:08:12.740 --> 00:08:15.380]  已經捲咗入去城市嘅政治
[00:08:15.380 --> 00:08:17.620]  我哋應該冇呢啲嘢㗎
[00:08:17.620 --> 00:08:20.220]  我哋應該如常主一禮拜咁就得啦
[00:08:20.220 --> 00:08:23.940]  咩為者成祈禱求平安嘅祈禱聚會啫
[00:08:23.940 --> 00:08:26.020]  咩事呀而家
[00:08:26.020 --> 00:08:27.660]  令我諗返好似
[00:08:27.660 --> 00:08:29.300]  30年前
[00:08:29.300 --> 00:08:31.540]  六四嘅情況底下
[00:08:31.540 --> 00:08:32.940]  教會又話
[00:08:32.940 --> 00:08:36.500]  喺度為者成求平安呀咁樣
[00:08:36.500 --> 00:08:40.140]  我明呢啲反應㗎
[00:08:40.140 --> 00:08:42.620]  我明㗎
[00:08:42.620 --> 00:08:44.540]  但我希望
[00:08:44.540 --> 00:08:46.220]  我哋明咗之後
[00:08:46.220 --> 00:08:48.380]  都真係明囉
[00:08:48.380 --> 00:08:49.940]  你可以話優牧師
[00:08:49.940 --> 00:08:52.460]  做咩你咁祈禱法呀
[00:08:52.460 --> 00:08:54.780]  點解你唔係咁祈禱呀
[00:08:54.780 --> 00:08:58.500]  因為我哋每個人都有自己嘅嗰種氣質
[00:08:58.500 --> 00:09:02.100]  有自己嘅背景
[00:09:02.100 --> 00:09:03.820]  有自己成長
[00:09:03.820 --> 00:09:05.860]  有自己為將來嘅想像
[00:09:05.860 --> 00:09:07.340]  為將來嘅憂慮
[00:09:07.340 --> 00:09:10.460]  呢啲都喺我哋嘅裏面㗎
[00:09:10.460 --> 00:09:12.380]  親愛弟兄姊妹
[00:09:12.380 --> 00:09:14.180]  雨傘運動
[00:09:14.180 --> 00:09:16.220]  對教會造成嘅衝擊
[00:09:16.220 --> 00:09:18.660]  對社會造成嘅衝擊
[00:09:18.660 --> 00:09:21.860]  應該還嘅債未還
[00:09:21.860 --> 00:09:24.180]  應該傾嘅計未傾
[00:09:24.180 --> 00:09:28.660]  應該嗌嘅膠未嗌
[00:09:28.660 --> 00:09:30.540]  一路儲落嚟
[00:09:30.540 --> 00:09:33.420]  儲到今日
[00:09:33.420 --> 00:09:36.580]  修例咋嘛
[00:09:36.580 --> 00:09:40.660]  林太都話啦
[00:09:40.660 --> 00:09:45.260]  Most laudable objectives
[00:09:45.260 --> 00:09:47.820]  我所有嘅嗰啲
[00:09:47.820 --> 00:09:51.420]  成個嘅方向目標
[00:09:51.420 --> 00:09:55.140]  都係值得鼓勵值得讚賞
[00:09:55.140 --> 00:09:59.020]  因為能夠提升香港
[00:09:59.020 --> 00:10:01.860]  在國際嘅地位
[00:10:01.860 --> 00:10:04.460]  使到我哋唔成為個
[00:10:04.460 --> 00:10:06.860]  逃犯天堂
[00:10:06.860 --> 00:10:11.420]  我見到有人笑啊
[00:10:11.420 --> 00:10:15.300]  咁做乜嚟笑啊
[00:10:15.300 --> 00:10:17.780]  咁其實
[00:10:17.780 --> 00:10:19.980]  有啲朋友就話
[00:10:19.980 --> 00:10:23.300]  鼓掌囉應該係咁囉
[00:10:23.300 --> 00:10:27.100]  作為香港嘅市民作為香港嘅教會
[00:10:27.100 --> 00:10:29.820]  就應該係支持施政
[00:10:29.820 --> 00:10:33.180]  唔應該妨礙施政
[00:10:33.180 --> 00:10:35.940]  倒返轉有啲人就話
[00:10:35.940 --> 00:10:38.540]  你冇可能嘅
[00:10:38.540 --> 00:10:42.860]  因為你已經挑起社會好大嘅憂慮
[00:10:42.860 --> 00:10:45.780]  好多嘅紛爭
[00:10:45.780 --> 00:10:47.700]  而且
[00:10:47.700 --> 00:10:51.580]  嗰啲嘅出發點嗰啲嘅論述
[00:10:51.580 --> 00:10:57.020]  到今時今日仍然係話我溝通不足
[00:10:57.020 --> 00:10:59.900]  你再溝通多一千倍啦
[00:10:59.900 --> 00:11:03.260]  我夠膽話畀你聽
[00:11:03.260 --> 00:11:05.540]  反對者
[00:11:05.540 --> 00:11:08.940]  亦都係6月9號嘅
[00:11:08.940 --> 00:11:13.740]  唔知係幾多萬啊
[00:11:13.740 --> 00:11:16.300]  咁你嗰係民陣嘅數字啫
[00:11:16.300 --> 00:11:19.220]  我要警方嘅數字吖嘛
[00:11:19.220 --> 00:11:22.100]  你講咩啫你而家
[00:11:22.100 --> 00:11:23.860]  係咪
[00:11:23.860 --> 00:11:27.140]  即係喺嗰度佢講緊嘅
[00:11:27.140 --> 00:11:30.340]  係話你用一個更大嘅漏洞
[00:11:30.340 --> 00:11:33.220]  去補一個你補唔到嘅漏洞
[00:11:33.220 --> 00:11:35.900]  而且大家都知
[00:11:35.900 --> 00:11:41.300]  我覺得教會作為基督徒作為上帝嘅兒女
[00:11:41.300 --> 00:11:45.820]  一定要正面歷史事實
[00:11:45.820 --> 00:11:48.660]  正面政治嘅現實
[00:11:48.660 --> 00:11:50.620]  正面嘅
[00:11:50.620 --> 00:11:54.700]  嚟到作出你良心嘅衡量
[00:11:54.700 --> 00:11:57.460]  我冇講過結論吓
[00:11:57.460 --> 00:11:59.300]  個結論喺你度吓
[00:11:59.300 --> 00:12:01.660]  你自己決定
[00:12:01.660 --> 00:12:05.780]  親愛嘅教會係一路會分裂落去
[00:12:05.780 --> 00:12:08.500]  預咗㗎啦
[00:12:08.500 --> 00:12:10.540]  建制嘅
[00:12:10.540 --> 00:12:12.900]  會討厭
[00:12:12.900 --> 00:12:15.020]  追求真普選嘅
[00:12:15.020 --> 00:12:17.220]  追求真普選嘅
[00:12:17.220 --> 00:12:19.620]  會支持唔住
[00:12:19.620 --> 00:12:21.780]  越嚟越建制嘅
[00:12:21.780 --> 00:12:23.460]  青年人
[00:12:23.460 --> 00:12:25.500]  會討厭
[00:12:25.500 --> 00:12:26.900]  淨係叫你
[00:12:26.900 --> 00:12:28.580]  匿埋喺間房度
[00:12:28.580 --> 00:12:30.180]  安安靜靜
[00:12:30.180 --> 00:12:33.340]  完全冇掂過青年人嘅傷痕
[00:12:33.340 --> 00:12:39.780]  青年人嘅憤怒
[00:12:39.780 --> 00:12:41.580]  金亮牧師你講唔講到㗎
[00:12:41.580 --> 00:12:44.500]  你都未講到嘅
[00:12:44.500 --> 00:12:46.740]  我講
[00:12:46.740 --> 00:12:50.420]  我講話其實我哋都係罪人
[00:12:50.420 --> 00:12:53.420]  我哋全部都要悔改
[00:12:53.420 --> 00:12:56.580]  紅黃藍不黑都要悔改
[00:12:56.580 --> 00:12:58.180]  點樣悔改呢
[00:12:58.180 --> 00:13:00.820]  你自己去面對聖靈
[00:13:00.820 --> 00:13:03.500]  面對聖經嘅真理
[00:13:03.500 --> 00:13:05.540]  求主憐憫我
[00:13:05.540 --> 00:13:08.180]  其實呢個世界係痛苦嘅世界
[00:13:08.180 --> 00:13:10.180]  呢個世界係冇
[00:13:10.180 --> 00:13:13.340]  完美嘅天堂嘅世界
[00:13:13.340 --> 00:13:15.580]  自從人類墮落以嚟
[00:13:15.580 --> 00:13:17.260]  就係咁樣
[00:13:17.260 --> 00:13:19.500]  但係原本上帝係希望
[00:13:19.500 --> 00:13:22.700]  有一個美善嘅計劃㗎嘛
[00:13:22.700 --> 00:13:24.620]  我哋全世界
[00:13:24.620 --> 00:13:25.860]  都彼此相愛
[00:13:25.860 --> 00:13:30.660]  我哋全世界都與上主同行
[00:13:30.660 --> 00:13:33.580]  不過上帝並未放棄
[00:13:33.580 --> 00:13:35.260]  佢仍然有佢嗰個
[00:13:35.260 --> 00:13:37.860]  更新天地嘅偉大嘅計劃
[00:13:37.860 --> 00:13:41.620]  新天新地仍然會展開
[00:13:41.620 --> 00:13:44.420]  我嘅心靈都係佢嘅戰場
[00:13:44.420 --> 00:13:47.980]  我嘅心靈亦都係佢工作嘅地方
[00:13:47.980 --> 00:13:50.100]  呢一位嘅上帝
[00:13:50.100 --> 00:13:51.540]  佢喺啟示錄裏面
[00:13:51.540 --> 00:13:53.260]  俾我哋睇見一個咁嘅故事
[00:13:53.260 --> 00:13:56.300]  就係有呢一個嘅書卷
[00:13:56.300 --> 00:13:58.460]  封鎖呢個七印
[00:13:58.460 --> 00:14:01.700]  呢個係上帝奇妙嘅計劃
[00:14:01.700 --> 00:14:04.500]  不過搵邊個嚟到成全呢個計劃呢
[00:14:04.500 --> 00:14:06.540]  搵邊個嚟到打開呢個書卷
[00:14:06.540 --> 00:14:08.820]  揭開呢個七印呢
[00:14:08.820 --> 00:14:11.780]  抄極都冇
[00:14:11.780 --> 00:14:14.020]  第一個嘅人
[00:14:14.020 --> 00:14:16.260]  亞當失敗咗
[00:14:16.260 --> 00:14:19.180]  其後嘅都失敗咗
[00:14:19.180 --> 00:14:22.940]  以色列嘅民族都失敗咗
[00:14:22.940 --> 00:14:25.260]  有邊個呢
[00:14:25.260 --> 00:14:28.820]  在呢個充滿住痛苦嘅世界裏面
[00:14:28.820 --> 00:14:31.940]  到底邊個能夠為我哋
[00:14:31.940 --> 00:14:36.700]  展開呢個醫治拯救更新嘅計劃呢
[00:14:36.700 --> 00:14:38.620]  個個都辜負咗上帝
[00:14:38.620 --> 00:14:41.620]  所以我哋全部都要悔改
[00:14:41.620 --> 00:14:43.220]  我哋都係罪人
[00:14:43.220 --> 00:14:45.100]  而且我哋個個
[00:14:45.100 --> 00:14:46.940]  無論乜嘢政黨
[00:14:46.940 --> 00:14:48.620]  乜嘢偉大嘅領袖
[00:14:48.620 --> 00:14:50.740]  其實都做唔到上帝要
[00:14:50.740 --> 00:14:53.860]  我哋在呢個世界做嘅嘢㗎
[00:14:53.860 --> 00:14:56.060]  約翰咪哭囉
[00:14:56.060 --> 00:14:58.100]  好大聲咁樣哭
[00:14:58.100 --> 00:15:00.620]  哭得好慘
[00:15:00.620 --> 00:15:03.540]  可能你都哭
[00:15:03.540 --> 00:15:08.180]  我希望你真係會哭
[00:15:08.180 --> 00:15:10.580]  無論點樣你能夠為咗呢個世界哭
[00:15:10.580 --> 00:15:12.620]  為咗呢個城市哭
[00:15:12.620 --> 00:15:14.300]  為咗邊個人哭都好啦
[00:15:14.300 --> 00:15:17.220]  我覺得識哭嘅人有盼望囉
[00:15:17.220 --> 00:15:21.340]  面對痛苦嘅時候淨係識得指責
[00:15:21.340 --> 00:15:25.580]  一啲哀傷一啲憐憫都冇嘅人
[00:15:25.580 --> 00:15:29.980]  係好可憐
[00:15:29.980 --> 00:15:32.780]  不過我想話畀大家會喊嘅人聽呢
[00:15:32.780 --> 00:15:35.100]  當你識喊識憂傷嘅時候
[00:15:35.100 --> 00:15:36.900]  就有盼望囉
[00:15:36.900 --> 00:15:39.220]  因為上帝設計咗一個
[00:15:39.220 --> 00:15:42.340]  抹乾眼淚嘅計劃
[00:15:42.340 --> 00:15:49.380]  佢要抹去一切嘅眼淚
[00:15:49.380 --> 00:15:51.900]  流淚嘅警察
[00:15:51.900 --> 00:15:54.100]  流淚嘅學生
[00:15:54.100 --> 00:15:56.220]  流淚嘅官員
[00:15:56.220 --> 00:15:59.180]  流淚嘅教會人士
[00:15:59.180 --> 00:16:01.980]  流淚嘅人
[00:16:01.980 --> 00:16:05.060]  佢就係苦困裏面所流嘅淚
[00:16:05.060 --> 00:16:06.820]  佢為著自己
[00:16:06.820 --> 00:16:12.940]  所面對嘅挫敗所面對嘅冤屈所面對嘅誤解
[00:16:12.940 --> 00:16:15.980]  或者為著自己嘅罪過
[00:16:15.980 --> 00:16:18.620]  所流嘅眼淚
[00:16:18.620 --> 00:16:26.140]  上帝係想為你抹咗佢
[00:16:26.140 --> 00:16:30.340]  我哋應該同約翰係一齊喊
[00:16:30.340 --> 00:16:33.100]  但係長老話畀佢聽係有盼望
[00:16:33.100 --> 00:16:35.700]  因為嗰一位尼塞亞
[00:16:35.700 --> 00:16:38.580]  佢賠得
[00:16:38.580 --> 00:16:40.620]  我哋唔賠
[00:16:40.620 --> 00:16:42.500]  我哋講乜嘢做幾多
[00:16:42.500 --> 00:16:47.580]  都唔可以個心紅咗
[00:16:47.580 --> 00:16:48.980]  在9月6號嘅夜晚
[00:16:48.980 --> 00:16:51.260]  我就係我自己嘅facebook講畀人聽話
[00:16:51.260 --> 00:16:53.540]  你唔好心紅
[00:16:53.540 --> 00:16:55.900]  你唔好以為自己好巴閉
[00:16:55.900 --> 00:16:59.580]  任何人一心紅嘅時候就出事
[00:16:59.580 --> 00:17:02.260]  你唔好去暴力
[00:17:02.260 --> 00:17:04.180]  我畀人鬧
[00:17:04.180 --> 00:17:06.420]  阿伯收聲
[00:17:06.420 --> 00:17:19.020]  唔好拖住人嘅後腳
[00:17:19.020 --> 00:17:21.460]  我哋唔賠
[00:17:21.460 --> 00:17:25.220]  因為連我哋最好嘅嘢都係污糟
[00:17:25.220 --> 00:17:28.580]  但係只有一位係賠得
[00:17:28.580 --> 00:17:33.500]  佢叫做猶大嘅獅子
[00:17:33.500 --> 00:17:35.020]  第一世紀嘅猶太人
[00:17:35.020 --> 00:17:37.020]  全部人都明白
[00:17:37.020 --> 00:17:39.300]  猶大的獅子
[00:17:39.300 --> 00:17:40.900]  係乜嘢意思
[00:17:40.900 --> 00:17:45.460]  係嗰一位會打敗一切仇敵嘅
[00:17:45.460 --> 00:17:47.340]  英勇嘅
[00:17:47.340 --> 00:17:48.220]  嗰一位
[00:17:48.220 --> 00:17:50.140]  配得做君王嘅一位
[00:17:50.140 --> 00:17:51.660]  會將上帝嘅百姓
[00:17:51.660 --> 00:17:57.020]  徹底從奴役裏面釋放出嚟嘅嗰一位
[00:17:57.020 --> 00:17:58.620]  佢得勝
[00:17:58.620 --> 00:18:00.540]  佢喺呢度
[00:18:00.540 --> 00:18:02.140]  親愛的兄姊妹
[00:18:02.140 --> 00:18:04.380]  佢今日喺邊度
[00:18:04.380 --> 00:18:07.260]  佢今日仍然喺度
[00:18:07.260 --> 00:18:11.060]  佢今日仍然做緊事
[00:18:11.060 --> 00:18:13.140]  所以嗰個盼望
[00:18:13.140 --> 00:18:15.260]  係喺佢裏面
[00:18:15.260 --> 00:18:18.100]  唔係喺我哋嘅拳頭裏面
[00:18:18.100 --> 00:18:20.700]  唔係喺人數裏面
[00:18:20.700 --> 00:18:23.980]  如果我哋所行嘅係合上帝心意嘅
[00:18:23.980 --> 00:18:25.980]  我哋可以放心
[00:18:25.980 --> 00:18:28.140]  就算我30年未見平反
[00:18:28.140 --> 00:18:30.100]  60年未見平反
[00:18:30.100 --> 00:18:32.980]  600年未見平反
[00:18:32.980 --> 00:18:36.660]  我都願意
[00:18:36.660 --> 00:18:39.300]  做我知道
[00:18:39.300 --> 00:18:41.300]  係啱嘅事
[00:18:41.300 --> 00:18:43.780]  因為猶大嘅獅子
[00:18:43.780 --> 00:18:45.620]  係乜嘢呢
[00:18:45.620 --> 00:18:48.820]  佢係將羅馬嘅飛鷹
[00:18:48.820 --> 00:18:55.500]  嚟到擊敗嘅嗰一位
[00:18:55.500 --> 00:18:57.460]  你明唔明呀
[00:18:57.460 --> 00:19:00.540]  知唔知講緊乜嘢㗎
[00:19:00.540 --> 00:19:05.420]  但係當呢一個偉大嘅猶大獅子
[00:19:05.420 --> 00:19:07.540]  長老同約翰講
[00:19:07.540 --> 00:19:09.660]  佢係獅子
[00:19:09.660 --> 00:19:11.660]  咁約翰梗係望啦
[00:19:11.660 --> 00:19:13.860]  一望嘅時候
[00:19:13.860 --> 00:19:15.980]  望唔到獅子嘅
[00:19:15.980 --> 00:19:19.300]  望到羔羊
[00:19:19.300 --> 00:19:22.180]  完全相反嘅
[00:19:22.180 --> 00:19:24.580]  一個係權威嘅
[00:19:24.580 --> 00:19:26.380]  一個係軟弱嘅
[00:19:26.380 --> 00:19:28.900]  一個係大有生命力嘅
[00:19:28.900 --> 00:19:30.980]  一個係死亡嘅
[00:19:30.980 --> 00:19:33.660]  原來喺耶穌基督嘅身上
[00:19:33.660 --> 00:19:40.060]  兩樣已經完美嘅結合
[00:19:40.060 --> 00:19:44.140]  我所翻譯嘅呢本書嘅作者話畀我聽我哋
[00:19:44.140 --> 00:19:46.660]  必須明白
[00:19:46.660 --> 00:19:51.980]  獅子係藉著羔羊嘅犧牲
[00:19:51.980 --> 00:19:54.500]  而大獲全勝
[00:19:54.500 --> 00:19:58.700]  非常之弔詭嘅說話
[00:19:58.700 --> 00:20:01.580]  而羔羊嘅犧牲
[00:20:01.580 --> 00:20:03.820]  所成就嘅
[00:20:03.820 --> 00:20:07.140]  卻係上帝嗰個
[00:20:07.140 --> 00:20:13.260]  獅子式嘅偉大勝利
[00:20:13.260 --> 00:20:16.020]  佢嘅勝利係征服咗
[00:20:16.020 --> 00:20:17.780]  一切
[00:20:17.780 --> 00:20:20.420]  邪惡嘅道德
[00:20:20.420 --> 00:20:26.540]  征服咗一切邪惡嘅圖謀
[00:20:26.540 --> 00:20:30.820]  佢嘅勝利係征服咗死亡
[00:20:30.820 --> 00:20:34.260]  同埋一切嘅敗壞
[00:20:34.260 --> 00:20:38.500]  呢啲我哋大家重溫一下
[00:20:38.500 --> 00:20:41.500]  個結論係乜嘢呢
[00:20:41.500 --> 00:20:44.500]  就係求主幫助你同我
[00:20:44.500 --> 00:20:48.340]  做一個既羔羊
[00:20:48.340 --> 00:20:52.140]  又獅子嘅基督徒
[00:20:52.140 --> 00:20:58.260]  既羔羊又獅子嘅基督徒
[00:20:58.260 --> 00:21:01.340]  歷代以嚟有兩派
[00:21:01.340 --> 00:21:05.180]  今日佢哋嘅子孫仍然存在
[00:21:05.180 --> 00:21:07.820]  一派叫做獅子派
[00:21:07.820 --> 00:21:11.700]  就係話我因為有呢一位猶大的獅子
[00:21:11.700 --> 00:21:13.660]  所以我就同你死過
[00:21:13.660 --> 00:21:15.380]  我就用我嘅武力
