
[00:00:00.000 --> 00:00:05.920]  今天我們講到的經文是《馬克福音》第十章第二十二至三十一節
[00:06:54.440 --> 00:06:56.600]  他看不見
[00:06:56.600 --> 00:06:58.800]  在他面前的耶穌
[00:06:58.800 --> 00:07:03.040]  有着天國榮耀的財富
[00:07:03.040 --> 00:07:06.560]  耶穌想他得着天國榮耀的財富
[00:07:06.560 --> 00:07:08.280]  他看不到
[00:07:08.280 --> 00:07:11.200]  他覺得耶穌是一個窮的老師
[00:07:11.200 --> 00:07:12.040]  是很有道德
[00:07:12.040 --> 00:07:13.520]  不過他是窮人
[00:07:13.520 --> 00:07:19.040]  他不知道耶穌身上有無盡的財寶
[00:07:19.040 --> 00:07:21.680]  然而當你看下去這個故事的時候
[00:07:21.680 --> 00:07:23.800]  耶穌看着他就
[00:07:23.800 --> 00:07:25.760]  令他不信
[00:07:25.760 --> 00:07:28.720]  耶穌看着他就不愛他
[00:07:28.720 --> 00:07:32.400]  於是耶穌想幫他
[00:07:32.400 --> 00:07:33.440]  耶穌愛他
[00:07:33.440 --> 00:07:34.840]  於是耶穌想幫他
[00:07:34.840 --> 00:07:37.080]  耶穌說你還缺少一件
[00:07:37.080 --> 00:07:40.480]  去變賣你所有的分級窮人
[00:07:40.480 --> 00:07:42.400]  就必有財寶在天上
[00:07:42.400 --> 00:07:43.520]  哪有財寶
[00:07:43.520 --> 00:07:45.960]  在我這裏
[00:07:45.960 --> 00:07:47.960]  耶穌有財寶要和他分享
[00:07:47.960 --> 00:07:49.200]  你來跟隨我
[00:07:49.200 --> 00:07:50.160]  你來跟隨我
[00:07:50.160 --> 00:07:53.240]  你就可以得到天上的財寶
[00:07:53.240 --> 00:07:55.520]  耶穌要爲他開刀
[00:07:55.520 --> 00:07:57.680]  因爲他滿身都是癌症
[00:07:57.680 --> 00:07:59.440]  都是腫瘤
[00:07:59.440 --> 00:08:01.840]  但很可惜這個人最後
[00:08:01.840 --> 00:08:03.000]  他仍然看不見
[00:08:03.000 --> 00:08:05.200]  他悠悠愁愁地走了
[00:08:05.200 --> 00:08:09.200]  因爲他的產業很多
[00:08:09.200 --> 00:08:10.360]  不是產業很多
[00:08:10.360 --> 00:08:12.120]  是腫瘤很多
[00:08:12.120 --> 00:08:14.320]  因爲他的眼睛很盲
[00:08:14.320 --> 00:08:16.880]  那些腫瘤壓住了他的神經線
[00:08:16.880 --> 00:08:21.800]  讓他沒辦法看見耶穌基督的榮耀
[00:08:21.800 --> 00:08:23.120]  這是上一次的故事
[00:08:23.120 --> 00:08:27.520]  但這個故事成爲我們今天這個故事的一個很重要的背景
[00:08:27.520 --> 00:08:29.240]  這個人走了之後
[00:08:29.240 --> 00:08:35.560]  耶穌很快就將他的眼光轉到十二門徒的身上
[00:08:35.560 --> 00:08:38.440]  這個十二個門徒也是主耶穌基督所愛的
[00:08:38.440 --> 00:08:41.440]  你看看耶穌如何去嘗試
[00:08:41.440 --> 00:08:44.040]  起碼在這裏開他們的屬靈眼睛
[00:08:44.040 --> 00:08:48.880]  耶穌看了看周圍第十章第23節
[00:08:48.880 --> 00:08:52.040]  這個周圍不是說看到那時候的環境
[00:08:52.040 --> 00:08:54.440]  其實你知道那時候可能是曠野
[00:08:54.440 --> 00:08:55.800]  沒什麼好看的
[00:08:55.800 --> 00:09:00.760]  但是耶穌所謂看了看周圍就是在看十二個門徒
[00:09:00.760 --> 00:09:03.280]  他們的模樣
[00:09:03.280 --> 00:09:06.080]  你可以想象當時十二門徒
[00:09:06.080 --> 00:09:07.560]  他們的面部表情
[00:09:07.560 --> 00:09:09.080]  他們的身體語言是怎樣
[00:09:09.080 --> 00:09:11.720]  他們極其的思緒凌亂
[00:09:11.720 --> 00:09:14.360]  他們極度的慌張
[00:09:14.360 --> 00:09:15.840]  他們驚訝
[00:09:15.840 --> 00:09:19.160]  他們不明白髮生了什麼事
[00:09:19.160 --> 00:09:22.000]  他們不明白爲什麼耶穌要求這麼高
[00:09:22.000 --> 00:09:25.960]  他們也不明白爲什麼這個年輕財主說走就走
[00:09:25.960 --> 00:09:28.240]  爲什麼不講教呢
[00:09:28.240 --> 00:09:31.880]  爲什麼不問清楚耶穌是不是有其他的方法
[00:09:31.880 --> 00:09:34.520]  爲什麼他就這樣走了
[00:09:34.520 --> 00:09:39.320]  他們更加不明白這件事和天國有什麼關係
[00:09:39.320 --> 00:09:42.120]  就在這個混亂凌亂的時候
[00:09:42.120 --> 00:09:44.520]  耶穌看着他們
[00:09:44.520 --> 00:09:45.560]  有心愛他們
[00:09:45.560 --> 00:09:46.840]  你可以想象嗎
[00:09:46.840 --> 00:09:48.360]  如果我去拍這部電影
[00:09:48.360 --> 00:09:50.400]  我要同一個鏡頭
[00:09:50.400 --> 00:09:53.560]  耶穌看着那個年輕人
[00:09:53.560 --> 00:09:54.960]  於是他愛他
[00:09:54.960 --> 00:09:55.800]  這個鏡頭一樣
[00:09:55.800 --> 00:09:57.720]  耶穌看着這十二個門徒
[00:09:57.720 --> 00:09:59.440]  看着他們
[00:09:59.440 --> 00:10:00.560]  心愛他們
[00:10:00.560 --> 00:10:04.640]  於是耶穌開始他天國的教導
[00:10:04.640 --> 00:10:06.800]  又繼續開始他天國的教導
[00:10:06.800 --> 00:10:08.840]  耶穌看了看周圍
[00:10:08.840 --> 00:10:10.600]  看着十二個門徒
[00:10:10.600 --> 00:10:13.000]  愛他對門徒說
[00:10:13.000 --> 00:10:21.600]  有錢的人進上帝的國是何等的難
[00:10:21.600 --> 00:10:22.760]  如果你繼續看下去
[00:10:22.760 --> 00:10:27.960]  你知道耶穌說的不是一個普通的難處
[00:10:27.960 --> 00:10:30.640]  他不是說你成績平庸
[00:10:30.640 --> 00:10:32.960]  你怎麼可能入港派
[00:10:32.960 --> 00:10:34.960]  他也不是說你平平無奇
[00:10:34.960 --> 00:10:36.640]  你怎麼去哈佛讀書
[00:10:36.640 --> 00:10:41.240]  不是說那些可以勝得過的難處
[00:10:41.240 --> 00:10:45.480]  所以成績平庸是可以補習答究的
[00:10:45.480 --> 00:10:46.960]  你平平無奇
[00:10:46.960 --> 00:10:50.120]  都可以跟Jeremy Lin去打球
[00:10:50.120 --> 00:10:52.120]  都可以進入哈佛的
[00:10:52.120 --> 00:10:56.680]  耶穌不是說一些普通的難處
[00:10:56.680 --> 00:10:57.520]  如果你繼續看下去
[00:10:57.520 --> 00:11:00.320]  你會知道耶穌所說的何等的難
[00:11:00.320 --> 00:11:04.200]  是一個不可能的困難
[00:11:04.200 --> 00:11:07.440]  所以這裏的英文是How Difficult
[00:11:07.440 --> 00:11:10.200]  你加多一個Impossibly Difficult
[00:11:10.200 --> 00:11:15.040]  是一個不可能的困難的東西
[00:11:15.040 --> 00:11:25.200]  有錢人進上帝的國是不可能的困難
[00:11:25.200 --> 00:11:30.600]  這個帶我們進入第十章第二十四節
[00:11:30.600 --> 00:11:34.160]  門徒對他的話非常驚奇
[00:11:34.160 --> 00:11:35.080]  或者驚訝
[00:11:35.080 --> 00:11:38.600]  門徒聽了他講這個總結
[00:11:38.600 --> 00:11:43.280]  有錢人進天國是不可能的困難的時候
[00:11:43.280 --> 00:11:48.040]  他們非常驚訝
[00:11:48.040 --> 00:11:49.160]  講真那句
[00:11:49.160 --> 00:11:51.520]  門徒在當時真的應該是驚訝
[00:11:51.520 --> 00:11:52.920]  他應該驚訝些什麼
[00:11:52.920 --> 00:11:57.680]  他們應該驚訝那個年輕財主的黑眼
[00:11:57.680 --> 00:12:01.800]  他們應該驚訝那個年輕財主的恣意
[00:12:01.800 --> 00:12:03.560]  在耶穌面前和他說
[00:12:03.560 --> 00:12:05.080]  這一切我都守住了
[00:12:05.080 --> 00:12:08.520]  他們應該驚訝那個年輕財主的不信
[00:12:08.520 --> 00:12:13.040]  他們應該驚訝那個年輕財主的叛逆
[00:12:13.040 --> 00:12:17.600]  他們都應該驚訝耶穌基督對這個年輕財主的大愛
[00:12:17.600 --> 00:12:20.760]  他們應該驚訝耶穌三番四次
[00:12:20.760 --> 00:12:26.080]  不斷呼召這個年輕財主去跟隨他
[00:12:26.080 --> 00:12:28.800]  這個是他們應該驚訝的東西
[00:12:28.800 --> 00:12:32.760]  但是是不是這裏所講的驚訝的理由
[00:12:32.760 --> 00:12:34.160]  不是
[00:12:34.160 --> 00:12:36.520]  如果我們可以進入門徒的世界
[00:12:36.520 --> 00:12:38.640]  去想想他們的驚訝的時候
[00:12:38.640 --> 00:12:40.480]  我們可能會發現
[00:12:40.480 --> 00:12:45.840]  你發覺他們對這個年輕財主深表同情
[00:12:45.840 --> 00:12:50.640]  他覺得耶穌真的對他嚴格了
[00:12:50.640 --> 00:12:55.480]  他們驚訝耶穌爲什麼可以給一個這麼苛刻的要求
[00:12:55.480 --> 00:12:58.680]  他們驚訝耶穌爲什麼可以
[00:12:58.680 --> 00:13:03.440]  拿出一個這麼不可能、不切實際的條件
[00:13:03.440 --> 00:13:04.960]  你有沒有想過
[00:13:04.960 --> 00:13:06.680]  你有沒有跟那些沒信主
[00:13:06.680 --> 00:13:10.360]  或者甚至信了祂很久的人查這段聖經
[00:13:10.360 --> 00:13:11.640]  有沒有發覺去到那個位置
[00:13:11.640 --> 00:13:13.760]  他們覺得真的想不通
[00:13:13.760 --> 00:13:15.400]  怎麼可能呢
[00:13:15.400 --> 00:13:17.280]  他們跟門徒一樣驚訝
[00:13:17.280 --> 00:13:19.840]  但是他驚訝的不是那個人的叛逆
[00:13:19.840 --> 00:13:21.120]  耶穌基督對他的大愛
[00:13:21.120 --> 00:13:26.920]  他驚訝的就是耶穌真的過分了一點
[00:13:26.920 --> 00:13:29.280]  爲什麼不快點講恩典呢
[00:13:29.280 --> 00:13:31.640]  你會驚訝這些東西
[00:13:31.640 --> 00:13:35.040]  問題來了,其實是我們的問題
[00:13:35.040 --> 00:13:39.520]  我們驚訝錯了所有的東西
[00:13:39.520 --> 00:13:43.960]  令他們很驚訝不安的是耶穌那句話
[00:13:43.960 --> 00:13:50.120]  耶穌說:有錢的人盡上帝的國,是何等的難呢?
[00:13:50.120 --> 00:13:53.600]  是不可能的難
[00:13:53.600 --> 00:13:55.400]  爲什麼他們驚訝?
[00:13:55.400 --> 00:13:56.120]  爲什麼他們驚訝?
[00:13:56.120 --> 00:13:58.320]  你有沒有想過爲什麼他們驚訝?
[00:13:58.320 --> 00:14:00.640]  從一個神學上我們會說
[00:14:00.640 --> 00:14:05.160]  當時的猶太人覺得有錢人是上帝所祝福的
[00:14:05.160 --> 00:14:06.800]  於是他們覺得有錢人
[00:14:06.800 --> 00:14:10.480]  如果我們現在排長龍入天國的時候
[00:14:10.480 --> 00:14:13.360]  有錢人就是排龍頭的
[00:14:13.360 --> 00:14:15.400]  所以他們一想到
[00:14:15.400 --> 00:14:17.640]  這個有錢人排頭幾名了
[00:14:17.640 --> 00:14:18.640]  都入不了
[00:14:18.640 --> 00:14:21.320]  或者都是很難入
[00:14:21.320 --> 00:14:23.720]  令他們驚訝
[00:14:23.720 --> 00:14:24.920]  但是我再講一樣東西給你們聽
[00:14:24.920 --> 00:14:26.280]  我覺得對於門徒來講
[00:14:26.280 --> 00:14:28.160]  他們更加不安
[00:14:28.160 --> 00:14:30.440]  更加驚訝的是什麼
[00:14:30.440 --> 00:14:32.680]  因爲這12個門徒
[00:14:32.680 --> 00:14:34.000]  暗地裏
[00:14:34.000 --> 00:14:35.160]  公開地
[00:14:35.160 --> 00:14:36.560]  其實他們心裏面
[00:14:36.560 --> 00:14:41.560]  他們的夢想都是可以成爲財主
[00:14:41.560 --> 00:14:42.800]  你明不明白?
[00:14:42.800 --> 00:14:45.520]  所以他們對耶穌說的那句話很不舒服
[00:14:45.520 --> 00:14:48.360]  雖然他們現在不是財主
[00:14:48.360 --> 00:14:50.640]  但是他們一生的夢想是什麼?
[00:14:50.640 --> 00:14:51.640]  財主
[00:14:51.640 --> 00:14:53.320]  而耶穌說:好啊,你們喜歡做財主
[00:14:53.320 --> 00:14:53.960]  你們做吧
[00:14:53.960 --> 00:14:55.400]  做了財主的時候
[00:14:55.400 --> 00:15:04.160]  要進天國是多麼難的事情
[00:15:04.160 --> 00:15:07.080]  門徒對他的話非常驚奇
[00:15:07.080 --> 00:15:07.640]  但是我告訴你
[00:15:07.640 --> 00:15:09.440]  耶穌一點都不驚奇
[00:15:09.440 --> 00:15:12.640]  耶穌所說的一切就是要挑戰他們的盲點
[00:15:12.640 --> 00:15:14.640]  耶穌說的每一句話
[00:15:14.640 --> 00:15:17.360]  擊中要害
[00:15:17.360 --> 00:15:19.560]  祂知道他們有這個盲點
[00:15:19.560 --> 00:15:21.880]  於是特意說過的一句話
[00:15:21.880 --> 00:15:28.040]  來將他們的盲點暴露了出來
[00:15:28.040 --> 00:15:30.360]  如果我們可以退後一步去想
[00:15:30.360 --> 00:15:32.720]  對於這羣猶太人
[00:15:32.720 --> 00:15:34.000]  十二門徒都是猶太人
[00:15:34.000 --> 00:15:35.400]  對於他們來說
[00:15:35.400 --> 00:15:37.560]  實在是有一些難處
[00:15:37.560 --> 00:15:42.400]  去明白有錢人進入天國的難度
[00:15:42.400 --> 00:15:45.160]  如果你記得有機會去看《舊約聖經》的時候
[00:15:45.160 --> 00:15:47.120]  你會發現《舊約聖經》裏面
[00:15:47.120 --> 00:15:50.880]  都有多少上帝祝福所愛的有錢人
[00:15:50.880 --> 00:15:52.880]  包括阿伯拉罕
[00:15:52.880 --> 00:15:54.520]  擺明就是上帝愛他
[00:15:54.520 --> 00:15:57.200]  所以讓他可以付足
[00:15:57.200 --> 00:15:59.320]  甚至我們想想
[00:15:59.320 --> 00:16:00.720]  有約伯的故事
[00:16:00.720 --> 00:16:06.120]  約伯最後上帝去幫他平反的時候
[00:16:06.120 --> 00:16:09.000]  很明顯地說到他很財富
[00:16:09.000 --> 00:16:09.880]  很有富有
[00:16:09.880 --> 00:16:11.320]  甚至我可以這麼說
[00:16:11.320 --> 00:16:13.280]  如果你就這樣打開《聖經》
[00:16:13.280 --> 00:16:15.240]  只是去看《舊約》
[00:16:15.240 --> 00:16:17.080]  只是去看《生命紀》
[00:16:17.080 --> 00:16:18.960]  只是去看《生命紀》第28章的時候
[00:16:18.960 --> 00:16:22.960]  你會發現《聖經》真的是在講成功神學的
[00:16:22.960 --> 00:16:24.360]  我告訴你這個世界
[00:16:24.360 --> 00:16:25.880]  如果你想做一個成功神學家
[00:16:25.880 --> 00:16:27.120]  很簡單的
[00:16:27.120 --> 00:16:28.160]  一個就是不停地講《舊約》
[00:16:28.160 --> 00:16:29.640]  不要講《新約》
[00:16:29.640 --> 00:16:31.200]  第二就是講《新約》的時候
[00:16:31.200 --> 00:16:33.520]  將它亂搞
[00:16:33.520 --> 00:16:35.640]  你就是唯一這兩個選擇
[00:16:35.640 --> 00:16:36.640]  如果你不講《新約》
[00:16:36.640 --> 00:16:38.240]  只是講《舊約》的時候
[00:16:38.240 --> 00:16:43.360]  你彷彿看到整個成功神學的影子
[00:16:43.360 --> 00:16:45.880]  我讀幾次《聖經》給你聽
[00:16:45.880 --> 00:16:47.760]  真的是取義於《聖經》
[00:16:47.760 --> 00:16:49.680]  《生命紀》第28章第一節
[00:16:49.680 --> 00:16:52.880]  你若留心聽從耶和華你上帝的話
[00:16:52.880 --> 00:16:55.440]  謹守遵行他一切的誡命
[00:16:55.440 --> 00:16:57.880]  你若聽從耶和華你上帝的話
[00:16:57.880 --> 00:17:00.240]  這一切的福氣必臨到你身上
[00:17:00.240 --> 00:17:01.360]  追着你
[00:17:01.360 --> 00:17:04.600]  這些福氣會追隨着你
[00:17:04.600 --> 00:17:06.760]  你在城裏必蒙福
[00:17:06.760 --> 00:17:08.360]  你在田間必蒙福
[00:17:08.360 --> 00:17:09.400]  即是你工作的
[00:17:09.400 --> 00:17:11.480]  你的職場一定蒙福的
[00:17:11.480 --> 00:17:16.680]  你地所出產的
[00:17:16.680 --> 00:17:18.160]  你的牲畜所生的
[00:17:18.160 --> 00:17:18.920]  牛族
[00:17:18.920 --> 00:17:20.200]  你的羔羊
[00:17:20.200 --> 00:17:22.960]  全部都會被蒙福
[00:17:22.960 --> 00:17:26.640]  耶和華必爲你
[00:17:26.640 --> 00:17:28.880]  躺開天上的寶庫
[00:17:28.880 --> 00:17:30.880]  按時降雨在你地上
[00:17:30.880 --> 00:17:34.680]  祂必賜福你手裏所做的一切
[00:17:34.680 --> 00:17:37.560]  祂必借許多的國家
[00:17:37.560 --> 00:17:40.000]  卻不必去借貸
[00:17:40.000 --> 00:17:40.680]  你想想
[00:17:40.680 --> 00:17:42.240]  是一定會發生的
