
[00:00:00.000 --> 00:00:01.920]  各位電影姐妹,早晨!
[00:05:17.040 --> 00:05:19.040]  和有時候信仰也是連在一起
[00:05:19.040 --> 00:05:22.520]  consistent是差不多的,就是差不多的,是連貫的
[00:05:22.520 --> 00:05:25.520]  所以你看完一樣,再看第二樣也是差不多的
[00:05:25.520 --> 00:05:27.520]  就是連貫性,我舉個例子
[00:05:27.520 --> 00:05:29.520]  我其實做了這麼多年牧師
[00:05:29.520 --> 00:05:32.840]  唯一一個我肥佬,就是interview(面試)
[00:05:32.840 --> 00:05:36.960]  就是考問心事,就是洗禮,我試過比一個人肥
[00:05:36.960 --> 00:05:39.440]  但後來他也能夠洗的,因為我會教他
[00:05:39.440 --> 00:05:45.240]  那位我怎麼認識的新朋友呢,就是我愛心糧倉認識的伯伯
[00:05:45.240 --> 00:05:50.320]  那位伯伯就是來拿食物,窮窮的,有經濟需要就拿食物
[00:05:50.320 --> 00:05:53.160]  那我通常都會加房,如果他願意的話我就會去探望他
[00:05:53.160 --> 00:05:55.360]  我第一次探望他也是撞板的
[00:05:55.360 --> 00:05:57.360]  那我看到有一個小朋友在那邊走著走著,我就說
[00:05:57.360 --> 00:05:58.880]  「你那個是孫子嗎?」
[00:05:58.880 --> 00:06:01.200]  那位伯伯就說「不是啊,牧師是兒子」
[00:06:01.200 --> 00:06:06.200]  嚇得我一跳,這麼大的伯伯殺這麼小的兒子
[00:06:06.200 --> 00:06:08.800]  接著就說「牧師,要補充一下」
[00:06:08.800 --> 00:06:10.800]  我問他「幹嘛要補充一下?」
[00:06:10.800 --> 00:06:12.280]  你知道為什麼要補充一下嗎?
[00:06:12.280 --> 00:06:17.120]  原來我長大的兒子已經過了十八歲了,拿不到綜援的
[00:06:17.120 --> 00:06:18.720]  所以要生一些小的來補充一下
[00:06:18.720 --> 00:06:21.640]  還有那個居屋要取名字,不然又要加租
[00:06:21.640 --> 00:06:26.320]  所以取了名字之後,我要維持那個number of family(家庭數量)
[00:06:26.320 --> 00:06:29.960]  有一定的人數,那個公屋才能維持這個size(規模)
[00:06:29.960 --> 00:06:34.920]  不是寬敞戶,要遷到小一點的單位
[00:06:34.920 --> 00:06:37.040]  所以要生一些來補充一下
[00:06:37.040 --> 00:06:39.280]  是不是很厲害?計算得很盡
[00:06:39.280 --> 00:06:43.800]  所以那天我問他「孝敏心事,信主呢?」
[00:06:43.800 --> 00:06:45.240]  都很 consistent(堅持)的
[00:06:45.240 --> 00:06:46.520]  我唯一一次是罰這個人
[00:06:46.520 --> 00:06:47.720]  我問他「為什麼要信主?」
[00:06:47.720 --> 00:06:51.480]  他跟我說「牧師,如果你講的那些是真的話」
[00:06:51.480 --> 00:06:54.200]  「如果我不跟你信的話,我將來很大件事」
[00:06:54.200 --> 00:06:57.440]  「如果天堂、地獄、審判真實的話」
[00:06:57.440 --> 00:06:59.440]  「我不信你,我就很大件事」
[00:06:59.440 --> 00:07:02.600]  但反過來,如果你那些不是真的話
[00:07:02.600 --> 00:07:05.280]  其實我那一個禮拜都只是浪費了一個多小時而已
[00:07:05.280 --> 00:07:08.000]  都很抵押,你明白嗎?
[00:07:08.000 --> 00:07:11.160]  敢不敢受到那個 consistency(堅持)
[00:07:11.160 --> 00:07:14.760]  很連貫的,他的思維模式很一貫的
[00:07:14.760 --> 00:07:16.120]  所以我沒辦法
[00:07:16.120 --> 00:07:19.400]  執事監督著我說「肥不肥他?」
[00:07:19.400 --> 00:07:20.880]  我又不肥,是不是?
[00:07:20.880 --> 00:07:24.400]  但我後來都會教他正確想法是怎樣的
[00:07:24.400 --> 00:07:26.320]  他之後是背了來回答我
[00:07:26.320 --> 00:07:28.440]  我又不知道他真心已經改變了
[00:07:28.440 --> 00:07:31.320]  我又沒辦法,天賦先知,我沒辦法知道
[00:07:31.320 --> 00:07:33.320]  但我又沒理由不教他真正的
[00:07:33.320 --> 00:07:36.000]  教了他真正的,他會說,你明白嗎?
[00:07:36.000 --> 00:07:37.800]  我只可以做到這麼多
[00:07:37.800 --> 00:07:39.320]  有剩下的天賦做了
[00:07:39.320 --> 00:07:41.960]  但我想說,consistency(堅持)
[00:07:41.960 --> 00:07:44.480]  他一直這樣思考,就繼續這樣思考
[00:07:44.480 --> 00:07:46.240]  這個不義的管家
[00:07:46.240 --> 00:07:48.560]  平時這樣思考,其實他的信仰都會是這樣的
[00:07:48.560 --> 00:07:51.280]  一樣是這樣思考,事物都一樣
[00:07:51.280 --> 00:07:55.680]  一樣他一思考就能夠浪費主人的錢財,對自己得益
[00:07:55.680 --> 00:07:57.400]  管家心裡說
[00:07:57.400 --> 00:07:59.600]  「主人恥我,不用我再作管家」
[00:07:59.600 --> 00:08:01.120]  「我將來作甚麼呢?」
[00:08:01.120 --> 00:08:02.880]  這個人有一個特點
[00:08:02.880 --> 00:08:06.640]  這個特點除了他很consistent(堅持)浪費主人的錢外
[00:08:06.640 --> 00:08:09.280]  還有另一個特點,這個也是值得學習的
[00:08:09.280 --> 00:08:11.120]  是值得學習的,就是甚麼呢?
[00:08:11.120 --> 00:08:14.800]  他對自己有非常強的自知之明
[00:08:14.800 --> 00:08:15.720]  即是甚麼意思呢?
[00:08:15.720 --> 00:08:18.200]  其實很多人就算是信徒也好
[00:08:18.200 --> 00:08:19.800]  其實都不太知道自己的東西
[00:08:19.800 --> 00:08:20.960]  即是甚麼意思呢?
[00:08:20.960 --> 00:08:22.560]  你都不知道自己的弱點
[00:08:22.560 --> 00:08:23.880]  又不知道自己的強點
[00:08:23.880 --> 00:08:25.480]  又不知道自己的才幹恩賜
[00:08:25.480 --> 00:08:26.360]  又不知道自己的…
[00:08:26.360 --> 00:08:29.120]  即是有時你聽弟兄姊妹分享也是的
[00:08:29.120 --> 00:08:31.440]  即是覺得別人經常都針對他
[00:08:31.440 --> 00:08:34.480]  我有時想想,這位姊妹經常說別人針對他
[00:08:34.480 --> 00:08:36.280]  其實你平時說話翹口蠶手
[00:08:36.280 --> 00:08:38.560]  不針對你,很難針對別人的,你明白嗎?
[00:08:38.560 --> 00:08:40.040]  又怎樣說
[00:08:40.040 --> 00:08:42.320]  就算被人這樣針對,天父已經很保守
[00:08:42.320 --> 00:08:46.000]  叫你還能夠保住性命,算是這樣了
[00:08:46.000 --> 00:08:48.080]  我舉個例子
[00:08:48.080 --> 00:08:51.240]  我媽媽以前都覺得別人針對她
[00:08:51.240 --> 00:08:55.440]  我小時候就住在一間屋裡面
[00:08:55.440 --> 00:08:58.040]  有四五夥人住,你有沒有住過這樣的屋?
[00:08:58.040 --> 00:08:59.600]  如果有差不多才有
[00:08:59.600 --> 00:09:02.640]  現在的屋子很小,怎會住到四五夥人呢?
[00:09:02.640 --> 00:09:03.880]  住到外面也住不到
[00:09:03.880 --> 00:09:06.600]  但以前的屋是大一點的,可以住到很多夥人
[00:09:06.600 --> 00:09:09.160]  特別是走樓梯級的那些,屋子很大
[00:09:09.160 --> 00:09:10.400]  我那時候住四五夥人
[00:09:10.400 --> 00:09:12.640]  我媽媽經常都說別人針對她
[00:09:12.640 --> 00:09:14.480]  我開頭都以為是
[00:09:14.480 --> 00:09:15.920]  我怎麼針對呢?
[00:09:15.920 --> 00:09:17.760]  我不煮飯就不煮飯
[00:09:17.760 --> 00:09:19.600]  我煮飯,幾家人一起來煮飯
[00:09:19.600 --> 00:09:22.360]  阻礙著我,還爭論
[00:09:22.360 --> 00:09:24.960]  我後來都覺得是否有人針對她
[00:09:24.960 --> 00:09:26.880]  後來回想
[00:09:26.880 --> 00:09:29.640]  其實每個人都是那個時間吃飯的
[00:09:29.640 --> 00:09:32.040]  不是那個人煮飯,難道是半夜煮飯?
[00:09:32.040 --> 00:09:33.960]  大家都想著是六七點吃飯
[00:09:33.960 --> 00:09:36.320]  那就是五六點煮飯,明白嗎?
[00:09:36.320 --> 00:09:37.720]  不是針對你,明白嗎?
[00:09:37.720 --> 00:09:41.560]  有時候人家不是很 measure(掌握)到自己現在發生的事情
[00:09:41.560 --> 00:09:43.880]  第一件事,知道自知之明
[00:09:43.880 --> 00:09:46.720]  煮的話,如果我坐在地上又如何?
[00:09:46.720 --> 00:09:47.880]  沒力氣
[00:09:47.880 --> 00:09:49.680]  這個人真的沒什麼用
[00:09:49.680 --> 00:09:53.440]  吃黑飯又怕羞,即是怕醜
[00:09:53.440 --> 00:09:55.360]  是不是在地上沒什麼用呢?
[00:09:55.360 --> 00:09:57.840]  沒什麼用,又沒力氣,又怕醜
[00:09:57.840 --> 00:10:00.040]  可以怎麼做呢?就是浪費主人的錢
[00:10:00.040 --> 00:10:02.920]  我只要這樣做,可見我不在管家之後
[00:10:02.920 --> 00:10:04.240]  接我到他們的家裡去
[00:10:04.240 --> 00:10:08.440]  於是就把主人的債人一個一個地叫來
[00:10:08.440 --> 00:10:11.680]  所以可以看到,那個主人應該是大財主
[00:10:11.680 --> 00:10:13.320]  所以可以一個一個叫來
[00:10:13.320 --> 00:10:15.000]  如果是我,叫我的債人來
[00:10:15.000 --> 00:10:17.160]  一個都沒有
[00:10:17.160 --> 00:10:19.280]  一個一個叫來
[00:10:19.280 --> 00:10:22.320]  還要排著隊來,即是很多個,是不是大財主?
[00:10:22.320 --> 00:10:27.240]  叫來問頭一個,你欠我主人多少?他說100羅油,藍油
[00:10:27.240 --> 00:10:30.360]  管家說你的賬快坐下,寫50
[00:10:30.360 --> 00:10:33.880]  又問另一個,欠多少?100石墨紙
[00:10:33.880 --> 00:10:35.560]  你的賬寫80
[00:10:35.560 --> 00:10:39.480]  就給他 wipe off(清除)了那些債
[00:10:39.480 --> 00:10:41.800]  這些 accountant(管家)是專做這些事情的
[00:10:41.800 --> 00:10:45.040]  就 wipe off(清除)了那些,變成壞賬
[00:10:45.040 --> 00:10:48.040]  又這樣解釋,為什麼他可以這樣做呢?
[00:10:48.040 --> 00:10:49.320]  因為他仍然是管家
[00:10:49.320 --> 00:10:51.440]  他交代完才解僱他
[00:10:51.440 --> 00:10:53.760]  他仍然是管家,所以他有 authority(權力)
[00:10:53.760 --> 00:10:54.800]  還在做這件事
[00:10:54.800 --> 00:10:56.280]  所以現在的公司也是的
[00:10:56.280 --> 00:10:57.920]  如果炒魷魚又怎樣?馬上登報紙
[00:10:57.920 --> 00:11:00.000]  華陽瓜葛與本公司無關
[00:11:00.000 --> 00:11:01.000]  馬上要登的,是不是?
[00:11:01.000 --> 00:11:02.280]  因為他一會兒又簽了一些東西
[00:11:02.280 --> 00:11:03.720]  不進入我的帳,那怎麼辦呢?
[00:11:03.720 --> 00:11:05.920]  但是就是欠了這一天
[00:11:05.920 --> 00:11:07.560]  那麼他就跟他…
[00:11:07.560 --> 00:11:09.760]  還有,那些聖經學者估計還有一件事
[00:11:09.760 --> 00:11:12.360]  就是其實按照律法要求應該不給收利息
[00:11:12.360 --> 00:11:14.360]  很可能那些是利息的一部分
[00:11:14.360 --> 00:11:16.680]  按照嚴格字面要求
[00:11:16.680 --> 00:11:18.680]  他這樣 wipe off(清除)是合理的
[00:11:18.680 --> 00:11:21.640]  所以主人也奈何不了他
[00:11:21.640 --> 00:11:24.640]  就是他 wipe off(清除)了那些可能是利息
[00:11:24.640 --> 00:11:25.600]  但是無論如何
[00:11:25.600 --> 00:11:27.320]  他真的浪費主人的錢
[00:11:27.320 --> 00:11:29.720]  而收買人心,得到自己得益
[00:11:29.720 --> 00:11:33.000]  那麼這裡就是主人誇獎者不義的管家
[00:11:33.000 --> 00:11:36.120]  作是聰明,因為今世之子在世事上
[00:11:36.120 --> 00:11:39.160]  比光明之子更加聰明
[00:11:39.160 --> 00:11:40.880]  這個就是你硬著硬著的位置
[00:11:40.880 --> 00:11:41.600]  誇讚他
[00:11:41.600 --> 00:11:43.200]  但是其實我想告訴你
[00:11:43.200 --> 00:11:45.200]  這裡誇獎是什麼呢?
[00:11:45.200 --> 00:11:46.440]  在諷刺他
[00:11:46.440 --> 00:11:48.240]  你怎麼這麼厲害呢?
[00:11:48.240 --> 00:11:49.200]  是不是說你厲害呢?
[00:11:49.200 --> 00:11:51.080]  你喜歡說那女子厲害就厲害吧
[00:11:51.080 --> 00:11:52.440]  其實你怎麼這麼厲害呢?
[00:11:52.440 --> 00:11:53.920]  這樣也想得到嗎?
[00:11:53.920 --> 00:11:57.160]  我待會再解釋清楚給你明白這件事情
[00:11:57.160 --> 00:11:57.800]  但是我想
[00:11:57.800 --> 00:12:01.000]  這裡也要講一下
[00:12:01.000 --> 00:12:02.600]  這個人這麼做
[00:12:02.600 --> 00:12:06.120]  的確是有些現世上的得益的
[00:12:06.120 --> 00:12:11.120]  因為他真的拿到一些表面上的好處
[00:12:11.120 --> 00:12:14.840]  接著這個主人也解釋給你聽了
[00:12:14.840 --> 00:12:18.880]  我又告訴你們要藉著不義的錢財去結交朋友
[00:12:18.880 --> 00:12:20.600]  首先錢是不義的
[00:12:20.600 --> 00:12:21.960]  在神的眼中
[00:12:21.960 --> 00:12:22.760]  在主人的眼中
[00:12:22.760 --> 00:12:24.120]  錢其實是不義的
[00:12:24.120 --> 00:12:26.960]  但是錢財又不是沒用的
[00:12:26.960 --> 00:12:28.720]  到了錢財無用的時候
[00:12:28.720 --> 00:12:30.400]  是會有一段時間有用
[00:12:30.400 --> 00:12:31.440]  將來是沒用的
[00:12:31.440 --> 00:12:35.720]  他們就可以接你們到永存的帳幕裡去了
[00:12:35.720 --> 00:12:37.480]  人在最小的事上有忠心
[00:12:37.480 --> 00:12:38.400]  在大事上有忠心
[00:12:38.400 --> 00:12:39.480]  在最小的事上不是
[00:12:39.480 --> 00:12:40.680]  而在大事上有不義
[00:12:40.680 --> 00:12:42.240]  先講到這裡
[00:12:42.240 --> 00:12:45.120]  這段經文從頭講到尾
[00:12:45.120 --> 00:12:46.200]  最重點是什麼呢?
[00:12:46.200 --> 00:12:50.080]  其實這個不義的管家的最大問題
[00:12:50.080 --> 00:12:51.440]  是不忠心與不義
[00:12:51.440 --> 00:12:52.000]  是不是?
[00:12:52.000 --> 00:12:55.520]  這也是主人所責備他的事情
[00:12:55.520 --> 00:12:58.400]  那麼回過頭來說
[00:12:58.400 --> 00:13:00.680]  上一代的傳道牧師
[00:13:00.680 --> 00:13:02.880]  有時候我也聽過那些講道
[00:13:02.880 --> 00:13:04.600]  我們平時上班
[00:13:04.600 --> 00:13:08.400]  其實真的是這麼而已
[00:13:08.400 --> 00:13:09.960]  他不是這麼說的
[00:13:09.960 --> 00:13:13.720]  他最重要的是在那裡做好見證
[00:13:13.720 --> 00:13:16.560]  然後帶一些公司的同事去認識主
[00:13:16.560 --> 00:13:18.560]  真正的老闆是天父
[00:13:18.560 --> 00:13:20.720]  所以那裡的老闆是假假的
[00:13:20.720 --> 00:13:24.440]  所以大致的意思就是這麼上下
[00:13:24.440 --> 00:13:25.760]  今天看完這些經文
[00:13:25.760 --> 00:13:27.680]  我希望你多加一錢肉錦
[00:13:27.680 --> 00:13:29.600]  事實上那些真的不是很重要
[00:13:29.600 --> 00:13:30.320]  不過
[00:13:30.320 --> 00:13:32.920]  那些小事上都要什麼呢?
[00:13:32.920 --> 00:13:33.760]  忠心
[00:13:33.760 --> 00:13:35.720]  因為小事上不能忠心的話
[00:13:35.720 --> 00:13:37.400]  大事上也不能忠心
[00:13:37.400 --> 00:13:39.840]  所以今天我第一件事要很清楚地告訴你
[00:13:39.840 --> 00:13:40.800]  是的
[00:13:40.800 --> 00:13:44.800]  的確我們今天在世上工作的價值是很短暫的
[00:13:44.800 --> 00:13:48.640]  哪怕你覺得自己做了很偉大的 project(計劃)
[00:13:48.640 --> 00:13:50.320]  其實眨眼間就不記得了
[00:13:50.320 --> 00:13:51.160]  明白嗎?
[00:13:51.160 --> 00:13:54.520]  或者你做了很厲害的事業
[00:13:54.520 --> 00:13:56.400]  其實也不是很 significant(重要)
[00:13:56.400 --> 00:13:58.080]  你做的時候很 significant(重要)
[00:13:58.080 --> 00:14:00.600]  過一段時間的話
[00:14:00.600 --> 00:14:03.440]  就等於我以前做 sales and marketing(銷售和市場管理)
[00:14:03.440 --> 00:14:05.000]  我說很厲害啊
[00:14:05.000 --> 00:14:06.120]  老闆我爆數啊
[00:14:06.120 --> 00:14:07.320]  百二個 percent(百分之百)
[00:14:07.320 --> 00:14:10.280]  下一個月就由零開始了
[00:14:10.280 --> 00:14:11.920]  你百二百三的話
[00:14:11.920 --> 00:14:13.800]  你就開心一天了
[00:14:13.800 --> 00:14:15.640]  量頭也只是一天
[00:14:15.640 --> 00:14:16.720]  接著就量尾了
[00:14:16.720 --> 00:14:20.000]  你覺得很 significant(重要)那件事
[00:14:20.000 --> 00:14:21.120]  其實是很短暫的
[00:14:21.120 --> 00:14:22.280]  也沒有什麼人記得
[00:14:22.280 --> 00:14:23.080]  但是
[00:14:23.080 --> 00:14:24.000]  小事
[00:14:24.000 --> 00:14:25.000]  雖然是小事
[00:14:25.000 --> 00:14:25.760]  都要什麼呢?
[00:14:25.760 --> 00:14:26.760]  要忠心
[00:14:26.760 --> 00:14:28.200]  因為小事上不忠心
[00:14:28.200 --> 00:14:29.960]  大事上也不能忠心
[00:14:29.960 --> 00:14:31.520]  在小事上要盡忠
[00:14:31.520 --> 00:14:33.280]  要成為義
[00:14:33.280 --> 00:14:34.600]  不然的話大事也不能夠
[00:14:34.600 --> 00:14:35.440]  哪些是大事呢?
[00:14:35.440 --> 00:14:36.120]  天國的大事
[00:14:36.120 --> 00:14:39.160]  不過小事上也是要忠心和要公義
[00:14:39.160 --> 00:14:40.280]  說下去
[00:14:40.280 --> 00:14:42.280]  我接著給多一兩個例子
[00:14:42.280 --> 00:14:44.480]  讓大家清楚一點掌握一下
[00:14:44.480 --> 00:14:46.200]  以下這個例子不是我的
[00:14:46.200 --> 00:14:48.400]  我聽一位老師說的
[00:14:48.400 --> 00:14:53.120]  以下的對白語氣都比較尖銳
[00:14:53.120 --> 00:14:54.560]  所以不是我講話的
[00:14:54.560 --> 00:14:56.640]  不過我引述他而已
[00:14:56.640 --> 00:15:01.040]  這是溫偉耀博士的見證
[00:15:01.040 --> 00:15:04.680]  原來他剛剛出生的時候
[00:15:04.680 --> 00:15:05.680]  不是讀神學的
[00:15:05.680 --> 00:15:06.920]  是讀物理的
[00:15:06.920 --> 00:15:08.800]  在中文大學做助教
[00:15:08.800 --> 00:15:11.440]  順便也讀了Master和PhD
[00:15:11.440 --> 00:15:13.880]  跟隨教授
[00:15:13.880 --> 00:15:17.440]  他說他當年做助教的時候
[00:15:17.440 --> 00:15:19.520]  已經在教會很多侍奉了
[00:15:19.520 --> 00:15:21.520]  出去講講座等等
[00:15:21.520 --> 00:15:22.720]  已經很有名望了
[00:15:22.720 --> 00:15:24.400]  但是他還是有那份工作
[00:15:24.400 --> 00:15:25.840]  但是哪些是大事呢?
[00:15:25.840 --> 00:15:27.520]  教會也是大事
[00:15:27.520 --> 00:15:28.680]  哪些是小事呢?
[00:15:28.680 --> 00:15:30.160]  物理上也是小事
[00:15:30.160 --> 00:15:31.440]  是這麼說的
[00:15:31.440 --> 00:15:34.440]  於是他很忙碌去處理教會的事情
