
[00:00:00.000 --> 00:00:02.460]  我們受著很大的困擾
[00:10:32.540 --> 00:10:34.140]  我想大家非常熟悉的
[00:10:34.140 --> 00:10:36.340]  《肥納比書》的一段經文
[00:10:36.340 --> 00:10:37.940]  第四章第六到第七節
[00:10:37.940 --> 00:10:38.940]  保羅教我們
[00:10:38.940 --> 00:10:40.740]  怎樣將一切憂慮卸給神
[00:10:40.740 --> 00:10:41.940]  我們一起來讀出
[00:10:41.940 --> 00:10:44.140]  「應當一無掛慮
[00:10:44.140 --> 00:10:48.340]  只要凡事藉著禱告、祈求和感謝
[00:10:48.340 --> 00:10:50.940]  將你們所有的告訴神
[00:10:50.940 --> 00:10:53.540]  神所賜出人意外的平安
[00:10:53.540 --> 00:10:55.540]  必在基督耶穌裡
[00:10:55.540 --> 00:10:58.540]  保守你們的心懷意念」
[00:10:58.540 --> 00:11:00.140]  這裡很清楚的
[00:11:00.140 --> 00:11:04.340]  他教導我們應該一無掛慮
[00:11:04.340 --> 00:11:07.740]  將心裡的憂慮交給神
[00:11:07.740 --> 00:11:09.340]  保羅這樣教導我們
[00:11:09.340 --> 00:11:12.540]  為什麼他自己又說有很多憂慮呢?
[00:11:12.540 --> 00:11:15.740]  我想大家在現實生活中會知道
[00:11:15.740 --> 00:11:17.540]  當你來到有愛的時候
[00:11:17.540 --> 00:11:19.740]  你才會有憂慮
[00:11:19.740 --> 00:11:22.540]  沒有愛的人反而活得輕鬆
[00:11:22.540 --> 00:11:23.540]  為什麼?
[00:11:23.540 --> 00:11:25.540]  他不會有任何的責任
[00:11:25.540 --> 00:11:26.940]  一些拋棄棄子的人
[00:11:26.940 --> 00:11:28.540]  出去花花飛飛的時候
[00:11:28.540 --> 00:11:30.940]  不會為自己的兒女來有憂慮
[00:11:30.940 --> 00:11:32.140]  但當你愛的時候
[00:11:32.140 --> 00:11:34.140]  你就會有憂慮
[00:11:34.140 --> 00:11:36.940]  我收到一些會友
[00:11:36.940 --> 00:11:38.340]  不是我們名堂的
[00:11:38.340 --> 00:11:39.540]  有時候都傳訊息給我
[00:11:39.540 --> 00:11:40.540]  經常都說
[00:11:40.540 --> 00:11:42.740]  「我的女兒又出去外面衝
[00:11:42.740 --> 00:11:43.940]  勸她又勸不聽
[00:11:43.940 --> 00:11:45.140]  阻又阻不了
[00:11:45.140 --> 00:11:47.140]  我不知道怎麼辦」
[00:11:47.140 --> 00:11:48.940]  他女兒還是挺好逃離的
[00:11:48.940 --> 00:11:49.740]  那時候我說
[00:11:49.740 --> 00:11:51.140]  「你的女兒都已經這麼大了
[00:11:51.140 --> 00:11:52.540]  出來工作了很多年
[00:11:52.540 --> 00:11:54.540]  你還慢慢阻止不了
[00:11:54.540 --> 00:11:56.940]  你只可以為她禱告
[00:11:56.940 --> 00:11:58.740]  表達你的關心
[00:11:58.740 --> 00:12:01.340]  叫她Be Water
[00:12:01.340 --> 00:12:04.140]  要懂得怎樣進和退
[00:12:04.140 --> 00:12:06.140]  叫她小心自己
[00:12:06.140 --> 00:12:07.340]  我已經足夠了」
[00:12:07.340 --> 00:12:09.340]  當然我也要為她禱告
[00:12:09.340 --> 00:12:10.740]  她會擔心的
[00:12:10.740 --> 00:12:12.940]  她有祈禱但也會擔心
[00:12:12.940 --> 00:12:14.940]  中國人有一句話是這樣說的
[00:12:14.940 --> 00:12:17.140]  養兒一百歲多少?
[00:12:17.140 --> 00:12:18.340]  長憂多少?
[00:12:18.340 --> 00:12:19.940]  九十九
[00:12:19.940 --> 00:12:22.140]  做父母的你會知道的
[00:12:22.140 --> 00:12:23.540]  小孩子出生的時候
[00:12:23.540 --> 00:12:24.940]  又怕他健康不好
[00:12:24.940 --> 00:12:26.540]  讀書又怕他讀書
[00:12:26.540 --> 00:12:27.940]  成績不好
[00:12:27.940 --> 00:12:29.740]  讀完書出來工作
[00:12:29.740 --> 00:12:31.540]  又怕他找到一份不好的工作
[00:12:31.540 --> 00:12:33.540]  總之二十多歲
[00:12:33.540 --> 00:12:34.940]  還沒有女朋友
[00:12:34.940 --> 00:12:36.540]  你又擔心了
[00:12:36.540 --> 00:12:38.740]  難道我要做黃佬一輩子?
[00:12:38.740 --> 00:12:40.540]  他有女朋友你還擔心?
[00:12:40.540 --> 00:12:41.940]  他女朋友這麼兇
[00:12:41.940 --> 00:12:43.340]  我都不捨得罵她
[00:12:43.340 --> 00:12:44.740]  他女朋友不斷罵
[00:12:44.740 --> 00:12:46.540]  我都吃了傷
[00:12:46.540 --> 00:12:47.940]  他結了婚你還擔心
[00:12:47.940 --> 00:12:51.340]  他回來會叫你煮飯給他吃
[00:12:51.340 --> 00:12:53.540]  到十一歲你為孫女擔心
[00:12:53.540 --> 00:12:55.540]  所以養兒一百歲多少?
[00:12:55.540 --> 00:12:57.140]  長憂九十九
[00:12:57.140 --> 00:12:59.140]  為什麼最後一年不擔心?
[00:12:59.140 --> 00:13:02.940]  他一百歲怎麼會死呢?
[00:13:02.940 --> 00:13:04.540]  這麼詛咒別人死
[00:13:04.540 --> 00:13:07.540]  因為最後一年他老人癡呆
[00:13:07.540 --> 00:13:10.140]  他就不會擔心
[00:13:10.140 --> 00:13:11.540]  你明白嗎?
[00:13:11.540 --> 00:13:13.140]  這些是生理
[00:13:13.140 --> 00:13:14.540]  我的意思是
[00:13:14.540 --> 00:13:17.140]  如果你愛一個人的時候
[00:13:17.140 --> 00:13:18.140]  你關心他
[00:13:18.140 --> 00:13:20.140]  你雖然會交託
[00:13:20.140 --> 00:13:21.740]  你有這份信心
[00:13:21.740 --> 00:13:24.540]  但你仍然會有這份擔心
[00:13:24.540 --> 00:13:26.140]  保羅擔心的是什麼?
[00:13:26.140 --> 00:13:27.940]  就是他愛教會
[00:13:27.940 --> 00:13:29.940]  在哥林多後書第十一章裏面
[00:13:29.940 --> 00:13:30.940]  他很清楚的
[00:13:30.940 --> 00:13:32.140]  二十八、二十九節裏面
[00:13:32.140 --> 00:13:33.940]  講到他的擔憂是什麼一回事
[00:13:33.940 --> 00:13:35.540]  我們一起來看他讀出
[00:13:35.540 --> 00:13:38.140]  「除了這愛面的事
[00:13:38.140 --> 00:13:41.340]  還有為宗教會掛心的事
[00:13:41.340 --> 00:13:43.740]  天天壓在我身上
[00:13:43.740 --> 00:13:46.540]  有誰軟弱,我不軟弱呢?
[00:13:46.540 --> 00:13:49.540]  有誰跌倒,我不焦急呢?」
[00:13:49.540 --> 00:13:50.940]  這裏很清楚的
[00:13:50.940 --> 00:13:52.740]  李大爺說什麼呢?
[00:13:52.740 --> 00:13:54.740]  記不記得我剛才說外在的困擾
[00:13:54.740 --> 00:13:56.740]  我們容易處理
[00:13:56.740 --> 00:13:59.340]  地方堵塞我們便走另一條路
[00:13:59.340 --> 00:14:01.940]  但心靈的困擾更加難
[00:14:01.940 --> 00:14:03.140]  保羅說外在的事
[00:14:03.140 --> 00:14:05.140]  反而容易處理
[00:14:05.140 --> 00:14:07.540]  但在我內心裏面有很多焦慮
[00:14:07.540 --> 00:14:08.340]  焦慮是什麼?
[00:14:08.340 --> 00:14:10.140]  他愛那群弟兄姊妹
[00:14:10.140 --> 00:14:12.340]  他愛那些會友
[00:14:12.340 --> 00:14:14.540]  當他見到他們跌倒的時候
[00:14:14.540 --> 00:14:15.540]  他難過
[00:14:15.540 --> 00:14:16.940]  甚至可能在遠方裏面
[00:14:16.940 --> 00:14:18.940]  不能夠幫助他們
[00:14:18.940 --> 00:14:21.940]  「有誰跌倒,我不焦急呢?」
[00:14:21.940 --> 00:14:23.940]  這是我們每一個侍奉神的人
[00:14:23.940 --> 00:14:26.140]  特別是牧者應有的心態
[00:14:26.140 --> 00:14:28.740]  我經常說教會一個也不能少
[00:14:28.740 --> 00:14:30.540]  每一個人都很寶貴
[00:14:30.540 --> 00:14:33.140]  我們不可以輕率
[00:14:33.140 --> 00:14:34.940]  有人有軟弱、有失敗
[00:14:34.940 --> 00:14:36.140]  離開的時候
[00:14:36.140 --> 00:14:37.340]  我們會不會著緊
[00:14:37.340 --> 00:14:39.140]  這是很重要的
[00:14:39.140 --> 00:14:40.540]  心裏作難
[00:14:40.540 --> 00:14:41.940]  作難的意思就是
[00:14:41.940 --> 00:14:44.940]  虧損、迷惘和失落的意思
[00:14:44.940 --> 00:14:48.740]  為什麼保羅會有這種感受呢?
[00:14:48.740 --> 00:14:51.940]  對於不信的猶太人攻擊他
[00:14:51.940 --> 00:14:53.140]  他容易處理
[00:14:53.140 --> 00:14:54.740]  這是敵人
[00:14:54.740 --> 00:14:57.540]  但最令他難受的是什麼?
[00:14:57.540 --> 00:15:00.540]  就是他一直是牧養的人
[00:15:00.540 --> 00:15:04.540]  但竟然被挑唆、被煽動
[00:15:04.540 --> 00:15:06.340]  質疑保羅
[00:15:06.340 --> 00:15:08.740]  為什麼保羅寫《哥倫多後書》呢?
[00:15:08.740 --> 00:15:11.940]  就是因為哥倫多教會的信徒
[00:15:11.940 --> 00:15:13.740]  被挑撥之下
[00:15:13.740 --> 00:15:16.140]  質疑保羅的身份
[00:15:16.140 --> 00:15:18.940]  所以保羅寫這封書信
[00:15:18.940 --> 00:15:22.540]  解釋他那個使命的身份是什麼一回事
[00:15:22.540 --> 00:15:24.940]  我想令到保羅最傷的就是
[00:15:24.940 --> 00:15:26.940]  這一班的人
[00:15:26.940 --> 00:15:28.540]  我想大家都會明白
[00:15:28.540 --> 00:15:30.540]  誰令你最激起呢?
[00:15:30.540 --> 00:15:32.540]  絕對不是你對面的家人
[00:15:32.540 --> 00:15:33.740]  不是你的鄰居
[00:15:33.740 --> 00:15:35.340]  甚至不是你的同事
[00:15:35.340 --> 00:15:37.140]  是你的家人
[00:15:37.140 --> 00:15:38.340]  是你的配偶
[00:15:38.340 --> 00:15:39.340]  是你的兒女
[00:15:39.340 --> 00:15:41.740]  是令到你最傷的
[00:15:41.740 --> 00:15:44.340]  所以保羅說我很難受
[00:15:44.340 --> 00:15:48.140]  我們看看《哥倫多後書》第二章第三到第四節
[00:15:48.140 --> 00:15:49.940]  我們不詳細讀了
[00:15:49.940 --> 00:15:52.140]  保羅說我一直建立你們
[00:15:52.140 --> 00:15:54.940]  其實應該令到我很開心
[00:15:54.940 --> 00:15:57.940]  但怎麼想到你們這樣對我的時候
[00:15:57.940 --> 00:15:59.140]  是叫我難受
[00:15:59.140 --> 00:16:00.540]  叫我憂愁
[00:16:00.540 --> 00:16:03.940]  我為你們流淚
[00:16:03.940 --> 00:16:06.540]  我自己也很深體會這些事
[00:16:06.540 --> 00:16:08.140]  在這些日子裏面
[00:16:08.140 --> 00:16:09.340]  如果大家都知道
[00:16:09.340 --> 00:16:11.340]  我有一個叫「永善論壇」
[00:16:11.340 --> 00:16:13.140]  很多人都叫我牧師兄不要再說了
[00:16:13.140 --> 00:16:14.940]  對你有生命危險
[00:16:14.940 --> 00:16:16.540]  我說OK的
[00:16:16.540 --> 00:16:18.140]  我最近還在開玩笑
[00:16:18.140 --> 00:16:19.140]  大家知不知道
