
[00:00:00.000 --> 00:00:02.640]  我們先一起來祈禱
[00:02:04.440 --> 00:02:09.680]  當時經文記載門徒們忘記了多帶餅
[00:02:09.680 --> 00:02:12.040]  全上只有一個餅沒有其他食物
[00:02:12.040 --> 00:02:14.680]  他們就誤會了耶穌的意思
[00:02:14.680 --> 00:02:19.520]  一聽到教母他們的聯想就是做餅
[00:02:19.520 --> 00:02:24.360]  所以就以為耶穌是責備他們忘記了帶餅
[00:02:25.200 --> 00:02:29.200]  所以耶穌罵他們是「頭腦遲鈍」
[00:02:29.200 --> 00:02:33.120]  其實在馬太福音六章五十二節
[00:02:33.120 --> 00:02:36.840]  也有記載他們思想遲鈍
[00:02:36.840 --> 00:02:40.560]  我參考馬太福音和約翰福音
[00:02:40.560 --> 00:02:45.160]  同樣事件記載沒有提及門徒思想遲鈍
[00:02:45.160 --> 00:02:51.320]  很可能由於馬太和約翰都是同門師兄弟
[00:02:51.320 --> 00:02:57.320]  他們要厚道一點,不要說自己的師兄弟思想遲鈍
[00:02:57.320 --> 00:03:01.320]  馬可則有些不同,他是彼得的秘書
[00:03:01.320 --> 00:03:03.800]  他寫馬可福音時
[00:03:03.800 --> 00:03:07.840]  彼得可能已經死了或者接近死亡
[00:03:07.840 --> 00:03:10.400]  他比較直言不諱
[00:03:10.400 --> 00:03:13.160]  說那些使徒思想遲鈍
[00:03:13.160 --> 00:03:15.880]  我相信這個時候的使徒
[00:03:15.880 --> 00:03:19.280]  其實他們跟隨主已經有兩年多的時間
[00:03:20.000 --> 00:03:22.880]  耶穌認為他們應該明白
[00:03:22.880 --> 00:03:28.640]  主耶穌從來不會為吃甚麼來憂慮
[00:03:28.640 --> 00:03:33.920]  所以耶穌對著這群遲鈍的使徒
[00:03:33.920 --> 00:03:35.560]  也有些激氣
[00:03:35.560 --> 00:03:37.680]  一連問了他們七個問題
[00:03:37.680 --> 00:03:40.480]  更加指責他們思想遲鈍
[00:03:40.480 --> 00:03:44.280]  耶穌期望使徒應該明白
[00:03:44.280 --> 00:03:48.120]  祂的吩咐跟食物沒有關係
[00:03:48.520 --> 00:03:50.520]  而是提醒他們不要效法
[00:03:50.520 --> 00:03:55.800]  法利塞人和希律黨人的錯誤
[00:03:55.800 --> 00:03:59.720]  法利塞人和希律黨人
[00:03:59.720 --> 00:04:02.640]  基本上都是猶太人
[00:04:02.640 --> 00:04:06.000]  他們都認識、熟讀
[00:04:06.000 --> 00:04:10.080]  甚至熟讀舊約聖經
[00:04:10.080 --> 00:04:14.760]  但是他們對舊約聖經的解釋
[00:04:14.760 --> 00:04:17.080]  有很多錯誤的地方
[00:04:17.080 --> 00:04:24.160]  而導致他們錯誤解經的最根本原因
[00:04:24.160 --> 00:04:26.960]  就是先入為主
[00:04:26.960 --> 00:04:29.560]  和墨守成規
[00:04:29.560 --> 00:04:32.400]  於是他們不能夠面對現實
[00:04:32.400 --> 00:04:36.000]  耶穌已經行過這麼多神蹟
[00:04:36.000 --> 00:04:39.480]  他們仍然不相信耶穌是基督
[00:04:39.480 --> 00:04:42.480]  還要求耶穌行過神蹟
[00:04:42.480 --> 00:04:46.320]  來證明祂所做的是出於上帝
[00:04:47.560 --> 00:04:49.720]  其實在我們的社會當中
[00:04:49.720 --> 00:04:53.160]  也有很多人不肯信耶穌
[00:04:53.160 --> 00:04:56.440]  都是由於他們墨守成規
[00:04:56.440 --> 00:05:01.520]  不肯客觀地考慮聖經和教會的信息
[00:05:01.520 --> 00:05:03.920]  更加不肯自我反省
[00:05:03.920 --> 00:05:08.000]  很多信無神論、進化論的人
[00:05:08.000 --> 00:05:10.080]  就是這樣
[00:05:10.080 --> 00:05:13.280]  很多拜慣了偶像的人
[00:05:13.280 --> 00:05:14.360]  也是一樣
[00:05:14.360 --> 00:05:18.400]  不會反省,不會去研究自己的信仰
[00:05:18.400 --> 00:05:21.240]  也不會去研究基督教的信仰
[00:05:21.240 --> 00:05:25.920]  只是一直堅持苟且地相信自己舊有的一套
[00:05:25.920 --> 00:05:30.720]  所以在8章22-26節
[00:05:30.720 --> 00:05:35.600]  馬可記載了耶穌醫好一位盲人的眼
[00:05:35.600 --> 00:05:38.000]  不過這個神蹟
[00:05:38.000 --> 00:05:40.560]  有些特別
[00:05:41.360 --> 00:05:45.800]  如果我們跟耶穌行過的其他神蹟比較的話
[00:05:45.800 --> 00:05:47.160]  我們可以看到
[00:05:47.160 --> 00:05:48.040]  一般來說
[00:05:48.040 --> 00:05:50.400]  科林書記載耶穌所行的神蹟
[00:05:50.400 --> 00:05:52.120]  都是很厲害的
[00:05:52.120 --> 00:05:54.040]  耶穌說一句話
[00:05:54.040 --> 00:05:55.480]  就可以醫好
[00:05:55.480 --> 00:05:58.280]  但是這個神蹟
[00:05:58.280 --> 00:06:03.240]  耶穌卻要先吐口水在他的眼睛上
[00:06:03.240 --> 00:06:06.440]  然後又按手在那個人的身上
[00:06:06.440 --> 00:06:09.360]  然後那個盲人怎樣呢?
[00:06:11.040 --> 00:06:17.600]  然後那個盲人才開始看見這些東西
[00:06:17.600 --> 00:06:19.400]  但是看得不是很清楚
[00:06:19.400 --> 00:06:24.520]  他要等耶穌再把手放在他的眼睛上
[00:06:24.520 --> 00:06:30.680]  之後那個盲人才得到完全的醫治
[00:06:30.680 --> 00:06:36.840]  我認為這個神蹟帶有更強的象徵性
[00:06:36.840 --> 00:06:41.600]  是象徵那些使徒們對耶穌的認識
[00:06:41.600 --> 00:06:45.320]  都是分為兩個部分、兩個步驟
[00:06:45.320 --> 00:06:48.000]  在上文已經指出了
[00:06:48.000 --> 00:06:50.600]  那些使徒的思想很遲鈍
[00:06:50.600 --> 00:06:55.880]  對耶穌的教導往往不是立即就領悟到
[00:06:55.880 --> 00:07:00.400]  他們雖然已經是認識耶穌
[00:07:00.400 --> 00:07:02.920]  但是他們對耶穌的認識
[00:07:02.920 --> 00:07:05.560]  仍然有點像那個盲人那樣
[00:07:05.560 --> 00:07:08.320]  開始看得很模糊
[00:07:08.320 --> 00:07:09.600]  不是很清楚
[00:07:09.600 --> 00:07:14.520]  接著就到二十七到三十節
[00:07:14.520 --> 00:07:18.000]  就是主耶穌給使徒們的大考
[00:07:18.000 --> 00:07:21.080]  主耶穌先帶著門徒
[00:07:21.080 --> 00:07:25.080]  去到凱撒尼亞肥勒比附近的村莊
[00:07:25.080 --> 00:07:30.240]  這個地方其實是離加利利向北走
[00:07:30.240 --> 00:07:32.800]  大約有二十五里的地方
[00:07:32.800 --> 00:07:35.440]  不是猶太人的地區
[00:07:36.480 --> 00:07:38.920]  在《約翰福音》時時提到
[00:07:38.920 --> 00:07:41.680]  主耶穌知道祂自己的時間
[00:07:41.680 --> 00:07:48.120]  主耶穌在世上的任務很快要進入高潮
[00:07:48.120 --> 00:07:55.520]  所以祂暫時要避開法利塞人的勢力範圍的地區
[00:07:55.520 --> 00:07:56.880]  去到凱撒尼亞
[00:07:56.880 --> 00:08:02.280]  因為凱撒尼亞肥勒比是屬於外邦人的地方
[00:08:03.400 --> 00:08:07.160]  這裏沒有很多人來找耶穌治病
[00:08:07.160 --> 00:08:13.480]  只是主耶穌要考問門徒的好環境
[00:08:13.480 --> 00:08:17.320]  耶穌先問了他們一個問題
[00:08:17.320 --> 00:08:19.520]  「一般人說我是誰?」
[00:08:19.520 --> 00:08:22.760]  其實這就有關主耶穌的身份
[00:08:22.760 --> 00:08:25.440]  從門徒的回答
[00:08:25.440 --> 00:08:30.560]  我們知道一般人對耶穌的身份
[00:08:30.560 --> 00:08:32.640]  是不能夠準確判斷的
[00:08:33.560 --> 00:08:36.400]  但有些人說祂是「施洗者約翰」
[00:08:36.400 --> 00:08:37.960]  真的比較奇怪
[00:08:37.960 --> 00:08:40.680]  可能當時的人相信
[00:08:40.680 --> 00:08:45.760]  人死後的靈魂可以附在另一個人的身上
[00:08:45.760 --> 00:08:51.400]  否則他們為何會認為耶穌是「施洗者約翰」呢?
[00:08:51.400 --> 00:08:56.200]  說耶穌是「以利亞」可能有兩個原因
[00:08:56.200 --> 00:09:00.560]  一方面在舊約聖經中的確有預言
[00:09:00.880 --> 00:09:05.200]  彌賽來之前,以利亞要先來
[00:09:05.200 --> 00:09:09.000]  另一方面,在舊約的先知中
[00:09:09.000 --> 00:09:14.440]  以利亞先知是一個走了很多超奇神蹟的先知
[00:09:14.440 --> 00:09:19.760]  並且以利亞並沒有像平常人般死亡
[00:09:19.760 --> 00:09:24.000]  她是被上帝用火車、火馬接走的
[00:09:24.000 --> 00:09:28.400]  當群眾看見主耶穌所走的神蹟
[00:09:29.520 --> 00:09:31.520]  猜測祂可能是以利亞
[00:09:31.520 --> 00:09:33.440]  都可以說是合理的
[00:09:33.440 --> 00:09:36.840]  而其他人就說「不要理會祂了」
[00:09:36.840 --> 00:09:39.960]  「祂是先知中的一位」
[00:09:39.960 --> 00:09:45.840]  這就是「只求靈驗,不求甚解」的態度
[00:09:45.840 --> 00:09:52.280]  但所有這些說法背後的共同點
[00:09:52.280 --> 00:09:57.440]  都認為耶穌是古代的一位先知再生
[00:09:58.040 --> 00:10:00.240]  以致祂有這麼大的能力
[00:10:00.240 --> 00:10:05.200]  這就是當時的人迷信的後果
[00:10:05.200 --> 00:10:08.640]  當時的人似乎不能相信
[00:10:08.640 --> 00:10:11.680]  上帝可以另外興起一位先知
[00:10:11.680 --> 00:10:15.120]  而一定要古人託世
[00:10:15.120 --> 00:10:19.800]  此外,一般人也可能受了法利塞人的影響
[00:10:19.800 --> 00:10:22.560]  他們不敢承認耶穌是基督
[00:10:22.560 --> 00:10:24.640]  因為法利塞人不承認
[00:10:26.880 --> 00:10:29.640]  耶穌問門徒的第一個問題
[00:10:29.640 --> 00:10:31.160]  有關祂的身份的問題
[00:10:31.160 --> 00:10:33.600]  只是一個引導性的問題
[00:10:33.600 --> 00:10:36.680]  真正考試的就是第二個問題
[00:10:36.680 --> 00:10:38.840]  「你們說我是誰?」
[00:10:38.840 --> 00:10:44.360]  這些使徒跟隨了主耶穌有兩年多的時間
[00:10:44.360 --> 00:10:48.800]  親眼看見主耶穌所走的神蹟騎士
[00:10:48.800 --> 00:10:53.280]  他們也曾經很驚訝地呼喊
[00:10:53.280 --> 00:10:55.560]  「你真是上帝的兒子!」
[00:10:56.880 --> 00:11:03.720]  耶穌期望這些使徒對祂的身份有很準確的認識
[00:11:03.720 --> 00:11:09.440]  彼得馬上回答「你是基督」
[00:11:09.440 --> 00:11:13.880]  我相信這是一個經過詳細思考的回答
[00:11:13.880 --> 00:11:16.960]  亦是代表全體使徒的回答
[00:11:16.960 --> 00:11:21.400]  彼得和其他使徒可能經常有討論
[00:11:21.400 --> 00:11:25.240]  「哇,耶穌走的神蹟,究竟祂是誰?」
[00:11:25.240 --> 00:11:28.560]  「又平靜風和海,又可以在海上行走」
[00:11:28.560 --> 00:11:31.640]  他們經常討論這個問題
[00:11:31.640 --> 00:11:34.760]  而終於他們能夠肯定
[00:11:34.760 --> 00:11:36.760]  沒錯,耶穌就是基督
[00:11:36.760 --> 00:11:41.840]  基督是希臘文翻譯希伯來文
[00:11:41.840 --> 00:11:43.840]  「彌賽亞」這個字
[00:11:43.840 --> 00:11:48.960]  「彌賽亞」的原意是「受苟者」的意思
[00:11:48.960 --> 00:11:52.640]  在舊約的時代
[00:11:52.640 --> 00:11:55.800]  只有兩類人會受苟
[00:11:55.800 --> 00:11:57.800]  就是祭司和君王
[00:11:57.800 --> 00:12:03.720]  受苟是由先知將油倒在人的頭上
[00:12:03.720 --> 00:12:05.720]  苟納他
[00:12:05.720 --> 00:12:10.360]  在舊約中對彌賽亞的來臨
[00:12:10.360 --> 00:12:12.360]  有很多方面的描寫
[00:12:12.360 --> 00:12:15.840]  有些描寫是說
[00:12:15.840 --> 00:12:17.840]  當彌賽亞來臨時
[00:12:17.840 --> 00:12:20.600]  就會帶來以色列國的復興
[00:12:21.480 --> 00:12:24.240]  我們記得在耶穌的時代
[00:12:24.240 --> 00:12:28.000]  猶太人早已亡國幾百年
[00:12:28.000 --> 00:12:32.520]  耶穌的時代是受羅馬人統治的時代
[00:12:32.520 --> 00:12:38.760]  因此法利塞人一定教當代的猶太人
[00:12:38.760 --> 00:12:40.760]  我們要等候彌賽亞來臨
[00:12:40.760 --> 00:12:42.760]  當彌賽亞來臨時
[00:12:42.760 --> 00:12:45.640]  以色列就會復國
[00:12:45.640 --> 00:12:50.000]  就會再次成為世上的大國
[00:12:52.480 --> 00:12:54.480]  但在聖文中
[00:12:54.480 --> 00:12:56.480]  主耶穌已經提醒了
[00:12:56.480 --> 00:13:00.480]  使徒要學習主耶穌的教導
[00:13:00.480 --> 00:13:04.480]  要防備法利塞人的教務
[00:13:04.480 --> 00:13:05.480]  先入為主
[00:13:05.480 --> 00:13:09.480]  堅持他們對舊約的理解
[00:13:09.480 --> 00:13:11.480]  而不肯信耶穌是基督
[00:13:11.480 --> 00:13:15.480]  當主耶穌考問完門徒
[00:13:15.480 --> 00:13:17.480]  而彼得答對了之後
[00:13:17.480 --> 00:13:23.480]  耶穌開始將基督要受許多苦難並且被殺害
[00:13:23.480 --> 00:13:26.480]  第三天將復活的真理教導他們
[00:13:26.480 --> 00:13:30.480]  有關基督要受苦的預言
[00:13:30.480 --> 00:13:34.480]  在舊約的《彌賽亞先知書》第五十三章
[00:13:34.480 --> 00:13:37.480]  有最清楚的描述
[00:13:37.480 --> 00:13:39.480]  不過很可惜
[00:13:39.480 --> 00:13:43.480]  法利塞人不重視這些經文
[00:13:44.480 --> 00:13:47.480]  在耶穌時代普通人沒有聖經
[00:13:47.480 --> 00:13:51.480]  因此一般百姓的心目中
[00:13:51.480 --> 00:13:55.480]  彌賽亞最重要的使命就是要重建猶大國
[00:13:55.480 --> 00:13:59.480]  使猶大成為世上最強的國家
[00:13:59.480 --> 00:14:01.480]  Make Israel Great Again
[00:14:01.480 --> 00:14:03.480]  這就是他們的期待
[00:14:03.480 --> 00:14:10.480]  因此彼得雖然認識耶穌是基督
[00:14:10.480 --> 00:14:14.480]  當他聽到主耶穌要受苦和要死的時候
[00:14:14.480 --> 00:14:17.480]  他竟然將耶穌拉到一旁
[00:14:17.480 --> 00:14:19.480]  然後勸了耶穌
[00:14:19.480 --> 00:14:23.480]  勸了這個字真是譯得很客氣
[00:14:23.480 --> 00:14:24.480]  在原文來說
[00:14:24.480 --> 00:14:30.480]  這個字和三十三節的責備是同一個字
[00:14:30.480 --> 00:14:32.480]  如果我們看英文聖經
[00:14:32.480 --> 00:14:33.480]  英文聖經沒有那麼客氣
[00:14:33.480 --> 00:14:36.480]  英文聖經直譯rebuke
[00:14:36.480 --> 00:14:38.480]  就是責備耶穌
[00:14:41.480 --> 00:14:44.480]  彼得以為自己是耶穌的心腹
[00:14:44.480 --> 00:14:48.480]  甚至是耶穌指定的天國掌門大弟子
[00:14:48.480 --> 00:14:51.480]  故他將耶穌拉到一旁
[00:14:51.480 --> 00:14:53.480]  然後責備耶穌
[00:14:53.480 --> 00:14:59.480]  耶路撒冷被長老、祭司長和經學教師
[00:14:59.480 --> 00:15:01.480]  要和他們發生正面衝突
[00:15:01.480 --> 00:15:07.480]  或者彼得受了法利塞人的教導影響了
[00:15:08.480 --> 00:15:10.480]  真的受了他們的教母影響
[00:15:10.480 --> 00:15:14.480]  認為基督是一位勝利的君王
[00:15:14.480 --> 00:15:22.480]  而不認識基督是一位受苦和被殺害的失敗者
[00:15:22.480 --> 00:15:26.480]  彼得馬上被耶穌罵他是撒旦
[00:15:26.480 --> 00:15:30.480]  用人的想法代替了上帝的意思
[00:15:30.480 --> 00:15:35.480]  然後耶穌對所有的使徒
[00:15:35.480 --> 00:15:37.480]  作出生命的挑戰
[00:15:38.480 --> 00:15:42.480]  跟隨耶穌的人一定要捨棄自己
[00:15:42.480 --> 00:15:48.480]  背起他的十字架來跟從我
[00:15:48.480 --> 00:15:52.480]  然後主耶穌說了九章一節
[00:15:52.480 --> 00:15:54.480]  我鄭重地告訴你們
[00:15:54.480 --> 00:15:57.480]  站在這裡的人有機會在他死前
[00:15:57.480 --> 00:16:01.480]  看見上帝的主權帶著能力實現
[00:16:02.480 --> 00:16:10.480]  其實有一個涵義是法利塞人誤解了舊約有關基督會帶來以色列國復興的看法
[00:16:10.480 --> 00:16:16.480]  基督要帶來的是一個屬靈的天國的實現
[00:16:16.480 --> 00:16:19.480]  是戰勝撒旦的權勢
[00:16:19.480 --> 00:16:26.480]  是要將人的靈魂從撒旦的權勢底下搶救出來進入永恆的國度
[00:16:28.480 --> 00:16:35.480]  下個星期我們會看到有幾位使徒是預先看到天國的實質
[00:16:35.480 --> 00:16:40.480]  然後有些使徒是會看到主耶穌升天之後
[00:16:40.480 --> 00:16:43.480]  教會是逐漸擴大
[00:16:43.480 --> 00:16:45.480]  信主的人數不斷增加
[00:16:45.480 --> 00:16:50.480]  這個就是說上帝主權是帶著能力實現
[00:16:50.480 --> 00:16:55.480]  現在我們要思想這段經文
[00:16:55.480 --> 00:16:57.480]  跟我們的關係
[00:16:58.480 --> 00:17:01.480]  在我們當中有未信主的朋友
[00:17:01.480 --> 00:17:06.480]  我鼓勵你要反省自己現在的信仰
[00:17:06.480 --> 00:17:10.480]  認真去考慮耶穌的身份
[00:17:10.480 --> 00:17:17.480]  聖經中的法利塞人是虔誠的宗教人士
[00:17:17.480 --> 00:17:24.480]  但很可惜他們被自己的先入為主的觀念蒙蔽了心靈的眼睛
[00:17:24.480 --> 00:17:29.480]  明明知道耶穌行了很多超期的神蹟
[00:17:29.480 --> 00:17:32.480]  但他們仍然拒絕信耶穌
[00:17:32.480 --> 00:17:37.480]  我鼓勵在我們當中如果你未信耶穌
[00:17:37.480 --> 00:17:42.480]  要考慮耶穌要帶給人的福氣
[00:17:42.480 --> 00:17:44.480]  是很大的福氣
[00:17:44.480 --> 00:17:48.480]  對我們已經信主的弟兄姊妹
[00:17:48.480 --> 00:17:51.480]  我們都要反省
[00:17:52.480 --> 00:17:57.480]  耶穌是基督真正的意義是什麼呢?
[00:17:57.480 --> 00:18:03.480]  當然我們需要耶穌的幫助去認識祂是上帝的兒子
[00:18:03.480 --> 00:18:06.480]  有上帝相同的本質
[00:18:06.480 --> 00:18:08.480]  以至祂可以行神蹟
[00:18:08.480 --> 00:18:11.480]  吩咐風浪靜止
[00:18:11.480 --> 00:18:13.480]  耶穌是基督
[00:18:13.480 --> 00:18:19.480]  就是說祂是上帝特別揀選做天國的王的那一位
[00:18:19.480 --> 00:18:22.480]  在啟示錄五章五節說
[00:18:22.480 --> 00:18:24.480]  那從猶太之族出來的獅子
[00:18:24.480 --> 00:18:27.480]  大衛的後代已經得勝了
[00:18:27.480 --> 00:18:29.480]  他能夠揭開七個人
[00:18:29.480 --> 00:18:31.480]  展開書卷
[00:18:31.480 --> 00:18:37.480]  這一節經文提到的書卷
[00:18:37.480 --> 00:18:40.480]  是說對未來的預言
[00:18:40.480 --> 00:18:44.480]  只有耶穌基督是配掌管未來
[00:18:44.480 --> 00:18:46.480]  因為祂是天國的王
[00:18:46.480 --> 00:18:50.480]  現在已經在天上接受敬拜
[00:18:50.480 --> 00:18:53.480]  祂對仕途的挑戰
[00:18:53.480 --> 00:18:57.480]  和對我們所有跟隨主的人的挑戰
[00:18:57.480 --> 00:18:59.480]  就是如果有人要跟從我
[00:18:59.480 --> 00:19:01.480]  就得捨棄自己
[00:19:01.480 --> 00:19:04.480]  背起他的十字架來跟從我
[00:19:04.480 --> 00:19:06.480]  因為那想救自己生命的
[00:19:06.480 --> 00:19:08.480]  反而要喪失生命
[00:19:08.480 --> 00:19:10.480]  那為我和福音喪失生命的
[00:19:10.480 --> 00:19:11.480]  反而要得到生命
[00:19:11.480 --> 00:19:15.480]  一個人就是贏得了全世界
[00:19:15.480 --> 00:19:18.480]  他要賠償你自己的生命
[00:19:18.480 --> 00:19:21.480]  有什麼益處呢?
[00:19:21.480 --> 00:19:23.480]  沒有
[00:19:23.480 --> 00:19:28.480]  基督教喜歡傳一個白白的恩典福音
[00:19:28.480 --> 00:19:31.480]  很多人都喜歡接受
[00:19:31.480 --> 00:19:34.480]  不用付代價的禮物
[00:19:34.480 --> 00:19:37.480]  但耶穌給我們這份生命的禮物
[00:19:37.480 --> 00:19:42.480]  其實是要我們用生命去換的
[00:19:42.480 --> 00:19:45.480]  背起他的十字架來跟從我
[00:19:45.480 --> 00:19:49.480]  十字架是一個死刑的刑具
[00:19:49.480 --> 00:19:52.480]  是將人釘在上面受死
[00:19:52.480 --> 00:19:54.480]  所以耶穌的意思
[00:19:54.480 --> 00:20:00.480]  是要我們將自己短暫的生命獻給主
[00:20:00.480 --> 00:20:05.480]  主就會將豐盛永恆的生命給我們
[00:20:05.480 --> 00:20:10.480]  是世界上的錢財買不到的這種生命
[00:20:10.480 --> 00:20:13.480]  其實錢財物質對上帝來說
[00:20:13.480 --> 00:20:16.480]  是沒有什麼價值的
[00:20:16.480 --> 00:20:18.480]  在詩篇五十篇十二節說
[00:20:18.480 --> 00:20:20.480]  我餓了都不用告訴你們
[00:20:20.480 --> 00:20:24.480]  這個世界和其中的一切都是屬於我
[00:20:24.480 --> 00:20:30.480]  上帝將福音白白賜給我們
[00:20:30.480 --> 00:20:32.480]  其實這個才是主要原因
[00:20:32.480 --> 00:20:35.480]  你拿那些世界上不值錢的東西
[00:20:35.480 --> 00:20:40.480]  來給上帝買生命是沒有意思的
[00:20:40.480 --> 00:20:44.480]  但是今天很多人是崇尚自由
[00:20:44.480 --> 00:20:49.480]  喜歡追求世界上的名與利
[00:20:49.480 --> 00:20:52.480]  以致喪失生命
[00:20:52.480 --> 00:20:55.480]  最近我看到一段新聞
[00:20:55.480 --> 00:20:57.480]  有一位澳洲美女
[00:20:57.480 --> 00:21:01.480]  很著名的模特兒童電影明星
[00:21:01.480 --> 00:21:03.480]  在世人的眼中
[00:21:03.480 --> 00:21:06.480]  她是一位非常成功的人
[00:21:06.480 --> 00:21:10.480]  名字叫Anneliese Brackensier
[00:21:10.480 --> 00:21:11.480]  很難讀
[00:21:11.480 --> 00:21:13.480]  Anneliese Brackensier
[00:21:13.480 --> 00:21:19.480]  她在今年一月六日死於服食毒品過量
[00:21:19.480 --> 00:21:22.480]  她死的時候只有四十六歲
[00:21:22.480 --> 00:21:27.480]  據說她在媒體上發表的所有照片
[00:21:27.480 --> 00:21:31.480]  她的粉絲有二百萬這麼多
[00:21:31.480 --> 00:21:33.480]  很厲害
[00:21:33.480 --> 00:21:35.480]  但是她在媒體上發表的照片
[00:21:35.480 --> 00:21:38.480]  都是要顯出她是一個歡樂的人
[00:21:38.480 --> 00:21:41.480]  是一個成功的人
[00:21:41.480 --> 00:21:43.480]  但是很可惜
[00:21:43.480 --> 00:21:46.480]  當她媽媽接受電視訪問的時候
[00:21:46.480 --> 00:21:51.480]  問她看不看她女兒的照片
[00:21:51.480 --> 00:21:53.480]  她說她從來都不看
[00:21:53.480 --> 00:21:56.480]  為什麼呢
[00:21:56.480 --> 00:22:00.480]  她說那些東西是假的
[00:22:00.480 --> 00:22:03.480]  媽媽知道有關她女兒的東西是假的
[00:22:03.480 --> 00:22:05.480]  其實她女兒有憂鬱症
[00:22:05.480 --> 00:22:07.480]  不是時時都這麼開心
[00:22:07.480 --> 00:22:09.480]  她在2018年還跟丈夫分居
[00:22:09.480 --> 00:22:12.480]  她覺得自己很失敗
[00:22:12.480 --> 00:22:15.480]  更加深入的是憂鬱
[00:22:15.480 --> 00:22:18.480]  所以有人懷疑她有可能是
[00:22:18.480 --> 00:22:22.480]  故意服用過量的毒品而死
[00:22:22.480 --> 00:22:26.480]  耶穌是基督的意思就是說
[00:22:26.480 --> 00:22:30.480]  祂要用她肉體的生命去戰勝死亡
[00:22:30.480 --> 00:22:33.480]  以致我們可以得生命
[00:22:33.480 --> 00:22:37.480]  但是要得到這種豐盛的生命
[00:22:37.480 --> 00:22:41.480]  是要我們用自己的生命去交給祂
[00:22:41.480 --> 00:22:44.480]  使我們跟祂的生命得以連結
[00:22:44.480 --> 00:22:46.480]  好像葡萄樹的樹枝
[00:22:46.480 --> 00:22:50.480]  一定要跟葡萄樹連結一樣
[00:22:50.480 --> 00:22:51.480]  主耶穌曾經說過
[00:22:51.480 --> 00:22:54.480]  「我是葡萄樹,你們是枝枝」
[00:22:54.480 --> 00:22:58.480]  「那常跟我連結,而我也常跟我連結的」
[00:22:58.480 --> 00:23:01.480]  「必定結很多果實」
[00:23:01.480 --> 00:23:04.480]  今天我們願不願意
[00:23:04.480 --> 00:23:10.480]  捨棄世上那些虛幻短暫的東西
[00:23:10.480 --> 00:23:17.480]  換取耶穌要給我們豐盛永恆的生命呢?
[00:23:17.480 --> 00:23:20.480]  我們一起祈禱
[00:23:20.480 --> 00:23:25.480]  主耶穌,當我們認識祢是基督之後
[00:23:25.480 --> 00:23:27.480]  求祢幫助我們
[00:23:27.480 --> 00:23:31.480]  以建立和上帝和主耶穌的永恆關係
[00:23:31.480 --> 00:23:35.480]  作為人生最優先的選擇
[00:23:35.480 --> 00:23:39.480]  求祢幫助我們願意背十家,跟隨主
[00:23:39.480 --> 00:23:42.480]  而不會受世界潮流的牽引
[00:23:42.480 --> 00:23:44.480]  追求虛幻的生命
[00:23:44.480 --> 00:23:48.480]  奉耶穌基督的名祈禱,阿門
