
[00:00:00.000 --> 00:00:04.000]  在介紹之前想跟大家介紹一本書
[00:02:23.000 --> 00:02:25.000]  這個遊戲終會結束
[00:02:25.000 --> 00:02:27.000]  不會為你延續
[00:02:27.000 --> 00:02:29.000]  更加不會為我延續
[00:02:29.000 --> 00:02:31.000]  就好像我們的人生
[00:02:31.000 --> 00:02:33.000]  我們終有一天會面對死亡
[00:02:33.000 --> 00:02:36.000]  無論你想不想
[00:02:36.000 --> 00:02:38.000]  就好像台灣兩個星期前
[00:02:38.000 --> 00:02:41.000]  八仙樂園發生的沉暴意外
[00:02:41.000 --> 00:02:46.000]  現在還有230個人在垂危的當中
[00:02:46.000 --> 00:02:50.000]  截至昨晚為止已經有4位死亡
[00:02:50.000 --> 00:02:53.000]  根據台灣醫師會的公佈
[00:02:53.000 --> 00:02:55.000]  嚴重燒傷的情況
[00:02:55.000 --> 00:02:59.000]  進入第二周的時候是全身感染的高峰期
[00:02:59.000 --> 00:03:02.000]  就是說這230個人
[00:03:02.000 --> 00:03:04.000]  他們在危險的當中
[00:03:04.000 --> 00:03:07.000]  可能都會有機會進入死亡
[00:03:07.000 --> 00:03:09.000]  意味著死亡人數不止4個
[00:03:09.000 --> 00:03:11.000]  將來可能會更多
[00:03:11.000 --> 00:03:13.000]  我們不知道人數有多少
[00:03:13.000 --> 00:03:15.000]  但這件事可以提醒我們一件事
[00:03:15.000 --> 00:03:18.000]  就是我們人的生命的限制
[00:03:18.000 --> 00:03:21.000]  也催促我們去面對
[00:03:21.000 --> 00:03:24.000]  去嚴肅地面對我們的生
[00:03:24.000 --> 00:03:26.000]  面對今生的死
[00:03:26.000 --> 00:03:28.000]  面對今生的必死
[00:03:28.000 --> 00:03:30.000]  和來生的永恆
[00:03:30.000 --> 00:03:34.000]  我們必須要計劃我們今生的生命
[00:03:34.000 --> 00:03:37.000]  這是人生最寶貴的道理
[00:03:37.000 --> 00:03:40.000]  但很可惜這個世界上很精明的人
[00:03:40.000 --> 00:03:43.000]  都往往會忽略這個道理
[00:03:43.000 --> 00:03:46.000]  可能他們人生形形亦亦
[00:03:46.000 --> 00:03:49.000]  勞苦一生
[00:03:49.000 --> 00:03:52.000]  當他們要面對死亡的時候
[00:03:52.000 --> 00:03:55.000]  他們才會想人的限制
[00:03:55.000 --> 00:03:58.000]  才會想到底我們想要些什麼呢
[00:03:58.000 --> 00:04:00.000]  什麼才是永恆的呢
[00:04:00.000 --> 00:04:04.000]  或者大家在醫院都見過一些病人
[00:04:04.000 --> 00:04:06.000]  他們臨終那幾天的時候
[00:04:06.000 --> 00:04:08.000]  他們會想
[00:04:08.000 --> 00:04:12.000]  一輩子做過些什麼呢
[00:04:12.000 --> 00:04:15.000]  臨終那幾天可能就會想
[00:04:15.000 --> 00:04:17.000]  做了些什麼心事未了呢
[00:04:17.000 --> 00:04:19.000]  可能在那個時候才發現
[00:04:19.000 --> 00:04:22.000]  原來自己忙碌了一生
[00:04:22.000 --> 00:04:26.000]  所追求的都是過眼雲煙
[00:04:26.000 --> 00:04:28.000]  想起一些很重要的
[00:04:28.000 --> 00:04:31.000]  自己原來都沒有做到
[00:04:31.000 --> 00:04:33.000]  我們可能在那個時候
[00:04:33.000 --> 00:04:36.000]  才會知道人生最重要的是什麼
[00:04:36.000 --> 00:04:38.000]  身為教徒的我們
[00:04:38.000 --> 00:04:40.000]  既然生命是這麼短暫
[00:04:40.000 --> 00:04:46.000]  我們可以怎樣做呢
[00:04:46.000 --> 00:04:48.000]  我們要好好活
[00:04:48.000 --> 00:04:51.000]  我們要活出上帝給我們每一個人的照明
[00:04:51.000 --> 00:04:54.000]  讓上帝的能力具體在我們生命當中
[00:04:54.000 --> 00:04:57.000]  彰顯出來,見證祂,榮耀祂
[00:04:57.000 --> 00:05:00.000]  我們今天會看舊約的人物基甸
[00:05:00.000 --> 00:05:05.000]  看看他怎樣認清上帝給他的照明
[00:05:05.000 --> 00:05:07.000]  而且勇於承擔
[00:05:07.000 --> 00:05:09.000]  來見證榮耀上帝
[00:05:09.000 --> 00:05:11.000]  我們先看經文
[00:05:11.000 --> 00:05:12.000]  我們先有個祈禱
[00:05:12.000 --> 00:05:17.000]  我們同心低頭祈禱
[00:05:17.000 --> 00:05:19.000]  創造宇宙萬物的天父
[00:05:19.000 --> 00:05:22.000]  為我們成就了挽回制的主耶穌
[00:05:22.000 --> 00:05:24.000]  親愛的保衛師
[00:05:24.000 --> 00:05:25.000]  我們感謝祢
[00:05:25.000 --> 00:05:27.000]  求聖靈親自帶領我們
[00:05:27.000 --> 00:05:29.000]  來跟前敬拜祢
[00:05:29.000 --> 00:05:31.000]  讓我們聽的
[00:05:31.000 --> 00:05:32.000]  說的
[00:05:32.000 --> 00:05:33.000]  同感一靈
[00:05:33.000 --> 00:05:35.000]  領受上帝祢的話語
[00:05:35.000 --> 00:05:36.000]  我們感恩祈禱
[00:05:36.000 --> 00:05:37.000]  奉耶穌基督名求
[00:05:37.000 --> 00:05:38.000]  阿們
[00:05:38.000 --> 00:05:43.000]  今天是以色列的第五個事司
[00:05:43.000 --> 00:05:46.000]  我們先來看看經文的背景
[00:05:46.000 --> 00:05:48.000]  我會讀黑色的經文
[00:05:48.000 --> 00:05:50.000]  請匯仲讀紅色
[00:05:50.000 --> 00:05:51.000]  以色列人右行
[00:05:51.000 --> 00:05:53.000]  耶和華眼中看為惡的事
[00:05:53.000 --> 00:05:57.000]  耶和華就把他們交在米利人手裡七年
[00:05:57.000 --> 00:05:59.000]  以色列人每逢殺種之後
[00:05:59.000 --> 00:06:00.000]  米利人
[00:06:00.000 --> 00:06:01.000]  阿瑪利人
[00:06:01.000 --> 00:06:02.000]  和東方人
[00:06:02.000 --> 00:06:03.000]  都上來攻打他們
[00:06:03.000 --> 00:06:07.000]  沒有給以色列人留下食物
[00:06:07.000 --> 00:06:09.000]  牛羊奴也沒有留下
[00:06:09.000 --> 00:06:10.000]  匯仲
[00:06:10.000 --> 00:06:14.000]  因為那些人大象生出象棚來
[00:06:14.000 --> 00:06:16.000]  象王蟲那樣多
[00:06:16.000 --> 00:06:17.000]  人和駱駝
[00:06:17.000 --> 00:06:19.000]  數都進入國內
[00:06:19.000 --> 00:06:21.000]  毀壞全地
[00:06:21.000 --> 00:06:24.000]  以色列人因米利人的緣故
[00:06:24.000 --> 00:06:25.000]  極其窮乏
[00:06:25.000 --> 00:06:27.000]  就呼求耶和華
[00:06:27.000 --> 00:06:29.000]  以色列人因米利人的緣故
[00:06:29.000 --> 00:06:31.000]  呼求耶和華
[00:06:31.000 --> 00:06:33.000]  從一到五節的經文
[00:06:33.000 --> 00:06:35.000]  我們看到基丁的時代
[00:06:35.000 --> 00:06:39.000]  以色列人遠離耶和華去拜偶像
[00:06:39.000 --> 00:06:42.000]  行耶和華眼中看為惡的事
[00:06:42.000 --> 00:06:46.000]  所以耶和華把他們交在米利人手中
[00:06:46.000 --> 00:06:48.000]  米利人欺壓他們
[00:06:48.000 --> 00:06:50.000]  令他們失去了自由
[00:06:50.000 --> 00:06:52.000]  沒有辦法安居樂業
[00:06:52.000 --> 00:06:55.000]  而且把以色列人的牛羊
[00:06:55.000 --> 00:06:58.000]  畜牲農作物都拿走
[00:06:58.000 --> 00:07:01.000]  在當中有七年的時間
[00:07:01.000 --> 00:07:02.000]  是這樣的日子
[00:07:02.000 --> 00:07:04.000]  他們被壓榨
[00:07:04.000 --> 00:07:05.000]  而且禍不單行
[00:07:05.000 --> 00:07:07.000]  阿瑪利人和東方人
[00:07:07.000 --> 00:07:09.000]  一齊攻打他們
[00:07:09.000 --> 00:07:15.000]  當中經文用王蟲來形容敵人
[00:07:15.000 --> 00:07:18.000]  表示不單數量很多
[00:07:18.000 --> 00:07:21.000]  而且禍極大
[00:07:21.000 --> 00:07:23.000]  我們可以從經文看到
[00:07:23.000 --> 00:07:25.000]  第六第七節重覆了
[00:07:25.000 --> 00:07:27.000]  以色列人因米利人的緣故
[00:07:27.000 --> 00:07:28.000]  極其窮乏
[00:07:28.000 --> 00:07:30.000]  就呼求耶和華
[00:07:30.000 --> 00:07:32.000]  這是強調的手法
[00:07:32.000 --> 00:07:34.000]  如果用我們現代人的說法
[00:07:34.000 --> 00:07:37.000]  可能是說他們在水深火熱當中
[00:07:37.000 --> 00:07:39.000]  饑寒交迫
[00:07:39.000 --> 00:07:43.000]  屋漏兼逢連夜雨的情況
[00:07:43.000 --> 00:07:46.000]  我們也會像他們一樣
[00:07:46.000 --> 00:07:48.000]  當苦難來到的時候
[00:07:48.000 --> 00:07:52.000]  我們會問「為什麼?」
[00:07:52.000 --> 00:07:56.000]  甚至乎人可能會質問上帝「為什麼?」
[00:07:56.000 --> 00:07:58.000]  我們也看到以色列人
[00:07:58.000 --> 00:08:00.000]  往往在人的盡頭的時候
[00:08:00.000 --> 00:08:04.000]  他們才來呼求上帝的拯救
[00:08:04.000 --> 00:08:13.000]  這會不會是我們現代人的光景呢?
[00:08:13.000 --> 00:08:15.000]  我們來看看耶和華
[00:08:15.000 --> 00:08:18.000]  如何回應以色列人的呼求
[00:08:45.000 --> 00:08:58.000]  我們從經文可以看到
[00:08:58.000 --> 00:09:01.000]  以色列人極其窮乏
[00:09:01.000 --> 00:09:05.000]  當中不僅是在物質上的窮乏
[00:09:05.000 --> 00:09:09.000]  更是在屬靈上的窮乏
[00:09:09.000 --> 00:09:11.000]  因為他們遠離了耶和華
[00:09:11.000 --> 00:09:15.000]  耶和華對他們的回應是
[00:09:15.000 --> 00:09:18.000]  「我曾經將你們從埃及領出來
[00:09:18.000 --> 00:09:20.000]  出了遺牢之家
[00:09:20.000 --> 00:09:22.000]  但你們竟然忘記了
[00:09:22.000 --> 00:09:25.000]  昔日耶和華如何帶領以色列人
[00:09:25.000 --> 00:09:28.000]  過紅海、過約旦河
[00:09:28.000 --> 00:09:32.000]  如何拯救他們出死入生
[00:09:32.000 --> 00:09:36.000]  亦都忘記了上帝的救贖之恩」
[00:09:36.000 --> 00:09:40.000]  我們會不會也忘記了
[00:09:40.000 --> 00:09:43.000]  上帝的救贖之恩呢?
[00:09:43.000 --> 00:09:45.000]  現在我們回憶一下
[00:09:45.000 --> 00:09:47.000]  我們信主的經歷
[00:09:47.000 --> 00:09:49.000]  或許你信主一年
[00:09:49.000 --> 00:09:50.000]  十年
[00:09:50.000 --> 00:09:51.000]  二十年
[00:09:51.000 --> 00:09:52.000]  四十年
[00:09:52.000 --> 00:09:53.000]  五十年
[00:09:53.000 --> 00:09:56.000]  我們現在回想一下
[00:09:56.000 --> 00:09:59.000]  昔日上帝如何拯救我們
[00:10:11.000 --> 00:10:15.000]  當時你會不會在人生的困難當中
[00:10:15.000 --> 00:10:24.000]  或許在病患當中
[00:10:24.000 --> 00:10:32.000]  在你最孤單的時候
[00:10:37.000 --> 00:10:40.000]  還是在你人生絕望當中呢?
[00:10:40.000 --> 00:11:00.000]  但願我們不要忘記上帝的救贖之恩
[00:11:00.000 --> 00:11:02.000]  我們一生都謹記
[00:11:02.000 --> 00:11:05.000]  昔日上帝如何拯救我們
[00:11:05.000 --> 00:11:08.000]  我們如何立志跟隨主耶穌
[00:11:08.000 --> 00:11:10.000]  我們再看回經文
[00:11:10.000 --> 00:11:13.000]  上帝如何繼續回應以色列文
[00:11:13.000 --> 00:11:16.000]  「耶和華的使者向雞顛田園對他說
[00:11:16.000 --> 00:11:20.000]  大能的勇士耶和華與你同在」
[00:11:20.000 --> 00:11:23.000]  雞顛田園說
[00:11:23.000 --> 00:11:25.000]  「主啊!耶和華若與我們同在
[00:11:25.000 --> 00:11:28.000]  我們何至遭遇這一切事呢?」
[00:11:28.000 --> 00:11:35.000]  「我們的滅祖不是耶和華」
[00:11:35.000 --> 00:11:39.000]  「他那樣奇妙的作為在哪裡呢?」
[00:11:39.000 --> 00:11:42.000]  「現在他卻丟棄我們」
[00:11:42.000 --> 00:11:45.000]  「將我們不再在人手裡」
[00:11:45.000 --> 00:11:50.000]  我們看到雞顛田園很害怕米顛人和阿瑪利人
[00:11:50.000 --> 00:11:52.000]  所以他們躲起來打墨紙
[00:11:52.000 --> 00:11:55.000]  但突然耶和華的使者向他們顯現
[00:11:55.000 --> 00:11:58.000]  稱呼他們為「大能的勇士」
[00:11:58.000 --> 00:12:03.000]  而且以「耶和華與你同在」來向他們問安
[00:12:03.000 --> 00:12:05.000]  我們知道當時的背景
[00:12:05.000 --> 00:12:09.000]  「耶和華與你同在」是一個很普通的問安
[00:12:09.000 --> 00:12:13.000]  「耶和華同在」是代表上帝的祝福
[00:12:13.000 --> 00:12:15.000]  但是我們不要忘記
[00:12:15.000 --> 00:12:19.000]  現在以色列人包括基甸在內
[00:12:19.000 --> 00:12:21.000]  他們所面對的困難
[00:12:21.000 --> 00:12:23.000]  他們在受苦的日子當中
[00:12:23.000 --> 00:12:26.000]  所以當耶和華的使者來向他們說
[00:12:26.000 --> 00:12:28.000]  「大能的勇士」
[00:12:28.000 --> 00:12:31.000]  「耶和華與你同在」
[00:12:31.000 --> 00:12:32.000]  如果你是基甸
[00:12:32.000 --> 00:12:35.000]  你心裡會想什麼呢?
[00:12:35.000 --> 00:12:37.000]  如果要用2015年的說話
[00:12:37.000 --> 00:12:39.000]  我們可能會這樣說
[00:12:39.000 --> 00:12:43.000]  「哇!你裸警還是贈慶?」
[00:12:43.000 --> 00:12:45.000]  「耶和華的同在?」
[00:12:45.000 --> 00:12:49.000]  「我們現在很慘,感覺不到」
[00:12:49.000 --> 00:12:53.000]  「我剛剛躲起來打麥子」
[00:12:53.000 --> 00:12:56.000]  「我都不敢被人看到,很害怕」
[00:12:56.000 --> 00:13:00.000]  「你還叫我做大能的勇士?」
[00:13:00.000 --> 00:13:03.000]  「不好了吧?」
[00:13:03.000 --> 00:13:06.000]  可能基甸心裡真的會這樣想
[00:13:06.000 --> 00:13:09.000]  當然我們不敢這樣去想
[00:13:09.000 --> 00:13:11.000]  或者這樣去說
[00:13:11.000 --> 00:13:14.000]  但我們至少可能會像基甸一樣
[00:13:14.000 --> 00:13:17.000]  心裡想這一句說話
[00:13:17.000 --> 00:13:20.000]  「如果耶和華與我們同在的話」
[00:13:20.000 --> 00:13:23.000]  「我們又怎會搞到這樣的田地呢?」
[00:13:23.000 --> 00:13:25.000]  「耶和華在哪裡?」
[00:13:25.000 --> 00:13:28.000]  「祂已經丟棄了我們」
[00:13:28.000 --> 00:13:31.000]  我們看到神的百姓
[00:13:31.000 --> 00:13:33.000]  遭受這麼大的困難的時候
[00:13:33.000 --> 00:13:37.000]  他們都以為神已經丟棄了他們
[00:13:37.000 --> 00:13:40.000]  不再與他們同在
[00:13:40.000 --> 00:13:43.000]  甚至有些人已經不相信耶和華
[00:13:43.000 --> 00:13:45.000]  相信別的神
[00:13:45.000 --> 00:13:49.000]  這種悲慘的情況其實都不是罕見的
[00:13:49.000 --> 00:13:51.000]  其實很多時候都會發生
[00:13:51.000 --> 00:13:56.000]  因為人在遭受困難、壓迫、困苦、灰心的時候
[00:13:56.000 --> 00:13:59.000]  我們都可能以為神丟棄了我們
[00:13:59.000 --> 00:14:01.000]  或者可能會想
[00:14:01.000 --> 00:14:03.000]  「啊,神是有很大能力的」
[00:14:03.000 --> 00:14:06.000]  但是當我們很慘的時候
[00:14:06.000 --> 00:14:08.000]  祂很大能
[00:14:08.000 --> 00:14:10.000]  但是祂站在一旁,翹起雙手
[00:14:10.000 --> 00:14:13.000]  祂沒有顯出祂的大能
[00:14:13.000 --> 00:14:18.000]  祂也沒有幫助祂的子民
[00:14:18.000 --> 00:14:20.000]  所以他們都會覺得
[00:14:20.000 --> 00:14:22.000]  神已經放棄了他們
[00:14:22.000 --> 00:14:24.000]  他們完全沒有想到他們這樣的光景
[00:14:24.000 --> 00:14:26.000]  是因為自己的罪
[00:14:26.000 --> 00:14:27.000]  是因為他們犯罪
[00:14:27.000 --> 00:14:30.000]  所以上帝才不賜福給他們
[00:14:30.000 --> 00:14:31.000]  反而懲罰他們
[00:14:31.000 --> 00:14:33.000]  要他們受苦
[00:14:33.000 --> 00:14:34.000]  其實我們知道
[00:14:34.000 --> 00:14:36.000]  上帝要我們人類受苦的時候
[00:14:36.000 --> 00:14:38.000]  其實是有他的目的
[00:14:38.000 --> 00:14:41.000]  目的就是要人悔改、醒悟
[00:14:41.000 --> 00:14:44.000]  來呼求上帝的憐憫
[00:14:44.000 --> 00:14:46.000]  讓上帝很轉會
[00:14:46.000 --> 00:14:48.000]  來施恩典
[00:14:48.000 --> 00:14:49.000]  來顯出祂的大能
[00:14:49.000 --> 00:14:51.000]  來請求祂的子民
[00:14:51.000 --> 00:14:53.000]  來顯出祂的榮耀
[00:14:53.000 --> 00:14:56.000]  就正如我們人生的信仰道路上
[00:14:56.000 --> 00:14:57.000]  剛才說過
[00:14:57.000 --> 00:14:58.000]  可能我們信主說
[00:14:58.000 --> 00:15:03.000]  一年、十年、二十、三十、五十
[00:15:03.000 --> 00:15:05.000]  或者六十年
[00:15:05.000 --> 00:15:07.000]  在我們人生信仰道路當中
[00:15:07.000 --> 00:15:10.000]  我們知道這條信仰的路是不容易
[00:15:10.000 --> 00:15:12.000]  是一條窄路
[00:15:12.000 --> 00:15:14.000]  因為聖經已經說明
[00:15:14.000 --> 00:15:18.000]  我們走著走著這條信仰的路上
[00:15:18.000 --> 00:15:19.000]  我們回想
[00:15:19.000 --> 00:15:22.000]  可能昔日我們的團契弟兄姊妹
[00:15:22.000 --> 00:15:24.000]  已經離開了這個信仰
[00:15:24.000 --> 00:15:27.000]  或者帶我們回教會的那個
[00:15:27.000 --> 00:15:28.000]  都已經不信了
[00:15:28.000 --> 00:15:31.000]  已經離開了
[00:15:31.000 --> 00:15:32.000]  但我們感恩的是
[00:15:32.000 --> 00:15:34.000]  我們這條信仰道路
[00:15:34.000 --> 00:15:35.000]  我們不是一個人去走
[00:15:35.000 --> 00:15:37.000]  我們不是自己一個人孤孤單單
[00:15:37.000 --> 00:15:40.000]  而是我們有弟兄姊妹和我們一起走
[00:15:40.000 --> 00:15:42.000]  我們是以群體為單位
[00:15:42.000 --> 00:15:44.000]  當我們跌倒的時候
[00:15:44.000 --> 00:15:49.000]  身邊有弟兄姊妹來扶起我們
[00:15:49.000 --> 00:15:51.000]  另外一個提醒就是
[00:15:51.000 --> 00:15:52.000]  可能我們會覺得
[00:15:52.000 --> 00:15:55.000]  剛才以色列人那麼慘
[00:15:55.000 --> 00:15:59.000]  但在我信主二十、三十、五十年當中
[00:15:59.000 --> 00:16:01.000]  都沒有什麼大風大浪
[00:16:01.000 --> 00:16:04.000]  只是平平淡淡
[00:16:04.000 --> 00:16:08.000]  日子久了都感覺不到上帝的同在
[00:16:08.000 --> 00:16:09.000]  上帝的愛
[00:16:09.000 --> 00:16:12.000]  我們已經感覺不到
[00:16:12.000 --> 00:16:14.000]  的確我們信主那一刻
[00:16:14.000 --> 00:16:16.000]  剛才大家回想的時候
[00:16:16.000 --> 00:16:19.000]  都很感受到上帝的愛
[00:16:19.000 --> 00:16:21.000]  很感受到昔日
[00:16:21.000 --> 00:16:23.000]  我們悔改、流淚、痛哭
[00:16:23.000 --> 00:16:26.000]  心裏感到平安
[00:16:26.000 --> 00:16:27.000]  但日子久了
[00:16:27.000 --> 00:16:33.000]  可能我們的愛已經感受不到
[00:16:33.000 --> 00:16:36.000]  如果我們要依靠這些感覺
[00:16:36.000 --> 00:16:38.000]  才能繼續相信主的話
[00:16:38.000 --> 00:16:42.000]  這不是真的信仰
[00:16:42.000 --> 00:16:43.000]  因為我們知道
[00:16:43.000 --> 00:16:45.000]  上帝對我們的愛
[00:16:45.000 --> 00:16:47.000]  不只是憑感覺
[00:16:47.000 --> 00:16:48.000]  就好像人的感情
[00:16:48.000 --> 00:16:51.000]  是細水長流才能夠持久
[00:16:51.000 --> 00:16:54.000]  所以我們讀聖經靈修的時候
[00:16:54.000 --> 00:16:57.000]  我們不會每一次都很有感受
[00:16:57.000 --> 00:17:00.000]  因為如果我們每一次都要追求這樣的感受
[00:17:00.000 --> 00:17:03.000]  才會覺得上帝是實在
[00:17:03.000 --> 00:17:04.000]  上帝愛我們的話
[00:17:04.000 --> 00:17:07.000]  這不是聖經所說的信仰
[00:17:07.000 --> 00:17:08.000]  而是皇大先識的
[00:17:08.000 --> 00:17:10.000]  我們要感受到
[00:17:10.000 --> 00:17:11.000]  要靈驗
[00:17:11.000 --> 00:17:13.000]  要靈的話
[00:17:13.000 --> 00:17:14.000]  才會繼續相信
[00:17:14.000 --> 00:17:16.000]  才會還神
[00:17:16.000 --> 00:17:20.000]  這完全是以自我中心出發點的信仰
[00:17:20.000 --> 00:17:23.000]  我們感恩過去有很多屬靈的偉人
[00:17:23.000 --> 00:17:25.000]  他們縱使在困難當中
[00:17:25.000 --> 00:17:27.000]  他們都藉著祈禱
[00:17:27.000 --> 00:17:28.000]  不灰心
[00:17:28.000 --> 00:17:30.000]  他們忍耐到底
[00:17:30.000 --> 00:17:32.000]  最後見到上帝的大能
[00:17:32.000 --> 00:17:33.000]  重新得力
[00:17:33.000 --> 00:17:35.000]  為神去作見證
[00:17:35.000 --> 00:17:38.000]  剛才說的以色列人
[00:17:38.000 --> 00:17:41.000]  他們在七年裡都受苦
[00:17:41.000 --> 00:17:43.000]  這段時間是很不容易
[00:17:43.000 --> 00:17:45.000]  是很極大的試煉
[00:17:45.000 --> 00:17:48.000]  但是他們經過這些試煉之後
[00:17:48.000 --> 00:17:52.000]  他們的信心就會比精金更加寶貴
[00:17:52.000 --> 00:17:55.000]  我們繼續看聖經的經文
[00:17:55.000 --> 00:17:58.000]  「觀控基甸說:你靠著你者能力
[00:17:58.000 --> 00:18:01.000]  去從米顛人手裡拯救以色列人
[00:18:01.000 --> 00:18:03.000]  不是我差遣你去的嗎?
[00:18:03.000 --> 00:18:05.000]  基甸說:主啊!
[00:18:05.000 --> 00:18:08.000]  我又何能差遣以色列人呢?
[00:18:08.000 --> 00:18:11.000]  我住在金山西之派中
[00:18:11.000 --> 00:18:12.000]  是自貧窮的
[00:18:12.000 --> 00:18:15.000]  我在我父家是自恃的
[00:18:15.000 --> 00:18:17.000]  耶和華對他說:
[00:18:17.000 --> 00:18:19.000]  我與你同在
[00:18:19.000 --> 00:18:21.000]  你就必擊打米顛人
[00:18:21.000 --> 00:18:23.000]  如擊打一人一樣」
[00:18:23.000 --> 00:18:28.000]  當耶和華向基甸呼召的時候
[00:18:28.000 --> 00:18:30.000]  他來推辭
[00:18:30.000 --> 00:18:32.000]  他有幾個原因
[00:18:32.000 --> 00:18:37.000]  他說:我是屬於最微小的馬來西亞之派
[00:18:37.000 --> 00:18:39.000]  而且家裡很窮
[00:18:39.000 --> 00:18:41.000]  在這麼微小的派裡
[00:18:41.000 --> 00:18:43.000]  這麼窮的家裡
[00:18:43.000 --> 00:18:45.000]  我更加是最微小的那個
[00:18:45.000 --> 00:18:47.000]  可能是說年輕
[00:18:47.000 --> 00:18:50.000]  所以他真的沒什麼信心去回應
[00:18:50.000 --> 00:18:53.000]  於是我們稍後看經文
[00:18:53.000 --> 00:18:57.000]  就會看到他有幾次向上帝求證
[00:18:57.000 --> 00:18:59.000]  但是上帝告訴他
[00:18:59.000 --> 00:19:03.000]  打敗仇敵並不是靠人的力量
[00:19:03.000 --> 00:19:05.000]  因為如果有神的同在
[00:19:05.000 --> 00:19:06.000]  米顛人再多
[00:19:06.000 --> 00:19:08.000]  都沒有辦法勝過他
[00:19:08.000 --> 00:19:10.000]  因為經文這樣說
[00:19:10.000 --> 00:19:12.000]  「對他說:我與你同在
[00:19:12.000 --> 00:19:14.000]  你就必擊打米顛人
[00:19:14.000 --> 00:19:17.000]  如擊打一人一樣」
[00:19:17.000 --> 00:19:22.000]  當中我們看到上帝揀選人去侍奉他
[00:19:22.000 --> 00:19:24.000]  不是基於人的條件
[00:19:24.000 --> 00:19:28.000]  而是基於上帝的恩典和憐憫
[00:19:28.000 --> 00:19:30.000]  基甸他還沒有清楚
[00:19:30.000 --> 00:19:33.000]  知道上帝的召命之前
[00:19:33.000 --> 00:19:35.000]  他都會討價還價
[00:19:35.000 --> 00:19:38.000]  就好像我們現代的信徒都一樣
[00:19:38.000 --> 00:19:41.000]  當有人邀請我們去侍奉
[00:19:41.000 --> 00:19:43.000]  或者我們心裡感受到
[00:19:43.000 --> 00:19:45.000]  上帝對我們呼召的時候
[00:19:45.000 --> 00:19:47.000]  我們都會覺得很害怕
[00:19:47.000 --> 00:19:50.000]  我們都會覺得:我不行的
[00:19:50.000 --> 00:19:52.000]  我又不懂得說話
[00:19:52.000 --> 00:19:54.000]  我又很多東西都不懂
