
[00:00:00.000 --> 00:00:04.220]  提前請你留意,我是順序的說在撒姆爾記上的
[00:01:36.300 --> 00:01:41.200]  就想來到伯雅文東邊的密沒安營
[00:01:41.200 --> 00:01:44.100]  要攻打以色列
[00:01:44.100 --> 00:01:48.600]  在這刻,敵軍的軍隊這麼龐大
[00:01:48.600 --> 00:01:54.100]  導致這個皇帝剛剛兩年
[00:01:54.100 --> 00:01:57.800]  軍隊都未練得切,兵都未練得到
[00:01:57.800 --> 00:02:01.500]  接著要面對這麼大場的戰役
[00:02:01.500 --> 00:02:03.300]  以色列軍是發生什麼事呢?
[00:02:03.300 --> 00:02:04.900]  潰不成軍
[00:02:04.900 --> 00:02:06.100]  你見到經文記載
[00:02:06.100 --> 00:02:09.300]  以色列百姓見到自己危急
[00:02:09.300 --> 00:02:13.600]  即是在一個危急,困迫的情況下
[00:02:13.600 --> 00:02:20.200]  就藏在山洞叢林石穴隱藏處和坑中
[00:02:20.200 --> 00:02:24.100]  以色列沒什麼地方讓你躲
[00:02:24.100 --> 00:02:25.900]  坑中真是離譜
[00:02:25.900 --> 00:02:29.300]  打仗一定挖到你出來,經過會見到你
[00:02:29.300 --> 00:02:33.000]  人在驚恐當中是非理性的
[00:02:33.000 --> 00:02:35.300]  躲就躲,自己躲起來,自己看不到自己
[00:02:35.300 --> 00:02:37.200]  覺得別人看不到自己
[00:02:37.200 --> 00:02:41.900]  有些希伯來人甚至過了約旦河
[00:02:41.900 --> 00:02:43.600]  差不多離開國境
[00:02:43.600 --> 00:02:46.200]  逃到加特和基里地
[00:02:46.200 --> 00:02:47.800]  蘇俄還在急革
[00:02:47.800 --> 00:02:50.300]  百姓就戰戰兢兢跟隨他
[00:02:50.300 --> 00:02:51.300]  一會兒你看看
[00:02:51.300 --> 00:02:53.800]  走就走,雞飛狗走的情況下
[00:02:53.800 --> 00:02:57.100]  剩下多少人跟他呢?一會兒我們會比較一下
[00:02:57.100 --> 00:03:02.000]  而在危急的時候,生死關頭的時刻
[00:03:02.000 --> 00:03:04.000]  蘇俄王做了什麼決定呢?
[00:03:04.000 --> 00:03:07.200]  一國之君,這次是很大的考驗
[00:03:07.200 --> 00:03:08.500]  他做了什麼決定呢?
[00:03:08.500 --> 00:03:10.700]  在撒姆爾遲到
[00:03:10.700 --> 00:03:12.100]  軍心更加亂
[00:03:12.100 --> 00:03:13.500]  一個宗教領袖
[00:03:13.500 --> 00:03:16.000]  你只要剛剛兩年,椅子都還沒有坐好
[00:03:16.000 --> 00:03:20.600]  人民還仰慕著撒姆爾帶人民打仗
[00:03:20.600 --> 00:03:24.500]  現在撒姆爾遲到,憲制的事件停了
[00:03:24.500 --> 00:03:26.200]  蘇俄王就很擔心
[00:03:26.200 --> 00:03:29.100]  所以蘇俄王照著撒姆爾所定的日期
[00:03:29.100 --> 00:03:29.900]  等了七天
[00:03:29.900 --> 00:03:31.600]  撒姆爾還沒有來到急革
[00:03:31.600 --> 00:03:35.200]  百姓又離開,蘇俄散去了
[00:03:35.200 --> 00:03:36.700]  已經沒什麼人了
[00:03:36.700 --> 00:03:40.800]  走下又一個,走下又一批,走下又一個,走下又一批
[00:03:40.800 --> 00:03:43.500]  七天好像到日如年
[00:03:43.500 --> 00:03:45.500]  所以蘇俄王好像被迫
[00:03:45.500 --> 00:03:47.500]  聖經就說好像被迫
[00:03:47.500 --> 00:03:50.000]  應變方法在第九節
[00:03:50.000 --> 00:03:51.200]  蘇俄王就說
[00:03:51.200 --> 00:03:53.500]  把梵濟和明安濟帶到我這裏來
[00:03:53.500 --> 00:03:55.500]  蘇俄就獻上梵濟
[00:03:55.500 --> 00:03:59.000]  私下執行獻祭的職責
[00:03:59.000 --> 00:04:03.400]  如果你兒時上過主日學
[00:04:03.400 --> 00:04:06.000]  或者你聽過這篇信息
[00:04:06.000 --> 00:04:09.100]  你說這次蘇俄犯的罪就是獻祭
[00:04:09.100 --> 00:04:12.300]  請你從你的腦裏刪除掉
[00:04:12.300 --> 00:04:14.800]  刪除掉,即是剷除掉
[00:04:14.800 --> 00:04:17.800]  蘇俄王這次的罪不是獻祭,請你留意
[00:04:17.800 --> 00:04:18.600]  絕對不是
[00:04:18.600 --> 00:04:21.300]  跟你說一聲,蘇俄王的罪不是獻祭
[00:04:21.300 --> 00:04:23.300]  因為一定要刪除掉
[00:04:23.300 --> 00:04:27.300]  太根深蒂固,你小時候聽這些講解
[00:04:27.300 --> 00:04:30.300]  因為聖經裏面從來沒有提過
[00:04:30.300 --> 00:04:32.300]  連撒姆爾罵他
[00:04:32.300 --> 00:04:34.600]  都不是罵他獻祭的問題
[00:04:34.600 --> 00:04:37.300]  而且後來皇帝真的可以獻祭
[00:04:37.300 --> 00:04:40.300]  皇帝獻祭沒有問題,不是犯法的
[00:04:40.300 --> 00:04:44.300]  所以他不是在做一件犯法的事情
[00:04:44.300 --> 00:04:45.800]  在這裏我們見到
[00:04:45.800 --> 00:04:50.800]  撒姆爾剛剛來到質詢蘇俄王
[00:04:50.800 --> 00:04:52.800]  事情很有趣,人生就是這樣
[00:04:52.800 --> 00:04:54.800]  剛剛遇著江江
[00:04:54.800 --> 00:04:56.800]  剛剛獻完祭
[00:04:56.800 --> 00:05:00.300]  獻祭時間很長,起碼有一個小時
[00:05:00.300 --> 00:05:04.800]  不簡單的事情,不是做幾支香燒的
[00:05:04.800 --> 00:05:07.800]  弄了一個小時,剛剛獻完祭
[00:05:07.800 --> 00:05:09.800]  撒姆爾就到了
[00:05:09.800 --> 00:05:12.300]  蘇俄王就出去迎接他,問他好
[00:05:12.300 --> 00:05:15.800]  撒姆爾就說:你做了什麼事呢?
[00:05:15.800 --> 00:05:19.800]  蘇俄王的回答不是說我不知道,我不清楚
[00:05:19.800 --> 00:05:22.300]  蘇俄王是很清晰的回答
[00:05:22.300 --> 00:05:24.300]  很有理由的回答
[00:05:24.300 --> 00:05:27.300]  因為我見到百姓離開,我散去了
[00:05:27.300 --> 00:05:31.300]  你又沒有按照所定的日期時間來到
[00:05:31.300 --> 00:05:35.300]  敵軍,菲律賓人又聚集在密沒
[00:05:35.300 --> 00:05:38.300]  大軍將要押警,要殺到
[00:05:38.300 --> 00:05:41.300]  所以我心裏面說,恐怕我沒有禱告耶和華
[00:05:41.300 --> 00:05:45.300]  多大的理由,禱告耶和華,沒有禱告耶和華
[00:05:45.300 --> 00:05:50.300]  所以在菲律賓人下刀攻擊我之前
[00:05:50.300 --> 00:05:54.300]  我就勉強獻上梵蒂
[00:05:54.300 --> 00:05:58.300]  一連串的理由告訴撒姆爾
[00:05:58.300 --> 00:06:01.300]  他獻祭是被迫的
[00:06:01.300 --> 00:06:03.300]  很合理的
[00:06:03.300 --> 00:06:07.300]  撒姆爾都要背鍋,因為你遲到
[00:06:07.300 --> 00:06:10.300]  三個元素導致我做出來的這件事
[00:06:10.300 --> 00:06:12.300]  不是沒有理由的,對不起
[00:06:12.300 --> 00:06:17.300]  所以你想想,蘇俄比我們香港的政治人物
[00:06:17.300 --> 00:06:22.300]  回答得更有理由,更得體
[00:06:22.300 --> 00:06:25.300]  不會說不知道,很清晰的
[00:06:25.300 --> 00:06:27.300]  但是一個這麼清晰的回答
[00:06:27.300 --> 00:06:29.300]  蘇羅王心裏面作出判斷的時候
[00:06:29.300 --> 00:06:31.300]  在這裏告訴你和我
[00:06:31.300 --> 00:06:35.300]  他的理由正正就是他的罪狀
[00:06:35.300 --> 00:06:37.300]  在危急生死關頭
[00:06:37.300 --> 00:06:39.300]  他不是按照神的原則辦事
[00:06:39.300 --> 00:06:45.300]  他是按照環境群眾的壓力辦事
[00:06:45.300 --> 00:06:49.300]  《請斷經文》的形容記載
[00:06:49.300 --> 00:06:52.300]  不是一件簡單的事情
[00:06:52.300 --> 00:06:55.300]  你留意,十三章用了這麼長的篇幅
[00:06:55.300 --> 00:06:58.300]  說的是菲律賓人,一點都不簡單
[00:06:58.300 --> 00:07:01.300]  不是一些你和我可以下巴輕輕說的話
[00:07:01.300 --> 00:07:03.300]  一會兒我和你分析,你就知道
[00:07:03.300 --> 00:07:06.300]  蘇羅王這次的錯誤不是沒有理由的
[00:07:06.300 --> 00:07:08.300]  很有理由,十足十個理由
[00:07:08.300 --> 00:07:10.300]  非常充分理由
[00:07:10.300 --> 00:07:14.300]  但是否等於可以接受呢,是另一回事
[00:07:14.300 --> 00:07:16.300]  在蘇羅王這種反應
[00:07:16.300 --> 00:07:18.300]  面對壓力的時候的反應
[00:07:18.300 --> 00:07:20.300]  反映出幾件事
[00:07:20.300 --> 00:07:22.300]  第一件事,你還記得嗎
[00:07:22.300 --> 00:07:25.300]  蘇羅王的優點非常多
[00:07:25.300 --> 00:07:28.300]  上帝不是揀選第一任皇帝蘇羅來羨慕以色列人
[00:07:28.300 --> 00:07:30.300]  不是的,蘇羅王有很多優點
[00:07:30.300 --> 00:07:33.300]  但是有一個缺點,這個缺點就是他致命傷
[00:07:33.300 --> 00:07:35.300]  就是自卑
[00:07:35.300 --> 00:07:38.300]  他不應該自卑,人生得高
[00:07:38.300 --> 00:07:40.300]  不應該蘇羅王自卑
[00:07:40.300 --> 00:07:42.300]  在他自卑的過程裏面
[00:07:42.300 --> 00:07:44.300]  凡是自卑的人面對壓力
[00:07:44.300 --> 00:07:46.300]  反應是比較異常的
[00:07:46.300 --> 00:07:48.300]  現在傳回《大紀元姐妹》
[00:07:48.300 --> 00:07:49.300]  很清晰的《大紀元姐妹》
[00:07:49.300 --> 00:07:51.300]  我經常叫你望一下旁邊的人
[00:07:51.300 --> 00:07:53.300]  你現在真的望一下旁邊的人
[00:07:53.300 --> 00:07:55.300]  望一望他,望一望他
[00:07:55.300 --> 00:07:57.300]  傳回你望一望旁邊的人
[00:07:57.300 --> 00:07:58.300]  你望旁邊的人的時候
[00:07:58.300 --> 00:08:00.300]  我很奇怪,我去到其他教會
[00:08:00.300 --> 00:08:02.300]  你望一下旁邊的人,都不動
[00:08:02.300 --> 00:08:04.300]  你望一下旁邊的人
[00:08:04.300 --> 00:08:05.300]  都是不動的
[00:08:05.300 --> 00:08:07.300]  他不是很習慣這麼近的距離望
[00:08:07.300 --> 00:08:09.300]  望什麼望,很害怕
[00:08:09.300 --> 00:08:11.300]  我直接說,你轉個頭向右邊
[00:08:11.300 --> 00:08:13.300]  望一望你的《大紀元姐妹》
[00:08:13.300 --> 00:08:16.300]  死死氣氣地望過去
[00:08:16.300 --> 00:08:18.300]  原來很多教會的《大紀元姐妹》崇拜
[00:08:18.300 --> 00:08:20.300]  只是向直望
[00:08:20.300 --> 00:08:22.300]  牛來的
[00:08:22.300 --> 00:08:26.300]  你剛才望《大紀元姐妹》
[00:08:26.300 --> 00:08:28.300]  有兩個反應的
[00:08:28.300 --> 00:08:30.300]  有些人,不是全部
[00:08:30.300 --> 00:08:34.300]  有些人連望人都閃縮的
[00:08:34.300 --> 00:08:36.300]  很害怕
[00:08:36.300 --> 00:08:39.300]  你不知道望完他會怎樣
[00:08:39.300 --> 00:08:40.300]  很害怕
[00:08:40.300 --> 00:08:44.300]  第二類人,被人望的人,周身不舒服
[00:08:44.300 --> 00:08:46.300]  有些這樣的人
[00:08:46.300 --> 00:08:48.300]  這個反映出什麼事
[00:08:48.300 --> 00:08:52.300]  除了我不習慣這麼近距離望人之外
[00:08:52.300 --> 00:08:54.300]  你留意一下
[00:08:54.300 --> 00:08:56.300]  這是缺乏安全感
[00:08:56.300 --> 00:08:59.300]  或者你自卑
[00:08:59.300 --> 00:09:01.300]  你留意一下
[00:09:01.300 --> 00:09:03.300]  穆斯總說我,我沒說你
[00:09:03.300 --> 00:09:05.300]  我沒有指名道姓
[00:09:05.300 --> 00:09:07.300]  又登報罵我
[00:09:09.300 --> 00:09:11.300]  這是你的心理反應
[00:09:11.300 --> 00:09:13.300]  異常的反應
[00:09:13.300 --> 00:09:15.300]  正常人不會,正常人望就望
[00:09:15.300 --> 00:09:17.300]  被人望就望,沒事的
[00:09:17.300 --> 00:09:19.300]  有些人今晚睡不著
[00:09:19.300 --> 00:09:21.300]  最壞穆斯叫人望,望什麼呢
[00:09:21.300 --> 00:09:23.300]  整晚睡不著
[00:09:23.300 --> 00:09:26.300]  自卑,缺乏安全感
[00:09:26.300 --> 00:09:28.300]  蘇羅就是這樣,缺乏安全感
[00:09:28.300 --> 00:09:30.300]  在這麼大的壓力下
[00:09:30.300 --> 00:09:32.300]  這件事不是小事
[00:09:32.300 --> 00:09:34.300]  是一件很重要的事情
[00:09:34.300 --> 00:09:36.300]  皇位保不保得到
[00:09:36.300 --> 00:09:38.300]  百姓的性命保不保得到
[00:09:38.300 --> 00:09:40.300]  國家會不會滅亡
[00:09:40.300 --> 00:09:42.300]  是於這一役
[00:09:42.300 --> 00:09:44.300]  你開玩笑嗎
[00:09:44.300 --> 00:09:46.300]  不是個人生死這麼簡單
[00:09:46.300 --> 00:09:48.300]  在這一刻
[00:09:48.300 --> 00:09:50.300]  他的反應是什麼
[00:09:50.300 --> 00:09:52.300]  他自卑的緣故,在這麼大的壓力下
[00:09:52.300 --> 00:09:54.300]  他揀選的是順民
[00:09:54.300 --> 00:09:56.300]  不是順臣
[00:09:56.300 --> 00:09:59.300]  他順應民意,不是順應上帝的意思
[00:09:59.300 --> 00:10:01.300]  這就是蘇羅王的反應
[00:10:01.300 --> 00:10:04.300]  在危急的時候,他選擇是討人的喜悅
[00:10:04.300 --> 00:10:06.300]  不是討上帝的喜悅
[00:10:06.300 --> 00:10:08.300]  我們看到
[00:10:08.300 --> 00:10:10.300]  第二個告訴我們
[00:10:10.300 --> 00:10:12.300]  這件事突顯了
[00:10:12.300 --> 00:10:14.300]  他屬靈的知識貧乏
[00:10:14.300 --> 00:10:16.300]  我們以前講過
[00:10:16.300 --> 00:10:18.300]  蘇羅王的第二個缺點
[00:10:18.300 --> 00:10:20.300]  就是屬靈知識貧乏
[00:10:20.300 --> 00:10:22.300]  不過他有一個優點掩蓋了這個缺點
[00:10:22.300 --> 00:10:24.300]  他願意信服屬靈領袖
[00:10:24.300 --> 00:10:26.300]  縱使貧乏
[00:10:26.300 --> 00:10:28.300]  但願意信服屬靈領袖,就掩蓋了這件事
[00:10:28.300 --> 00:10:30.300]  但很可惜,現在屬靈領袖沒有出現
[00:10:30.300 --> 00:10:32.300]  就是撒姆爾
[00:10:32.300 --> 00:10:34.300]  所以大家要記住
[00:10:34.300 --> 00:10:36.300]  人是靠不住的
[00:10:36.300 --> 00:10:38.300]  人是靠不住的原因有兩個
[00:10:38.300 --> 00:10:40.300]  第一,這個世界沒有一個人
[00:10:40.300 --> 00:10:42.300]  你是可以完全依靠的
[00:10:42.300 --> 00:10:44.300]  是不是?第二
[00:10:44.300 --> 00:10:46.300]  這個世界上沒有一個人
[00:10:46.300 --> 00:10:48.300]  可以24小時在你旁邊
[00:10:48.300 --> 00:10:50.300]  就算是
[00:10:50.300 --> 00:10:52.300]  最可信的人,他不可以24小時在你旁邊
[00:10:52.300 --> 00:10:54.300]  現在撒姆爾就是遲到
[00:10:54.300 --> 00:10:56.300]  所以重點
[00:10:56.300 --> 00:10:58.300]  你不要建立你依靠人
[00:10:58.300 --> 00:11:01.300]  你必須要建立你依靠神
[00:11:01.300 --> 00:11:04.300]  你必須要建立你依靠神
[00:11:04.300 --> 00:11:06.300]  撒姆爾遲到
[00:11:06.300 --> 00:11:08.300]  令到
[00:11:08.300 --> 00:11:10.300]  蘇羅的耳瓣的水泡沒有了
[00:11:10.300 --> 00:11:12.300]  沒有了的時候
[00:11:12.300 --> 00:11:14.300]  他就選擇
[00:11:14.300 --> 00:11:16.300]  順從人了
[00:11:16.300 --> 00:11:18.300]  第三
[00:11:18.300 --> 00:11:20.300]  這次不是蘇羅第一次等撒姆爾
[00:11:20.300 --> 00:11:22.300]  在撒上十章八節
[00:11:22.300 --> 00:11:24.300]  都等過
[00:11:24.300 --> 00:11:26.300]  所以蘇羅不可以說他沒有經驗,他是有經驗的
[00:11:26.300 --> 00:11:28.300]  到面對不到這個壓力
[00:11:28.300 --> 00:11:30.300]  因為這次的經驗和上次很不同
[00:11:30.300 --> 00:11:32.300]  這次是危機關頭
[00:11:32.300 --> 00:11:34.300]  上次
[00:11:34.300 --> 00:11:36.300]  撒姆爾遲到無所謂,這次會死人
[00:11:36.300 --> 00:11:38.300]  會滅亡
[00:11:38.300 --> 00:11:40.300]  會王位不保
[00:11:40.300 --> 00:11:42.300]  大家看看
[00:11:42.300 --> 00:11:44.300]  整個經文蘇羅所面對的
[00:11:44.300 --> 00:11:46.300]  不是一件簡單的事
[00:11:46.300 --> 00:11:48.300]  你看看軍備
[00:11:48.300 --> 00:11:50.300]  你看看軍力,你看看戰略你就知道
[00:11:50.300 --> 00:11:52.300]  在軍力裏面
[00:11:52.300 --> 00:11:54.300]  剛才牧師你說
[00:11:54.300 --> 00:11:56.300]  有三千人在撒上第二
[00:11:56.300 --> 00:11:58.300]  蘇羅王子
[00:11:58.300 --> 00:12:00.300]  剛才在第十三章的時候
[00:12:00.300 --> 00:12:02.300]  就說到蘇羅王有三千兵隊
[00:12:02.300 --> 00:12:04.300]  二千跟他
[00:12:04.300 --> 00:12:06.300]  一千跟他的兒子
[00:12:06.300 --> 00:12:08.300]  那些人怕到四散
[00:12:08.300 --> 00:12:10.300]  現在剩下六百
[00:12:10.300 --> 00:12:12.300]  二千變六百
[00:12:12.300 --> 00:12:14.300]  沒有了一大截
[00:12:14.300 --> 00:12:16.300]  對方有多少兵
[00:12:16.300 --> 00:12:18.300]  真是恐怖
[00:12:18.300 --> 00:12:20.300]  馬兵都六千
[00:12:20.300 --> 00:12:22.300]  想像一下
[00:12:22.300 --> 00:12:24.300]  馬兵都六千
[00:12:24.300 --> 00:12:26.300]  步兵好像海邊的沙那麼多
[00:12:26.300 --> 00:12:28.300]  用一下想像力
[00:12:28.300 --> 00:12:30.300]  你想想
[00:12:30.300 --> 00:12:32.300]  那六百個士兵
[00:12:32.300 --> 00:12:34.300]  好勇猛
[00:12:34.300 --> 00:12:36.300]  好強悍
[00:12:36.300 --> 00:12:38.300]  好勁
[00:12:38.300 --> 00:12:40.300]  打六千個馬兵
[00:12:40.300 --> 00:12:42.300]  步兵打馬兵已經難打
[00:12:42.300 --> 00:12:44.300]  你勁呀
[00:12:44.300 --> 00:12:46.300]  那六百個一對十
[00:12:46.300 --> 00:12:48.300]  一對十還是一對一百
[00:12:48.300 --> 00:12:50.300]  一對十
[00:12:50.300 --> 00:12:52.300]  一個打十個
[00:12:52.300 --> 00:12:54.300]  勁呀
[00:12:54.300 --> 00:12:56.300]  好勇猛
[00:12:56.300 --> 00:12:58.300]  拉一個出來
[00:12:58.300 --> 00:13:00.300]  勁呀
[00:13:00.300 --> 00:13:02.300]  六百個都沒事
[00:13:02.300 --> 00:13:04.300]  安然站著
[00:13:04.300 --> 00:13:06.300]  六千個馬兵連人帶馬
[00:13:06.300 --> 00:13:08.300]  死了
[00:13:08.300 --> 00:13:10.300]  如果在這場仗
[00:13:10.300 --> 00:13:12.300]  勁呀
[00:13:12.300 --> 00:13:14.300]  突然之間聽到
[00:13:14.300 --> 00:13:16.300]  對面山丘
[00:13:16.300 --> 00:13:18.300]  步兵走過來
[00:13:18.300 --> 00:13:20.300]  有多少人
[00:13:20.300 --> 00:13:22.300]  海邊的沙那麼多
[00:13:22.300 --> 00:13:24.300]  見不到盡頭
[00:13:24.300 --> 00:13:26.300]  你那六百個
[00:13:26.300 --> 00:13:28.300]  殺到已經手軟
[00:13:28.300 --> 00:13:30.300]  你看看
[00:13:30.300 --> 00:13:32.300]  有沒有看過The Lord of the Rings
[00:13:32.300 --> 00:13:34.300]  魔戒
[00:13:34.300 --> 00:13:36.300]  哪能打
[00:13:36.300 --> 00:13:38.300]  哪能打
[00:13:38.300 --> 00:13:40.300]  我經常看那套電影
[00:13:40.300 --> 00:13:42.300]  最尾那一集
[00:13:42.300 --> 00:13:44.300]  我是那個人,我掘個洞鑽下去算
[00:13:44.300 --> 00:13:46.300]  沒得打
[00:13:46.300 --> 00:13:48.300]  人多到沒得打
[00:13:48.300 --> 00:13:50.300]  現在就是這樣
[00:13:50.300 --> 00:13:52.300]  已經沒得打
[00:13:52.300 --> 00:13:54.300]  你再想想
[00:13:54.300 --> 00:13:56.300]  那個軍備
[00:13:56.300 --> 00:13:58.300]  人家有車
[00:13:58.300 --> 00:14:00.300]  鐵車三萬輛
[00:14:00.300 --> 00:14:02.300]  三萬輛戰車
[00:14:02.300 --> 00:14:04.300]  你有什麼呢
[00:14:04.300 --> 00:14:06.300]  真搞笑
[00:14:06.300 --> 00:14:08.300]  尤其是斯時期
[00:14:08.300 --> 00:14:10.300]  以色列被壓制
[00:14:10.300 --> 00:14:12.300]  不讓他們有
[00:14:12.300 --> 00:14:14.300]  鐵匠
[00:14:14.300 --> 00:14:16.300]  打鐵師傅
[00:14:16.300 --> 00:14:18.300]  只可以給他們磨刀
[00:14:18.300 --> 00:14:20.300]  磨什麼呢
[00:14:20.300 --> 00:14:22.300]  磨些刀,磨些鋤,磨些鏟
[00:14:22.300 --> 00:14:24.300]  磨些三尺叉
[00:14:24.300 --> 00:14:26.300]  三尺叉要做什麼呢
[00:14:26.300 --> 00:14:28.300]  就是撩鬆和趕草
[00:14:28.300 --> 00:14:30.300]  中國人要來
[00:14:30.300 --> 00:14:32.300]  跟著做什麼呢
[00:14:32.300 --> 00:14:34.300]  那些趕牛的錐
[00:14:34.300 --> 00:14:36.300]  這班奇來奇兵
[00:14:36.300 --> 00:14:38.300]  出去打仗的時候拿個三尺叉
[00:14:38.300 --> 00:14:40.300]  拿個錐
[00:14:40.300 --> 00:14:42.300]  就是這樣
[00:14:42.300 --> 00:14:44.300]  只有兩個人有刀
[00:14:44.300 --> 00:14:46.300]  有劍有刀的是誰呢
[00:14:46.300 --> 00:14:48.300]  你太過癮了
[00:14:48.300 --> 00:14:50.300]  你拿刀殺
[00:14:50.300 --> 00:14:52.300]  我拿叉
[00:14:52.300 --> 00:14:54.300]  怎麼搞啊
[00:14:54.300 --> 00:14:56.300]  你現在出去打架
[00:14:56.300 --> 00:14:58.300]  在家裡拿把掃把
[00:14:58.300 --> 00:15:02.300]  鴉叉
[00:15:02.300 --> 00:15:04.300]  還是膠,鐵都不是
[00:15:04.300 --> 00:15:06.300]  在家裡拿個鑊鏟
[00:15:06.300 --> 00:15:08.300]  出去打仗
[00:15:08.300 --> 00:15:10.300]  搞笑,打仗
[00:15:10.300 --> 00:15:12.300]  對方拿槍
[00:15:12.300 --> 00:15:14.300]  是不是奇來奇兵呢
[00:15:14.300 --> 00:15:16.300]  奇來奇兵
[00:15:16.300 --> 00:15:18.300]  軍備又不夠
[00:15:18.300 --> 00:15:20.300]  勢都輸了
[00:15:20.300 --> 00:15:22.300]  人數輸了,軍備輸了
[00:15:22.300 --> 00:15:24.300]  策略都輸了
[00:15:24.300 --> 00:15:28.300]  人家分三路夾攻
[00:15:28.300 --> 00:15:30.300]  中路第一隊大兵
[00:15:30.300 --> 00:15:32.300]  跟著左右包叉
[00:15:32.300 --> 00:15:34.300]  這些戰略是常見的
[00:15:34.300 --> 00:15:36.300]  是不是
[00:15:36.300 --> 00:15:38.300]  你打得中來,左邊又來一個
[00:15:38.300 --> 00:15:40.300]  右邊又來一個,你怎麼打
[00:15:40.300 --> 00:15:42.300]  戰略又強過你
[00:15:42.300 --> 00:15:44.300]  你打得中來,右邊又來一個
[00:15:44.300 --> 00:15:46.300]  你打得中來,右邊又來一個
[00:15:46.300 --> 00:15:48.300]  你打得中來,右邊又來一個
[00:15:48.300 --> 00:15:50.300]  你打得中來,右邊又來一個
[00:15:50.300 --> 00:15:52.300]  你打得中來,右邊又來一個
[00:15:52.300 --> 00:15:54.300]  你打得中來,右邊又來一個
[00:15:54.300 --> 00:15:56.300]  你打得中來,右邊又來一個
[00:15:56.300 --> 00:15:58.300]  你打得中來,右邊又來一個
[00:15:58.300 --> 00:16:00.300]  你打得中來,右邊又來一個
[00:16:00.300 --> 00:16:02.300]  你打得中來,右邊又來一個
[00:16:02.300 --> 00:16:04.300]  你打得中來,右邊又來一個
[00:16:04.300 --> 00:16:06.300]  你打得中來,右邊又來一個
[00:16:06.300 --> 00:16:08.300]  你打得中來,右邊又來一個
[00:16:08.300 --> 00:16:10.300]  你打得中來,右邊又來一個
[00:16:10.300 --> 00:16:12.300]  你打得中來,右邊又來一個
[00:16:12.300 --> 00:16:14.300]  你打得中來,右邊又來一個
[00:16:14.300 --> 00:16:16.300]  你打得中來,右邊又來一個
[00:16:16.300 --> 00:16:18.300]  你打得中來,右邊又來一個
[00:16:18.300 --> 00:16:20.300]  你打得中來,右邊又來一個
[00:16:20.300 --> 00:16:22.300]  你打得中來,右邊又來一個
[00:16:22.300 --> 00:16:24.300]  你打得中來,右邊又來一個
[00:16:24.300 --> 00:16:26.300]  你打得中來,右邊又來一個
[00:16:26.300 --> 00:16:28.300]  你打得中來,右邊又來一個
[00:16:28.300 --> 00:16:30.300]  你打得中來,右邊又來一個
[00:16:30.300 --> 00:16:32.300]  你打得中來,右邊又來一個
[00:16:32.300 --> 00:16:34.300]  你打得中來,右邊又來一個
[00:16:34.300 --> 00:16:36.300]  你打得中來,右邊又來一個
[00:16:36.300 --> 00:16:38.300]  你打得中來,右邊又來一個
[00:16:38.300 --> 00:16:40.300]  你打得中來,右邊又來一個
[00:16:40.300 --> 00:16:42.300]  你打得中來,右邊又來一個
[00:16:42.300 --> 00:16:44.300]  你打得中來,右邊又來一個
[00:16:44.300 --> 00:16:46.300]  你打得中來,右邊又來一個
[00:16:46.300 --> 00:16:48.300]  你打得中來,右邊又來一個
