
[00:00:00.000 --> 00:00:03.000]  這次大會給我一個題目就是
[00:01:36.480 --> 00:01:37.080]  給錢
[00:01:37.080 --> 00:01:38.760]  出來吃早餐啊
[00:01:38.760 --> 00:01:40.760]  然後拿一條香蔥餵狗
[00:01:40.760 --> 00:01:42.040]  這個是愛
[00:01:42.040 --> 00:01:43.120]  但是很痛苦
[00:01:43.120 --> 00:01:44.400]  接著我讀中學的時候
[00:01:44.400 --> 00:01:45.120]  讀中一
[00:01:45.120 --> 00:01:47.960]  我仍然是要被媽媽帶回學校放學的
[00:01:47.960 --> 00:01:49.360]  所以我放學的時候
[00:01:49.360 --> 00:01:51.280]  我死都不會馬上出門口的
[00:01:51.280 --> 00:01:52.560]  我先去廁所
[00:01:52.560 --> 00:01:53.600]  等同學走了之後
[00:01:53.600 --> 00:01:54.520]  馬上出來
[00:01:54.520 --> 00:01:56.120]  因為很臭怪的
[00:01:56.120 --> 00:01:57.800]  所以我中二
[00:01:57.800 --> 00:01:59.960]  我就離家出走
[00:01:59.960 --> 00:02:01.800]  一直都沒有回家住了
[00:02:01.800 --> 00:02:03.480]  我父母不在的時候
[00:02:03.480 --> 00:02:05.520]  我收拾了家裡的東西
[00:02:05.520 --> 00:02:06.960]  我收拾了幾個紙皮箱
[00:02:06.960 --> 00:02:08.680]  租了一輛貨車就走了
[00:02:08.680 --> 00:02:09.400]  去哪裡呢?
[00:02:09.400 --> 00:02:11.360]  去了我婆婆的家
[00:02:11.360 --> 00:02:13.160]  那為什麼可以得到自由?
[00:02:13.160 --> 00:02:15.680]  因為我太被她監管得很厲害
[00:02:15.680 --> 00:02:18.880]  那我就用一個很好的藉口就說
[00:02:18.880 --> 00:02:20.520]  我婆婆年紀大啊
[00:02:20.520 --> 00:02:21.600]  需要人照顧嘛
[00:02:21.600 --> 00:02:22.320]  一個人住
[00:02:22.320 --> 00:02:23.120]  是不是?
[00:02:23.120 --> 00:02:25.840]  還有小女孩又吵著我讀不了書
[00:02:25.840 --> 00:02:27.720]  我們永遠都是說一些很美麗的藉口
[00:02:27.720 --> 00:02:29.320]  但真正的原因不是這樣的
[00:02:29.320 --> 00:02:29.880]  因為為什麼?
[00:02:29.880 --> 00:02:31.040]  她讀不了書
[00:02:31.040 --> 00:02:32.640]  那我就自由很多了
[00:02:32.640 --> 00:02:33.840]  放了學
[00:02:33.840 --> 00:02:36.560]  丟下書包沒多久就去踢球
[00:02:36.560 --> 00:02:37.560]  看完球回來的時候
[00:02:37.560 --> 00:02:38.840]  我婆婆問你去哪裡了?
[00:02:38.840 --> 00:02:39.240]  沒有啊
[00:02:39.240 --> 00:02:40.400]  補課囉
[00:02:40.400 --> 00:02:41.040]  蛤?
[00:02:41.040 --> 00:02:42.000]  補什麼課啊?
[00:02:42.000 --> 00:02:43.520]  PE囉
[00:02:43.520 --> 00:02:44.440]  即是什麼來的?
[00:02:44.440 --> 00:02:46.520]  Physical Education
[00:02:46.520 --> 00:02:47.520]  那即是什麼來的?
[00:02:47.520 --> 00:02:49.000]  我怎麼解釋給你聽呢?
[00:02:49.000 --> 00:02:51.400]  都是課堂的一種
[00:02:51.400 --> 00:02:52.960]  那為什麼這麼多案呢?
[00:02:52.960 --> 00:02:53.600]  沒有啊
[00:02:53.600 --> 00:02:54.440]  我怕你有事
[00:02:54.440 --> 00:02:56.400]  我趕回來照顧你嘛
[00:02:56.400 --> 00:02:57.800]  嘩!真乖
[00:02:57.800 --> 00:02:59.520]  今天吃什麼菜啊
[00:02:59.520 --> 00:03:02.160]  但當我有自由之後
[00:03:02.160 --> 00:03:04.520]  我又發覺到原來我開始
[00:03:04.520 --> 00:03:06.280]  就有一點點問題了
[00:03:06.280 --> 00:03:07.240]  就變
[00:03:07.240 --> 00:03:08.400]  不敢說壞話
[00:03:08.400 --> 00:03:09.480]  變頑皮囉
[00:03:09.480 --> 00:03:10.720]  開始就是
[00:03:10.720 --> 00:03:12.920]  那時候監管得很厲害
[00:03:12.920 --> 00:03:13.920]  然後去到一個極端
[00:03:13.920 --> 00:03:15.360]  去到另一個極端
[00:03:15.360 --> 00:03:16.840]  那時候就有些同學
[00:03:16.840 --> 00:03:18.920]  有時候學習逃學
[00:03:18.920 --> 00:03:20.520]  有時候會去玩
[00:03:20.520 --> 00:03:23.640]  那些成績都差了
[00:03:23.640 --> 00:03:25.640]  但原來自由是什麼呢?
[00:03:25.640 --> 00:03:27.040]  有時候我們往往就會想
[00:03:27.040 --> 00:03:30.840]  自由是不是完全沒有束縛呢?
[00:03:30.840 --> 00:03:32.360]  很簡單舉個例子
[00:03:32.360 --> 00:03:33.960]  其實每一樣東西
[00:03:33.960 --> 00:03:34.800]  它可以自由
[00:03:34.800 --> 00:03:38.640]  但都會有一個規範在當中
[00:03:38.640 --> 00:03:39.840]  這條魚
[00:03:39.840 --> 00:03:41.160]  它要游水
[00:03:41.160 --> 00:03:43.680]  它可以在海裡游
[00:03:43.680 --> 00:03:47.080]  當然它都要受著那些水流的影響
[00:03:47.080 --> 00:03:50.640]  但是它只可以在水裡面
[00:03:50.640 --> 00:03:52.840]  來到有自由的場域
[00:03:52.840 --> 00:03:57.040]  我不想被這個海的範圍規範著我
[00:03:57.040 --> 00:03:58.920]  我要跳上陸地的時候
[00:03:58.920 --> 00:03:59.920]  它都會變成魚
[00:03:59.920 --> 00:04:01.920]  是什麼魚?
[00:04:01.920 --> 00:04:03.720]  是死魚或者鹹魚
[00:04:03.720 --> 00:04:04.720]  是不是?
[00:04:04.720 --> 00:04:06.400]  今天你擁有
[00:04:06.400 --> 00:04:07.480]  當有車
[00:04:07.480 --> 00:04:08.680]  車是你的
[00:04:08.680 --> 00:04:12.000]  但是你仍然是要遵守一些交通規則
[00:04:12.000 --> 00:04:13.040]  如果不是的時候
[00:04:13.040 --> 00:04:15.040]  就可能會產生問題
[00:04:15.040 --> 00:04:16.560]  我們往往就會想
[00:04:16.560 --> 00:04:19.840]  基督徒是不是完全沒有自由呢?
[00:04:19.840 --> 00:04:23.040]  這個也是我剛剛信耶穌或者還沒信耶穌之前
[00:04:23.040 --> 00:04:26.040]  我會帶大家去面對的問題
[00:04:26.040 --> 00:04:27.560]  我信耶穌很慘
[00:04:27.560 --> 00:04:28.920]  這件事又不准做
[00:04:28.920 --> 00:04:30.240]  那件事又不准做
[00:04:30.240 --> 00:04:32.840]  一會兒星期天又要去教會
[00:04:32.840 --> 00:04:33.840]  很慘
[00:04:33.840 --> 00:04:35.760]  但是後來慢慢我又覺得
[00:04:35.760 --> 00:04:36.720]  又不是
[00:04:36.720 --> 00:04:38.480]  最簡單舉一個例子
[00:04:38.480 --> 00:04:40.680]  這個是我永遠不會忘記的
[00:04:40.680 --> 00:04:43.560]  是我出來做傳道人
[00:04:43.560 --> 00:04:45.360]  是幾十年之前
[00:04:45.360 --> 00:04:48.680]  我第一次探訪一個家庭
[00:04:48.680 --> 00:04:50.120]  這個家庭
[00:04:50.120 --> 00:04:52.920]  有三個小孩
[00:04:52.920 --> 00:04:55.520]  但是很感恩
[00:04:55.520 --> 00:04:57.960]  現在當日讀中學的小孩
[00:04:57.960 --> 00:04:59.240]  現在在香港裡面
[00:04:59.240 --> 00:05:01.000]  是一間中學的校長
[00:05:01.000 --> 00:05:04.160]  但是爸爸那時候是做什麼呢?
[00:05:04.160 --> 00:05:05.280]  是做搬運的
[00:05:05.280 --> 00:05:06.160]  就是做苦力
[00:05:06.160 --> 00:05:07.840]  我剛剛探訪他的時候
[00:05:07.840 --> 00:05:09.720]  他正在吃晚飯
[00:05:09.720 --> 00:05:11.720]  我就跟他說
[00:05:11.720 --> 00:05:14.240]  其實我也很想你回教會
[00:05:14.240 --> 00:05:16.200]  媽媽和那些小孩有回來
[00:05:16.200 --> 00:05:17.080]  爸爸就說
[00:05:17.080 --> 00:05:18.080]  神經病
[00:05:18.080 --> 00:05:19.600]  回教會
[00:05:19.600 --> 00:05:20.720]  什麼都不准做
[00:05:20.720 --> 00:05:21.280]  這個又不可以
[00:05:21.280 --> 00:05:22.080]  那個又不可以
[00:05:22.080 --> 00:05:22.920]  沒有自由
[00:05:22.920 --> 00:05:23.760]  我回來做什麼?
[00:05:23.760 --> 00:05:24.880]  他說
[00:05:24.880 --> 00:05:26.320]  回教會沒有自由嗎?
[00:05:26.320 --> 00:05:27.520]  他說
[00:05:27.520 --> 00:05:29.160]  那我有什麼是沒有自由的?
[00:05:29.160 --> 00:05:30.440]  他挖苦我
[00:05:30.440 --> 00:05:32.080]  擔著口煙
[00:05:32.080 --> 00:05:34.760]  這樣噴我
[00:05:34.760 --> 00:05:36.200]  你基督徒
[00:05:36.200 --> 00:05:37.960]  可不可以吸煙?
[00:05:37.960 --> 00:05:40.320]  我說真的不可以吸煙
[00:05:40.320 --> 00:05:42.120]  你可以吸煙嗎?
[00:05:42.120 --> 00:05:44.520]  怎麼會不可以吸煙?
[00:05:44.520 --> 00:05:45.360]  我說你不是吸
[00:05:45.360 --> 00:05:46.880]  你是吸和噴
[00:05:46.880 --> 00:05:48.760]  是這樣的
[00:05:48.760 --> 00:05:50.280]  我們哪裡吸煙呢?
[00:05:50.280 --> 00:05:52.240]  接著我跟他說
[00:05:52.240 --> 00:05:55.720]  其實基督徒也可以吸煙的
[00:05:55.720 --> 00:05:57.960]  甚至沒有人不准吸煙的
[00:05:57.960 --> 00:05:59.520]  但是我又說到
[00:05:59.520 --> 00:06:01.680]  其實信耶穌
[00:06:01.680 --> 00:06:03.080]  吸不吸煙
[00:06:03.080 --> 00:06:03.920]  其實
[00:06:03.920 --> 00:06:05.440]  不大影響
[00:06:05.440 --> 00:06:07.360]  不影響你的信仰
[00:06:07.360 --> 00:06:09.360]  不過你吸煙吸得多
[00:06:09.360 --> 00:06:10.840]  就會影響你
[00:06:10.840 --> 00:06:12.600]  早點見耶穌
[00:06:12.600 --> 00:06:14.440]  我就問他
[00:06:14.440 --> 00:06:16.240]  你一天吸多少煙?
[00:06:16.240 --> 00:06:18.120]  他跟我說可以包罐
[00:06:18.120 --> 00:06:20.120]  即是三十支
[00:06:20.120 --> 00:06:23.280]  我不知道三十支是多還是少
[00:06:23.280 --> 00:06:25.160]  接著我就問他
[00:06:25.160 --> 00:06:27.880]  如果你不吸煙的話
[00:06:27.880 --> 00:06:29.320]  你會有什麼感受?
[00:06:29.320 --> 00:06:30.720]  你會怎樣?
[00:06:30.720 --> 00:06:32.440]  他呆一呆
[00:06:32.440 --> 00:06:33.800]  接著
[00:06:33.800 --> 00:06:36.200]  如果我不吸煙
[00:06:36.200 --> 00:06:37.400]  吊煙龜
[00:06:37.400 --> 00:06:40.720]  可能你新一代不太明白煙龜是什麼意思
[00:06:40.720 --> 00:06:41.560]  就是說
[00:06:41.560 --> 00:06:42.920]  你會很失措
[00:06:42.920 --> 00:06:44.760]  接著他又問我
[00:06:44.760 --> 00:06:47.440]  那你叫陀螺喝酒
[00:06:47.440 --> 00:06:48.960]  那時候正在吃飯
[00:06:48.960 --> 00:06:51.320]  他真的在喝玉冰燒
[00:06:51.320 --> 00:06:52.320]  中國的酒
[00:06:52.320 --> 00:06:53.600]  砍大一塊叉燒
[00:06:53.600 --> 00:06:55.800]  今次聖經有說
[00:06:55.800 --> 00:06:56.920]  可以啊
[00:06:56.920 --> 00:06:59.000]  聖經說可以喝酒
[00:06:59.000 --> 00:06:59.960]  他又呆一呆
[00:06:59.960 --> 00:07:00.800]  是嗎?
[00:07:00.800 --> 00:07:01.720]  可以喝酒的?
[00:07:01.720 --> 00:07:02.600]  是啊
[00:07:02.600 --> 00:07:03.920]  聖經裡面有的
[00:07:03.920 --> 00:07:07.480]  如果你看《保羅寫信比提摩泰》
[00:07:07.480 --> 00:07:08.640]  跟他說
[00:07:08.640 --> 00:07:10.360]  你也喝一點酒吧
[00:07:10.360 --> 00:07:11.920]  因為對你的身體
[00:07:11.920 --> 00:07:13.360]  可能質量比較弱
[00:07:13.360 --> 00:07:14.440]  對你有益的
[00:07:14.440 --> 00:07:15.320]  要喝一點酒
[00:07:15.320 --> 00:07:16.840]  有時候可能是行血的
[00:07:16.840 --> 00:07:18.520]  聖經沒有說不可以喝酒
[00:07:18.520 --> 00:07:19.960]  而福音書這麼說
[00:07:19.960 --> 00:07:20.840]  他說
[00:07:20.840 --> 00:07:22.800]  不可醉酒
[00:07:22.800 --> 00:07:24.880]  酒能使人放蕩
[00:07:24.880 --> 00:07:25.680]  就是說
[00:07:25.680 --> 00:07:26.600]  不是不可以喝
[00:07:26.600 --> 00:07:27.920]  不過不要喝醉
[00:07:27.920 --> 00:07:29.440]  不要被他控制住
[00:07:29.440 --> 00:07:30.920]  接著他又問他
[00:07:30.920 --> 00:07:33.640]  那時候如果你不喝酒
[00:07:33.640 --> 00:07:35.200]  你會怎樣?
[00:07:35.200 --> 00:07:37.560]  那不喝酒哪有力氣做事?
[00:07:37.560 --> 00:07:39.360]  我就跟他說
[00:07:39.360 --> 00:07:42.360]  我現在再去那幾個圖
[00:07:42.360 --> 00:07:44.760]  其實你以為我有些事情做不到嗎?
[00:07:44.760 --> 00:07:46.560]  我是可以做的
[00:07:46.560 --> 00:07:47.560]  可以吸煙
[00:07:47.560 --> 00:07:48.520]  可以喝酒
[00:07:48.520 --> 00:07:49.440]  不過
[00:07:49.440 --> 00:07:52.280]  我運用我的自由權
[00:07:52.280 --> 00:07:54.120]  去選擇
[00:07:54.120 --> 00:07:55.160]  不去吸煙
[00:07:55.160 --> 00:07:56.000]  不去喝酒
[00:07:56.000 --> 00:07:57.560]  明不明白這個道理?
[00:07:57.560 --> 00:07:59.200]  但我相反地
[00:07:59.200 --> 00:08:01.440]  你以為你有自由嗎?
[00:08:01.440 --> 00:08:03.080]  你可以吸煙
[00:08:03.080 --> 00:08:04.520]  但原來你不吸
[00:08:04.520 --> 00:08:06.440]  你會很辛苦
[00:08:06.440 --> 00:08:10.280]  你以為可以隨便喝酒
[00:08:10.280 --> 00:08:11.720]  但如果你不喝的時候
[00:08:11.720 --> 00:08:14.000]  原來你沒能力去做事
[00:08:14.000 --> 00:08:16.480]  就是說誰沒有自由呢?
[00:08:16.480 --> 00:08:18.840]  其實是你沒有自由
[00:08:18.840 --> 00:08:20.760]  不是我沒有自由
[00:08:20.760 --> 00:08:23.440]  我是運用我的自由權
[00:08:23.440 --> 00:08:24.840]  來帶你去什麼呢?
[00:08:24.840 --> 00:08:27.160]  就是來帶你去放棄做一些
[00:08:27.160 --> 00:08:29.120]  我覺得不好的事情
[00:08:29.120 --> 00:08:30.320]  很多時候我們都覺得
[00:08:30.320 --> 00:08:31.840]  你信耶穌的時候
[00:08:31.840 --> 00:08:33.320]  是沒有自由的
[00:08:33.320 --> 00:08:35.120]  我們經常都要想
[00:08:35.120 --> 00:08:37.800]  究竟
[00:08:37.800 --> 00:08:39.560]  不可以做的事情
[00:08:39.560 --> 00:08:41.360]  是什麼呢?
[00:08:41.360 --> 00:08:43.600]  而這些事情對我們是好
[00:08:43.600 --> 00:08:45.680]  還是不好呢?
[00:08:45.680 --> 00:08:47.520]  所以這個是很重要的
[00:08:47.520 --> 00:08:48.640]  好了
[00:08:48.640 --> 00:08:51.360]  原來有時候我們認為很想有自由
[00:08:51.360 --> 00:08:53.840]  但其實我們未必有自由
[00:08:53.840 --> 00:08:55.560]  我們一起來看《電馭聖經》
[00:08:55.560 --> 00:08:56.800]  羅馬書第七章
[00:08:56.800 --> 00:08:58.040]  十五到二十節
[00:08:58.040 --> 00:08:59.160]  我們一起來讀出
[00:08:59.160 --> 00:08:59.680]  預備
[00:08:59.680 --> 00:09:00.680]  一二三
[00:09:00.680 --> 00:09:03.880]  因為我所作的
[00:09:03.880 --> 00:09:05.560]  我自己不明白
[00:09:05.560 --> 00:09:07.000]  我所願意的
[00:09:07.000 --> 00:09:08.360]  我並不作
[00:09:11.560 --> 00:09:14.040]  我有知道在我裡頭
[00:09:14.040 --> 00:09:16.040]  就像我肉體之中
[00:09:16.040 --> 00:09:17.520]  我又有的是
[00:09:17.520 --> 00:09:19.360]  因為立志為善
[00:09:19.360 --> 00:09:20.640]  又得好
[00:09:20.640 --> 00:09:23.320]  自此行出來又得多
[00:09:23.320 --> 00:09:25.880]  故知我所願意的事
[00:09:25.880 --> 00:09:27.320]  我並不作
[00:09:27.320 --> 00:09:29.120]  我所不願意的我
[00:09:29.120 --> 00:09:30.600]  我都不作
[00:09:30.600 --> 00:09:33.720]  若我所作所不願意作的
[00:09:33.720 --> 00:09:35.480]  就不是我作的
[00:09:35.480 --> 00:09:37.280]  乃是處在我裡頭的
[00:09:37.280 --> 00:09:38.200]  誰作的
[00:09:38.200 --> 00:09:40.320]  當然這個不是賴什麼
[00:09:40.320 --> 00:09:43.800]  我不知道大家有沒有一個感受
[00:09:43.800 --> 00:09:47.920]  就是有時候你理性上知道什麼是對的
[00:09:47.920 --> 00:09:49.840]  但有時候你做不出來
[00:09:49.840 --> 00:09:51.680]  你不想做那些壞事
[00:09:51.680 --> 00:09:53.440]  有時候反而
[00:09:53.440 --> 00:09:55.000]  不知如何做得出來
[00:09:55.000 --> 00:09:57.000]  做完之後可能有些後悔
[00:09:57.000 --> 00:09:58.520]  有些難過
[00:09:58.520 --> 00:10:01.040]  但沒多久你又會再做下去
[00:10:01.040 --> 00:10:03.800]  原來罪不是一件兩件
[00:10:03.800 --> 00:10:06.080]  原來罪是一種力量
[00:10:06.080 --> 00:10:08.240]  將我們緊緊地糾纏
[00:10:08.240 --> 00:10:10.680]  很多人都被罪來核製
[00:10:10.680 --> 00:10:13.640]  很簡單有些人可能是吸食一些軟性毒品
[00:10:13.640 --> 00:10:16.680]  我自己一直都關心那些戒毒的人
[00:10:16.680 --> 00:10:19.960]  在香港的時候特別是關心一個叫戶外亭溪的
[00:10:19.960 --> 00:10:21.440]  戶外亭溪裡面
[00:10:21.440 --> 00:10:24.800]  有男性的戒毒中心在西貢
[00:10:24.800 --> 00:10:26.640]  也有一個女性的戒毒中心
[00:10:26.640 --> 00:10:29.000]  很年輕的十幾歲都二十多歲了
[00:10:29.000 --> 00:10:30.240]  不過已經有嬰兒了
[00:10:30.240 --> 00:10:32.360]  那時候他們就在大埔
[00:10:32.360 --> 00:10:33.800]  就是大美都那裡上面
[00:10:33.800 --> 00:10:35.440]  有一個戒毒中心
[00:10:35.440 --> 00:10:39.240]  他們開頭想試一下那些軟性毒品
[00:10:39.240 --> 00:10:43.320]  但後來原來是會令到他上癮
[00:10:43.320 --> 00:10:45.880]  甚至是影響到他們的
[00:10:45.880 --> 00:10:47.120]  他們要知道什麼
[00:10:47.120 --> 00:10:50.720]  一吃多是影響膀胱Kidney
[00:10:50.720 --> 00:10:55.480]  就是他們有時要十幾分鐘才可以上廁所
[00:10:55.480 --> 00:10:57.680]  他很想不吃但已經不行了
[00:10:57.680 --> 00:10:59.760]  但是我們沒這些事
[00:10:59.760 --> 00:11:02.680]  你見到有些人可能他們很喜歡賭錢
[00:11:02.680 --> 00:11:05.360]  有些人特別可能年輕人都會
[00:11:05.360 --> 00:11:08.400]  可能會上網看一些他認識的網站
[00:11:08.400 --> 00:11:12.560]  你不會說我看一次就好奇心已經得到滿足了
[00:11:12.560 --> 00:11:14.200]  那我就不再看了
[00:11:14.200 --> 00:11:17.240]  你是會不斷不斷越看越多
[00:11:17.240 --> 00:11:19.040]  越看越覺得不夠
[00:11:19.040 --> 00:11:21.280]  甚至會看到變態的東西
[00:11:21.280 --> 00:11:24.680]  原來罪是一種力量將我們扭緊緊的糾纏
[00:11:24.680 --> 00:11:26.440]  這是一個很大的問題
[00:11:26.440 --> 00:11:27.840]  所以我們就會說
[00:11:27.840 --> 00:11:30.880]  基督徒是不是沒有自由呢?
[00:11:30.880 --> 00:11:33.520]  原來基督徒我們是很有自由
[00:11:33.520 --> 00:11:38.040]  剛才我講有些人認為我們要返回教會
[00:11:38.040 --> 00:11:40.080]  又要來得及做一些事情
[00:11:40.080 --> 00:11:41.720]  我想問一問大家
[00:11:41.720 --> 00:11:43.720]  已經是基督徒那些
[00:11:43.720 --> 00:11:45.240]  有沒有人要迫你返回教會?
[00:11:45.240 --> 00:11:46.440]  當你不返回的時候
[00:11:46.440 --> 00:11:49.600]  有沒有人去教會派人來鎖你下去呢?
[00:11:49.600 --> 00:11:50.960]  沒有的
[00:11:50.960 --> 00:11:52.920]  你一樣可以不返回
[00:11:52.920 --> 00:11:55.080]  你一樣可以不去奉獻
[00:11:55.080 --> 00:11:57.080]  一樣可以不去讀聖經
[00:11:57.080 --> 00:11:58.880]  即是你沒有奉獻的時候
[00:11:58.880 --> 00:12:01.040]  教會不會派人在你門口噴油
[00:12:01.040 --> 00:12:03.320]  你還要奉獻?沒有這件事
[00:12:03.320 --> 00:12:04.920]  其實是我們自由
[00:12:04.920 --> 00:12:05.880]  稍後我會講
[00:12:05.880 --> 00:12:08.560]  當然自由的動力是在哪裡呢?
[00:12:08.560 --> 00:12:09.720]  但是
[00:12:09.720 --> 00:12:11.760]  你知不知道神做人
[00:12:11.760 --> 00:12:14.200]  最寶貴的是什麼呢?
[00:12:14.200 --> 00:12:18.600]  不只是將人賜予他有肅靈的生命
[00:12:18.600 --> 00:12:20.000]  有靈氣
[00:12:20.000 --> 00:12:23.160]  而是有自由
[00:12:23.160 --> 00:12:25.160]  但你知道神就是愛
[00:12:25.160 --> 00:12:28.640]  愛是不可以勉強的
[00:12:28.640 --> 00:12:31.760]  愛是要你自願的
[00:12:31.760 --> 00:12:36.160]  所以神做人最重要是有一個自由意志
[00:12:36.160 --> 00:12:37.760]  free will
[00:12:37.760 --> 00:12:39.440]  賦予給人
[00:12:39.440 --> 00:12:41.280]  自由意志的時候
[00:12:41.280 --> 00:12:43.280]  你怎樣才有自由呢?
[00:12:43.280 --> 00:12:44.960]  你就是要有選擇
[00:12:44.960 --> 00:12:47.080]  我們讀聖經都知道
[00:12:47.080 --> 00:12:48.400]  神做人
[00:12:48.400 --> 00:12:52.520]  為何又要弄一棵分別善惡樹那枝叫人不要吃
[00:12:52.520 --> 00:12:53.520]  如果是這樣的時候
[00:12:53.520 --> 00:12:54.920]  不就是作弄人嗎?
[00:12:54.920 --> 00:12:57.840]  就是因為人有自由去選擇
[00:12:57.840 --> 00:13:00.400]  你一定要給他一些東西來選擇
[00:13:00.400 --> 00:13:02.120]  但亦都事先講明
[00:13:02.120 --> 00:13:04.120]  如果你吃這東西的時候有什麼問題
[00:13:04.120 --> 00:13:06.120]  但最重要想跟大家講一講
[00:13:06.120 --> 00:13:08.600]  祂不是沒有選擇的
[00:13:08.600 --> 00:13:11.280]  我們看看一段聖經好不好?
[00:13:11.280 --> 00:13:12.880]  耶和華吩咐祂說
[00:13:12.880 --> 00:13:15.840]  圓中各樣樹上的果子
[00:13:15.840 --> 00:13:17.680]  你可以隨意吃
[00:13:17.680 --> 00:13:20.360]  只是分別善惡樹上的果子
[00:13:20.360 --> 00:13:21.560]  你不可吃
[00:13:21.560 --> 00:13:24.400]  因為你吃的日子必定死
[00:13:24.400 --> 00:13:26.880]  祂不是沒有選擇的
[00:13:26.880 --> 00:13:31.280]  祂是可以有很多很多很多很多
[00:13:31.280 --> 00:13:34.720]  不同的果子可以去享用
[00:13:34.720 --> 00:13:38.960]  但只有一個果子是不可以吃的
[00:13:38.960 --> 00:13:40.960]  這就是為什麼要放在這裡呢?
[00:13:40.960 --> 00:13:42.960]  就是可以顯示出
[00:13:42.960 --> 00:13:44.960]  你有你的選擇權
[00:13:44.960 --> 00:13:46.960]  所以你留意到
[00:13:46.960 --> 00:13:49.360]  在聖經的真言那裡這樣說
[00:13:49.360 --> 00:13:51.360]  如果有一個人很窮
[00:13:51.360 --> 00:13:52.960]  窮到沒有東西吃
[00:13:52.960 --> 00:13:55.680]  他偷了別人的東西來吃的時候
[00:13:55.680 --> 00:13:56.960]  都不應該懲罰他
[00:13:56.960 --> 00:13:58.960]  因為他真的沒有東西吃
[00:13:58.960 --> 00:14:00.960]  但不要忘記這是什麼
[00:14:00.960 --> 00:14:02.960]  是很多選擇
[00:14:02.960 --> 00:14:04.960]  現在在這個社會裡面
[00:14:04.960 --> 00:14:07.360]  我告訴你有很多自由
[00:14:07.360 --> 00:14:09.360]  有很多東西可以讓你選擇
[00:14:09.360 --> 00:14:11.360]  但是不是真的呢?
[00:14:11.360 --> 00:14:13.360]  所以你留意到原來
[00:14:13.360 --> 00:14:15.360]  有一點所謂的自由
[00:14:15.360 --> 00:14:18.160]  原來可能有很多的限制
[00:14:18.160 --> 00:14:20.160]  但你想想聖經裡面
[00:14:20.160 --> 00:14:22.480]  原來神創造了人
[00:14:22.480 --> 00:14:24.480]  將自由意志給了人
[00:14:24.480 --> 00:14:27.680]  人是可以有很多的選擇
