
[00:00:00.000 --> 00:00:01.660]  來到十二月尾
[00:06:57.420 --> 00:06:58.620]  又有咖啡室
[00:06:58.620 --> 00:07:01.100]  想點一隻雞腿吃
[00:07:01.100 --> 00:07:05.300]  如果這個衝動感動
[00:07:05.300 --> 00:07:09.460]  是大過你留在椅子上的阻力
[00:07:09.460 --> 00:07:11.140]  你現在走了
[00:07:11.140 --> 00:07:11.800]  行不行
[00:07:11.800 --> 00:07:12.600]  你明白我的意思嗎
[00:07:12.600 --> 00:07:15.200]  其實這個公式就是這樣解釋
[00:07:15.200 --> 00:07:18.280]  我很想用這個公式去看李希敏的故事
[00:07:18.280 --> 00:07:20.440]  找找她有沒有這些特質
[00:07:20.440 --> 00:07:22.320]  為什麼她可以作出轉變
[00:07:22.320 --> 00:07:23.780]  就是今天我要做的事
[00:07:23.780 --> 00:07:24.320]  第一
[00:07:24.320 --> 00:07:25.740]  李希敏有沒有不滿
[00:07:25.740 --> 00:07:26.560]  有
[00:07:26.560 --> 00:07:28.680]  第一章三節已經說了
[00:07:28.680 --> 00:07:30.680]  她聽到耶路撒冷的消息
[00:07:30.680 --> 00:07:36.320]  她坐下哭泣悲傷幾天
[00:07:36.320 --> 00:07:37.860]  第一個問題
[00:07:37.860 --> 00:07:46.060]  為什麼她這麼激動呢
[00:07:46.060 --> 00:07:47.340]  可能你會想
[00:07:47.340 --> 00:07:49.300]  李希敏是猶太人
[00:07:49.300 --> 00:07:51.740]  耶路撒冷荒涼
[00:07:51.740 --> 00:07:53.740]  她就哭泣
[00:07:53.740 --> 00:07:56.240]  但我很想提醒你
[00:07:56.240 --> 00:07:58.040]  李希敏
[00:07:58.040 --> 00:08:00.280]  她是在波斯出生的
[00:08:00.280 --> 00:08:02.280]  她是一個PBJ
[00:08:02.280 --> 00:08:03.680]  什麼意思
[00:08:03.680 --> 00:08:06.080]  Persia Born Jews
[00:08:06.080 --> 00:08:09.360]  波籍猶裔
[00:08:09.360 --> 00:08:11.660]  你認不認識ABC
[00:08:11.660 --> 00:08:13.060]  American Born Chinese
[00:08:13.060 --> 00:08:15.100]  就是美籍華裔
[00:08:15.100 --> 00:08:17.400]  我不知道你有沒有經歷過移民
[00:08:17.400 --> 00:08:20.740]  我自己1993年移民去加拿大
[00:08:20.740 --> 00:08:21.940]  在我移民的時候
[00:08:21.940 --> 00:08:24.200]  我發覺第一代的移民
[00:08:24.200 --> 00:08:26.280]  無論多少錢也好
[00:08:26.280 --> 00:08:29.280]  他們都要看TVB
[00:08:29.280 --> 00:08:30.640]  那時候看TVB
[00:08:30.640 --> 00:08:34.380]  每個月可能要七八十元加幣
[00:08:34.380 --> 00:08:38.220]  去看一個香港不用錢的電視台
[00:08:38.220 --> 00:08:39.980]  但那些人一定要看
[00:08:39.980 --> 00:08:41.760]  看香港的新聞
[00:08:41.760 --> 00:08:43.560]  看那些明星
[00:08:43.560 --> 00:08:45.460]  才有親切感
[00:08:45.460 --> 00:08:47.200]  但你有沒有想過
[00:08:47.200 --> 00:08:50.000]  那些第一代移民的後裔
[00:08:50.000 --> 00:08:52.100]  第二 第三 第四代
[00:08:52.100 --> 00:08:54.400]  還會不會看TVB
[00:08:54.400 --> 00:08:55.940]  不會了
[00:08:55.940 --> 00:08:59.740]  可能看Netflix
[00:08:59.740 --> 00:09:01.440]  真的不會
[00:09:01.440 --> 00:09:02.140]  嚴格來說
[00:09:02.140 --> 00:09:06.040]  當我們數一數141年
[00:09:06.040 --> 00:09:07.680]  141年
[00:09:07.680 --> 00:09:11.420]  大概李希敏應該是那個爺爺
[00:09:11.420 --> 00:09:13.960]  那個爺爺的年代被擄
[00:09:13.960 --> 00:09:15.460]  我想你幻想一下
[00:09:15.460 --> 00:09:17.060]  你幻想你是ABC
[00:09:17.060 --> 00:09:19.900]  你現在身處洛杉磯一間教會
[00:09:19.900 --> 00:09:24.560]  不知為何有一間環教會聚集在那裏
[00:09:24.560 --> 00:09:30.100]  你想想你爺爺是1877年移民的
[00:09:30.100 --> 00:09:31.640]  今天你在那裏聽道
[00:09:31.640 --> 00:09:32.480]  說著說著
[00:09:32.480 --> 00:09:36.880]  他跟你說原來現在中美有貿易戰
[00:09:36.880 --> 00:09:40.520]  你猜你會站在哪一邊
[00:09:40.520 --> 00:09:42.220]  中國那邊
[00:09:42.220 --> 00:09:43.660]  還是美國那邊
[00:09:43.660 --> 00:09:45.020]  明白嗎
[00:09:45.020 --> 00:09:46.260]  隔了那麼多代
[00:09:46.260 --> 00:09:47.660]  你的根其實
[00:09:47.660 --> 00:09:48.720]  對於很多人來說
[00:09:48.720 --> 00:09:51.120]  他的根已經在美國
[00:09:51.120 --> 00:09:53.060]  如果我們在香港長大
[00:09:53.060 --> 00:09:54.860]  我們可能在國內有生意
[00:09:54.860 --> 00:09:56.800]  我們當然希望快點搞定
[00:09:56.800 --> 00:09:58.460]  為甚麼收甚麼關稅
[00:09:58.460 --> 00:10:00.800]  大家做生意賺錢不就好了
[00:10:00.800 --> 00:10:03.800]  但如果你是美國本土出生的
[00:10:03.800 --> 00:10:06.180]  成長的華人
[00:10:06.180 --> 00:10:08.640]  可能你不是這樣想
[00:10:08.640 --> 00:10:10.740]  我在想
[00:10:10.740 --> 00:10:12.420]  李希敏這個感動
[00:10:12.420 --> 00:10:14.320]  這個不滿足很特別
[00:10:14.320 --> 00:10:16.680]  所以我稱之為從神而來的不滿足
[00:10:16.680 --> 00:10:18.920]  因為你都不能解釋從何而來
[00:10:18.920 --> 00:10:20.820]  怎會那麼傷心
[00:10:20.820 --> 00:10:24.220]  你可能沒有去過那個地方
[00:10:24.220 --> 00:10:25.620]  你又不是在那裏出生
[00:10:25.620 --> 00:10:27.860]  你的朋友又不是在那裏
[00:10:27.860 --> 00:10:30.800]  那裏被火焚燒
[00:10:30.800 --> 00:10:33.440]  會不會傷心到這樣
[00:10:33.440 --> 00:10:36.040]  李希敏在神面前領受了一個
[00:10:36.040 --> 00:10:38.200]  從神而來的不滿足
[00:10:38.200 --> 00:10:39.300]  他有沒有意象
[00:10:39.300 --> 00:10:40.200]  有
[00:10:40.200 --> 00:10:44.480]  經文說他的意象就是回去重建耶路撒冷城
[00:10:44.480 --> 00:10:45.780]  他有沒有計劃
[00:10:45.780 --> 00:10:46.940]  這個厲害了
[00:10:46.940 --> 00:10:48.940]  整段經文最有趣的就是這裏
[00:10:48.940 --> 00:10:52.120]  在第二章第七節至第八節
[00:10:52.120 --> 00:10:54.020]  就說他的初步計劃
[00:10:54.020 --> 00:10:55.680]  他跟王說
[00:10:55.680 --> 00:10:59.620]  他不單要一封詔書令他通行無阻
[00:10:59.620 --> 00:11:01.860]  他還要多一封詔書
[00:11:01.860 --> 00:11:05.300]  去拿木材、建築材料
[00:11:05.300 --> 00:11:07.460]  建甚麼
[00:11:07.460 --> 00:11:12.300]  營樓之門、城牆和
[00:11:12.300 --> 00:11:13.800]  真是小心
[00:11:13.800 --> 00:11:16.440]  這個計劃真是周詳
[00:11:16.440 --> 00:11:18.440]  這兩件事加起來
[00:11:18.440 --> 00:11:20.700]  我叫做一個意象方向
[00:11:20.700 --> 00:11:21.980]  其實也很特別的
[00:11:21.980 --> 00:11:22.780]  對於他來說
[00:11:22.780 --> 00:11:24.240]  一個在政府做官的
[00:11:24.240 --> 00:11:26.480]  突然之間要去做三項
[00:11:26.480 --> 00:11:29.080]  我也很肯定他是沒有經驗
[00:11:29.080 --> 00:11:31.080]  或者沒有這方面的知識
[00:11:31.080 --> 00:11:34.120]  甚至乎沒有這方面的人手
[00:11:34.120 --> 00:11:38.560]  但他看到上帝給他看到的意象、計劃
[00:11:38.560 --> 00:11:40.200]  他願意
[00:11:40.200 --> 00:11:41.900]  好了,找到這三件事
[00:11:41.900 --> 00:11:44.920]  是不是轉變一定會發生
[00:11:44.920 --> 00:11:47.200]  我們要計的是阻力
[00:11:47.200 --> 00:11:49.760]  阻力有多大呢
[00:11:49.760 --> 00:11:51.000]  我又上網找
[00:11:51.000 --> 00:11:52.700]  不過這次不幸找不到
[00:11:52.700 --> 00:11:54.700]  原來沒有一條阻力公式
[00:11:54.700 --> 00:11:58.200]  小弟就自創了一條阻力公式
[00:11:58.200 --> 00:12:00.080]  一個R、三個A
[00:12:00.080 --> 00:12:02.240]  其實是一些常識
[00:12:02.240 --> 00:12:04.520]  我在想每一個人當你要面對轉變
[00:12:04.520 --> 00:12:06.420]  無論轉工、移民
[00:12:06.420 --> 00:12:07.880]  一些大的轉變
[00:12:07.880 --> 00:12:09.820]  其實大家都在計算
[00:12:09.820 --> 00:12:11.480]  那條數怎麼計算呢
[00:12:11.480 --> 00:12:13.120]  你第一樣要計的是
[00:12:13.120 --> 00:12:16.660]  當你要達成這個意象
[00:12:16.660 --> 00:12:19.660]  你要承擔什麼風險
[00:12:19.660 --> 00:12:22.060]  你要承擔的風險是高還是低
[00:12:22.060 --> 00:12:24.900]  越高的風險就越難
[00:12:24.900 --> 00:12:26.440]  越難走這一步
[00:12:26.440 --> 00:12:28.380]  第二就關年齡事
[00:12:28.380 --> 00:12:33.080]  你猜年紀大的移動還是年紀輕的移動呢
[00:12:33.080 --> 00:12:33.980]  大家不敢說
[00:12:33.980 --> 00:12:34.980]  但我可以幫你們說
[00:12:34.980 --> 00:12:37.280]  就是年紀輕的比較容易轉變
[00:12:37.280 --> 00:12:38.980]  因為適應力比較強
[00:12:38.980 --> 00:12:41.020]  有沒有聽過有些人移民
[00:12:41.020 --> 00:12:42.720]  但因為家裡有個老人家
[00:12:42.720 --> 00:12:44.760]  可能他已經70歲了
[00:12:44.760 --> 00:12:47.720]  你叫他去加拿大住
[00:12:47.720 --> 00:12:49.460]  他不會說話、不會開車
[00:12:49.460 --> 00:12:52.100]  冬天這麼冷是不行的
[00:12:52.100 --> 00:12:53.660]  但猜那個人是20歲
[00:12:53.660 --> 00:12:54.640]  你又說有沒有搞錯
[00:12:54.640 --> 00:12:55.600]  這樣也搞不定
[00:12:55.600 --> 00:12:57.140]  是不是?很不同
[00:12:57.140 --> 00:12:58.500]  可能有些人年紀大
[00:12:58.500 --> 00:12:59.640]  你不要叫他移民
[00:12:59.640 --> 00:13:01.200]  你叫他香港島搬去九龍
[00:13:01.200 --> 00:13:02.700]  他也搞不定
[00:13:02.700 --> 00:13:05.440]  我只是習慣在Henrys那裡走來走去
[00:13:05.440 --> 00:13:06.840]  就是九龍那條彌敦道打洞
[00:13:06.840 --> 00:13:10.240]  我不懂得走
[00:13:10.240 --> 00:13:12.240]  第三
[00:13:12.240 --> 00:13:13.020]  Attribute
[00:13:13.020 --> 00:13:15.020]  跟我們的性格有關
[00:13:15.020 --> 00:13:19.620]  性格跟年齡是沒有關係的
[00:13:19.620 --> 00:13:23.020]  有些人天生是喜歡嘗試、喜歡變
[00:13:23.020 --> 00:13:27.800]  有些人天生是小心翼翼、行事謹慎
[00:13:27.800 --> 00:13:30.100]  看看不同的性格的人
[00:13:30.100 --> 00:13:32.700]  有些人喜歡冒險就比較容易變
[00:13:32.700 --> 00:13:34.700]  最後是成就
[00:13:34.700 --> 00:13:38.840]  成就低、兩袖清風
[00:13:38.840 --> 00:13:40.640]  我都可以反駁一下
[00:13:40.640 --> 00:13:41.880]  反正都一樣
[00:13:41.880 --> 00:13:42.940]  沒什麼好輸的
[00:13:42.940 --> 00:13:44.020]  試一下吧
[00:13:44.020 --> 00:13:45.480]  轉工就轉工吧
[00:13:45.480 --> 00:13:48.220]  反正我現在都是這樣
[00:13:48.220 --> 00:13:50.820]  但如果你成就高
[00:13:50.820 --> 00:13:54.260]  如果你賺三十萬一個月
[00:13:54.260 --> 00:13:57.460]  如果你賺三百萬一個月
[00:13:57.460 --> 00:13:59.420]  你會不會變呢?
[00:13:59.420 --> 00:14:00.500]  如果變的話
[00:14:00.500 --> 00:14:02.400]  我要從頭再來
[00:14:02.400 --> 00:14:04.600]  我們就嘗試從這個方法
[00:14:04.600 --> 00:14:09.040]  去看看尼熙米到底他的阻力高還是低
[00:14:09.040 --> 00:14:11.340]  第一,我們認識一下他的工作
[00:14:11.340 --> 00:14:13.340]  聖經說他是皇的酒精
[00:14:13.340 --> 00:14:16.240]  酒精是一個什麼的職位?
[00:14:16.240 --> 00:14:17.340]  可能對於你來說
[00:14:17.340 --> 00:14:21.020]  酒精就是一個酒保
[00:14:21.020 --> 00:14:24.620]  看到今天皇帝的臉色就搖一搖
[00:14:24.620 --> 00:14:26.820]  覺得應該適合他
[00:14:26.820 --> 00:14:28.220]  今天他心情不好
[00:14:28.220 --> 00:14:29.260]  就弄個甜一點的
[00:14:29.260 --> 00:14:30.700]  不要弄這麼辣
[00:14:30.700 --> 00:14:32.500]  讓他喝完好睡一點
[00:14:32.500 --> 00:14:33.300]  不是
[00:14:33.300 --> 00:14:37.660]  酒精最大的功能是為皇上試酒
[00:14:37.660 --> 00:14:39.960]  不是試試那瓶1982年的拿鐵
[00:14:39.960 --> 00:14:41.240]  有沒有透氣
[00:14:41.240 --> 00:14:42.500]  或者有沒有變壞
[00:14:42.500 --> 00:14:45.880]  是試試酒有沒有毒
[00:14:45.880 --> 00:14:48.840]  所以他必然是皇上的心腹
[00:14:48.840 --> 00:14:50.740]  皇上要很相信他
[00:14:50.740 --> 00:14:52.280]  你要明白外面的人
[00:14:52.280 --> 00:14:54.880]  如果想下毒毒皇帝
[00:14:54.880 --> 00:14:56.320]  成不成功?
[00:14:56.320 --> 00:14:58.280]  不成功因為酒精喝了
[00:14:58.280 --> 00:14:59.520]  酒精喝了不死
[00:14:59.520 --> 00:15:01.420]  皇上先喝就沒事
[00:15:01.420 --> 00:15:04.820]  但是如果酒精下毒呢?
[00:15:04.820 --> 00:15:06.760]  皇帝死定了
[00:15:06.760 --> 00:15:08.900]  所以皇帝一定要很相信他
[00:15:08.900 --> 00:15:11.560]  他是一個位高權重的內政大臣
[00:15:11.560 --> 00:15:12.700]  你會看到
[00:15:12.700 --> 00:15:14.440]  上面有一張照片
[00:15:14.440 --> 00:15:17.100]  是波斯玻利斯的浮雕
[00:15:17.100 --> 00:15:20.040]  你找找哪一個是酒精
[00:15:20.040 --> 00:15:23.980]  放大一點給你看
[00:15:23.980 --> 00:15:26.380]  第三個可能是因為這段經文
[00:15:26.380 --> 00:15:28.820]  所以他的酒杯被人摸蝕了
[00:15:28.820 --> 00:15:32.420]  第一個最右邊的是誰呢?
[00:15:32.420 --> 00:15:33.980]  最右邊的是皇帝
[00:15:33.980 --> 00:15:36.020]  第二個呢?
[00:15:36.020 --> 00:15:37.960]  皇后為什麼呢?
[00:15:37.960 --> 00:15:38.800]  牽著
[00:15:38.800 --> 00:15:40.920]  因為你看到牽著我也是猜測
[00:15:40.920 --> 00:15:42.800]  但這是合理的估計
[00:15:42.800 --> 00:15:46.400]  雖然她的樣子不像女人
[00:15:46.400 --> 00:15:48.300]  但她的確是牽著他
[00:15:48.300 --> 00:15:50.900]  而皇帝是插著劍的
[00:15:50.900 --> 00:15:54.500]  而第三個拿著兩個瓶子的應該是酒精
[00:15:54.500 --> 00:15:59.940]  原來酒精在當時絕對不是一個芝麻官
[00:15:59.940 --> 00:16:03.880]  而是一個很重要的政府官員
[00:16:03.880 --> 00:16:06.280]  舊約有一個文獻叫《多比傳》
[00:16:06.280 --> 00:16:07.320]  裡面這樣說
[00:16:07.320 --> 00:16:09.560]  他說阿基加爾
[00:16:09.560 --> 00:16:13.260]  在西拿基勒作亞述王的時候充當酒精
[00:16:13.260 --> 00:16:14.560]  他不單是酒精
[00:16:14.560 --> 00:16:17.700]  他還拿著一個掌印
[00:16:17.700 --> 00:16:18.560]  什麼意思呢?
[00:16:18.560 --> 00:16:20.200]  就是玉璽
[00:16:20.200 --> 00:16:21.800]  如果有一張紙
[00:16:21.800 --> 00:16:24.600]  你撩了幾個字,放了一個掌印上去
[00:16:24.600 --> 00:16:26.800]  那封變成了詔書
[00:16:26.800 --> 00:16:28.440]  就有效了
[00:16:28.440 --> 00:16:30.500]  他是對外,就像簽名一樣
[00:16:30.500 --> 00:16:32.840]  所以我簡稱他是CEO
[00:16:32.840 --> 00:16:34.640]  他不單是CEO
[00:16:34.640 --> 00:16:36.480]  他也是家宰
[00:16:36.480 --> 00:16:39.140]  Chief Operating Officer
[00:16:39.140 --> 00:16:41.520]  公眾的事情都跟他有關
[00:16:41.520 --> 00:16:44.520]  他是內政大臣,全部管理
[00:16:44.520 --> 00:16:45.960]  還不單止
[00:16:45.960 --> 00:16:48.160]  他還要管理財政
[00:16:48.160 --> 00:16:49.420]  CFO
[00:16:49.420 --> 00:16:50.160]  厲害嗎?
[00:16:50.160 --> 00:16:54.560]  能夠管理這三樣東西一生的
[00:16:54.560 --> 00:16:56.840]  應該是士多老闆
[00:16:56.840 --> 00:16:58.640]  因為你沒有人才會這樣
[00:16:58.640 --> 00:16:59.440]  嚴格來說
[00:16:59.440 --> 00:17:03.100]  我也不知道西拿基勒是做什麼的
[00:17:03.100 --> 00:17:06.400]  就是酒精做了所有事情
[00:17:06.400 --> 00:17:07.640]  但我很想你明白
[00:17:07.640 --> 00:17:08.980]  酒精不是一個世官
[00:17:08.980 --> 00:17:10.880]  是一個很重要的官員
[00:17:10.880 --> 00:17:13.180]  他的身份地位是很顯赫
[00:17:13.180 --> 00:17:15.960]  在當時波斯帝國的版圖
[00:17:15.960 --> 00:17:21.880]  是由印度到非洲到埃及
[00:17:21.880 --> 00:17:23.920]  是很大的一個面積
[00:17:23.920 --> 00:17:25.360]  我們看完他的身份
[00:17:25.360 --> 00:17:27.260]  我們看看他跟王的對話
[00:17:27.260 --> 00:17:29.400]  我們認識一下這個人
[00:17:29.400 --> 00:17:30.460]  這段經文
[00:17:30.460 --> 00:17:34.040]  就說他跟王說他想回去耶路撒冷
[00:17:34.040 --> 00:17:37.300]  中間突然出現了一個情節
[00:17:37.300 --> 00:17:41.680]  就是說他在王面前面露仇容
[00:17:41.680 --> 00:17:43.080]  我第一個問題問
[00:17:43.080 --> 00:17:46.820]  就是他這個面露仇容是不是意外?
[00:17:46.820 --> 00:17:47.820]  是不是意外?
[00:17:47.820 --> 00:17:49.120]  好了,現在問了
[00:17:49.120 --> 00:17:53.020]  覺得不是意外的舉手
