
[00:00:00.000 --> 00:00:04.040]  讓我們在聆聽神的話語之前再次同心祈禱
[00:02:10.640 --> 00:02:14.960]  又或者我們也聽到有些人說
[00:02:14.960 --> 00:02:17.640]  現在的電視節目
[00:02:17.640 --> 00:02:19.040]  真的越來越不像樣了
[00:02:19.040 --> 00:02:21.760]  因為有很多都是意識不良的
[00:02:22.080 --> 00:02:24.400]  我們的小朋友一直這樣去看
[00:02:24.400 --> 00:02:25.680]  是會受到影響的
[00:02:25.680 --> 00:02:28.360]  又或者有些電視節目
[00:02:28.360 --> 00:02:29.520]  可能大家都在追的
[00:02:29.520 --> 00:02:30.360]  有些真人騷
[00:02:30.360 --> 00:02:31.120]  是不是?
[00:02:31.120 --> 00:02:33.800]  為什麼要叫人做末女呢?
[00:02:33.800 --> 00:02:36.880]  為什麼要將人家一些這麼
[00:02:36.880 --> 00:02:40.040]  痛苦的經歷放在這裡
[00:02:40.040 --> 00:02:42.120]  好像成為一種娛樂呢?
[00:02:42.120 --> 00:02:44.400]  真的越來越不像樣了
[00:02:44.400 --> 00:02:47.080]  連這個世界也是
[00:02:47.080 --> 00:02:48.440]  越來越不像樣了
[00:02:48.440 --> 00:02:50.200]  沒有人情味
[00:02:51.600 --> 00:02:53.000]  一個很簡單的題目
[00:02:53.000 --> 00:02:54.960]  竟然我們也要去討論
[00:02:54.960 --> 00:02:57.600]  是不是應該用立法的方式
[00:02:57.600 --> 00:02:59.480]  來要求人去讓座
[00:02:59.480 --> 00:03:01.840]  有很多人就覺得
[00:03:01.840 --> 00:03:03.760]  這個讓座
[00:03:03.760 --> 00:03:06.760]  是一種彼此的關心、尊重
[00:03:06.760 --> 00:03:07.840]  一個基本的肯定
[00:03:07.840 --> 00:03:10.760]  竟然要想到用立法的方式去處理
[00:03:10.760 --> 00:03:12.960]  這是一個什麼樣的世界呢?
[00:03:12.960 --> 00:03:15.320]  越來越不像樣了
[00:03:15.320 --> 00:03:18.320]  同樣今天的基督徒
[00:03:18.320 --> 00:03:20.440]  會不會也是被人覺得
[00:03:20.600 --> 00:03:22.040]  是越來越不像樣呢?
[00:03:22.040 --> 00:03:27.640]  怎樣才算是一個真正的基督徒呢?
[00:03:27.640 --> 00:03:29.520]  不是在人的眼中
[00:03:29.520 --> 00:03:31.000]  而是在神的眼中
[00:03:31.000 --> 00:03:33.320]  如果在神的眼中也要慨嘆
[00:03:33.320 --> 00:03:34.960]  今時今日的基督徒
[00:03:34.960 --> 00:03:36.720]  實在不像樣
[00:03:36.720 --> 00:03:39.880]  那就是非常可惜
[00:03:39.880 --> 00:03:42.400]  也可以說是我們的悲哀
[00:03:42.400 --> 00:03:47.320]  所以今天在主日的經課書信
[00:03:47.320 --> 00:03:49.600]  就是羅馬書的第十二章
[00:03:49.920 --> 00:03:51.560]  九至到第二十一節
[00:03:51.560 --> 00:03:56.520]  剛才馮太跟我們去讀之前告訴我們
[00:03:56.520 --> 00:03:58.640]  這一段經文的標題
[00:03:58.640 --> 00:04:01.560]  叫做基督徒的生活守則
[00:04:01.560 --> 00:04:04.400]  就是說當我們成為基督徒的時候
[00:04:04.400 --> 00:04:06.600]  我們就是要這樣來生活
[00:04:06.600 --> 00:04:08.920]  所以我們看看
[00:04:08.920 --> 00:04:10.760]  究竟我們自己
[00:04:10.760 --> 00:04:12.120]  我們作為基督徒
[00:04:12.120 --> 00:04:13.720]  我們今天的生活
[00:04:13.720 --> 00:04:18.120]  是不是按照著聖經的教導來實踐
[00:04:19.680 --> 00:04:21.680]  保羅在羅馬書當中
[00:04:21.680 --> 00:04:24.640]  用了第一到第十一章
[00:04:24.640 --> 00:04:27.200]  交代了什麼是福音
[00:04:27.200 --> 00:04:32.080]  很清楚地讓人知道福音是一回什麼事
[00:04:32.080 --> 00:04:34.360]  也可以說是做了一些辯論
[00:04:34.360 --> 00:04:37.160]  究竟我們去犯罪
[00:04:37.160 --> 00:04:39.640]  是不是好像一些人的想法
[00:04:39.640 --> 00:04:43.840]  是為了顯出更多神的恩典呢?
[00:04:43.840 --> 00:04:45.040]  在那裡狡辯
[00:04:45.040 --> 00:04:47.520]  保羅就一一去駁斥
[00:04:48.400 --> 00:04:51.840]  福音是為什麼人來準備
[00:04:51.840 --> 00:04:53.840]  而人應該怎麼來回應
[00:04:53.840 --> 00:04:56.160]  在前面那十一章
[00:04:56.160 --> 00:05:00.320]  將基督的福音說了之後
[00:05:00.320 --> 00:05:02.200]  第十二章開始
[00:05:02.200 --> 00:05:04.840]  就是說一個接受了福音的人
[00:05:04.840 --> 00:05:06.240]  他的生命
[00:05:06.240 --> 00:05:08.960]  他的生活應該有什麼變化
[00:05:08.960 --> 00:05:12.240]  所以就在第十二章一開頭
[00:05:12.240 --> 00:05:14.280]  那兩個字叫做"所以"
[00:05:14.280 --> 00:05:17.800]  因為是將前面的十一章聽完之後
[00:05:18.000 --> 00:05:20.000]  "所以"你們接著要怎麼做
[00:05:20.000 --> 00:05:21.600]  所以一直下去
[00:05:21.600 --> 00:05:23.000]  而到了第九節
[00:05:23.000 --> 00:05:25.720]  有一些很具體的指引
[00:05:25.720 --> 00:05:27.600]  有些原則就出來了
[00:05:27.600 --> 00:05:31.880]  在這麼多節的經文裡面
[00:05:31.880 --> 00:05:36.720]  我們可以將它變成十六個項目
[00:05:36.720 --> 00:05:38.680]  這個十六個項目
[00:05:38.680 --> 00:05:41.560]  就叫做基督徒生命的質素
[00:05:41.560 --> 00:05:43.760]  或者生活守則的大檢查
[00:05:43.760 --> 00:05:46.040]  大家不妨
[00:05:46.120 --> 00:05:47.920]  你可以記下它
[00:05:47.920 --> 00:05:49.160]  全部記下它也行
[00:05:49.160 --> 00:05:51.760]  或者你可以寫下一些
[00:05:51.760 --> 00:05:53.760]  你已經做到
[00:05:53.760 --> 00:05:55.240]  你正在做的
[00:05:55.240 --> 00:05:57.520]  又或者更加重要的就是
[00:05:57.520 --> 00:05:59.360]  你寫下一些你做不到的
[00:05:59.360 --> 00:06:01.480]  究竟是哪些比較多呢?
[00:06:01.480 --> 00:06:03.080]  是做到的比較多呢?
[00:06:03.080 --> 00:06:04.600]  是做不到的比較多呢?
[00:06:04.600 --> 00:06:06.920]  或者可能有些項目
[00:06:06.920 --> 00:06:09.200]  是你從沒想過
[00:06:09.200 --> 00:06:11.760]  原來作為基督徒是要這樣的
[00:06:11.760 --> 00:06:15.360]  我們今天就有機會來反省一下
[00:06:16.720 --> 00:06:18.360]  在經文一開始
[00:06:18.360 --> 00:06:20.960]  當然是跟我們的信仰
[00:06:20.960 --> 00:06:24.120]  不能夠分割或者缺少的
[00:06:24.120 --> 00:06:25.640]  最重要的元素
[00:06:25.640 --> 00:06:26.440]  愛
[00:06:26.440 --> 00:06:28.360]  所以這裡就放在頭上了
[00:06:28.360 --> 00:06:31.120]  愛不可虛假
[00:06:31.120 --> 00:06:33.440]  今天
[00:06:33.440 --> 00:06:35.320]  我們活在一個
[00:06:35.320 --> 00:06:39.120]  可以說是充滿著虛假的世界
[00:06:39.120 --> 00:06:42.320]  有很多事情都是可以作假的
[00:06:42.320 --> 00:06:45.480]  而且有時候甚至乎是
[00:06:45.480 --> 00:06:47.240]  以假可以亂真
[00:06:47.240 --> 00:06:51.400]  以前我們小時候可能看到那些
[00:06:51.400 --> 00:06:53.120]  膠的花
[00:06:53.120 --> 00:06:57.200]  或者是做出來的膠
[00:06:57.200 --> 00:06:58.760]  可能是玩具的食物
[00:06:58.760 --> 00:07:00.560]  你一看到就是假的
[00:07:00.560 --> 00:07:02.040]  但是今天那些呢
[00:07:02.040 --> 00:07:04.040]  做到很真
[00:07:04.040 --> 00:07:06.320]  譬如真到一個什麼地步呢?
[00:07:06.320 --> 00:07:10.920]  如果大家有跟小朋友去書局買文具
[00:07:10.920 --> 00:07:13.800]  我們看到有時候那些擦紙膠
[00:07:14.080 --> 00:07:15.800]  做到很多不同的
[00:07:15.800 --> 00:07:17.440]  好像那些食物
[00:07:17.440 --> 00:07:18.280]  這樣子
[00:07:18.280 --> 00:07:19.240]  你一拿上手
[00:07:19.240 --> 00:07:20.480]  第一下的質感
[00:07:20.480 --> 00:07:21.600]  都很像的
[00:07:21.600 --> 00:07:23.480]  但是包裝就寫著
[00:07:23.480 --> 00:07:25.160]  這個不是食物
[00:07:25.160 --> 00:07:28.960]  但是如果你沒有很認真去看的話
[00:07:28.960 --> 00:07:32.120]  真的有一些是以假亂真的感覺
[00:07:32.120 --> 00:07:33.440]  愛
[00:07:33.440 --> 00:07:37.560]  會不會有時候也會有些人是以假亂真呢?
[00:07:37.560 --> 00:07:39.040]  也可能有的
[00:07:39.040 --> 00:07:40.720]  今天有很多的人
[00:07:40.720 --> 00:07:43.720]  跟你的關係可能是很好的
[00:07:44.560 --> 00:07:45.440]  但是
[00:07:45.440 --> 00:07:46.920]  到了一個地步
[00:07:46.920 --> 00:07:50.080]  如果有利益衝突的時候
[00:07:50.080 --> 00:07:56.520]  會不會有一個虛假的表現浮現出來呢?
[00:07:56.520 --> 00:08:00.320]  前一陣子有一部電視劇
[00:08:00.320 --> 00:08:01.440]  叫做《中間人》
[00:08:01.440 --> 00:08:02.880]  不知道大家有沒有看
[00:08:02.880 --> 00:08:04.160]  哇!真的
[00:08:04.160 --> 00:08:05.640]  也不知道是真還是假
[00:08:05.640 --> 00:08:06.920]  也挺可怕的
[00:08:06.920 --> 00:08:07.480]  是不是?
[00:08:07.480 --> 00:08:09.200]  連在他身邊
[00:08:09.200 --> 00:08:10.360]  最親近的人
[00:08:10.360 --> 00:08:12.520]  也未必能夠發現
[00:08:12.520 --> 00:08:15.480]  究竟他是真的愛她還是不愛她呢?
[00:08:15.480 --> 00:08:18.600]  究竟這個是電視劇集
[00:08:18.600 --> 00:08:21.160]  還是在我們的生活當中
[00:08:21.160 --> 00:08:22.280]  在我們身邊
[00:08:22.280 --> 00:08:24.200]  可能也會有這樣的人呢?
[00:08:24.200 --> 00:08:27.520]  今天跟你關係可能最好的同事
[00:08:27.520 --> 00:08:30.680]  會不會因為一些利益
[00:08:30.680 --> 00:08:32.600]  權力的問題
[00:08:32.600 --> 00:08:37.080]  可以導致這個愛會變質
[00:08:37.080 --> 00:08:41.680]  或者是因為他認為你有一些利用價值
[00:08:41.680 --> 00:08:43.280]  所以才對你這麼好
[00:08:43.280 --> 00:08:46.280]  如果是因為出於一些條件
[00:08:46.280 --> 00:08:48.920]  希望換取一些好處
[00:08:48.920 --> 00:08:51.520]  然後才有愛的表現
[00:08:51.520 --> 00:08:53.520]  這就是一個虛假的愛
[00:08:53.520 --> 00:08:59.840]  在《聖經》當中一個最明顯
[00:08:59.840 --> 00:09:02.920]  是我們不會忘記的一個例子
[00:09:02.920 --> 00:09:05.880]  就是猶太人如何出賣耶穌
[00:09:05.880 --> 00:09:09.480]  猶太人用了一個暗號
[00:09:09.800 --> 00:09:13.200]  讓捉拿耶穌的士兵知道誰是耶穌
[00:09:13.200 --> 00:09:15.920]  就是當他見到耶穌的時候
[00:09:15.920 --> 00:09:16.840]  走過去
[00:09:16.840 --> 00:09:19.120]  一個很親熱的態度
[00:09:19.120 --> 00:09:21.000]  來到去親愛耶穌的時候
[00:09:21.000 --> 00:09:24.520]  那些士兵就看到那個是耶穌
[00:09:24.520 --> 00:09:26.680]  然後就將耶穌捉拿
[00:09:26.680 --> 00:09:29.760]  這就是虛假的愛
[00:09:29.760 --> 00:09:33.160]  是一個充滿著危險
[00:09:33.160 --> 00:09:35.960]  出賣的愛
[00:09:35.960 --> 00:09:37.560]  作為基督徒
[00:09:37.560 --> 00:09:40.000]  我們不應該有這種表現
[00:09:40.000 --> 00:09:40.960]  我們是很明白的
[00:09:40.960 --> 00:09:42.520]  但是我們也要想想
[00:09:42.520 --> 00:09:45.680]  有時候我們如何對待身邊的人
[00:09:45.680 --> 00:09:49.720]  如果我們不是因為記得《聖經》的教導
[00:09:49.720 --> 00:09:52.720]  而是我們因為為了不同的原因
[00:09:52.720 --> 00:09:55.000]  才有這個愛的表現
[00:09:55.000 --> 00:09:57.560]  這就是一個虛假的愛
[00:09:57.560 --> 00:09:59.280]  作為基督徒要很小心
[00:09:59.280 --> 00:10:01.160]  第二項
[00:10:01.160 --> 00:10:04.040]  是在第九節的下半節
[00:10:04.840 --> 00:10:08.640]  惡要厭惡,善要親近
[00:10:08.640 --> 00:10:11.560]  今天在這個世界
[00:10:11.560 --> 00:10:14.000]  善和惡的界線
[00:10:14.000 --> 00:10:16.280]  似乎是越來越模糊
[00:10:16.280 --> 00:10:19.000]  究竟我們做哪些事情
[00:10:19.000 --> 00:10:20.960]  才是善的事情
[00:10:20.960 --> 00:10:23.400]  哪些事情是惡的事情呢?
[00:10:23.400 --> 00:10:25.960]  當然有時候是很清楚的
[00:10:25.960 --> 00:10:28.880]  是不會去懷疑的
[00:10:28.880 --> 00:10:31.000]  當你看到有需要的人
[00:10:31.000 --> 00:10:32.160]  你加以援手
[00:10:32.160 --> 00:10:34.120]  當然這就是善
[00:10:34.400 --> 00:10:38.200]  當你看到有些不對的事情
[00:10:38.200 --> 00:10:40.120]  不法的事情發生的時候
[00:10:40.120 --> 00:10:41.800]  你要來去舉報
[00:10:41.800 --> 00:10:43.560]  這個很明顯
[00:10:43.560 --> 00:10:45.360]  就是惡要厭惡
[00:10:45.360 --> 00:10:46.960]  善要親近
[00:10:46.960 --> 00:10:50.480]  但是今天是一個充滿著仇恨
[00:10:50.480 --> 00:10:53.400]  充滿著虛假的世界當中
[00:10:53.400 --> 00:10:56.560]  基督徒如何來做到惡要厭惡
[00:10:56.560 --> 00:10:57.960]  善要親近呢?
[00:10:57.960 --> 00:10:59.800]  實在是一個很大的挑戰
[00:10:59.800 --> 00:11:03.000]  可能在這幾天大家看到你的牧師
[00:11:03.400 --> 00:11:05.640]  上了電視上了報紙
[00:11:05.640 --> 00:11:07.520]  可能大家都覺得很奇怪
[00:11:07.520 --> 00:11:10.120]  為什麼牧師突然間會跑出來呢?
[00:11:10.120 --> 00:11:13.040]  可能有些頂梓梅未必知道
[00:11:13.040 --> 00:11:18.160]  但是在一個叫做關鍵的時刻
[00:11:18.160 --> 00:11:22.200]  我們有一群教牧的童工
[00:11:22.200 --> 00:11:23.680]  有些基督徒
[00:11:23.680 --> 00:11:25.320]  大家都很擔心
[00:11:25.320 --> 00:11:30.440]  我們香港當然好像被很多政治的議題
[00:11:30.440 --> 00:11:33.000]  一直拉我們進去漩渦當中
[00:11:33.280 --> 00:11:35.040]  甚至乎是基督徒
[00:11:35.040 --> 00:11:37.080]  我們大家都有不同的想法
[00:11:37.080 --> 00:11:39.520]  這個其實是很正常的
[00:11:39.520 --> 00:11:43.600]  但是很可惜就是我們慢慢地捲入了漩渦裡面
[00:11:43.600 --> 00:11:47.160]  我們忘記了聖經的教導是什麼
[00:11:47.160 --> 00:11:50.520]  無論你是用什麼取態也好
[00:11:50.520 --> 00:11:53.040]  我們都要回到聖經那裡
[00:11:53.040 --> 00:11:55.480]  你用什麼方式來行動
[00:11:55.480 --> 00:11:59.760]  如果失去了聖經的提醒和原則
[00:12:00.000 --> 00:12:04.440]  其實就算你是用一個所謂多麼正義的旗號
[00:12:04.440 --> 00:12:07.000]  其實可能也是失去了那個意義
[00:12:07.000 --> 00:12:11.040]  所以其實我們都是起來去提醒所有的人
[00:12:11.040 --> 00:12:12.960]  不論你有什麼立場
[00:12:12.960 --> 00:12:15.520]  最重要的就是回到聖經那裡
[00:12:15.520 --> 00:12:16.520]  當然了
[00:12:16.520 --> 00:12:19.240]  大家在報紙或者電視裡面看到
[00:12:19.240 --> 00:12:22.640]  牧師只是說了其中一部分好像跟聖經無關
[00:12:22.640 --> 00:12:24.960]  但是其實我們說了很多很多的事情
[00:12:24.960 --> 00:12:26.000]  是跟聖經有關
[00:12:26.000 --> 00:12:29.640]  當然在這個報導裡面就不會說出來
[00:12:29.640 --> 00:12:32.040]  因為如果牧師去說耶穌
[00:12:32.040 --> 00:12:33.640]  我真的說了耶穌出來
[00:12:33.640 --> 00:12:36.120]  但是那些記者是不會去提的
[00:12:36.120 --> 00:12:39.920]  但是這件事情在基督徒的群體當中
[00:12:39.920 --> 00:12:44.440]  相信是開始有一些作用
[00:12:44.440 --> 00:12:47.440]  就是原來我們很多的爭拗
[00:12:47.440 --> 00:12:49.480]  甚至乎是基督徒之間
[00:12:49.480 --> 00:12:53.480]  我們忘記了聖經怎麼來提醒我們
[00:12:53.480 --> 00:12:55.600]  那個惡者
[00:12:55.600 --> 00:12:57.480]  其實也不是一個人
[00:12:57.480 --> 00:12:59.200]  或者是某一個組織
[00:12:59.200 --> 00:13:00.280]  某一群人
[00:13:00.280 --> 00:13:02.000]  那個惡者就是撒旦
[00:13:02.000 --> 00:13:04.960]  他利用了很多這樣的方法來做分化
[00:13:04.960 --> 00:13:06.960]  用了很多的虛方
[00:13:06.960 --> 00:13:09.200]  來欺騙人
[00:13:09.200 --> 00:13:11.560]  今天如果我們沒有看清楚
[00:13:11.560 --> 00:13:14.800]  那個才是我們要來對付的對象
[00:13:14.800 --> 00:13:18.080]  以為我們政見的不同就是我們要去對付的對象
[00:13:18.080 --> 00:13:19.680]  其實是很傻的
[00:13:19.680 --> 00:13:21.960]  反過來善要親近
[00:13:21.960 --> 00:13:24.320]  善其實是上帝
[00:13:24.320 --> 00:13:27.600]  反而我們要放多一點焦點
[00:13:27.600 --> 00:13:29.880]  就是當我們要去親近神的時候
[00:13:29.880 --> 00:13:32.400]  我們才知道應該怎麼去做
[00:13:32.400 --> 00:13:36.000]  這個其實是一個很大的挑戰
[00:13:36.000 --> 00:13:39.040]  今天我相信包括了我自己在內
[00:13:39.040 --> 00:13:40.880]  我們也要繼續學習
[00:13:40.880 --> 00:13:44.000]  求神給我們有智慧去明辨是非
[00:13:44.000 --> 00:13:46.200]  這是基督徒很重要的
[00:13:46.200 --> 00:13:49.600]  如果在愛之內
[00:13:49.600 --> 00:13:51.120]  沒有了明辨是非
[00:13:51.120 --> 00:13:52.800]  其實一個盲目的愛
[00:13:52.800 --> 00:13:54.200]  不是一個真正的愛
[00:13:54.200 --> 00:13:55.840]  神對人的愛
[00:13:55.840 --> 00:13:57.440]  也不是去放縱的
[00:13:57.440 --> 00:13:59.000]  當我們有錯誤的時候
[00:13:59.000 --> 00:14:00.480]  也要去管教
[00:14:00.480 --> 00:14:01.560]  也要去督責
[00:14:01.560 --> 00:14:03.480]  這才是真正的愛
[00:14:03.480 --> 00:14:05.680]  所以到了第三點
[00:14:05.680 --> 00:14:08.320]  將範圍再收窄一點
[00:14:08.320 --> 00:14:11.840]  就是愛弟兄要相親相愛
[00:14:11.840 --> 00:14:14.560]  這個相親相愛在聖經裡面的意思
[00:14:14.560 --> 00:14:17.000]  是一種熱情的表達
[00:14:17.000 --> 00:14:19.760]  大家回到教會的時候
[00:14:19.760 --> 00:14:23.120]  感覺到有這種相親相愛嗎?
[00:14:23.120 --> 00:14:25.760]  因為你回到教會的時候
[00:14:25.760 --> 00:14:29.280]  你也只是感覺到一種冰冷
[00:14:29.280 --> 00:14:34.000]  我們很感謝郭執事
[00:14:34.000 --> 00:14:35.560]  他告訴我們
[00:14:35.560 --> 00:14:37.200]  我們在教會裡面
[00:14:37.200 --> 00:14:41.240]  每一個主人都要盡量和大家握手
[00:14:41.240 --> 00:14:43.080]  所以我記得有一次
[00:14:43.080 --> 00:14:48.080]  有一位準備去洗禮的弟兄
[00:14:48.080 --> 00:14:50.960]  姐妹也應該有說過
[00:14:50.960 --> 00:14:53.040]  但是弟兄的感覺比較深刻
[00:14:53.040 --> 00:14:55.320]  他回到教會
[00:14:55.760 --> 00:14:58.520]  他說郭執事會捉著我的手和我握手
[00:14:58.520 --> 00:15:00.760]  他說最初我不知道他是誰
[00:15:00.760 --> 00:15:01.960]  後來就知道了
[00:15:01.960 --> 00:15:04.040]  他說得到這位長者的握手
[00:15:04.040 --> 00:15:05.360]  他覺得很有力量
[00:15:05.360 --> 00:15:07.840]  可能很多弟兄姐妹都是
[00:15:07.840 --> 00:15:09.600]  在一個星期當中
[00:15:09.600 --> 00:15:10.880]  你可能和很多人握手
[00:15:10.880 --> 00:15:13.600]  但是那些是一些門面的功夫
[00:15:13.600 --> 00:15:15.600]  好像也是表現一種禮貌
[00:15:15.600 --> 00:15:18.440]  但是在教會裡面的那種接納
[00:15:18.440 --> 00:15:20.760]  那種真正的關心
[00:15:20.760 --> 00:15:22.440]  對每一個人來說
[00:15:22.440 --> 00:15:25.280]  其實特別是今天一個冷漠的世界來說
[00:15:25.280 --> 00:15:26.840]  是非常重要的
[00:15:26.840 --> 00:15:29.320]  所以我們去學習
[00:15:29.320 --> 00:15:32.120]  在教會裡面的一種真誠的接納
[00:15:32.120 --> 00:15:37.000]  因為在這裡我們將所有的身份都可以放下
[00:15:37.000 --> 00:15:39.680]  我們不理會究竟你在工作裡面
[00:15:39.680 --> 00:15:42.280]  可能你可以去管理多少人
[00:15:42.280 --> 00:15:45.600]  或者有多少人要來聽你指揮
[00:15:45.600 --> 00:15:48.040]  或者你有多有學問等等也好
[00:15:48.040 --> 00:15:50.120]  這些全部我們都可以放下
[00:15:50.120 --> 00:15:53.920]  也不需要介意你自己是來自一個什麼背景
[00:15:53.920 --> 00:15:54.920]  在這裡
[00:15:54.920 --> 00:15:57.000]  就是上帝家裡面的人
[00:15:57.000 --> 00:15:58.640]  我們大家都是一樣的
[00:15:58.640 --> 00:16:04.240]  所以這是在保羅提到我們作為基督徒的時候
[00:16:04.240 --> 00:16:06.000]  我們要有的表現
[00:16:06.000 --> 00:16:08.840]  所以接著有相關的就是
[00:16:08.840 --> 00:16:10.920]  恭敬人要彼此推揚
[00:16:10.920 --> 00:16:12.680]  在這個世界裡面
[00:16:12.680 --> 00:16:14.240]  我們不會去恭敬人的
[00:16:14.240 --> 00:16:15.640]  我們只會想
[00:16:15.640 --> 00:16:17.040]  你要恭敬我
[00:16:17.040 --> 00:16:18.760]  我怎麼會去恭敬你
[00:16:18.760 --> 00:16:19.400]  是不是?
[00:16:19.400 --> 00:16:21.520]  當我有權力的時候
[00:16:21.520 --> 00:16:23.800]  你就要在我的手下
[00:16:23.800 --> 00:16:26.480]  當我有錢的時候
[00:16:26.480 --> 00:16:28.200]  你就要聽我去花
[00:16:28.200 --> 00:16:30.880]  但是在教會
[00:16:30.880 --> 00:16:33.240]  在基督徒的群體當中
[00:16:33.240 --> 00:16:35.680]  我們恭敬人彼此推揚
[00:16:35.680 --> 00:16:38.000]  我們是要去肯定其他人
[00:16:38.000 --> 00:16:41.280]  甚至乎我們要去服侍其他人
[00:16:41.280 --> 00:16:46.560]  而不是去帶領或者指揮其他人
[00:16:46.560 --> 00:16:49.320]  殷勤不可懶惰
[00:16:49.320 --> 00:16:51.920]  要伶侣火熱常常服侍主
[00:16:52.200 --> 00:16:54.320]  這裡是在說一件事情
[00:16:54.320 --> 00:16:55.960]  但是包含了兩個元素
[00:16:55.960 --> 00:16:58.640]  就是殷勤和伶侣的火熱
[00:16:58.640 --> 00:17:02.680]  在教會當中我們看到很多人都很殷勤
[00:17:02.680 --> 00:17:04.760]  很多參與的姐妹
[00:17:04.760 --> 00:17:05.760]  很多的服侍
[00:17:05.760 --> 00:17:07.240]  這個我們是欣賞的
[00:17:07.240 --> 00:17:10.200]  但是究竟這個服侍的原動力
[00:17:10.200 --> 00:17:12.520]  是因為來自伶侣的火熱
[00:17:12.520 --> 00:17:15.480]  抑或因為有人叫我做
[00:17:15.480 --> 00:17:17.560]  而因為我們大家關係好
[00:17:17.560 --> 00:17:19.000]  我不想推他
[00:17:19.000 --> 00:17:20.760]  不想令他失望
[00:17:20.760 --> 00:17:22.480]  所以去做、去回應
[00:17:22.480 --> 00:17:24.920]  可能你的開始是這樣
[00:17:24.920 --> 00:17:27.360]  但是你繼續下去就不可以是這樣
[00:17:27.360 --> 00:17:29.840]  當你去做一個侍奉的時候
[00:17:29.840 --> 00:17:33.360]  千萬不要因為牧師叫我去做
[00:17:33.360 --> 00:17:35.360]  這樣其實是不好的
[00:17:35.360 --> 00:17:36.800]  尤其是最不好的就是
[00:17:36.800 --> 00:17:38.760]  因為這個牧師叫我先做
[00:17:38.760 --> 00:17:40.960]  那個牧師叫我,我又不太想做
[00:17:40.960 --> 00:17:42.640]  這樣更加不好
[00:17:42.640 --> 00:17:43.840]  你要記得
[00:17:43.840 --> 00:17:45.160]  是神要你去做
[00:17:45.160 --> 00:17:47.640]  是神給你一個福分來服侍
[00:17:47.640 --> 00:17:49.600]  所以這種伶侣的火熱
[00:17:49.600 --> 00:17:51.440]  不是因為人的關係
[00:17:51.440 --> 00:17:53.800]  不是因為想表現自己
[00:17:53.800 --> 00:17:55.320]  而是完完全全
[00:17:55.320 --> 00:17:56.720]  是因為你知道
[00:17:56.720 --> 00:17:58.720]  神來到祂愛你
