
[00:00:00.000 --> 00:00:02.000]  幸福快樂的人生
[00:04:09.000 --> 00:04:10.000]  你的生命在屬靈的生命當中
[00:04:10.000 --> 00:04:12.000]  你的線是怎樣呢
[00:04:12.000 --> 00:04:13.000]  又多一條線
[00:04:13.000 --> 00:04:15.000]  這就是兩條人生曲線
[00:04:15.000 --> 00:04:18.000]  一般人沒有信仰
[00:04:18.000 --> 00:04:21.000]  他人生的起跌
[00:04:21.000 --> 00:04:24.000]  就是他的開心不開心
[00:04:24.000 --> 00:04:26.000]  跟著他走
[00:04:26.000 --> 00:04:27.000]  一路這樣走
[00:04:27.000 --> 00:04:28.000]  但基圖不同的地方
[00:04:28.000 --> 00:04:33.000]  就是往往在我們人生低谷
[00:04:33.000 --> 00:04:37.000]  很多困難挫折
[00:04:37.000 --> 00:04:38.000]  大環境
[00:04:38.000 --> 00:04:39.000]  小氣候
[00:04:39.000 --> 00:04:42.000]  很多事情我們無法迴避
[00:04:42.000 --> 00:04:44.000]  我們沒有免疫症
[00:04:44.000 --> 00:04:46.000]  即是我們香港面對很多問題
[00:04:46.000 --> 00:04:47.000]  我們就要面對
[00:04:47.000 --> 00:04:48.000]  人生的悲歡離合
[00:04:48.000 --> 00:04:49.000]  生老病死
[00:04:49.000 --> 00:04:50.000]  我們都要面對
[00:04:50.000 --> 00:04:52.000]  但我們的屬靈生命
[00:04:52.000 --> 00:04:56.000]  是不一定隨著人生的際遇
[00:04:56.000 --> 00:04:59.000]  或者命運的線是等同的
[00:04:59.000 --> 00:05:02.000]  我們可以有多條曲線
[00:05:02.000 --> 00:05:05.000]  而這條曲線有很多情況下
[00:05:05.000 --> 00:05:07.000]  是我們人生去到谷底
[00:05:07.000 --> 00:05:11.000]  但可能是靈情去到高峰
[00:05:11.000 --> 00:05:14.000]  聖經人物很多
[00:05:14.000 --> 00:05:15.000]  就是這樣
[00:05:15.000 --> 00:05:17.000]  最典型的寶羅
[00:05:17.000 --> 00:05:21.000]  寶羅最感動人心的作品
[00:05:21.000 --> 00:05:24.000]  是監獄書信
[00:05:24.000 --> 00:05:26.000]  坐監講喜樂
[00:05:26.000 --> 00:05:27.000]  講平安
[00:05:27.000 --> 00:05:30.000]  講盼望
[00:05:30.000 --> 00:05:32.000]  人生際遇
[00:05:32.000 --> 00:05:36.000]  在羅馬營的大型事後下
[00:05:36.000 --> 00:05:41.000]  但寫出最觸動人心的作品
[00:05:41.000 --> 00:05:44.000]  剛剛相反
[00:05:44.000 --> 00:05:46.000]  我經常自己問這個問題
[00:05:46.000 --> 00:05:48.000]  作為一個自由傳道人
[00:05:48.000 --> 00:05:50.000]  我必須掌握到
[00:05:50.000 --> 00:05:52.000]  會有需要什麼
[00:05:52.000 --> 00:05:54.000]  我問自己
[00:05:54.000 --> 00:05:56.000]  新約聖經二千多年
[00:05:56.000 --> 00:05:58.000]  舊約聖經三千多年
[00:05:58.000 --> 00:06:00.000]  你叫我讀回二三千年前
[00:06:00.000 --> 00:06:02.000]  希伯來民族的歷史
[00:06:02.000 --> 00:06:05.000]  對今時今日香港我們有什麼得著
[00:06:05.000 --> 00:06:09.000]  所以我相信我們的訊息
[00:06:09.000 --> 00:06:13.000]  我們必須有一個立體的交代
[00:06:13.000 --> 00:06:17.000]  認識經文的歷史背景
[00:06:17.000 --> 00:06:22.000]  切換到當代時代社會的處境
[00:06:22.000 --> 00:06:28.000]  而去觸動碰到會眾的心境
[00:06:28.000 --> 00:06:31.000]  背景 處境 心境
[00:06:31.000 --> 00:06:34.000]  所以今天我揀選了一個很特別的經文
[00:06:34.000 --> 00:06:40.000]  用一種平衡時空的方式和大家演繹
[00:06:40.000 --> 00:06:42.000]  在教會文化當中
[00:06:42.000 --> 00:06:44.000]  我們通常都是報喜不報憂
[00:06:44.000 --> 00:06:48.000]  我們總是講很多很振奮人心的見證
[00:06:48.000 --> 00:06:51.000]  講很多感恩讚美的說話
[00:06:51.000 --> 00:06:55.000]  因此我們隱藏了我們內心很多的傷痕
[00:06:55.000 --> 00:06:57.000]  隱藏了我們內心很多的憂慮
[00:06:57.000 --> 00:07:02.000]  於是有時候都難免會帶著很多的面具回來教會
[00:07:02.000 --> 00:07:09.000]  但事實上神是容許人展示他的衰樣
[00:07:09.000 --> 00:07:13.000]  當他樣子衰的時候才是我們最真實的時候
[00:07:13.000 --> 00:07:16.000]  我們看舊約的人物很特別
[00:07:16.000 --> 00:07:20.000]  那些人物我們需要更加進入我們的心靈
[00:07:20.000 --> 00:07:22.000]  為什麼那些人物那麼重要呢
[00:07:22.000 --> 00:07:24.000]  你會發覺有些人物
[00:07:24.000 --> 00:07:27.000]  聖經是記載他一生的
[00:07:27.000 --> 00:07:29.000]  從出世開始寫起
[00:07:29.000 --> 00:07:33.000]  那些人物是重要的
[00:07:33.000 --> 00:07:38.000]  有些人物你會發覺大半生的事蹟都會記載的
[00:07:38.000 --> 00:07:40.000]  那些人物又是重要的
[00:07:40.000 --> 00:07:43.000]  其中一個大衛
[00:07:43.000 --> 00:07:48.000]  大衛是一個很具爭議性的人物
[00:07:48.000 --> 00:07:53.000]  他擁有詩人的質素
[00:07:53.000 --> 00:07:56.000]  藝術家的智慧和創意
[00:07:56.000 --> 00:08:00.000]  勇士的武藝和軍王的智慧
[00:08:00.000 --> 00:08:02.000]  看上去是一個很完美的人
[00:08:02.000 --> 00:08:04.000]  文鋪武略
[00:08:04.000 --> 00:08:07.000]  懂得作詩、填詞、彈奏
[00:08:07.000 --> 00:08:09.000]  懂得打仗、有勇敢
[00:08:09.000 --> 00:08:11.000]  可以治理國家
[00:08:11.000 --> 00:08:14.000]  但這一面看到大衛是怎樣呢
[00:08:14.000 --> 00:08:19.000]  淫人妻、殺人夫
[00:08:19.000 --> 00:08:22.000]  既犯家淫罪亦犯謀殺罪
[00:08:22.000 --> 00:08:26.000]  那些人物為何神仍然那麼重視他呢
[00:08:26.000 --> 00:08:28.000]  大衛屬靈的秘訣就是
[00:08:28.000 --> 00:08:31.000]  他寓意被他衰養神看到
[00:08:31.000 --> 00:08:35.000]  在最困難、最低谷的時候
[00:08:35.000 --> 00:08:38.000]  仍然抓住上帝不放
[00:08:38.000 --> 00:08:42.000]  這是我們進入大衛心靈的寫照
[00:08:42.000 --> 00:08:45.000]  很多年前
[00:08:45.000 --> 00:08:48.000]  我有一位好朋友信了耶穌
[00:08:48.000 --> 00:08:52.000]  因為目空一切
[00:08:52.000 --> 00:08:54.000]  狂傲不羈
[00:08:54.000 --> 00:08:56.000]  七言不信
[00:08:56.000 --> 00:08:59.000]  無限自我膨脹的城中名嘴
[00:08:59.000 --> 00:09:01.000]  信耶穌
[00:09:01.000 --> 00:09:03.000]  當時一班好朋友
[00:09:03.000 --> 00:09:05.000]  其實都很關心他
[00:09:05.000 --> 00:09:07.000]  信得夠不夠實呢
[00:09:07.000 --> 00:09:09.000]  夠不夠真呢
[00:09:09.000 --> 00:09:11.000]  哪間教會沒有他呢
[00:09:11.000 --> 00:09:13.000]  想不到
[00:09:13.000 --> 00:09:17.000]  可能那時他未認識閩因堂
[00:09:17.000 --> 00:09:21.000]  閩因堂十幾年前都未有那麼健壯
[00:09:21.000 --> 00:09:25.000]  所以有位好朋友叫張堅庭導演
[00:09:25.000 --> 00:09:29.000]  因為李碧芯當時在商台
[00:09:29.000 --> 00:09:31.000]  他們打電話給我
[00:09:31.000 --> 00:09:34.000]  今次師兄一定要你出馬
[00:09:34.000 --> 00:09:36.000]  他是信你的
[00:09:36.000 --> 00:09:38.000]  是你才能搞定他
[00:09:38.000 --> 00:09:40.000]  於是我就義無反顧
[00:09:40.000 --> 00:09:42.000]  跟一位好朋友
[00:09:42.000 --> 00:09:46.000]  我們開一個很小的茶經小組
[00:09:46.000 --> 00:09:48.000]  只收男不收女
[00:09:48.000 --> 00:09:52.000]  我就準備了八堂大衛的生平
[00:09:52.000 --> 00:09:54.000]  很適合他
[00:09:54.000 --> 00:09:56.000]  很適合他
[00:09:56.000 --> 00:09:59.000]  第一堂上課前我跟他說
[00:09:59.000 --> 00:10:03.000]  我們識於微時
[00:10:03.000 --> 00:10:05.000]  大家都不是那麼威的時候
[00:10:05.000 --> 00:10:06.000]  我們識了
[00:10:06.000 --> 00:10:08.000]  識於微時的朋友很重要
[00:10:08.000 --> 00:10:11.000]  我們很老實
[00:10:11.000 --> 00:10:14.000]  我說信耶穌
[00:10:14.000 --> 00:10:18.000]  跟你以前跟黃大仙跟什麼不同
[00:10:18.000 --> 00:10:22.000]  信耶穌就要人從天緣
[00:10:22.000 --> 00:10:24.000]  要聽給神點
[00:10:24.000 --> 00:10:26.000]  你拜其他偶像
[00:10:26.000 --> 00:10:29.000]  莫非是想神照著你
[00:10:29.000 --> 00:10:31.000]  有個大佬看著你
[00:10:31.000 --> 00:10:32.000]  天從人緣
[00:10:32.000 --> 00:10:34.000]  神給你點
[00:10:34.000 --> 00:10:40.000]  如果你明白接受這個基本的講法
[00:10:40.000 --> 00:10:42.000]  我就開始去茶經
[00:10:42.000 --> 00:10:44.000]  祈禱
[00:10:44.000 --> 00:10:46.000]  如果不明白不接受
[00:10:46.000 --> 00:10:48.000]  我們換個話題
[00:10:48.000 --> 00:10:50.000]  我終於跟他說海峽兩岸
[00:10:50.000 --> 00:10:52.000]  說台灣說大陸
[00:10:52.000 --> 00:10:54.000]  說中國的未來
[00:10:54.000 --> 00:10:56.000]  說香港的政治
[00:10:56.000 --> 00:10:58.000]  少數人可以跟他對嘴
[00:10:58.000 --> 00:11:00.000]  少數人會覺得尊重
[00:11:00.000 --> 00:11:03.000]  他看著我說
[00:11:03.000 --> 00:11:05.000]  說這些
[00:11:05.000 --> 00:11:07.000]  別人說我會明
[00:11:07.000 --> 00:11:09.000]  你講我怎會不明
[00:11:09.000 --> 00:11:12.000]  你年輕時我認識你
[00:11:12.000 --> 00:11:14.000]  你在星島做散仔我認識你
[00:11:14.000 --> 00:11:16.000]  你做了老總
[00:11:16.000 --> 00:11:18.000]  狐仙的愛將
[00:11:18.000 --> 00:11:21.000]  不做老總又搞什麼時代論壇
[00:11:21.000 --> 00:11:23.000]  這些
[00:11:23.000 --> 00:11:25.000]  你人從天緣
[00:11:25.000 --> 00:11:26.000]  我說可以了
[00:11:26.000 --> 00:11:29.000]  我們開始茶經
[00:11:29.000 --> 00:11:31.000]  很特別
[00:11:31.000 --> 00:11:33.000]  信仰就是這樣
[00:11:33.000 --> 00:11:37.000]  我們需要有兩條人生曲線
[00:11:37.000 --> 00:11:40.000]  基督徒不一定因凡沖順
[00:11:40.000 --> 00:11:44.000]  基督徒有時會特別行窄路
[00:11:44.000 --> 00:11:47.000]  很多人的智慧
[00:11:47.000 --> 00:11:49.000]  古惑招數你不能用
[00:11:49.000 --> 00:11:51.000]  你要行正路
[00:11:51.000 --> 00:11:53.000]  執正離道有時是吃虧的
[00:11:53.000 --> 00:11:56.000]  但如果我們都像人一樣
[00:11:56.000 --> 00:11:59.000]  跟住人生的高低起跌
[00:11:59.000 --> 00:12:02.000]  而覺得我們這樣就開不開心
[00:12:02.000 --> 00:12:04.000]  這樣就失敗
[00:12:04.000 --> 00:12:09.000]  我們未進入真正信仰的深度
[00:12:09.000 --> 00:12:11.000]  我們很浮面
[00:12:11.000 --> 00:12:13.000]  有時聽弟子們祈禱
[00:12:13.000 --> 00:12:15.000]  有時笑他們
[00:12:15.000 --> 00:12:16.000]  我聽他們祈禱
[00:12:16.000 --> 00:12:17.000]  如果我沒有聽頭一句
[00:12:17.000 --> 00:12:18.000]  沒有聽尾一句
[00:12:18.000 --> 00:12:20.000]  聽中間那一段
[00:12:20.000 --> 00:12:22.000]  跟黃大仙祈福
[00:12:22.000 --> 00:12:24.000]  觀音謝父分別不大
[00:12:24.000 --> 00:12:27.000]  都是求者一樣求那一樣
[00:12:27.000 --> 00:12:30.000]  其實我們不懂祈禱
[00:12:30.000 --> 00:12:31.000]  詩篇很重要
[00:12:31.000 --> 00:12:33.000]  今日我選一段詩篇
[00:12:33.000 --> 00:12:36.000]  同時教大家怎樣祈禱
[00:12:36.000 --> 00:12:37.000]  有一本好書
[00:12:37.000 --> 00:12:40.000]  叫做耶穌的祈禱書
[00:12:40.000 --> 00:12:41.000]  潘霍華寫的
[00:12:41.000 --> 00:12:42.000]  大詩
[00:12:42.000 --> 00:12:43.000]  很薄的
[00:12:43.000 --> 00:12:45.000]  但不容易讀
[00:12:45.000 --> 00:12:47.000]  他說看詩篇
[00:12:47.000 --> 00:12:51.000]  就學會怎樣祈禱
[00:12:51.000 --> 00:12:54.000]  熟讀唐詩三百首
[00:12:54.000 --> 00:12:56.000]  那又怎樣
[00:12:56.000 --> 00:12:58.000]  不會吟詩也會偷
[00:12:58.000 --> 00:13:00.000]  熟讀詩篇八五天
[00:13:00.000 --> 00:13:03.000]  不會祈禱也會奇
[00:13:03.000 --> 00:13:05.000]  祈禱
[00:13:05.000 --> 00:13:07.000]  祈禱是怎樣
[00:13:07.000 --> 00:13:10.000]  打開我們的心
[00:13:10.000 --> 00:13:11.000]  我們的衰樣
[00:13:11.000 --> 00:13:14.000]  我們的眼淚
[00:13:14.000 --> 00:13:17.000]  全部躺開
[00:13:17.000 --> 00:13:21.000]  於是我和神近距離接觸
[00:13:21.000 --> 00:13:23.000]  而不是把很多熟悉的詞彙
[00:13:23.000 --> 00:13:24.000]  二手信仰那些
[00:13:24.000 --> 00:13:26.000]  不知道哪裏抄回來的東西
[00:13:26.000 --> 00:13:28.000]  寫一篇文章出來讀一次
[00:13:28.000 --> 00:13:30.000]  讀錯了有時
[00:13:30.000 --> 00:13:34.000]  不是發自真心的
[00:13:34.000 --> 00:13:36.000]  詩篇五十六篇是大衛
[00:13:36.000 --> 00:13:41.000]  人生低潮所寫的
[00:13:41.000 --> 00:13:43.000]  醉仰書時寫的
[00:13:43.000 --> 00:13:45.000]  剛才主席為我讀出
[00:13:45.000 --> 00:13:47.000]  像不像得到
[00:13:47.000 --> 00:13:50.000]  當時逃避掃羅的追殺
[00:13:50.000 --> 00:13:51.000]  走著走著
[00:13:51.000 --> 00:13:53.000]  走到祭司那裏
[00:13:53.000 --> 00:13:55.000]  肚餓了亡命了
[00:13:55.000 --> 00:13:56.000]  祭司覺得不妥
[00:13:56.000 --> 00:13:57.000]  怎會自己來呢
[00:13:57.000 --> 00:13:59.000]  這個不是掃羅王旗下的第一位外長
[00:13:59.000 --> 00:14:03.000]  這就是我們以色列偉大的戰士
[00:14:03.000 --> 00:14:05.000]  看他的樣子
[00:14:05.000 --> 00:14:06.000]  發覺不妥
[00:14:06.000 --> 00:14:08.000]  有少許懷疑
[00:14:08.000 --> 00:14:09.000]  大衛很厲害
[00:14:09.000 --> 00:14:13.000]  現在我有一個特別任務
[00:14:13.000 --> 00:14:14.000]  掃羅王吩咐我
[00:14:14.000 --> 00:14:15.000]  你不要問那麼多
[00:14:15.000 --> 00:14:17.000]  為甚麼沒有隨從呢
[00:14:17.000 --> 00:14:18.000]  你看不到的
[00:14:18.000 --> 00:14:19.000]  有人在等我
[00:14:19.000 --> 00:14:22.000]  這些對待任務你不知道的
[00:14:22.000 --> 00:14:24.000]  騙餅吃
[00:14:24.000 --> 00:14:26.000]  還騙了一把刀
[00:14:26.000 --> 00:14:27.000]  去旁身
[00:14:27.000 --> 00:14:29.000]  祭司騙的
[00:14:29.000 --> 00:14:31.000]  很厲害
[00:14:31.000 --> 00:14:34.000]  掃羅王走到那個甚麼城
[00:14:34.000 --> 00:14:35.000]  那個甚麼城呢
[00:14:35.000 --> 00:14:37.000]  菲利士人的陣營
[00:14:37.000 --> 00:14:38.000]  一認識到他
[00:14:38.000 --> 00:14:40.000]  這個就是他人民公敵
[00:14:40.000 --> 00:14:42.000]  菲利士人的公敵
[00:14:42.000 --> 00:14:44.000]  就是殺死他們第一位戰士
[00:14:44.000 --> 00:14:46.000]  哥利納的大衛少年
[00:14:46.000 --> 00:14:48.000]  一認識到他
[00:14:48.000 --> 00:14:53.000]  自動送羊入虎口
[00:14:53.000 --> 00:14:55.000]  殺無赦
[00:14:55.000 --> 00:14:57.000]  大衛很厲害
[00:14:57.000 --> 00:14:58.000]  他怎樣做
[00:14:58.000 --> 00:15:01.000]  扮瘋癲
[00:15:01.000 --> 00:15:03.000]  將口水塗在鬍鬚
[00:15:03.000 --> 00:15:04.000]  在牆上寫字
[00:15:04.000 --> 00:15:06.000]  摸個黃都被他騙到
[00:15:06.000 --> 00:15:08.000]  傻子來就走走
[00:15:08.000 --> 00:15:11.000]  不要給傻子來就走走走走
[00:15:11.000 --> 00:15:16.000]  你當看他死的時候
[00:15:16.000 --> 00:15:18.000]  昔日在戰場上打贏
[00:15:18.000 --> 00:15:21.000]  哥利納的少年英雄
[00:15:21.000 --> 00:15:24.000]  勇氣在哪裏
[00:15:24.000 --> 00:15:26.000]  昔日能夠自己去面對很多
[00:15:26.000 --> 00:15:28.000]  獅子猛獸
[00:15:28.000 --> 00:15:30.000]  一個人一個人
[00:15:30.000 --> 00:15:32.000]  經常一個人
[00:15:32.000 --> 00:15:36.000]  打硬仗的大衛他在哪裏
[00:15:36.000 --> 00:15:39.000]  完全兩個人
[00:15:39.000 --> 00:15:41.000]  衰樣都出來了
[00:15:41.000 --> 00:15:42.000]  製相額
[00:15:42.000 --> 00:15:44.000]  在敵人面前扮傻子
[00:15:44.000 --> 00:15:46.000]  這樣都可以
[00:15:46.000 --> 00:15:49.000]  詩篇五十六篇
[00:15:49.000 --> 00:15:51.000]  就在這樣的情況之下寫出來
[00:15:51.000 --> 00:15:53.000]  這個平衡小說就是這樣
[00:15:53.000 --> 00:15:55.000]  他人生去到低谷
[00:15:55.000 --> 00:15:56.000]  他甚至出賣自己
[00:15:56.000 --> 00:15:57.000]  騙自己
[00:15:57.000 --> 00:16:00.000]  為求保命的時候
[00:16:00.000 --> 00:16:04.000]  但同時他的心仍然很清
[00:16:04.000 --> 00:16:08.000]  他的心仍然可以去寫出一篇
[00:16:08.000 --> 00:16:13.000]  五十六篇動人的詩篇
[00:16:13.000 --> 00:16:16.000]  這就是我們平衡時空
[00:16:16.000 --> 00:16:20.000]  兩條人生曲線的特寫
[00:16:20.000 --> 00:16:22.000]  進入這篇詩篇
[00:16:22.000 --> 00:16:25.000]  簡單和大家分析幾個要點
[00:16:25.000 --> 00:16:27.000]  我將它分為四段
[00:16:27.000 --> 00:16:31.000]  第一段叫做從恐懼到信心
[00:16:31.000 --> 00:16:33.000]  英雄都會害怕
[00:16:33.000 --> 00:16:36.000]  你害怕你才知道
[00:16:36.000 --> 00:16:39.000]  原來你是很有限
[00:16:39.000 --> 00:16:41.000]  你打贏一個哥利亞又如何呢
[00:16:41.000 --> 00:16:46.000]  當周圍的敵人都要殺你
[00:16:46.000 --> 00:16:49.000]  完全掌握你一切的想法方法
[00:16:49.000 --> 00:16:50.000]  知道你走到哪裏
[00:16:50.000 --> 00:16:52.000]  他們會追殺你
[00:16:52.000 --> 00:16:53.000]  原來你會害怕
[00:16:53.000 --> 00:16:55.000]  懂得害怕很重要
[00:16:55.000 --> 00:16:57.000]  大衛懂得害怕
[00:16:57.000 --> 00:16:59.000]  他說到我是害怕的
[00:16:59.000 --> 00:17:04.000]  我懼怕的時候要依靠你
[00:17:04.000 --> 00:17:07.000]  有句我們經常引述的
[00:17:07.000 --> 00:17:09.000]  似是而非的說話
[00:17:09.000 --> 00:17:10.000]  不一定是對的
[00:17:10.000 --> 00:17:11.000]  這是別人的經驗
[00:17:11.000 --> 00:17:15.000]  人到盡頭是上帝的開始
[00:17:15.000 --> 00:17:20.000]  不要等到盡頭才找神
[00:17:20.000 --> 00:17:23.000]  你失去很多東西
[00:17:23.000 --> 00:17:24.000]  盡頭才找神
[00:17:24.000 --> 00:17:27.000]  你為何不在開始又找到神
[00:17:27.000 --> 00:17:32.000]  讓神幫你去經歷所有的困難
[00:17:32.000 --> 00:17:33.000]  而不是去到盡頭
[00:17:33.000 --> 00:17:34.000]  你用盡方法不行了
[00:17:34.000 --> 00:17:36.000]  去求神
[00:17:36.000 --> 00:17:40.000]  這其實不是一個很正常的舉動
[00:17:40.000 --> 00:17:42.000]  大衛會害怕
[00:17:42.000 --> 00:17:46.000]  他並且願意將他的恐懼寫出來
[00:17:46.000 --> 00:17:49.000]  很多人總是要撐面子
[00:17:49.000 --> 00:17:51.000]  我很行的
[00:17:51.000 --> 00:17:53.000]  其實他真的很害怕
[00:17:53.000 --> 00:17:56.000]  但你將你的恐懼寫出來
[00:17:56.000 --> 00:17:58.000]  說出來
[00:17:58.000 --> 00:17:59.000]  在禱告的時候
[00:17:59.000 --> 00:18:01.000]  可以向神傾心吐意
[00:18:01.000 --> 00:18:04.000]  不是將一些似是而非
[00:18:04.000 --> 00:18:06.000]  美麗的屬靈詞彙
[00:18:06.000 --> 00:18:09.000]  堆砌成一篇祈禱詞
[00:18:09.000 --> 00:18:12.000]  所以大衛的心靈札記
[00:18:12.000 --> 00:18:15.000]  就在56篇詩篇當中
[00:18:15.000 --> 00:18:17.000]  很清楚地說出
[00:18:17.000 --> 00:18:19.000]  我是害怕的
[00:18:19.000 --> 00:18:20.000]  害怕的時候
[00:18:20.000 --> 00:18:22.000]  我倚靠神
[00:18:22.000 --> 00:18:23.000]  但害怕的時候
[00:18:23.000 --> 00:18:24.000]  在倚靠神的時候
[00:18:24.000 --> 00:18:25.000]  你仍然可以撐起神
[00:18:25.000 --> 00:18:27.000]  這就是屬靈的秘訣
[00:18:27.000 --> 00:18:29.000]  我倚靠神必不懼怕
[00:18:29.000 --> 00:18:31.000]  這是整首詩的副歌
[00:18:31.000 --> 00:18:32.000]  不斷重複
[00:18:32.000 --> 00:18:34.000]  想著重複
[00:18:34.000 --> 00:18:36.000]  我倚靠神必不懼怕
[00:18:36.000 --> 00:18:39.000]  這正是我們做基督徒
[00:18:39.000 --> 00:18:43.000]  我們同樣經歷過人生很多的低谷
[00:18:43.000 --> 00:18:45.000]  今日香港的處境
