
[00:00:00.000 --> 00:00:01.820]  剛才四章的十六節一開始說
[00:08:45.400 --> 00:08:47.080]  那裡有很多的魚
[00:08:47.080 --> 00:08:48.600]  他們就去釣了
[00:08:48.600 --> 00:08:50.320]  要離開香港水域
[00:08:50.320 --> 00:08:52.720]  那航程也不短
[00:08:52.720 --> 00:08:55.560]  去什麼薩美爾南那些
[00:08:55.560 --> 00:08:58.640]  你也知道是山卡拉的地方
[00:08:58.640 --> 00:09:04.040]  他說那個航程是三天兩夜去那個地方
[00:09:04.040 --> 00:09:08.280]  就算這個在海上坐船的旅程風浪不高
[00:09:08.280 --> 00:09:11.720]  始終都是拋拋撈撈都是很辛苦的
[00:09:11.720 --> 00:09:15.280]  不是水上人的他其實也不容易的
[00:09:15.280 --> 00:09:16.800]  十幾個小時的船程
[00:09:16.800 --> 00:09:22.040]  一直不停地去到那個油田不容易
[00:09:22.040 --> 00:09:23.320]  但是他一直說的時候
[00:09:23.320 --> 00:09:27.560]  他不是哭苦哭忽地說很辛苦
[00:09:27.560 --> 00:09:30.720]  他是一直去告訴他、告訴我
[00:09:30.720 --> 00:09:32.000]  接著我去到了
[00:09:32.000 --> 00:09:35.120]  你知道嗎?我釣到一條魚多大一條
[00:09:35.120 --> 00:09:38.760]  有一張照片就抽著那個魚鰓一大條那些
[00:09:38.760 --> 00:09:41.000]  有一張照片又捧著一大條魚
[00:09:41.000 --> 00:09:43.640]  還有那個他釣上來
[00:09:43.640 --> 00:09:45.840]  立刻在船上洗乾淨就燙
[00:09:45.840 --> 00:09:49.480]  是極上上魚鰓
[00:09:49.480 --> 00:09:51.560]  吃完還可以拿回家
[00:09:51.560 --> 00:09:56.960]  跟一家人一團人一起去分享這個人間美味
[00:09:56.960 --> 00:09:58.240]  看到他講到眉飛色夢
[00:09:58.240 --> 00:10:02.760]  你就知道那三天兩夜的航程是辛苦
[00:10:02.760 --> 00:10:07.000]  但是短暫至輕
[00:10:07.000 --> 00:10:10.320]  他所成就所達成的是十分之值得
[00:10:10.320 --> 00:10:11.600]  對於他來說
[00:10:11.600 --> 00:10:14.440]  這個是他人生的成就解鎖
[00:10:14.440 --> 00:10:17.520]  我想他可以講一輩子了
[00:10:17.520 --> 00:10:19.520]  在搭船的時候你不會看到的
[00:10:19.520 --> 00:10:21.320]  還沒有看到那些魚
[00:10:21.320 --> 00:10:24.560]  你不知道你釣到什麼大魚
[00:10:24.560 --> 00:10:27.920]  但是他說當他的眼目是看著目的地
[00:10:27.920 --> 00:10:30.560]  他知道他要做到的事的時候
[00:10:30.560 --> 00:10:35.240]  現在所經歷的那些顛簸就不是什麼了
[00:10:35.240 --> 00:10:38.120]  保羅大概是這樣的意思
[00:10:38.120 --> 00:10:41.400]  當然你說保羅你是為神做事的大使徒
[00:10:41.400 --> 00:10:43.560]  你當然是這樣
[00:10:43.560 --> 00:10:49.360]  但是保羅是將這番話跟哥林多人說的
[00:10:49.360 --> 00:10:50.360]  跟你和我說
[00:10:50.360 --> 00:10:53.160]  我們今天讀這段經文
[00:10:53.160 --> 00:10:55.360]  對於我們基督徒人生
[00:10:55.360 --> 00:10:59.440]  我們面對著這個日漸扭壞的愛罪的人
[00:10:59.440 --> 00:11:03.400]  這副身體的機能
[00:11:03.400 --> 00:11:08.880]  是天天現在進行式經歷著一個流失的過程
[00:11:08.880 --> 00:11:14.440]  但經文依然給我們不是保羅的這幫人有幫助
[00:11:14.440 --> 00:11:18.160]  經文說你在看什麼東西
[00:11:18.160 --> 00:11:19.800]  原來這裡除了漢德建仲
[00:11:19.800 --> 00:11:21.960]  另一個字也是跟眼目有關的
[00:11:21.960 --> 00:11:24.200]  是「顧念」的那個字
[00:11:24.200 --> 00:11:29.040]  「顧念」的原文翻譯成今天的英文是Scoop
[00:11:29.040 --> 00:11:31.200]  那是什麼呢
[00:11:31.200 --> 00:11:35.000]  Telescope 望遠鏡
[00:11:35.000 --> 00:11:37.880]  Microscope 顯微鏡
[00:11:37.880 --> 00:11:38.960]  什麼意思呢
[00:11:38.960 --> 00:11:40.760]  就是你在一大片的星空裡面
[00:11:40.760 --> 00:11:42.320]  當你拿著望遠鏡的時候
[00:11:42.320 --> 00:11:45.240]  你知道你望著那一點的星
[00:11:45.240 --> 00:11:47.000]  是你要看的目標
[00:11:47.000 --> 00:11:49.520]  跨著那個範圍那個Scoop
[00:11:49.520 --> 00:11:50.640]  很清楚的
[00:11:50.640 --> 00:11:52.400]  你就看著那個目標
[00:11:52.400 --> 00:11:55.160]  去觀察它 看著它
[00:11:55.160 --> 00:11:56.520]  你在顯微鏡那裡
[00:11:56.520 --> 00:11:58.200]  你看著一堆液體裡面
[00:11:58.200 --> 00:12:02.080]  你找那一顆的粒子
[00:12:02.080 --> 00:12:03.800]  在那個Scoop裡面
[00:12:03.800 --> 00:12:06.520]  看著它 盯著它
[00:12:06.520 --> 00:12:10.360]  清楚你要找的目標去觀察它
[00:12:10.360 --> 00:12:13.440]  去因應 去做事
[00:12:13.440 --> 00:12:15.640]  所以保羅在這裡表達的就是
[00:12:15.640 --> 00:12:19.760]  丁智媚的確我們現在經歷了很多辛苦的東西
[00:12:19.760 --> 00:12:21.960]  真的
[00:12:21.960 --> 00:12:23.440]  但是有一幅更大的圖畫
[00:12:23.440 --> 00:12:26.440]  就是我們要將我們的Scoop
[00:12:26.440 --> 00:12:28.800]  我們的範圍 我們的視野
[00:12:28.800 --> 00:12:32.600]  瞄準 定焦
[00:12:32.600 --> 00:12:35.040]  在我們將來一定得到
[00:12:35.040 --> 00:12:38.160]  那個永恆生命上面
[00:12:38.160 --> 00:12:39.960]  盯緊這件事
[00:12:39.960 --> 00:12:46.080]  人生不只是以眼前可見的來決定你的一切
[00:12:46.080 --> 00:12:48.840]  人生反而是更專注地盯準 瞄準
[00:12:48.840 --> 00:12:50.920]  那個不可見 未見到
[00:12:50.920 --> 00:12:52.160]  那個永恆的事情
[00:12:52.160 --> 00:12:54.600]  用回弟兄的經歷
[00:12:54.600 --> 00:12:55.560]  你還沒出發
[00:12:55.560 --> 00:12:56.560]  你在旅程當中
[00:12:56.560 --> 00:12:58.040]  如果你只是看著自己
[00:12:58.040 --> 00:13:00.000]  哎呀 我會暈船浪的
[00:13:00.000 --> 00:13:02.080]  拋幾拋我又會嘔的
[00:13:02.080 --> 00:13:04.600]  有大風我又吹到我又會生病的
[00:13:04.600 --> 00:13:06.520]  那你真是喪膽了
[00:13:06.520 --> 00:13:09.120]  你真是灰心你不會去的了
[00:13:09.120 --> 00:13:11.360]  但是當你知道你這三天兩夜的航程
[00:13:11.360 --> 00:13:14.120]  你最終是會釣到嘩 這麼大條魚
[00:13:14.120 --> 00:13:17.800]  那一餐真是人間美味
[00:13:17.800 --> 00:13:20.920]  那些航程當中的辛苦
[00:13:20.920 --> 00:13:24.960]  不會令你喪膽
[00:13:24.960 --> 00:13:26.360]  這個是保留的意思
[00:13:26.360 --> 00:13:29.240]  頂著我們今天每個人成長之後
[00:13:29.240 --> 00:13:32.880]  其實都經歷著日漸扭壞的
[00:13:32.880 --> 00:13:35.640]  二十五歲就想起十八歲的時候
[00:13:35.640 --> 00:13:38.200]  四十歲的時候就懷念二十五歲的時候
[00:13:38.200 --> 00:13:39.040]  過了五十歲了
[00:13:39.040 --> 00:13:43.200]  無論怎樣都好 年輕就行了
[00:13:43.200 --> 00:13:44.320]  但是其實有沒有想過
[00:13:44.320 --> 00:13:50.040]  人生就是一趟失去的歷程
[00:13:50.040 --> 00:13:51.040]  去到終點之前
[00:13:51.040 --> 00:13:52.800]  我們是在操練失去
[00:13:52.800 --> 00:13:55.240]  到最終我們放下一切
[00:13:55.240 --> 00:13:57.840]  離開這個世界
[00:13:57.840 --> 00:14:00.680]  健康 沒錯 我們要維持
[00:14:00.680 --> 00:14:02.080]  有時候我們的確努力一點
[00:14:02.080 --> 00:14:04.760]  就是追回一點
[00:14:04.760 --> 00:14:06.400]  所以我們會吃得健康
[00:14:06.400 --> 00:14:08.400]  做運動 有時候保健
[00:14:08.400 --> 00:14:09.920]  但是你不要只把你的人生
[00:14:09.920 --> 00:14:13.680]  放在這件事上
[00:14:13.680 --> 00:14:16.000]  有時候不只我們的外觀會改變
[00:14:16.000 --> 00:14:21.080]  當然我們的內在機能都會真的流失
[00:14:21.080 --> 00:14:23.720]  我們去到某個年紀我們會注意
[00:14:23.720 --> 00:14:26.080]  我們有沒有骨質疏鬆
[00:14:26.080 --> 00:14:29.840]  你知道的 你會去多喝點牛奶
[00:14:29.840 --> 00:14:32.440]  補回一些鈣 但是你知道
[00:14:32.440 --> 00:14:34.120]  不會令你多了
[00:14:34.120 --> 00:14:37.680]  你仍然是在經歷一個流失的過程
[00:14:37.680 --> 00:14:39.280]  流失的在我們人生裡面
[00:14:39.280 --> 00:14:42.200]  始終比留住的更多
[00:14:42.200 --> 00:14:43.200]  如果是這樣的話
[00:14:43.200 --> 00:14:45.840]  保羅的說話提醒我們
[00:14:45.840 --> 00:14:48.160]  我們就從現今眼見的
[00:14:48.160 --> 00:14:53.360]  轉眼定睛的那個循環瞄準釘實
[00:14:53.360 --> 00:14:55.400]  你一定會得到的永恆
[00:14:55.400 --> 00:14:58.720]  你都決定你今天怎樣去做人
[00:14:58.720 --> 00:15:02.480]  不要顧念這麼多自己現在的狀態
[00:15:02.480 --> 00:15:03.920]  不是說不理
[00:15:03.920 --> 00:15:05.760]  但是你不要全個人生
[00:15:05.760 --> 00:15:08.720]  每時每秒你整個心思都只在想
[00:15:08.720 --> 00:15:10.880]  此時此刻你的人
[00:15:10.880 --> 00:15:15.240]  你的身體 你要享用的東西
[00:15:15.240 --> 00:15:19.880]  顧念瞄準釘實那個永恆
[00:15:19.880 --> 00:15:21.440]  極重無比的榮耀
[00:15:21.440 --> 00:15:23.280]  天上的事情
[00:15:23.280 --> 00:15:29.200]  放膽去做神給你一生的任務
[00:15:29.200 --> 00:15:31.320]  日漸挪壞除了剛才說的意思
[00:15:31.320 --> 00:15:33.800]  還有另一重的意義
[00:15:33.800 --> 00:15:36.160]  在原本的文字
[00:15:36.160 --> 00:15:40.920]  日漸挪壞是好像鐵 生鏽
[00:15:40.920 --> 00:15:44.520]  爛到剩下一團粉
[00:15:44.520 --> 00:15:46.880]  最近教會為了真理樓
[00:15:46.880 --> 00:15:49.920]  天橋的另一邊的地方
[00:15:49.920 --> 00:15:52.320]  我們叫七A八的那個單位
[00:15:52.320 --> 00:15:54.360]  以前欣傳的辦公室
[00:15:54.360 --> 00:15:56.480]  做了一次大維修
[00:15:56.480 --> 00:15:58.480]  因為在那裡
[00:15:58.480 --> 00:16:02.160]  有一天天花上掉了一大塊石屎下來
[00:16:02.160 --> 00:16:04.240]  錦欣本來應該坐人的
[00:16:04.240 --> 00:16:06.600]  但是她的同工不在
[00:16:06.600 --> 00:16:07.960]  她去拆整個天花
[00:16:07.960 --> 00:16:10.240]  敲一敲就發覺
[00:16:10.240 --> 00:16:14.360]  很多的面積就是那些鋼筋
[00:16:14.360 --> 00:16:15.920]  出現很嚴重的瘦剩
[00:16:15.920 --> 00:16:19.080]  你知道那些鋼筋一瘦剩變成粉
[00:16:19.080 --> 00:16:23.280]  牽著那些石屎就掉下來
[00:16:23.280 --> 00:16:24.400]  對結構很有影響
[00:16:24.400 --> 00:16:27.040]  就立刻要補救 要維修
[00:16:27.040 --> 00:16:28.560]  鐵 生鏽變成粉末
[00:16:28.560 --> 00:16:30.640]  最終這個毀壞的狀況
[00:16:30.640 --> 00:16:34.040]  就是日漸失去的其中一個圖畫
[00:16:34.040 --> 00:16:34.960]  保羅繼續談論
[00:16:34.960 --> 00:16:37.560]  我們看到最壞日漸衰退
[00:16:37.560 --> 00:16:39.880]  扭壞的景況
[00:16:39.880 --> 00:16:44.080]  就是死亡這件事
[00:16:44.080 --> 00:16:46.960]  身體最後毀壞就死亡
[00:16:46.960 --> 00:16:52.960]  塵 貴塵 土 貴土
[00:16:52.960 --> 00:16:54.200]  但是即使是這樣
[00:16:54.200 --> 00:16:55.080]  保羅怎麼說
[00:16:55.080 --> 00:16:56.320]  我們看五章一節
[00:16:56.320 --> 00:16:57.680]  請一起讀
[00:16:57.680 --> 00:16:59.840]  因為我們知道
[00:16:59.840 --> 00:17:03.880]  我們這地上的帳篷若拆毀了
[00:17:03.880 --> 00:17:07.240]  我們將有神所造的居所
[00:17:07.240 --> 00:17:09.440]  不是人手所造的
[00:17:09.440 --> 00:17:13.040]  而是在天上永存的
[00:17:13.040 --> 00:17:15.160]  這裡保羅說地上帳篷若拆毀了
[00:17:15.160 --> 00:17:17.280]  其實意思就是死亡
[00:17:17.280 --> 00:17:18.720]  而他說死亡之後
[00:17:18.720 --> 00:17:20.080]  還有一個永存的居所
[00:17:20.080 --> 00:17:22.640]  這裡說永生
[00:17:22.640 --> 00:17:24.480]  無論他現在這一刻所住的帳篷
[00:17:24.480 --> 00:17:26.520]  是多麼漂亮 多麼好
[00:17:26.520 --> 00:17:27.800]  享受到多少
[00:17:27.800 --> 00:17:30.240]  都不及一個將來永遠牢固的
[00:17:30.240 --> 00:17:32.400]  一棟的建築物 一棟的房屋
[00:17:32.400 --> 00:17:34.960]  有一次我好朋友帶我們一家
[00:17:34.960 --> 00:17:38.320]  去了一個兩天一夜的露營
[00:17:38.320 --> 00:17:41.200]  預備了很漂亮的帳篷
[00:17:41.200 --> 00:17:44.760]  帶了很多野地去煮食的餐具
[00:17:44.760 --> 00:17:47.480]  有很多不同的沙煲冷餐
[00:17:47.480 --> 00:17:48.680]  煮咖啡有一部機器
[00:17:48.680 --> 00:17:50.600]  燒烤有一部機器
[00:17:50.600 --> 00:17:52.280]  很多很豐富的東西
[00:17:52.280 --> 00:17:54.720]  進入帳篷裡有氣墊床
[00:17:54.720 --> 00:17:57.360]  有各式各樣的小工具
[00:17:57.360 --> 00:18:00.240]  令你在帳篷裡舒服一點
[00:18:00.240 --> 00:18:02.160]  是很好玩的
[00:18:02.160 --> 00:18:05.080]  一晚之後第二天起床
[00:18:05.080 --> 00:18:07.960]  再玩一會就要拆卸那個營地
[00:18:07.960 --> 00:18:10.440]  其實第二天一起床我已經知道了
[00:18:10.440 --> 00:18:13.040]  我的身體發出信號告訴我
[00:18:13.040 --> 00:18:17.720]  我其實是想念家裡那張床的
[00:18:17.720 --> 00:18:21.320]  保羅這裡說的身體不是說肉身不好
[00:18:21.320 --> 00:18:23.920]  在今生我們有很多東西可以得到
[00:18:23.920 --> 00:18:25.720]  有時候是很豐富的
[00:18:25.720 --> 00:18:29.480]  我們所擁有的東西是很特別的
[00:18:29.480 --> 00:18:32.880]  但是你不要只是停在那個位置
[00:18:32.880 --> 00:18:35.680]  專注在那個位置
[00:18:35.680 --> 00:18:36.800]  你更加要知道
[00:18:36.800 --> 00:18:41.760]  上帝很想給你一個復活的身體
[00:18:41.760 --> 00:18:43.200]  我們剛才背了《使徒信經》
