
[00:00:00.000 --> 00:00:13.000]  在馬來西亞進行了二十多年,不知道你們聽得懂我講的道理有多少呢?
[00:04:25.000 --> 00:04:28.000]  很多人是這樣看的,耶穌死在十字架上是自殺的。
[00:04:28.000 --> 00:04:31.000]  耶穌死在十字架上就好像自殺一樣。
[00:04:31.000 --> 00:04:36.000]  現在大家都知道了,現在香港和加拿大都有人自殺了,原來他們很愛,很有愛。
[00:04:36.000 --> 00:04:41.000]  不難怪加拿大這麼容易就自殺,他們這麼有愛。
[00:04:41.000 --> 00:04:43.000]  上帝不是這樣的情況。
[00:04:43.000 --> 00:04:45.000]  上帝可不是這樣的情況。
[00:04:45.000 --> 00:04:51.000]  今天我們的講題,叫上帝啊,你再不愛以色列了嗎?
[00:04:51.000 --> 00:04:55.000]  我們今天講的是,上帝啊,你不再愛以色列了嗎?
[00:04:55.000 --> 00:05:00.000]  我們再給我們看看,透過聖經,讓我們上帝表達給我們看。
[00:05:00.000 --> 00:05:01.000]  上帝表達給我們看。
[00:05:01.000 --> 00:05:02.000]  他不是不愛。
[00:05:02.000 --> 00:05:03.000]  他不是不愛。
[00:05:03.000 --> 00:05:08.000]  不過,愛是一個雙方面的關係。
[00:05:08.000 --> 00:05:10.000]  愛是一個雙方的關係。
[00:05:10.000 --> 00:05:12.000]  上帝不是單戀我們。
[00:05:12.000 --> 00:05:14.000]  上帝不是單戀我們。
[00:05:14.000 --> 00:05:17.000]  我們的上帝雖然很愛我們。
[00:05:17.000 --> 00:05:19.000]  我們的上帝雖然很愛我們。
[00:05:19.000 --> 00:05:24.000]  但是,他都是要求我們去主動去為神去愛他。
[00:05:24.000 --> 00:05:28.000]  他也要求我們主動為神去愛他。
[00:05:28.000 --> 00:05:31.000]  當人是得到神的愛,
[00:05:31.000 --> 00:05:33.000]  當人得到神的愛,
[00:05:33.000 --> 00:05:36.000]  但人拒絕神的愛的話,
[00:05:36.000 --> 00:05:37.000]  但人拒絕神的愛的話,
[00:05:37.000 --> 00:05:39.000]  我們原來發現一件事。
[00:05:39.000 --> 00:05:40.000]  我們發現一件事。
[00:05:40.000 --> 00:05:45.000]  上帝對這一類的人,也都愛莫難助。
[00:05:45.000 --> 00:05:48.000]  上帝對這一類的人,也都愛莫難助。
[00:05:48.000 --> 00:05:50.000]  就好像我們廣東話有一句話,
[00:05:50.000 --> 00:05:52.000]  像廣東話有一句話,
[00:05:52.000 --> 00:05:53.000]  如果他要去死,
[00:05:53.000 --> 00:05:55.000]  如果他想去死,
[00:05:55.000 --> 00:05:57.000]  難道你可以阻止他去死嗎?
[00:05:57.000 --> 00:05:59.000]  但是你真的能夠阻止嗎?
[00:05:59.000 --> 00:06:01.000]  難道他要去死的時候,
[00:06:01.000 --> 00:06:02.000]  難道他要去死的時候,
[00:06:02.000 --> 00:06:03.000]  你不讓他去死嗎?
[00:06:03.000 --> 00:06:04.000]  你不讓他去死嗎?
[00:06:04.000 --> 00:06:06.000]  難道一個人愛你的時候,
[00:06:06.000 --> 00:06:07.000]  難道一個人愛你的時候,
[00:06:07.000 --> 00:06:08.000]  就算你多愛他也好,
[00:06:08.000 --> 00:06:09.000]  就算你多愛他也好,
[00:06:09.000 --> 00:06:10.000]  無論你多愛他也好,
[00:06:10.000 --> 00:06:11.000]  你惹他也可以惹到他愛嗎?
[00:06:11.000 --> 00:06:12.000]  你惹他也可以惹到他愛嗎?
[00:06:12.000 --> 00:06:14.000]  那你真的可以把他愛成這樣嗎?
[00:06:14.000 --> 00:06:15.000]  那你真的可以把他愛成這樣嗎?
[00:06:15.000 --> 00:06:17.000]  今天讓我們透過《學西亞先知書》九章十至十七節,
[00:06:17.000 --> 00:06:21.000]  讓我們透過《學西亞先知書》九章十至十七節,
[00:06:21.000 --> 00:06:27.000]  解開我們很多年對上帝這方面的誤解,
[00:06:27.000 --> 00:06:31.000]  並且將這種錯誤的、似是而非的神學,
[00:06:31.000 --> 00:06:34.000]  並且將這種錯誤的、似是而非的神學,
[00:06:34.000 --> 00:06:35.000]  或者教會的生活,
[00:06:35.000 --> 00:06:36.000]  或者教會的生活,
[00:06:36.000 --> 00:06:39.000]  進行一個徹徹底底的改變,
[00:06:39.000 --> 00:06:41.000]  進行一個徹徹底底的改變,
[00:06:41.000 --> 00:06:43.000]  讓我們一起回到聖經看,好嗎?
[00:06:43.000 --> 00:06:46.000]  讓我們回到第九章十至十三節,
[00:06:46.000 --> 00:06:49.000]  讓我們回到第九章十至十三節,
[00:06:49.000 --> 00:06:51.000]  找到之後我們一起讀,好嗎?
[00:06:51.000 --> 00:06:52.000]  找到我們一同來讀。
[00:06:52.000 --> 00:06:55.000]  《學西亞先知書》第九章十至十三節。
[00:06:55.000 --> 00:06:58.000]  《學西亞書》第九章十到十三節。
[00:06:58.000 --> 00:06:59.000]  我們一起讀。
[00:06:59.000 --> 00:07:00.000]  我們一同來讀。
[00:07:00.000 --> 00:07:05.000]  此說:我遇見以色列如葡萄在放野,
[00:07:05.000 --> 00:07:12.000]  我看見你們的列祖如無花果樹上出季初熟的果子,
[00:07:12.000 --> 00:07:15.000]  他們卻來到巴力比爾,
[00:07:15.000 --> 00:07:21.000]  尊拜那可羞恥的,就成為可憎惡的,
[00:07:21.000 --> 00:07:24.000]  與他們所愛的一樣。
[00:07:24.000 --> 00:07:26.000]  至於以化連人,
[00:07:26.000 --> 00:07:29.000]  他們的榮耀必如鳥飛去,
[00:07:29.000 --> 00:07:33.000]  必不生產,不懷胎,不成人,
[00:07:33.000 --> 00:07:36.000]  縱然養大兒女,
[00:07:36.000 --> 00:07:39.000]  我卻必使他們喪子,
[00:07:39.000 --> 00:07:41.000]  甚至不留一個,
[00:07:41.000 --> 00:07:45.000]  可離棄他們,他們就有禍了。
[00:07:45.000 --> 00:07:50.000]  可看以化連如泰爾栽於美地,
[00:07:50.000 --> 00:07:54.000]  以化連卻要將自己的兒女帶出來,
[00:07:54.000 --> 00:07:57.000]  教與行殺戮敵人。
[00:07:57.000 --> 00:08:05.000]  一個說話,叫做《情人眼裡出西施》,
[00:08:05.000 --> 00:08:07.000]  《情人眼裡出西施》,
[00:08:07.000 --> 00:08:09.000]  我想邀請下在座的每一位,
[00:08:09.000 --> 00:08:11.000]  我想邀請在座的每一位,
[00:08:11.000 --> 00:08:12.000]  你已經結了婚的,
[00:08:12.000 --> 00:08:14.000]  你已經結了婚的,
[00:08:14.000 --> 00:08:16.000]  你想一想,
[00:08:16.000 --> 00:08:17.000]  你想一想,
[00:08:17.000 --> 00:08:20.000]  你第一次當你見到你的太太,
[00:08:20.000 --> 00:08:22.000]  或者先生的時候,
[00:08:22.000 --> 00:08:24.000]  當你第一次見到你太太,
[00:08:24.000 --> 00:08:25.000]  或者先生的時候,
[00:08:25.000 --> 00:08:27.000]  或者用當日說的那句,
[00:08:27.000 --> 00:08:29.000]  你見到你的女朋友,
[00:08:29.000 --> 00:08:31.000]  和男朋友的第一次的時候,
[00:08:31.000 --> 00:08:32.000]  也就是說,
[00:08:32.000 --> 00:08:35.000]  如果是當你見到你的女朋友,
[00:08:35.000 --> 00:08:36.000]  男朋友第一次的時候,
[00:08:36.000 --> 00:08:37.000]  你會不會覺得,
[00:08:37.000 --> 00:08:41.000]  她好像天上的神仙降下來呢?
[00:08:41.000 --> 00:08:43.000]  你是不是覺得她像天上的神仙降下來呢?
[00:08:43.000 --> 00:08:44.000]  你是不是覺得她像天上的神仙降下來呢?
[00:08:44.000 --> 00:08:46.000]  你會不會覺得她像潘安在世呢?
[00:08:46.000 --> 00:08:49.000]  你會不會覺得她像潘安在世呢?
[00:08:49.000 --> 00:08:51.000]  那上帝對以色列嗎?
[00:08:51.000 --> 00:08:53.000]  那上帝對以色列嗎?
[00:08:53.000 --> 00:08:54.000]  第一次見面的時候呢?
[00:08:54.000 --> 00:08:55.000]  第一次見面的時候呢?
[00:08:55.000 --> 00:08:56.000]  第一次見面的時候呢?
[00:08:56.000 --> 00:08:57.000]  就是這樣的心情?
[00:08:57.000 --> 00:08:58.000]  就是這樣的心情?
[00:08:58.000 --> 00:08:59.000]  我都記得了,
[00:08:59.000 --> 00:09:01.000]  我第一次見到師母的時候,
[00:09:01.000 --> 00:09:04.000]  我知道我第一次見到師母的時候,
[00:09:04.000 --> 00:09:07.000]  心裡有一種觸電的感覺,
[00:09:07.000 --> 00:09:09.000]  我心裡有一種觸電的感覺,
[00:09:09.000 --> 00:09:11.000]  你不要告訴我你沒有,
[00:09:11.000 --> 00:09:13.000]  你不要告訴我你沒有這種感覺,
[00:09:13.000 --> 00:09:14.000]  如果沒有的話,
[00:09:14.000 --> 00:09:16.000]  你今天回去對著你老公或者老婆望,
[00:09:16.000 --> 00:09:17.000]  捉她一日,
[00:09:17.000 --> 00:09:18.000]  如果沒有的話,
[00:09:18.000 --> 00:09:20.000]  對著自己的老公或者老婆望一日,
[00:09:20.000 --> 00:09:22.000]  找回那種情感出來,
[00:09:22.000 --> 00:09:23.000]  找回那種情感,
[00:09:23.000 --> 00:09:24.000]  上帝就是這樣的,
[00:09:24.000 --> 00:09:25.000]  上帝就是這樣的,
[00:09:25.000 --> 00:09:26.000]  上帝是怎樣的呢?
[00:09:26.000 --> 00:09:28.000]  第十節和第十三節講得很清楚,
[00:09:28.000 --> 00:09:30.000]  十多篇十三篇講得非常清楚,
[00:09:30.000 --> 00:09:33.000]  上帝一開始見到以色列的時候呢,
[00:09:33.000 --> 00:09:35.000]  第一次見到以色列的時候呢,
[00:09:35.000 --> 00:09:37.000]  如葡萄在曠野,
[00:09:37.000 --> 00:09:39.000]  如葡萄在曠野,
[00:09:39.000 --> 00:09:40.000]  當他見到列祖的時候,
[00:09:40.000 --> 00:09:45.000]  好像如無花果樹上春季初熟的果子,
[00:09:45.000 --> 00:09:48.000]  就無花果樹上春季初熟的果子,
[00:09:48.000 --> 00:09:49.000]  上帝那裡講還怎樣呢?
[00:09:49.000 --> 00:09:50.000]  上帝怎麼講呢?
[00:09:50.000 --> 00:09:52.000]  我見到北國以色列,
[00:09:52.000 --> 00:09:53.000]  以法列,
[00:09:53.000 --> 00:09:55.000]  如泰爾栽於美地,
[00:09:55.000 --> 00:09:56.000]  我看到以法列,
[00:09:56.000 --> 00:09:58.000]  如黑羅栽於美地,
[00:09:58.000 --> 00:09:59.000]  哇,
[00:09:59.000 --> 00:10:02.000]  真是圓林美景,
[00:10:02.000 --> 00:10:05.000]  真是圓林美景,
[00:10:05.000 --> 00:10:06.000]  還有沒有留意到,
[00:10:06.000 --> 00:10:08.000]  所有講的東西都是中直的?
[00:10:08.000 --> 00:10:10.000]  有沒有講的都是中直的?
[00:10:10.000 --> 00:10:12.000]  以色列有個傳統,
[00:10:12.000 --> 00:10:14.000]  以色列有個傳統,
[00:10:14.000 --> 00:10:16.000]  每逢講到樹下的東西呢,
[00:10:16.000 --> 00:10:19.000]  還是講樹下的東西呢?
[00:10:19.000 --> 00:10:21.000]  一定是講聖的,
[00:10:21.000 --> 00:10:22.000]  一定是講聖的,
[00:10:22.000 --> 00:10:24.000]  你不要說聖經不講聖,
[00:10:24.000 --> 00:10:27.000]  聖經講聖是很表面的東西,
[00:10:27.000 --> 00:10:29.000]  你不要說聖經不講聖,
[00:10:29.000 --> 00:10:30.000]  它是講很表面的,
[00:10:30.000 --> 00:10:32.000]  不過講得很含蓄,
[00:10:32.000 --> 00:10:34.000]  它講得很含蓄,
[00:10:34.000 --> 00:10:36.000]  它每逢講到樹下的東西,
[00:10:36.000 --> 00:10:37.000]  如葡萄,
[00:10:37.000 --> 00:10:38.000]  無花果,
[00:10:38.000 --> 00:10:40.000]  棕樹,
[00:10:40.000 --> 00:10:42.000]  在泰爾美地中,
[00:10:42.000 --> 00:10:45.000]  棕樹種在泰爾這個地方,
[00:10:45.000 --> 00:10:47.000]  剛才講到葡萄樹,
[00:10:47.000 --> 00:10:51.000]  無花果也講到棕樹,
[00:10:51.000 --> 00:10:54.000]  都是講生產,
[00:10:54.000 --> 00:10:55.000]  生育的問題,
[00:10:55.000 --> 00:10:56.000]  都是講生產,
[00:10:56.000 --> 00:10:57.000]  生育的問題,
[00:10:57.000 --> 00:10:59.000]  在以色列的傳統當中,
[00:10:59.000 --> 00:11:01.000]  在以色列的傳統當中,
[00:11:01.000 --> 00:11:04.000]  樹下代表一種性,
[00:11:04.000 --> 00:11:05.000]  生長,
[00:11:05.000 --> 00:11:06.000]  活力,
[00:11:06.000 --> 00:11:07.000]  生命的意思,
[00:11:07.000 --> 00:11:11.000]  是生長和活力的意思,
[00:11:11.000 --> 00:11:13.000]  上帝見到以色列人,
[00:11:13.000 --> 00:11:14.000]  上帝見到以色列人,
[00:11:14.000 --> 00:11:16.000]  就認定他好像他的妻子一樣,
[00:11:16.000 --> 00:11:18.000]  就認定他好像他的妻子一樣,
[00:11:18.000 --> 00:11:21.000]  和他在裏面繼續生長,
[00:11:21.000 --> 00:11:22.000]  成長起來,
[00:11:22.000 --> 00:11:24.000]  繼續生長,成長起來,
[00:11:24.000 --> 00:11:26.000]  一個家庭一定要成長起來,
[00:11:26.000 --> 00:11:28.000]  一個家庭一定要成長起來,
[00:11:28.000 --> 00:11:29.000]  所以今時今日很多人,
[00:11:29.000 --> 00:11:30.000]  我結婚了,
[00:11:30.000 --> 00:11:32.000]  我不是以生孩子為目標的,
[00:11:32.000 --> 00:11:33.000]  對不起,
[00:11:33.000 --> 00:11:35.000]  這些觀念完全不是聖經裏面講的,
[00:11:35.000 --> 00:11:36.000]  這些觀念完全不是聖經裏面講的,
[00:11:36.000 --> 00:11:37.000]  所以有一些家庭說,
[00:11:37.000 --> 00:11:41.000]  我結婚不是以生兒育女為目標,
[00:11:41.000 --> 00:11:42.000]  這不是聖經所講的,
[00:11:42.000 --> 00:11:44.000]  你看看創世紀一開始,
[00:11:44.000 --> 00:11:45.000]  上帝做男做女之後,
[00:11:45.000 --> 00:11:46.000]  你看看創世紀一開始,
[00:11:46.000 --> 00:11:47.000]  上帝做男做女之後,
[00:11:47.000 --> 00:11:48.000]  這個使命是,
[00:11:48.000 --> 00:11:49.000]  上帝一開始造男造女之後,
[00:11:49.000 --> 00:11:51.000]  上帝一開始造男造女之後,
[00:11:51.000 --> 00:11:53.000]  使命是什麼?
[00:11:53.000 --> 00:11:54.000]  生養眾多,
[00:11:54.000 --> 00:11:55.000]  生養眾多,
[00:11:55.000 --> 00:11:56.000]  遍滿地上,
[00:11:56.000 --> 00:11:57.000]  遍滿地上,
[00:11:57.000 --> 00:11:58.000]  治理者地,
[00:11:58.000 --> 00:11:59.000]  治理者地,
[00:11:59.000 --> 00:12:00.000]  治理者地,
[00:12:00.000 --> 00:12:01.000]  我經常都說治理很重要,
[00:12:01.000 --> 00:12:02.000]  我經常都說治理很重要,
[00:12:02.000 --> 00:12:03.000]  對不起,
[00:12:03.000 --> 00:12:04.000]  第一樣是講生養的,
[00:12:04.000 --> 00:12:05.000]  第一樣是講生養的,
[00:12:05.000 --> 00:12:07.000]  所以當上帝見到以色列的時候,
[00:12:07.000 --> 00:12:09.000]  所以當上帝見到以色列的時候,
[00:12:09.000 --> 00:12:11.000]  所以當上帝見到以色列的時候,
[00:12:11.000 --> 00:12:12.000]  好像見到他的情人一樣,
[00:12:12.000 --> 00:12:13.000]  好像見到他的情人一樣,
[00:12:13.000 --> 00:12:14.000]  好像見到他的情人一樣,
[00:12:14.000 --> 00:12:15.000]  好像見到他的情人一樣,
[00:12:15.000 --> 00:12:16.000]  好像見到他的配偶一樣,
[00:12:16.000 --> 00:12:17.000]  好像見到他的配偶一樣,
[00:12:17.000 --> 00:12:18.000]  好像見到他的配偶一樣,
[00:12:18.000 --> 00:12:19.000]  和何生也見到他的太太,
[00:12:19.000 --> 00:12:20.000]  和何生也見到他的太太,
[00:12:20.000 --> 00:12:27.000]  和何生也見到他的太太,
[00:12:27.000 --> 00:12:29.000]  可惜情況是怎樣呢?
[00:12:29.000 --> 00:12:30.000]  可惜情況是怎樣呢?
[00:12:30.000 --> 00:12:31.000]  上帝有情,
[00:12:31.000 --> 00:12:32.000]  上帝有情,
[00:12:32.000 --> 00:12:33.000]  人間無情,
[00:12:33.000 --> 00:12:34.000]  人間無情,
[00:12:34.000 --> 00:12:35.000]  人間無情,
[00:12:35.000 --> 00:12:36.000]  上帝對以色列可以說是照顧周到,
[00:12:36.000 --> 00:12:37.000]  上帝對以色列可以說是照顧周到,
[00:12:37.000 --> 00:12:38.000]  上帝對以色列可以說是照顧周到,
[00:12:38.000 --> 00:12:39.000]  上帝對以色列可以說是照顧周到,
[00:12:39.000 --> 00:12:40.000]  上帝對以色列可以說是照顧周到,
[00:12:40.000 --> 00:12:41.000]  上帝對以色列可以說是照顧周到,
[00:12:41.000 --> 00:12:42.000]  上帝對以色列可以說是照顧周到,
[00:12:42.000 --> 00:12:43.000]  上帝對以色列可以說是照顧周到,
[00:12:43.000 --> 00:12:50.000]  上帝對以色列可以說是照顧周到,
[00:12:50.000 --> 00:12:51.000]  上帝對以色列可以說是照顧周到,
[00:12:51.000 --> 00:12:52.000]  上帝對以色列可以說是照顧周到,
[00:12:52.000 --> 00:12:53.000]  上帝對以色列可以說是照顧周到,
[00:12:53.000 --> 00:12:54.000]  上帝對以色列可以說是照顧周到,
[00:12:54.000 --> 00:12:55.000]  上帝對以色列可以說是照顧周到,
[00:12:55.000 --> 00:12:56.000]  上帝對以色列可以說是照顧周到,
[00:12:56.000 --> 00:12:57.000]  上帝對以色列可以說是照顧周到,
[00:12:57.000 --> 00:12:58.000]  上帝對以色列可以說是照顧周到,
[00:12:58.000 --> 00:12:59.000]  上帝對以色列可以說是照顧周到,
[00:12:59.000 --> 00:13:00.000]  上帝對以色列可以說是照顧周到,
[00:13:00.000 --> 00:13:01.000]  上帝對以色列可以說是照顧周到,
[00:13:01.000 --> 00:13:13.000]  上帝對以色列可以說是照顧周到,
[00:13:13.000 --> 00:13:14.000]  上帝對以色列可以說是照顧周到,
[00:13:14.000 --> 00:13:15.000]  上帝對以色列可以說是照顧周到,
[00:13:15.000 --> 00:13:16.000]  上帝對以色列可以說是照顧周到,
[00:13:16.000 --> 00:13:17.000]  上帝對以色列可以說是照顧周到,
[00:13:17.000 --> 00:13:18.000]  上帝對以色列可以說是照顧周到,
[00:13:18.000 --> 00:13:19.000]  上帝對以色列可以說是照顧周到,
[00:13:19.000 --> 00:13:20.000]  上帝對以色列可以說是照顧周到,
[00:13:20.000 --> 00:13:21.000]  上帝對以色列可以說是照顧周到,
[00:13:21.000 --> 00:13:22.000]  上帝對以色列可以說是照顧周到,
[00:13:22.000 --> 00:13:23.000]  上帝對以色列可以說是照顧周到,
[00:13:23.000 --> 00:13:24.000]  上帝對以色列可以說是照顧周到,
[00:13:24.000 --> 00:13:31.000]  上帝對以色列可以說是照顧周到,
[00:13:31.000 --> 00:13:32.000]  上帝對以色列可以說是照顧周到,
[00:13:32.000 --> 00:13:33.000]  上帝對以色列可以說是照顧周到,
[00:13:33.000 --> 00:13:34.000]  上帝對以色列可以說是照顧周到,
[00:13:34.000 --> 00:13:35.000]  上帝對以色列可以說是照顧周到,
[00:13:35.000 --> 00:13:36.000]  上帝對以色列可以說是照顧周到,
[00:13:36.000 --> 00:13:37.000]  上帝對以色列可以說是照顧周到,
[00:13:37.000 --> 00:13:38.000]  上帝對以色列可以說是照顧周到,
[00:13:38.000 --> 00:13:39.000]  上帝對以色列可以說是照顧周到,
[00:13:39.000 --> 00:13:40.000]  上帝對以色列可以說是照顧周到,
[00:13:40.000 --> 00:13:41.000]  上帝對以色列可以說是照顧周到,
[00:13:41.000 --> 00:13:42.000]  上帝對以色列可以說是照顧周到,
[00:13:42.000 --> 00:13:59.000]  上帝對以色列可以說是照顧周到,
[00:13:59.000 --> 00:14:00.000]  上帝對以色列可以說是照顧周到,
[00:14:00.000 --> 00:14:01.000]  上帝對以色列可以說是照顧周到,
[00:14:01.000 --> 00:14:02.000]  上帝對以色列可以說是照顧周到,
[00:14:02.000 --> 00:14:03.000]  上帝對以色列可以說是照顧周到,
[00:14:03.000 --> 00:14:04.000]  上帝對以色列可以說是照顧周到,
[00:14:04.000 --> 00:14:05.000]  上帝對以色列可以說是照顧周到,
[00:14:05.000 --> 00:14:06.000]  上帝對以色列可以說是照顧周到,
[00:14:06.000 --> 00:14:07.000]  上帝對以色列可以說是照顧周到,
[00:14:07.000 --> 00:14:08.000]  上帝對以色列可以說是照顧周到,
[00:14:08.000 --> 00:14:09.000]  上帝對以色列可以說是照顧周到,
[00:14:09.000 --> 00:14:10.000]  上帝對以色列可以說是照顧周到,
[00:14:10.000 --> 00:14:25.000]  上帝對以色列可以說是照顧周到,
[00:14:25.000 --> 00:14:26.000]  上帝對以色列可以說是照顧周到,
[00:14:26.000 --> 00:14:27.000]  上帝對以色列可以說是照顧周到,
[00:14:27.000 --> 00:14:28.000]  上帝對以色列可以說是照顧周到,
[00:14:28.000 --> 00:14:29.000]  上帝對以色列可以說是照顧周到,
[00:14:29.000 --> 00:14:30.000]  上帝對以色列可以說是照顧周到,
[00:14:30.000 --> 00:14:31.000]  上帝對以色列可以說是照顧周到,
[00:14:31.000 --> 00:14:32.000]  上帝對以色列可以說是照顧周到,
[00:14:32.000 --> 00:14:33.000]  上帝對以色列可以說是照顧周到,
[00:14:33.000 --> 00:14:34.000]  上帝對以色列可以說是照顧周到,
[00:14:34.000 --> 00:14:35.000]  上帝對以色列可以說是照顧周到,
[00:14:35.000 --> 00:14:36.000]  上帝對以色列可以說是照顧周到,
[00:14:36.000 --> 00:14:40.000]  上帝對以色列可以說是照顧周到,
[00:14:40.000 --> 00:14:41.000]  上帝對以色列可以說是照顧周到,
[00:14:41.000 --> 00:14:42.000]  上帝對以色列可以說是照顧周到,
[00:14:42.000 --> 00:14:43.000]  上帝對以色列可以說是照顧周到,
[00:14:43.000 --> 00:14:44.000]  上帝對以色列可以說是照顧周到,
[00:14:44.000 --> 00:14:45.000]  上帝對以色列可以說是照顧周到,
[00:14:45.000 --> 00:14:46.000]  上帝對以色列可以說是照顧周到,
[00:14:46.000 --> 00:14:47.000]  上帝對以色列可以說是照顧周到,
[00:14:47.000 --> 00:14:48.000]  上帝對以色列可以說是照顧周到,
[00:14:48.000 --> 00:14:49.000]  上帝對以色列可以說是照顧周到,
