
[00:00:00.000 --> 00:00:04.100]  弟兄姊妹平安 今日是社關主日
[00:04:42.500 --> 00:04:46.500]  然後兩天後 土瓜灣海參公園
[00:04:46.500 --> 00:04:50.500]  有女子墮海 送院後亦不治
[00:04:50.500 --> 00:04:55.500]  各位姐妹 這個就是我們的社區
[00:04:55.500 --> 00:05:00.500]  我們面對我們的社區有很多的需要
[00:05:00.500 --> 00:05:03.500]  無論他們經歷的意外
[00:05:03.500 --> 00:05:04.500]  或者他們心靈的健康
[00:05:04.500 --> 00:05:07.500]  這些正正是我們社區裏面
[00:05:07.500 --> 00:05:10.500]  有很多這樣的需要
[00:05:10.500 --> 00:05:13.500]  今天我們教會要怎樣去回應
[00:05:13.500 --> 00:05:15.500]  要怎樣去關懷呢
[00:05:15.500 --> 00:05:17.500]  看回這段經文 孔子一直都說
[00:05:17.500 --> 00:05:19.500]  我們很熟悉這段經文
[00:05:19.500 --> 00:05:21.500]  我相信你回教會聽了無數次
[00:05:21.500 --> 00:05:23.500]  都是說這段經文
[00:05:23.500 --> 00:05:27.500]  究竟誰是我們的鄰舍呢
[00:05:27.500 --> 00:05:32.500]  經文記載著 律法師來問耶穌問題
[00:05:32.500 --> 00:05:36.500]  通常律法師 文士 法利財人
[00:05:36.500 --> 00:05:39.500]  來找耶穌都沒有什麼好東西
[00:05:39.500 --> 00:05:42.500]  他們多數都是來試探耶穌
[00:05:42.500 --> 00:05:47.500]  所以律法師來問耶穌
[00:05:47.500 --> 00:05:51.500]  我該作什麼才可以承受永生
[00:05:51.500 --> 00:05:54.500]  一個律法師說律法
[00:05:54.500 --> 00:05:56.500]  他很清楚律法在說什麼
[00:05:56.500 --> 00:05:58.500]  但他竟然去問耶穌
[00:05:58.500 --> 00:06:02.500]  究竟我該做什麼才可以承受永生
[00:06:02.500 --> 00:06:04.500]  耶穌就問他
[00:06:04.500 --> 00:06:07.500]  聖經怎樣說 律法書怎樣說
[00:06:07.500 --> 00:06:09.500]  律法師就正確地回答
[00:06:09.500 --> 00:06:12.500]  愛神 愛鄰舍 兒童自己
[00:06:12.500 --> 00:06:13.500]  耶穌也回答他
[00:06:13.500 --> 00:06:16.500]  你這樣做就必得永生
[00:06:16.500 --> 00:06:20.500]  但接著這個律法師又問
[00:06:20.500 --> 00:06:23.500]  誰是我的鄰舍
[00:06:23.500 --> 00:06:26.500]  這個問題我們都會想問
[00:06:26.500 --> 00:06:28.500]  誰是我們的鄰舍呢
[00:06:28.500 --> 00:06:31.500]  但律法師其實要這樣問
[00:06:31.500 --> 00:06:33.500]  他不是真的想問誰是我的鄰舍
[00:06:33.500 --> 00:06:35.500]  而是他想29次告訴他
[00:06:35.500 --> 00:06:37.500]  他原來是想顯明自己有理
[00:06:37.500 --> 00:06:40.500]  對耶穌說 誰是我的鄰舍
[00:06:40.500 --> 00:06:43.500]  其實這個律法師對他來說
[00:06:43.500 --> 00:06:44.500]  在他心目中
[00:06:44.500 --> 00:06:47.500]  有些人不應該是他的鄰舍
[00:06:47.500 --> 00:06:50.500]  所以他這樣去挑戰 去問耶穌
[00:06:50.500 --> 00:06:53.500]  誰是我的鄰舍呢
[00:06:53.500 --> 00:06:55.500]  所以律法師問這個問題
[00:06:55.500 --> 00:06:57.500]  他的重點不是他不知道律法
[00:06:57.500 --> 00:07:01.500]  而是他希望為愛鄰舍劃定界線
[00:07:01.500 --> 00:07:04.500]  他的問題不是想問我要怎樣愛
[00:07:04.500 --> 00:07:08.500]  而是問哪些人才值得愛
[00:07:08.500 --> 00:07:09.500]  更加反映的是
[00:07:09.500 --> 00:07:13.500]  在他心目中有些人他覺得不值得愛
[00:07:13.500 --> 00:07:15.500]  所以耶穌沒有去回答
[00:07:15.500 --> 00:07:17.500]  誰是鄰舍
[00:07:17.500 --> 00:07:19.500]  而是反而將問題改變成
[00:07:19.500 --> 00:07:23.500]  你願不願意成為別人的鄰舍呢
[00:07:23.500 --> 00:07:25.500]  可能今天在我們心目中
[00:07:25.500 --> 00:07:27.500]  我們都在問這個問題
[00:07:27.500 --> 00:07:29.500]  誰是我們的鄰舍呢
[00:07:29.500 --> 00:07:33.500]  我們都知道神是愛每一個人的
[00:07:33.500 --> 00:07:35.500]  你看看你旁邊那個
[00:07:35.500 --> 00:07:37.500]  你都相信神很愛他
[00:07:37.500 --> 00:07:40.500]  但我們遇到身邊的人
[00:07:40.500 --> 00:07:42.500]  有些人我們都會怎樣
[00:07:42.500 --> 00:07:45.500]  未必很想去接觸他們
[00:07:45.500 --> 00:07:48.500]  未必很想去關心他們
[00:07:48.500 --> 00:07:50.500]  未必很想去關懷他們
[00:07:50.500 --> 00:07:52.500]  其實可能在我們心目中
[00:07:52.500 --> 00:07:54.500]  我們都有好像這個律法師一樣
[00:07:54.500 --> 00:07:56.500]  有些人我們覺得
[00:07:56.500 --> 00:07:59.500]  好像不太值得我們去愛
[00:07:59.500 --> 00:08:01.500]  或者我們很困難去愛
[00:08:01.500 --> 00:08:04.500]  我們沒有能力去愛
[00:08:04.500 --> 00:08:05.500]  但我們要知道
[00:08:05.500 --> 00:08:08.500]  福音從來都不是尋找一些值得愛的人
[00:08:08.500 --> 00:08:11.500]  而是我們要成為一個願意去愛的人
[00:08:11.500 --> 00:08:15.500]  今天可能對弟兄姊妹來說
[00:08:15.500 --> 00:08:17.500]  我們有類似的心態
[00:08:17.500 --> 00:08:18.500]  我們會想的是
[00:08:18.500 --> 00:08:20.500]  哪些人值得我們幫
[00:08:20.500 --> 00:08:22.500]  哪些人值得我們愛
[00:08:22.500 --> 00:08:24.500]  哪些人值得我們關懷
[00:08:24.500 --> 00:08:26.500]  可能就是教會的人
[00:08:26.500 --> 00:08:27.500]  我們就願意去幫
[00:08:27.500 --> 00:08:29.500]  因為你是弟兄姊妹
[00:08:29.500 --> 00:08:31.500]  你有需要我就會關心你
[00:08:31.500 --> 00:08:33.500]  我就會幫助你
[00:08:33.500 --> 00:08:35.500]  又或者可能再進一步
[00:08:35.500 --> 00:08:36.500]  我們有一些範圍
[00:08:36.500 --> 00:08:37.500]  可能變成就是
[00:08:37.500 --> 00:08:39.500]  我熟悉的人就幫
[00:08:39.500 --> 00:08:42.500]  那個姐妹我沒見過
[00:08:42.500 --> 00:08:43.500]  怎麼幫
[00:08:43.500 --> 00:08:44.500]  是不是
[00:08:44.500 --> 00:08:45.500]  可能我們熟悉的人
[00:08:45.500 --> 00:08:47.500]  我們就願意去關心
[00:08:47.500 --> 00:08:49.500]  又或者有些人是怎樣
[00:08:49.500 --> 00:08:51.500]  可能那些是對我好的人
[00:08:51.500 --> 00:08:52.500]  我就願意幫
[00:08:52.500 --> 00:08:53.500]  我又願意付出
[00:08:53.500 --> 00:08:54.500]  你都對我不好
[00:08:54.500 --> 00:08:55.500]  每次見到你
[00:08:55.500 --> 00:08:56.500]  你都是窒頭窒細的
[00:08:56.500 --> 00:08:57.500]  我怎麼會想幫你
[00:08:57.500 --> 00:08:58.500]  是不是
[00:08:58.500 --> 00:09:00.500]  可能我們都有很多這些規範
[00:09:00.500 --> 00:09:02.500]  我們都有限制
[00:09:02.500 --> 00:09:04.500]  我們願意幫願意關心的人
[00:09:04.500 --> 00:09:06.500]  我們可能是有很多
[00:09:06.500 --> 00:09:08.500]  我們自己給自己的限制
[00:09:08.500 --> 00:09:10.500]  但是弟兄姊妹
[00:09:10.500 --> 00:09:13.500]  其他有需要的人
[00:09:13.500 --> 00:09:15.500]  今天在我們的社區也好
[00:09:15.500 --> 00:09:16.500]  在我們的教會也好
[00:09:16.500 --> 00:09:19.500]  有一些人他是有需要
[00:09:19.500 --> 00:09:22.500]  究竟我們是自然去卻步
[00:09:22.500 --> 00:09:25.500]  還是真的可以為主耶穌去走多一步
[00:09:25.500 --> 00:09:27.500]  我們真的能夠去關心他們
[00:09:27.500 --> 00:09:29.500]  當這個社區有很多人
[00:09:29.500 --> 00:09:31.500]  都在貧窮的裏面
[00:09:31.500 --> 00:09:33.500]  當這個社區裏面有很多人
[00:09:33.500 --> 00:09:36.500]  可能他們真的缺乏關懷
[00:09:36.500 --> 00:09:38.500]  他們心靈很有需要的時候
[00:09:38.500 --> 00:09:41.500]  其實我們是不是可以
[00:09:41.500 --> 00:09:45.500]  仍然選擇自然去卻步
[00:09:45.500 --> 00:09:51.500]  還是我們真的能夠為主耶穌去走多一步呢
[00:09:51.500 --> 00:09:55.500]  然後經文再進一步
[00:09:55.500 --> 00:09:58.500]  耶穌開始講比喻
[00:09:58.500 --> 00:10:00.500]  他給我們看見一件事
[00:10:00.500 --> 00:10:02.500]  他告訴我們原來真正的憐憫
[00:10:02.500 --> 00:10:05.500]  是我們能夠願意去停下卻步的
[00:10:05.500 --> 00:10:07.500]  比喻就是這樣
[00:10:07.500 --> 00:10:10.500]  有一個人從耶路撒冷下到耶利哥
[00:10:10.500 --> 00:10:13.500]  被強盜打得半死
[00:10:13.500 --> 00:10:15.500]  當時先記住了有兩個人
[00:10:15.500 --> 00:10:18.500]  一個就是祭司和李美仁
[00:10:18.500 --> 00:10:20.500]  這個祭司和李美仁他們怎樣呢
[00:10:20.500 --> 00:10:23.500]  看見了卻走過去
[00:10:23.500 --> 00:10:25.500]  他們的眼睛是看到的
[00:10:25.500 --> 00:10:27.500]  但是卻步是怎樣
[00:10:27.500 --> 00:10:29.500]  他們選擇了離開
[00:10:29.500 --> 00:10:31.500]  其實這裡也可以反映
[00:10:31.500 --> 00:10:34.500]  就算在我們現在這個社會
[00:10:34.500 --> 00:10:37.500]  我們對基督徒應該有些期望
[00:10:37.500 --> 00:10:40.500]  譬如如果一會兒在街上
[00:10:40.500 --> 00:10:42.500]  我們見到一個人
[00:10:42.500 --> 00:10:44.500]  他跌倒在地上
[00:10:44.500 --> 00:10:45.500]  有個牧師走過
[00:10:45.500 --> 00:10:50.500]  你會期望他怎樣呢
[00:10:50.500 --> 00:10:53.500]  大家沒有期望嗎
[00:10:53.500 --> 00:10:55.500]  我們都會期望那個牧師怎樣
[00:10:55.500 --> 00:10:57.500]  起碼看一下他發生什麼事
[00:10:57.500 --> 00:10:58.500]  扶起他
[00:10:58.500 --> 00:11:00.500]  需要叫救護車的
[00:11:00.500 --> 00:11:02.500]  那就會幫他叫救護車
[00:11:02.500 --> 00:11:04.500]  這就是我們對他的期望
[00:11:04.500 --> 00:11:07.500]  但是你看到的就是這個牧師是怎樣
[00:11:07.500 --> 00:11:09.500]  選擇了走開
[00:11:09.500 --> 00:11:12.500]  又或者有個基督徒走過
[00:11:12.500 --> 00:11:14.500]  當然我們知道基督徒是沒有作罪
[00:11:14.500 --> 00:11:15.500]  是在額頭的
[00:11:15.500 --> 00:11:17.500]  剛剛三個字沒有作罪
[00:11:17.500 --> 00:11:21.500]  但是原來他是走上來土瓜人信會的
[00:11:21.500 --> 00:11:24.500]  還要在榮輝大廈的門口
[00:11:24.500 --> 00:11:25.500]  這個經常回來的
[00:11:25.500 --> 00:11:26.500]  星期天回來的
[00:11:26.500 --> 00:11:28.500]  都是回教會的基督徒
[00:11:28.500 --> 00:11:31.500]  這個基督徒看見有個人跌倒在地上
[00:11:31.500 --> 00:11:35.500]  我們會期望這個基督徒是怎樣
[00:11:35.500 --> 00:11:39.500]  都是上去扶起他照顧他
[00:11:39.500 --> 00:11:44.500]  所以我們對無論是做牧師的宗教人士
[00:11:44.500 --> 00:11:47.500]  甚至基督徒我們都會對他們有期望
[00:11:47.500 --> 00:11:51.500]  但是這一刻這個祭司和利美人
[00:11:51.500 --> 00:11:52.500]  就竟然是怎樣
[00:11:52.500 --> 00:11:53.500]  看見了
[00:11:53.500 --> 00:11:54.500]  但是走開了
[00:11:54.500 --> 00:11:56.500]  他的眼睛是看到的
[00:11:56.500 --> 00:11:58.500]  但是卻步離開
[00:11:58.500 --> 00:12:02.500]  有些色經學者就嘗試去解釋
[00:12:02.500 --> 00:12:04.500]  為什麼這個祭司和利美人
[00:12:04.500 --> 00:12:06.500]  他們眼睛看見
[00:12:06.500 --> 00:12:08.500]  但是腳步就會離開
[00:12:08.500 --> 00:12:10.500]  所以有些色經學者就說
[00:12:10.500 --> 00:12:16.500]  這個祭司是因為避免碰到屍體
[00:12:16.500 --> 00:12:18.500]  因為怕他死了
[00:12:18.500 --> 00:12:20.500]  怕這個打到悶死人
[00:12:20.500 --> 00:12:21.500]  躺在那裡
[00:12:21.500 --> 00:12:22.500]  他是一個屍體
[00:12:22.500 --> 00:12:25.500]  他們做祭司接觸了之後就會不潔
[00:12:25.500 --> 00:12:28.500]  不潔他們就需要遵守潔淨的條例
[00:12:28.500 --> 00:12:32.500]  然後他們就不能去做聖殿的工作
[00:12:32.500 --> 00:12:35.500]  就影響了他們聖殿的工作
[00:12:35.500 --> 00:12:38.500]  甚至當時對於法利賽人來說
[00:12:38.500 --> 00:12:39.500]  他們都認為
[00:12:39.500 --> 00:12:42.500]  只要影子你碰到屍體
[00:12:42.500 --> 00:12:43.500]  你都會見面不潔
[00:12:43.500 --> 00:12:45.500]  你知道法利賽人很喜歡在律法外
[00:12:45.500 --> 00:12:48.500]  再加一些規矩
[00:12:48.500 --> 00:12:52.500]  所以有些色經學者就認為
[00:12:52.500 --> 00:12:56.500]  祭司就是因為他避免了接觸屍體
[00:12:56.500 --> 00:12:57.500]  引致不潔
[00:12:57.500 --> 00:12:59.500]  他又要有聖殿的工作
[00:12:59.500 --> 00:13:00.500]  所以才這樣做
[00:13:00.500 --> 00:13:02.500]  他才不理會他
[00:13:02.500 --> 00:13:04.500]  但其實當我們看經文
[00:13:04.500 --> 00:13:06.500]  主耶穌講這個比喻的時候
[00:13:06.500 --> 00:13:07.500]  就告訴我們
[00:13:07.500 --> 00:13:08.500]  原來這個祭司
[00:13:08.500 --> 00:13:10.500]  是和那個被打致半死的人一樣
[00:13:10.500 --> 00:13:13.500]  都是走下來的
[00:13:13.500 --> 00:13:14.500]  走下來的意思就是
[00:13:14.500 --> 00:13:16.500]  他是離開耶路撒冷
[00:13:16.500 --> 00:13:18.500]  走去耶利哥
[00:13:18.500 --> 00:13:19.500]  這個在表達什麼呢
[00:13:19.500 --> 00:13:22.500]  就是表達原來他已經完成了耶路撒冷
[00:13:22.500 --> 00:13:24.500]  即是聖殿那裡的工作
[00:13:24.500 --> 00:13:27.500]  他已經不需要怕
[00:13:27.500 --> 00:13:30.500]  因為他觸及到屍體
[00:13:30.500 --> 00:13:32.500]  而會引致他不潔
[00:13:32.500 --> 00:13:34.500]  而影響了他聖殿的工作
[00:13:34.500 --> 00:13:36.500]  他不需要擔心
[00:13:36.500 --> 00:13:37.500]  因為他已經完成了聖殿的工作
[00:13:37.500 --> 00:13:39.500]  所以他下到耶利哥
[00:13:39.500 --> 00:13:43.500]  但縱使他不會因為接觸到屍體
[00:13:43.500 --> 00:13:45.500]  影響了他聖殿的工作
[00:13:45.500 --> 00:13:48.500]  但這個祭司仍然選擇怎樣
[00:13:48.500 --> 00:13:50.500]  不去觸及這個屍體
[00:13:50.500 --> 00:13:54.500]  不去理會這個被打到半死的人
[00:13:54.500 --> 00:13:57.500]  他都要避免的是什麼呢
[00:13:57.500 --> 00:13:59.500]  避免去接觸到他
[00:13:59.500 --> 00:14:02.500]  而引致尖面的不潔
[00:14:02.500 --> 00:14:05.500]  然後接下來的利美人
[00:14:05.500 --> 00:14:08.500]  在律法裡面對利美人的規定
[00:14:08.500 --> 00:14:11.500]  不像對祭司那麼嚴格
[00:14:11.500 --> 00:14:14.500]  但利美人同樣都避免了尖面的污穢
[00:14:14.500 --> 00:14:16.500]  所以他選擇
[00:14:16.500 --> 00:14:18.500]  縱使他眼睛看見
[00:14:18.500 --> 00:14:22.500]  腳步都選擇離開
[00:14:22.500 --> 00:14:24.500]  接著出現的是另一個人
[00:14:24.500 --> 00:14:26.500]  就是撒瑪利亞人
[00:14:26.500 --> 00:14:29.500]  撒瑪利亞人不同的地方就是
[00:14:29.500 --> 00:14:32.500]  他看見了動了慈心
[00:14:32.500 --> 00:14:35.500]  等於看見了動了慈心
[00:14:35.500 --> 00:14:36.500]  不單止他看見了
[00:14:36.500 --> 00:14:38.500]  他更動了慈心
[00:14:38.500 --> 00:14:40.500]  動了慈心還需要的是什麼呢
[00:14:40.500 --> 00:14:42.500]  他還真是有一連串的行動
[00:14:42.500 --> 00:14:44.500]  他上前去
[00:14:44.500 --> 00:14:47.500]  他去倒油倒酒在他的傷口裡面
[00:14:47.500 --> 00:14:49.500]  還要幫他包裹傷口
[00:14:49.500 --> 00:14:53.500]  扶上身後的牢區
[00:14:53.500 --> 00:14:56.500]  然後送他去客店
[00:14:56.500 --> 00:14:58.500]  還照顧他
[00:14:58.500 --> 00:15:00.500]  給了兩天的銀錢
[00:15:00.500 --> 00:15:02.500]  足夠他可以住兩晚
[00:15:02.500 --> 00:15:04.500]  但他也承諾
[00:15:04.500 --> 00:15:06.500]  當他回來如果還需要找數
[00:15:06.500 --> 00:15:08.500]  他是願意付費的
[00:15:08.500 --> 00:15:10.500]  所以這個撒瑪利亞人
[00:15:10.500 --> 00:15:11.500]  他看見了
[00:15:11.500 --> 00:15:13.500]  他不是腳步離開
[00:15:13.500 --> 00:15:15.500]  而是他動了慈心
[00:15:15.500 --> 00:15:16.500]  還有一連串的行動
[00:15:16.500 --> 00:15:17.500]  等於路加
[00:15:17.500 --> 00:15:18.500]  特別在這裡強調
[00:15:18.500 --> 00:15:20.500]  撒瑪利亞人的憐憫
[00:15:20.500 --> 00:15:22.500]  這個字其實在路加福音裡面
[00:15:22.500 --> 00:15:23.500]  是多次地形容
[00:15:23.500 --> 00:15:25.500]  就是形容神的憐憫
[00:15:25.500 --> 00:15:27.500]  和耶穌的心腸
[00:15:27.500 --> 00:15:28.500]  撒瑪利亞人他的行動
[00:15:28.500 --> 00:15:30.500]  是正是反映了
[00:15:30.500 --> 00:15:32.500]  神他自己的性情
[00:15:32.500 --> 00:15:34.500]  等於真正的憐憫
[00:15:34.500 --> 00:15:35.500]  不只是一個情感
[00:15:35.500 --> 00:15:37.500]  不只是一個情緒
[00:15:37.500 --> 00:15:39.500]  不只是一句
[00:15:39.500 --> 00:15:41.500]  很可憐 很慘
[00:15:41.500 --> 00:15:43.500]  真正的憐憫
[00:15:43.500 --> 00:15:45.500]  是會化成行動
[00:15:45.500 --> 00:15:48.500]  真是愛的時候
[00:15:48.500 --> 00:15:50.500]  是會有行動
[00:15:50.500 --> 00:15:53.500]  所以我們見到的是
[00:15:53.500 --> 00:15:55.500]  祭司他看見了
[00:15:55.500 --> 00:15:57.500]  尼美人也看見了
[00:15:57.500 --> 00:15:58.500]  撒瑪利亞人
[00:15:58.500 --> 00:16:00.500]  他們三個人都看見了
[00:16:00.500 --> 00:16:01.500]  但不同的系就是
[00:16:01.500 --> 00:16:02.500]  前面兩個人
[00:16:02.500 --> 00:16:04.500]  他們選擇離開
[00:16:04.500 --> 00:16:05.500]  最後的一個
[00:16:05.500 --> 00:16:07.500]  他去靠近
[00:16:07.500 --> 00:16:08.500]  所以真正的憐憫
[00:16:08.500 --> 00:16:10.500]  不只是眼睛看到
[00:16:10.500 --> 00:16:12.500]  而是他動了持心
[00:16:12.500 --> 00:16:14.500]  更願意
[00:16:14.500 --> 00:16:16.500]  腳步走近
[00:16:16.500 --> 00:16:17.500]  所以各位姐妹
[00:16:17.500 --> 00:16:19.500]  今天說的是社區關懷
[00:16:19.500 --> 00:16:21.500]  社區關懷是什麼呢
[00:16:21.500 --> 00:16:23.500]  就是我們能夠看見
[00:16:23.500 --> 00:16:25.500]  我們動了持心
[00:16:25.500 --> 00:16:27.500]  我們願意停下來
[00:16:27.500 --> 00:16:29.500]  神未必呼召我們
[00:16:29.500 --> 00:16:30.500]  要遇上一個
[00:16:30.500 --> 00:16:32.500]  他會被人打得半死
[00:16:32.500 --> 00:16:33.500]  躺在路旁的人
[00:16:33.500 --> 00:16:36.500]  但神每一天都將有需要的人
[00:16:36.500 --> 00:16:38.500]  放在我們身邊
[00:16:38.500 --> 00:16:40.500]  但他們未必是開口
[00:16:40.500 --> 00:16:42.500]  他們只是等待有人
[00:16:42.500 --> 00:16:44.500]  停下來
[00:16:44.500 --> 00:16:46.500]  去關心他們
[00:16:46.500 --> 00:16:47.500]  社區的服務就是
[00:16:47.500 --> 00:16:49.500]  我們今天教會要學習
[00:16:49.500 --> 00:16:51.500]  停下來
[00:16:51.500 --> 00:16:53.500]  停下我們的腳步
[00:16:53.500 --> 00:16:55.500]  然後將這個憐憫
[00:16:55.500 --> 00:16:57.500]  帶到我們的社區當中
[00:16:57.500 --> 00:17:00.500]  各位弟兄姊妹
[00:17:00.500 --> 00:17:02.500]  你記不記得我們上星期
[00:17:02.500 --> 00:17:03.500]  教育部部長
[00:17:03.500 --> 00:17:06.500]  出來分享他一個見證
[00:17:08.500 --> 00:17:10.500]  當黑色暴雨的時候
[00:17:10.500 --> 00:17:12.500]  他放風
[00:17:12.500 --> 00:17:15.500]  離遠見到一個失明人士
[00:17:15.500 --> 00:17:17.500]  困住在馬路上
[00:17:17.500 --> 00:17:18.500]  因為他聽不到
[00:17:18.500 --> 00:17:21.500]  那個盲人的聲音的指示
[00:17:21.500 --> 00:17:24.500]  以致他走不到對面
[00:17:24.500 --> 00:17:26.500]  當時他看見了
[00:17:26.500 --> 00:17:29.500]  但他沒有行動
[00:17:29.500 --> 00:17:32.500]  但同時間
[00:17:32.500 --> 00:17:33.500]  有一個人
[00:17:33.500 --> 00:17:35.500]  他看見了
[00:17:35.500 --> 00:17:36.500]  動了持心
[00:17:36.500 --> 00:17:38.500]  他停下來
[00:17:38.500 --> 00:17:40.500]  就走到失明人士當中
[00:17:40.500 --> 00:17:43.500]  去帶他走過對面馬路
[00:17:43.500 --> 00:17:46.500]  所以今天社區的關懷
[00:17:46.500 --> 00:17:48.500]  是我們每一個弟兄姊妹
[00:17:48.500 --> 00:17:49.500]  我們的教會
[00:17:49.500 --> 00:17:51.500]  都需要看見
[00:17:51.500 --> 00:17:52.500]  動了持心
[00:17:52.500 --> 00:17:55.500]  更加願意停下來
[00:17:55.500 --> 00:17:58.500]  然後撒馬利亞人
[00:17:58.500 --> 00:18:00.500]  他的表現
[00:18:00.500 --> 00:18:02.500]  不單止告訴我們
[00:18:02.500 --> 00:18:03.500]  他是有愛心
[00:18:03.500 --> 00:18:05.500]  他更加告訴我們
[00:18:05.500 --> 00:18:07.500]  他付出了代價
