
[00:00:00.000 --> 00:00:02.000]  福守書第五章
[00:01:52.000 --> 00:01:54.000]  兩次就飛了
[00:01:54.000 --> 00:01:56.000]  到最後剩下什麼
[00:01:56.000 --> 00:01:58.000]  還是兩老
[00:01:58.000 --> 00:02:00.000]  昨天弟兄說三保
[00:02:00.000 --> 00:02:02.000]  我想老人家還有幾個
[00:02:02.000 --> 00:02:04.000]  老就是老伴
[00:02:04.000 --> 00:02:06.000]  老友還有老本
[00:02:06.000 --> 00:02:08.000]  講到老本
[00:02:08.000 --> 00:02:10.000]  我們中國人很有智慧
[00:02:10.000 --> 00:02:12.000]  因為我們古人老德是說
[00:02:12.000 --> 00:02:14.000]  年輕的時候
[00:02:14.000 --> 00:02:16.000]  血氣方剛 戒之在鬥
[00:02:16.000 --> 00:02:18.000]  血氣已衰 戒之在得
[00:02:18.000 --> 00:02:20.000]  因為老的時候
[00:02:20.000 --> 00:02:22.000]  沒有安全感
[00:02:22.000 --> 00:02:24.000]  不像年輕的時候
[00:02:24.000 --> 00:02:26.000]  我們有收入
[00:02:26.000 --> 00:02:28.000]  我們老的時候是收入沒了
[00:02:28.000 --> 00:02:30.000]  我們如果懂得孝順老人家的話
[00:02:30.000 --> 00:02:32.000]  你不只是給他禮物
[00:02:32.000 --> 00:02:34.000]  不只是嘴裡人情
[00:02:34.000 --> 00:02:36.000]  你要讓他老本不會缺
[00:02:36.000 --> 00:02:38.000]  他就安心
[00:02:38.000 --> 00:02:40.000]  這是人的軟弱
[00:02:40.000 --> 00:02:42.000]  我們中國人很有智慧
[00:02:42.000 --> 00:02:44.000]  所以我們在主的面前
[00:02:44.000 --> 00:02:46.000]  我這個回過來
[00:02:46.000 --> 00:02:48.000]  這段聖經其實是用教會來講夫妻的關係
[00:02:48.000 --> 00:02:50.000]  所以反過來講
[00:02:50.000 --> 00:02:52.000]  教會是基督的身體
[00:02:52.000 --> 00:02:54.000]  教會是神的家
[00:02:54.000 --> 00:02:56.000]  從這個角度來講
[00:02:56.000 --> 00:02:58.000]  許思錄也講得很清楚
[00:02:58.000 --> 00:03:00.000]  有一天我們會參加一個婚宴
[00:03:00.000 --> 00:03:02.000]  那是高揚的婚宴
[00:03:02.000 --> 00:03:04.000]  高揚的婚宴是耶穌跟誰呢
[00:03:04.000 --> 00:03:06.000]  跟我們 跟教會
[00:03:06.000 --> 00:03:08.000]  所以教會是基督的心腹
[00:03:08.000 --> 00:03:12.000]  昨天我們講到教會的一個兩難
[00:03:12.000 --> 00:03:14.000]  神是完美的
[00:03:14.000 --> 00:03:16.000]  但是因為有我們人就殘缺了
[00:03:16.000 --> 00:03:18.000]  我們必須承認
[00:03:18.000 --> 00:03:20.000]  在現階段
[00:03:20.000 --> 00:03:22.000]  我們找不到一個完美的教會
[00:03:22.000 --> 00:03:24.000]  但是我們曉得
[00:03:24.000 --> 00:03:26.000]  教會有完美的前途
[00:03:26.000 --> 00:03:28.000]  有一天我們要長大成熟
[00:03:28.000 --> 00:03:30.000]  我們完全像基督一樣
[00:03:30.000 --> 00:03:32.000]  但目前呢
[00:03:32.000 --> 00:03:34.000]  我們在銳變的過程
[00:03:34.000 --> 00:03:36.000]  是在蛻變的過程
[00:03:36.000 --> 00:03:38.000]  我不曉得應該怎麼反應
[00:03:38.000 --> 00:03:40.000]  現在發現所有的中文很多白字
[00:03:40.000 --> 00:03:42.000]  我們小學的時候要改錯字
[00:03:42.000 --> 00:03:44.000]  現在很多都是錯字
[00:03:44.000 --> 00:03:46.000]  包括報紙上的很多都是錯字
[00:03:46.000 --> 00:03:48.000]  那當然簡體字跟繁體字之間
[00:03:48.000 --> 00:03:50.000]  那就很大的學問
[00:03:50.000 --> 00:03:52.000]  那是另外一件事情
[00:03:52.000 --> 00:03:54.000]  所以我們一直是在改變
[00:03:54.000 --> 00:03:56.000]  容上加容
[00:03:56.000 --> 00:03:58.000]  相處的過程裡面
[00:03:58.000 --> 00:04:00.000]  那我覺得這事情很奇妙
[00:04:00.000 --> 00:04:02.000]  為什麼呢
[00:04:02.000 --> 00:04:04.000]  這個完美的上帝
[00:04:04.000 --> 00:04:06.000]  居然能夠忍受
[00:04:06.000 --> 00:04:08.000]  接受我們這些不完美的人
[00:04:08.000 --> 00:04:10.000]  成為他的兒女
[00:04:10.000 --> 00:04:12.000]  成為他的兒女
[00:04:12.000 --> 00:04:14.000]  成為他的兒女
[00:04:14.000 --> 00:04:16.000]  成為他的仆人
[00:04:16.000 --> 00:04:18.000]  成為他的同工
[00:04:18.000 --> 00:04:20.000]  並且代表他
[00:04:20.000 --> 00:04:22.000]  我最近常常想到一樣事情
[00:04:22.000 --> 00:04:24.000]  我說感謝上帝
[00:04:24.000 --> 00:04:26.000]  我不是上帝
[00:04:26.000 --> 00:04:28.000]  如果我是上帝
[00:04:28.000 --> 00:04:30.000]  我不會挑我
[00:04:30.000 --> 00:04:32.000]  因為我認識我自己的軟弱
[00:04:32.000 --> 00:04:34.000]  這種人我不會挑他
[00:04:34.000 --> 00:04:36.000]  那請原諒我
[00:04:36.000 --> 00:04:38.000]  如果我是上帝
[00:04:38.000 --> 00:04:40.000]  我也不會挑你
[00:04:40.000 --> 00:04:42.000]  因為我們沒有一個人
[00:04:42.000 --> 00:04:46.000]  我們是一丘之鶴
[00:04:46.000 --> 00:04:48.000]  這跟我姓邱的差不多
[00:04:48.000 --> 00:04:50.000]  是不是
[00:04:50.000 --> 00:04:52.000]  你說是不是
[00:04:52.000 --> 00:04:54.000]  我說如果我是上帝
[00:04:54.000 --> 00:04:56.000]  我就沒有機會了
[00:04:56.000 --> 00:04:58.000]  門都沒有了
[00:04:58.000 --> 00:05:00.000]  但是上帝居然不是
[00:05:00.000 --> 00:05:02.000]  等我們完全
[00:05:02.000 --> 00:05:04.000]  等我們完美才接受我們
[00:05:04.000 --> 00:05:06.000]  才讓我們代表他
[00:05:06.000 --> 00:05:08.000]  他要我們榮耀他
[00:05:08.000 --> 00:05:10.000]  不是在我已經好了
[00:05:10.000 --> 00:05:12.000]  已經可以了
[00:05:12.000 --> 00:05:14.000]  而是在這個時候上帝願意接受我們
[00:05:14.000 --> 00:05:16.000]  所以教會的兩難
[00:05:16.000 --> 00:05:18.000]  其實是有很大上帝的恩典
[00:05:18.000 --> 00:05:20.000]  但是同時也有上帝的作為
[00:05:20.000 --> 00:05:22.000]  跟他的旨意在裡面
[00:05:22.000 --> 00:05:24.000]  因為不是叫我們說
[00:05:24.000 --> 00:05:26.000]  我就這樣子
[00:05:26.000 --> 00:05:28.000]  好像就很自暴自棄
[00:05:28.000 --> 00:05:30.000]  很無賴的樣子
[00:05:30.000 --> 00:05:32.000]  而是我們就要被主的靈改變
[00:05:32.000 --> 00:05:34.000]  被主的道潔淨
[00:05:34.000 --> 00:05:36.000]  那這裡就講到基督愛教會
[00:05:36.000 --> 00:05:38.000]  那有幾個很簡單的事實
[00:05:38.000 --> 00:05:40.000]  第一個教會是屬基督的
[00:05:40.000 --> 00:05:42.000]  教會是誰的
[00:05:42.000 --> 00:05:44.000]  我們的教會
[00:05:44.000 --> 00:05:46.000]  但是教會是屬主的
[00:05:46.000 --> 00:05:48.000]  有一年我在亞特蘭大募會的時候
[00:05:48.000 --> 00:05:50.000]  我們請一位心理學的
[00:05:50.000 --> 00:05:52.000]  很有名的一個學者
[00:05:52.000 --> 00:05:56.000]  黃什麼東海大學畢業在芝加哥那邊
[00:05:56.000 --> 00:05:58.000]  黃維仁
[00:05:58.000 --> 00:06:02.000]  他去講這個婚姻跟家庭的事情
[00:06:02.000 --> 00:06:04.000]  但是他在講的時候
[00:06:04.000 --> 00:06:06.000]  他講了一句話
[00:06:06.000 --> 00:06:08.000]  聽了以後我覺得很有共鳴
[00:06:08.000 --> 00:06:10.000]  詩篇裡有一句話說
[00:06:10.000 --> 00:06:12.000]  以別神代替耶和華的
[00:06:12.000 --> 00:06:14.000]  他們的愁苦必加增
[00:06:14.000 --> 00:06:16.000]  那通常我們所想到的
[00:06:16.000 --> 00:06:18.000]  以別神代替耶和華就是用偶像
[00:06:18.000 --> 00:06:20.000]  用不是神的代替
[00:06:20.000 --> 00:06:22.000]  可是他說什麼
[00:06:22.000 --> 00:06:24.000]  他說有人在教會把自己當作神
[00:06:24.000 --> 00:06:26.000]  有人愛教會
[00:06:26.000 --> 00:06:28.000]  愛到一個地步
[00:06:28.000 --> 00:06:30.000]  這個教會是我的
[00:06:30.000 --> 00:06:32.000]  教會要聽我
[00:06:32.000 --> 00:06:34.000]  但是態度就是如此
[00:06:34.000 --> 00:06:36.000]  教會裡面有這種人
[00:06:36.000 --> 00:06:38.000]  是感謝主
[00:06:38.000 --> 00:06:40.000]  因為他很愛教會
[00:06:40.000 --> 00:06:42.000]  但是教會裡面有這種人很頭痛
[00:06:42.000 --> 00:06:44.000]  因為他在教會是不能碰的
[00:06:44.000 --> 00:06:46.000]  他的話大家要聽
[00:06:46.000 --> 00:06:48.000]  他就是非常怎麼樣子
[00:06:48.000 --> 00:06:50.000]  這是很大的危險
[00:06:50.000 --> 00:06:52.000]  教會是基督的
[00:06:52.000 --> 00:06:54.000]  這是很清楚
[00:06:54.000 --> 00:06:56.000]  所以基督要得著教會
[00:06:56.000 --> 00:06:58.000]  成為他的一個榮耀的教會
[00:06:58.000 --> 00:07:00.000]  所以教會是基督的
[00:07:00.000 --> 00:07:02.000]  再來一個
[00:07:02.000 --> 00:07:04.000]  教會是基督用愛、捨命、仲家
[00:07:04.000 --> 00:07:06.000]  買來的
[00:07:06.000 --> 00:07:08.000]  基督愛教會為教會捨給
[00:07:08.000 --> 00:07:10.000]  那丈夫要愛妻子
[00:07:10.000 --> 00:07:12.000]  向基督愛教會
[00:07:12.000 --> 00:07:14.000]  我想我們每一個丈夫都在主的面前
[00:07:14.000 --> 00:07:16.000]  說主啊
[00:07:16.000 --> 00:07:18.000]  求你赦免我
[00:07:18.000 --> 00:07:20.000]  我還不太像你
[00:07:20.000 --> 00:07:22.000]  求你幫助我能夠像你
[00:07:22.000 --> 00:07:24.000]  我們很多時候我們愛是從自己出發
[00:07:24.000 --> 00:07:26.000]  最近看到一個文章
[00:07:26.000 --> 00:07:28.000]  講到很有意思
[00:07:28.000 --> 00:07:30.000]  男人要的東西跟女人要的東西是不一樣的
[00:07:30.000 --> 00:07:32.000]  女人要的東西是想要我可以用很長久
[00:07:32.000 --> 00:07:34.000]  男人要的東西是看到好不好
[00:07:34.000 --> 00:07:36.000]  我這個時候要用
[00:07:36.000 --> 00:07:38.000]  不是,女人買東西是看好不好
[00:07:38.000 --> 00:07:40.000]  但是女人要找伴是長久的
[00:07:40.000 --> 00:07:42.000]  那男人要買東西是買長久的
[00:07:42.000 --> 00:07:44.000]  但是男人選擇的伴是看現在好不好
[00:07:44.000 --> 00:07:46.000]  所以正好倒過來
[00:07:46.000 --> 00:07:48.000]  所以很糟糕
[00:07:48.000 --> 00:07:50.000]  但是基督愛教會為教會捨給
[00:07:50.000 --> 00:07:52.000]  我最近也看到一段跟這段聖經有關的
[00:07:52.000 --> 00:07:54.000]  講到基督愛教會為教會捨給
[00:07:54.000 --> 00:07:56.000]  丈夫要愛妻子
[00:07:56.000 --> 00:07:58.000]  這是一個牧師
[00:07:58.000 --> 00:08:00.000]  他是丈夫
[00:08:00.000 --> 00:08:02.000]  他說他在主人面前被光照
[00:08:02.000 --> 00:08:04.000]  他發現他為許多人代禱
[00:08:04.000 --> 00:08:06.000]  他跟他太太一起為很多人代禱
[00:08:06.000 --> 00:08:08.000]  他真的很少特別為太太禱告
[00:08:08.000 --> 00:08:10.000]  我不曉得我們在座有沒有這種情形
[00:08:10.000 --> 00:08:12.000]  我們代禱就是為別人
[00:08:12.000 --> 00:08:14.000]  那太太是自己人
[00:08:14.000 --> 00:08:16.000]  自己人
[00:08:16.000 --> 00:08:18.000]  所以就不太會了
[00:08:18.000 --> 00:08:20.000]  我前天跟我太太講這個事情
[00:08:20.000 --> 00:08:22.000]  我說我也認錯
[00:08:22.000 --> 00:08:24.000]  所以我現在重啟
[00:08:24.000 --> 00:08:26.000]  我現在常常為你禱告
[00:08:26.000 --> 00:08:28.000]  她說這樣子啊
[00:08:28.000 --> 00:08:30.000]  我天天為你禱告你怎麼這樣子
[00:08:30.000 --> 00:08:32.000]  所以你可見
[00:08:32.000 --> 00:08:34.000]  這個聖經教導的很對
[00:08:34.000 --> 00:08:36.000]  聖經說丈夫要愛妻子
[00:08:36.000 --> 00:08:38.000]  妻子要順服丈夫
[00:08:38.000 --> 00:08:40.000]  為什麼呢
[00:08:40.000 --> 00:08:42.000]  因為男人至少在傳統的社會裡面
[00:08:42.000 --> 00:08:44.000]  還是以男性為主
[00:08:44.000 --> 00:08:46.000]  那麼男性從小就被期待
[00:08:46.000 --> 00:08:48.000]  要承擔責任
[00:08:48.000 --> 00:08:50.000]  所以男人從小被訓練順服
[00:08:50.000 --> 00:08:52.000]  所以男人要當兵
[00:08:52.000 --> 00:08:54.000]  就要聽話
[00:08:54.000 --> 00:08:56.000]  當兵最重要的就是服全兵
[00:08:56.000 --> 00:08:58.000]  就沒有理由就是要順服
[00:08:58.000 --> 00:09:00.000]  所以男人要做順服的人
[00:09:00.000 --> 00:09:02.000]  比較容易
[00:09:02.000 --> 00:09:04.000]  那女人呢意見很多
[00:09:04.000 --> 00:09:06.000]  很creative
[00:09:06.000 --> 00:09:08.000]  所以要女人順服不太容易
[00:09:08.000 --> 00:09:10.000]  但是要女人愛很容易
[00:09:10.000 --> 00:09:12.000]  女人容易愛
[00:09:12.000 --> 00:09:14.000]  男人呢結了婚以後
[00:09:14.000 --> 00:09:16.000]  事情一了的他就可以愛別的了
[00:09:16.000 --> 00:09:18.000]  那女人結了婚以後
[00:09:18.000 --> 00:09:20.000]  這就是我的我就愛下去了
[00:09:20.000 --> 00:09:22.000]  所以呢不用跟男人說你要順服妻子
[00:09:22.000 --> 00:09:24.000]  絕大部分的家庭
[00:09:24.000 --> 00:09:26.000]  只要你有一點智慧
[00:09:26.000 --> 00:09:28.000]  懂得你就會想
[00:09:28.000 --> 00:09:30.000]  到時候反正妻子都對的
[00:09:30.000 --> 00:09:32.000]  如果他不對是我不對
[00:09:32.000 --> 00:09:34.000]  那反正就是
[00:09:34.000 --> 00:09:36.000]  懂得做丈夫的都會順服
[00:09:36.000 --> 00:09:38.000]  所以聖經不用講丈夫要順服妻子
[00:09:38.000 --> 00:09:40.000]  是丈夫要愛妻子
[00:09:40.000 --> 00:09:42.000]  因為丈夫有很多
[00:09:42.000 --> 00:09:44.000]  有事業有朋友有娛樂
[00:09:44.000 --> 00:09:46.000]  有國際大事
[00:09:46.000 --> 00:09:48.000]  還有家
[00:09:48.000 --> 00:09:50.000]  還有家事
[00:09:50.000 --> 00:09:52.000]  而且我們文化裡面說
[00:09:52.000 --> 00:09:54.000]  一個男人太顧家
[00:09:54.000 --> 00:09:56.000]  是沒有出息的
[00:09:56.000 --> 00:09:58.000]  所以說什麼上床知道什麼
[00:09:58.000 --> 00:10:00.000]  下床知道什麼
[00:10:00.000 --> 00:10:02.000]  上床知道老婆還是下床
[00:10:02.000 --> 00:10:04.000]  只知道自己的孩子就是鞋子
[00:10:04.000 --> 00:10:06.000]  那是很沒出息的
[00:10:06.000 --> 00:10:08.000]  這是我們文化裡面給我們的包袱
[00:10:08.000 --> 00:10:10.000]  那妻子要順服丈夫不太容易
[00:10:10.000 --> 00:10:12.000]  因為妻子容易指揮丈夫
[00:10:12.000 --> 00:10:14.000]  絕大多數的丈夫
[00:10:14.000 --> 00:10:16.000]  做很多的事情都沒有成就感
[00:10:16.000 --> 00:10:18.000]  那因為妻子
[00:10:18.000 --> 00:10:20.000]  我有一種傳統的情形現在可能變了
[00:10:20.000 --> 00:10:22.000]  妻子基本生下來沒有期待你要承擔大任
[00:10:22.000 --> 00:10:24.000]  做什麼事情
[00:10:24.000 --> 00:10:26.000]  你能夠做什麼事情呢
[00:10:26.000 --> 00:10:28.000]  都是成就感
[00:10:28.000 --> 00:10:30.000]  男人做的事情都是該的
[00:10:30.000 --> 00:10:32.000]  女人呢做了以後就很有成就感
[00:10:32.000 --> 00:10:34.000]  所以結了婚以後我們發現
[00:10:34.000 --> 00:10:36.000]  所有的先生越來越慢
[00:10:36.000 --> 00:10:38.000]  這個太太跟先生說什麼時候要做
[00:10:38.000 --> 00:10:40.000]  好好好
[00:10:40.000 --> 00:10:42.000]  好了半天沒做
[00:10:42.000 --> 00:10:44.000]  那太太呢整天出點子
[00:10:44.000 --> 00:10:46.000]  我不曉得你們家怎麼樣
[00:10:46.000 --> 00:10:48.000]  我們家是這樣子
[00:10:48.000 --> 00:10:50.000]  我們走路開車
[00:10:50.000 --> 00:10:52.000]  我太太想要走新路
[00:10:52.000 --> 00:10:54.000]  我這個人是很保守很守舊的
[00:10:54.000 --> 00:10:56.000]  我要上館子就上熟的館子
[00:10:56.000 --> 00:10:58.000]  走路就走這條路
[00:10:58.000 --> 00:11:00.000]  有的時候到半夜我太太要走新路
[00:11:00.000 --> 00:11:02.000]  我說幹嘛我們就走這條路就好了
[00:11:02.000 --> 00:11:04.000]  她就是要受新路
[00:11:04.000 --> 00:11:06.000]  我說我們結婚了以後呢
[00:11:06.000 --> 00:11:08.000]  我常常有新奇感
[00:11:08.000 --> 00:11:10.000]  那我太太很有安定感
[00:11:10.000 --> 00:11:12.000]  但是轉過來就死了
[00:11:12.000 --> 00:11:14.000]  我常常覺得你這個人很boring
[00:11:14.000 --> 00:11:16.000]  然後我覺得你整天惹事
[00:11:16.000 --> 00:11:18.000]  所以曾經很有智慧
[00:11:18.000 --> 00:11:20.000]  曾經沒有說丈夫要順服妻子
[00:11:20.000 --> 00:11:22.000]  因為不用講
[00:11:22.000 --> 00:11:24.000]  懂得做丈夫的就知道
[00:11:24.000 --> 00:11:26.000]  反正聽妻子就沒錯
[00:11:26.000 --> 00:11:28.000]  反正大事我決定小事你決定
[00:11:28.000 --> 00:11:30.000]  但是天下沒有幾件大事
[00:11:30.000 --> 00:11:32.000]  所以說你決定那就息事寧人
[00:11:32.000 --> 00:11:34.000]  對不對
[00:11:34.000 --> 00:11:36.000]  那妻子要順服丈夫
[00:11:36.000 --> 00:11:38.000]  丈夫要愛妻子
[00:11:38.000 --> 00:11:40.000]  這是我們所需要的
[00:11:40.000 --> 00:11:42.000]  我們可以講到教會跟主的關係
[00:11:42.000 --> 00:11:46.000]  基督是教會的頭
[00:11:46.000 --> 00:11:48.000]  那基督愛教會
[00:11:48.000 --> 00:11:50.000]  捨命得回教會
[00:11:50.000 --> 00:11:52.000]  我記得我剛開始出來
[00:11:52.000 --> 00:11:54.000]  侍奉的時候
[00:11:54.000 --> 00:11:56.000]  我請那時候華神的院長
[00:11:56.000 --> 00:11:58.000]  戴紹真院長去我們的同宮當中
[00:11:58.000 --> 00:12:00.000]  教我們的瑰納史查經
[00:12:00.000 --> 00:12:02.000]  馬可福音瑰納史查經
[00:12:02.000 --> 00:12:04.000]  他就講了一句話
[00:12:04.000 --> 00:12:06.000]  他說基督愛教會為教會捨己
[00:12:06.000 --> 00:12:08.000]  我們愛教會嗎
[00:12:08.000 --> 00:12:12.000]  請問你有沒有愛教會到一個地步
[00:12:12.000 --> 00:12:16.000]  像基督愛教會為教會捨己的地步
[00:12:16.000 --> 00:12:18.000]  所以基督愛教會
[00:12:18.000 --> 00:12:20.000]  基督得做教會
[00:12:20.000 --> 00:12:22.000]  基督是教會的主
[00:12:22.000 --> 00:12:24.000]  基督建立教會
[00:12:24.000 --> 00:12:26.000]  馬太福音第十六章第十八節
[00:12:26.000 --> 00:12:28.000]  主耶穌問門徒
[00:12:28.000 --> 00:12:30.000]  你們說我是誰
[00:12:30.000 --> 00:12:32.000]  彼得說你是基督是永生神的兒子
[00:12:32.000 --> 00:12:34.000]  耶穌誇獎他說
[00:12:34.000 --> 00:12:36.000]  這不是屬血肉的指示你的
[00:12:36.000 --> 00:12:38.000]  所以你要稱為彼得
[00:12:38.000 --> 00:12:42.000]  我要把我的教會建立在這個磐石上
[00:12:42.000 --> 00:12:44.000]  我問大家
[00:12:44.000 --> 00:12:46.000]  我們當中就有一個磐石的彼得在哪裡
[00:12:46.000 --> 00:12:48.000]  石彼得
[00:12:48.000 --> 00:12:50.000]  這就是聖經的話
[00:12:50.000 --> 00:12:54.000]  你是彼得就是那個磐石
[00:12:54.000 --> 00:12:56.000]  我要把我的教會建立在磐石上
[00:12:56.000 --> 00:12:58.000]  那如果把這句話
[00:12:58.000 --> 00:13:00.000]  最重要的話拿出來
[00:13:00.000 --> 00:13:02.000]  英文就是I will build my church
[00:13:02.000 --> 00:13:04.000]  upon this rock
[00:13:04.000 --> 00:13:06.000]  I will build my church
[00:13:06.000 --> 00:13:08.000]  我要建立我的教會
[00:13:08.000 --> 00:13:10.000]  那我們就看見教會屬主
[00:13:10.000 --> 00:13:12.000]  教會是主要建立的
[00:13:12.000 --> 00:13:18.000]  那教會在我們的現階段裡面不完全
[00:13:18.000 --> 00:13:20.000]  那基督要建立要得做
[00:13:20.000 --> 00:13:24.000]  是一個榮耀的教會
[00:13:24.000 --> 00:13:26.000]  但是這個榮耀的教會
[00:13:26.000 --> 00:13:28.000]  目前不夠榮耀
[00:13:28.000 --> 00:13:30.000]  為什麼呢
[00:13:30.000 --> 00:13:32.000]  因為教會生病了
[00:13:32.000 --> 00:13:34.000]  要被潔淨
[00:13:34.000 --> 00:13:36.000]  所以基督在潔淨教會
[00:13:36.000 --> 00:13:38.000]  基督怎麼潔淨教會
[00:13:38.000 --> 00:13:40.000]  就是我們剛才唱的詩歌
[00:13:40.000 --> 00:13:42.000]  後面主的話
[00:13:42.000 --> 00:13:44.000]  我將你的言語藏在心裡
[00:13:44.000 --> 00:13:50.000]  所以要藉著神的道洗淨教會
[00:13:50.000 --> 00:13:52.000]  要用神的道來洗淨教會
[00:13:52.000 --> 00:13:54.000]  那也可以講
[00:13:54.000 --> 00:13:56.000]  要神的道好像水一樣的
[00:13:56.000 --> 00:13:58.000]  要像水
[00:13:58.000 --> 00:14:00.000]  用神的道來洗淨教會
[00:14:00.000 --> 00:14:02.000]  那這方面我想不用多講
[00:14:02.000 --> 00:14:04.000]  我們從主的話
[00:14:04.000 --> 00:14:06.000]  好像一面鏡子能夠照出我們
[00:14:06.000 --> 00:14:08.000]  但是照出以後
[00:14:08.000 --> 00:14:10.000]  我們要行道要順服
[00:14:10.000 --> 00:14:12.000]  這些我們都是很熟悉的道理
[00:14:12.000 --> 00:14:16.000]  但是我們常常領受主的話
[00:14:16.000 --> 00:14:18.000]  領受主的話
[00:14:18.000 --> 00:14:20.000]  主的話在我們身上有很多的作用
[00:14:20.000 --> 00:14:22.000]  有教導
[00:14:22.000 --> 00:14:24.000]  有寫明他的旨意
[00:14:24.000 --> 00:14:26.000]  有教訓
[00:14:26.000 --> 00:14:28.000]  督則使人歸正
[00:14:28.000 --> 00:14:30.000]  但是我想主的話還有一個
[00:14:30.000 --> 00:14:36.000]  主的話是神愛我們的溝通
[00:14:36.000 --> 00:14:38.000]  所以我們可悟神的話
[00:14:38.000 --> 00:14:40.000]  不只是想要明白道理
[00:14:40.000 --> 00:14:42.000]  做分辨
[00:14:42.000 --> 00:14:44.000]  做指引
[00:14:44.000 --> 00:14:46.000]  我想還有一個我可悟主的話
[00:14:46.000 --> 00:14:48.000]  就好像當你在交朋友的時候
[00:14:48.000 --> 00:14:50.000]  我們在台灣的人都有服兵役的經驗
[00:14:50.000 --> 00:14:52.000]  服兵役的時候
[00:14:52.000 --> 00:14:54.000]  如果你有女朋友
[00:14:54.000 --> 00:14:56.000]  我們在成功嶺受訓
[00:14:56.000 --> 00:14:58.000]  有的人信來的時候
[00:14:58.000 --> 00:15:00.000]  哇那個信上面有香水味道
[00:15:00.000 --> 00:15:02.000]  哇那個人拿在身上
[00:15:02.000 --> 00:15:04.000]  整天在那裡揣摩
[00:15:04.000 --> 00:15:06.000]  然後出來看
[00:15:06.000 --> 00:15:08.000]  當兵的時候最好不要有女朋友
[00:15:08.000 --> 00:15:10.000]  因為有女朋友是很想不開的
[00:15:10.000 --> 00:15:12.000]  但是我們看到那種人神魂顛倒的樣子
